YEAR,PFR_ID,Week,PPR,predicted_PPR
2024,BrooCh00,8,2.7,4.841771761258368
2024,BrooCh00,9,7.1,2.978443796780312
2024,BrooCh00,11,3.3,2.751248063620056
2024,BrooCh00,12,3.6,6.4042372633741556
2024,BrooCh00,13,4.9,4.870563486533525
2024,BrooCh00,14,0.3,4.634647577123633
2024,BrooCh00,15,2.5,5.489220474522226
2024,BrooCh00,16,9.5,5.223298192952024
2024,BrooCh00,18,5.9,4.809082310277276
2024,BrowCh10,1,5.3,10.760357751928623
2024,BrowCh10,2,3.1,5.381675885382402
2024,BrowCh10,3,8.9,10.081816776850879
2024,BrowCh10,4,23.2,8.191078980690857
2024,BrowCh10,5,16.4,9.23649606772758
2024,BrowCh10,6,14.4,9.690046756264417
2024,BrowCh10,7,7.3,10.18239856025383
2024,BrowCh10,8,11.4,8.330925341622288
2024,BrowCh10,9,26.7,11.03591364638686
2024,BrowCh10,10,22.4,8.764909191942696
2024,BrowCh10,11,19.3,10.866187825841262
2024,BrowCh10,13,19.0,12.54977778440075
2024,BrowCh10,14,24.3,11.352192496225106
2024,BrowCh10,15,26.3,14.245233910588906
2024,BrowCh10,16,13.9,13.574917329877136
2024,BrowCh10,17,13.1,13.639788803799739
2024,BurtMi00,1,1.3,3.1549623535638833
2024,BurtMi00,2,1.1,2.6736429513162725
2024,BurtMi00,4,1.3,3.826420080866432
2024,BurtMi00,5,1.5,2.8342027858159327
2024,BurtMi00,8,3.8,4.210358904234097
2024,BurtMi00,11,1.0,2.035654077686973
2024,BurtMi00,12,2.1,1.655168777568331
2024,BurtMi00,13,6.1,2.939064984152387
2024,BurtMi00,16,10.9,3.1748571124409595
2024,BurtMi00,18,0.3,3.6651677186044282
2024,CartMi03,16,9.8,8.062122218684369
2024,CartMi03,17,10.1,6.565744556054118
2024,CartMi03,18,15.9,6.924786711427582
2024,ChanTy01,1,7.2,9.283199183279175
2024,ChanTy01,2,8.2,6.613547091134064
2024,ChanTy01,3,1.3,6.917546937100033
2024,ChanTy01,4,2.3,6.179495577461732
2024,ChanTy01,5,5.9,6.8339195658563705
2024,ChanTy01,7,0.4,6.224227114519537
2024,ChanTy01,10,1.8,6.682923643331793
2024,ChanTy01,13,0.2,7.221438891122484
2024,ChanTy01,15,0.4,7.19380637954737
2024,ChanTy01,17,0.7,6.424556615338423
2024,CharZa00,1,12.1,10.517850359098155
2024,CharZa00,2,17.9,9.19809402007953
2024,CharZa00,3,25.7,9.161458215397403
2024,CharZa00,4,10.4,9.591620200961104
2024,CharZa00,5,6.0,11.991244161432927
2024,CharZa00,6,4.5,12.458069175939142
2024,CharZa00,7,1.9,9.927867448792
2024,CharZa00,8,11.4,10.540634196773086
2024,CharZa00,9,5.3,12.290866378492746
2024,CharZa00,11,2.5,9.196157375441906
2024,CharZa00,12,2.2,10.670555838661812
2024,CharZa00,13,12.1,7.65035149075101
2024,CharZa00,14,38.3,9.881741541459679
2024,CharZa00,15,13.6,9.757407774862475
2024,CharZa00,16,3.3,9.22391187962595
2024,CharZa00,17,10.6,12.462782822494873
2024,CharZa00,18,9.1,13.41144256945183
2024,ChubNi00,7,10.2,10.865308817109398
2024,ChubNi00,8,5.2,8.594132433664608
2024,ChubNi00,9,4.5,9.298397047407782
2024,ChubNi00,11,5.0,9.273977715206838
2024,ChubNi00,12,19.0,8.681961985418038
2024,ChubNi00,13,12.5,8.76554271733095
2024,ChubNi00,14,4.8,12.09575980199145
2024,ChubNi00,15,2.1,8.037011212028952
2024,ConnJa00,1,19.3,12.002749346867546
2024,ConnJa00,2,19.4,13.74199481133292
2024,ConnJa00,3,3.5,10.36024818193853
2024,ConnJa00,4,18.3,11.59302467011265
2024,ConnJa00,5,14.0,11.954899011098847
2024,ConnJa00,6,6.6,11.823672102976998
2024,ConnJa00,7,17.2,9.666257136372106
2024,ConnJa00,8,14.9,15.876922768403283
2024,ConnJa00,9,14.9,14.65745652546438
2024,ConnJa00,10,22.3,12.533345529168166
2024,ConnJa00,12,9.9,12.471288773331114
2024,ConnJa00,13,11.1,12.213992778773928
2024,ConnJa00,14,22.2,11.903091393767875
2024,ConnJa00,15,30.8,11.49192025504657
2024,ConnJa00,16,26.6,19.559482791838395
2024,ConnJa00,17,2.8,12.590027494630087
2024,CookDa01,8,3.2,6.564615321879459
2024,CookDa01,9,0.8,4.592561283211433
2024,CookJa01,1,13.3,13.788611436548662
2024,CookJa01,2,28.5,11.186469302895766
2024,CookJa01,3,18.7,14.7594337964912
2024,CookJa01,4,5.8,16.266703665430153
2024,CookJa01,5,17.9,14.316223385086609
2024,CookJa01,7,9.2,15.183148663411107
2024,CookJa01,8,28.3,15.283444737933985
2024,CookJa01,9,11.9,20.086043878946537
2024,CookJa01,10,15.5,16.63081741380227
2024,CookJa01,11,19.7,13.787428555717007
2024,CookJa01,13,19.0,19.388270361466724
2024,CookJa01,14,4.9,17.278748683364505
2024,CookJa01,15,26.3,16.58901521573092
2024,CookJa01,16,27.6,17.76007142692555
2024,CookJa01,17,11.3,15.034756507205639
2024,CookJa01,18,8.8,16.24339992582603
2024,DallDe00,9,0.2,3.490860190366127
2024,DallDe00,10,1.0,4.418665338945937
2024,DallDe00,15,1.5,5.736214381419615
2024,DallDe00,16,7.1,3.0853495011237295
2024,DallDe00,17,1.5,3.949771584309162
2024,DallDe00,18,3.7,4.511899673303113
2024,DaviTy03,17,0.7,4.963697068230487
2024,DemeEm00,1,4.6,5.033220600149962
2024,DemeEm00,2,4.6,4.596282051134687
2024,DemeEm00,3,0.7,4.834200060982904
