RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
73,7,37,131,78.7,18.0,1.0,28,BlouLe00
74,7,45,140,77.2,20.9,5.0,8,BradTo00
75,7,38,162,77.3,21.2,-14.0,29,GurlTo01
76,7,50,149,77.4,14.9,4.0,9,RomoTo00
77,7,47,178,81.3,21.6,-4.0,33,JohnCh08
78,7,36,138,82.0,20.1,-3.0,30,VereSh00
79,7,54,132,83.9,15.4,-1.0,34,WallMi00
80,7,47,142,83.9,19.1,19.0,35,WrigKe01
81,7,46,115,84.3,15.2,1.0,36,BrowJo02
82,7,47,181,82.8,22.6,-13.0,37,AghoNe00
83,7,42,135,85.0,20.1,-11.0,31,BellJo01
84,8,41,180,81.9,23.9,-38.0,32,RandJo01
85,8,48,167,87.0,19.4,-8.0,33,JennRa00
86,8,61,144,89.2,14.6,24.0,7,WalkHu00
87,8,53,137,86.0,15.2,-4.0,10,TannRy00
88,8,51,123,90.4,14.5,2.0,8,WittJa00
89,8,56,125,91.7,13.8,-4.0,9,CameJo00
90,8,37,141,91.3,18.6,-14.0,34,ColeTe01
91,8,39,152,87.7,20.3,16.0,35,WoodDa02
92,8,49,155,94.6,21.7,21.0,38,GarcPi00
93,8,66,159,93.6,16.7,-1.0,11,MannEl00
94,8,50,152,97.5,21.7,14.0,12,NewtCa00
95,8,62,159,99.9,22.2,17.0,39,ColsMa00
96,8,59,156,98.4,19.4,-15.0,13,StafMa00
97,8,55,148,98.7,17.9,-4.0,36,FreeDe00
98,8,39,177,99.2,22.3,-14.0,37,CrowIs00
99,8,51,196,96.2,25.1,26.0,40,RoyaEd00
100,8,47,157,99.0,21.5,1.0,38,JohnDu00
101,8,58,137,101.3,15.7,17.0,10,EifeTy00
102,8,68,152,103.9,17.0,2.0,41,SmitTo02
103,9,57,182,111.4,20.9,-7.0,39,SankBi00
104,9,86,171,111.4,17.5,5.0,11,ErtzZa00
105,9,73,147,110.0,17.1,-14.0,40,MathRy00
106,9,67,163,111.6,14.2,25.0,12,RudoKy00
107,9,47,184,108.2,27.4,-2.0,42,FuncDe00
108,9,75,174,110.2,20.6,19.0,41,BushRe00
109,9,61,196,110.0,29.7,-42.0,43,BryaMa00
110,9,68,158,112.1,21.8,-4.0,14,BradSa00
111,9,77,169,115.7,20.8,0.0,15,RivePh00
112,9,60,192,114.5,26.7,-9.0,44,FloyMi00
113,9,66,170,116.4,19.9,-19.0,42,MasoTr00
114,9,64,199,118.2,30.3,20.0,45,JohnSt02
115,9,51,187,121.4,28.8,-17.0,43,McFaDa00
116,9,70,171,122.9,17.4,16.0,13,DaniOw00
117,9,91,200,126.3,19.4,-2.0,14,ThomJu00
118,9,67,197,125.2,19.0,25.0,15,SefeAu00
119,9,63,195,121.2,25.5,22.0,46,QuicBr00
120,9,54,198,117.1,34.4,6.0,47,WheaMa00
121,9,85,163,129.1,15.5,15.0,16,GateAn00
122,9,71,210,123.7,25.4,-3.0,44,SproDa00
123,9,92,178,125.8,18.9,89.0,17,MillHe00
124,9,91,193,124.6,19.8,77.0,18,DonnLa00
125,9,60,199,124.9,28.6,-30.0,48,CruzVi00
126,9,90,192,127.9,17.9,11.0,19,AlleDw00
127,9,81,245,125.3,21.9,-4.0,45,JohnDa08
128,9,75,193,127.2,23.4,30.0,49,RandRu00
129,9,61,186,127.2,25.3,-15.0,50,ParkDe01
130,9,91,192,126.1,21.2,40.0,20,ReedJo02
131,9,79,196,125.6,25.1,16.0,46,HeluRo00
132,9,70,199,127.6,29.8,12.0,47,JoneMa04
133,9,87,189,135.4,20.4,-12.0,16,BridTe00
135,9,75,196,132.1,27.2,-35.0,48,BlueAl00
136,10,93,196,138.2,21.1,69.0,21,ClayCh00
137,10,92,187,141.1,21.5,23.0,22,DaviVe00
138,10,71,202,136.6,26.4,1.0,51,CrabMi00
139,10,90,181,138.4,21.4,-23.0,52,WillTe01
141,10,88,179,131.4,23.1,-8.0,49,SimsCh00
142,10,84,197,143.9,23.5,-4.0,17,KaepCo00
145,10,100,193,147.2,18.0,-5.0,18,PalmCa00
146,10,95,200,143.9,23.5,13.0,53,JoneMa02
147,10,99,198,146.3,18.1,32.0,23,FleeCo00
148,10,86,221,151.6,22.2,-20.0,50,DaviKn00
149,10,105,189,145.7,18.5,42.0,24,EbroEr00
150,10,102,203,141.4,19.8,11.0,25,HillJo02
151,10,86,225,146.1,26.8,-9.0,54,StilKe00
152,10,105,200,154.4,19.5,-17.0,19,FlacJo00
153,10,63,267,131.2,39.7,-24.0,55,LaFeBr00
154,10,110,215,154.1,22.5,-6.0,51,WillAn00
155,10,96,194,151.9,20.7,0.0,56,BaldDo00
156,10,95,239,146.7,29.4,-32.0,57,PerrBr02
157,10,130,200,161.7,16.8,-5.0,20,CutlJa00
158,10,89,213,153.2,28.1,-1.0,52,HillRo00
159,10,99,197,160.9,21.4,27.0,21,DaltAn00
160,10,108,200,153.2,21.6,15.0,26,RodgRi00
161,10,91,197,153.6,27.4,-5.0,58,HarvPe00
162,10,71,232,151.1,27.8,2.0,59,ColeBr00
164,10,119,206,158.2,18.2,46.0,27,GreeLa00
165,10,125,249,160.6,22.8,52.0,53,McKiJe00
167,10,105,209,160.4,23.1,1.0,54,JackFr02
168,10,104,293,158.4,27.8,5.0,55,RobiDe00
169,11,103,220,161.6,23.0,45.0,60,BoweDw00
170,11,79,198,149.0,29.8,15.0,61,HurnAl01
171,11,121,289,167.8,25.4,-9.0,62,GreeDo00
172,11,93,240,165.9,25.3,69.0,28,CookJa02
175,11,119,255,172.0,22.4,62.0,63,ShorCe00
176,11,114,324,148.4,35.3,-30.0,56,CobbDa00
177,11,107,259,164.4,27.2,41.0,57,WhitJa02
178,11,123,205,166.0,19.3,38.0,58,WestTe00
179,11,128,272,168.8,25.9,-7.0,59,ArtiCa00
181,11,135,247,173.0,20.3,-31.0,60,WillDe02
182,11,85,262,166.2,31.3,-17.0,64,DorsPh00
183,11,120,254,166.0,25.3,52.0,61,DunbLa00
184,11,122,225,166.3,18.7,-18.0,65,LatiCo00
185,11,118,235,170.4,24.0,35.0,62,RiddTh00
186,11,103,265,149.2,32.8,-5.0,63,MichCh00
187,11,113,212,173.9,19.8,44.0,66,FloyMa00
188,11,103,246,161.3,33.4,162.0,29,WatsBe00
189,11,112,211,166.4,22.5,11.0,64,RobiKh00
190,11,115,203,172.4,20.8,17.0,67,BritKe00
192,11,86,251,159.7,33.2,54.0,68,AmenDa00
193,11,133,202,174.9,19.1,18.0,22,SmitAl03
194,11,111,204,172.2,23.8,-23.0,23,MariMa01
195,11,117,220,160.6,28.6,56.0,65,LewiDi00
196,11,132,233,174.6,20.8,44.0,66,AlleJa01
197,11,132,210,174.0,19.4,-10.0,24,WinsJa00
198,11,119,291,169.8,29.2,122.0,30,RiveMy00
200,11,100,278,157.6,35.2,-11.0,69,JoneJa04
201,11,135,214,177.0,18.3,-9.0,67,StarJa00
202,12,142,261,175.1,24.4,43.0,70,BeasCo00
203,12,146,240,178.0,19.9,-36.0,25,CarrDe02
204,12,114,260,165.9,30.3,-20.0,71,LockTy00
205,12,133,284,180.2,25.6,27.0,31,WillMa04
206,12,98,306,168.0,39.8,-29.0,68,MontTy01
207,12,127,258,177.7,23.1,87.0,72,HawkAn00
208,12,115,234,158.9,25.4,41.0,69,RobiJo02
209,12,148,281,183.8,22.7,38.0,70,TaliLo00
210,12,154,296,182.7,24.8,3.0,73,MoncDo00
211,12,124,300,177.5,32.8,17.0,71,PolkCh00
213,12,116,397,180.7,51.2,-18.0,74,JaniJe00
214,12,117,283,176.0,34.6,137.0,75,WilsMa02
215,12,129,279,177.1,28.0,129.0,32,TammJa00
216,12,139,299,182.1,30.3,6.0,72,OlivBr01
217,12,122,266,171.8,32.3,27.0,76,HankLe00
218,12,133,358,176.8,45.7,-20.0,73,AjayJa00
219,12,138,307,175.2,34.5,37.0,74,WillKa01
220,12,124,211,174.4,23.1,125.0,75,CunnBe01
221,12,130,227,165.5,27.4,104.0,76,WillDa05
222,12,149,271,186.2,24.6,-7.0,26,BortBl00
223,12,151,316,186.1,32.6,15.0,77,LeexMa00
224,12,160,280,188.9,25.3,34.0,78,BailSt01
225,12,155,325,185.6,36.5,161.0,33,HousRo01
226,12,132,248,183.1,22.1,-2.0,77,JohnCh04
227,12,165,298,193.4,28.0,3.0,79,StroJa01
228,12,147,294,185.0,31.6,137.0,78,PoweBi00
229,12,113,349,185.0,50.9,-51.0,80,WhitKe00
230,12,175,198,187.5,7.4,-11.0,79,HerrDa00
231,12,150,244,184.8,22.4,-22.0,27,FoleNi00
234,12,142,277,186.4,31.1,87.0,34,ChanSc00
236,12,141,222,178.7,21.2,95.0,81,HartBr00
237,12,133,305,184.0,43.6,26.0,35,GreeVi00
238,12,159,269,191.1,23.9,38.0,82,JennGr00
239,12,151,268,183.2,29.3,132.0,83,CotcJe00
240,13,137,327,189.2,48.7,-52.0,28,TaylTy00
241,13,123,201,175.5,21.9,-51.0,80,GrayJo00
242,13,144,285,195.3,32.1,73.0,84,HuffJo00
243,13,137,310,191.1,40.6,59.0,81,BoldBr00
244,13,155,257,182.5,29.0,79.0,85,DougHa00
245,13,168,200,183.1,9.2,-48.0,82,BallMo00
246,13,155,263,195.4,25.5,-25.0,86,SanuMo00
247,13,131,237,177.6,27.9,96.0,87,AikeKa00
248,13,122,319,195.1,50.8,11.0,88,AustTa00
249,13,175,367,200.2,55.8,-13.0,83,RidlSt00
250,13,152,223,182.0,20.5,137.0,89,BrowPh00
252,13,159,238,196.4,24.1,29.0,90,WoodRo02
253,13,145,200,177.0,19.3,-59.0,91,WaynRe00
254,13,147,241,185.5,28.9,155.0,36,CumbJe00
255,13,173,322,203.4,42.8,43.0,84,GerhTo00
258,13,172,292,198.9,38.9,154.0,37,GrahGa00
259,13,173,361,210.9,65.2,96.0,92,ThomDe05
260,13,151,386,214.9,74.1,-5.0,29,FitzRy00
261,13,146,330,201.5,67.2,132.0,38,GresJe00
262,13,146,228,179.2,29.3,91.0,39,GillCr00
263,13,147,318,196.4,61.7,151.0,40,LewiMa00
267,13,164,301,209.0,40.9,192.0,93,WilsAl02
268,13,171,326,212.9,47.8,-42.0,85,PattCo00
272,13,172,355,215.2,63.3,-5.0,94,HuntJu00
274,13,180,297,206.5,40.7,37.0,86,StacZa00
275,13,149,252,191.0,38.6,128.0,41,CeleBr00
276,13,108,264,194.0,50.7,101.0,87,TolbMi00
277,13,170,253,192.8,31.3,71.0,88,CadeTr00
279,13,128,333,210.8,68.1,109.0,89,McClDe00
280,13,168,445,234.0,106.0,-51.0,30,GrifRo01
287,13,189,197,193.8,3.4,,90,WillRy00
289,14,175,335,224.2,58.3,19.0,31,CousKi00
290,14,167,200,181.0,13.9,130.0,91,AndrAn00
293,14,175,302,212.0,52.6,39.0,92,RodgJa00
299,14,178,303,216.0,50.6,-51.0,93,LangJe00
302,14,159,357,230.0,77.6,-30.0,32,HoyeBr00
306,14,185,323,224.0,57.3,,94,RawlTh00
310,14,188,389,242.5,84.7,98.0,42,PittDe00
311,14,151,308,216.0,66.9,-34.0,95,ConlCh00
313,14,143,422,255.0,120.4,,96,MattRi00
315,14,166,184,175.0,9.0,-61.0,95,ZennZa00
316,14,196,202,198.3,2.6,44.0,43,WalfCl00
318,14,130,226,178.0,48.0,-22.0,97,BoykJa00
319,14,191,275,219.8,32.8,85.0,98,GabrTa00
320,14,119,426,272.5,153.5,141.0,99,ParkPr00
321,14,182,312,226.7,60.4,85.0,100,StreRo00
322,14,166,415,262.0,109.3,48.0,96,SmitAn01
323,14,177,391,255.0,96.5,-38.0,33,McCoJo01
324,14,174,203,188.5,14.5,34.0,101,NickHa01
325,14,186,192,189.0,3.0,-8.0,97,BradAh00
327,14,143,321,232.0,89.0,46.0,102,DobsAa00
328,14,170,288,225.7,48.4,13.0,103,WashNa00
329,14,191,199,195.0,4.0,-43.0,98,TurbRo00
330,14,146,290,218.0,72.0,-27.0,99,AsiaMa00
331,14,195,363,251.3,79.0,49.0,104,SmitDe04
333,14,189,338,244.3,66.6,118.0,44,FellDa01
334,14,155,332,243.7,72.3,-72.0,105,CoopRi00
335,14,184,295,231.7,46.6,-5.0,100,ThomJu01
336,14,155,328,241.5,86.5,,45,CarrDe00
337,14,193,282,228.3,38.6,58.0,106,WrigJa02
338,14,172,315,243.5,71.5,8.0,107,HardJu00
339,14,172,342,257.0,85.0,-47.0,101,ReecMa00
340,14,173,403,288.0,115.0,52.0,108,BenjTr00
341,14,178,393,285.5,107.5,,102,ThomCh03
342,14,180,336,258.0,78.0,106.0,109,KerlJe00
343,14,181,350,265.5,84.5,,103,BallVi00
346,15,198,304,246.0,43.9,-9.0,110,KearJe01
347,15,189,370,279.5,90.5,-13.0,104,DixoAn00
348,15,190,320,255.0,65.0,16.0,111,BrowMa00
349,15,192,413,302.5,110.5,,112,CaldAn00
350,15,195,347,271.0,76.0,,105,GrimJo01
351,15,199,401,300.0,101.0,43.0,106,PierBe00
352,15,200,341,270.5,70.5,44.0,107,RainBo00
353,15,200,343,271.5,71.5,91.0,46,SimsDi00
354,15,218,229,223.5,5.5,56.0,113,PryoTe00
355,15,205,432,293.3,99.3,,114,GinnTe00
356,15,208,407,307.5,99.5,72.0,115,MoorLa00
357,15,209,273,241.0,32.0,-58.0,47,QuarAn00
358,15,209,429,319.0,110.0,,116,ElliBr00
359,15,219,276,247.5,28.5,63.0,48,KendLa00
360,15,231,440,335.5,104.5,-46.0,34,ManzJo00
361,15,233,443,338.0,105.0,-43.0,35,MallRy00
362,16,242,339,290.5,48.5,37.0,117,MattCh00
