RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
41,6,26,64,43.4,9.7,7,4,NewtCa00
42,6,28,75,45.3,12.5,-4,19,McFaDa00
43,6,30,69,45.7,9.1,15,18,BrowAn04
44,6,19,95,46.3,15.0,-20,20,RidlSt00
45,6,32,86,47.4,10.3,6,19,GarcPi00
46,6,26,67,49.0,9.8,-1,5,BradTo00
47,6,36,72,49.0,8.6,6,20,NickHa01
48,6,32,67,50.7,8.8,1,6,RyanMa00
49,6,22,88,51.1,15.2,-16,21,GoreFr00
50,6,17,76,52.0,11.1,6,3,GonzTo00
51,6,20,98,52.6,17.4,-12,22,MillLa01
52,6,37,99,54.8,12.4,5,21,DeckEr00
53,6,37,82,55.7,8.5,15,22,SmitSt01
54,6,10,101,52.9,19.4,-17,4,GronRo00
55,6,36,74,57.7,8.6,10,7,StafMa00
56,7,38,88,59.5,12.2,5,23,SmitTo02
57,7,43,91,62.0,11.2,7,24,WallMi00
58,7,33,127,62.1,20.6,-3,25,NelsJo00
59,7,44,88,63.1,8.8,1,8,KaepCo00
60,7,34,90,64.8,14.4,7,26,JackDe00
61,7,43,93,65.0,9.9,9,9,GrifRo01
62,7,37,97,65.0,15.5,-12,23,MathRy00
63,7,40,118,65.4,13.3,6,10,LuckAn00
64,7,14,120,66.2,19.0,-12,5,DaviVe00
65,7,38,115,67.4,20.9,1,24,VereSh00
66,7,53,93,67.7,8.2,8,11,RomoTo00
67,7,43,104,67.8,14.1,13,27,ShorCe00
68,7,32,103,67.9,15.8,-6,25,RichDa00
69,7,28,123,67.9,20.5,-26,26,LacyEd00
70,7,49,97,68.5,12.9,16,28,JennGr00
71,7,50,105,69.1,13.4,10,29,JohnSt02
72,7,51,115,69.3,11.2,4,12,WilsRu00
73,7,43,97,70.1,13.6,-2,30,JoneJa04
74,7,45,107,72.2,15.2,-20,27,BernGi00
75,7,38,161,78.3,19.2,0,31,HiltT.00
76,8,47,139,78.7,17.9,-13,28,BradAh00
77,8,54,110,79.0,12.8,7,32,AustMi00
78,8,52,122,79.6,15.3,9,33,BoldAn00
79,8,55,105,80.8,11.6,12,34,WillMi04
80,8,50,112,82.8,14.7,12,35,GordJo02
81,8,63,113,83.6,12.3,4,6,OlseGr00
82,8,50,150,86.8,18.1,-23,29,BallMo00
83,8,55,172,88.8,21.1,-11,30,IvorCh00
84,8,50,154,89.3,19.1,-5,7,FinlJe00
85,8,49,144,90.1,17.8,12,36,MoorLa00
86,8,60,122,90.3,14.4,10,37,BritKe00
87,8,52,131,92.0,17.9,1,8,RudoKy00
88,8,62,143,89.9,16.2,-15,31,MendRa00
89,8,58,122,94.5,15.9,6,13,MannEl00
90,8,48,183,91.9,23.7,-13,32,WillDe02
91,8,54,170,97.2,24.1,-13,38,AustTa00
92,8,59,153,98.0,20.6,11,39,GiveCh00
93,8,56,144,96.3,17.7,1,9,CookJa02
94,8,64,156,100.2,21.9,24,40,FloyMi00
95,8,73,183,100.8,19.6,6,10,DaniOw00
96,8,77,132,101.0,11.8,-13,33,GreeBe00
97,8,64,158,98.9,20.2,13,11,CameJo00
98,8,78,147,102.2,16.1,-16,34,IngrMa01
99,9,63,162,104.1,23.4,20,41,BlacJu00
100,9,66,140,104.1,16.9,20,42,SandEm00
101,9,81,185,107.3,17.6,-11,12,GateAn00
102,9,57,174,107.3,29.1,-2,43,TateGo00
103,9,66,171,107.5,22.2,9,35,WoodDa02
104,9,66,192,110.9,26.0,13,13,MyerBr00
105,9,71,180,106.7,18.8,-16,36,TateBe00
106,9,74,157,109.2,15.1,15,37,ThomPi00
107,9,52,161,104.3,26.8,1,44,ThomKe02
108,9,61,180,115.2,25.0,78,45,WrigKe01
109,9,67,176,115.2,20.3,-4,14,DaltAn00
110,9,80,187,115.4,22.6,-4,38,JackFr02
111,9,68,188,113.4,26.0,-13,15,VickMi00
112,9,55,169,118.7,26.6,27,46,HartBr00
113,9,78,192,116.8,22.0,2,47,BrowVi00
114,9,81,162,119.0,21.2,14,14,PettBr00
115,9,77,154,121.2,18.2,18,48,MoorDe02
116,9,75,178,120.7,20.0,15,49,JeffAl00
117,9,68,149,120.8,18.6,-3,50,HopkDe00
118,9,96,157,119.0,17.3,6,15,BennMa00
119,9,85,179,119.2,21.2,8,39,RodgJa00
120,9,75,180,123.5,21.8,-18,40,PierBe00
121,9,61,164,114.8,26.9,20,41,BellLe00
122,9,65,153,123.9,15.0,0,16,RoetBe00
123,9,81,184,118.9,21.6,6,16,DaviFr01
124,9,78,181,126.5,22.8,-1,51,RiceSi01
125,9,74,197,125.2,27.4,-16,42,BallVi00
126,9,68,170,129.4,17.1,11,17,CutlJa00
127,9,89,164,125.9,19.7,-16,43,BrowBr02
128,9,75,191,123.8,24.8,-24,44,HillRo00
129,10,82,200,129.8,25.1,25,45,PeadIs00
130,10,74,197,134.1,27.5,15,52,BroyRy00
131,10,88,194,129.2,24.6,9,46,BellJo01
132,10,85,173,137.4,18.2,3,18,PalmCa00
133,10,92,186,136.9,22.6,13,53,RandRu00
134,10,104,183,139.7,17.8,10,19,BradSa00
135,10,81,182,138.3,19.5,15,20,FreeJo00
136,10,99,192,139.7,19.9,53,54,LittGr00
137,10,89,195,144.6,19.7,6,21,SchaMa00
138,10,83,192,142.8,17.9,-2,22,FlacJo00
140,10,116,196,148.5,20.4,19,17,EifeTy00
141,10,105,192,147.1,19.4,12,47,PattCo00
142,10,103,207,147.3,19.4,40,18,GresJe00
143,10,104,197,143.8,22.6,-1,48,MoreKn00
144,10,79,197,132.5,30.8,3,49,RedmIs20
145,10,97,192,147.3,22.9,28,19,FleeCo00
146,10,90,195,138.5,26.9,-16,20,SudfZa00
147,10,84,200,149.8,25.2,48,55,FloyMa00
148,10,103,199,153.2,23.5,23,23,RivePh00
149,10,84,199,147.1,30.7,-15,50,LeshMi00
150,10,107,193,155.7,21.4,-1,51,GreeSh00
151,10,101,197,145.7,20.7,53,21,HousRo01
152,10,108,198,153.3,16.9,57,56,LaFeBr00
153,10,106,197,153.8,21.3,4,57,HeywDa00
155,10,100,199,144.0,25.5,11,52,HeluRo00
156,11,98,197,146.2,26.4,25,53,StewJo00
157,11,117,223,154.8,20.4,48,22,AlleDw00
158,11,118,200,159.9,22.2,48,58,RobeAn00
159,11,96,189,150.3,25.0,-4,54,PoweBi00
160,11,121,200,159.1,17.0,20,24,TannRy00
161,11,89,188,144.5,25.4,18,55,ReecMa00
162,11,122,194,159.7,20.4,-11,56,BushMi00
163,11,108,194,158.4,17.8,88,59,KerlJe00
164,11,114,221,157.4,23.4,43,23,DickEd00
165,11,106,220,163.0,20.8,50,60,StreRo00
166,11,111,186,158.3,20.7,33,61,SanuMo00
167,11,104,196,155.2,22.7,53,62,HolmSa00
168,11,94,208,144.1,26.3,1,57,BrowAn03
169,11,99,197,163.1,21.5,3,24,MillHe00
170,11,132,197,160.8,18.9,-2,25,SmitAl03
171,11,104,196,157.5,20.8,-15,63,DobsAa00
172,11,118,199,160.7,22.0,2,58,HuntKe00
174,11,128,191,161.7,19.1,-4,59,ThomDa03
176,11,114,200,159.1,20.7,26,25,CeleBr00
178,11,109,198,164.3,24.4,54,60,TolbMi00
179,11,111,199,166.8,24.0,12,61,FranJo01
180,11,75,199,154.8,35.9,18,26,ThomJu00
181,11,132,201,169.2,20.4,38,26,WeedBr00
182,11,114,219,166.1,25.3,-21,62,MichCh00
183,11,110,199,170.2,20.0,79,64,BurlNa00
185,11,106,200,166.4,22.8,56,65,HillSt00
186,11,143,218,176.6,17.5,44,27,LewiMa00
187,11,133,208,172.2,16.2,29,66,WoodRo02
188,11,120,195,166.0,20.1,-30,63,JameLa00
189,11,115,195,158.4,26.6,24,64,WillRy00
190,11,122,205,164.3,21.0,-25,67,HarvPe00
191,11,128,197,165.8,19.7,30,68,WheaMa00
192,12,133,201,173.6,19.2,53,28,MillZa01
193,12,141,199,172.9,16.3,18,69,EdelJu00
194,12,142,199,180.0,14.3,28,70,JoneJa03
195,12,109,186,151.6,23.3,-2,65,DwyeJo00
196,12,148,201,172.2,14.4,7,66,StacZa00
197,12,132,198,168.1,16.9,17,71,StilKe00
198,12,136,198,169.1,19.7,52,72,AverDo00
199,12,94,195,163.7,23.7,-16,27,ManuEJ00
200,12,110,222,172.3,25.7,27,73,CoopRi00
201,12,43,201,161.4,39.7,25,74,PattQu00
202,12,108,199,165.8,23.6,95,67,StepLa00
203,12,144,203,178.3,16.5,-26,68,RandJo01
204,12,159,199,183.4,12.5,36,75,AlleKe00
205,12,150,205,183.0,12.8,31,76,QuicBr00
206,12,134,192,163.5,17.1,48,77,WashNa00
207,12,138,216,179.4,19.8,97,69,GoodMi00
208,12,135,200,178.2,20.1,9,70,TurbRo00
209,12,139,212,181.8,19.3,57,28,LockJa00
210,12,128,197,169.9,22.7,47,71,DunbLa00
211,12,111,211,176.4,25.8,35,29,ErtzZa00
212,12,152,198,173.0,14.2,80,78,BessDa00
213,12,144,196,179.4,15.8,182,30,CumbJe00
214,12,144,198,177.0,18.7,-4,72,DaviKn00
215,12,168,220,189.3,14.4,62,31,TammJa00
216,12,154,206,178.6,16.4,78,32,WalkHu00
217,12,149,198,179.2,16.0,22,73,TaylSt00
218,13,109,187,146.0,25.9,7,33,KellDu00
219,13,143,197,175.4,18.8,54,79,AvanJa00
220,13,177,213,191.5,9.0,33,34,ChanSc00
221,13,145,200,186.1,17.7,104,80,WrigJa02
223,13,115,193,152.2,32.3,127,81,SandAc00
224,13,139,215,184.0,22.7,11,74,McClDe00
225,13,129,199,164.8,24.9,23,75,JennRa00
226,13,138,196,174.1,20.0,3,76,GerhTo00
227,13,148,196,180.4,15.8,64,82,HankLe00
228,13,153,203,186.3,15.2,3,83,MossSa00
229,13,130,204,170.7,27.9,13,84,LloyBr00
230,13,52,167,125.3,52.0,4,35,HernAa00
231,13,108,191,166.6,30.7,126,85,BrowMa00
232,13,171,199,188.0,8.9,120,86,BaldDo00
234,13,152,202,175.0,17.1,-38,77,RobiDe00
235,13,136,195,163.8,27.4,123,87,HarrDw00
236,13,151,199,183.8,16.7,8,88,AlexDa00
237,13,153,189,176.6,13.3,93,89,JenkA.00
239,13,105,191,151.7,35.5,102,90,KearJe01
240,13,134,164,152.7,13.3,18,78,McGaWi00
241,13,158,200,181.0,16.8,33,36,KelcTr00
243,13,157,194,185.2,14.2,134,37,ClayCh00
244,13,153,219,185.8,23.9,23,29,PondCh00
245,13,133,198,176.8,25.7,-27,79,JoneFe00
246,13,155,172,162.7,7.0,63,80,ScotDa01
247,13,177,197,186.8,6.4,67,91,GibsBr00
248,13,115,189,164.0,34.6,69,92,WillTe01
249,13,156,171,165.0,6.5,144,38,McDoVa00
252,13,143,196,167.7,21.8,-52,93,CrabMi00
257,13,145,218,191.6,26.6,18,30,SmitGe00
258,13,156,187,171.3,12.7,121,39,WinsKe01
259,13,187,198,192.8,3.7,27,94,BaldJo00
261,13,175,199,189.5,9.8,85,95,MannMa01
262,13,129,184,156.5,27.5,53,81,LeonBr00
264,13,152,166,159.0,7.0,46,40,FasaAn00
265,13,144,176,160.0,16.0,31,96,ButlBr00
266,13,160,194,181.0,15.0,50,82,BrowDo00
267,13,180,217,198.2,11.8,-8,97,PryoTe00
268,13,138,187,162.5,24.5,61,83,TodmJo00
269,13,157,168,162.5,5.5,14,98,HawkAn00
271,13,180,191,184.0,5.0,8,41,GreeLa00
272,13,156,180,168.0,12.0,48,42,ClarDa00
273,13,166,173,169.5,3.5,107,99,DougHa00
274,13,163,213,187.3,20.4,24,84,ForsJu00
275,13,176,210,190.0,14.5,60,43,CaseJa00
276,13,181,224,203.4,15.2,-16,44,BallJa21
277,14,169,184,176.5,7.5,132,100,JoneMa02
278,14,196,214,201.5,7.3,70,45,AusbDa00
280,14,165,199,182.0,17.0,106,101,BoykJa00
281,14,182,182,182.0,0.0,4,102,MoorMa02
283,14,178,190,184.0,6.0,73,103,MorgJo00
284,14,182,191,186.5,4.5,-46,104,MaclJe00
285,14,198,222,206.0,9.5,17,85,PolkCh00
286,14,188,191,189.5,1.5,-30,86,HarrDu01
288,14,185,198,191.5,6.5,97,105,FordJa01
289,14,188,200,194.0,6.0,29,87,JameMi00
290,14,193,197,195.0,2.0,38,88,MurrLa00
