RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
244,13,150,240,199.7,27.9,45.0,89,BeasCo00
245,13,173,239,212.5,19.8,13.0,29,BradSa00
246,13,145,245,215.0,26.9,32.0,78,CareKa00
247,13,165,214,187.9,16.6,30.0,79,TurbRo00
248,13,174,244,208.9,19.9,13.0,80,DunbLa00
249,13,147,247,200.6,26.3,-14.0,81,BarnKe00
250,13,167,243,208.1,17.3,4.0,90,HardJu00
252,13,159,242,205.5,24.8,28.0,37,DonnLa00
253,13,186,237,216.4,15.1,185.0,38,KendLa00
254,13,165,245,204.1,28.3,-18.0,82,WillKa01
255,13,172,243,218.4,16.8,0.0,83,ZennZa00
257,13,158,247,208.9,26.7,-11.0,91,MitcMa01
258,13,185,245,214.6,16.7,50.0,92,HeywDa00
259,13,149,233,200.4,21.0,36.0,93,WillTy00
260,13,176,250,219.9,22.3,21.0,94,JaniJe00
261,13,177,232,207.2,16.3,-24.0,84,HillRo00
262,13,115,238,177.0,44.4,,95,ThomMi04
263,13,177,254,222.2,21.4,-4.0,96,CoopPh00
265,13,170,242,206.3,23.6,-33.0,85,MarsKe00
267,14,150,248,176.2,36.5,0.0,97,ElliBr00
268,14,192,237,211.6,13.5,6.0,39,HenrHu00
269,14,150,238,182.6,31.9,1.0,98,LeexMa00
270,14,172,249,220.0,25.9,23.0,99,JohnAn02
271,14,178,245,205.1,27.4,13.0,86,BlueAl00
272,14,184,249,205.4,21.7,0.0,100,RandRu00
274,14,177,248,207.4,22.6,26.0,101,SmelDe00
276,14,178,236,212.7,20.5,6.0,40,AmarJa00
277,14,173,247,206.8,23.3,-14.0,87,WillJo07
279,14,162,251,231.1,24.0,8.0,102,ColeBr00
280,14,215,251,231.3,11.1,-4.0,103,NelsJJ00
281,14,156,233,193.0,33.1,22.0,88,RobiKh00
282,14,142,205,177.0,26.2,78.0,104,HawkAn00
283,14,174,219,198.3,16.8,105.0,105,KerlJe00
284,14,184,212,198.3,10.4,165.0,41,PittDe00
285,14,181,246,211.4,27.3,101.0,106,EnunQu00
287,14,143,213,183.0,29.4,-39.0,30,WentCa00
288,14,200,244,228.0,14.2,56.0,107,QuicBr00
289,14,171,244,212.4,26.0,100.0,89,MontTy01
291,14,194,232,214.4,12.7,-12.0,31,GabbBl00
293,14,146,169,157.5,11.5,-70.0,90,GaffTy00
294,14,134,229,192.3,41.7,159.0,42,CeleGa00
297,14,169,212,195.7,19.0,20.0,91,McClDe00
299,14,181,239,212.5,26.3,2.0,108,AbbrJa00
301,14,192,247,226.7,19.1,30.0,109,CarrLe00
303,14,193,243,214.8,18.0,181.0,43,GrifRy00
305,14,137,227,182.0,45.0,28.0,32,KeenCa00
306,14,172,193,182.5,10.5,-2.0,92,FostD.01
308,14,182,229,210.3,20.4,136.0,44,DaviVe00
309,14,171,208,189.5,18.5,90.0,110,WrigJa02
311,14,199,248,236.3,15.9,12.0,111,WashNa00
312,14,210,253,233.5,14.3,-92.0,33,SiemTr00
313,14,169,214,191.5,22.5,128.0,45,HillJo02
314,14,175,237,212.7,27.0,70.0,112,HumpAd00
315,14,181,244,213.0,25.7,78.0,113,HiggRa00
316,14,167,245,224.0,32.9,8.0,93,WillAn00
317,14,193,241,225.5,19.0,118.0,46,HeueJe00
318,14,191,240,225.8,20.2,77.0,114,WilsAl02
319,14,162,232,197.0,35.0,167.0,47,FellDa01
320,14,160,235,197.5,37.5,21.0,115,InmaDo00
322,14,157,249,217.3,42.7,31.0,116,JoneT.00
323,14,181,237,217.3,25.7,159.0,48,WillLu00
324,14,207,224,217.7,7.6,-27.0,34,GoffJa00
326,14,191,209,200.0,9.0,72.0,117,SmitDe04
327,14,194,235,220.7,18.9,167.0,49,GresJe00
329,15,192,222,207.0,15.0,-61.0,35,GaroJi00
330,15,202,243,223.3,16.8,6.0,94,TolbMi00
333,15,189,231,210.0,21.0,28.0,50,CeleBr00
334,15,174,248,211.0,37.0,132.0,51,RiveMy00
335,15,180,244,212.0,32.0,-39.0,95,AndrAn00
338,15,180,249,214.5,34.5,-10.0,36,KaepCo00
339,15,201,245,229.0,19.9,-47.0,96,CollAl00
340,15,195,244,219.5,24.5,25.0,97,WillDa05
341,15,200,241,220.5,20.5,-30.0,98,MasoTr00
342,15,228,229,228.5,0.5,24.0,37,McCoJo01
343,15,228,252,238.7,10.0,62.0,118,StreRo00
344,15,239,246,243.3,3.1,12.0,119,ShorCe00
345,15,226,250,238.0,12.0,-57.0,38,LyncPa00
346,15,238,243,240.5,2.5,16.0,99,PattCo00
347,15,240,248,244.0,4.0,-7.0,100,CobbDa00
