RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
80,7,42,144,85.7,20.9,-11.0,7,CookJa02
81,7,49,156,85.7,17.0,10.0,34,DaviCo03
82,7,55,195,86.5,18.6,12.0,35,SamuCu00
83,7,45,136,86.5,14.8,3.0,36,ShepSt00
84,7,54,166,88.5,15.8,1.0,37,FullWi01
85,7,40,203,88.8,26.1,11.0,36,McCoLe01
86,7,58,143,90.0,15.5,-8.0,6,WentCa00
87,7,46,150,90.6,18.4,12.0,37,PennRa00
88,7,47,163,91.6,15.5,-4.0,7,NewtCa00
89,7,66,158,92.3,15.6,3.0,38,JoneMa02
90,7,48,234,92.3,25.1,-10.0,8,McDoVa00
91,7,44,166,94.7,19.8,12.0,39,PettDa00
92,7,65,147,94.9,19.1,14.0,38,FreeRo00
93,7,30,278,93.2,37.1,12.0,39,SingDe00
94,7,45,148,96.0,18.0,3.0,40,FitzLa00
95,7,62,158,98.6,16.5,-13.0,8,WilsRu00
96,7,48,204,99.7,21.7,-7.0,9,NjokDa00
97,7,64,155,101.0,15.1,-10.0,9,GoffJa00
98,8,62,157,105.2,14.1,24.0,10,WinsJa00
99,8,65,168,105.6,21.4,37.0,40,LewiDi00
100,8,52,203,106.3,24.7,8.0,10,HoopAu00
101,8,68,167,106.5,17.5,-25.0,11,BreeDr00
102,8,49,203,103.9,23.2,-9.0,41,SandEm00
103,8,61,215,108.1,26.3,-8.0,41,HowaJo00
104,8,32,280,78.5,35.1,-32.0,42,GordJo02
105,8,66,220,113.2,20.5,12.0,43,AlliGe01
106,8,68,208,113.3,25.2,25.0,42,BallKa00
107,8,66,194,111.6,18.4,0.0,44,SuttCo00
108,8,64,257,110.8,27.1,-7.0,43,HendDa00
109,8,68,233,115.2,21.1,2.0,45,ValdMa00
110,8,77,215,115.7,20.7,4.0,12,JackLa00
111,8,74,273,117.8,27.5,-1.0,13,MurrKy00
112,8,68,201,120.4,25.7,7.0,44,BarbPe01
113,8,73,269,120.5,29.6,3.0,11,WalkHu00
114,8,73,198,121.2,18.5,7.0,14,PresDa01
115,8,69,200,121.7,19.7,-15.0,15,RoetBe00
116,8,73,242,118.9,27.6,38.0,45,HineNy00
117,8,85,259,123.1,25.5,9.0,46,GallMi00
118,8,82,227,122.2,22.8,31.0,47,MillAn02
119,8,77,201,124.3,22.2,5.0,48,JackDe00
120,8,58,259,126.0,33.3,25.0,49,WillTy00
121,8,80,218,126.0,21.8,36.0,50,CrowJa00
122,8,78,269,128.0,31.0,10.0,51,MoncDo00
123,8,76,175,131.3,17.4,0.0,16,RivePh00
124,8,86,273,130.6,22.6,35.0,52,BrowJo02
125,8,74,218,127.5,23.6,22.0,53,CoutKe00
126,8,75,207,127.5,26.1,7.0,46,SamuJa00
127,8,64,275,128.0,38.0,35.0,47,HillJu00
128,8,72,253,128.7,41.4,16.0,48,JackJu01
129,8,74,240,129.2,25.6,5.0,54,TateGo00
130,8,85,277,139.4,24.0,16.0,17,TrubMi00
131,8,52,256,139.7,44.6,-33.0,12,EbroEr00
132,9,90,279,142.5,22.9,-20.0,18,BradTo00
133,9,73,225,136.4,29.0,6.0,49,PeteAd01
134,9,85,278,141.3,23.4,7.0,19,CousKi00
135,9,61,226,135.3,32.6,15.0,50,JoneRo01
136,9,73,247,136.6,32.6,89.0,51,ThomCh03
137,9,88,277,143.9,29.8,-17.0,55,WashJa00
138,9,84,313,152.4,52.3,5.0,13,AndrMa00
139,9,85,276,147.9,24.9,26.0,20,AlleJo02
140,9,71,231,140.6,33.5,12.0,52,HydeCa00
141,9,91,290,147.1,34.1,43.0,53,SmitIt00
142,9,79,305,156.0,40.9,66.0,56,WilsAl02
143,9,100,280,160.4,22.1,20.0,21,GaroJi00
144,9,91,330,162.4,44.3,33.0,14,BurtTr01
145,9,97,265,158.1,34.1,25.0,57,SanuMo00
146,9,88,254,148.7,30.0,59.0,54,BernGi00
147,9,93,317,159.0,37.5,-9.0,58,MetcDK00
148,9,73,263,156.8,33.3,19.0,55,HarrDa06
149,9,110,275,155.4,33.1,67.0,59,HamiDa01
150,9,80,265,161.2,31.5,42.0,60,HumpAd00
151,9,108,282,166.2,23.3,24.0,22,DarnSa00
152,9,92,274,169.9,39.7,-12.0,15,RudoKy00
153,9,93,301,162.1,35.7,48.0,61,StilKe00
154,9,94,286,165.3,36.9,61.0,62,FuncDe00
155,9,92,317,177.5,50.5,0.0,16,ReedJo02
156,9,99,266,164.2,30.3,48.0,56,AndeC.00
157,9,87,272,162.6,34.4,11.0,57,MattAl01
158,9,75,257,162.0,36.5,38.0,58,RichJa01
159,9,75,291,182.2,47.0,26.0,17,GrahJi00
160,9,109,293,170.8,37.6,33.0,63,GoodMa00
161,9,89,325,178.2,49.9,33.0,18,DoylJa00
162,10,83,292,156.7,42.1,-14.0,59,ThomDa06
164,10,115,288,181.1,26.3,9.0,23,StafMa00
165,10,77,272,171.5,38.4,-52.0,60,HuntKa00
166,10,86,325,185.9,45.5,-29.0,19,OlseGr00
167,10,70,330,162.0,49.5,-37.0,61,PollTo00
168,10,101,276,172.8,39.1,64.0,64,ParkDe01
169,10,95,273,170.6,38.4,43.0,62,GoreFr00
172,10,97,277,178.7,33.8,25.0,65,SmitTr03
175,10,129,290,187.8,25.0,-4.0,24,CarrDe02
176,10,91,325,173.0,37.3,59.0,63,WillJa06
177,10,115,332,174.8,41.6,-1.0,66,SamuDe00
184,10,102,368,180.7,37.6,53.0,64,DaviMi01
186,10,101,292,186.0,34.7,82.0,67,EnunQu00
189,10,86,389,199.9,61.0,-38.0,20,HockTJ00
191,10,135,293,198.4,23.1,35.0,25,DaltAn00
194,10,105,256,188.8,30.0,68.0,65,EdmoCh00
197,10,106,270,188.0,36.6,37.0,66,BrowMa03
199,10,99,290,186.7,44.7,-8.0,67,MontTy01
200,10,123,363,205.8,29.8,3.0,26,FoleNi00
201,10,105,346,196.3,51.3,77.0,68,QuinTr00
203,10,82,369,194.0,66.3,-29.0,21,WallDa01
204,10,114,376,218.8,47.5,16.0,22,HernCh00
206,10,94,323,197.8,44.6,34.0,69,JoneZa00
207,10,110,302,191.8,35.9,36.0,68,YeldT.00
209,10,113,294,187.3,30.2,8.0,27,BrisJa00
212,11,101,340,201.8,44.6,-17.0,70,BrowMa04
213,11,114,327,205.3,43.1,17.0,71,CampPa00
214,11,146,362,218.8,24.8,-1.0,28,MariMa01
216,11,105,346,227.9,49.2,-14.0,23,FantNo00
218,11,116,352,226.9,46.0,-12.0,24,GoedDa00
219,11,102,355,213.7,54.7,-36.0,72,BeasCo00
220,11,107,350,213.8,50.2,-56.0,73,HardMe00
221,11,119,286,202.2,32.8,46.0,69,ArmsRy00
222,11,115,343,214.1,38.4,25.0,74,GabrTa00
223,11,162,385,227.2,24.8,0.0,29,FlacJo00
225,11,126,333,218.9,38.2,-16.0,75,CobbRa00
226,11,103,263,198.2,32.3,32.0,70,BurkRe00
227,11,117,355,210.7,56.4,66.0,76,FostRo01
228,11,137,351,224.5,37.3,-18.0,77,GinnTe00
229,11,132,283,211.0,32.3,44.0,71,EdwaGu00
230,11,115,377,226.3,46.1,19.0,78,LeexMa00
231,11,101,338,228.7,37.6,8.0,79,AghoNe00
232,11,128,300,229.1,37.1,84.0,80,CharDJ00
233,11,130,357,249.4,48.1,-22.0,25,EifeTy00
234,11,100,347,228.1,40.5,23.0,81,BrowAJ00
236,11,131,317,226.6,49.5,16.0,82,HiggRa00
237,11,164,395,239.4,22.7,8.0,30,MannEl00
238,11,155,396,241.9,25.0,44.0,31,FitzRy00
239,11,95,280,169.4,42.4,21.0,72,OgunDa00
241,11,79,385,217.4,73.2,-52.0,83,HarrNK00
244,11,137,346,233.2,43.3,0.0,84,RichPa01
245,11,135,335,235.9,37.8,40.0,85,MoorDa03
246,11,132,351,253.7,43.6,5.0,26,GesiMi00
248,11,128,376,239.7,42.0,-2.0,86,IsabAn00
249,11,125,340,240.6,39.1,31.0,87,SneaWi00
250,11,126,364,235.6,58.3,20.0,88,BoykMi00
251,12,174,388,248.7,26.7,14.0,32,HaskDw00
252,12,172,336,254.1,22.5,67.0,33,KeenCa00
253,12,145,384,244.4,41.8,0.0,89,AmenDa00
254,12,202,392,253.0,24.9,56.0,34,RoseJo01
255,12,136,333,244.7,40.3,33.0,90,RossJo00
257,12,121,358,249.1,51.1,4.0,91,ArceJJ00
259,12,142,348,271.1,41.7,7.0,27,EverGe00
260,12,151,332,237.2,25.3,171.0,73,ClemCo00
261,12,137,359,235.8,30.5,44.0,74,SnelBe00
262,12,134,368,255.8,46.9,17.0,92,CallAn00
267,12,124,313,216.9,34.4,31.0,75,HillDo00
268,12,162,326,220.9,30.4,82.0,76,RiddTh00
269,12,116,354,279.0,45.9,-69.0,28,WittJa00
270,12,121,384,254.8,54.6,76.0,93,McLaTe00
272,12,178,330,242.8,25.2,155.0,77,BookDe00
273,12,189,389,268.7,34.6,-23.0,94,DorsPh00
274,12,195,391,260.5,28.6,-20.0,35,JoneDa05
275,12,174,308,245.6,23.0,17.0,78,GallWa00
276,12,153,334,236.5,32.4,72.0,79,WillDe07
277,12,194,349,268.9,31.9,109.0,95,ReynJo00
278,12,159,349,270.1,38.5,44.0,96,ConlCh00
281,12,139,375,270.7,46.0,-95.0,97,ThomDe03
283,12,183,366,290.8,40.3,-2.0,29,ThomIa00
284,12,164,336,249.8,28.4,197.0,80,WilkJo01
285,12,184,384,293.2,38.9,39.0,30,BratCa00
286,12,120,370,246.4,62.3,-27.0,98,RenfHu00
287,12,163,379,276.5,36.1,47.0,99,PerrBr02
288,12,134,374,275.6,43.0,164.0,100,ColeKe00
289,12,139,372,257.6,55.0,22.0,101,JohnKe07
293,12,94,335,227.8,55.7,441.0,81,McGuEl00
294,12,133,374,247.6,59.2,-20.0,102,WillPr01
295,12,200,339,256.8,23.5,137.0,82,PoweBi00
297,12,212,343,271.6,21.1,198.0,36,TannRy00
298,12,141,322,238.4,35.7,34.0,83,HillBr02
300,12,154,377,276.5,47.1,13.0,103,DoctJo00
301,12,133,375,294.6,49.6,32.0,31,DissWi00
302,12,158,381,250.6,34.3,21.0,84,BlueAl00
304,12,220,391,308.7,34.9,109.0,32,HursHa00
305,12,136,383,284.8,49.1,-42.0,104,HurdJa00
306,12,118,387,255.8,41.4,282.0,85,AdamJo03
307,13,214,358,265.6,29.6,86.0,86,SmalWe00
308,13,150,313,244.6,37.0,0.0,87,SproDa00
309,13,205,384,296.9,37.4,-8.0,105,HogaCh00
310,13,153,313,260.0,27.0,63.0,88,OlliQa00
313,13,168,390,297.1,47.3,110.0,106,JohnDi01
314,13,181,378,302.5,38.5,26.0,107,KumeJa00
315,13,217,381,295.2,38.7,101.0,108,TaylTa00
316,13,168,371,272.7,28.1,90.0,89,GaskMy00
317,13,164,358,276.6,29.1,87.0,90,AbduAm00
318,13,158,337,243.8,39.1,245.0,91,JohnTy02
319,13,157,316,248.4,37.0,191.0,92,ScarJo00
320,13,138,378,245.7,43.5,87.0,93,MartDo00
321,13,186,353,274.5,31.9,53.0,94,WillTr06
322,13,187,372,305.6,41.4,-35.0,109,RobiDe01
323,13,232,390,321.7,32.5,225.0,33,ClayCh00
324,13,160,382,276.7,39.3,-29.0,95,MorrAl00
325,13,147,378,283.1,56.3,1.0,110,CrabMi00
326,13,216,385,308.6,38.9,76.0,111,CainDe00
327,13,195,375,315.7,41.1,-55.0,34,SmitIr01
328,13,163,368,285.5,49.5,-7.0,112,BenjTr00
329,13,143,367,305.0,43.7,32.0,35,SwaiGe00
330,13,216,395,316.4,34.7,0.0,96,PattCo00
331,13,161,337,263.4,40.9,107.0,97,WareSp00
332,13,136,373,279.3,61.2,-56.0,113,MeyeJa01
333,13,234,388,325.7,27.9,55.0,36,VannNi00
334,13,225,388,280.0,39.1,291.0,98,KellJo00
335,13,152,380,280.1,56.0,94.0,114,BrowJa03
337,13,209,382,317.7,35.0,4.0,37,SealRi00
338,13,194,357,288.2,35.2,207.0,99,WaltMa00
339,13,209,365,307.1,46.3,-49.0,38,LaCoMa00
340,13,227,338,284.2,21.6,-38.0,39,HillTa00
341,13,229,391,317.6,38.9,-93.0,40,WatsBe00
342,13,197,393,277.9,33.9,226.0,100,BoonMi00
343,13,214,392,281.1,31.9,14.0,101,WillDa10
344,13,127,357,210.9,65.4,-26.0,102,ForeDO00
345,13,232,385,288.3,34.0,698.0,103,SmitRo06
346,13,214,386,284.3,39.4,283.0,104,WebeMi00
348,13,199,394,313.4,46.8,699.0,115,TaylTr02
349,13,232,365,289.3,27.4,696.0,105,CannTr00
350,13,220,381,328.6,39.0,20.0,41,SmitJo01
351,13,216,391,320.9,45.5,-13.0,42,UzomC.00
353,13,252,387,285.4,32.9,-18.0,106,ArtiCa00
355,13,214,383,326.3,37.9,248.0,116,KirkKe00
357,13,197,388,271.3,43.1,-14.0,107,OzigDe01
358,13,197,386,282.9,48.1,33.0,108,CrocDa01
359,13,209,364,275.5,42.1,178.0,109,WashDe00
360,13,233,389,331.1,38.9,-1.0,43,DaviVe00
362,14,244,397,302.3,32.6,-20.0,37,BortBl00
363,14,154,379,295.2,62.5,-24.0,117,GranJa00
364,14,252,395,323.4,41.7,531.0,118,GranRy01
367,14,172,380,278.8,47.9,677.0,110,MostRa00
369,14,168,380,270.4,44.6,187.0,111,ProsC.00
370,14,161,382,278.6,50.9,219.0,112,LoveBr00
371,14,218,385,292.0,35.1,102.0,38,LockDr00
372,14,157,382,265.6,53.9,-136.0,113,AjayJa00
374,14,217,395,331.6,45.9,209.0,120,WatsJu01
375,14,200,322,273.3,29.6,65.0,114,JuszKy00
376,14,256,392,292.5,33.5,67.0,115,ZennZa00
379,14,204,394,325.4,53.2,181.0,44,OlivJo00
380,14,226,389,337.9,34.6,-81.0,45,JameJe00
381,14,236,391,334.4,36.2,-53.0,46,JarwBl00
382,14,248,397,318.3,36.2,117.0,39,BridTe00
383,14,235,396,314.8,46.9,39.0,122,BeebCh00
385,14,200,390,323.8,51.2,661.0,47,KnoxDa00
387,14,216,396,332.7,45.9,101.0,123,PatrTi00
388,14,250,364,307.1,35.5,315.0,117,HomeTr00
389,14,302,391,337.9,20.9,-12.0,48,ButtJa00
390,14,300,378,339.0,23.1,52.0,124,BourKe00
391,14,231,383,317.7,43.5,641.0,125,LatiCo00
392,14,222,394,321.4,42.1,-77.0,49,ThomJo05
393,14,207,393,324.4,42.0,18.0,50,SterJa00
394,14,235,394,338.2,36.8,-63.0,51,HigbTy00
396,14,267,389,341.8,32.5,340.0,126,SwitRy00
398,14,178,391,338.5,43.0,76.0,52,ShahAd00
399,14,232,395,337.5,49.6,-72.0,127,HarmKe00
400,14,288,390,342.8,33.7,57.0,128,RogeCh02
402,14,237,363,299.7,38.6,378.0,119,McKiJ.00
404,14,222,396,323.6,49.3,-75.0,129,MoorCh00
406,14,237,381,326.7,37.2,597.0,53,AkinJo00
408,14,264,397,335.9,38.2,164.0,41,GrieWi00
409,14,280,388,319.1,31.7,112.0,122,WashDw00
410,14,222,390,340.7,45.0,53.0,130,WrigJa02
412,14,228,383,319.8,43.1,622.0,54,KrofTy00
413,14,232,365,310.1,37.9,,123,JohnDE04
414,14,261,388,309.6,39.6,90.0,124,BonnRe00
415,14,262,386,323.6,40.9,-95.0,125,DeveJa00
417,14,263,386,327.4,33.5,396.0,126,PerkPa00
420,14,247,395,329.7,44.7,-106.0,132,RidlRi00
421,14,264,376,333.9,29.1,345.0,133,InmaDo00
422,14,239,382,305.8,40.9,-44.0,134,AustTa00
424,14,276,387,340.1,36.7,146.0,42,TaylTy00
425,14,272,397,332.5,39.3,612.0,43,McCoCo00
427,15,284,387,347.7,32.4,-55.0,44,GrifRo01
428,15,253,379,324.3,40.8,168.0,136,NelsJJ00
430,15,263,308,283.1,14.7,210.0,130,AlleJa01
431,15,304,369,331.8,22.9,38.0,137,TreaLa00
432,15,287,380,326.2,31.0,312.0,131,ScotBo02
433,15,309,356,333.0,14.1,183.0,55,WillLu00
434,15,276,386,321.3,37.7,220.0,45,HoyeBr00
440,15,289,390,341.5,26.3,596.0,139,HurnAl01
443,15,288,390,337.1,32.5,190.0,57,HeueJe00
444,15,226,266,248.5,15.7,,140,DaviMi00
446,15,279,369,316.9,31.3,103.0,141,SlayDa01
448,15,292,385,337.3,23.7,220.0,47,HundBr00
451,15,277,393,352.4,36.3,118.0,138,PeriSa00
452,15,306,377,343.1,26.2,15.0,142,SharTa00
453,15,310,392,348.8,27.9,429.0,139,LogaT.00
454,15,285,360,330.0,26.3,-168.0,143,BryaDe01
457,15,286,361,324.5,32.0,434.0,58,WarrKa00
461,15,226,379,319.2,60.3,312.0,145,SherTr00
462,15,289,386,332.5,32.3,235.0,60,WillMa04
463,15,334,373,349.5,14.6,-3.0,61,MattJo00
464,15,253,367,323.0,43.0,244.0,141,JoneTa00
465,15,293,394,336.0,33.5,236.0,62,AlieMo00
466,15,217,374,324.0,56.9,261.0,146,JameRi00
468,15,287,320,307.8,12.4,388.0,143,ErviTy00
469,15,297,396,358.3,41.3,196.0,49,FinlRy00
472,15,284,387,329.4,40.6,319.0,50,RudoMa00
473,15,323,389,341.7,23.1,171.0,63,MoreFo00
474,15,229,356,316.0,50.8,-3.0,148,McKeIs00
475,15,292,385,344.2,35.8,118.0,51,DaniCh00
476,15,297,392,335.6,36.2,366.0,145,WillJo07
477,15,304,384,354.0,31.4,-13.0,149,RobeSe00
478,15,305,395,341.8,39.2,62.0,150,EricAl01
479,15,226,299,262.5,36.5,59.0,146,VitaDa00
481,15,312,380,344.6,27.3,26.0,147,LineZa01
482,15,300,381,333.3,30.9,7.0,65,ElliRh00
483,15,312,392,347.2,37.0,46.0,148,JanoAn00
484,15,322,393,347.4,26.5,93.0,149,DiMaPa00
485,15,320,368,348.0,22.2,73.0,150,PennEl00
486,15,325,363,348.2,12.9,395.0,66,FellDa01
487,15,320,382,338.8,25.2,163.0,151,PopeTr00
488,15,332,387,351.2,20.4,547.0,52,McCoJo01
489,15,321,322,321.7,0.5,-77.0,152,SherAn00
490,15,325,394,353.8,22.4,-24.0,151,UrsuJo00
491,15,246,382,324.7,57.5,173.0,152,TateAu00
492,15,214,364,289.0,75.0,538.0,153,FergJo02
494,15,316,376,344.3,25.8,374.0,154,MillSc01
495,15,292,293,292.5,0.5,48.0,67,TonyRo00
496,15,255,371,328.0,51.9,141.0,53,MinsGa00
497,15,306,392,356.8,28.8,455.0,155,FowlBe00
499,15,357,391,371.3,11.9,303.0,154,ArmaAl00
500,15,298,312,305.0,7.0,-32.0,155,HamxC.00
501,15,323,372,353.3,18.3,-91.0,156,ShepRu00
502,15,326,367,353.5,16.1,185.0,156,WhytKe00
503,15,295,327,311.0,16.0,-128.0,68,BellBl00
506,16,321,381,346.3,25.4,253.0,157,DawkDa01
507,16,341,383,359.5,18.0,75.0,69,BoylNi00
510,16,325,393,349.7,30.7,117.0,71,ArnoDa00
511,16,334,369,349.7,14.5,-21.0,158,PrinBy00
512,16,325,377,351.0,21.2,98.0,72,HollJa03
513,16,292,383,351.3,42.0,252.0,159,SimsCa00
516,16,310,392,352.0,33.5,422.0,158,BarnKe00
518,16,350,373,358.0,10.6,199.0,162,HollMa00
519,16,337,342,339.5,2.5,257.0,163,CoreCo00
520,16,350,378,360.0,12.8,6.0,164,CarrAu00
521,16,360,396,375.2,11.9,140.0,165,HardJu00
524,16,327,363,345.0,18.0,61.0,160,NixxRo01
525,16,343,349,346.0,3.0,-66.0,73,GreeVi00
526,16,324,389,364.7,28.9,58.0,74,OLeaNi00
527,16,319,379,349.0,30.0,162.0,167,BellJo02
530,16,352,355,353.5,1.5,-45.0,168,PascZa00
531,16,341,367,354.0,13.0,64.0,58,BoylTi00
532,16,366,387,380.4,7.5,-153.0,59,BarkMa00
534,16,329,381,355.0,26.0,-38.0,161,BoldBr00
535,16,315,396,355.5,40.5,-4.0,170,CartDe02
539,16,339,384,361.5,22.5,61.0,173,HarrDw00
540,16,335,397,366.0,31.0,137.0,60,SiemTr00
541,16,368,382,376.7,6.2,128.0,163,EdmuTr00
542,16,344,394,369.0,25.0,133.0,76,StocLu00
544,16,349,393,371.0,22.0,-50.0,164,CarsTr01
546,16,372,380,376.0,4.0,-81.0,174,RobeAn00
