RK,TIERS,best_rank,worst_rank,average_rank,rank_variance,ecr_adp_gap,POSITION_RANK,PFR_ID
63,5,26,117,67.3,16.6,-12.0,5,KincDa00
64,5,22,101,61.6,11.1,-8.0,19,JoneAa00
65,5,27,122,62.8,11.9,2.0,20,StevRh00
66,5,34,165,63.0,13.8,-2.0,33,DellNa00
67,5,31,136,67.5,14.3,2.0,9,PresDa01
68,5,40,117,69.7,13.2,16.0,34,JohnDi01
69,5,28,171,70.1,13.3,3.0,10,LoveJo03
70,6,48,124,67.3,10.6,-10.0,21,MontDa01
71,6,17,134,71.6,13.9,8.0,22,WillJa10
72,6,35,109,72.8,13.0,2.0,35,RidlCa00
73,6,27,123,72.9,16.5,5.0,36,AlleKe00
74,6,27,103,77.9,12.6,-9.0,6,EngrEv00
75,6,48,129,72.4,11.1,-17.0,23,SwifDA00
76,6,41,116,73.3,10.3,-5.0,24,HarrNa00
77,6,16,143,79.6,13.9,4.0,25,PollTo00
78,6,48,146,77.8,14.3,-3.0,26,MostRa00
79,6,25,127,84.6,14.0,14.0,37,SmitJa06
80,6,26,116,85.0,15.4,-17.0,7,PittKy00
81,6,49,244,80.8,19.1,18.0,11,DaniJa02
82,6,27,137,84.8,16.4,7.0,27,WarrJa01
83,6,52,143,82.2,14.8,-17.0,28,WhitZa01
84,6,54,154,85.4,14.3,3.0,12,PurdBr00
85,6,53,186,86.0,16.9,-2.0,38,ReedJa03
86,6,49,110,90.5,11.0,-33.0,8,KittGe00
87,6,58,131,89.2,13.3,3.0,29,SingDe00
88,6,48,172,90.1,15.1,6.0,30,SpeaTy00
89,6,67,137,87.5,13.3,-1.0,31,RobiBr01
90,6,30,168,94.2,16.8,12.0,39,HopkDe00
91,6,51,114,95.7,10.0,-11.0,9,FergJa00
92,6,57,141,94.1,13.0,23.0,13,TagoTu00
93,6,42,152,97.7,15.0,17.0,40,SuttCo00
94,6,52,181,91.9,16.0,10.0,14,WillCa03
95,6,54,139,95.1,13.0,22.0,15,GoffJa00
96,6,58,123,98.3,7.7,-14.0,10,NjokDa00
97,6,54,157,95.8,14.8,29.0,16,LawrTr00
98,7,53,182,99.3,22.6,-6.0,41,OdunRo00
99,7,34,210,104.4,20.7,-1.0,42,WatsCh00
100,7,66,205,107.8,16.5,-5.0,11,BoweBr01
101,7,76,160,108.6,10.3,4.0,12,GoedDa00
102,7,55,176,105.7,18.1,9.0,32,FordJe00
103,7,57,257,103.6,23.0,15.0,43,ThomBr06
104,7,50,198,101.2,25.2,-19.0,44,WortXa00
105,7,70,162,101.8,16.4,3.0,33,BrowCh10
106,7,55,159,102.9,18.1,-20.0,34,EkelAu00
107,7,58,161,103.4,16.5,-16.0,35,MossZa00
108,7,64,176,111.0,17.8,-1.0,45,AddiJo00
109,7,69,212,105.1,22.8,-8.0,46,McCoLa00
110,7,61,189,112.1,14.9,29.0,17,CousKi00
111,7,58,189,113.2,16.7,16.0,18,HerbJu00
112,7,73,205,119.1,17.4,21.0,13,FreiPa00
113,7,54,199,119.2,19.1,22.0,47,LockTy00
114,7,70,197,117.5,15.0,34.0,19,StafMa00
115,7,66,186,121.0,15.8,26.0,48,MeyeJa01
116,7,89,183,121.5,15.2,4.0,14,SchuDa00
117,7,47,201,113.5,22.2,-11.0,49,BrowMa04
118,7,44,206,121.4,22.5,32.0,50,PalmJo00
119,7,80,199,121.7,16.4,-5.0,36,EdwaGu00
120,7,77,210,123.3,18.2,-1.0,51,WillJa11
121,7,67,177,126.5,17.0,8.0,37,HubbCh01
122,7,86,249,126.6,19.1,12.0,20,RodgAa00
123,7,78,201,130.0,19.0,15.0,52,DoubRo00
124,7,79,253,128.4,22.2,-12.0,38,ElliEz00
125,7,65,269,126.3,25.4,-25.0,53,ColeKe02
126,7,55,221,115.3,24.0,-29.0,39,BrooJo02
127,7,82,164,130.3,13.0,17.0,40,CharZa00
128,7,71,234,131.8,24.8,0.0,54,ShakKh00
129,7,87,210,135.7,19.8,11.0,55,SamuCu00
130,8,93,253,132.9,21.1,53.0,21,SmitGe00
131,8,84,201,139.9,17.9,49.0,56,ShahRa00
132,8,85,267,134.8,26.5,26.0,22,WatsDe00
133,8,77,225,134.8,17.7,24.0,41,McLaJa00
134,8,68,201,140.6,19.3,29.0,57,CookBr00
135,8,55,280,136.3,26.9,14.0,42,DowdRi01
136,8,80,240,131.1,21.1,-13.0,43,CoruBl00
137,8,49,256,138.8,30.2,-16.0,15,HockTJ00
138,8,62,220,144.1,23.4,9.0,58,WillMi07
139,8,106,282,136.6,19.0,21.0,23,MayfBa00
140,8,74,212,148.3,19.3,2.0,59,JeudJe00
141,8,95,218,147.0,13.8,11.0,44,AllgTy00
142,8,58,240,141.7,25.1,-12.0,45,DobbJK00
143,8,105,273,145.1,17.8,12.0,46,ChanTy01
144,8,103,281,148.1,25.7,21.0,16,MusgLu00
145,8,79,230,139.8,16.6,-14.0,47,BensTr01
146,8,55,239,134.7,22.8,-50.0,48,ChubNi00
147,8,68,246,146.8,20.6,21.0,49,GibsAn00
148,8,107,302,147.3,26.3,37.0,24,LeviWi00
149,8,94,270,154.8,35.4,-12.0,17,KmetCo00
150,8,72,256,151.6,24.9,52.0,60,DownJo00
151,8,94,243,157.9,26.3,5.0,61,ThieAd00
152,8,82,263,155.3,26.0,48.0,18,HenrHu00
153,8,100,263,158.7,35.0,19.0,19,ConkTy00
154,8,76,231,161.4,20.3,8.0,62,DaviGa01
155,8,83,295,163.2,26.7,18.0,63,WickDo00
156,8,87,243,167.7,23.8,18.0,64,MoonDa00
157,8,107,320,165.9,32.7,50.0,50,DaviRa04
158,8,85,286,169.2,25.0,8.0,65,MitcAd00
159,8,95,299,165.6,28.6,39.0,51,LloyMa00
160,8,85,229,168.6,21.3,29.0,66,DougDe00
161,8,90,267,168.8,27.9,16.0,67,PolkJa00
162,8,89,296,166.8,33.2,2.0,52,WrigJa04
163,8,80,285,170.3,29.3,19.0,53,HerbKh00
164,8,95,238,175.9,20.2,51.0,68,WilsMi02
165,8,79,574,172.3,52.0,31.0,20,HillTa00
166,8,93,257,168.0,35.0,88.0,25,JoneDa05
167,8,122,270,178.2,29.0,58.0,21,OttoCa00
168,9,81,294,170.5,29.8,13.0,54,IrviBu00
170,9,92,243,182.4,22.0,80.0,69,RobiWa01
171,9,121,294,178.8,36.3,39.0,26,YounBr01
172,9,108,288,184.3,23.1,71.0,70,BateRa00
173,9,127,287,179.3,37.0,19.0,27,CarrDe02
174,9,103,329,188.1,39.3,81.0,22,FantNo00
177,9,104,273,180.6,27.7,76.0,55,JohnRo07
180,9,127,323,184.9,47.1,43.0,28,DarnSa00
181,9,74,311,201.7,33.8,84.0,23,JohnJu02
182,9,106,285,194.1,25.3,-13.0,71,LegeXa00
183,9,119,316,186.7,32.0,18.0,56,AlleBr05
184,9,117,295,196.1,44.4,-6.0,29,NixxBo00
187,9,114,302,207.6,34.4,-16.0,24,LikeIs00
188,9,112,293,200.5,31.6,80.0,72,RobiDe01
189,9,122,345,196.1,48.1,10.0,57,MasoJo00
191,9,111,300,198.0,26.7,54.0,73,MimsMa00
192,9,106,298,196.7,36.5,34.0,74,DotsJa00
195,9,114,308,208.1,37.5,11.0,25,OkonCh00
199,9,115,315,219.6,45.1,17.0,30,WilsRu00
200,9,118,334,212.1,28.1,58.0,75,BoydTy00
202,9,112,312,208.1,32.2,39.0,58,MattAl01
205,9,142,304,219.0,34.2,42.0,59,BigsTa00
211,9,150,372,215.9,32.2,50.0,60,EstiAu00
212,9,128,341,208.7,32.8,18.0,76,JohnQu02
214,9,110,309,215.6,37.1,92.0,77,McMiJa01
216,9,103,307,209.6,43.8,54.0,61,PeriSa00
217,9,134,328,210.2,33.1,31.0,62,HillJu00
218,10,121,305,222.3,25.9,51.0,78,SlayDa01
219,10,105,315,197.8,38.3,8.0,63,VidaKi00
220,10,101,324,206.3,42.0,-9.0,64,TracTy00
221,10,145,299,221.0,30.6,-3.0,65,GainKe00
222,10,132,332,221.1,40.3,10.0,66,PierDa01
223,10,138,325,221.2,34.6,100.0,79,IosiAn00
224,10,134,311,236.8,28.7,-2.0,26,GesiMi00
225,10,133,305,225.4,24.0,86.0,80,HyatJa00
226,10,116,342,218.9,32.0,7.0,81,BurtJe01
227,10,140,311,235.1,37.6,74.0,27,KrafTu00
228,10,150,339,229.4,33.1,31.0,67,WillJa06
229,10,134,332,218.0,47.6,63.0,68,MillKe01
230,10,130,319,219.3,30.1,94.0,82,MoorEl00
232,10,105,344,224.5,38.1,2.0,28,SinnBe00
233,10,128,346,229.5,28.8,2.0,83,WilsRo02
236,10,132,336,232.8,34.6,68.0,69,SandMi01
237,10,121,321,251.8,38.8,3.0,31,MayeDr00
238,10,127,335,252.7,36.8,33.0,29,MayeMi00
239,10,128,386,231.4,38.4,37.0,84,PearRi00
241,10,115,590,264.9,50.0,-28.0,32,FielJu00
242,10,114,421,221.8,44.3,25.0,85,DortGr01
243,10,132,372,237.8,34.7,36.0,86,CorlMa00
244,10,152,350,260.6,31.6,54.0,33,MinsGa00
245,10,108,429,221.0,46.8,-28.0,30,SmitJo01
247,10,145,379,248.7,31.2,102.0,87,BourKe00
248,10,138,375,241.7,32.0,127.0,88,CharDJ00
249,10,155,337,240.1,33.3,2.0,89,FranTr00
250,10,162,328,253.3,26.3,13.0,70,ShipWi00
251,10,148,320,250.7,37.5,33.0,71,LaubDy00
253,10,142,387,251.3,31.6,99.0,90,ReynJo00
254,10,93,327,232.8,45.2,-61.0,31,ErtzZa00
255,10,119,348,235.8,40.1,-11.0,91,McCaLu00
256,10,154,324,245.2,35.5,69.0,72,ForeDO00
257,10,158,329,260.2,32.7,29.0,73,SermTr00
258,10,154,421,248.3,37.6,-38.0,74,EdwaCl00
259,10,166,332,248.5,38.6,1.0,75,MitcKe01
260,10,108,356,262.2,29.3,-4.0,32,SandJa01
262,10,141,353,271.4,29.1,-33.0,33,KnoxDa00
263,10,137,363,264.3,33.5,150.0,34,EverGe00
264,10,156,349,258.0,31.5,35.0,92,MingJo00
265,10,134,375,238.9,41.7,1.0,93,TolbJa00
266,10,129,386,244.1,40.5,24.0,94,BakeJa00
267,10,146,365,261.1,32.8,20.0,95,BeckOd00
269,10,127,345,265.4,44.0,28.0,76,AkerCa00
270,10,153,349,261.3,29.4,216.0,96,BurkTr00
271,10,166,345,266.8,32.2,141.0,77,PattCo00
272,10,114,326,242.4,42.8,-8.0,35,DulcGr00
273,10,130,349,267.8,32.5,62.0,97,PerrAT00
274,10,166,329,270.9,30.1,7.0,78,GrayEr01
275,10,172,442,274.9,33.3,63.0,98,OsboKJ00
278,11,144,399,263.6,48.3,58.0,99,JoneZa00
280,11,194,361,272.7,26.9,186.0,100,PierAl00
281,11,192,683,295.5,41.3,192.0,34,BrisJa00
282,11,195,356,283.4,23.9,399.0,79,StroPi00
284,11,180,380,280.1,27.6,323.0,101,TillCe01
285,11,184,372,281.3,25.6,37.0,80,VaugDe00
286,11,201,367,282.1,24.0,251.0,102,PalmTr00
287,11,211,653,305.8,35.4,34.0,35,OConAi00
288,11,186,368,288.3,20.2,456.0,81,JohnDE04
289,11,216,375,289.0,31.4,-11.0,103,WalkDe01
290,11,230,459,284.5,24.1,277.0,82,DemeEm00
291,11,152,374,279.3,33.5,285.0,104,BrowNo00
293,11,113,420,242.4,49.5,-31.0,36,ParkCo02
294,11,174,406,293.5,28.4,39.0,83,GuerIs00
295,11,166,483,295.3,37.7,98.0,84,WilsJe01
296,11,148,345,275.7,41.4,-68.0,85,CookDa01
297,11,132,374,266.3,34.4,51.0,37,JohnTh00
298,11,208,412,297.9,27.3,237.0,86,AbanIs00
299,11,204,405,296.2,30.0,-22.0,105,RiceBr00
301,11,259,428,309.5,18.9,304.0,87,RiveRo01
303,11,109,397,289.4,42.6,26.0,38,HigbTy00
304,11,202,448,300.5,31.6,372.0,106,CowiJa00
305,11,215,423,293.9,31.4,611.0,88,HullEv00
306,11,227,544,307.4,36.2,73.0,107,WoodRo02
307,11,203,391,290.4,36.1,291.0,89,CartMi03
308,11,255,398,309.2,23.3,302.0,90,RodrCh00
309,11,226,461,309.1,30.8,46.0,108,ScotTy00
310,11,146,374,277.9,36.8,2.0,39,HursHa00
311,11,161,396,274.2,45.4,-72.0,91,SteeCa00
312,11,178,400,276.4,38.1,131.0,109,RaymKa00
313,11,165,419,278.4,44.9,-18.0,110,WashMa00
314,11,182,559,306.4,39.6,190.0,111,AtweTu00
315,11,160,351,290.4,37.5,-19.0,40,BellDa00
317,11,148,411,289.8,37.5,241.0,41,GranKy00
318,11,152,398,270.5,50.0,-3.0,112,BrowDy00
319,11,237,383,299.4,24.8,172.0,92,JohnTy02
320,11,161,406,270.7,43.0,0.0,113,TuckTr00
321,11,218,394,315.4,29.8,70.0,93,AlixRa00
322,11,162,375,282.6,38.6,191.0,94,WilsEm00
323,11,152,405,284.9,47.8,111.0,114,JeffVa00
324,12,215,658,324.2,48.1,-44.0,36,PeniMi00
325,12,186,381,298.0,34.0,-17.0,115,JennJa00
326,12,170,540,298.1,49.0,0.0,116,LazaAl00
327,12,253,535,307.4,34.4,219.0,95,HuntKa00
328,12,113,365,297.8,39.9,327.0,42,DissWi00
329,12,152,414,291.9,38.7,142.0,117,AghoNe00
330,12,178,380,289.8,47.3,-48.0,118,WhitJo04
331,12,177,396,303.2,38.2,272.0,96,McKiJe00
332,12,273,424,314.4,24.8,474.0,97,SpilIs00
333,12,207,379,304.8,33.8,131.0,119,AustCa00
335,12,218,654,333.3,49.9,162.0,37,HoweSa00
336,12,180,381,276.6,46.0,159.0,120,NailJa00
337,12,220,505,305.9,39.9,-64.0,121,ToneKa00
338,12,213,563,322.0,49.6,232.0,122,ValdMa00
339,12,210,538,323.5,51.1,65.0,123,MeltBo00
340,12,162,606,300.8,61.2,115.0,124,PatrTi00
341,12,253,424,323.9,27.9,152.0,98,ReynCr00
342,12,217,655,332.1,49.3,241.0,38,LockDr00
343,12,204,376,278.4,49.0,208.0,125,McClRa00
344,12,174,443,317.5,41.2,-53.0,43,GrayNo00
345,12,233,532,324.4,43.7,194.0,99,PrinDe00
346,12,291,533,321.5,35.5,323.0,100,AhmeSa01
347,12,222,423,328.4,45.0,31.0,126,MetcJo00
348,12,197,386,305.8,41.2,267.0,127,GipsXa00
350,12,172,397,335.3,38.0,511.0,44,AllxEr00
351,12,243,686,344.1,55.0,-12.0,39,FlacJo00
352,12,257,656,341.3,50.5,131.0,40,WinsJa00
353,12,259,373,315.3,26.4,490.0,101,DaviIs00
354,12,247,401,332.1,32.8,46.0,45,HudsTa00
355,12,280,402,324.8,29.3,294.0,102,FreeRo00
356,12,237,399,336.7,40.2,209.0,128,WashPa01
357,12,242,387,323.6,32.5,96.0,46,MundJo00
358,12,165,539,311.9,56.7,304.0,129,ThomMi05
359,12,235,387,332.4,36.3,-59.0,130,WatsJu01
360,12,234,399,330.7,41.6,119.0,131,HollMa00
362,12,178,392,341.0,37.7,225.0,47,RuckJe00
363,12,277,394,351.0,29.6,-21.0,48,JordBr00
364,12,261,392,346.0,27.4,309.0,49,TremTo00
365,12,235,407,333.7,36.8,255.0,103,TuckSe00
366,12,232,384,307.3,36.6,300.0,132,ZaccOl01
367,12,296,384,344.1,20.9,-5.0,50,OlivJo00
369,12,247,394,342.9,40.6,-42.0,51,WashDa03
370,12,225,392,326.9,41.5,282.0,133,WilsCe01
371,12,230,395,312.2,35.8,286.0,104,KellJo01
373,12,246,427,343.6,41.9,33.0,134,PoweBr00
374,12,243,432,326.1,42.9,429.0,135,ThorTy00
375,12,156,629,337.6,72.7,-81.0,136,SmitJu00
376,12,228,413,334.5,35.0,-42.0,52,StovCa00
377,12,270,411,334.9,28.3,135.0,105,McInKe00
378,12,227,567,331.3,55.7,-11.0,137,WilsJo03
379,12,261,476,354.1,33.6,9.0,53,TrauAd00
380,12,183,397,345.9,45.7,-12.0,54,AlleDa02
381,12,275,394,349.8,30.8,24.0,55,HoopAu00
382,12,283,416,343.2,30.1,305.0,56,WhylJo01
383,12,292,662,353.9,56.6,327.0,41,MullNi00
384,12,234,572,345.8,56.4,-75.0,138,MoorSk01
386,12,245,405,314.3,33.0,-93.0,106,JuszKy00
387,12,277,396,319.2,26.1,259.0,107,BreiMa00
388,12,310,670,360.3,55.5,167.0,42,BrowJa08
389,12,240,401,324.2,37.6,125.0,108,AbduAm00
390,12,259,409,339.7,34.6,-80.0,139,BoboJa00
391,12,259,427,326.8,35.9,289.0,109,GoodTy00
393,13,264,664,360.8,62.5,127.0,43,StidJa00
394,13,301,406,360.9,23.1,266.0,57,MoreFo00
395,13,297,422,352.4,30.7,-24.0,58,AlieMo00
396,13,250,413,333.2,38.7,67.0,110,VakiSi00
397,13,265,396,335.0,37.8,391.0,111,PattJa01
398,13,238,412,335.8,33.0,265.0,112,WillTr06
399,13,260,400,348.3,40.7,-92.0,140,TurpKa00
401,13,259,404,338.5,36.0,312.0,113,HineNy00
402,13,286,430,338.7,35.2,183.0,59,ParhDo00
403,13,272,549,362.1,49.5,98.0,141,FlouRy00
404,13,297,424,353.1,27.3,214.0,60,BellJa00
406,13,290,415,354.9,30.0,218.0,114,McClJa05
407,13,257,530,330.7,50.4,80.0,115,IngrKe01
408,13,161,661,346.3,80.4,-91.0,44,PickKe00
412,13,288,489,372.3,38.0,23.0,142,IrwiTr00
413,13,262,418,336.6,38.4,127.0,116,WatsBl00
414,13,248,422,336.1,38.2,62.0,143,PeopDo00
415,13,280,438,338.4,35.0,93.0,117,IngoAl01
416,13,311,426,367.8,29.9,-86.0,61,SchoLu00
417,13,290,443,358.1,37.6,345.0,118,HastJa02
418,13,271,657,350.2,70.6,-57.0,45,RattSp00
419,13,203,383,304.3,56.9,278.0,62,ThomLo00
421,13,285,437,362.8,33.5,54.0,63,MallWi00
422,13,288,580,360.6,59.5,299.0,144,HodgKh00
423,13,249,455,356.0,52.5,276.0,145,CrowJa00
424,13,291,569,356.8,55.5,129.0,146,CampPa00
425,13,299,431,367.8,28.4,-107.0,64,SmytDu00
426,13,280,454,355.2,36.4,3.0,119,RicaPa00
427,13,249,453,334.2,48.4,103.0,147,RenfHu00
428,13,311,434,373.9,26.6,-63.0,65,HiggEl00
430,13,282,463,330.3,48.5,,120,MurrLa00
431,13,316,466,372.6,32.2,433.0,121,RobiKe03
432,13,250,480,348.7,49.9,438.0,122,McNiJe00
434,13,295,585,373.9,60.6,-132.0,148,BerrBr00
435,13,322,665,381.9,74.0,193.0,46,TaylTy00
436,13,339,442,383.9,24.6,-91.0,66,WrigBr01
437,13,293,607,371.6,67.6,-106.0,149,HardMe00
438,13,291,429,351.4,34.1,-97.0,67,WileJa00
439,13,216,679,359.7,90.8,197.0,47,MariMa01
440,13,291,488,363.3,46.5,420.0,150,WashCa01
441,13,290,397,343.7,35.9,422.0,123,JordJa00
442,13,291,474,357.7,44.6,179.0,151,VeleDe00
443,13,286,490,368.2,52.9,107.0,124,OgunDa00
444,13,265,492,348.6,54.3,30.0,125,FourLe00
445,13,313,485,359.9,47.7,373.0,126,ChesJu00
446,13,279,433,360.5,39.1,5.0,152,BrooJa03
447,13,308,436,361.9,35.2,152.0,68,KrulLu00
448,13,274,562,350.6,75.3,96.0,153,HutcXa00
449,13,305,456,381.3,34.0,143.0,154,MeanBu00
450,13,317,481,364.5,52.4,-39.0,127,BlacRa00
451,13,305,545,364.6,61.3,219.0,155,WestNi00
454,13,285,543,354.9,68.5,24.0,156,JoneCh11
455,13,332,467,382.7,36.5,319.0,128,WillAv02
456,13,322,673,385.7,86.0,-128.0,48,DobbJo00
457,13,344,587,396.3,57.1,-40.0,157,SmitAi00
458,13,294,678,372.4,96.1,1.0,49,JoneMa05
459,13,344,452,379.3,26.8,23.0,69,AkinJo00
460,13,308,425,353.6,39.5,73.0,129,HarrKe01
461,13,295,421,364.3,33.8,71.0,158,ThraJa01
462,13,290,482,367.7,58.6,334.0,130,HaskHa00
463,13,285,491,368.1,51.0,-24.0,131,HamxC.00
464,14,326,462,375.9,32.9,32.0,70,SampDr00
467,14,247,573,375.6,97.4,32.0,159,JoneVe00
468,14,320,516,379.3,58.3,-21.0,132,DallDe00
471,14,307,552,388.1,67.4,-64.0,160,DaviDe02
472,14,328,451,366.9,39.0,91.0,133,SchrCo00
473,14,320,512,372.9,53.7,-49.0,161,WillIs03
476,14,344,503,389.9,42.2,133.0,72,WoerCh00
477,14,299,526,390.4,68.2,-113.0,134,TaylPa01
479,14,286,516,367.5,69.2,368.0,135,MimsJo00
480,14,369,649,413.0,85.3,167.0,163,ShenLa00
481,14,323,500,379.5,50.1,138.0,73,ThomIa00
482,14,306,556,394.9,72.3,185.0,164,DuveDe00
483,14,345,494,401.6,44.9,240.0,136,GaskMy00
484,14,351,564,404.3,67.9,463.0,165,GoulAn00
486,14,337,701,413.8,110.4,-149.0,51,WentCa00
488,14,344,464,380.9,37.2,-47.0,75,BrowPh01
489,14,327,525,389.6,73.2,167.0,138,ScotBo02
493,14,325,551,392.8,80.2,68.0,166,BellDa02
497,14,287,463,350.0,61.9,278.0,168,MarsTe00
498,14,326,676,415.8,118.5,-155.0,52,GaroJi00
499,14,393,534,420.5,50.8,272.0,169,TurnDJ00
500,14,294,440,363.6,51.6,101.0,140,DaviMa02
501,14,311,392,364.2,32.9,-29.0,53,JohnJo05
504,14,319,487,376.8,59.5,,141,JohnDi02
505,14,341,457,386.2,40.0,-85.0,78,BarnAJ00
506,14,346,465,387.4,40.6,152.0,171,SherTr00
509,14,338,468,390.4,43.4,404.0,80,SmarSt00
510,14,273,548,392.2,104.4,238.0,172,HodgIs00
511,14,304,507,392.6,81.0,157.0,81,BryaHa00
512,14,342,459,393.4,38.5,244.0,82,ReimTi00
517,14,302,486,402.6,59.4,123.0,84,BateJo00
519,14,345,513,408.0,56.1,55.0,85,StraBr00
520,14,347,479,408.8,44.8,-180.0,86,HeywCo00
521,14,321,536,412.8,91.3,47.0,144,LuepHu00
522,14,369,489,415.2,47.0,167.0,87,DurhPa00
523,14,330,680,421.4,131.2,138.0,54,RiddDe00
524,14,307,396,353.8,39.2,127.0,55,RudoMa00
525,14,333,547,425.4,82.9,13.0,174,BoutKa00
526,14,346,561,429.8,80.6,169.0,175,RobiAl02
527,14,321,393,369.5,28.4,178.0,176,AndeRo04
528,14,332,594,438.0,98.1,6.0,177,MillSc01
529,14,333,609,448.6,97.8,,178,WillIs00
531,14,330,484,388.5,57.6,-112.0,88,PruiMy00
532,14,291,542,389.0,93.0,,179,TiptMa00
534,14,348,501,406.3,57.4,,89,HolkDa00
535,14,345,502,418.5,58.0,167.0,147,BurtMi00
536,14,339,505,422.3,82.8,101.0,148,GillRe00
537,14,355,559,424.3,79.3,95.0,180,DuliAs00
538,14,346,515,427.3,68.5,339.0,90,DwelRo00
540,14,329,599,438.0,111.6,-146.0,182,JohnCo01
542,14,336,379,351.3,19.6,-44.0,149,HomeTr00
543,14,287,622,444.3,122.7,32.0,183,JackJh00
544,14,365,567,449.3,87.5,-112.0,91,CalcGr00
548,14,349,645,473.0,120.1,91.0,187,ShepSt00
549,14,329,488,401.3,65.7,42.0,188,HarrDe07
550,14,187,562,407.7,160.1,84.0,92,CulpDe00
551,15,329,576,419.7,111.0,66.0,150,BrooCh00
553,15,362,544,424.0,84.9,262.0,151,ShamAa00
554,15,351,508,425.0,64.4,89.0,93,FarrLu00
555,15,363,526,430.3,69.5,146.0,94,ManhCh00
557,15,314,682,448.7,165.6,-101.0,56,DaltAn00
558,15,334,589,451.3,105.1,-157.0,152,MillDa02
563,15,342,663,468.3,139.7,-210.0,57,DeViTo00
564,15,352,666,469.3,139.9,153.0,58,WhitMi01
566,15,373,541,479.0,75.3,-190.0,191,MoorDa03
567,15,396,529,484.3,62.5,240.0,155,DaviTy03
571,15,364,595,502.3,99.7,56.0,194,CartDe02
572,15,371,570,502.3,92.9,,195,JohnTy00
574,15,285,539,412.0,127.0,-220.0,157,McBrDe00
577,15,343,642,519.7,128.0,255.0,197,ThomDe07
579,15,400,612,521.7,89.3,-23.0,198,WallTy00
