#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
19.0,131.0,69.0,52.7,1008,14.6,12.0,77.3,77.7,81.8,81.5,,691.0,651.0,94.2,0.0,0.0,105.0,15.2,586.0,84.8,0.0,0.0,247.0,3.6,1.55,14.9,53.0,3.0,4.2,54.0,23.0,42.6,2.0,0.0,4.0,55.0,102.2,JeffAl00
18.0,118.0,83.0,70.3,930,11.2,3.0,78.0,77.5,80.5,29.1,67.8,576.0,509.0,88.4,35.0,6.1,296.0,51.4,93.0,16.1,182.0,31.6,308.0,3.7,1.83,10.0,42.0,4.0,4.6,21.0,15.0,71.4,5.0,2.0,4.0,48.0,84.4,WalkHu00
18.0,111.0,87.0,78.4,1007,11.6,4.0,77.4,77.0,77.2,69.4,,553.0,509.0,92.0,0.0,0.0,450.0,81.4,99.0,17.9,1.0,0.2,321.0,3.7,1.98,8.9,50.0,4.0,4.4,16.0,9.0,56.3,1.0,1.0,5.0,56.0,112.7,AmenDa00
14.0,87.0,50.0,57.5,668,13.4,3.0,76.8,76.8,86.6,79.9,,465.0,436.0,93.8,0.0,0.0,93.0,20.0,371.0,79.8,0.0,0.0,190.0,3.8,1.53,16.3,41.0,1.0,2.0,19.0,6.0,31.6,4.0,0.0,1.0,36.0,74.3,JackDe00
7.0,6.0,5.0,83.3,96,19.2,0.0,76.5,76.6,73.4,68.0,,29.0,28.0,96.6,0.0,0.0,2.0,6.9,27.0,93.1,0.0,0.0,35.0,7.0,3.43,11.0,39.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,2.0,4.0,118.8,MartFr00
16.0,99.0,56.0,56.6,962,17.2,2.0,77.1,76.5,48.3,80.5,,508.0,494.0,97.2,0.0,0.0,128.0,25.2,378.0,74.4,0.0,0.0,193.0,3.4,1.95,16.0,83.0,6.0,9.7,22.0,11.0,50.0,2.0,0.0,6.0,46.0,88.0,GoodMa00
8.0,65.0,40.0,61.5,500,12.5,0.0,77.5,76.3,90.2,78.3,,293.0,279.0,95.2,0.0,0.0,70.0,23.9,222.0,75.8,0.0,0.0,177.0,4.4,1.79,10.1,59.0,0.0,0.0,12.0,5.0,41.7,1.0,0.0,4.0,25.0,79.0,GarcPi00
5.0,41.0,18.0,43.9,335,18.6,1.0,76.2,76.0,69.0,73.9,,179.0,168.0,93.9,0.0,0.0,42.0,23.5,136.0,76.0,1.0,0.6,113.0,6.3,1.99,17.5,54.0,1.0,5.3,14.0,5.0,35.7,1.0,0.0,2.0,12.0,70.7,GordJo02
16.0,105.0,61.0,58.1,1101,18.0,9.0,76.3,75.8,71.4,80.6,65.0,674.0,626.0,92.9,1.0,0.1,76.0,11.3,596.0,88.4,2.0,0.3,196.0,3.2,1.76,16.1,58.0,4.0,6.2,35.0,18.0,51.4,3.0,0.0,9.0,44.0,110.9,JoneMa02
17.0,106.0,74.0,69.8,828,11.2,5.0,77.2,75.8,65.1,82.2,69.9,536.0,512.0,95.5,3.0,0.6,351.0,65.5,181.0,33.8,3.0,0.6,340.0,4.6,1.62,8.0,52.0,5.0,6.3,29.0,14.0,48.3,2.0,0.0,4.0,47.0,100.7,SanuMo00
7.0,8.0,6.0,75.0,76,12.7,0.0,76.5,75.7,74.6,68.8,,54.0,54.0,100.0,0.0,0.0,13.0,24.1,39.0,72.2,2.0,3.7,27.0,4.5,1.41,7.0,31.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,104.2,QuicBr00
17.0,103.0,63.0,61.2,771,12.2,3.0,76.0,75.1,43.3,83.6,,522.0,495.0,94.8,0.0,0.0,67.0,12.8,451.0,86.4,2.0,0.4,320.0,5.1,1.56,11.5,45.0,9.0,12.5,21.0,10.0,47.6,3.0,1.0,10.0,44.0,81.8,LeexMa00
16.0,73.0,48.0,65.8,591,12.3,6.0,73.6,74.8,70.9,79.1,35.6,441.0,393.0,89.1,19.0,4.3,245.0,55.6,65.0,14.7,124.0,28.1,157.0,3.3,1.5,10.0,35.0,3.0,5.9,28.0,12.0,42.9,2.0,1.0,2.0,34.0,106.6,BratCa00
12.0,21.0,13.0,61.9,203,15.6,2.0,70.7,74.2,47.7,88.3,,93.0,87.0,93.5,0.0,0.0,19.0,20.4,68.0,73.1,0.0,0.0,150.0,11.5,2.33,10.3,65.0,2.0,13.3,3.0,1.0,33.3,0.0,0.0,7.0,9.0,125.7,GranJa00
19.0,108.0,77.0,71.3,935,12.1,8.0,74.9,74.0,66.5,82.5,65.7,601.0,569.0,94.7,1.0,0.2,518.0,86.2,72.0,12.0,4.0,0.7,404.0,5.2,1.64,9.8,72.0,6.0,7.2,22.0,10.0,45.5,2.0,0.0,8.0,43.0,114.5,AghoNe00
2.0,1.0,1.0,100.0,26,26.0,0.0,74.9,73.6,64.7,61.2,,18.0,16.0,88.9,0.0,0.0,3.0,16.7,15.0,83.3,0.0,0.0,5.0,5.0,1.63,21.0,26.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,118.8,LeslJo00
14.0,60.0,44.0,73.3,580,13.2,3.0,73.8,73.6,69.2,79.6,68.6,399.0,378.0,94.7,2.0,0.5,236.0,59.1,141.0,35.3,20.0,5.0,326.0,7.4,1.53,6.6,63.0,3.0,6.4,8.0,5.0,62.5,0.0,0.0,16.0,34.0,120.1,WilsAl02
15.0,82.0,61.0,74.4,922,15.1,8.0,73.1,73.5,77.2,82.6,,513.0,483.0,94.2,0.0,0.0,301.0,58.7,204.0,39.8,7.0,1.4,399.0,6.5,1.91,9.9,97.0,3.0,4.7,20.0,10.0,50.0,2.0,0.0,9.0,40.0,133.3,SmitJu00
14.0,45.0,30.0,66.7,399,13.3,1.0,74.4,73.2,59.0,80.6,,287.0,270.0,94.1,0.0,0.0,93.0,32.4,194.0,67.6,0.0,0.0,73.0,2.4,1.48,11.8,34.0,3.0,9.1,7.0,3.0,42.9,0.0,0.0,0.0,22.0,102.0,JoneT.00
16.0,30.0,21.0,70.0,336,16.0,4.0,73.0,73.1,59.5,74.6,55.3,301.0,214.0,71.1,82.0,27.2,49.0,16.3,27.0,9.0,212.0,70.4,177.0,8.4,1.57,8.9,61.0,2.0,8.7,4.0,1.0,25.0,1.0,0.0,4.0,15.0,132.8,CeleGa00
16.0,136.0,83.0,61.0,949,11.4,5.0,74.1,73.0,45.0,53.1,,584.0,546.0,93.5,0.0,0.0,106.0,18.2,475.0,81.3,1.0,0.2,291.0,3.5,1.74,10.5,40.0,10.0,10.8,29.0,17.0,58.6,9.0,1.0,9.0,53.0,66.7,ThomDe03
18.0,33.0,24.0,72.7,305,12.7,2.0,72.3,72.9,85.3,75.6,,234.0,220.0,94.0,0.0,0.0,189.0,80.8,40.0,17.1,5.0,2.1,112.0,4.7,1.39,9.4,33.0,0.0,0.0,6.0,5.0,83.3,0.0,0.0,0.0,18.0,121.4,WrigJa02
17.0,86.0,65.0,75.6,974,15.0,5.0,71.9,72.9,79.5,63.7,66.1,500.0,478.0,95.6,1.0,0.2,161.0,32.2,337.0,67.4,1.0,0.2,348.0,5.4,2.04,13.2,80.0,3.0,4.4,18.0,8.0,44.4,2.0,0.0,3.0,38.0,121.9,GinnTe00
13.0,64.0,46.0,71.9,576,12.5,2.0,73.9,72.7,77.1,78.8,65.7,392.0,373.0,95.2,1.0,0.3,302.0,77.0,89.0,22.7,1.0,0.3,202.0,4.4,1.54,10.3,50.0,2.0,4.2,10.0,5.0,50.0,3.0,0.0,4.0,33.0,90.4,HurnAl01
18.0,33.0,24.0,72.7,260,10.8,5.0,73.4,72.6,74.9,76.4,75.1,220.0,196.0,89.1,10.0,4.5,115.0,52.3,37.0,16.8,65.0,29.5,39.0,1.6,1.33,10.5,27.0,1.0,4.0,10.0,8.0,80.0,0.0,0.0,2.0,15.0,135.1,BurtTr01
16.0,111.0,63.0,56.8,941,14.9,7.0,71.4,72.6,60.3,80.9,,520.0,492.0,94.6,0.0,0.0,146.0,28.1,372.0,71.5,0.0,0.0,285.0,4.5,1.91,13.6,69.0,6.0,8.7,26.0,8.0,30.8,5.0,0.0,5.0,36.0,87.0,AndeRo04
15.0,96.0,66.0,68.8,789,12.0,3.0,72.7,72.5,55.0,41.1,67.8,468.0,453.0,96.8,2.0,0.4,348.0,74.4,113.0,24.1,5.0,1.1,363.0,5.5,1.74,7.6,41.0,7.0,9.6,13.0,7.0,53.8,4.0,1.0,4.0,37.0,86.7,CrowJa00
16.0,82.0,59.0,72.0,614,10.4,1.0,73.2,72.4,76.6,80.4,,435.0,408.0,93.8,0.0,0.0,306.0,70.3,124.0,28.5,5.0,1.1,193.0,3.3,1.5,7.9,22.0,3.0,4.8,19.0,13.0,68.4,1.0,0.0,8.0,33.0,92.2,WrigKe01
8.0,45.0,25.0,55.6,298,11.9,2.0,68.6,72.3,85.7,75.5,74.0,242.0,219.0,90.5,15.0,6.2,126.0,52.1,55.0,22.7,53.0,21.9,72.0,2.9,1.36,11.0,30.0,0.0,0.0,13.0,4.0,30.8,1.0,0.0,1.0,18.0,81.5,OlseGr00
19.0,78.0,45.0,57.7,830,18.4,3.0,74.0,72.0,69.9,24.7,,534.0,504.0,94.4,0.0,0.0,181.0,33.9,353.0,66.1,0.0,0.0,288.0,6.4,1.65,13.8,75.0,3.0,6.3,20.0,8.0,40.0,3.0,2.0,4.0,34.0,91.3,ColeKe00
18.0,87.0,63.0,72.4,585,9.3,9.0,68.2,72.0,90.0,80.6,61.9,619.0,480.0,77.5,103.0,16.6,247.0,39.9,40.0,6.5,320.0,51.7,240.0,3.8,1.22,8.2,34.0,1.0,1.6,18.0,7.0,38.9,2.0,0.0,3.0,34.0,115.3,RudoKy00
17.0,117.0,67.0,57.3,919,13.7,8.0,72.2,72.0,68.5,81.2,68.1,593.0,559.0,94.3,1.0,0.2,120.0,20.2,471.0,79.4,2.0,0.3,292.0,4.4,1.64,14.0,44.0,3.0,4.3,35.0,17.0,48.6,4.0,0.0,4.0,44.0,91.1,FuncDe00
16.0,126.0,69.0,54.8,838,12.1,6.0,72.7,71.8,28.9,48.1,,568.0,518.0,91.2,0.0,0.0,124.0,21.8,444.0,78.2,0.0,0.0,290.0,4.2,1.62,12.2,50.0,12.0,14.8,40.0,14.0,35.0,5.0,1.0,14.0,44.0,74.8,BryaDe01
14.0,76.0,52.0,68.4,573,11.0,2.0,70.8,71.7,49.0,41.6,55.5,378.0,331.0,87.6,33.0,8.7,67.0,17.7,27.0,7.1,283.0,74.9,263.0,5.1,1.73,7.1,44.0,7.0,11.9,15.0,6.0,40.0,3.0,1.0,5.0,29.0,82.8,ClayCh00
14.0,99.0,58.0,58.6,618,10.7,8.0,72.0,71.7,59.2,43.9,,413.0,381.0,92.3,0.0,0.0,86.0,20.8,325.0,78.7,0.0,0.0,196.0,3.4,1.62,11.0,41.0,6.0,9.4,29.0,13.0,44.8,2.0,1.0,7.0,35.0,95.4,CrabMi00
19.0,127.0,75.0,59.1,1237,16.5,7.0,70.7,71.5,60.6,83.0,62.2,771.0,713.0,92.5,1.0,0.1,138.0,17.9,633.0,82.1,0.0,0.0,268.0,3.6,1.73,16.2,64.0,8.0,9.6,31.0,9.0,29.0,2.0,0.0,6.0,51.0,103.7,CookBr00
16.0,58.0,32.0,55.2,386,12.1,4.0,66.4,71.1,59.7,77.1,32.8,339.0,284.0,83.8,33.0,9.7,71.0,20.9,33.0,9.7,231.0,68.1,148.0,4.6,1.36,10.8,34.0,3.0,8.6,18.0,6.0,33.3,2.0,0.0,2.0,17.0,84.4,NjokDa00
15.0,20.0,11.0,55.0,132,12.0,1.0,59.1,71.0,63.2,73.1,56.0,192.0,139.0,72.4,45.0,23.4,13.0,6.8,0.0,0.0,179.0,93.2,56.0,5.1,0.95,8.7,21.0,1.0,8.3,11.0,4.0,36.4,0.0,0.0,1.0,6.0,92.1,NiklTr00
16.0,93.0,57.0,61.3,837,14.7,4.0,71.9,70.9,63.0,80.3,,568.0,538.0,94.7,0.0,0.0,186.0,32.7,380.0,66.9,2.0,0.4,285.0,5.0,1.56,12.2,75.0,4.0,6.6,19.0,9.0,47.4,6.0,0.0,7.0,39.0,78.1,MattRi00
6.0,6.0,4.0,66.7,62,15.5,1.0,71.0,70.8,72.1,71.3,,46.0,42.0,91.3,0.0,0.0,15.0,32.6,30.0,65.2,1.0,2.2,7.0,1.8,1.48,12.5,36.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,140.3,HarrMa05
9.0,12.0,6.0,50.0,82,13.7,0.0,73.3,70.6,52.1,69.5,25.5,60.0,56.0,93.3,1.0,1.7,24.0,40.0,13.0,21.7,22.0,36.7,43.0,7.2,1.46,8.4,35.0,1.0,14.3,2.0,1.0,50.0,1.0,0.0,0.0,5.0,37.5,SterNe00
11.0,83.0,59.0,71.1,731,12.4,2.0,70.7,70.6,69.8,45.8,,467.0,439.0,94.0,0.0,0.0,389.0,83.3,73.0,15.6,2.0,0.4,303.0,5.1,1.67,8.9,77.0,4.0,6.3,22.0,14.0,63.6,0.0,1.0,5.0,36.0,106.0,ShepSt00
4.0,41.0,25.0,61.0,302,12.1,3.0,69.2,70.0,29.5,76.5,,153.0,144.0,94.1,0.0,0.0,19.0,12.4,134.0,87.6,0.0,0.0,71.0,2.8,2.1,13.0,48.0,6.0,19.4,14.0,9.0,64.3,1.0,0.0,4.0,15.0,97.8,BeckOd00
16.0,81.0,53.0,65.4,574,10.8,4.0,69.7,69.9,53.5,38.8,70.5,430.0,401.0,93.3,3.0,0.7,181.0,42.1,55.0,12.8,194.0,45.1,263.0,5.0,1.43,8.3,44.0,6.0,10.2,10.0,6.0,60.0,1.0,1.0,8.0,30.0,97.5,EbroEr00
3.0,1.0,1.0,100.0,18,18.0,1.0,63.9,69.4,64.7,68.2,,6.0,6.0,100.0,0.0,0.0,3.0,50.0,3.0,50.0,0.0,0.0,0.0,0.0,3.0,20.0,18.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,158.3,WilsJe00
16.0,28.0,24.0,85.7,235,9.8,2.0,74.6,69.4,74.2,75.5,68.4,271.0,204.0,75.3,58.0,21.4,31.0,11.4,11.0,4.1,221.0,81.5,135.0,5.6,1.15,5.1,27.0,1.0,4.0,4.0,2.0,50.0,0.0,0.0,3.0,13.0,125.4,ElliRh00
16.0,85.0,52.0,61.2,681,13.1,4.0,68.9,69.4,68.2,82.8,,516.0,481.0,93.2,0.0,0.0,62.0,12.0,451.0,87.4,1.0,0.2,200.0,3.8,1.42,16.2,51.0,4.0,7.1,23.0,10.0,43.5,2.0,0.0,8.0,32.0,92.3,BryaMa00
16.0,96.0,65.0,67.7,810,12.5,5.0,69.7,69.4,80.6,47.3,72.2,567.0,530.0,93.5,2.0,0.4,290.0,51.1,273.0,48.1,4.0,0.7,302.0,4.6,1.53,9.5,51.0,3.0,4.4,25.0,10.0,40.0,3.0,1.0,4.0,37.0,98.0,KearJe01
16.0,102.0,57.0,55.9,966,16.9,4.0,68.9,69.2,69.0,25.5,,585.0,555.0,94.9,0.0,0.0,214.0,36.6,371.0,63.4,0.0,0.0,295.0,5.2,1.74,13.7,80.0,4.0,6.6,24.0,6.0,25.0,4.0,2.0,2.0,37.0,84.8,HiltT.00
15.0,87.0,52.0,59.8,748,14.4,4.0,69.0,69.0,72.5,79.6,,476.0,455.0,95.6,0.0,0.0,66.0,13.9,408.0,85.7,2.0,0.4,155.0,3.0,1.64,14.0,66.0,3.0,5.5,21.0,9.0,42.9,2.0,0.0,5.0,33.0,93.5,WallMi00
12.0,67.0,40.0,59.7,440,11.0,3.0,69.1,68.9,74.3,78.1,66.2,324.0,308.0,95.1,1.0,0.3,189.0,58.3,133.0,41.0,1.0,0.3,113.0,2.8,1.43,9.8,48.0,2.0,4.8,16.0,8.0,50.0,2.0,0.0,2.0,23.0,81.7,MaclJe00
4.0,2.0,1.0,50.0,5,5.0,0.0,61.4,68.8,64.7,72.1,,5.0,5.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0,0.0,0.0,9.0,9.0,1.0,-1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.3,WeemEr00
15.0,80.0,49.0,61.3,701,14.3,3.0,69.0,68.7,57.4,79.2,,425.0,406.0,95.5,0.0,0.0,76.0,17.9,349.0,82.1,0.0,0.0,148.0,3.0,1.73,11.9,43.0,5.0,9.3,29.0,13.0,44.8,2.0,0.0,3.0,31.0,91.7,BenjKe00
13.0,95.0,57.0,60.0,670,11.8,1.0,69.5,68.7,69.2,41.8,,475.0,458.0,96.4,0.0,0.0,92.0,19.4,382.0,80.4,1.0,0.2,201.0,3.5,1.46,12.6,36.0,4.0,6.6,31.0,14.0,45.2,6.0,1.0,8.0,33.0,58.7,ParkDe01
10.0,47.0,28.0,59.6,423,15.1,7.0,67.2,68.6,56.1,80.3,,322.0,300.0,93.2,0.0,0.0,82.0,25.5,238.0,73.9,2.0,0.6,111.0,4.0,1.41,16.5,59.0,3.0,9.7,8.0,2.0,25.0,3.0,0.0,0.0,21.0,102.2,FullWi01
16.0,23.0,17.0,73.9,177,10.4,3.0,69.0,68.5,68.0,74.2,74.8,286.0,167.0,58.4,110.0,38.5,30.0,10.5,1.0,0.3,250.0,87.4,121.0,7.1,1.06,5.9,23.0,1.0,5.6,6.0,3.0,50.0,0.0,0.0,1.0,12.0,135.3,FellDa01
16.0,63.0,45.0,71.4,573,12.7,4.0,69.2,68.5,69.9,78.9,,403.0,392.0,97.3,0.0,0.0,141.0,35.0,256.0,63.5,5.0,1.2,240.0,5.3,1.46,9.9,40.0,3.0,6.3,13.0,8.0,61.5,3.0,0.0,6.0,29.0,100.8,GranRy01
16.0,68.0,43.0,63.2,648,15.1,3.0,61.9,68.5,52.3,23.0,58.0,471.0,389.0,82.6,70.0,14.9,96.0,20.4,61.0,13.0,308.0,65.4,302.0,7.0,1.67,11.4,69.0,5.0,10.4,8.0,4.0,50.0,2.0,2.0,10.0,23.0,96.9,DaviVe00
11.0,37.0,24.0,64.9,300,12.5,1.0,76.8,68.4,33.1,75.5,79.1,194.0,171.0,88.1,16.0,8.2,74.0,38.1,20.0,10.3,95.0,49.0,179.0,7.5,1.75,6.6,28.0,5.0,17.2,7.0,2.0,28.6,2.0,0.0,5.0,18.0,76.4,McDoVa00
15.0,102.0,80.0,78.4,690,8.6,4.0,70.8,68.3,74.0,28.6,61.8,538.0,454.0,84.4,60.0,11.2,287.0,53.3,67.0,12.5,150.0,27.9,340.0,4.3,1.52,5.3,26.0,4.0,4.8,22.0,14.0,63.6,1.0,2.0,7.0,34.0,103.8,DoylJa00
1.0,2.0,2.0,100.0,31,15.5,0.0,67.8,68.2,68.3,64.0,,8.0,8.0,100.0,0.0,0.0,6.0,75.0,0.0,0.0,2.0,25.0,27.0,13.5,3.88,2.0,29.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,118.8,ByrdEm00
