#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
18.0,163.0,114.0,69.9,1667,14.6,7.0,90.2,89.3,51.7,44.2,72.0,659.0,607.0,92.1,9.0,1.4,200.0,30.3,458.0,69.5,0.0,0.0,731.0,6.4,2.75,9.4,80.0,13.0,10.2,30.0,15.0,50.0,3.0,1.0,16.0,74.0,109.6,NacuPu00
19.0,155.0,125.0,80.6,1339,10.7,8.0,82.6,87.8,76.7,63.6,77.9,726.0,662.0,91.2,23.0,3.2,363.0,50.0,167.0,23.0,189.0,26.0,621.0,5.0,2.02,7.0,53.0,8.0,6.0,17.0,7.0,41.2,3.0,1.0,20.0,69.0,111.8,KelcTr00
13.0,145.0,108.0,74.5,1243,11.5,7.0,86.3,87.4,79.0,35.7,77.5,561.0,527.0,93.9,3.0,0.5,331.0,59.0,226.0,40.3,0.0,0.0,395.0,3.7,2.36,9.9,42.0,6.0,5.3,20.0,10.0,50.0,2.0,2.0,7.0,56.0,110.2,AlleKe00
18.0,109.0,73.0,67.0,1038,14.2,7.0,85.4,87.0,76.9,64.7,65.9,489.0,459.0,93.9,5.0,1.0,164.0,33.5,296.0,60.5,0.0,0.0,632.0,8.7,2.26,7.5,54.0,4.0,5.2,19.0,7.0,36.8,3.0,1.0,32.0,40.0,107.5,SamuDe00
16.0,140.0,100.0,71.4,1216,12.2,7.0,85.3,86.7,85.7,58.8,,631.0,600.0,95.1,0.0,0.0,148.0,23.5,479.0,75.9,0.0,0.0,553.0,5.5,2.03,9.1,76.0,4.0,3.8,25.0,11.0,44.0,2.0,1.0,15.0,63.0,108.5,ChasJa00
20.0,131.0,105.0,80.2,1200,11.4,8.0,84.9,86.1,90.2,23.6,71.7,579.0,542.0,93.6,4.0,0.7,288.0,49.7,286.0,49.4,3.0,0.5,853.0,8.1,2.21,5.0,67.0,3.0,2.8,7.0,1.0,14.3,1.0,3.0,16.0,59.0,122.0,RiceRa01
19.0,101.0,73.0,72.3,1132,15.5,7.0,87.7,85.2,54.4,81.7,70.6,640.0,568.0,88.8,45.0,7.0,180.0,28.1,56.0,8.8,395.0,61.7,531.0,7.3,1.99,9.9,66.0,7.0,8.8,16.0,6.0,37.5,2.0,0.0,15.0,46.0,123.9,KittGe00
11.0,74.0,47.0,63.5,709,15.1,7.0,83.4,83.3,64.5,85.5,,338.0,320.0,94.7,0.0,0.0,97.0,28.7,237.0,70.1,0.0,0.0,145.0,3.1,2.22,14.4,68.0,4.0,7.8,10.0,6.0,60.0,2.0,0.0,3.0,33.0,115.2,DellNa00
19.0,146.0,90.0,61.6,1450,16.1,14.0,81.5,83.0,62.4,82.9,,663.0,622.0,93.8,0.0,0.0,195.0,29.4,468.0,70.6,0.0,0.0,371.0,4.1,2.33,15.1,75.0,8.0,8.2,33.0,18.0,54.5,4.0,0.0,6.0,61.0,115.4,EvanMi00
16.0,138.0,87.0,63.0,1123,12.9,5.0,82.5,82.9,71.2,82.7,,562.0,542.0,96.4,0.0,0.0,221.0,39.3,336.0,59.8,0.0,0.0,355.0,4.1,2.07,13.9,51.0,6.0,6.5,25.0,10.0,40.0,3.0,0.0,4.0,57.0,91.5,OlavCh00
7.0,26.0,18.0,69.2,244,13.6,2.0,83.4,82.6,69.6,75.3,,96.0,91.0,94.8,0.0,0.0,32.0,33.3,61.0,63.5,1.0,1.0,38.0,2.1,2.68,13.6,37.0,1.0,5.3,6.0,3.0,50.0,0.0,0.0,1.0,14.0,124.5,MeltBo00
15.0,124.0,95.0,76.6,960,10.1,5.0,78.8,82.4,79.7,56.6,65.6,563.0,508.0,90.2,26.0,4.6,215.0,38.2,68.0,12.1,280.0,49.7,342.0,3.6,1.89,7.6,29.0,5.0,5.0,25.0,8.0,32.0,1.0,1.0,7.0,48.0,108.3,HockTJ00
16.0,112.0,66.0,58.9,1114,16.9,8.0,80.0,82.3,56.0,81.0,,585.0,545.0,93.2,0.0,0.0,94.0,16.1,491.0,83.9,0.0,0.0,370.0,5.6,2.04,14.1,73.0,6.0,8.3,31.0,9.0,29.0,4.0,0.0,14.0,52.0,101.6,MetcDK00
17.0,133.0,75.0,56.4,1057,14.1,7.0,81.0,82.3,77.4,82.1,62.3,543.0,505.0,93.0,1.0,0.2,110.0,20.3,429.0,79.0,0.0,0.0,238.0,3.2,2.09,14.8,61.0,4.0,5.1,22.0,5.0,22.7,6.0,0.0,5.0,48.0,80.9,HopkDe00
20.0,144.0,107.0,74.3,1065,10.0,11.0,77.0,81.8,74.6,84.3,59.9,689.0,601.0,87.2,63.0,9.1,177.0,25.7,182.0,26.4,324.0,47.0,449.0,4.2,1.77,7.2,48.0,7.0,6.1,22.0,14.0,63.6,3.0,0.0,13.0,59.0,111.6,LaPoSa01
17.0,105.0,81.0,77.1,825,10.2,3.0,76.3,80.5,78.8,51.5,55.1,455.0,406.0,89.2,19.0,4.2,236.0,51.9,29.0,6.4,183.0,40.2,430.0,5.3,2.03,6.2,38.0,4.0,4.7,15.0,11.0,73.3,4.0,1.0,12.0,42.0,92.8,McBrTr01
16.0,150.0,109.0,72.7,1152,10.6,4.0,77.7,80.0,89.2,60.4,75.1,606.0,565.0,93.2,3.0,0.5,155.0,25.6,439.0,72.4,12.0,2.0,518.0,4.8,2.04,8.1,75.0,5.0,4.4,28.0,15.0,53.6,6.0,1.0,5.0,53.0,86.9,PittMi01
17.0,171.0,103.0,60.2,1144,11.1,8.0,79.1,80.0,67.6,83.6,,605.0,582.0,96.2,0.0,0.0,102.0,16.9,496.0,82.0,0.0,0.0,337.0,3.3,1.97,11.1,46.0,9.0,8.0,34.0,12.0,35.3,6.0,0.0,8.0,59.0,81.1,AdamDa01
16.0,127.0,76.0,59.8,1309,17.2,5.0,79.9,79.6,55.4,50.0,68.1,629.0,592.0,94.1,1.0,0.2,136.0,21.6,491.0,78.1,0.0,0.0,279.0,3.7,2.21,14.1,75.0,5.0,6.2,30.0,16.0,53.3,6.0,2.0,5.0,54.0,88.3,CoopAm00
11.0,62.0,47.0,75.8,559,11.9,6.0,78.8,79.5,55.3,79.1,71.0,316.0,290.0,91.8,7.0,2.2,253.0,80.1,28.0,8.9,33.0,10.4,218.0,4.6,1.93,8.2,38.0,4.0,7.8,7.0,3.0,42.9,0.0,0.0,7.0,27.0,135.1,AndrMa00
14.0,92.0,55.0,59.8,765,13.9,6.0,77.9,79.1,81.6,41.5,,433.0,403.0,93.1,0.0,0.0,97.0,22.4,336.0,77.6,0.0,0.0,285.0,5.2,1.9,12.7,71.0,2.0,3.5,18.0,6.0,33.3,2.0,1.0,7.0,42.0,99.2,JohnDi01
19.0,175.0,117.0,66.9,1256,10.7,8.0,79.1,79.0,77.7,39.4,,704.0,665.0,94.5,0.0,0.0,251.0,35.7,444.0,63.1,0.0,0.0,460.0,3.9,1.89,10.6,55.0,8.0,6.4,31.0,13.0,41.9,4.0,3.0,14.0,63.0,93.4,DiggSt00
16.0,106.0,69.0,65.1,905,13.1,2.0,78.9,78.9,74.8,81.4,,511.0,485.0,94.9,0.0,0.0,134.0,26.2,377.0,73.8,0.0,0.0,195.0,2.8,1.87,11.7,45.0,3.0,4.2,33.0,17.0,51.5,4.0,0.0,4.0,45.0,82.5,LondDr00
19.0,135.0,91.0,67.4,1109,12.2,3.0,77.5,77.9,83.9,83.5,73.3,687.0,640.0,93.2,2.0,0.3,257.0,37.4,423.0,61.6,6.0,0.9,413.0,4.5,1.73,10.3,47.0,4.0,4.2,27.0,16.0,59.3,3.0,0.0,6.0,57.0,90.6,GodwCh00
17.0,88.0,73.0,83.0,719,9.8,6.0,73.7,77.7,90.4,50.9,64.3,508.0,425.0,83.7,65.0,12.8,242.0,47.6,51.0,10.0,210.0,41.3,294.0,4.0,1.69,7.0,53.0,1.0,1.4,9.0,4.0,44.4,3.0,1.0,7.0,36.0,109.2,KmetCo00
17.0,117.0,79.0,67.5,894,11.3,5.0,78.1,77.6,74.6,82.3,,597.0,556.0,93.1,0.0,0.0,210.0,35.2,384.0,64.3,1.0,0.2,221.0,2.8,1.61,12.0,37.0,4.0,4.8,22.0,8.0,36.4,4.0,0.0,2.0,47.0,90.2,LockTy00
17.0,124.0,89.0,71.8,1214,13.6,7.0,75.4,77.1,76.7,55.3,,668.0,636.0,95.2,0.0,0.0,208.0,31.1,456.0,68.3,0.0,0.0,335.0,3.8,1.91,12.6,63.0,5.0,5.3,28.0,11.0,39.3,3.0,1.0,8.0,53.0,111.4,SmitDe07
17.0,61.0,41.0,67.2,605,14.8,5.0,77.8,77.0,74.3,23.0,,328.0,312.0,95.1,0.0,0.0,117.0,35.7,208.0,63.4,3.0,0.9,218.0,5.3,1.94,10.7,35.0,2.0,4.7,7.0,3.0,42.9,1.0,3.0,7.0,30.0,119.9,WickDo00
16.0,69.0,39.0,56.5,599,15.4,3.0,75.4,77.0,82.6,29.7,,361.0,332.0,92.0,0.0,0.0,47.0,13.0,314.0,87.0,0.0,0.0,162.0,4.2,1.8,15.0,51.0,1.0,2.5,11.0,5.0,45.5,1.0,1.0,3.0,29.0,93.8,BeckOd00
11.0,15.0,9.0,60.0,94,10.4,1.0,62.0,76.9,56.7,70.6,79.0,83.0,58.0,69.9,23.0,27.7,33.0,39.8,1.0,1.2,41.0,49.4,40.0,4.4,1.62,9.8,24.0,1.0,10.0,2.0,2.0,100.0,1.0,0.0,1.0,8.0,72.6,WhylJo01
19.0,56.0,49.0,87.5,686,14.0,4.0,76.7,76.9,86.6,82.9,69.9,413.0,393.0,95.2,3.0,0.7,317.0,76.8,92.0,22.3,4.0,1.0,341.0,7.0,1.75,7.4,81.0,1.0,2.0,5.0,3.0,60.0,0.0,0.0,5.0,32.0,141.5,ShakKh00
17.0,11.0,9.0,81.8,110,12.2,1.0,59.4,76.7,77.3,19.2,64.2,154.0,63.0,40.9,86.0,55.8,15.0,9.7,4.0,2.6,130.0,84.4,52.0,5.8,1.75,7.5,22.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,6.0,138.6,PruiMy00
18.0,108.0,81.0,75.0,854,10.5,8.0,74.5,76.6,74.1,82.2,73.1,647.0,573.0,88.6,34.0,5.3,290.0,44.8,65.0,10.0,283.0,43.7,454.0,5.6,1.49,6.3,40.0,5.0,5.8,26.0,12.0,46.2,1.0,0.0,18.0,47.0,118.4,FergJa00
17.0,15.0,13.0,86.7,208,16.0,1.0,73.3,76.5,80.6,21.9,60.1,157.0,114.0,72.6,40.0,25.5,14.0,8.9,8.0,5.1,131.0,83.4,121.0,9.3,1.82,6.9,58.0,0.0,0.0,5.0,3.0,60.0,0.0,1.0,4.0,8.0,141.0,BrowPh01
17.0,43.0,35.0,81.4,489,14.0,1.0,75.4,75.8,79.9,89.7,28.2,247.0,236.0,95.5,1.0,0.4,121.0,49.0,121.0,49.0,2.0,0.8,214.0,6.1,2.07,8.8,41.0,1.0,2.8,2.0,0.0,0.0,0.0,0.0,3.0,20.0,121.8,RaymKa00
14.0,76.0,49.0,64.5,561,11.4,0.0,74.4,75.6,79.7,57.6,,337.0,330.0,97.9,0.0,0.0,228.0,67.7,106.0,31.5,0.0,0.0,343.0,7.0,1.7,8.0,42.0,2.0,3.9,11.0,4.0,36.4,3.0,1.0,11.0,26.0,70.1,DougDe00
17.0,136.0,103.0,75.7,1014,9.8,4.0,72.7,75.3,86.7,33.0,46.5,683.0,637.0,93.3,5.0,0.7,472.0,69.1,205.0,30.0,0.0,0.0,350.0,3.4,1.59,8.0,32.0,4.0,3.7,12.0,6.0,50.0,1.0,2.0,3.0,56.0,103.0,ThieAd00
16.0,87.0,59.0,67.8,777,13.2,10.0,75.6,75.2,52.3,21.7,80.7,506.0,468.0,92.5,3.0,0.6,110.0,21.7,391.0,77.3,5.0,1.0,166.0,2.8,1.66,13.0,46.0,7.0,10.6,21.0,12.0,57.1,2.0,3.0,3.0,37.0,124.5,SuttCo00
18.0,116.0,86.0,74.1,1014,11.8,6.0,76.3,75.2,65.6,57.7,,626.0,588.0,93.9,0.0,0.0,194.0,31.0,432.0,69.0,0.0,0.0,444.0,5.2,1.72,9.1,75.0,7.0,7.5,11.0,6.0,54.5,1.0,1.0,21.0,48.0,113.9,FlowZa00
9.0,10.0,8.0,80.0,171,21.4,2.0,72.9,75.0,76.5,71.1,52.8,76.0,72.0,94.7,1.0,1.3,29.0,38.2,46.0,60.5,1.0,1.3,104.0,13.0,2.38,8.8,52.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.0,6.0,118.8,MoorDa03
15.0,21.0,18.0,85.7,295,16.4,3.0,69.9,74.8,68.7,73.9,61.9,190.0,156.0,82.1,27.0,14.2,47.0,24.7,18.0,9.5,119.0,62.6,205.0,11.4,1.89,5.4,76.0,1.0,5.3,0.0,0.0,,0.0,0.0,2.0,14.0,158.3,JordBr00
2.0,1.0,1.0,100.0,6,6.0,0.0,55.5,74.7,64.7,61.2,12.9,8.0,6.0,75.0,2.0,25.0,2.0,25.0,0.0,0.0,6.0,75.0,6.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,91.7,FothCo00
18.0,114.0,68.0,59.6,1190,17.5,5.0,74.1,74.7,86.4,20.4,,617.0,581.0,94.2,0.0,0.0,101.0,16.4,516.0,83.6,0.0,0.0,416.0,6.1,2.05,13.6,86.0,3.0,4.2,25.0,8.0,32.0,4.0,4.0,7.0,44.0,95.3,PickGe00
17.0,128.0,79.0,61.7,1002,12.7,4.0,75.1,74.5,84.3,82.1,,676.0,643.0,95.1,0.0,0.0,103.0,15.2,572.0,84.6,1.0,0.1,356.0,4.5,1.56,12.2,48.0,4.0,4.8,26.0,13.0,50.0,4.0,0.0,7.0,47.0,83.5,McLaTe00
18.0,97.0,68.0,70.1,828,12.2,8.0,73.3,74.4,81.1,88.6,62.4,447.0,424.0,94.9,1.0,0.2,336.0,75.2,105.0,23.5,3.0,0.7,366.0,5.4,1.95,10.0,59.0,3.0,4.2,12.0,3.0,25.0,1.0,0.0,6.0,33.0,119.3,ReedJa03
19.0,105.0,69.0,65.7,908,13.2,9.0,73.6,74.0,74.5,47.6,,587.0,555.0,94.5,0.0,0.0,92.0,15.7,495.0,84.3,0.0,0.0,216.0,3.1,1.64,12.9,46.0,4.0,5.5,28.0,15.0,53.6,3.0,1.0,3.0,49.0,109.5,DoubRo00
11.0,55.0,33.0,60.0,567,17.2,2.0,73.0,73.6,39.3,77.6,66.9,328.0,297.0,90.5,1.0,0.3,129.0,39.3,198.0,60.4,1.0,0.3,222.0,6.7,1.91,12.7,75.0,5.0,13.2,8.0,2.0,25.0,0.0,0.0,2.0,24.0,107.2,BrowNo00
3.0,25.0,19.0,76.0,249,13.1,1.0,74.6,73.5,83.2,74.5,,113.0,107.0,94.7,0.0,0.0,32.0,28.3,80.0,70.8,1.0,0.9,105.0,5.5,2.33,12.4,49.0,0.0,0.0,7.0,5.0,71.4,0.0,0.0,4.0,9.0,120.3,WillMi07
17.0,163.0,95.0,58.3,1042,11.0,3.0,72.9,73.5,64.1,32.1,,712.0,674.0,94.7,0.0,0.0,222.0,31.2,490.0,68.8,0.0,0.0,319.0,3.4,1.55,10.6,68.0,6.0,5.9,37.0,11.0,29.7,6.0,2.0,17.0,47.0,68.1,WilsGa00
17.0,140.0,114.0,81.4,963,8.4,4.0,71.6,73.2,81.0,27.2,61.8,678.0,617.0,91.0,22.0,3.2,367.0,54.1,134.0,19.8,174.0,25.7,528.0,4.6,1.56,5.0,34.0,6.0,5.0,12.0,8.0,66.7,3.0,3.0,15.0,47.0,95.9,EngrEv00
12.0,72.0,52.0,72.2,552,10.6,1.0,69.4,73.1,86.9,79.5,57.6,396.0,355.0,89.6,21.0,5.3,206.0,52.0,85.0,21.5,103.0,26.0,217.0,4.2,1.55,7.9,29.0,1.0,1.9,16.0,7.0,43.8,2.0,0.0,3.0,25.0,87.3,WallDa01
12.0,13.0,12.0,92.3,123,10.3,1.0,64.7,72.8,63.2,72.3,75.5,109.0,85.0,78.0,17.0,15.6,14.0,12.8,12.0,11.0,83.0,76.1,94.0,7.8,1.45,2.5,22.0,1.0,7.7,0.0,0.0,,0.0,0.0,4.0,7.0,131.7,AlleDa02
12.0,80.0,57.0,71.3,787,13.8,3.0,71.1,72.7,68.2,26.7,75.7,408.0,380.0,93.1,1.0,0.2,291.0,71.3,114.0,27.9,0.0,0.0,251.0,4.4,2.07,10.7,57.0,4.0,6.6,7.0,2.0,28.6,2.0,2.0,6.0,34.0,104.5,KirkCh01
17.0,86.0,53.0,61.6,667,12.6,3.0,68.1,72.7,80.7,79.7,77.6,496.0,466.0,94.0,10.0,2.0,290.0,58.5,131.0,26.4,74.0,14.9,132.0,2.5,1.43,12.0,39.0,2.0,3.6,21.0,8.0,38.1,3.0,0.0,2.0,35.0,82.8,PittKy00
17.0,93.0,65.0,69.9,715,11.0,6.0,71.5,72.6,60.6,45.4,61.1,551.0,473.0,85.8,49.0,8.9,175.0,31.8,63.0,11.4,288.0,52.3,261.0,4.0,1.51,8.7,37.0,6.0,8.5,11.0,4.0,36.4,2.0,1.0,13.0,38.0,104.9,SchuDa00
16.0,23.0,17.0,73.9,172,10.1,1.0,70.8,72.5,69.9,74.1,56.1,131.0,115.0,87.8,10.0,7.6,33.0,25.2,14.0,10.7,84.0,64.1,95.0,5.6,1.5,5.4,32.0,1.0,5.6,4.0,1.0,25.0,1.0,0.0,2.0,8.0,91.2,MundJo00
12.0,49.0,39.0,79.6,352,9.0,1.0,73.0,72.5,81.8,78.0,52.2,242.0,225.0,93.0,2.0,0.8,121.0,50.0,54.0,22.3,64.0,26.4,146.0,3.7,1.56,5.5,26.0,1.0,2.5,6.0,3.0,50.0,1.0,0.0,5.0,21.0,94.9,HudsTa00
16.0,42.0,29.0,69.0,376,13.0,2.0,74.1,72.4,76.7,76.8,73.0,326.0,303.0,92.9,3.0,0.9,188.0,57.7,138.0,42.3,0.0,0.0,130.0,4.5,1.24,10.4,31.0,1.0,3.3,8.0,4.0,50.0,1.0,0.0,6.0,20.0,102.9,JennJa00
14.0,62.0,42.0,67.7,419,10.0,6.0,69.3,72.2,75.8,31.2,74.8,414.0,370.0,89.4,26.0,6.3,199.0,48.1,34.0,8.2,180.0,43.5,76.0,1.8,1.13,9.4,24.0,2.0,4.5,17.0,10.0,58.8,2.0,1.0,1.0,29.0,105.5,HenrHu00
17.0,132.0,76.0,57.6,1016,13.4,8.0,71.4,72.2,62.1,54.8,,688.0,647.0,94.0,0.0,0.0,128.0,18.6,560.0,81.4,0.0,0.0,202.0,2.7,1.57,13.9,59.0,7.0,8.4,22.0,8.0,36.4,4.0,1.0,4.0,49.0,89.7,RidlCa00
9.0,22.0,15.0,68.2,181,12.1,0.0,72.8,71.9,65.6,76.3,,118.0,111.0,94.1,0.0,0.0,93.0,78.8,24.0,20.3,1.0,0.8,87.0,5.8,1.63,8.8,29.0,1.0,6.3,1.0,0.0,0.0,0.0,0.0,3.0,9.0,93.2,PhilKy01
16.0,106.0,71.0,67.0,807,11.4,8.0,69.9,71.8,75.3,82.1,71.8,561.0,531.0,94.7,2.0,0.4,157.0,28.0,403.0,71.8,0.0,0.0,243.0,3.4,1.52,9.8,33.0,4.0,5.3,21.0,11.0,52.4,4.0,0.0,8.0,46.0,99.1,MeyeJa01
13.0,38.0,24.0,63.2,280,11.7,2.0,68.2,71.2,85.7,88.8,,258.0,245.0,95.0,0.0,0.0,73.0,28.3,184.0,71.3,0.0,0.0,153.0,6.4,1.14,9.6,38.0,0.0,0.0,8.0,2.0,25.0,0.0,0.0,7.0,14.0,103.0,DortGr01
13.0,100.0,64.0,64.0,764,11.9,5.0,71.5,71.1,61.3,81.1,69.5,464.0,432.0,93.1,3.0,0.6,287.0,61.9,174.0,37.5,0.0,0.0,336.0,5.3,1.77,8.6,62.0,5.0,7.2,11.0,5.0,45.5,3.0,0.0,11.0,35.0,91.4,KuppCo00
17.0,94.0,68.0,72.3,771,11.3,2.0,70.3,71.0,87.4,84.6,,514.0,483.0,94.0,0.0,0.0,418.0,81.3,91.0,17.7,1.0,0.2,374.0,5.5,1.6,7.4,59.0,2.0,2.9,11.0,5.0,45.5,1.0,0.0,8.0,30.0,99.2,DownJo00
12.0,74.0,42.0,56.8,656,15.6,5.0,72.1,70.9,45.9,78.5,65.7,419.0,396.0,94.5,1.0,0.2,73.0,17.4,345.0,82.3,1.0,0.2,235.0,5.6,1.66,13.1,80.0,6.0,12.5,23.0,8.0,34.8,1.0,0.0,4.0,33.0,103.2,HiggTe00
12.0,20.0,16.0,80.0,159,9.9,1.0,70.5,70.8,66.7,58.8,,96.0,91.0,94.8,0.0,0.0,84.0,87.5,11.0,11.5,0.0,0.0,82.0,5.1,1.75,6.5,26.0,1.0,5.9,2.0,2.0,100.0,0.0,0.0,2.0,8.0,116.5,CrowJa00
17.0,24.0,19.0,79.2,196,10.3,2.0,73.5,70.7,71.5,75.5,59.8,160.0,150.0,93.8,2.0,1.3,54.0,33.8,101.0,63.1,1.0,0.6,88.0,4.6,1.31,7.3,31.0,1.0,5.0,7.0,5.0,71.4,1.0,0.0,1.0,9.0,111.1,BoboJa00
15.0,7.0,5.0,71.4,78,15.6,0.0,68.0,70.5,73.4,68.0,56.7,58.0,52.0,89.7,4.0,6.9,16.0,27.6,9.0,15.5,32.0,55.2,33.0,6.6,1.5,8.4,29.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,108.0,HopkBr01
18.0,101.0,81.0,80.2,777,9.6,3.0,68.8,70.5,79.1,51.8,44.3,551.0,516.0,93.6,6.0,1.1,334.0,60.6,102.0,18.5,107.0,19.4,352.0,4.3,1.51,7.0,51.0,4.0,4.7,9.0,5.0,55.6,3.0,1.0,9.0,34.0,96.2,KincDa00
17.0,131.0,88.0,67.2,975,11.1,6.0,68.2,70.5,52.8,29.4,67.5,651.0,558.0,85.7,57.0,8.8,225.0,34.6,66.0,10.1,356.0,54.7,625.0,7.1,1.75,5.4,45.0,9.0,9.3,24.0,11.0,45.8,4.0,2.0,22.0,39.0,91.6,NjokDa00
11.0,17.0,14.0,82.4,163,11.6,1.0,63.6,70.4,64.4,72.7,68.4,100.0,91.0,91.0,1.0,1.0,51.0,51.0,12.0,12.0,36.0,36.0,71.0,5.1,1.79,7.4,26.0,1.0,6.7,1.0,1.0,100.0,0.0,0.0,0.0,9.0,126.2,HiggEl00
16.0,85.0,62.0,72.9,613,9.9,4.0,69.7,70.4,71.3,81.7,75.0,430.0,402.0,93.5,3.0,0.7,302.0,70.2,114.0,26.5,4.0,0.9,265.0,4.3,1.52,7.1,37.0,4.0,6.1,18.0,9.0,50.0,4.0,0.0,6.0,26.0,89.0,SamuCu00
11.0,56.0,30.0,53.6,442,14.7,5.0,68.2,70.3,67.3,77.5,65.5,316.0,298.0,94.3,1.0,0.3,108.0,34.2,201.0,63.6,7.0,2.2,122.0,4.1,1.48,16.2,77.0,2.0,6.3,18.0,6.0,33.3,6.0,0.0,2.0,21.0,69.8,WatsCh00
16.0,18.0,12.0,66.7,127,10.6,3.0,67.7,69.8,31.0,62.1,66.2,102.0,96.0,94.1,1.0,1.0,76.0,74.5,22.0,21.6,0.0,0.0,39.0,3.3,1.32,9.3,34.0,3.0,20.0,3.0,2.0,66.7,0.0,0.0,3.0,9.0,126.6,TurpKa00
17.0,89.0,60.0,67.4,704,11.7,8.0,68.7,69.8,83.5,57.3,,635.0,594.0,93.5,0.0,0.0,228.0,35.9,407.0,64.1,0.0,0.0,134.0,2.2,1.19,13.5,37.0,1.0,1.6,18.0,9.0,50.0,5.0,1.0,3.0,42.0,97.8,CookBr00
18.0,23.0,17.0,73.9,187,11.0,1.0,68.9,69.7,82.2,62.8,,136.0,127.0,93.4,0.0,0.0,72.0,52.9,58.0,42.6,0.0,0.0,110.0,6.5,1.47,9.9,43.0,0.0,0.0,2.0,1.0,50.0,2.0,0.0,4.0,10.0,75.8,HarrDe07
