#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
14.0,91.0,58.0,63.7,919,15.8,7.0,85.7,86.5,51.9,80.4,,485.0,449.0,92.6,0.0,0.0,114.0,23.5,371.0,76.5,0.0,0.0,222.0,3.8,2.05,14.6,75.0,7.0,10.8,25.0,15.0,60.0,1.0,0.0,7.0,43.0,118.3,McLaTe00
13.0,114.0,67.0,58.8,1157,17.3,8.0,85.7,85.2,58.9,81.4,69.6,539.0,502.0,93.1,1.0,0.2,158.0,29.3,380.0,70.5,1.0,0.2,266.0,4.0,2.3,15.7,67.0,7.0,9.5,29.0,15.0,51.7,8.0,0.0,2.0,54.0,87.5,EvanMi00
16.0,116.0,79.0,68.1,1189,15.1,8.0,84.2,84.2,63.1,82.3,,549.0,519.0,94.5,0.0,0.0,75.0,13.7,474.0,86.3,0.0,0.0,232.0,2.9,2.29,13.0,53.0,7.0,8.1,26.0,10.0,38.5,2.0,0.0,6.0,54.0,117.3,CoopAm00
9.0,10.0,7.0,70.0,261,37.3,1.0,85.4,84.0,75.6,74.3,,71.0,68.0,95.8,0.0,0.0,29.0,40.8,42.0,59.2,0.0,0.0,35.0,5.0,3.84,29.7,58.0,0.0,0.0,3.0,2.0,66.7,1.0,0.0,0.0,7.0,106.3,HallMa02
18.0,127.0,95.0,74.8,1255,13.2,9.0,81.9,83.2,84.5,70.3,,697.0,644.0,92.4,0.0,0.0,482.0,69.2,209.0,30.0,6.0,0.9,333.0,3.5,1.95,13.3,44.0,4.0,4.0,20.0,11.0,55.0,1.0,1.0,2.0,64.0,125.9,LockTy00
3.0,10.0,9.0,90.0,159,17.7,2.0,81.7,83.0,56.7,70.6,,40.0,38.0,95.0,0.0,0.0,18.0,45.0,22.0,55.0,0.0,0.0,18.0,2.0,4.18,14.5,53.0,1.0,10.0,1.0,1.0,100.0,0.0,0.0,0.0,6.0,158.3,JackDe00
10.0,13.0,10.0,76.9,215,21.5,2.0,81.3,82.5,78.0,85.1,,62.0,61.0,98.4,0.0,0.0,44.0,71.0,18.0,29.0,0.0,0.0,16.0,1.6,3.52,20.6,52.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,125.8,RaymKa00
16.0,147.0,104.0,70.7,1199,11.5,6.0,80.8,81.7,82.4,84.1,70.0,643.0,596.0,92.7,3.0,0.5,337.0,52.4,304.0,47.3,2.0,0.3,378.0,3.6,2.01,10.3,45.0,5.0,4.6,26.0,12.0,46.2,8.0,0.0,7.0,63.0,86.0,AlleKe00
16.0,153.0,98.0,64.1,1147,11.7,7.0,80.8,81.1,90.0,83.5,65.1,671.0,630.0,93.9,2.0,0.3,277.0,41.3,390.0,58.1,3.0,0.4,263.0,2.7,1.82,11.7,49.0,3.0,3.0,44.0,26.0,59.1,5.0,0.0,6.0,63.0,88.3,RobiAl02
19.0,93.0,57.0,61.3,1115,19.6,8.0,81.8,80.9,69.4,44.4,66.2,487.0,461.0,94.7,1.0,0.2,61.0,12.5,426.0,87.5,0.0,0.0,498.0,8.7,2.42,13.2,91.0,4.0,6.6,24.0,7.0,29.2,2.0,1.0,18.0,42.0,122.8,BrowAJ00
13.0,23.0,21.0,91.3,174,8.3,5.0,70.8,80.8,84.1,74.6,55.4,177.0,129.0,72.9,44.0,24.9,10.0,5.6,16.0,9.0,149.0,84.2,107.0,5.1,1.35,4.5,23.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,4.0,14.0,119.7,MoreFo00
15.0,67.0,48.0,71.6,759,15.8,9.0,78.3,80.8,56.6,79.1,44.7,404.0,368.0,91.1,10.0,2.5,267.0,66.1,80.0,19.8,57.0,14.1,277.0,5.8,2.06,11.1,61.0,5.0,9.4,16.0,9.0,56.3,1.0,0.0,6.0,36.0,142.4,CookJa02
13.0,93.0,75.0,80.6,787,10.5,6.0,78.3,80.5,88.9,81.8,65.0,546.0,478.0,87.5,35.0,6.4,234.0,42.9,45.0,8.2,265.0,48.5,323.0,4.3,1.65,7.2,35.0,2.0,2.6,18.0,12.0,66.7,2.0,0.0,8.0,41.0,114.5,HoopAu00
16.0,115.0,72.0,62.6,1112,15.4,6.0,83.1,80.5,82.1,28.0,,576.0,535.0,92.9,0.0,0.0,108.0,18.8,467.0,81.1,1.0,0.2,361.0,5.0,2.08,12.3,70.0,3.0,4.0,23.0,13.0,56.5,2.0,2.0,16.0,50.0,104.7,SuttCo00
4.0,1.0,1.0,100.0,15,15.0,1.0,86.0,80.4,64.7,61.2,,7.0,7.0,100.0,0.0,0.0,2.0,28.6,4.0,57.1,1.0,14.3,0.0,0.0,2.14,18.0,15.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,158.3,BryaVe00
15.0,129.0,90.0,69.8,1134,12.6,2.0,82.2,80.4,90.4,85.1,79.3,656.0,602.0,91.8,15.0,2.3,226.0,34.5,427.0,65.1,2.0,0.3,580.0,6.4,1.88,8.4,48.0,2.0,2.2,19.0,9.0,47.4,6.0,0.0,7.0,54.0,82.6,WoodRo02
15.0,130.0,87.0,66.9,1175,13.5,4.0,82.2,80.2,76.5,35.4,75.4,607.0,580.0,95.6,2.0,0.3,94.0,15.5,512.0,84.3,1.0,0.2,391.0,4.5,2.03,11.7,52.0,5.0,5.4,29.0,15.0,51.7,5.0,2.0,13.0,63.0,89.7,MoorD.00
16.0,130.0,83.0,63.8,1174,14.1,6.0,78.2,80.0,75.3,85.0,,627.0,576.0,91.9,0.0,0.0,387.0,61.7,236.0,37.6,0.0,0.0,432.0,5.2,2.04,10.5,65.0,5.0,5.7,33.0,16.0,48.5,8.0,0.0,15.0,55.0,82.7,LandJa00
16.0,119.0,72.0,60.5,1202,16.7,9.0,79.2,79.8,64.7,81.7,,675.0,635.0,94.1,0.0,0.0,155.0,23.0,518.0,76.7,2.0,0.3,269.0,3.7,1.89,14.7,51.0,5.0,6.5,39.0,22.0,56.4,4.0,0.0,8.0,58.0,105.8,ParkDe01
1.0,1.0,1.0,100.0,16,16.0,0.0,90.2,79.6,64.7,74.8,,1.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,118.8,DaviRa01
19.0,52.0,41.0,78.8,498,12.1,4.0,70.9,79.3,83.0,79.4,43.5,383.0,279.0,72.8,92.0,24.0,96.0,25.1,26.0,6.8,255.0,66.6,309.0,7.5,1.78,6.0,57.0,1.0,2.4,9.0,6.0,66.7,1.0,0.0,14.0,18.0,124.2,SmitJo01
16.0,113.0,65.0,57.5,1190,18.3,11.0,79.9,79.3,61.5,46.5,48.3,626.0,585.0,93.5,2.0,0.3,100.0,16.0,526.0,84.0,0.0,0.0,303.0,4.7,2.03,16.1,75.0,5.0,7.1,41.0,26.0,63.4,5.0,1.0,4.0,52.0,107.9,GollKe00
16.0,86.0,65.0,75.6,680,10.5,5.0,82.7,79.1,67.9,27.0,71.6,491.0,401.0,81.7,65.0,13.2,175.0,35.6,46.0,9.4,261.0,53.2,372.0,5.7,1.7,6.4,28.0,4.0,5.8,15.0,6.0,40.0,3.0,2.0,8.0,37.0,102.9,GoedDa00
12.0,54.0,37.0,68.5,408,11.0,2.0,76.0,78.9,81.3,77.7,44.3,298.0,248.0,83.2,34.0,11.4,42.0,14.1,104.0,34.9,152.0,51.0,183.0,4.9,1.65,8.2,33.0,1.0,2.6,8.0,4.0,50.0,2.0,0.0,13.0,22.0,87.6,EverGe00
12.0,62.0,42.0,67.7,597,14.2,6.0,75.4,78.3,59.9,35.4,,309.0,287.0,92.9,0.0,0.0,95.0,30.7,213.0,68.9,0.0,0.0,144.0,3.4,2.08,13.8,44.0,3.0,6.7,8.0,3.0,37.5,1.0,1.0,2.0,27.0,124.2,ThieAd00
20.0,104.0,71.0,68.3,940,13.2,5.0,77.0,77.9,90.4,81.7,62.4,595.0,556.0,93.4,1.0,0.2,209.0,35.1,381.0,64.0,2.0,0.3,244.0,3.4,1.69,11.6,75.0,1.0,1.4,19.0,9.0,47.4,7.0,0.0,7.0,45.0,84.6,SandEm00
17.0,99.0,67.0,67.7,1208,18.0,7.0,78.3,77.6,69.0,23.9,,521.0,484.0,92.9,0.0,0.0,84.0,16.1,436.0,83.7,0.0,0.0,344.0,5.1,2.5,15.6,66.0,7.0,9.5,19.0,10.0,52.6,5.0,4.0,5.0,45.0,111.8,DiggSt00
17.0,44.0,34.0,77.3,402,11.8,3.0,73.1,77.3,89.7,77.4,72.1,259.0,243.0,93.8,4.0,1.5,139.0,53.7,49.0,18.9,63.0,24.3,170.0,5.0,1.65,9.8,61.0,1.0,2.9,6.0,3.0,50.0,0.0,0.0,2.0,19.0,127.3,HursHa00
5.0,13.0,8.0,61.5,127,15.9,2.0,71.7,76.8,77.3,70.6,70.2,74.0,67.0,90.5,2.0,2.7,36.0,48.6,12.0,16.2,24.0,32.4,27.0,3.4,1.9,14.8,37.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,0.0,6.0,133.7,ArnoDa00
13.0,67.0,49.0,73.1,605,12.3,4.0,75.5,76.5,57.5,81.9,67.0,303.0,290.0,95.7,2.0,0.7,218.0,71.9,85.0,28.1,0.0,0.0,312.0,6.4,2.09,7.2,65.0,5.0,9.3,13.0,6.0,46.2,1.0,0.0,10.0,31.0,114.3,RenfHu00
17.0,55.0,45.0,81.8,402,8.9,7.0,71.0,76.4,90.3,79.2,59.3,497.0,382.0,76.9,90.0,18.1,53.0,10.7,17.0,3.4,422.0,84.9,218.0,4.8,1.05,7.3,32.0,0.0,0.0,5.0,4.0,80.0,0.0,0.0,5.0,26.0,136.7,RudoKy00
16.0,132.0,94.0,71.2,1161,12.4,10.0,74.6,76.1,89.2,22.6,72.0,619.0,557.0,90.0,17.0,2.7,416.0,67.2,202.0,32.6,1.0,0.2,548.0,5.8,2.08,7.3,66.0,3.0,3.1,12.0,4.0,33.3,2.0,3.0,8.0,51.0,117.0,KuppCo00
15.0,114.0,73.0,64.0,1008,13.8,8.0,75.2,75.8,89.8,82.5,,639.0,595.0,93.1,0.0,0.0,157.0,24.6,480.0,75.1,2.0,0.3,313.0,4.3,1.69,12.3,69.0,2.0,2.7,34.0,12.0,35.3,2.0,0.0,11.0,41.0,108.4,CharDJ00
16.0,132.0,90.0,68.2,960,10.7,6.0,72.7,75.6,78.3,55.5,62.0,635.0,574.0,90.4,24.0,3.8,272.0,42.8,125.0,19.7,238.0,37.5,289.0,3.2,1.67,9.1,32.0,5.0,5.3,26.0,14.0,53.8,1.0,1.0,6.0,52.0,101.2,ErtzZa00
10.0,67.0,45.0,67.2,501,11.1,5.0,75.1,75.4,76.5,78.6,,298.0,276.0,92.6,0.0,0.0,85.0,28.5,213.0,71.5,0.0,0.0,220.0,4.9,1.82,10.4,35.0,2.0,4.3,13.0,4.0,30.8,1.0,0.0,3.0,24.0,107.9,HiltT.00
18.0,94.0,67.0,71.3,929,13.9,3.0,77.5,75.3,40.3,29.6,75.8,491.0,450.0,91.6,3.0,0.6,127.0,25.9,350.0,71.3,4.0,0.8,563.0,8.4,2.06,7.9,42.0,10.0,13.0,17.0,7.0,41.2,3.0,2.0,23.0,40.0,100.0,SamuDe00
10.0,69.0,43.0,62.3,490,11.4,4.0,74.8,75.0,52.3,78.4,,305.0,286.0,93.8,0.0,0.0,36.0,11.8,269.0,88.2,0.0,0.0,136.0,3.2,1.71,11.6,38.0,5.0,10.4,17.0,8.0,47.1,1.0,0.0,0.0,36.0,96.9,JeffAl00
12.0,74.0,55.0,74.3,652,11.9,5.0,73.2,75.0,75.4,41.2,57.3,433.0,390.0,90.1,15.0,3.5,224.0,51.7,87.0,20.1,121.0,27.9,164.0,3.0,1.67,10.5,30.0,3.0,5.2,16.0,10.0,62.5,1.0,1.0,0.0,36.0,117.6,HenrHu00
14.0,16.0,9.0,56.3,184,20.4,1.0,71.3,74.8,77.3,70.6,,86.0,83.0,96.5,0.0,0.0,25.0,29.1,61.0,70.9,0.0,0.0,58.0,6.4,2.22,15.6,58.0,0.0,0.0,4.0,1.0,25.0,1.0,0.0,1.0,8.0,91.7,TreaLa00
13.0,91.0,63.0,69.2,866,13.7,7.0,74.9,74.8,78.4,47.0,,555.0,511.0,92.1,0.0,0.0,65.0,11.7,488.0,87.9,0.0,0.0,141.0,2.2,1.69,13.9,36.0,3.0,4.5,22.0,11.0,50.0,2.0,0.0,4.0,47.0,115.9,RidlCa00
15.0,85.0,49.0,57.6,1001,20.4,2.0,74.1,74.6,37.7,79.4,64.5,567.0,525.0,92.6,1.0,0.2,206.0,36.3,361.0,63.7,0.0,0.0,200.0,4.1,1.91,18.3,56.0,6.0,10.9,33.0,18.0,54.5,8.0,0.0,3.0,41.0,67.8,WillMi07
13.0,90.0,62.0,68.9,779,12.6,9.0,72.9,74.6,77.7,80.6,,546.0,509.0,93.2,0.0,0.0,187.0,34.2,355.0,65.0,3.0,0.5,112.0,1.8,1.53,13.7,47.0,3.0,4.6,31.0,20.0,64.5,5.0,0.0,6.0,41.0,105.7,JoneMa02
14.0,112.0,66.0,58.9,1107,16.8,6.0,74.0,74.4,29.1,80.8,,541.0,512.0,94.6,0.0,0.0,73.0,13.5,468.0,86.5,0.0,0.0,333.0,5.0,2.16,13.5,62.0,13.0,16.5,32.0,17.0,53.1,2.0,0.0,10.0,51.0,102.8,GallMi00
16.0,105.0,71.0,67.6,822,11.6,6.0,73.8,74.3,64.3,81.4,70.2,540.0,510.0,94.4,4.0,0.7,406.0,75.2,132.0,24.4,0.0,0.0,374.0,5.3,1.61,7.8,51.0,6.0,7.8,9.0,2.0,22.2,4.0,0.0,4.0,39.0,94.2,BeasCo00
16.0,122.0,76.0,62.3,1110,14.6,6.0,74.2,74.2,71.3,82.2,,625.0,589.0,94.2,0.0,0.0,127.0,20.3,498.0,79.7,0.0,0.0,236.0,3.1,1.88,14.6,53.0,4.0,5.0,21.0,9.0,42.9,3.0,0.0,10.0,55.0,98.1,BrowJo02
12.0,78.0,54.0,69.2,759,14.1,3.0,75.2,73.9,48.1,39.4,64.5,410.0,387.0,94.4,1.0,0.2,130.0,31.7,280.0,68.3,0.0,0.0,244.0,4.5,1.96,14.4,54.0,7.0,11.5,13.0,8.0,61.5,3.0,1.0,3.0,31.0,97.1,FullWi01
16.0,118.0,78.0,66.1,833,10.7,6.0,73.0,73.9,62.7,82.2,,567.0,529.0,93.3,0.0,0.0,432.0,76.2,130.0,22.9,0.0,0.0,363.0,4.7,1.57,8.1,41.0,7.0,8.2,18.0,9.0,50.0,5.0,0.0,10.0,40.0,85.9,CrowJa00
10.0,83.0,57.0,68.7,576,10.1,3.0,75.8,73.8,75.9,81.1,67.1,417.0,390.0,93.5,1.0,0.2,195.0,46.8,217.0,52.0,4.0,1.0,184.0,3.2,1.48,10.2,36.0,3.0,5.0,19.0,8.0,42.1,4.0,0.0,7.0,29.0,80.2,ShepSt00
18.0,26.0,17.0,65.4,249,14.6,3.0,72.3,73.2,55.6,74.5,30.8,173.0,156.0,90.2,8.0,4.6,102.0,59.0,31.0,17.9,36.0,20.8,71.0,4.2,1.6,12.0,39.0,2.0,10.5,7.0,3.0,42.9,1.0,0.0,0.0,12.0,118.9,FirkAn00
18.0,111.0,69.0,62.2,1119,16.2,8.0,73.4,73.2,46.6,23.1,,661.0,612.0,92.6,0.0,0.0,74.0,11.2,586.0,88.7,1.0,0.2,343.0,5.0,1.83,13.9,54.0,9.0,11.5,34.0,18.0,52.9,1.0,3.0,10.0,46.0,116.2,MetcDK00
11.0,81.0,49.0,60.5,676,13.8,6.0,74.0,72.7,72.5,84.0,,453.0,423.0,93.4,0.0,0.0,382.0,84.3,70.0,15.5,1.0,0.2,291.0,5.9,1.6,10.8,64.0,3.0,5.8,37.0,19.0,51.4,5.0,1.0,6.0,30.0,86.2,TateGo00
15.0,76.0,53.0,69.7,710,13.4,7.0,72.8,72.6,73.0,79.6,,405.0,388.0,95.8,0.0,0.0,141.0,34.8,264.0,65.2,0.0,0.0,257.0,4.8,1.83,12.6,83.0,3.0,5.4,10.0,4.0,40.0,0.0,0.0,8.0,30.0,129.8,BrowMa04
17.0,152.0,103.0,67.8,1147,11.1,6.0,71.4,72.4,59.2,39.6,71.4,697.0,647.0,92.8,2.0,0.3,457.0,65.6,236.0,33.9,2.0,0.3,333.0,3.2,1.77,9.3,44.0,11.0,9.6,19.0,12.0,63.2,2.0,3.0,7.0,56.0,97.7,EdelJu00
9.0,4.0,3.0,75.0,115,38.3,1.0,71.5,72.3,70.5,65.8,,40.0,39.0,97.5,0.0,0.0,14.0,35.0,26.0,65.0,0.0,0.0,62.0,20.7,2.95,16.3,93.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,2.0,156.3,ZaccOl01
18.0,38.0,26.0,68.4,335,12.9,4.0,72.3,72.3,86.1,75.7,71.3,280.0,261.0,93.2,2.0,0.7,85.0,30.4,195.0,69.6,0.0,0.0,62.0,2.4,1.28,14.9,47.0,0.0,0.0,8.0,4.0,50.0,1.0,0.0,0.0,21.0,120.0,SharTa00
14.0,65.0,36.0,55.4,645,17.9,6.0,72.8,72.3,80.4,77.9,,472.0,449.0,95.1,0.0,0.0,113.0,23.9,359.0,76.1,0.0,0.0,129.0,3.6,1.44,18.8,44.0,1.0,2.7,16.0,7.0,43.8,4.0,0.0,2.0,29.0,94.7,PerrBr02
13.0,52.0,41.0,78.8,399,9.7,2.0,71.4,72.2,83.0,86.4,69.4,296.0,276.0,93.2,2.0,0.7,251.0,84.8,43.0,14.5,0.0,0.0,130.0,3.2,1.45,7.3,30.0,1.0,2.4,9.0,6.0,66.7,0.0,0.0,1.0,23.0,111.5,HumpAd00
16.0,142.0,90.0,63.4,1046,11.6,5.0,73.0,72.2,67.1,30.0,65.3,675.0,634.0,93.9,1.0,0.1,435.0,64.4,238.0,35.3,2.0,0.3,358.0,4.0,1.65,9.6,47.0,7.0,7.2,32.0,14.0,43.8,6.0,2.0,10.0,51.0,79.7,BoydTy00
16.0,104.0,75.0,72.1,804,10.7,4.0,70.3,71.6,90.5,82.0,64.4,619.0,574.0,92.7,5.0,0.8,536.0,86.6,79.0,12.8,4.0,0.6,362.0,4.8,1.4,8.0,54.0,0.0,0.0,25.0,13.0,52.0,4.0,1.0,6.0,40.0,91.2,FitzLa00
16.0,69.0,41.0,59.4,607,14.8,5.0,73.7,71.4,74.8,81.4,76.2,449.0,418.0,93.1,2.0,0.4,163.0,36.3,283.0,63.0,2.0,0.4,234.0,5.7,1.45,12.4,37.0,2.0,4.7,19.0,5.0,26.3,4.0,0.0,4.0,29.0,88.3,PascZa00
7.0,44.0,31.0,70.5,278,9.0,1.0,73.1,71.3,68.8,84.1,,240.0,228.0,95.0,0.0,0.0,147.0,61.3,92.0,38.3,0.0,0.0,113.0,3.6,1.22,7.6,38.0,1.0,3.1,8.0,3.0,37.5,0.0,0.0,2.0,20.0,94.7,WardGr02
3.0,2.0,2.0,100.0,70,35.0,0.0,66.4,71.1,68.3,79.1,,23.0,19.0,82.6,0.0,0.0,14.0,60.9,8.0,34.8,0.0,0.0,68.0,34.0,3.68,1.0,61.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,118.8,BeebCh00
6.0,10.0,8.0,80.0,114,14.3,0.0,72.6,71.1,56.7,70.6,54.5,69.0,59.0,85.5,9.0,13.0,21.0,30.4,1.0,1.4,47.0,68.1,41.0,5.1,1.93,10.5,29.0,1.0,11.1,1.0,0.0,0.0,0.0,0.0,1.0,4.0,114.2,SweeTo00
19.0,53.0,36.0,67.9,446,12.4,6.0,69.8,71.1,56.7,77.9,75.9,341.0,309.0,90.6,4.0,1.2,176.0,51.6,162.0,47.5,2.0,0.6,146.0,4.1,1.44,9.1,30.0,4.0,10.0,12.0,7.0,58.3,1.0,0.0,5.0,28.0,123.6,BourKe00
5.0,5.0,4.0,80.0,61,15.3,0.0,68.2,71.0,73.4,16.0,24.5,25.0,18.0,72.0,4.0,16.0,2.0,8.0,5.0,20.0,18.0,72.0,43.0,10.8,3.39,7.2,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,117.5,YeldDe00
15.0,79.0,55.0,69.6,828,15.1,3.0,69.9,70.9,29.1,34.2,68.6,499.0,469.0,94.0,2.0,0.4,458.0,91.8,35.0,7.0,6.0,1.2,334.0,6.1,1.77,10.2,59.0,9.0,14.1,11.0,7.0,63.6,3.0,2.0,10.0,40.0,100.6,CobbRa00
15.0,94.0,62.0,66.0,678,10.9,1.0,71.5,70.7,66.6,84.9,,482.0,450.0,93.4,0.0,0.0,371.0,77.0,104.0,21.6,1.0,0.2,223.0,3.6,1.51,8.8,47.0,5.0,7.5,13.0,5.0,38.5,2.0,0.0,4.0,36.0,81.8,AmenDa00
18.0,80.0,49.0,61.3,669,13.7,3.0,70.4,70.6,72.4,37.4,68.1,505.0,470.0,93.1,1.0,0.2,136.0,26.9,365.0,72.3,4.0,0.8,239.0,4.9,1.42,12.9,38.0,3.0,5.8,17.0,10.0,58.8,1.0,1.0,7.0,37.0,95.3,DaviCo03
14.0,80.0,48.0,60.0,740,15.4,8.0,70.3,70.5,70.9,81.4,,503.0,471.0,93.6,0.0,0.0,22.0,4.4,481.0,95.6,0.0,0.0,199.0,4.1,1.57,14.4,55.0,3.0,5.9,25.0,12.0,48.0,4.0,0.0,5.0,32.0,103.1,SlayDa01
15.0,64.0,47.0,73.4,687,14.6,5.0,70.4,70.4,70.5,79.1,71.8,490.0,463.0,94.5,2.0,0.4,188.0,38.4,302.0,61.6,0.0,0.0,185.0,3.9,1.48,11.4,54.0,3.0,6.0,14.0,7.0,50.0,1.0,0.0,0.0,33.0,127.5,StilKe00
12.0,78.0,40.0,51.3,575,14.4,1.0,70.5,70.0,51.0,78.1,81.3,437.0,409.0,93.6,7.0,1.6,116.0,26.5,320.0,73.2,1.0,0.2,137.0,3.4,1.41,12.9,33.0,5.0,11.1,27.0,13.0,48.1,2.0,1.0,5.0,29.0,69.1,TateAu00
17.0,105.0,66.0,62.9,961,14.6,4.0,71.6,69.5,73.1,27.1,80.8,646.0,585.0,90.6,5.0,0.8,343.0,53.1,297.0,46.0,6.0,0.9,385.0,5.8,1.64,10.5,68.0,4.0,5.7,20.0,8.0,40.0,0.0,2.0,13.0,42.0,105.3,WatkSa00
13.0,33.0,25.0,75.8,243,9.7,1.0,70.3,69.4,65.2,89.0,65.6,167.0,149.0,89.2,1.0,0.6,152.0,91.0,13.0,7.8,0.0,0.0,79.0,3.2,1.63,9.3,28.0,2.0,7.4,7.0,4.0,57.1,0.0,0.0,2.0,10.0,106.0,CoopPh00
