#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
15.0,95.0,58.0,61.1,961,16.6,4.0,70.3,69.1,38.4,81.3,,566.0,544.0,96.1,0.0,0.0,97.0,17.1,467.0,82.5,1.0,0.2,251.0,4.3,1.77,15.7,62.0,8.0,12.1,0.0,0.0,,7.0,0.0,1.0,39.0,78.4,JackDe00
14.0,99.0,61.0,61.6,1023,16.8,8.0,71.0,68.9,37.0,47.1,,528.0,499.0,94.5,0.0,0.0,40.0,7.6,485.0,91.9,0.0,0.0,455.0,7.5,2.05,12.9,80.0,8.0,11.6,0.0,0.0,,2.0,1.0,13.0,36.0,115.0,JoneJu02
2.0,5.0,4.0,80.0,50,12.5,1.0,71.9,68.8,72.1,67.0,,26.0,25.0,96.2,0.0,0.0,22.0,84.6,4.0,15.4,0.0,0.0,6.0,1.5,2.0,11.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,147.9,HixoDo00
18.0,72.0,47.0,65.3,748,15.9,7.0,71.3,68.8,56.7,79.9,,533.0,509.0,95.5,0.0,0.0,116.0,21.8,417.0,78.2,0.0,0.0,149.0,3.2,1.47,15.4,67.0,5.0,9.6,0.0,0.0,,3.0,0.0,2.0,32.0,114.8,MeacRo00
14.0,38.0,19.0,50.0,329,17.3,2.0,69.5,68.6,57.1,74.1,,236.0,225.0,95.3,0.0,0.0,36.0,15.3,199.0,84.3,0.0,0.0,91.0,4.8,1.46,16.5,31.0,2.0,9.5,0.0,0.0,,1.0,0.0,3.0,17.0,86.4,BrowVi00
11.0,12.0,8.0,66.7,114,14.3,0.0,71.5,68.5,76.5,70.1,,48.0,48.0,100.0,0.0,0.0,11.0,22.9,36.0,75.0,1.0,2.1,40.0,5.0,2.38,10.8,43.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,97.2,CoppTe00
13.0,29.0,17.0,58.6,268,15.8,3.0,72.6,68.4,56.9,74.5,,226.0,217.0,96.0,0.0,0.0,166.0,73.5,60.0,26.5,0.0,0.0,67.0,3.9,1.24,12.1,36.0,2.0,10.5,0.0,0.0,,0.0,0.0,3.0,14.0,123.9,CotcJe00
11.0,32.0,22.0,68.8,309,14.0,2.0,68.2,68.4,60.3,75.6,65.7,231.0,214.0,92.6,1.0,0.4,65.0,28.1,166.0,71.9,0.0,0.0,110.0,5.0,1.44,12.0,51.0,1.0,4.3,0.0,0.0,,1.0,0.0,3.0,16.0,107.4,StalDo00
12.0,24.0,13.0,54.2,163,12.5,2.0,67.2,68.2,80.6,72.7,,134.0,131.0,97.8,0.0,0.0,8.0,6.0,126.0,94.0,0.0,0.0,53.0,4.1,1.24,10.4,23.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,9.0,103.3,WestCh00
16.0,56.0,36.0,64.3,613,17.0,3.0,68.1,68.2,71.7,77.4,39.9,467.0,443.0,94.9,1.0,0.2,121.0,25.9,344.0,73.7,1.0,0.2,214.0,5.9,1.38,13.7,91.0,2.0,5.3,0.0,0.0,,2.0,0.0,3.0,23.0,104.2,LaFeBr00
16.0,94.0,52.0,55.3,712,13.7,7.0,68.6,68.2,52.3,79.5,62.3,527.0,502.0,95.3,1.0,0.2,36.0,6.8,491.0,93.2,0.0,0.0,135.0,2.6,1.42,16.1,47.0,6.0,10.3,0.0,0.0,,5.0,0.0,1.0,35.0,82.4,MannMa01
16.0,65.0,36.0,55.4,409,11.4,3.0,69.4,68.1,48.3,77.7,79.1,451.0,377.0,83.6,61.0,13.5,57.0,12.6,18.0,4.0,347.0,76.9,148.0,4.1,1.08,8.7,37.0,5.0,12.2,0.0,0.0,,1.0,0.0,1.0,26.0,83.4,ShiaVi00
15.0,33.0,26.0,78.8,249,9.6,3.0,78.3,67.9,75.5,75.9,80.5,279.0,240.0,86.0,30.0,10.8,45.0,16.1,26.0,9.3,174.0,62.4,103.0,4.0,1.04,7.0,41.0,1.0,3.7,0.0,0.0,,0.0,0.0,1.0,14.0,128.4,RudoKy00
13.0,44.0,29.0,65.9,314,10.8,1.0,69.9,67.9,58.1,77.9,65.7,242.0,223.0,92.1,1.0,0.4,182.0,75.2,58.0,24.0,0.0,0.0,109.0,3.8,1.41,10.5,38.0,2.0,6.5,0.0,0.0,,2.0,0.0,3.0,19.0,75.4,KerlJe00
15.0,10.0,7.0,70.0,50,7.1,2.0,78.0,67.7,75.6,69.5,66.9,160.0,66.0,41.3,91.0,56.9,13.0,8.1,5.0,3.1,132.0,82.5,21.0,3.0,0.76,7.0,13.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,4.0,81.3,SpaeMa00
15.0,35.0,22.0,62.9,253,11.5,3.0,70.2,67.7,61.3,75.8,69.1,232.0,221.0,95.3,2.0,0.9,66.0,28.4,166.0,71.6,0.0,0.0,103.0,4.7,1.14,9.8,56.0,2.0,8.3,0.0,0.0,,0.0,0.0,2.0,15.0,113.2,WillKy01
18.0,99.0,54.0,54.5,932,17.3,8.0,68.7,67.7,40.8,41.7,66.4,623.0,590.0,94.7,1.0,0.2,46.0,7.4,577.0,92.6,0.0,0.0,271.0,5.0,1.58,19.6,74.0,8.0,12.9,0.0,0.0,,1.0,1.0,3.0,37.0,109.5,SmitTo02
17.0,122.0,87.0,71.3,826,9.5,5.0,69.8,67.7,60.8,82.6,75.7,757.0,596.0,78.7,133.0,17.6,54.0,7.1,6.0,0.8,659.0,87.1,362.0,4.2,1.39,6.6,27.0,8.0,8.4,0.0,0.0,,3.0,0.0,5.0,38.0,93.1,PettBr00
2.0,2.0,2.0,100.0,27,13.5,0.0,65.6,67.5,68.3,64.0,,9.0,9.0,100.0,0.0,0.0,4.0,44.4,0.0,0.0,5.0,55.6,37.0,18.5,3.0,-5.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,118.8,BrocKe00
3.0,4.0,3.0,75.0,30,10.0,0.0,64.3,67.2,70.5,65.8,,23.0,21.0,91.3,0.0,0.0,2.0,8.7,21.0,91.3,0.0,0.0,3.0,1.0,1.43,11.5,12.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,56.3,DurhKr00
16.0,66.0,35.0,53.0,549,15.7,1.0,67.1,67.2,31.0,77.7,,453.0,435.0,96.0,0.0,0.0,25.0,5.5,427.0,94.3,0.0,0.0,94.0,2.7,1.26,15.1,41.0,7.0,16.7,0.0,0.0,,6.0,0.0,0.0,31.0,48.1,HartBr00
14.0,24.0,16.0,66.7,233,14.6,3.0,71.1,67.1,40.1,73.3,67.5,183.0,158.0,86.3,18.0,9.8,34.0,18.6,31.0,16.9,88.0,48.1,80.0,5.0,1.47,11.9,46.0,3.0,15.8,0.0,0.0,,0.0,0.0,1.0,12.0,137.7,ClayCh00
16.0,34.0,28.0,82.4,413,14.8,1.0,66.4,66.9,57.8,28.3,,205.0,186.0,90.7,0.0,0.0,126.0,61.5,78.0,38.0,0.0,0.0,216.0,7.7,2.22,8.2,61.0,4.0,12.5,0.0,0.0,,1.0,0.0,7.0,16.0,114.8,CobbRa00
11.0,40.0,24.0,60.0,381,15.9,1.0,67.4,66.8,74.2,26.1,,272.0,259.0,95.2,0.0,0.0,174.0,64.0,97.0,35.7,0.0,0.0,135.0,5.6,1.47,12.8,49.0,1.0,4.0,0.0,0.0,,2.0,1.0,5.0,15.0,79.3,BennEa00
16.0,92.0,54.0,58.7,514,9.5,1.0,67.6,66.8,73.5,79.7,64.5,457.0,442.0,96.7,1.0,0.2,427.0,93.4,30.0,6.6,0.0,0.0,215.0,4.0,1.16,7.5,27.0,3.0,5.3,0.0,0.0,,5.0,0.0,1.0,35.0,55.3,CollAu00
17.0,65.0,42.0,64.6,510,12.1,3.0,69.1,66.6,60.0,78.4,54.5,421.0,399.0,94.8,7.0,1.7,167.0,39.7,252.0,59.9,2.0,0.5,143.0,3.4,1.28,11.8,41.0,4.0,8.7,0.0,0.0,,2.0,0.0,1.0,28.0,91.2,WaltKe00
16.0,80.0,52.0,65.0,679,13.1,1.0,67.5,66.6,73.0,24.9,,487.0,467.0,95.9,0.0,0.0,424.0,87.1,63.0,12.9,0.0,0.0,183.0,3.5,1.45,10.5,35.0,3.0,5.5,0.0,0.0,,3.0,2.0,3.0,34.0,80.2,AvanJa00
18.0,98.0,59.0,60.2,850,14.4,6.0,68.2,66.6,75.9,80.2,,655.0,627.0,95.7,0.0,0.0,98.0,15.0,557.0,85.0,0.0,0.0,391.0,6.6,1.36,10.3,63.0,3.0,4.8,0.0,0.0,,3.0,0.0,5.0,44.0,96.0,BranDe00
16.0,31.0,18.0,58.1,206,11.4,5.0,78.8,66.3,43.8,73.9,68.8,349.0,215.0,61.6,119.0,34.1,55.0,15.8,7.0,2.0,254.0,72.8,68.0,3.8,0.96,10.3,32.0,2.0,10.0,0.0,0.0,,3.0,0.0,5.0,13.0,78.2,DaviKe01
15.0,76.0,39.0,51.3,460,11.8,0.0,76.9,66.2,38.0,77.9,74.3,423.0,336.0,79.4,69.0,16.3,119.0,28.1,19.0,4.5,283.0,66.9,163.0,4.2,1.37,9.1,62.0,6.0,13.3,0.0,0.0,,3.0,0.0,10.0,22.0,53.6,LewiMa00
14.0,33.0,23.0,69.7,268,11.7,1.0,66.7,66.1,73.0,75.1,,184.0,168.0,91.3,0.0,0.0,66.0,35.9,118.0,64.1,0.0,0.0,71.0,3.1,1.6,9.5,51.0,1.0,4.2,0.0,0.0,,0.0,0.0,3.0,15.0,104.1,NorwJo00
15.0,34.0,23.0,67.6,271,11.8,2.0,67.7,66.1,62.5,75.3,62.3,241.0,223.0,92.5,1.0,0.4,90.0,37.3,151.0,62.7,0.0,0.0,46.0,2.0,1.22,12.6,30.0,2.0,8.0,0.0,0.0,,1.0,0.0,0.0,13.0,99.0,SchiCh00
11.0,54.0,38.0,70.4,466,12.3,3.0,66.3,65.9,64.5,29.1,65.7,331.0,317.0,95.8,1.0,0.3,64.0,19.3,266.0,80.4,0.0,0.0,110.0,2.9,1.47,11.5,72.0,3.0,7.3,0.0,0.0,,2.0,2.0,0.0,23.0,99.8,JenkMi00
3.0,7.0,4.0,57.1,42,10.5,1.0,68.7,65.8,72.1,67.0,68.8,42.0,39.0,92.9,1.0,2.4,10.0,23.8,8.0,19.0,24.0,57.1,17.0,4.3,1.08,10.7,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,114.3,MillZa02
17.0,56.0,39.0,69.6,651,16.7,7.0,65.5,65.4,42.6,29.8,,375.0,347.0,92.5,0.0,0.0,35.0,9.3,340.0,90.7,0.0,0.0,303.0,7.8,1.88,11.7,70.0,6.0,13.3,0.0,0.0,,2.0,1.0,6.0,28.0,133.3,JoneJa04
16.0,123.0,70.0,56.9,947,13.5,6.0,66.6,65.4,68.6,26.6,,587.0,570.0,97.1,0.0,0.0,16.0,2.7,571.0,97.3,0.0,0.0,365.0,5.2,1.66,12.5,87.0,5.0,6.7,0.0,0.0,,3.0,2.0,8.0,43.0,87.7,GarcPi00
16.0,12.0,7.0,58.3,117,16.7,0.0,63.8,65.3,75.6,69.5,75.9,119.0,92.0,77.3,23.0,19.3,21.0,17.6,13.0,10.9,76.0,63.9,33.0,4.7,1.27,12.6,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,91.3,RosaDa00
16.0,85.0,45.0,52.9,540,12.0,5.0,70.1,65.3,49.3,34.5,65.5,558.0,452.0,81.0,75.0,13.4,242.0,43.4,38.0,6.8,190.0,34.1,206.0,4.6,1.19,11.1,44.0,5.0,10.0,0.0,0.0,,2.0,1.0,6.0,28.0,82.5,OlseGr00
15.0,89.0,45.0,50.6,592,13.2,5.0,65.3,65.3,53.9,78.6,,481.0,463.0,96.3,0.0,0.0,66.0,13.7,415.0,86.3,0.0,0.0,222.0,4.9,1.28,13.4,54.0,5.0,10.0,0.0,0.0,,1.0,0.0,4.0,27.0,86.0,WillDa04
14.0,22.0,14.0,63.6,131,9.4,1.0,68.5,65.1,38.1,73.0,60.2,157.0,115.0,73.2,35.0,22.3,7.0,4.5,9.0,5.7,125.0,79.6,59.0,4.2,1.14,5.5,20.0,3.0,17.6,0.0,0.0,,0.0,0.0,4.0,9.0,95.1,SmitAl02
17.0,89.0,52.0,58.4,640,12.3,6.0,63.4,65.1,47.4,80.2,,544.0,521.0,95.8,0.0,0.0,33.0,6.1,511.0,93.9,0.0,0.0,146.0,2.8,1.23,13.7,57.0,8.0,13.3,0.0,0.0,,2.0,0.0,1.0,36.0,93.8,YounTi00
10.0,54.0,26.0,48.1,431,16.6,2.0,70.4,64.9,29.5,75.7,,283.0,266.0,94.0,0.0,0.0,39.0,13.8,244.0,86.2,0.0,0.0,140.0,5.4,1.62,13.5,68.0,6.0,18.8,0.0,0.0,,2.0,0.0,2.0,19.0,72.4,AlexDa00
17.0,32.0,16.0,50.0,297,18.6,1.0,64.8,64.8,67.7,73.6,,265.0,250.0,94.3,0.0,0.0,24.0,9.1,241.0,90.9,0.0,0.0,48.0,3.0,1.19,18.9,53.0,1.0,5.9,0.0,0.0,,1.0,0.0,0.0,14.0,79.8,JohnCh01
16.0,60.0,40.0,66.7,554,13.9,3.0,63.9,64.8,59.3,78.5,,407.0,382.0,93.9,0.0,0.0,372.0,91.4,35.0,8.6,0.0,0.0,315.0,7.9,1.45,6.9,51.0,4.0,9.1,0.0,0.0,,2.0,0.0,6.0,24.0,98.9,ParkPr00
10.0,53.0,25.0,47.2,367,14.7,3.0,65.1,64.7,45.2,75.9,62.3,281.0,262.0,93.2,1.0,0.4,18.0,6.4,263.0,93.6,0.0,0.0,119.0,4.8,1.4,12.8,74.0,4.0,13.8,0.0,0.0,,3.0,0.0,5.0,17.0,65.5,HillJa00
17.0,102.0,53.0,52.0,758,14.3,4.0,64.2,64.2,34.5,79.7,68.1,605.0,569.0,94.0,1.0,0.2,58.0,9.6,547.0,90.4,0.0,0.0,268.0,5.1,1.33,11.8,84.0,9.0,14.5,0.0,0.0,,1.0,0.0,8.0,35.0,85.3,SimpJe00
16.0,94.0,61.0,64.9,658,10.8,5.0,64.8,64.1,64.9,80.6,24.0,569.0,532.0,93.5,3.0,0.5,508.0,89.3,57.0,10.0,0.0,0.0,210.0,3.4,1.24,8.9,35.0,4.0,6.2,0.0,0.0,,7.0,0.0,6.0,32.0,72.0,NelsDa01
14.0,15.0,8.0,53.3,96,12.0,1.0,65.6,64.0,56.7,70.6,39.2,108.0,103.0,95.4,2.0,1.9,56.0,51.9,51.0,47.2,1.0,0.9,27.0,3.4,0.93,13.9,25.0,1.0,11.1,0.0,0.0,,0.0,0.0,1.0,6.0,95.4,TurnPa00
15.0,28.0,19.0,67.9,177,9.3,1.0,64.9,63.8,83.2,74.1,55.7,209.0,185.0,88.5,22.0,10.5,29.0,13.9,1.0,0.5,162.0,77.5,89.0,4.7,0.96,4.9,29.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,10.0,96.9,TammJa00
16.0,62.0,46.0,74.2,381,8.3,2.0,66.4,63.8,69.3,32.9,68.1,314.0,299.0,95.2,1.0,0.3,217.0,69.1,96.0,30.6,1.0,0.3,194.0,4.2,1.27,6.2,31.0,3.0,6.1,0.0,0.0,,1.0,1.0,3.0,21.0,93.5,WardHi00
16.0,74.0,49.0,66.2,759,15.5,3.0,64.5,63.4,79.6,24.7,79.9,518.0,480.0,92.7,19.0,3.7,392.0,75.7,57.0,11.0,46.0,8.9,306.0,6.2,1.58,9.1,80.0,3.0,5.8,0.0,0.0,,1.0,2.0,8.0,35.0,107.9,CookJa02
18.0,92.0,57.0,62.0,565,9.9,5.0,66.2,63.3,50.3,80.2,59.2,583.0,496.0,85.1,67.0,11.5,274.0,47.0,14.0,2.4,261.0,44.8,212.0,3.7,1.14,10.0,25.0,7.0,10.9,0.0,0.0,,5.0,0.0,4.0,32.0,74.8,DickEd00
16.0,119.0,65.0,54.6,777,12.0,3.0,62.5,63.2,40.0,27.3,,673.0,628.0,93.3,0.0,0.0,46.0,6.8,627.0,93.2,0.0,0.0,236.0,3.6,1.24,10.6,42.0,9.0,12.2,0.0,0.0,,3.0,2.0,8.0,42.0,72.7,WillMi04
20.0,20.0,17.0,85.0,175,10.3,1.0,65.7,63.1,82.2,73.6,65.1,245.0,181.0,73.9,56.0,22.9,38.0,15.5,15.0,6.1,124.0,50.6,118.0,6.9,0.97,3.4,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,10.0,119.8,PascBe00
10.0,32.0,24.0,75.0,283,11.8,1.0,71.0,62.8,62.5,75.3,75.3,207.0,190.0,91.8,8.0,3.9,105.0,50.7,8.0,3.9,89.0,43.0,111.0,4.6,1.49,7.8,28.0,2.0,7.7,0.0,0.0,,1.0,0.0,2.0,9.0,98.8,HeapTo00
15.0,65.0,36.0,55.4,431,12.0,1.0,66.0,62.7,29.2,77.9,66.8,393.0,373.0,94.9,1.0,0.3,89.0,22.6,304.0,77.4,0.0,0.0,116.0,3.2,1.16,11.1,34.0,8.0,18.2,0.0,0.0,,0.0,0.0,4.0,28.0,81.0,GibsBr00
10.0,40.0,24.0,60.0,252,10.5,1.0,62.4,62.6,51.6,75.3,74.4,235.0,219.0,93.2,2.0,0.9,121.0,51.5,114.0,48.5,0.0,0.0,43.0,1.8,1.15,12.2,29.0,3.0,11.1,0.0,0.0,,2.0,0.0,0.0,15.0,65.8,HagaDe00
13.0,26.0,15.0,57.7,173,11.5,0.0,62.1,62.5,81.7,24.0,,199.0,194.0,97.5,0.0,0.0,106.0,53.3,93.0,46.7,0.0,0.0,65.0,4.3,0.89,9.8,33.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,11.0,45.8,OgleKe00
15.0,32.0,20.0,62.5,231,11.6,0.0,63.6,62.3,42.2,77.4,,252.0,238.0,94.4,0.0,0.0,60.0,23.8,192.0,76.2,0.0,0.0,50.0,2.5,0.97,11.1,26.0,3.0,13.0,0.0,0.0,,1.0,0.0,1.0,12.0,71.2,GinnTe00
17.0,57.0,40.0,70.2,490,12.3,7.0,62.3,62.0,29.9,78.1,,419.0,395.0,94.3,0.0,0.0,267.0,63.7,152.0,36.3,0.0,0.0,142.0,3.6,1.24,9.9,35.0,8.0,16.7,0.0,0.0,,0.0,0.0,1.0,23.0,136.0,DrivDo00
1.0,6.0,5.0,83.3,45,9.0,0.0,66.4,61.8,45.8,68.0,,25.0,22.0,88.0,0.0,0.0,18.0,72.0,6.0,24.0,0.0,0.0,19.0,3.8,2.05,6.2,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,97.9,AmenDa00
17.0,115.0,77.0,67.0,807,10.5,3.0,62.5,61.7,53.7,58.0,,710.0,675.0,95.1,0.0,0.0,406.0,57.2,294.0,41.4,0.0,0.0,431.0,5.6,1.2,6.9,47.0,9.0,10.5,0.0,0.0,,5.0,1.0,16.0,39.0,77.7,BurlNa00
16.0,7.0,4.0,57.1,29,7.3,1.0,77.1,61.5,73.4,68.0,78.1,68.0,47.0,69.1,18.0,26.5,3.0,4.4,0.0,0.0,62.0,91.2,9.0,2.3,0.62,10.1,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,106.5,SaunWe00
16.0,98.0,51.0,52.0,654,12.8,8.0,61.5,61.5,59.6,25.5,72.0,616.0,574.0,93.2,2.0,0.3,190.0,30.8,426.0,69.2,0.0,0.0,222.0,4.4,1.14,10.9,38.0,5.0,8.9,0.0,0.0,,5.0,2.0,3.0,34.0,79.2,HolmSa00
14.0,16.0,15.0,93.8,101,6.7,1.0,61.5,61.4,81.1,73.0,43.4,158.0,106.0,67.1,50.0,31.6,5.0,3.2,12.0,7.6,63.0,39.9,93.0,6.2,0.95,0.7,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,113.8,PhilJo00
16.0,18.0,11.0,61.1,138,12.5,0.0,62.6,61.4,78.7,71.5,54.3,179.0,126.0,70.4,46.0,25.7,11.0,6.1,2.0,1.1,157.0,87.7,61.0,5.5,1.1,10.3,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,7.0,85.0,PaulLo00
13.0,69.0,37.0,53.6,410,11.1,2.0,63.9,61.4,39.3,77.6,80.4,426.0,346.0,81.2,63.0,14.8,40.0,9.4,12.0,2.8,366.0,85.9,195.0,5.3,1.18,7.1,34.0,6.0,14.0,0.0,0.0,,1.0,0.0,4.0,21.0,75.2,WatsBe00
18.0,58.0,31.0,53.4,512,16.5,2.0,63.7,61.3,49.8,77.7,65.9,432.0,413.0,95.6,1.0,0.2,70.0,16.2,361.0,83.6,1.0,0.2,147.0,4.7,1.24,15.2,80.0,3.0,8.8,0.0,0.0,,2.0,0.0,5.0,23.0,80.5,JoneJa03
11.0,63.0,34.0,54.0,352,10.4,2.0,62.3,61.3,29.0,28.2,55.4,359.0,293.0,81.6,58.0,16.2,64.0,17.8,9.0,2.5,261.0,72.7,160.0,4.7,1.2,6.1,21.0,8.0,19.0,0.0,0.0,,1.0,1.0,4.0,22.0,74.3,ClarDa00
16.0,79.0,51.0,64.6,537,10.5,3.0,61.1,61.2,58.2,24.9,,405.0,390.0,96.3,0.0,0.0,329.0,81.2,76.0,18.8,0.0,0.0,225.0,4.4,1.38,8.0,41.0,5.0,8.9,0.0,0.0,,2.0,2.0,7.0,27.0,86.3,BessDa00
2.0,4.0,2.0,50.0,38,19.0,0.0,60.5,61.1,68.3,64.0,,32.0,31.0,96.9,0.0,0.0,6.0,18.8,26.0,81.3,0.0,0.0,6.0,3.0,1.23,16.8,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,83.3,BurtSt00
15.0,86.0,44.0,51.2,415,9.4,1.0,61.6,61.0,61.5,79.4,,434.0,414.0,95.4,0.0,0.0,285.0,65.7,148.0,34.1,1.0,0.2,207.0,4.7,1.0,8.9,47.0,5.0,10.2,0.0,0.0,,4.0,1.0,5.0,21.0,49.3,ThomMi01
17.0,92.0,44.0,47.8,612,13.9,8.0,63.2,61.0,28.3,35.9,,508.0,478.0,94.1,0.0,0.0,339.0,66.7,165.0,32.5,0.0,0.0,190.0,4.3,1.28,15.4,56.0,10.0,18.5,0.0,0.0,,5.0,1.0,4.0,30.0,76.0,DeckEr00
11.0,4.0,3.0,75.0,37,12.3,0.0,60.6,60.8,70.5,65.8,,23.0,22.0,95.7,0.0,0.0,3.0,13.0,20.0,87.0,0.0,0.0,15.0,5.0,1.68,7.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,103.1,ThomDe02
16.0,10.0,6.0,60.0,90,15.0,1.0,66.0,60.8,74.6,69.8,67.2,87.0,83.0,95.4,2.0,2.3,14.0,16.1,73.0,83.9,0.0,0.0,9.0,1.5,1.08,16.4,40.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.0,122.9,JohnBr02
9.0,19.0,11.0,57.9,146,13.3,1.0,60.9,60.8,60.2,71.5,,90.0,87.0,96.7,0.0,0.0,56.0,62.2,34.0,37.8,0.0,0.0,29.0,2.6,1.68,12.2,40.0,1.0,8.3,0.0,0.0,,0.0,0.0,0.0,5.0,99.9,HousTJ00
16.0,49.0,35.0,71.4,387,11.1,6.0,61.3,60.8,71.4,77.4,,396.0,371.0,93.7,0.0,0.0,34.0,8.6,362.0,91.4,0.0,0.0,102.0,2.9,1.04,9.3,46.0,2.0,5.4,0.0,0.0,,4.0,0.0,1.0,20.0,100.1,BrisDe00
16.0,78.0,26.0,33.3,468,18.0,1.0,63.3,60.8,37.7,76.1,,413.0,399.0,96.6,0.0,0.0,29.0,7.0,382.0,92.5,2.0,0.5,119.0,4.6,1.17,17.4,60.0,5.0,16.1,0.0,0.0,,6.0,0.0,1.0,21.0,27.1,AromDe00
10.0,5.0,4.0,80.0,40,10.0,0.0,63.6,60.7,72.1,67.0,74.2,43.0,33.0,76.7,7.0,16.3,11.0,25.6,1.0,2.3,30.0,69.8,13.0,3.3,1.21,8.4,15.0,1.0,20.0,0.0,0.0,,0.0,0.0,0.0,2.0,100.0,PianZa00
9.0,32.0,15.0,46.9,181,12.1,0.0,59.7,60.6,51.2,73.0,,156.0,149.0,95.5,0.0,0.0,14.0,9.0,142.0,91.0,0.0,0.0,48.0,3.2,1.21,9.7,24.0,2.0,11.8,0.0,0.0,,1.0,0.0,4.0,9.0,51.7,EdwaBr00
14.0,50.0,30.0,60.0,441,14.7,3.0,61.4,60.6,28.6,78.1,68.1,301.0,278.0,92.4,1.0,0.3,55.0,18.3,245.0,81.4,1.0,0.3,197.0,6.6,1.59,11.3,65.0,8.0,21.1,0.0,0.0,,3.0,0.0,2.0,15.0,83.8,BennAr00
16.0,74.0,47.0,63.5,470,10.0,1.0,61.7,60.5,71.1,35.3,,463.0,449.0,97.0,0.0,0.0,129.0,27.9,334.0,72.1,0.0,0.0,202.0,4.3,1.05,9.0,32.0,3.0,6.0,0.0,0.0,,3.0,1.0,12.0,23.0,69.1,HawkLa00
16.0,89.0,54.0,60.7,689,12.8,5.0,59.8,60.5,41.7,39.4,,461.0,440.0,95.4,0.0,0.0,359.0,77.9,88.0,19.1,0.0,0.0,352.0,6.5,1.57,7.9,70.0,8.0,12.9,0.0,0.0,,4.0,1.0,5.0,35.0,84.9,DoucEa00
5.0,5.0,2.0,40.0,39,19.5,0.0,60.8,60.4,68.3,64.0,,28.0,25.0,89.3,0.0,0.0,1.0,3.6,27.0,96.4,0.0,0.0,8.0,4.0,1.56,23.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,67.9,PricTa00
6.0,35.0,27.0,77.1,264,9.8,0.0,63.1,60.3,46.7,20.3,,141.0,137.0,97.2,0.0,0.0,124.0,87.9,15.0,10.6,0.0,0.0,230.0,8.5,1.93,2.9,21.0,4.0,12.9,0.0,0.0,,0.0,2.0,3.0,11.0,97.8,SalaGr00
4.0,6.0,6.0,100.0,51,8.5,0.0,62.1,60.2,74.6,68.8,68.1,64.0,59.0,92.2,1.0,1.6,47.0,73.4,16.0,25.0,0.0,0.0,10.0,1.7,0.86,6.8,20.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,102.1,WhalRy00
4.0,8.0,4.0,50.0,57,14.3,0.0,67.2,60.2,41.6,67.0,73.3,44.0,40.0,90.9,4.0,9.1,22.0,50.0,0.0,0.0,22.0,50.0,30.0,7.5,1.43,6.9,21.0,1.0,20.0,0.0,0.0,,0.0,0.0,1.0,3.0,73.4,ClohCo00
8.0,45.0,23.0,51.1,231,10.0,1.0,59.7,60.1,61.5,75.4,,241.0,221.0,91.7,0.0,0.0,48.0,19.9,191.0,79.3,0.0,0.0,70.0,3.0,1.05,12.5,48.0,2.0,8.0,0.0,0.0,,2.0,0.0,4.0,9.0,55.0,JoneDo00
12.0,46.0,27.0,58.7,256,9.5,0.0,60.3,60.0,55.1,76.2,5.9,248.0,238.0,96.0,1.0,0.4,198.0,79.8,48.0,19.4,0.0,0.0,96.0,3.6,1.08,7.7,35.0,3.0,10.0,0.0,0.0,,2.0,0.0,2.0,14.0,56.1,PettAu00
16.0,31.0,24.0,77.4,247,10.3,1.0,61.2,59.9,32.2,75.3,70.6,283.0,158.0,55.8,115.0,40.6,41.0,14.5,1.0,0.4,238.0,84.1,124.0,5.2,1.56,5.9,39.0,5.0,17.2,0.0,0.0,,0.0,0.0,1.0,12.0,110.6,PopeLe00
