#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
15.0,106.0,74.0,69.8,925,12.5,14.0,87.4,87.9,77.6,82.2,,536.0,498.0,92.9,0.0,0.0,145.0,27.1,389.0,72.6,2.0,0.4,225.0,3.0,1.86,12.5,51.0,5.0,6.3,27.0,11.0,40.7,4.0,0.0,4.0,51.0,120.5,ThieAd00
8.0,63.0,48.0,76.2,634,13.2,2.0,84.9,87.7,36.6,79.5,75.1,268.0,223.0,83.2,36.0,13.4,86.0,32.1,17.0,6.3,159.0,59.3,299.0,6.2,2.84,7.9,44.0,8.0,14.3,13.0,8.0,61.5,2.0,0.0,2.0,32.0,104.9,KittGe00
13.0,10.0,8.0,80.0,106,13.3,0.0,87.0,87.0,76.5,70.1,67.8,71.0,54.0,76.1,17.0,23.9,17.0,23.9,4.0,5.6,50.0,70.4,81.0,10.1,1.96,4.0,23.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,7.0,110.8,AndeSt01
15.0,92.0,65.0,70.7,984,15.1,5.0,85.3,85.6,79.1,46.5,,418.0,400.0,95.7,0.0,0.0,92.0,22.0,318.0,76.1,8.0,1.9,286.0,4.4,2.46,12.4,75.0,4.0,5.8,18.0,11.0,61.1,0.0,1.0,6.0,49.0,123.6,DaviCo03
4.0,18.0,11.0,61.1,146,13.3,2.0,80.1,85.3,60.2,71.5,76.2,73.0,61.0,83.6,7.0,9.6,21.0,28.8,11.0,15.1,39.0,53.4,17.0,1.5,2.39,12.7,33.0,1.0,8.3,4.0,2.0,50.0,0.0,0.0,1.0,8.0,123.8,HowaO.00
11.0,76.0,53.0,69.7,879,16.6,8.0,86.2,85.0,81.2,80.8,,406.0,385.0,94.8,0.0,0.0,99.0,24.4,307.0,75.6,0.0,0.0,284.0,5.4,2.28,13.3,77.0,2.0,3.6,14.0,6.0,42.9,2.0,0.0,4.0,38.0,132.5,FullWi01
14.0,138.0,100.0,72.5,992,9.9,8.0,84.9,85.0,90.1,58.1,73.3,555.0,520.0,93.7,2.0,0.4,287.0,51.7,265.0,47.7,2.0,0.4,444.0,4.4,1.91,7.3,28.0,2.0,2.0,32.0,18.0,56.3,5.0,3.0,11.0,61.0,96.6,AlleKe00
9.0,65.0,51.0,78.5,771,15.1,3.0,86.3,84.9,72.2,79.3,,314.0,296.0,94.3,0.0,0.0,71.0,22.6,243.0,77.4,0.0,0.0,229.0,4.5,2.6,12.7,44.0,3.0,5.6,12.0,6.0,50.0,0.0,0.0,8.0,36.0,131.5,JoneJu02
18.0,162.0,111.0,68.5,1631,14.7,15.0,84.5,84.8,50.4,86.3,66.3,763.0,719.0,94.2,1.0,0.1,447.0,58.6,295.0,38.7,9.0,1.2,617.0,5.6,2.27,12.9,75.0,13.0,10.5,19.0,9.0,47.4,2.0,0.0,24.0,72.0,126.9,HillTy00
15.0,137.0,90.0,65.7,1374,15.3,9.0,84.9,84.7,66.9,56.3,,594.0,562.0,94.6,0.0,0.0,68.0,11.4,524.0,88.2,1.0,0.2,276.0,3.1,2.44,15.2,63.0,8.0,8.2,22.0,9.0,40.9,6.0,1.0,12.0,65.0,102.3,RidlCa00
18.0,119.0,96.0,80.7,1112,11.6,4.0,81.7,83.1,90.5,83.3,,616.0,572.0,92.9,0.0,0.0,547.0,88.8,63.0,10.2,0.0,0.0,409.0,4.3,1.94,7.6,35.0,2.0,2.0,12.0,9.0,75.0,2.0,0.0,7.0,59.0,109.8,BeasCo00
11.0,74.0,53.0,71.6,564,10.6,6.0,82.2,82.6,87.4,81.0,,314.0,293.0,93.3,0.0,0.0,66.0,21.0,246.0,78.3,0.0,0.0,277.0,5.2,1.92,9.4,46.0,1.0,1.9,11.0,8.0,72.7,1.0,0.0,8.0,31.0,114.9,BrowAn04
17.0,135.0,88.0,65.2,1399,15.9,12.0,82.5,82.5,51.3,48.6,68.7,706.0,667.0,94.5,3.0,0.4,117.0,16.6,588.0,83.3,1.0,0.1,388.0,4.4,2.1,14.2,62.0,11.0,11.1,29.0,14.0,48.3,5.0,1.0,17.0,65.0,113.8,MetcDK00
4.0,2.0,2.0,100.0,31,15.5,0.0,78.1,81.9,68.3,66.8,70.2,8.0,7.0,87.5,1.0,12.5,2.0,25.0,1.0,12.5,2.0,25.0,21.0,10.5,4.43,5.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,118.8,BrowDa04
17.0,114.0,84.0,73.7,952,11.3,5.0,84.8,81.8,70.3,55.6,76.3,505.0,467.0,92.5,4.0,0.8,290.0,57.4,209.0,41.4,2.0,0.4,415.0,4.9,2.04,7.9,40.0,6.0,6.7,22.0,14.0,63.6,2.0,2.0,9.0,52.0,105.6,LandJa00
4.0,15.0,11.0,73.3,121,11.0,1.0,83.2,81.5,60.2,71.5,75.7,62.0,53.0,85.5,5.0,8.1,13.0,21.0,6.0,9.7,43.0,69.4,71.0,6.5,2.28,9.7,27.0,1.0,8.3,4.0,1.0,25.0,0.0,0.0,1.0,6.0,119.0,OkwuAl00
12.0,26.0,20.0,76.9,398,19.9,3.0,78.4,81.2,83.6,78.0,65.8,171.0,163.0,95.3,1.0,0.6,34.0,19.9,137.0,80.1,0.0,0.0,64.0,3.2,2.44,20.3,55.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,3.0,15.0,156.7,JohnTy03
6.0,44.0,33.0,75.0,391,11.8,1.0,79.8,81.1,60.5,79.2,70.2,180.0,173.0,96.1,1.0,0.6,54.0,30.0,121.0,67.2,2.0,1.1,401.0,12.2,2.26,2.2,35.0,3.0,8.3,2.0,1.0,50.0,2.0,0.0,10.0,19.0,90.2,SamuDe00
12.0,93.0,60.0,64.5,748,12.5,5.0,80.1,80.8,69.8,82.1,67.5,455.0,432.0,94.9,1.0,0.2,110.0,24.2,345.0,75.8,0.0,0.0,286.0,4.8,1.73,9.9,49.0,5.0,7.7,14.0,2.0,14.3,4.0,0.0,9.0,43.0,89.4,AiyuBr00
15.0,115.0,81.0,70.4,1150,14.2,6.0,81.1,80.5,74.5,82.3,,584.0,560.0,95.9,0.0,0.0,173.0,29.6,410.0,70.2,0.0,0.0,336.0,4.1,2.05,12.5,57.0,5.0,5.8,21.0,8.0,38.1,4.0,0.0,3.0,52.0,105.3,CookBr00
15.0,89.0,62.0,69.7,673,10.9,3.0,71.2,80.3,77.5,80.6,28.7,469.0,410.0,87.4,34.0,7.2,72.0,15.4,27.0,5.8,367.0,78.3,372.0,6.0,1.64,7.1,37.0,3.0,4.6,15.0,6.0,40.0,2.0,0.0,10.0,34.0,93.5,FantNo00
14.0,78.0,59.0,75.6,729,12.4,0.0,78.6,80.1,78.0,46.4,61.6,348.0,325.0,93.4,1.0,0.3,210.0,60.3,136.0,39.1,0.0,0.0,222.0,3.8,2.24,10.6,35.0,3.0,4.8,6.0,4.0,66.7,2.0,1.0,6.0,37.0,93.4,MeyeJa01
12.0,15.0,14.0,93.3,163,11.6,2.0,81.3,80.0,81.1,73.0,78.2,143.0,110.0,76.9,24.0,16.8,22.0,15.4,19.0,13.3,85.0,59.4,84.0,6.0,1.48,7.2,29.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,4.0,9.0,151.5,BrowPh01
5.0,32.0,20.0,62.5,338,16.9,2.0,81.6,79.8,46.8,75.0,,150.0,137.0,91.3,0.0,0.0,27.0,18.0,123.0,82.0,0.0,0.0,42.0,2.1,2.47,14.7,48.0,2.0,9.1,13.0,10.0,76.9,0.0,0.0,0.0,16.0,119.0,GollKe00
11.0,33.0,28.0,84.8,268,9.6,1.0,79.9,79.5,76.3,35.3,,142.0,138.0,97.2,0.0,0.0,71.0,50.0,68.0,47.9,0.0,0.0,189.0,6.8,1.94,3.9,40.0,1.0,3.4,0.0,0.0,,1.0,0.0,13.0,15.0,98.0,HarrDe07
15.0,82.0,53.0,64.6,703,13.3,6.0,78.1,79.4,73.9,79.8,45.7,473.0,439.0,92.8,8.0,1.7,319.0,67.4,93.0,19.7,61.0,12.9,175.0,3.3,1.6,11.6,70.0,3.0,5.4,29.0,17.0,58.6,3.0,0.0,2.0,36.0,100.8,GesiMi00
12.0,88.0,66.0,75.0,656,9.9,3.0,79.6,79.4,86.8,82.1,,395.0,370.0,93.7,0.0,0.0,127.0,32.2,265.0,67.1,3.0,0.8,204.0,3.1,1.77,8.6,29.0,2.0,2.9,13.0,7.0,53.8,1.0,0.0,5.0,37.0,102.3,ShepSt00
3.0,1.0,1.0,100.0,3,3.0,1.0,77.6,79.3,64.7,61.2,77.1,9.0,4.0,44.4,4.0,44.4,1.0,11.1,1.0,11.1,6.0,66.7,0.0,0.0,0.75,4.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,118.8,CrooJa00
15.0,113.0,66.0,58.4,1193,18.1,4.0,79.1,79.1,61.5,81.6,,568.0,535.0,94.2,0.0,0.0,129.0,22.7,439.0,77.3,0.0,0.0,390.0,5.9,2.23,13.7,74.0,7.0,9.6,23.0,11.0,47.8,8.0,0.0,15.0,53.0,77.0,MoorD.00
16.0,40.0,35.0,87.5,426,12.2,2.0,80.9,79.0,80.1,28.4,81.8,242.0,204.0,84.3,20.0,8.3,59.0,24.4,38.0,15.7,143.0,59.1,196.0,5.6,2.09,7.0,45.0,1.0,2.8,10.0,7.0,70.0,2.0,1.0,1.0,21.0,106.9,AlieMo00
16.0,105.0,67.0,63.8,908,13.6,6.0,75.9,79.0,63.7,50.5,79.6,527.0,496.0,94.1,5.0,0.9,145.0,27.5,380.0,72.1,2.0,0.4,304.0,4.5,1.83,12.9,67.0,5.0,6.9,35.0,12.0,34.3,1.0,1.0,6.0,52.0,106.4,HiggTe00
9.0,65.0,45.0,69.2,511,11.4,1.0,79.6,78.9,68.8,78.6,,278.0,265.0,95.3,0.0,0.0,78.0,28.1,200.0,71.9,0.0,0.0,104.0,2.3,1.93,9.6,38.0,2.0,4.3,21.0,12.0,57.1,2.0,0.0,2.0,28.0,84.8,ThomMi05
19.0,36.0,33.0,91.7,296,9.0,6.0,72.4,78.5,79.9,81.1,25.0,176.0,163.0,92.6,1.0,0.6,124.0,70.5,47.0,26.7,0.0,0.0,203.0,6.2,1.82,4.0,46.0,1.0,2.9,1.0,0.0,0.0,0.0,0.0,6.0,19.0,140.5,McKeIs00
20.0,89.0,53.0,59.6,733,13.8,9.0,70.9,78.4,73.9,40.3,59.0,609.0,477.0,78.3,104.0,17.1,78.0,12.8,40.0,6.6,491.0,80.6,321.0,6.1,1.54,11.8,48.0,3.0,5.4,21.0,13.0,61.9,2.0,1.0,3.0,35.0,110.4,GronRo00
16.0,126.0,96.0,76.2,1052,11.0,3.0,81.6,78.0,79.5,65.3,73.1,567.0,539.0,95.1,9.0,1.6,350.0,61.7,217.0,38.3,0.0,0.0,544.0,5.7,1.95,7.0,55.0,5.0,5.0,12.0,7.0,58.3,3.0,0.0,21.0,48.0,98.4,KuppCo00
17.0,52.0,41.0,78.8,431,10.5,1.0,78.6,77.7,90.1,78.1,46.6,262.0,243.0,92.7,3.0,1.1,188.0,71.8,45.0,17.2,28.0,10.7,174.0,4.2,1.77,7.1,45.0,0.0,0.0,15.0,9.0,60.0,0.0,0.0,6.0,28.0,107.6,FirkAn00
16.0,128.0,92.0,71.9,1114,12.1,5.0,75.9,77.6,88.0,83.6,,638.0,617.0,96.7,0.0,0.0,172.0,27.0,465.0,72.9,1.0,0.2,408.0,4.4,1.81,9.5,69.0,3.0,3.2,15.0,9.0,60.0,4.0,0.0,8.0,54.0,98.2,CoopAm00
16.0,135.0,93.0,68.9,1193,12.8,4.0,78.5,77.6,89.1,56.8,,679.0,649.0,95.6,0.0,0.0,212.0,31.2,466.0,68.6,0.0,0.0,500.0,5.4,1.84,9.9,68.0,3.0,3.1,23.0,11.0,47.8,4.0,1.0,14.0,56.0,93.8,McLaTe00
17.0,136.0,102.0,75.0,1097,10.8,10.0,76.5,77.6,71.9,58.3,,700.0,662.0,94.6,0.0,0.0,421.0,60.1,269.0,38.4,8.0,1.1,341.0,3.3,1.66,10.6,47.0,7.0,6.4,13.0,8.0,61.5,1.0,1.0,4.0,59.0,119.6,LockTy00
16.0,66.0,43.0,65.2,457,10.6,8.0,74.0,77.3,75.8,78.9,36.4,390.0,319.0,81.8,57.0,14.6,118.0,30.3,51.0,13.1,205.0,52.6,238.0,5.5,1.43,6.1,63.0,2.0,4.4,20.0,8.0,40.0,2.0,0.0,3.0,25.0,112.2,SmitJo01
16.0,105.0,66.0,62.9,770,11.7,7.0,76.5,77.2,49.6,45.9,75.2,435.0,414.0,95.2,6.0,1.4,274.0,63.0,39.0,9.0,118.0,27.1,211.0,3.2,1.86,10.5,39.0,8.0,10.8,30.0,15.0,50.0,2.0,2.0,5.0,40.0,99.3,AndrMa00
14.0,100.0,63.0,63.0,793,12.6,4.0,76.4,77.0,58.9,45.6,64.5,484.0,454.0,93.8,1.0,0.2,111.0,22.9,372.0,76.9,1.0,0.2,170.0,2.7,1.75,10.7,31.0,7.0,10.0,35.0,21.0,60.0,2.0,1.0,7.0,45.0,92.6,ParkDe01
19.0,54.0,42.0,77.8,457,10.9,3.0,69.2,76.7,90.2,29.9,49.5,268.0,241.0,89.9,14.0,5.2,81.0,30.2,51.0,19.0,126.0,47.0,136.0,3.2,1.9,8.9,25.0,0.0,0.0,5.0,3.0,60.0,1.0,1.0,1.0,26.0,112.7,BratCa00
11.0,64.0,46.0,71.9,524,11.4,3.0,79.6,76.4,77.0,78.8,57.4,393.0,322.0,81.9,57.0,14.5,140.0,35.6,37.0,9.4,213.0,54.2,200.0,4.3,1.63,9.1,41.0,2.0,4.2,13.0,6.0,46.2,1.0,0.0,10.0,28.0,105.2,GoedDa00
15.0,93.0,77.0,82.8,851,11.1,3.0,77.1,76.4,66.5,64.0,76.2,465.0,439.0,94.4,2.0,0.4,332.0,71.4,99.0,21.3,4.0,0.9,334.0,4.3,1.94,7.5,44.0,5.0,6.1,11.0,7.0,63.6,1.0,1.0,7.0,39.0,111.1,SamuCu00
16.0,96.0,67.0,69.8,723,10.8,6.0,75.5,76.3,62.7,47.7,50.9,539.0,460.0,85.3,50.0,9.3,214.0,39.7,78.0,14.5,246.0,45.6,318.0,4.7,1.57,7.5,51.0,7.0,9.5,10.0,5.0,50.0,4.0,0.0,7.0,40.0,95.1,HockTJ00
12.0,83.0,59.0,71.1,699,11.8,6.0,75.3,76.2,82.9,80.8,,414.0,390.0,94.2,0.0,0.0,298.0,72.0,112.0,27.1,1.0,0.2,330.0,5.6,1.79,8.2,69.0,2.0,3.3,10.0,3.0,30.0,3.0,0.0,7.0,32.0,105.4,CrowJa00
16.0,134.0,95.0,70.9,1096,11.5,3.0,75.1,76.0,79.9,58.2,,583.0,551.0,94.5,0.0,0.0,190.0,32.6,389.0,66.7,3.0,0.5,501.0,5.3,1.99,9.8,75.0,4.0,4.0,20.0,7.0,35.0,2.0,1.0,4.0,49.0,96.5,AndeRo04
17.0,110.0,67.0,60.9,932,13.9,11.0,75.5,75.8,74.5,24.0,,532.0,491.0,92.3,0.0,0.0,119.0,22.4,411.0,77.3,2.0,0.4,342.0,5.1,1.9,13.6,84.0,4.0,5.6,28.0,10.0,35.7,0.0,3.0,9.0,43.0,121.5,ClayCh01
15.0,74.0,51.0,68.9,742,14.5,6.0,74.5,75.6,86.9,79.5,65.6,456.0,433.0,95.0,1.0,0.2,87.0,19.1,362.0,79.4,6.0,1.3,239.0,4.7,1.71,13.1,61.0,0.0,0.0,15.0,10.0,66.7,3.0,0.0,3.0,33.0,111.4,PatrTi00
15.0,108.0,79.0,73.1,841,10.6,4.0,75.8,75.5,89.5,53.8,62.2,537.0,511.0,95.2,1.0,0.2,452.0,84.2,83.0,15.5,2.0,0.4,355.0,4.5,1.65,8.8,72.0,2.0,2.5,14.0,6.0,42.9,4.0,1.0,6.0,43.0,92.4,BoydTy00
7.0,8.0,6.0,75.0,63,10.5,0.0,76.2,75.4,74.6,76.7,,33.0,31.0,93.9,0.0,0.0,5.0,15.2,28.0,84.8,0.0,0.0,21.0,3.5,2.03,8.8,17.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,1.0,4.0,97.4,ClevTy00
13.0,41.0,30.0,73.2,365,12.2,5.0,70.0,75.4,78.9,77.0,29.2,323.0,281.0,87.0,19.0,5.9,75.0,23.2,32.0,9.9,215.0,66.6,120.0,4.0,1.3,8.9,36.0,1.0,3.2,7.0,3.0,42.9,0.0,0.0,3.0,22.0,139.7,SmitIr01
14.0,68.0,46.0,67.6,602,13.1,0.0,74.9,75.4,76.8,80.9,72.1,355.0,330.0,93.0,2.0,0.6,304.0,85.6,45.0,12.7,3.0,0.8,293.0,6.4,1.82,8.5,50.0,2.0,4.2,10.0,4.0,40.0,2.0,0.0,5.0,30.0,83.1,AmenDa00
16.0,114.0,81.0,71.1,1072,13.2,8.0,76.0,75.4,53.7,52.9,68.4,601.0,568.0,94.5,2.0,0.3,395.0,65.7,197.0,32.8,9.0,1.5,403.0,5.0,1.89,10.5,52.0,9.0,10.0,19.0,12.0,63.2,1.0,1.0,6.0,53.0,120.2,GodwCh00
16.0,114.0,76.0,66.7,978,12.9,9.0,73.6,75.3,77.6,81.8,65.6,667.0,620.0,93.0,1.0,0.1,209.0,31.3,453.0,67.9,5.0,0.7,200.0,2.6,1.58,13.1,43.0,4.0,5.0,26.0,15.0,57.7,4.0,0.0,6.0,52.0,105.1,JoneMa02
16.0,97.0,58.0,59.8,794,13.7,5.0,75.9,75.2,63.9,80.4,,504.0,472.0,93.7,0.0,0.0,92.0,18.3,412.0,81.7,0.0,0.0,208.0,3.6,1.68,13.5,50.0,5.0,7.9,22.0,8.0,36.4,3.0,0.0,4.0,43.0,90.3,HiltT.00
20.0,130.0,81.0,62.3,1210,14.9,15.0,74.9,75.1,47.1,82.1,,739.0,696.0,94.2,0.0,0.0,280.0,37.9,459.0,62.1,0.0,0.0,293.0,3.6,1.74,14.1,50.0,9.0,10.0,19.0,10.0,52.6,5.0,0.0,5.0,65.0,115.2,EvanMi00
4.0,3.0,1.0,33.3,44,44.0,0.0,72.1,75.0,64.7,61.2,,14.0,12.0,85.7,0.0,0.0,2.0,14.3,2.0,14.3,10.0,71.4,12.0,12.0,3.67,23.7,44.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,81.9,BryaHu02
16.0,75.0,56.0,74.7,656,11.7,2.0,74.8,75.0,82.0,36.3,,401.0,374.0,93.3,0.0,0.0,255.0,63.6,146.0,36.4,0.0,0.0,348.0,6.2,1.75,6.6,53.0,2.0,3.4,11.0,4.0,36.4,0.0,1.0,9.0,32.0,109.6,RenfHu00
1.0,1.0,1.0,100.0,16,16.0,0.0,78.3,74.9,64.7,61.2,,3.0,3.0,100.0,0.0,0.0,1.0,33.3,2.0,66.7,0.0,0.0,3.0,3.0,5.33,13.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,118.8,ScotJa02
15.0,29.0,26.0,89.7,208,8.0,2.0,68.7,74.6,74.9,76.2,68.3,220.0,137.0,62.3,70.0,31.8,31.0,14.1,15.0,6.8,161.0,73.2,122.0,4.7,1.52,4.4,19.0,1.0,3.7,0.0,0.0,,1.0,0.0,1.0,13.0,105.2,SmytDu00
13.0,49.0,37.0,75.5,403,10.9,1.0,71.8,74.6,81.0,77.8,37.1,321.0,297.0,92.5,14.0,4.4,185.0,57.6,35.0,10.9,81.0,25.2,163.0,4.4,1.36,8.0,26.0,1.0,2.6,11.0,7.0,63.6,0.0,0.0,4.0,20.0,106.1,AkinJo00
16.0,93.0,69.0,74.2,777,11.3,5.0,74.4,74.6,74.3,47.7,,440.0,423.0,96.1,0.0,0.0,145.0,33.0,295.0,67.0,0.0,0.0,188.0,2.7,1.84,9.3,51.0,4.0,5.5,8.0,5.0,62.5,2.0,1.0,3.0,36.0,107.7,SandEm00
18.0,110.0,69.0,62.7,965,14.0,8.0,74.6,74.6,57.4,81.5,,544.0,523.0,96.1,0.0,0.0,120.0,22.1,423.0,77.8,0.0,0.0,326.0,4.7,1.85,14.0,70.0,7.0,9.2,11.0,3.0,27.3,4.0,0.0,8.0,42.0,100.0,BrowMa04
3.0,1.0,1.0,100.0,3,3.0,1.0,71.7,73.8,64.7,61.2,,5.0,5.0,100.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,60.0,0.0,0.0,0.6,10.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,118.8,ThomJo05
16.0,82.0,48.0,58.5,896,18.7,8.0,73.8,73.8,31.7,79.5,,466.0,439.0,94.2,0.0,0.0,155.0,33.3,309.0,66.3,1.0,0.2,242.0,5.0,2.04,15.7,85.0,9.0,15.8,15.0,8.0,53.3,3.0,0.0,7.0,37.0,113.7,AghoNe00
8.0,15.0,8.0,53.3,80,10.0,1.0,70.6,73.7,76.5,70.1,60.9,64.0,49.0,76.6,11.0,17.2,9.0,14.1,3.0,4.7,46.0,71.9,60.0,7.5,1.63,7.9,29.0,0.0,0.0,3.0,1.0,33.3,3.0,0.0,0.0,6.0,51.4,FumaTr00
7.0,43.0,23.0,53.5,319,13.9,3.0,75.3,73.7,73.5,76.5,,189.0,178.0,94.2,0.0,0.0,28.0,14.8,161.0,85.2,0.0,0.0,44.0,1.9,1.79,14.1,43.0,1.0,4.2,7.0,3.0,42.9,1.0,0.0,4.0,17.0,91.1,BeckOd00
16.0,108.0,72.0,66.7,786,10.9,4.0,76.4,73.7,58.0,81.8,68.2,551.0,517.0,93.8,2.0,0.4,372.0,67.5,176.0,31.9,0.0,0.0,285.0,4.0,1.52,9.2,35.0,7.0,8.9,20.0,9.0,45.0,1.0,0.0,11.0,50.0,96.5,GageRu00
2.0,9.0,6.0,66.7,71,11.8,0.0,72.8,73.4,74.6,70.6,,43.0,40.0,93.0,0.0,0.0,41.0,95.3,2.0,4.7,0.0,0.0,22.0,3.7,1.78,11.6,21.0,0.0,0.0,2.0,1.0,50.0,1.0,0.0,0.0,4.0,50.9,CampPa00
16.0,10.0,7.0,70.0,140,20.0,2.0,67.2,73.3,75.6,69.5,75.3,117.0,94.0,80.3,19.0,16.2,18.0,15.4,21.0,17.9,78.0,66.7,55.0,7.9,1.49,12.0,47.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,1.0,5.0,152.1,MoreFo00
15.0,72.0,49.0,68.1,667,13.6,2.0,72.0,72.9,65.4,79.5,80.9,476.0,448.0,94.1,2.0,0.4,220.0,46.2,253.0,53.2,3.0,0.6,218.0,4.4,1.49,10.0,49.0,4.0,7.5,14.0,7.0,50.0,2.0,0.0,7.0,35.0,95.1,BourKe00
14.0,61.0,44.0,72.1,715,16.3,4.0,73.4,72.8,68.8,19.2,65.7,377.0,359.0,95.2,1.0,0.3,70.0,18.6,305.0,80.9,2.0,0.5,103.0,2.3,1.99,14.6,43.0,3.0,6.4,13.0,7.0,53.8,2.0,4.0,1.0,31.0,119.2,HiggRa00
16.0,109.0,74.0,67.9,935,12.6,5.0,71.6,72.6,48.2,67.2,77.3,541.0,516.0,95.4,4.0,0.7,504.0,93.2,35.0,6.5,0.0,0.0,312.0,4.2,1.81,10.3,52.0,9.0,10.8,17.0,5.0,29.4,2.0,1.0,6.0,46.0,102.0,LambCe00
10.0,47.0,38.0,80.9,441,11.6,3.0,71.6,72.4,81.3,77.9,,278.0,268.0,96.4,0.0,0.0,213.0,76.6,64.0,23.0,0.0,0.0,169.0,4.4,1.65,7.3,34.0,1.0,2.6,7.0,4.0,57.1,0.0,0.0,1.0,20.0,127.0,CobbRa00
4.0,6.0,6.0,100.0,75,12.5,0.0,75.0,72.3,74.6,68.8,,39.0,38.0,97.4,0.0,0.0,5.0,12.8,34.0,87.2,0.0,0.0,20.0,3.3,1.97,9.2,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,5.0,118.8,RidlRi00
