#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
17.0,97.0,79.0,81.4,878,11.1,5.0,85.9,86.1,89.5,84.2,61.6,462.0,437.0,94.6,1.0,0.2,388.0,84.0,70.0,15.2,2.0,0.4,411.0,5.2,2.01,6.3,47.0,2.0,2.5,7.0,6.0,85.7,1.0,0.0,4.0,52.0,117.3,BeasCo00
16.0,60.0,44.0,73.3,750,17.0,6.0,85.9,85.9,76.0,36.3,62.4,321.0,300.0,93.5,1.0,0.3,65.0,20.2,256.0,79.8,0.0,0.0,342.0,7.8,2.5,11.6,76.0,2.0,4.3,4.0,2.0,50.0,1.0,0.0,8.0,28.0,141.7,GabrTa00
16.0,143.0,91.0,63.6,1448,15.9,6.0,86.7,85.9,54.8,83.9,,661.0,615.0,93.0,0.0,0.0,374.0,56.6,284.0,43.0,1.0,0.2,328.0,3.6,2.35,13.4,63.0,8.0,8.1,6.0,4.0,66.7,5.0,0.0,7.0,66.0,96.7,HiltT.00
15.0,47.0,36.0,76.6,478,13.3,8.0,83.0,85.7,71.6,27.0,79.0,293.0,241.0,82.3,38.0,13.0,118.0,40.3,47.0,16.0,125.0,42.7,197.0,5.5,1.98,10.0,59.0,2.0,5.3,3.0,2.0,66.7,0.0,1.0,3.0,30.0,147.9,HenrHu00
18.0,100.0,71.0,71.0,982,13.8,7.0,85.4,85.6,69.5,27.2,79.2,606.0,531.0,87.6,49.0,8.1,174.0,28.7,75.0,12.4,354.0,58.4,356.0,5.0,1.85,9.9,42.0,6.0,7.8,7.0,6.0,85.7,1.0,2.0,7.0,49.0,121.3,GrahJi00
1.0,7.0,6.0,85.7,63,10.5,0.0,88.3,85.3,74.6,68.8,,18.0,16.0,88.9,0.0,0.0,5.0,27.8,13.0,72.2,0.0,0.0,23.0,3.8,3.94,6.4,15.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,5.0,104.2,AlleKe00
17.0,172.0,105.0,61.0,1395,13.3,10.0,84.6,85.0,55.8,41.7,,683.0,648.0,94.9,0.0,0.0,104.0,15.2,576.0,84.3,0.0,0.0,545.0,5.2,2.15,11.4,75.0,11.0,9.5,7.0,2.0,28.6,2.0,2.0,30.0,68.0,101.3,BeckOd00
16.0,122.0,80.0,65.6,1073,13.4,3.0,83.4,84.9,84.9,82.2,72.3,630.0,515.0,81.7,75.0,11.9,343.0,54.4,141.0,22.4,114.0,18.1,369.0,4.6,2.08,11.3,78.0,2.0,2.4,4.0,4.0,100.0,4.0,0.0,3.0,55.0,87.9,OlseGr00
18.0,136.0,110.0,80.9,1312,11.9,9.0,86.1,84.7,84.3,60.1,79.2,697.0,652.0,93.5,8.0,1.1,506.0,72.6,151.0,21.7,35.0,5.0,536.0,4.9,2.01,9.1,59.0,4.0,3.5,3.0,2.0,66.7,2.0,1.0,13.0,61.0,122.8,BaldDo00
3.0,7.0,4.0,57.1,75,18.8,0.0,87.4,84.4,72.1,67.0,,20.0,19.0,95.0,0.0,0.0,2.0,10.0,18.0,90.0,0.0,0.0,10.0,2.5,3.95,14.7,32.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,94.3,WillWe00
16.0,110.0,79.0,71.8,1041,13.2,3.0,85.5,84.2,89.5,82.0,,561.0,532.0,94.8,0.0,0.0,103.0,18.4,458.0,81.6,0.0,0.0,354.0,4.5,1.96,10.4,70.0,1.0,1.3,8.0,6.0,75.0,2.0,0.0,13.0,52.0,102.9,GarcPi00
14.0,100.0,59.0,59.0,928,15.7,10.0,83.5,83.4,83.3,35.6,,480.0,451.0,94.0,0.0,0.0,114.0,23.8,366.0,76.3,0.0,0.0,192.0,3.3,2.06,14.8,56.0,2.0,3.3,5.0,1.0,20.0,2.0,1.0,5.0,44.0,114.9,BryaDe01
8.0,39.0,29.0,74.4,394,13.6,5.0,80.7,83.1,77.5,76.5,61.8,286.0,240.0,83.9,32.0,11.2,91.0,31.8,42.0,14.7,136.0,47.6,145.0,5.0,1.64,9.5,71.0,2.0,6.5,0.0,0.0,,2.0,0.0,0.0,23.0,124.4,EifeTy00
6.0,32.0,18.0,56.3,304,16.9,1.0,78.4,82.8,68.7,73.9,75.3,115.0,101.0,87.8,4.0,3.5,34.0,29.6,8.0,7.0,72.0,62.6,93.0,5.2,3.01,12.5,37.0,1.0,5.3,0.0,0.0,,1.0,0.0,3.0,12.0,85.9,GreeLa00
16.0,59.0,44.0,74.6,583,13.3,2.0,76.0,82.5,69.3,78.8,64.0,364.0,284.0,78.0,59.0,16.2,61.0,16.8,43.0,11.8,253.0,69.5,228.0,5.2,2.05,9.8,44.0,2.0,4.3,0.0,0.0,,2.0,0.0,13.0,22.0,102.6,DaviVe00
16.0,131.0,79.0,60.3,1032,13.1,5.0,81.5,81.4,90.6,51.6,,575.0,539.0,93.7,0.0,0.0,135.0,23.5,440.0,76.5,0.0,0.0,263.0,3.3,1.91,13.0,64.0,1.0,1.3,7.0,7.0,100.0,5.0,1.0,12.0,50.0,82.0,SandEm00
15.0,78.0,57.0,73.1,660,11.6,8.0,80.5,81.1,82.5,41.8,74.8,469.0,403.0,85.9,27.0,5.8,285.0,60.8,46.0,9.8,129.0,27.5,148.0,2.6,1.64,10.1,38.0,2.0,3.4,5.0,3.0,60.0,0.0,1.0,3.0,40.0,132.4,BratCa00
18.0,158.0,104.0,65.8,1337,12.9,15.0,82.2,81.1,78.1,58.8,,773.0,729.0,94.3,0.0,0.0,209.0,27.0,564.0,73.0,0.0,0.0,396.0,3.8,1.83,12.9,60.0,6.0,5.5,6.0,4.0,66.7,2.0,1.0,4.0,66.0,118.6,NelsJo00
8.0,1.0,1.0,100.0,13,13.0,1.0,81.5,81.0,68.3,59.1,51.9,16.0,12.0,75.0,3.0,18.8,8.0,50.0,2.0,12.5,6.0,37.5,0.0,0.0,1.08,19.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,158.3,HarrDw00
19.0,181.0,119.0,65.7,1448,12.2,4.0,80.3,80.4,41.8,40.0,60.5,759.0,704.0,92.8,1.0,0.1,412.0,54.3,343.0,45.2,2.0,0.3,598.0,5.0,2.06,9.8,77.0,14.0,10.5,9.0,6.0,66.7,1.0,1.0,17.0,69.0,95.3,EdelJu00
16.0,147.0,107.0,72.8,1023,9.6,6.0,83.3,80.2,88.5,43.3,75.1,703.0,645.0,91.7,8.0,1.1,442.0,62.9,254.0,36.1,5.0,0.7,364.0,3.4,1.59,8.0,32.0,4.0,3.6,12.0,9.0,75.0,3.0,2.0,13.0,59.0,96.8,FitzLa00
2.0,1.0,1.0,100.0,11,11.0,0.0,76.9,79.9,64.7,82.6,,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.5,4.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,112.5,AddiBr01
16.0,112.0,63.0,56.3,941,14.9,7.0,76.5,79.7,84.1,36.3,,508.0,472.0,92.9,0.0,0.0,120.0,23.6,388.0,76.4,0.0,0.0,235.0,3.7,1.99,12.6,50.0,2.0,3.1,7.0,4.0,57.1,3.0,1.0,8.0,51.0,93.6,BenjKe00
16.0,132.0,77.0,58.3,1007,13.1,4.0,74.7,79.6,67.9,58.1,,640.0,592.0,92.5,0.0,0.0,95.0,14.8,534.0,83.4,0.0,0.0,213.0,2.8,1.7,14.4,54.0,6.0,7.2,10.0,5.0,50.0,6.0,0.0,5.0,48.0,73.6,PryoTe00
16.0,21.0,15.0,71.4,297,19.8,1.0,74.3,79.5,51.2,73.0,77.3,113.0,95.0,84.1,11.0,9.7,38.0,33.6,20.0,17.7,50.0,44.2,131.0,8.7,3.13,11.9,45.0,2.0,11.8,0.0,0.0,,0.0,0.0,0.0,12.0,129.6,SwooEr00
16.0,104.0,65.0,62.5,945,14.5,9.0,81.4,79.5,90.2,45.9,61.6,475.0,444.0,93.5,1.0,0.2,124.0,26.1,351.0,73.9,0.0,0.0,218.0,3.4,2.13,13.9,60.0,1.0,1.5,10.0,4.0,40.0,4.0,1.0,5.0,43.0,104.8,MattRi00
17.0,149.0,91.0,61.1,1036,11.4,8.0,78.6,79.0,37.0,56.3,,609.0,559.0,91.8,0.0,0.0,171.0,28.1,437.0,71.8,1.0,0.2,286.0,3.1,1.85,11.2,56.0,14.0,13.3,11.0,9.0,81.8,2.0,2.0,14.0,57.0,94.3,CrabMi00
13.0,109.0,84.0,77.1,903,10.8,3.0,79.1,78.9,85.9,84.0,,498.0,474.0,95.2,0.0,0.0,313.0,62.9,180.0,36.1,5.0,1.0,310.0,3.7,1.91,8.7,46.0,4.0,4.5,5.0,4.0,80.0,1.0,0.0,8.0,47.0,106.2,DiggSt00
17.0,86.0,65.0,75.6,620,9.5,6.0,79.5,78.7,72.8,75.4,,300.0,285.0,95.0,0.0,0.0,115.0,38.3,170.0,56.7,0.0,0.0,297.0,4.6,2.18,7.5,49.0,4.0,5.8,2.0,1.0,50.0,2.0,1.0,14.0,32.0,108.7,HillTy00
16.0,141.0,90.0,63.8,1083,12.0,5.0,80.4,78.6,68.2,29.8,,590.0,549.0,93.1,0.0,0.0,122.0,20.7,466.0,79.0,2.0,0.3,330.0,3.7,1.97,10.8,55.0,7.0,7.2,7.0,4.0,57.1,2.0,2.0,6.0,50.0,93.2,ThomDe03
17.0,91.0,59.0,64.8,630,10.7,5.0,78.5,78.5,51.1,43.3,78.9,399.0,324.0,81.2,57.0,14.3,168.0,42.1,20.0,5.0,207.0,51.9,229.0,3.9,1.94,7.6,26.0,9.0,13.2,1.0,1.0,100.0,2.0,1.0,6.0,33.0,94.1,FiedC.00
2.0,4.0,4.0,100.0,37,9.3,1.0,81.2,77.8,72.1,81.6,,15.0,14.0,93.3,0.0,0.0,4.0,26.7,10.0,66.7,1.0,6.7,7.0,1.8,2.64,7.8,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,144.8,RossJe01
9.0,10.0,7.0,70.0,61,8.7,1.0,79.7,77.8,54.5,70.1,66.4,42.0,25.0,59.5,14.0,33.3,6.0,14.3,5.0,11.9,29.0,69.0,44.0,6.3,2.44,3.1,24.0,1.0,12.5,0.0,0.0,,0.0,0.0,1.0,3.0,119.2,JoneDo01
19.0,82.0,66.0,80.5,799,12.1,7.0,75.5,77.7,73.5,81.3,72.1,608.0,464.0,76.3,118.0,19.4,228.0,37.5,98.0,16.1,282.0,46.4,462.0,7.0,1.72,6.0,58.0,3.0,4.3,7.0,4.0,57.1,0.0,0.0,10.0,36.0,135.7,BennMa00
12.0,12.0,10.0,83.3,127,12.7,2.0,75.7,77.5,78.0,80.0,76.6,63.0,55.0,87.3,6.0,9.5,16.0,25.4,6.0,9.5,40.0,63.5,46.0,4.6,2.31,8.2,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,7.0,150.3,DevaSe00
16.0,88.0,69.0,78.4,967,14.0,5.0,79.9,77.5,86.9,29.0,36.3,526.0,498.0,94.7,1.0,0.2,153.0,29.1,366.0,69.6,6.0,1.1,305.0,4.4,1.94,11.2,71.0,3.0,4.2,6.0,4.0,66.7,2.0,1.0,7.0,44.0,121.9,ThieAd00
17.0,137.0,85.0,62.0,1164,13.7,5.0,76.7,77.3,74.4,55.1,,687.0,634.0,92.3,0.0,0.0,102.0,14.8,576.0,83.8,0.0,0.0,450.0,5.3,1.84,10.3,64.0,5.0,5.6,7.0,3.0,42.9,3.0,2.0,12.0,47.0,92.2,CoopAm00
15.0,96.0,65.0,67.7,800,12.3,7.0,76.0,77.1,73.5,46.9,76.4,484.0,427.0,88.2,23.0,4.8,273.0,56.4,95.0,19.6,111.0,22.9,263.0,4.0,1.87,10.2,47.0,4.0,5.8,3.0,0.0,0.0,3.0,1.0,11.0,35.0,104.5,WalkHu00
2.0,1.0,1.0,100.0,1,1.0,1.0,87.9,76.9,64.7,61.2,75.8,11.0,6.0,54.5,5.0,45.5,0.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.17,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,118.8,TialD.00
18.0,92.0,70.0,76.1,774,11.1,6.0,80.0,76.8,87.8,52.6,73.8,581.0,542.0,93.3,4.0,0.7,343.0,59.0,228.0,39.2,8.0,1.4,318.0,4.5,1.43,8.7,59.0,2.0,2.8,4.0,3.0,75.0,0.0,1.0,7.0,43.0,122.3,SanuMo00
18.0,155.0,89.0,57.4,1086,12.2,5.0,77.8,76.8,81.9,82.9,,732.0,686.0,93.7,0.0,0.0,161.0,22.0,570.0,77.9,0.0,0.0,282.0,3.2,1.58,12.1,51.0,4.0,4.3,10.0,4.0,40.0,11.0,0.0,6.0,61.0,60.3,HopkDe00
15.0,96.0,72.0,75.0,895,12.4,4.0,79.6,76.7,71.0,29.5,84.7,518.0,487.0,94.0,3.0,0.6,396.0,76.4,103.0,19.9,11.0,2.1,387.0,5.4,1.84,7.6,49.0,5.0,6.5,2.0,2.0,100.0,3.0,2.0,10.0,50.0,104.3,SneaWi00
3.0,1.0,1.0,100.0,17,17.0,1.0,66.5,76.5,64.7,61.2,38.9,20.0,12.0,60.0,7.0,35.0,2.0,10.0,1.0,5.0,16.0,80.0,0.0,0.0,1.42,23.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,158.3,HamlCo01
13.0,81.0,48.0,59.3,606,12.6,3.0,76.1,76.2,56.3,34.5,77.6,360.0,317.0,88.1,23.0,6.4,178.0,49.4,53.0,14.7,109.0,30.3,196.0,4.1,1.91,11.4,47.0,5.0,9.4,1.0,0.0,0.0,0.0,1.0,3.0,32.0,95.0,CookJa02
17.0,41.0,28.0,68.3,419,15.0,2.0,76.2,76.1,66.0,78.3,,274.0,262.0,95.6,0.0,0.0,43.0,15.7,230.0,83.9,1.0,0.4,119.0,4.3,1.6,14.8,40.0,2.0,6.7,1.0,1.0,100.0,1.0,0.0,1.0,22.0,107.7,RichPa01
12.0,13.0,9.0,69.2,141,15.7,0.0,75.2,75.8,77.3,70.6,69.1,130.0,90.0,69.2,28.0,21.5,17.0,13.1,6.0,4.6,107.0,82.3,68.0,7.6,1.57,8.8,31.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,7.0,105.0,HeueJe00
16.0,111.0,69.0,62.2,1059,15.3,7.0,75.6,75.8,46.6,81.3,,599.0,567.0,94.7,0.0,0.0,140.0,23.4,458.0,76.5,1.0,0.2,449.0,6.5,1.87,12.2,51.0,9.0,11.5,5.0,2.0,40.0,9.0,0.0,9.0,48.0,80.9,WillTy00
14.0,39.0,23.0,59.0,341,14.8,2.0,78.4,75.5,73.7,75.6,,241.0,227.0,94.2,0.0,0.0,59.0,24.5,174.0,72.2,7.0,2.9,79.0,3.4,1.5,14.8,24.0,1.0,4.2,1.0,1.0,100.0,2.0,0.0,2.0,19.0,83.4,ShepRu00
16.0,72.0,59.0,81.9,584,9.9,5.0,75.1,75.5,77.0,43.4,57.0,469.0,371.0,79.1,76.0,16.2,217.0,46.3,37.0,7.9,167.0,35.6,240.0,4.1,1.57,6.6,24.0,3.0,4.8,1.0,1.0,100.0,2.0,1.0,4.0,32.0,112.0,DoylJa00
14.0,102.0,70.0,68.6,799,11.4,5.0,74.5,75.4,81.9,81.5,,493.0,461.0,93.5,0.0,0.0,171.0,34.7,320.0,64.9,1.0,0.2,286.0,4.1,1.73,8.8,52.0,3.0,4.1,6.0,5.0,83.3,4.0,0.0,12.0,39.0,91.9,SmitSt01
16.0,120.0,83.0,69.2,840,10.1,7.0,73.2,75.3,69.3,84.4,77.5,644.0,539.0,83.7,79.0,12.3,229.0,35.6,43.0,6.7,349.0,54.2,363.0,4.4,1.56,7.2,44.0,5.0,5.7,9.0,6.0,66.7,1.0,0.0,6.0,50.0,104.9,RudoKy00
2.0,4.0,3.0,75.0,59,19.7,0.0,80.6,75.2,70.5,65.8,,19.0,18.0,94.7,0.0,0.0,12.0,63.2,4.0,21.1,3.0,15.8,15.0,5.0,3.28,13.0,26.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,116.7,AmarJa00
16.0,88.0,60.0,68.2,799,13.3,4.0,75.1,75.1,90.0,80.5,65.7,499.0,472.0,94.6,1.0,0.2,96.0,19.2,403.0,80.8,0.0,0.0,256.0,4.3,1.69,11.9,56.0,1.0,1.6,1.0,1.0,100.0,5.0,0.0,7.0,37.0,88.2,ParkDe01
15.0,109.0,68.0,62.4,1002,14.7,5.0,74.0,74.8,74.0,26.8,,529.0,500.0,94.5,0.0,0.0,73.0,13.8,456.0,86.2,0.0,0.0,297.0,4.4,2.0,12.3,66.0,4.0,5.6,3.0,3.0,100.0,3.0,2.0,6.0,47.0,96.2,BritKe00
16.0,104.0,78.0,75.0,870,11.2,7.0,74.4,74.6,91.2,58.7,73.0,628.0,584.0,93.0,4.0,0.6,487.0,77.5,112.0,17.8,2.0,0.3,448.0,5.7,1.49,8.1,47.0,0.0,0.0,2.0,1.0,50.0,1.0,0.0,13.0,48.0,117.9,CobbRa00
18.0,32.0,23.0,71.9,221,9.6,4.0,75.9,73.8,85.3,77.7,84.7,217.0,201.0,92.6,2.0,0.9,52.0,24.0,163.0,75.1,2.0,0.9,53.0,2.3,1.1,9.7,27.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,19.0,130.3,HardJu00
12.0,92.0,52.0,56.5,821,15.8,2.0,74.5,73.8,66.3,79.6,,462.0,439.0,95.0,0.0,0.0,81.0,17.5,381.0,82.5,0.0,0.0,192.0,3.7,1.87,14.5,54.0,5.0,8.8,8.0,6.0,75.0,7.0,0.0,1.0,41.0,61.9,JeffAl00
17.0,28.0,18.0,64.3,176,9.8,4.0,74.6,73.5,69.0,73.9,,160.0,147.0,91.9,0.0,0.0,60.0,37.5,95.0,59.4,5.0,3.1,29.0,1.6,1.2,11.0,23.0,1.0,5.3,1.0,0.0,0.0,1.0,0.0,2.0,13.0,106.5,HolmAn00
15.0,16.0,14.0,87.5,174,12.4,0.0,70.3,73.4,64.7,73.4,59.4,113.0,82.0,72.6,27.0,23.9,21.0,18.6,8.0,7.1,76.0,67.3,83.0,5.9,2.12,5.8,53.0,1.0,6.7,0.0,0.0,,0.0,0.0,0.0,7.0,112.0,GrayMa00
3.0,2.0,0.0,0.0,0,,0.0,74.5,73.1,64.7,61.2,,11.0,10.0,90.9,0.0,0.0,10.0,90.9,1.0,9.1,0.0,0.0,0.0,,0.0,8.5,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,BravDa00
8.0,50.0,28.0,56.0,430,15.4,2.0,73.7,73.0,56.1,76.1,,235.0,222.0,94.5,0.0,0.0,46.0,19.6,188.0,80.0,1.0,0.4,48.0,1.7,1.94,14.6,62.0,3.0,9.7,1.0,0.0,0.0,1.0,0.0,2.0,20.0,89.6,WatkSa00
14.0,95.0,66.0,69.5,888,13.5,4.0,73.7,73.0,50.5,22.6,,456.0,428.0,93.9,0.0,0.0,235.0,51.5,220.0,48.2,0.0,0.0,294.0,4.5,2.07,9.9,50.0,8.0,10.8,3.0,3.0,100.0,3.0,3.0,10.0,43.0,99.8,MereCa00
14.0,101.0,78.0,77.2,816,10.5,4.0,70.9,72.8,90.0,82.3,63.5,561.0,492.0,87.7,37.0,6.6,280.0,49.9,46.0,8.2,234.0,41.7,279.0,3.6,1.66,8.5,30.0,2.0,2.5,2.0,2.0,100.0,4.0,0.0,3.0,42.0,96.8,ErtzZa00
10.0,62.0,47.0,75.8,486,10.3,4.0,73.0,72.7,85.9,79.1,69.5,340.0,304.0,89.4,22.0,6.5,149.0,43.8,18.0,5.3,168.0,49.4,222.0,4.7,1.6,6.8,34.0,1.0,2.1,7.0,6.0,85.7,1.0,0.0,7.0,28.0,112.7,MillZa02
16.0,113.0,78.0,69.0,1173,15.0,8.0,73.0,72.7,83.9,63.3,,644.0,611.0,94.9,0.0,0.0,238.0,37.0,402.0,62.4,1.0,0.2,367.0,4.7,1.92,13.3,98.0,4.0,4.9,3.0,1.0,33.3,2.0,1.0,3.0,44.0,119.1,CookBr00
19.0,142.0,91.0,64.1,1214,13.3,14.0,72.6,72.6,53.8,30.1,,788.0,746.0,94.7,0.0,0.0,158.0,20.1,609.0,77.3,1.0,0.1,492.0,5.4,1.63,11.8,66.0,9.0,9.0,2.0,1.0,50.0,5.0,2.0,14.0,57.0,109.3,AdamDa01
3.0,16.0,9.0,56.3,160,17.8,1.0,74.6,72.4,38.7,70.6,,68.0,63.0,92.6,0.0,0.0,7.0,10.3,61.0,89.7,0.0,0.0,45.0,5.0,2.54,18.3,35.0,2.0,18.2,0.0,0.0,,1.0,0.0,0.0,8.0,85.4,WilsMa02
15.0,89.0,56.0,62.9,1005,17.9,4.0,73.0,72.0,61.2,79.9,,520.0,493.0,94.8,0.0,0.0,159.0,30.6,361.0,69.4,0.0,0.0,277.0,4.9,2.04,16.9,80.0,6.0,9.7,3.0,2.0,66.7,2.0,0.0,3.0,35.0,107.2,JackDe00
8.0,30.0,22.0,73.3,210,9.5,3.0,70.4,71.9,85.1,75.0,67.1,218.0,186.0,85.3,26.0,11.9,68.0,31.2,22.0,10.1,112.0,51.4,94.0,4.3,1.13,6.7,19.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,4.0,13.0,111.8,TammJa00
11.0,41.0,29.0,70.7,416,14.3,3.0,72.1,71.5,76.7,77.5,65.4,241.0,226.0,93.8,1.0,0.4,213.0,88.4,27.0,11.2,0.0,0.0,122.0,4.2,1.84,11.0,48.0,2.0,6.5,1.0,1.0,100.0,2.0,0.0,2.0,18.0,107.4,WrigKe01
17.0,67.0,48.0,71.6,662,13.8,4.0,73.0,71.5,78.4,35.3,60.9,512.0,483.0,94.3,1.0,0.2,65.0,12.7,439.0,85.7,5.0,1.0,183.0,3.8,1.37,12.7,47.0,2.0,4.0,5.0,4.0,80.0,0.0,1.0,6.0,38.0,122.9,WillTe01
13.0,71.0,51.0,71.8,613,12.0,1.0,71.4,71.5,59.3,79.7,,382.0,356.0,93.2,0.0,0.0,193.0,50.5,185.0,48.4,3.0,0.8,127.0,2.5,1.72,11.3,34.0,3.0,5.6,4.0,4.0,100.0,1.0,0.0,3.0,32.0,96.7,WoodRo02
17.0,136.0,94.0,69.1,1102,11.7,4.0,70.6,71.5,64.6,42.5,,679.0,641.0,94.4,0.0,0.0,182.0,26.8,493.0,72.6,1.0,0.1,632.0,6.7,1.72,8.3,67.0,8.0,7.8,2.0,2.0,100.0,3.0,1.0,23.0,47.0,94.1,TateGo00
14.0,91.0,63.0,69.2,734,11.7,1.0,65.4,71.4,42.7,80.9,80.8,555.0,495.0,89.2,27.0,4.9,163.0,29.4,59.0,10.6,333.0,60.0,279.0,4.4,1.48,8.3,61.0,9.0,12.5,9.0,6.0,66.7,3.0,0.0,4.0,39.0,83.3,EbroEr00
16.0,107.0,59.0,55.1,1011,17.1,4.0,72.5,71.3,44.3,80.3,,657.0,615.0,93.6,0.0,0.0,64.0,9.7,593.0,90.3,0.0,0.0,244.0,4.1,1.64,14.5,73.0,7.0,10.6,8.0,4.0,50.0,0.0,0.0,6.0,45.0,99.9,JoneMa02
9.0,54.0,30.0,55.6,307,10.2,7.0,73.4,71.2,68.2,76.9,,309.0,295.0,95.5,0.0,0.0,73.0,23.6,234.0,75.7,1.0,0.3,75.0,2.5,1.04,11.0,39.0,2.0,6.3,3.0,2.0,66.7,2.0,0.0,3.0,22.0,96.2,MoncDo00
14.0,85.0,53.0,62.4,548,10.3,7.0,73.2,71.1,52.7,38.1,56.6,440.0,389.0,88.4,25.0,5.7,253.0,57.5,88.0,20.0,90.0,20.5,191.0,3.6,1.41,8.6,27.0,7.0,11.7,0.0,0.0,,3.0,1.0,5.0,34.0,93.7,GateAn00
19.0,34.0,20.0,58.8,323,16.2,2.0,73.9,71.0,59.5,75.7,,174.0,165.0,94.8,0.0,0.0,36.0,20.7,137.0,78.7,1.0,0.6,81.0,4.1,1.96,13.5,59.0,2.0,9.1,2.0,1.0,50.0,0.0,0.0,1.0,14.0,110.3,RobiAl00
