#G,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV.1,RT%,PBLK.1,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM.1,MTF,1ST,RTG,PFR_ID
15.0,162.0,111.0,68.5,1386,12.5,13.0,87.8,87.5,85.1,84.3,,695.0,653.0,94.0,0.0,0.0,144.0,20.7,550.0,79.1,0.0,0.0,477.0,4.3,2.12,11.7,57.0,5.0,4.3,20.0,6.0,30.0,0.0,0.0,9.0,64.0,121.6,AdamDa01
16.0,131.0,85.0,64.9,1415,16.6,7.0,87.6,87.0,81.5,82.9,,612.0,573.0,93.6,0.0,0.0,169.0,27.6,442.0,72.2,0.0,0.0,469.0,5.5,2.47,11.8,68.0,4.0,4.5,35.0,16.0,45.7,3.0,0.0,8.0,61.0,109.4,HiltT.00
19.0,152.0,103.0,67.8,1391,13.5,6.0,86.4,86.5,90.7,85.9,79.5,763.0,707.0,92.7,14.0,1.8,427.0,56.0,325.0,42.6,11.0,1.4,492.0,4.8,1.97,10.9,39.0,3.0,2.8,23.0,11.0,47.8,3.0,0.0,8.0,74.0,101.6,WoodRo02
14.0,103.0,76.0,73.8,1028,13.5,7.0,84.5,85.7,84.0,82.3,,538.0,500.0,92.9,0.0,0.0,394.0,73.2,132.0,24.5,8.0,1.5,422.0,5.6,2.06,9.6,49.0,3.0,3.8,16.0,7.0,43.8,0.0,0.0,6.0,54.0,127.8,BoydTy00
9.0,77.0,46.0,59.7,694,15.1,6.0,85.2,84.9,63.2,23.9,,313.0,290.0,92.7,0.0,0.0,88.0,28.1,225.0,71.9,0.0,0.0,152.0,3.3,2.39,13.6,38.0,5.0,9.8,21.0,12.0,57.1,2.0,2.0,3.0,37.0,104.6,GreeA.00
17.0,71.0,61.0,85.9,1085,17.8,10.0,82.3,84.7,90.8,73.0,,523.0,487.0,93.1,0.0,0.0,262.0,50.1,256.0,48.9,5.0,1.0,248.0,4.1,2.23,14.9,53.0,0.0,0.0,9.0,7.0,77.8,0.0,1.0,2.0,40.0,158.3,LockTy00
16.0,135.0,86.0,63.7,1524,17.7,8.0,84.3,84.2,55.7,53.8,65.9,680.0,637.0,93.7,1.0,0.1,120.0,17.6,558.0,82.1,1.0,0.1,294.0,3.4,2.39,16.5,72.0,7.0,7.5,26.0,16.0,61.5,8.0,1.0,5.0,69.0,97.3,EvanMi00
7.0,36.0,26.0,72.2,391,15.0,4.0,82.5,82.7,77.8,78.8,61.6,145.0,129.0,89.0,1.0,0.7,48.0,33.1,93.0,64.1,0.0,0.0,345.0,13.3,3.03,7.8,75.0,1.0,3.7,2.0,0.0,0.0,3.0,0.0,9.0,11.0,109.8,WilsAl02
19.0,137.0,99.0,72.3,1496,15.1,5.0,81.2,82.5,90.6,60.6,,737.0,696.0,94.4,0.0,0.0,212.0,28.8,520.0,70.6,1.0,0.1,429.0,4.3,2.15,13.4,57.0,2.0,2.0,32.0,14.0,43.8,3.0,1.0,8.0,70.0,110.8,CookBr00
13.0,11.0,9.0,81.8,102,11.3,1.0,80.6,82.4,77.3,70.6,79.6,62.0,50.0,80.6,11.0,17.7,9.0,14.5,7.0,11.3,45.0,72.6,28.0,3.1,2.04,10.4,27.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,6.0,135.6,PruiMy00
16.0,99.0,68.0,68.7,896,13.2,6.0,75.5,81.4,68.4,81.2,50.1,540.0,490.0,90.7,23.0,4.3,179.0,33.1,109.0,20.2,250.0,46.3,361.0,5.3,1.83,8.6,45.0,5.0,6.8,24.0,11.0,45.8,4.0,0.0,7.0,46.0,100.4,CookJa02
15.0,115.0,70.0,60.9,1063,15.2,5.0,81.0,81.3,81.9,49.4,,610.0,568.0,93.1,0.0,0.0,182.0,29.8,419.0,68.7,8.0,1.3,350.0,5.0,1.87,12.5,60.0,3.0,4.1,30.0,17.0,56.7,2.0,1.0,7.0,56.0,98.6,GollKe00
1.0,7.0,4.0,57.1,52,13.0,0.0,79.4,81.2,72.1,67.0,,27.0,26.0,96.3,0.0,0.0,9.0,33.3,5.0,18.5,12.0,44.4,19.0,4.8,2.0,7.1,16.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,2.0,4.0,41.1,WalkHu00
16.0,161.0,111.0,68.9,1426,12.8,7.0,81.8,81.2,80.2,60.6,,728.0,684.0,94.0,0.0,0.0,444.0,61.0,284.0,39.0,0.0,0.0,660.0,5.9,2.08,9.3,97.0,6.0,5.1,41.0,21.0,51.2,4.0,1.0,7.0,68.0,100.6,SmitJu00
7.0,42.0,32.0,76.2,503,15.7,4.0,81.2,81.1,89.0,77.1,65.7,250.0,225.0,90.0,1.0,0.4,56.0,22.4,193.0,77.2,1.0,0.4,165.0,5.2,2.24,15.0,73.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,1.0,23.0,147.2,FullWi01
15.0,141.0,102.0,72.3,1021,10.0,9.0,81.1,81.0,91.2,84.5,66.3,627.0,595.0,94.9,1.0,0.2,140.0,22.3,481.0,76.7,3.0,0.5,438.0,4.3,1.72,9.8,75.0,1.0,1.0,25.0,16.0,64.0,2.0,0.0,12.0,49.0,107.9,DiggSt00
12.0,72.0,41.0,56.9,774,18.9,4.0,79.4,80.8,74.8,81.0,,361.0,341.0,94.5,0.0,0.0,59.0,16.3,301.0,83.4,0.0,0.0,177.0,4.3,2.27,19.6,75.0,2.0,4.7,11.0,3.0,27.3,7.0,0.0,2.0,31.0,73.3,JackDe00
15.0,137.0,100.0,73.0,1238,12.4,6.0,82.4,80.8,48.4,89.9,,595.0,561.0,94.3,0.0,0.0,381.0,64.0,210.0,35.3,0.0,0.0,493.0,4.9,2.21,8.2,36.0,11.0,9.9,17.0,6.0,35.3,3.0,0.0,9.0,63.0,106.0,EdelJu00
14.0,79.0,53.0,67.1,650,12.3,5.0,80.6,80.5,87.7,79.7,69.9,409.0,380.0,92.9,4.0,1.0,266.0,65.0,133.0,32.5,10.0,2.4,162.0,3.1,1.71,12.4,42.0,1.0,1.9,20.0,9.0,45.0,1.0,0.0,3.0,33.0,108.1,BaldDo00
18.0,81.0,50.0,61.7,774,15.5,10.0,80.5,80.3,72.9,80.7,,488.0,456.0,93.4,0.0,0.0,147.0,30.1,340.0,69.7,1.0,0.2,138.0,2.8,1.7,15.6,55.0,3.0,5.7,29.0,15.0,51.7,1.0,0.0,4.0,42.0,127.8,WillMi07
12.0,97.0,71.0,73.2,868,12.2,4.0,81.1,80.1,70.8,82.2,73.4,443.0,409.0,92.3,1.0,0.2,276.0,62.3,163.0,36.8,0.0,0.0,302.0,4.3,2.12,9.7,64.0,4.0,5.3,11.0,3.0,27.3,2.0,1.0,7.0,37.0,105.5,SandEm00
1.0,1.0,1.0,100.0,14,14.0,0.0,89.8,79.6,64.7,28.2,,1.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,118.8,WhitTi00
16.0,90.0,59.0,65.6,842,14.3,7.0,80.4,79.6,90.0,18.7,,483.0,451.0,93.4,0.0,0.0,133.0,27.5,348.0,72.0,2.0,0.4,247.0,4.2,1.87,12.8,48.0,1.0,1.7,24.0,13.0,54.2,2.0,4.0,7.0,47.0,112.4,GodwCh00
18.0,168.0,126.0,75.0,1265,10.0,8.0,75.7,79.3,83.9,62.7,72.2,731.0,642.0,87.8,50.0,6.8,362.0,49.5,136.0,18.6,230.0,31.5,409.0,3.2,1.97,7.6,34.0,6.0,4.5,32.0,14.0,43.8,6.0,1.0,2.0,72.0,96.9,ErtzZa00
8.0,49.0,40.0,81.6,566,14.2,6.0,77.3,79.1,75.0,80.6,79.9,271.0,250.0,92.3,7.0,2.6,190.0,70.1,80.0,29.5,1.0,0.4,304.0,7.6,2.26,8.8,70.0,2.0,4.8,5.0,2.0,40.0,1.0,0.0,6.0,25.0,145.9,KuppCo00
15.0,164.0,104.0,63.4,1297,12.5,15.0,79.3,79.0,91.3,84.1,,716.0,670.0,93.6,0.0,0.0,147.0,20.5,569.0,79.5,0.0,0.0,494.0,4.8,1.94,11.6,78.0,1.0,1.0,26.0,5.0,19.2,11.0,0.0,14.0,64.0,90.4,BrowAn04
16.0,54.0,39.0,72.2,502,12.9,4.0,74.8,78.7,74.8,34.5,70.0,377.0,304.0,80.6,61.0,16.2,160.0,42.4,43.0,11.4,166.0,44.0,187.0,4.8,1.65,10.6,32.0,2.0,4.9,11.0,7.0,63.6,2.0,1.0,3.0,25.0,110.3,HernCh00
14.0,107.0,65.0,60.7,897,13.8,5.0,77.7,78.7,84.7,38.9,67.6,526.0,492.0,93.5,1.0,0.2,205.0,39.0,317.0,60.3,4.0,0.8,254.0,3.9,1.82,12.7,45.0,2.0,3.0,27.0,16.0,59.3,3.0,1.0,10.0,41.0,91.5,RobiAl02
16.0,90.0,60.0,66.7,873,14.6,3.0,75.2,78.0,70.3,42.9,68.9,615.0,510.0,82.9,77.0,12.5,283.0,46.0,97.0,15.8,232.0,37.7,258.0,4.3,1.71,12.1,42.0,2.0,3.2,17.0,9.0,52.9,3.0,1.0,6.0,42.0,95.3,GronRo00
15.0,106.0,76.0,71.7,988,13.0,6.0,79.0,77.9,66.7,50.4,,580.0,554.0,95.5,0.0,0.0,101.0,17.4,479.0,82.6,0.0,0.0,300.0,3.9,1.78,11.0,52.0,6.0,7.3,28.0,13.0,46.4,2.0,1.0,7.0,56.0,111.7,JeffAl00
16.0,21.0,15.0,71.4,165,11.0,2.0,76.1,77.8,81.7,73.8,77.9,184.0,112.0,60.9,70.0,38.0,6.0,3.3,8.0,4.3,110.0,59.8,68.0,4.5,1.47,7.3,31.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,1.0,10.0,126.1,StocLu00
16.0,11.0,10.0,90.9,73,7.3,3.0,78.4,77.5,78.0,71.1,72.7,108.0,45.0,41.7,59.0,54.6,1.0,0.9,2.0,1.9,103.0,95.4,57.0,5.7,1.62,3.1,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,133.9,SmitLe00
4.0,12.0,8.0,66.7,156,19.5,2.0,72.7,77.2,76.5,70.1,75.2,75.0,67.0,89.3,6.0,8.0,31.0,41.3,8.0,10.7,36.0,48.0,96.0,12.0,2.33,11.5,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,149.3,DissWi00
9.0,13.0,7.0,53.8,73,10.4,0.0,73.0,76.5,75.6,69.5,74.3,44.0,40.0,90.9,2.0,4.5,16.0,36.4,21.0,47.7,5.0,11.4,27.0,3.9,1.83,8.9,22.0,1.0,12.5,3.0,0.0,0.0,1.0,0.0,2.0,3.0,38.3,BrowNo00
10.0,25.0,16.0,64.0,340,21.3,2.0,70.9,76.0,82.7,75.4,,145.0,134.0,92.4,0.0,0.0,36.0,24.8,109.0,75.2,0.0,0.0,76.0,4.8,2.54,18.8,66.0,0.0,0.0,6.0,2.0,33.3,0.0,0.0,2.0,13.0,134.2,PerrBr02
16.0,108.0,65.0,60.2,891,13.7,4.0,76.4,75.8,72.2,48.2,,516.0,486.0,94.2,0.0,0.0,154.0,29.8,358.0,69.4,3.0,0.6,274.0,4.2,1.83,10.8,51.0,4.0,5.8,9.0,4.0,44.4,1.0,1.0,8.0,46.0,95.1,DaviCo03
11.0,63.0,45.0,71.4,577,12.8,3.0,76.3,75.7,62.4,79.5,70.4,349.0,315.0,90.3,17.0,4.9,157.0,45.0,52.0,14.9,135.0,38.7,390.0,8.7,1.83,5.5,54.0,3.0,6.3,10.0,2.0,20.0,0.0,0.0,6.0,22.0,115.6,EngrEv00
17.0,55.0,37.0,67.3,583,15.8,3.0,73.5,75.5,55.3,77.6,39.2,320.0,297.0,92.8,5.0,1.6,185.0,57.8,38.0,11.9,90.0,28.1,209.0,5.6,1.96,10.9,74.0,4.0,9.8,12.0,2.0,16.7,0.0,0.0,2.0,29.0,120.5,AndrMa00
17.0,120.0,88.0,73.3,1176,13.4,8.0,76.7,75.4,73.3,25.4,,658.0,613.0,93.2,0.0,0.0,145.0,22.0,513.0,78.0,0.0,0.0,493.0,5.6,1.92,10.0,90.0,6.0,6.4,11.0,8.0,72.7,3.0,3.0,5.0,58.0,115.8,CoopAm00
13.0,78.0,54.0,69.2,558,10.3,2.0,73.1,75.2,81.6,40.2,32.8,374.0,341.0,91.2,15.0,4.0,165.0,44.1,76.0,20.3,129.0,34.5,241.0,4.5,1.64,6.7,34.0,2.0,3.6,12.0,4.0,33.3,2.0,1.0,5.0,26.0,87.4,ReedJo02
12.0,67.0,41.0,61.2,737,18.0,4.0,73.5,74.6,51.5,78.3,64.5,403.0,379.0,94.0,1.0,0.2,41.0,10.2,362.0,89.8,0.0,0.0,267.0,6.5,1.94,14.4,55.0,5.0,10.9,16.0,6.0,37.5,1.0,0.0,7.0,30.0,112.6,GordJo02
19.0,53.0,35.0,66.0,370,10.6,3.0,76.5,74.5,82.8,78.6,51.3,363.0,312.0,86.0,31.0,8.5,58.0,16.0,132.0,36.4,172.0,47.4,169.0,4.8,1.19,7.4,40.0,1.0,2.8,6.0,4.0,66.7,1.0,0.0,6.0,19.0,97.2,EverGe00
7.0,10.0,8.0,80.0,87,10.9,3.0,72.1,74.2,76.5,70.1,72.5,57.0,52.0,91.2,3.0,5.3,24.0,42.1,4.0,7.0,29.0,50.9,14.0,1.8,1.67,11.2,26.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,0.0,5.0,142.5,SwooEr00
3.0,4.0,2.0,50.0,94,47.0,1.0,76.1,74.0,68.3,66.2,,26.0,25.0,96.2,0.0,0.0,7.0,26.9,19.0,73.1,0.0,0.0,40.0,20.0,3.76,26.3,74.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,135.4,CarrLe00
16.0,103.0,76.0,73.8,816,10.7,5.0,75.2,74.0,84.2,87.5,,604.0,567.0,93.9,0.0,0.0,507.0,83.9,92.0,15.2,2.0,0.3,433.0,5.7,1.44,6.0,51.0,3.0,3.8,13.0,6.0,46.2,1.0,0.0,9.0,48.0,108.7,HumpAd00
18.0,90.0,69.0,76.7,715,10.4,3.0,74.6,73.8,87.1,86.4,,553.0,513.0,92.8,0.0,0.0,482.0,87.2,69.0,12.5,0.0,0.0,234.0,3.4,1.39,7.4,32.0,2.0,2.8,8.0,4.0,50.0,0.0,0.0,2.0,42.0,110.2,BeasCo00
16.0,76.0,54.0,71.1,781,14.5,2.0,71.8,73.7,67.5,21.4,64.9,461.0,432.0,93.7,1.0,0.2,152.0,33.0,298.0,64.6,1.0,0.2,427.0,7.9,1.81,9.6,82.0,4.0,6.9,17.0,7.0,41.2,3.0,1.0,17.0,32.0,96.4,MoorD.00
3.0,5.0,4.0,80.0,32,8.0,0.0,74.2,73.3,72.1,67.0,,12.0,11.0,91.7,0.0,0.0,5.0,41.7,7.0,58.3,0.0,0.0,2.0,0.5,2.91,7.0,16.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,93.3,WimsJa00
13.0,44.0,27.0,61.4,541,20.0,3.0,72.1,73.3,75.5,75.9,,282.0,263.0,93.3,0.0,0.0,38.0,13.5,243.0,86.2,0.0,0.0,160.0,5.9,2.06,21.0,75.0,1.0,3.6,9.0,5.0,55.6,0.0,0.0,0.0,20.0,127.2,FostRo01
11.0,14.0,7.0,50.0,133,19.0,2.0,69.1,73.1,35.7,70.1,72.6,98.0,62.0,63.3,31.0,31.6,17.0,17.3,5.0,5.1,75.0,76.5,48.0,6.9,2.15,12.3,34.0,2.0,22.2,6.0,1.0,16.7,1.0,0.0,1.0,6.0,93.2,AlieMo00
14.0,35.0,25.0,71.4,367,14.7,2.0,61.0,73.1,64.1,75.7,66.7,246.0,197.0,80.1,32.0,13.0,63.0,25.6,34.0,13.8,147.0,59.8,173.0,6.9,1.86,11.6,53.0,2.0,7.4,9.0,4.0,44.4,1.0,0.0,8.0,16.0,112.4,DaviVe00
5.0,15.0,10.0,66.7,143,14.3,0.0,74.0,73.0,58.9,71.1,61.8,88.0,85.0,96.6,1.0,1.1,29.0,33.0,59.0,67.0,0.0,0.0,24.0,2.4,1.68,11.5,29.0,1.0,9.1,3.0,1.0,33.3,1.0,0.0,1.0,7.0,69.6,BurnDe00
16.0,107.0,69.0,64.5,734,10.6,6.0,73.2,72.3,81.0,81.4,,561.0,530.0,94.5,0.0,0.0,419.0,74.7,135.0,24.1,7.0,1.2,212.0,3.1,1.38,9.9,37.0,3.0,4.2,29.0,14.0,48.3,3.0,0.0,11.0,39.0,91.4,FitzLa00
17.0,23.0,20.0,87.0,215,10.8,4.0,53.5,72.2,71.3,74.6,55.5,246.0,160.0,65.0,75.0,30.5,74.0,30.1,7.0,2.8,162.0,65.9,100.0,5.0,1.34,6.9,39.0,1.0,4.8,3.0,3.0,100.0,0.0,0.0,2.0,12.0,145.2,ThomJo05
13.0,62.0,39.0,62.9,494,12.7,5.0,71.5,71.9,65.1,44.4,,318.0,298.0,93.7,0.0,0.0,79.0,24.8,239.0,75.2,0.0,0.0,116.0,3.0,1.66,12.2,53.0,3.0,7.1,18.0,9.0,50.0,2.0,0.0,9.0,24.0,101.1,SamuCu00
12.0,69.0,50.0,72.5,695,13.9,3.0,71.2,71.8,65.6,25.6,69.0,394.0,365.0,92.6,1.0,0.3,143.0,36.3,247.0,62.7,4.0,1.0,312.0,6.2,1.9,9.3,54.0,4.0,7.4,8.0,3.0,37.5,0.0,1.0,8.0,30.0,118.9,WatkSa00
9.0,14.0,10.0,71.4,145,14.5,2.0,71.0,71.7,79.4,83.4,,88.0,81.0,92.0,0.0,0.0,31.0,35.2,51.0,58.0,4.0,4.5,41.0,4.1,1.79,14.3,64.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,114.6,AustTa00
9.0,59.0,35.0,59.3,508,14.5,5.0,71.9,71.5,81.3,77.7,,365.0,344.0,94.2,0.0,0.0,59.0,16.2,306.0,83.8,0.0,0.0,103.0,2.9,1.48,15.8,39.0,2.0,5.4,9.0,4.0,44.4,2.0,0.0,2.0,27.0,101.5,JoneMa02
18.0,34.0,25.0,73.5,279,11.2,3.0,71.1,71.3,64.3,64.2,,130.0,127.0,97.7,0.0,0.0,38.0,29.2,79.0,60.8,0.0,0.0,204.0,8.2,2.2,5.7,55.0,2.0,7.4,4.0,0.0,0.0,0.0,0.0,3.0,12.0,127.0,PattCo00
15.0,87.0,59.0,67.8,677,11.5,5.0,71.5,71.3,51.3,80.3,,495.0,459.0,92.7,0.0,0.0,164.0,33.1,329.0,66.5,2.0,0.4,279.0,4.7,1.47,10.7,45.0,7.0,10.6,14.0,7.0,50.0,2.0,0.0,5.0,37.0,100.6,ThomDe03
4.0,6.0,6.0,100.0,75,12.5,0.0,70.4,71.2,74.6,69.8,64.9,31.0,29.0,93.5,1.0,3.2,5.0,16.1,10.0,32.3,15.0,48.4,59.0,9.8,2.59,2.7,44.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,4.0,118.8,WallDa01
4.0,18.0,15.0,83.3,179,11.9,1.0,72.0,71.2,65.6,73.0,53.2,106.0,95.0,89.6,3.0,2.8,55.0,51.9,18.0,17.0,30.0,28.3,52.0,3.5,1.88,10.6,29.0,1.0,6.3,5.0,3.0,60.0,1.0,0.0,1.0,10.0,103.5,EifeTy00
17.0,45.0,36.0,80.0,412,11.4,2.0,71.0,71.2,72.0,77.5,73.4,324.0,263.0,81.2,45.0,13.9,151.0,46.6,47.0,14.5,123.0,38.0,91.0,2.5,1.57,10.3,32.0,2.0,5.3,12.0,9.0,75.0,1.0,0.0,0.0,22.0,110.4,WatsBe00
18.0,46.0,35.0,76.1,354,10.1,5.0,75.4,71.1,71.7,77.4,59.9,323.0,254.0,78.6,57.0,17.6,83.0,25.7,47.0,14.6,191.0,59.1,187.0,5.3,1.39,8.0,32.0,2.0,5.4,10.0,5.0,50.0,2.0,0.0,5.0,17.0,115.7,GoedDa00
5.0,5.0,3.0,60.0,29,9.7,1.0,75.5,71.0,72.1,73.1,,27.0,25.0,92.6,0.0,0.0,5.0,18.5,21.0,77.8,1.0,3.7,30.0,10.0,1.16,14.6,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,115.8,ThomDe05
10.0,31.0,21.0,67.7,268,12.8,2.0,70.5,71.0,71.3,85.7,,175.0,164.0,93.7,0.0,0.0,38.0,21.7,132.0,75.4,0.0,0.0,142.0,6.8,1.63,8.8,52.0,1.0,4.5,3.0,1.0,33.3,1.0,0.0,2.0,13.0,102.6,GranJa00
18.0,55.0,37.0,67.3,409,11.1,3.0,70.4,70.9,90.1,29.5,74.2,342.0,304.0,88.9,17.0,5.0,201.0,58.8,97.0,28.4,44.0,12.9,150.0,4.1,1.35,8.3,27.0,0.0,0.0,9.0,4.0,44.4,1.0,1.0,5.0,25.0,99.7,GateAn00
17.0,118.0,81.0,68.6,859,10.6,5.0,71.1,70.9,64.4,31.4,,468.0,444.0,94.9,0.0,0.0,342.0,73.1,122.0,26.1,2.0,0.4,441.0,5.4,1.93,7.3,67.0,7.0,8.0,23.0,10.0,43.5,2.0,2.0,23.0,36.0,96.7,TateGo00
14.0,87.0,50.0,57.5,752,15.0,6.0,68.3,70.8,71.8,24.8,,452.0,437.0,96.7,0.0,0.0,106.0,23.5,346.0,76.5,0.0,0.0,181.0,3.6,1.72,17.3,76.0,3.0,5.7,27.0,8.0,29.6,4.0,2.0,2.0,30.0,89.8,AndeRo04
16.0,137.0,81.0,59.1,976,12.0,4.0,74.7,70.8,69.6,56.8,38.5,647.0,596.0,92.1,1.0,0.2,456.0,70.5,186.0,28.7,1.0,0.2,283.0,3.5,1.64,11.3,51.0,6.0,6.9,26.0,13.0,50.0,2.0,1.0,7.0,44.0,84.7,LandJa00
16.0,91.0,66.0,72.5,838,12.7,4.0,71.6,70.7,90.3,31.2,,599.0,565.0,94.3,0.0,0.0,451.0,75.3,144.0,24.0,2.0,0.3,396.0,6.0,1.48,8.2,44.0,1.0,1.5,16.0,7.0,43.8,0.0,2.0,11.0,41.0,115.5,SanuMo00
11.0,46.0,36.0,78.3,412,11.4,4.0,72.3,70.6,71.6,77.4,,294.0,277.0,94.2,0.0,0.0,98.0,33.3,196.0,66.7,0.0,0.0,72.0,2.0,1.49,11.3,29.0,3.0,7.7,13.0,7.0,53.8,0.0,0.0,2.0,22.0,133.0,InmaDo00
16.0,91.0,64.0,70.3,821,12.8,10.0,68.6,70.5,48.5,24.8,,492.0,465.0,94.5,0.0,0.0,118.0,24.0,371.0,75.4,1.0,0.2,367.0,5.7,1.77,10.4,75.0,8.0,11.1,12.0,5.0,41.7,2.0,2.0,3.0,38.0,125.8,RidlCa00
18.0,122.0,74.0,60.7,827,11.2,14.0,66.2,70.5,54.7,50.9,72.6,564.0,520.0,92.2,9.0,1.6,326.0,57.8,100.0,17.7,135.0,23.9,267.0,3.6,1.59,10.6,53.0,7.0,8.6,34.0,14.0,41.2,3.0,0.0,4.0,43.0,108.9,EbroEr00
12.0,20.0,19.0,95.0,225,11.8,1.0,69.6,70.4,83.2,74.1,81.5,140.0,122.0,87.1,7.0,5.0,73.0,52.1,35.0,25.0,31.0,22.1,100.0,5.3,1.84,6.5,28.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,1.0,12.0,130.2,FirkAn00
15.0,86.0,63.0,73.3,739,11.7,3.0,70.7,70.2,90.2,81.6,73.0,557.0,525.0,94.3,2.0,0.4,191.0,34.3,365.0,65.5,0.0,0.0,245.0,3.9,1.41,9.3,66.0,1.0,1.6,14.0,5.0,35.7,2.0,0.0,3.0,36.0,100.9,NelsJo00
12.0,65.0,43.0,66.2,590,13.7,3.0,70.3,70.1,68.6,87.0,,364.0,344.0,94.5,0.0,0.0,112.0,30.8,250.0,68.7,2.0,0.5,229.0,5.3,1.72,10.0,75.0,3.0,6.5,13.0,6.0,46.2,4.0,0.0,4.0,21.0,84.8,KirkCh01
