PFR_ID,PPR,Day,G#,Week,Age,Team,Home_Away,Opp,WINS,LOSSES,PF,PA,OVER,OFF,PASS,PBLK,RECV,RUN,RBLK,DEF,RDEF,TACK,PRSH,COV,WINS_opponent,LOSSES_opponent,PF_opponent,PA_opponent,OVER_opponent,OFF_opponent,PASS_opponent,PBLK_opponent,RECV_opponent,RUN_opponent,RBLK_opponent,DEF_opponent,RDEF_opponent,TACK_opponent,PRSH_opponent,COV_opponent
MillLa01,38.6,Sun,6,7,24.5,MIA,Home,HOU,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9,9,7,372.0,307.0,84.3,76.2,68.9,76.2,71.0,60.2,84.3,76.0,69.4,77.0,68.0,87.5
BaldDo00,38.5,Sun,11,12,27.19,SEA,Home,PIT,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2
WillDe02,38.5,Sun,9,9,32.54,PIT,Home,OAK,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,3,13,253.0,452.0,61.4,61.3,51.8,80.2,61.0,46.0,66.0,60.1,67.6,57.7,63.6,47.6
MannEl00,38.0,Sun,8,8,34.83,NYG,Away,NOR,6,10,380.0,400.0,80.4,78.1,68.9,78.6,81.5,60.6,74.2,62.0,62.3,69.9,68.5,54.2,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6
BrowAn04,37.9,Sun,10,10,27.35,PIT,Home,CLE,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,7,9,299.0,337.0,85.1,74.7,56.4,87.5,81.0,46.9,78.2,79.8,73.3,81.3,58.2,92.4
FreeDe00,37.9,Sun,4,4,23.56,ATL,Home,HOU,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,9,7,372.0,307.0,84.3,76.2,68.9,76.2,71.0,60.2,84.3,76.0,69.4,77.0,68.0,87.5
BrowAn04,37.8,Sun,12,13,27.41,PIT,Home,IND,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,11,5,458.0,369.0,89.2,79.1,75.7,79.2,77.0,67.1,71.8,73.0,74.5,69.4,55.1,88.2
AlleKe00,37.3,Sun,3,3,23.42,SDG,Away,MIN,9,7,348.0,348.0,82.1,79.6,77.5,75.5,81.7,60.2,69.1,63.9,62.0,71.0,61.7,68.0,7,9,325.0,343.0,86.3,74.5,67.4,72.4,72.9,64.7,77.6,81.6,89.1,90.0,67.7,81.6
FitzLa00,37.2,Sun,2,2,32.05,ARI,Away,CHI,11,5,310.0,299.0,71.5,68.8,55.4,77.6,71.7,55.1,71.9,65.1,75.6,62.0,51.7,66.3,5,11,319.0,442.0,75.0,71.7,63.0,75.2,70.7,58.7,81.3,67.1,81.6,88.0,69.1,44.4
LangJe00,37.2,Sun,9,10,23.94,CHI,Away,STL,5,11,319.0,442.0,75.0,71.7,63.0,75.2,70.7,58.7,81.3,67.1,81.6,88.0,69.1,44.4,6,10,324.0,354.0,79.9,71.3,61.0,70.2,76.0,63.4,70.1,71.9,76.0,57.7,68.0,68.9
HopkDe00,36.8,Sun,6,6,23.37,HOU,Away,JAX,9,7,372.0,307.0,84.3,76.2,68.9,76.2,71.0,60.2,84.3,76.0,69.4,77.0,68.0,87.5,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7
MartDo00,36.8,Sun,5,5,26.74,TAM,Home,JAX,2,14,277.0,410.0,65.8,68.6,58.6,66.2,70.3,57.7,80.9,57.7,58.3,52.6,66.7,48.8,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7
BrowAn04,36.5,Sun,2,2,27.2,PIT,Home,SFO,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,8,8,306.0,340.0,85.7,76.0,64.7,78.1,71.1,60.3,88.9,78.0,84.5,82.0,58.7,87.7
SandEm00,36.5,Sun,14,15,28.76,DEN,Away,PIT,12,4,482.0,354.0,93.5,85.4,78.3,81.1,83.4,74.5,81.4,85.5,87.3,80.6,67.8,91.2,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2
NewtCa00,36.14,Sun,12,13,26.57,CAR,Away,NOR,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6
WoodDa02,36.0,Sun,14,15,30.9,SDG,Home,MIA,9,7,348.0,348.0,82.1,79.6,77.5,75.5,81.7,60.2,69.1,63.9,62.0,71.0,61.7,68.0,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
MariMa01,35.92,Sun,12,13,22.1,TEN,Home,JAX,2,14,254.0,438.0,66.8,69.9,56.6,71.8,69.7,58.9,83.3,56.0,62.1,63.5,57.2,48.8,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7
LandJa00,35.9,Sun,11,12,23.0,MIA,Away,NYJ,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9,4,12,283.0,401.0,77.0,67.1,52.5,79.0,64.5,62.3,74.0,80.0,91.9,76.6,64.3,72.0
CousKi00,35.86,Sun,14,15,27.34,WAS,Home,BUF,4,12,301.0,438.0,60.7,69.4,56.8,78.9,71.0,60.0,70.0,45.0,54.3,55.9,62.0,28.6,9,7,343.0,289.0,78.8,67.0,57.4,73.3,68.6,60.0,66.2,79.1,84.7,75.8,65.3,88.4
BrowAn04,35.7,Sun,16,17,27.48,PIT,Away,CLE,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,7,9,299.0,337.0,85.1,74.7,56.4,87.5,81.0,46.9,78.2,79.8,73.3,81.3,58.2,92.4
BeckOd00,35.6,Mon,13,14,23.11,NYG,Away,MIA,6,10,380.0,400.0,80.4,78.1,68.9,78.6,81.5,60.6,74.2,62.0,62.3,69.9,68.5,54.2,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
FreeDe00,35.6,Thu,6,6,23.59,ATL,Away,NOR,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6
McCoJo01,35.48,Sun,5,5,36.27,CLE,Away,BAL,7,9,299.0,337.0,85.1,74.7,56.4,87.5,81.0,46.9,78.2,79.8,73.3,81.3,58.2,92.4,10,6,409.0,302.0,92.6,83.6,77.1,84.1,78.0,59.8,88.5,79.4,91.1,63.1,72.5,68.3
CobbRa00,35.3,Mon,3,3,25.1,GNB,Home,KAN,12,4,486.0,348.0,92.1,88.4,90.9,92.1,81.3,74.9,74.6,71.1,65.6,69.7,63.3,81.3,9,7,353.0,281.0,83.5,72.9,74.2,69.5,69.2,64.1,74.0,73.8,57.3,62.7,67.7,90.0
JohnCa00,35.3,Thu,11,12,30.16,DET,Home,PHI,11,5,321.0,282.0,88.1,76.7,68.9,79.9,75.6,69.5,70.8,84.7,90.6,61.7,71.0,90.0,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
WilsRu00,35.2,Sun,11,12,27.0,SEA,Home,PIT,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2
JoneJu02,35.1,Mon,1,1,26.6,ATL,Home,PHI,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
WheaMa00,35.1,Sun,11,12,24.81,PIT,Away,SEA,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3
AlleJa01,35.0,Sun,12,13,24.28,BAL,Away,MIA,10,6,409.0,302.0,92.6,83.6,77.1,84.1,78.0,59.8,88.5,79.4,91.1,63.1,72.5,68.3,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
RodgAa00,34.92,Mon,3,3,31.82,GNB,Home,KAN,12,4,486.0,348.0,92.1,88.4,90.9,92.1,81.3,74.9,74.6,71.1,65.6,69.7,63.3,81.3,9,7,353.0,281.0,83.5,72.9,74.2,69.5,69.2,64.1,74.0,73.8,57.3,62.7,67.7,90.0
StafMa00,34.78,Thu,11,12,27.8,DET,Home,PHI,11,5,321.0,282.0,88.1,76.7,68.9,79.9,75.6,69.5,70.8,84.7,90.6,61.7,71.0,90.0,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
FitzLa00,34.4,Sun,3,3,32.07,ARI,Home,SFO,11,5,310.0,299.0,71.5,68.8,55.4,77.6,71.7,55.1,71.9,65.1,75.6,62.0,51.7,66.3,8,8,306.0,340.0,85.7,76.0,64.7,78.1,71.1,60.3,88.9,78.0,84.5,82.0,58.7,87.7
MarsBr00,34.1,Sun,11,12,31.69,NYJ,Home,MIA,4,12,283.0,401.0,77.0,67.1,52.5,79.0,64.5,62.3,74.0,80.0,91.9,76.6,64.3,72.0,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
WilsRu00,34.06,Sun,12,13,27.02,SEA,Away,MIN,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3,7,9,325.0,343.0,86.3,74.5,67.4,72.4,72.9,64.7,77.6,81.6,89.1,90.0,67.7,81.6
EdelJu00,33.9,Sun,2,2,29.33,NWE,Away,BUF,12,4,468.0,313.0,91.9,80.7,82.0,68.5,81.0,66.7,74.1,79.6,85.9,79.6,58.7,89.7,9,7,343.0,289.0,78.8,67.0,57.4,73.3,68.6,60.0,66.2,79.1,84.7,75.8,65.3,88.4
ReedJo02,33.9,Sat,15,16,25.48,WAS,Away,PHI,4,12,301.0,438.0,60.7,69.4,56.8,78.9,71.0,60.0,70.0,45.0,54.3,55.9,62.0,28.6,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
StafMa00,33.9,Sun,6,6,27.69,DET,Home,CHI,11,5,321.0,282.0,88.1,76.7,68.9,79.9,75.6,69.5,70.8,84.7,90.6,61.7,71.0,90.0,5,11,319.0,442.0,75.0,71.7,63.0,75.2,70.7,58.7,81.3,67.1,81.6,88.0,69.1,44.4
RoetBe00,33.86,Sun,12,13,33.76,PIT,Home,IND,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,11,5,458.0,369.0,89.2,79.1,75.7,79.2,77.0,67.1,71.8,73.0,74.5,69.4,55.1,88.2
WatkSa00,33.8,Sun,11,12,22.46,BUF,Away,KAN,9,7,343.0,289.0,78.8,67.0,57.4,73.3,68.6,60.0,66.2,79.1,84.7,75.8,65.3,88.4,9,7,353.0,281.0,83.5,72.9,74.2,69.5,69.2,64.1,74.0,73.8,57.3,62.7,67.7,90.0
WashNa00,33.7,Sun,7,7,32.16,HOU,Away,MIA,9,7,372.0,307.0,84.3,76.2,68.9,76.2,71.0,60.2,84.3,76.0,69.4,77.0,68.0,87.5,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
NewtCa00,33.58,Sun,8,9,26.5,CAR,Home,GNB,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9,12,4,486.0,348.0,92.1,88.4,90.9,92.1,81.3,74.9,74.6,71.1,65.6,69.7,63.3,81.3
RobiAl02,33.5,Sun,2,2,22.07,JAX,Home,MIA,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9
OlseGr00,33.4,Sun,3,3,30.55,CAR,Home,NOR,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6
MariMa01,33.34,Sun,8,9,22.02,TEN,Away,NOR,2,14,254.0,438.0,66.8,69.9,56.6,71.8,69.7,58.9,83.3,56.0,62.1,63.5,57.2,48.8,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6
MillLa01,33.1,Sun,8,9,24.54,MIA,Away,BUF,8,8,388.0,373.0,83.8,74.7,75.5,67.1,73.8,73.6,65.0,76.7,75.8,66.0,78.5,67.9,9,7,343.0,289.0,78.8,67.0,57.4,73.3,68.6,60.0,66.2,79.1,84.7,75.8,65.3,88.4
WoodDa02,33.1,Sun,7,7,30.75,SDG,Home,OAK,9,7,348.0,348.0,82.1,79.6,77.5,75.5,81.7,60.2,69.1,63.9,62.0,71.0,61.7,68.0,3,13,253.0,452.0,61.4,61.3,51.8,80.2,61.0,46.0,66.0,60.1,67.6,57.7,63.6,47.6
RodgAa00,32.96,Sun,8,9,31.93,GNB,Away,CAR,12,4,486.0,348.0,92.1,88.4,90.9,92.1,81.3,74.9,74.6,71.1,65.6,69.7,63.3,81.3,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9
BridTe00,32.94,Sun,14,15,23.11,MIN,Home,CHI,7,9,325.0,343.0,86.3,74.5,67.4,72.4,72.9,64.7,77.6,81.6,89.1,90.0,67.7,81.6,5,11,319.0,442.0,75.0,71.7,63.0,75.2,70.7,58.7,81.3,67.1,81.6,88.0,69.1,44.4
HopkDe00,32.8,Sun,1,1,23.27,HOU,Home,KAN,9,7,372.0,307.0,84.3,76.2,68.9,76.2,71.0,60.2,84.3,76.0,69.4,77.0,68.0,87.5,9,7,353.0,281.0,83.5,72.9,74.2,69.5,69.2,64.1,74.0,73.8,57.3,62.7,67.7,90.0
JoneJu02,32.8,Sun,15,16,26.88,ATL,Home,CAR,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9
BortBl00,32.78,Sun,12,13,23.61,JAX,Away,TEN,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7,2,14,254.0,438.0,66.8,69.9,56.6,71.8,69.7,58.9,83.3,56.0,62.1,63.5,57.2,48.8
BradTo00,32.78,Sun,12,13,38.34,NWE,Home,PHI,12,4,468.0,313.0,91.9,80.7,82.0,68.5,81.0,66.7,74.1,79.6,85.9,79.6,58.7,89.7,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
NewtCa00,32.72,Sun,16,17,26.65,CAR,Home,TAM,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9,2,14,277.0,410.0,65.8,68.6,58.6,66.2,70.3,57.7,80.9,57.7,58.3,52.6,66.7,48.8
FreeDe00,32.7,Sun,5,5,23.58,ATL,Home,WAS,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,4,12,301.0,438.0,60.7,69.4,56.8,78.9,71.0,60.0,70.0,45.0,54.3,55.9,62.0,28.6
PeteAd01,32.7,Sun,11,12,30.69,MIN,Away,ATL,7,9,325.0,343.0,86.3,74.5,67.4,72.4,72.9,64.7,77.6,81.6,89.1,90.0,67.7,81.6,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5
BenjTr00,32.5,Sun,2,2,25.73,CLE,Home,TEN,7,9,299.0,337.0,85.1,74.7,56.4,87.5,81.0,46.9,78.2,79.8,73.3,81.3,58.2,92.4,2,14,254.0,438.0,66.8,69.9,56.6,71.8,69.7,58.9,83.3,56.0,62.1,63.5,57.2,48.8
BryaMa00,32.5,Sun,6,6,23.83,PIT,Home,ARI,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,11,5,310.0,299.0,71.5,68.8,55.4,77.6,71.7,55.1,71.9,65.1,75.6,62.0,51.7,66.3
GronRo00,32.4,Thu,1,1,26.33,NWE,Home,PIT,12,4,468.0,313.0,91.9,80.7,82.0,68.5,81.0,66.7,74.1,79.6,85.9,79.6,58.7,89.7,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2
GurlTo01,32.3,Sun,6,7,21.23,STL,Home,CLE,6,10,324.0,354.0,79.9,71.3,61.0,70.2,76.0,63.4,70.1,71.9,76.0,57.7,68.0,68.9,7,9,299.0,337.0,85.1,74.7,56.4,87.5,81.0,46.9,78.2,79.8,73.3,81.3,58.2,92.4
WilsRu00,32.28,Sun,13,14,27.04,SEA,Away,BAL,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3,10,6,409.0,302.0,92.6,83.6,77.1,84.1,78.0,59.8,88.5,79.4,91.1,63.1,72.5,68.3
BaldDo00,32.2,Sun,13,14,27.23,SEA,Away,BAL,12,4,394.0,254.0,89.6,79.3,71.2,70.7,76.2,86.2,76.4,80.9,77.4,69.9,72.2,90.3,10,6,409.0,302.0,92.6,83.6,77.1,84.1,78.0,59.8,88.5,79.4,91.1,63.1,72.5,68.3
BeasCo00,32.2,Sun,8,9,26.54,DAL,Home,PHI,12,4,467.0,352.0,93.3,91.8,79.9,89.2,85.7,77.2,89.7,69.7,63.4,56.2,69.5,72.1,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
CousKi00,32.2,Sat,15,16,27.35,WAS,Away,PHI,4,12,301.0,438.0,60.7,69.4,56.8,78.9,71.0,60.0,70.0,45.0,54.3,55.9,62.0,28.6,10,6,474.0,400.0,91.8,78.9,63.0,80.2,76.0,55.5,91.2,78.3,86.2,77.3,68.4,75.3
HydeCa00,32.2,Mon,1,1,24.98,SFO,Home,MIN,8,8,306.0,340.0,85.7,76.0,64.7,78.1,71.1,60.3,88.9,78.0,84.5,82.0,58.7,87.7,7,9,325.0,343.0,86.3,74.5,67.4,72.4,72.9,64.7,77.6,81.6,89.1,90.0,67.7,81.6
JoneJu02,32.2,Sun,8,8,26.73,ATL,Home,TAM,6,10,381.0,417.0,85.1,81.2,83.4,80.2,77.7,67.0,72.1,62.5,76.5,73.1,59.4,42.5,2,14,277.0,410.0,65.8,68.6,58.6,66.2,70.3,57.7,80.9,57.7,58.3,52.6,66.7,48.8
HighTi00,31.9,Sun,15,16,29.6,NOR,Home,JAX,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6,3,13,249.0,412.0,58.6,59.0,43.7,70.2,60.7,55.0,64.9,60.2,65.4,58.5,68.7,41.7
AlleKe00,31.6,Sun,1,1,23.38,SDG,Home,DET,9,7,348.0,348.0,82.1,79.6,77.5,75.5,81.7,60.2,69.1,63.9,62.0,71.0,61.7,68.0,11,5,321.0,282.0,88.1,76.7,68.9,79.9,75.6,69.5,70.8,84.7,90.6,61.7,71.0,90.0
MarsBr00,31.5,Sun,15,16,31.76,NYJ,Home,NWE,4,12,283.0,401.0,77.0,67.1,52.5,79.0,64.5,62.3,74.0,80.0,91.9,76.6,64.3,72.0,12,4,468.0,313.0,91.9,80.7,82.0,68.5,81.0,66.7,74.1,79.6,85.9,79.6,58.7,89.7
NewtCa00,31.44,Sun,10,11,26.53,CAR,Home,WAS,7,8,339.0,374.0,83.7,76.8,76.3,71.6,77.2,66.6,68.5,71.6,74.0,70.3,67.3,69.9,4,12,301.0,438.0,60.7,69.4,56.8,78.9,71.0,60.0,70.0,45.0,54.3,55.9,62.0,28.6
EifeTy00,31.4,Sun,1,1,25.01,CIN,Away,OAK,10,5,365.0,344.0,83.0,78.0,69.8,82.8,72.3,58.1,86.7,68.2,70.1,59.9,51.9,85.0,3,13,253.0,452.0,61.4,61.3,51.8,80.2,61.0,46.0,66.0,60.1,67.6,57.7,63.6,47.6
BreeDr00,31.38,Sun,9,9,36.81,NOR,Home,TEN,7,9,401.0,424.0,80.2,83.2,88.2,77.0,76.1,73.3,75.4,52.7,59.8,39.7,62.2,36.6,2,14,254.0,438.0,66.8,69.9,56.6,71.8,69.7,58.9,83.3,56.0,62.1,63.5,57.2,48.8
AndeC.00,31.3,Sun,11,12,24.8,DEN,Home,NWE,12,4,482.0,354.0,93.5,85.4,78.3,81.1,83.4,74.5,81.4,85.5,87.3,80.6,67.8,91.2,12,4,468.0,313.0,91.9,80.7,82.0,68.5,81.0,66.7,74.1,79.6,85.9,79.6,58.7,89.7
WillDe02,31.3,Sun,15,16,32.67,PIT,Away,BAL,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,10,6,409.0,302.0,92.6,83.6,77.1,84.1,78.0,59.8,88.5,79.4,91.1,63.1,72.5,68.3
CharJa00,31.2,Mon,3,3,28.75,KAN,Away,GNB,9,7,353.0,281.0,83.5,72.9,74.2,69.5,69.2,64.1,74.0,73.8,57.3,62.7,67.7,90.0,12,4,486.0,348.0,92.1,88.4,90.9,92.1,81.3,74.9,74.6,71.1,65.6,69.7,63.3,81.3
WillDe02,31.2,Sun,2,2,32.41,PIT,Home,SFO,11,5,436.0,368.0,89.6,86.9,87.8,88.3,81.8,70.9,76.7,65.2,70.9,63.7,64.7,62.2,8,8,306.0,340.0,85.7,76.0,64.7,78.1,71.1,60.3,88.9,78.0,84.5,82.0,58.7,87.7
MarsBr00,31.1,Sun,12,13,31.71,NYJ,Away,NYG,4,12,283.0,401.0,77.0,67.1,52.5,79.0,64.5,62.3,74.0,80.0,91.9,76.6,64.3,72.0,6,10,380.0,400.0,80.4,78.1,68.9,78.6,81.5,60.6,74.2,62.0,62.3,69.9,68.5,54.2
