PFR_ID,PPR,Day,G#,Week,Age,Team,Home_Away,Opp,WINS,LOSSES,PF,PA,OVER,OFF,PASS,PBLK,RECV,RUN,RBLK,DEF,RDEF,TACK,PRSH,COV,WINS_opponent,LOSSES_opponent,PF_opponent,PA_opponent,OVER_opponent,OFF_opponent,PASS_opponent,PBLK_opponent,RECV_opponent,RUN_opponent,RBLK_opponent,DEF_opponent,RDEF_opponent,TACK_opponent,PRSH_opponent,COV_opponent
KamaAl00,33.9,Mon,6,7,26.25,NOR,Away,SEA,12,4,482.0,337.0,90.8,81.0,70.4,70.2,78.6,86.4,76.0,74.6,79.6,60.8,80.4,58.4,12,4,459.0,371.0,90.0,82.8,88.6,66.0,80.0,81.1,72.7,70.7,80.5,84.5,66.1,61.4
MurrKy00,33.56,Sun,1,1,24.1,ARI,Away,TEN,8,8,410.0,367.0,72.8,74.5,74.0,73.7,75.4,75.9,60.7,54.2,40.4,65.9,69.8,49.8,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2
BrowMa04,33.5,Mon,5,5,24.35,BAL,Home,IND,11,5,468.0,303.0,82.7,76.6,74.3,74.2,69.9,86.3,70.5,67.1,60.8,46.1,66.7,71.2,11,5,451.0,362.0,90.5,81.9,74.9,71.6,77.3,86.5,78.8,71.4,65.1,76.0,72.0,76.6
ConnJa00,33.5,Mon,13,14,26.61,ARI,Home,LAR,8,8,410.0,367.0,72.8,74.5,74.0,73.7,75.4,75.9,60.7,54.2,40.4,65.9,69.8,49.8,10,6,372.0,296.0,92.0,79.0,71.8,71.8,75.4,76.6,77.3,86.0,71.5,80.5,84.9,88.6
RodgAa00,33.5,Sun,11,11,37.97,GNB,Away,MIN,13,3,509.0,369.0,92.8,90.2,94.1,80.0,79.3,85.0,76.2,71.4,60.7,50.6,71.6,80.4,7,9,430.0,475.0,78.5,84.3,80.8,55.7,89.9,91.3,65.7,53.4,41.5,46.3,59.3,61.0
AdamDa01,33.4,Sat,15,16,29.0,GNB,Home,CLE,13,3,509.0,369.0,92.8,90.2,94.1,80.0,79.3,85.0,76.2,71.4,60.7,50.6,71.6,80.4,11,5,408.0,419.0,88.5,86.9,81.8,86.5,79.4,82.6,81.4,64.3,59.1,62.7,74.0,57.0
MahoPa00,33.28,Sun,1,1,25.99,KAN,Home,CLE,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6,11,5,408.0,419.0,88.5,86.9,81.8,86.5,79.4,82.6,81.4,64.3,59.1,62.7,74.0,57.0
WillMi07,33.2,Sun,3,3,26.98,LAC,Away,KAN,7,9,384.0,426.0,75.0,71.6,77.6,54.5,78.3,75.7,46.5,65.7,63.3,58.1,72.9,59.4,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6
MurrKy00,33.1,Sun,2,2,24.12,ARI,Home,MIN,8,8,410.0,367.0,72.8,74.5,74.0,73.7,75.4,75.9,60.7,54.2,40.4,65.9,69.8,49.8,7,9,430.0,475.0,78.5,84.3,80.8,55.7,89.9,91.3,65.7,53.4,41.5,46.3,59.3,61.0
EkelAu00,32.9,Sun,5,5,26.4,LAC,Home,CLE,7,9,384.0,426.0,75.0,71.6,77.6,54.5,78.3,75.7,46.5,65.7,63.3,58.1,72.9,59.4,11,5,408.0,419.0,88.5,86.9,81.8,86.5,79.4,82.6,81.4,64.3,59.1,62.7,74.0,57.0
HillTy00,32.8,Thu,14,15,27.79,KAN,Away,LAC,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6,7,9,384.0,426.0,75.0,71.6,77.6,54.5,78.3,75.7,46.5,65.7,63.3,58.1,72.9,59.4
PennRa00,32.5,Sun,16,17,25.92,SEA,Home,DET,12,4,459.0,371.0,90.0,82.8,88.6,66.0,80.0,81.1,72.7,70.7,80.5,84.5,66.1,61.4,5,11,377.0,519.0,70.2,77.5,75.0,71.9,78.2,66.7,70.3,42.7,39.9,31.4,70.3,28.7
AmenDa00,32.3,Sun,17,18,36.19,HOU,Home,TEN,4,12,384.0,464.0,75.5,82.5,90.9,72.1,81.9,74.6,59.3,46.8,36.1,47.8,66.3,41.1,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2
MixoJo00,32.3,Sun,11,12,25.35,CIN,Home,PIT,4,11,311.0,424.0,71.8,69.8,69.0,58.3,71.9,67.1,65.0,60.2,45.0,61.5,63.0,72.6,12,4,416.0,312.0,83.8,68.6,69.9,73.9,68.1,66.0,50.4,85.0,70.5,43.2,88.9,82.1
JackLa00,32.26,Sun,2,2,24.7,BAL,Home,KAN,11,5,468.0,303.0,82.7,76.6,74.3,74.2,69.9,86.3,70.5,67.1,60.8,46.1,66.7,71.2,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6
CartMi03,32.2,Sun,7,8,22.48,NYJ,Home,CIN,2,14,243.0,457.0,64.1,64.2,53.1,53.4,66.3,75.2,65.2,60.0,71.3,50.7,71.0,33.3,4,11,311.0,424.0,71.8,69.8,69.0,58.3,71.9,67.1,65.0,60.2,45.0,61.5,63.0,72.6
GaskMy00,31.9,Sun,5,5,24.65,MIA,Away,TAM,10,6,404.0,338.0,77.1,72.8,68.7,63.5,76.5,77.1,56.2,65.3,65.5,44.1,72.2,54.2,11,5,492.0,355.0,92.5,86.5,91.1,69.6,82.2,81.9,72.9,73.8,68.1,49.6,79.0,72.2
MoorD.00,31.9,Sun,4,4,24.47,CAR,Away,DAL,5,11,350.0,402.0,70.5,72.9,65.4,67.2,71.9,81.0,65.4,53.5,43.0,49.2,71.4,48.3,6,10,395.0,473.0,71.4,71.3,69.4,59.1,74.1,77.7,57.1,53.0,44.5,54.8,74.5,45.6
SamuDe00,31.9,Sun,1,1,25.66,SFO,Away,DET,6,10,376.0,390.0,85.9,78.8,61.1,60.4,82.1,80.0,81.0,71.4,66.7,72.6,63.6,81.4,5,11,377.0,519.0,70.2,77.5,75.0,71.9,78.2,66.7,70.3,42.7,39.9,31.4,70.3,28.7
TaylJo02,31.9,Mon,5,5,22.73,IND,Away,BAL,11,5,451.0,362.0,90.5,81.9,74.9,71.6,77.3,86.5,78.8,71.4,65.1,76.0,72.0,76.6,11,5,468.0,303.0,82.7,76.6,74.3,74.2,69.9,86.3,70.5,67.1,60.8,46.1,66.7,71.2
LockTy00,31.8,Sun,2,2,28.98,SEA,Home,TEN,12,4,459.0,371.0,90.0,82.8,88.6,66.0,80.0,81.1,72.7,70.7,80.5,84.5,66.1,61.4,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2
PresDa01,31.8,Sat,17,18,28.45,DAL,Away,PHI,6,10,395.0,473.0,71.4,71.3,69.4,59.1,74.1,77.7,57.1,53.0,44.5,54.8,74.5,45.6,4,11,334.0,418.0,70.5,67.3,58.4,67.5,65.6,75.0,67.1,63.6,59.2,40.2,85.4,47.4
MahoPa00,31.72,Sun,4,4,26.04,KAN,Away,PHI,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6,4,11,334.0,418.0,70.5,67.3,58.4,67.5,65.6,75.0,67.1,63.6,59.2,40.2,85.4,47.4
HerbJu00,31.64,Sun,8,9,23.66,LAC,Away,PHI,7,9,384.0,426.0,75.0,71.6,77.6,54.5,78.3,75.7,46.5,65.7,63.3,58.1,72.9,59.4,4,11,334.0,418.0,70.5,67.3,58.4,67.5,65.6,75.0,67.1,63.6,59.2,40.2,85.4,47.4
EvanMi00,31.6,Sun,7,7,28.18,TAM,Home,CHI,11,5,492.0,355.0,92.5,86.5,91.1,69.6,82.2,81.9,72.9,73.8,68.1,49.6,79.0,72.2,8,8,372.0,370.0,84.6,73.6,62.8,59.4,74.6,83.0,70.5,74.2,70.8,67.0,81.8,65.6
DarnSa00,31.54,Sun,4,4,24.33,CAR,Away,DAL,5,11,350.0,402.0,70.5,72.9,65.4,67.2,71.9,81.0,65.4,53.5,43.0,49.2,71.4,48.3,6,10,395.0,473.0,71.4,71.3,69.4,59.1,74.1,77.7,57.1,53.0,44.5,54.8,74.5,45.6
BrowAJ00,31.5,Sun,8,8,24.34,TEN,Away,IND,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2,11,5,451.0,362.0,90.5,81.9,74.9,71.6,77.3,86.5,78.8,71.4,65.1,76.0,72.0,76.6
BrowAJ00,31.5,Thu,15,16,24.48,TEN,Home,SFO,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2,6,10,376.0,390.0,85.9,78.8,61.1,60.4,82.1,80.0,81.0,71.4,66.7,72.6,63.6,81.4
MixoJo00,31.5,Sun,15,16,25.42,CIN,Home,BAL,4,11,311.0,424.0,71.8,69.8,69.0,58.3,71.9,67.1,65.0,60.2,45.0,61.5,63.0,72.6,11,5,468.0,303.0,82.7,76.6,74.3,74.2,69.9,86.3,70.5,67.1,60.8,46.1,66.7,71.2
BrowAn04,31.4,Sun,5,5,33.25,TAM,Home,MIA,11,5,492.0,355.0,92.5,86.5,91.1,69.6,82.2,81.9,72.9,73.8,68.1,49.6,79.0,72.2,10,6,404.0,338.0,77.1,72.8,68.7,63.5,76.5,77.1,56.2,65.3,65.5,44.1,72.2,54.2
KuppCo00,31.3,Mon,13,14,28.5,LAR,Away,ARI,10,6,372.0,296.0,92.0,79.0,71.8,71.8,75.4,76.6,77.3,86.0,71.5,80.5,84.9,88.6,8,8,410.0,367.0,72.8,74.5,74.0,73.7,75.4,75.9,60.7,54.2,40.4,65.9,69.8,49.8
PresDa01,31.3,Sun,15,16,28.41,DAL,Home,WAS,6,10,395.0,473.0,71.4,71.3,69.4,59.1,74.1,77.7,57.1,53.0,44.5,54.8,74.5,45.6,7,9,335.0,329.0,81.6,71.0,60.8,76.6,66.0,76.4,71.6,78.7,69.0,70.1,81.4,83.4
AdamDa01,31.2,Sun,3,3,28.76,GNB,Away,SFO,13,3,509.0,369.0,92.8,90.2,94.1,80.0,79.3,85.0,76.2,71.4,60.7,50.6,71.6,80.4,6,10,376.0,390.0,85.9,78.8,61.1,60.4,82.1,80.0,81.0,71.4,66.7,72.6,63.6,81.4
HenrDe00,31.0,Sun,5,5,27.76,TEN,Away,JAX,11,5,491.0,439.0,90.5,89.5,84.7,56.7,88.3,92.3,78.0,64.3,59.5,61.9,62.9,68.2,1,15,306.0,492.0,63.3,69.2,60.8,64.7,71.5,75.5,60.2,50.0,55.6,55.1,63.7,33.0
AlleJo02,30.96,Sun,15,16,25.6,BUF,Away,NWE,13,3,501.0,375.0,91.9,87.3,89.5,71.9,87.9,80.2,71.2,64.3,40.4,55.6,80.5,69.9,7,9,326.0,353.0,79.5,76.2,64.9,67.7,70.6,83.0,76.2,63.3,55.5,74.5,67.2,64.1
MetcDK00,30.9,Sun,16,17,24.05,SEA,Home,DET,12,4,459.0,371.0,90.0,82.8,88.6,66.0,80.0,81.1,72.7,70.7,80.5,84.5,66.1,61.4,5,11,377.0,519.0,70.2,77.5,75.0,71.9,78.2,66.7,70.3,42.7,39.9,31.4,70.3,28.7
HerbJu00,30.84,Sun,3,3,23.55,LAC,Away,KAN,7,9,384.0,426.0,75.0,71.6,77.6,54.5,78.3,75.7,46.5,65.7,63.3,58.1,72.9,59.4,14,2,473.0,362.0,89.3,86.6,90.1,72.1,85.4,80.4,71.8,63.2,56.4,52.4,68.4,62.6
MurrKy00,30.82,Sun,12,13,24.33,ARI,Away,CHI,8,8,410.0,367.0,72.8,74.5,74.0,73.7,75.4,75.9,60.7,54.2,40.4,65.9,69.8,49.8,8,8,372.0,370.0,84.6,73.6,62.8,59.4,74.6,83.0,70.5,74.2,70.8,67.0,81.8,65.6
HurtJa00,30.78,Sun,11,11,23.29,PHI,Home,NOR,4,11,334.0,418.0,70.5,67.3,58.4,67.5,65.6,75.0,67.1,63.6,59.2,40.2,85.4,47.4,12,4,482.0,337.0,90.8,81.0,70.4,70.2,78.6,86.4,76.0,74.6,79.6,60.8,80.4,58.4
FourLe00,30.7,Thu,6,6,26.74,TAM,Away,PHI,11,5,492.0,355.0,92.5,86.5,91.1,69.6,82.2,81.9,72.9,73.8,68.1,49.6,79.0,72.2,4,11,334.0,418.0,70.5,67.3,58.4,67.5,65.6,75.0,67.1,63.6,59.2,40.2,85.4,47.4
JackLa00,30.64,Sun,8,9,24.83,BAL,Home,MIN,11,5,468.0,303.0,82.7,76.6,74.3,74.2,69.9,86.3,70.5,67.1,60.8,46.1,66.7,71.2,7,9,430.0,475.0,78.5,84.3,80.8,55.7,89.9,91.3,65.7,53.4,41.5,46.3,59.3,61.0
AdamDa01,30.6,Sun,16,17,29.02,GNB,Home,MIN,13,3,509.0,369.0,92.8,90.2,94.1,80.0,79.3,85.0,76.2,71.4,60.7,50.6,71.6,80.4,7,9,430.0,475.0,78.5,84.3,80.8,55.7,89.9,91.3,65.7,53.4,41.5,46.3,59.3,61.0
KuppCo00,30.6,Sun,3,3,28.28,LAR,Home,TAM,10,6,372.0,296.0,92.0,79.0,71.8,71.8,75.4,76.6,77.3,86.0,71.5,80.5,84.9,88.6,11,5,492.0,355.0,92.5,86.5,91.1,69.6,82.2,81.9,72.9,73.8,68.1,49.6,79.0,72.2
