RANK,PLAYER,#,POS,#G,TEAM,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,PEN,RECV,PBLK,TGT,REC,YDS,RSNP,Y/RR,DRP
61,Latavius Murray,# 28,HB,15,OAK,237,207,827,4.0,13,2,66.7,63.1,69.8,62.2,533,2.57,25,42,18,79,122,0,0,827,9,216,26.1,54,0 (0),64.7,85.8,41,34,276,230,1.20,1
62,Don Jackson,# 34,HB,3,GB,11,10,32,3.2,0,0,62.6,63.0,73.3,60.0,22,2.20,0,7,0,8,0,0,0,32,0,0,0.0,1,0 (0),52.5,81.2,0,0,0,14,0.00,0
63,Daryl Richardson,# 38,HB,3,JAX,2,2,7,3.5,0,0,60.4,62.9,65.2,-,6,3.00,0,6,0,1,1,0,0,7,0,0,0.0,0,0 (0),56.3,-,0,0,0,3,0.00,0
63,Ronnie Hillman,# 36,HB,8,SD,43,41,133,3.2,0,0,56.5,62.9,82.1,60.0,94,2.29,3,17,5,16,20,0,0,133,2,34,25.6,7,0 (0),51.1,25.6,11,7,93,68,1.37,1
63,Derrick Henry,# 22,HB,15,TEN,140,110,490,4.5,5,0,67.0,62.9,89.0,65.2,290,2.64,15,22,13,45,61,0,0,490,5,88,18.0,29,0 (0),68.1,81.4,14,13,137,83,1.65,1
66,Raheem Mostert,# 31,HB,1,SF,2,1,6,6.0,0,0,65.5,62.8,68.2,60.0,3,3.00,0,6,0,1,0,0,0,6,0,0,0.0,0,0 (0),58.1,-,0,0,0,2,0.00,0
66,Brandon Bolden,# 38,HB,4,NE,4,1,4,4.0,0,0,50.9,62.8,66.2,68.5,4,4.00,0,4,0,0,1,0,0,4,0,0,0.0,0,0 (0),26.5,76.8,4,2,15,7,2.14,2
68,Kerwynn Williams,# 33,HB,6,ARZ,23,18,157,8.7,2,0,62.0,62.7,26.1,60.0,100,5.56,6,49,6,10,8,0,0,157,4,105,66.9,8,0 (0),53.9,76.6,2,1,6,23,0.26,0
68,C.J. Prosise,# 22,HB,6,SEA,34,30,172,5.7,1,0,70.7,62.7,81.4,60.0,77,2.57,6,72,2,24,6,0,0,172,1,72,41.9,3,0 (0),83.9,57.3,18,17,208,82,2.54,1
70,Joe Banyard,# 36,HB,1,JAX,2,2,7,3.5,0,0,63.8,62.6,65.2,-,3,1.50,0,7,0,2,0,0,0,7,0,0,0.0,0,0 (0),54.8,79.5,0,0,0,6,0.00,0
71,Alfred Blue,# 28,HB,16,HST,113,103,426,4.1,1,2,64.3,62.5,46.3,60.0,240,2.33,13,25,12,52,37,0,0,426,5,102,23.9,23,0 (0),62.4,74.5,15,12,40,92,0.43,0
72,Dion Lewis,# 33,HB,10,NE,98,89,362,4.1,1,2,64.8,62.4,46.1,60.0,187,2.10,13,15,6,25,56,0,0,362,1,15,4.1,19,0 (0),67.0,58.4,33,22,127,104,1.22,2
73,George Atkinson,# 25,HB,1,CLV,8,7,34,4.9,1,0,56.5,62.2,24.0,60.0,19,2.71,1,11,2,2,4,0,0,34,0,0,0.0,3,0 (0),52.4,27.9,0,0,0,10,0.00,0
74,Ryan Mathews,# 24,HB,13,PHI,169,155,661,4.3,8,3,62.7,61.9,43.2,60.0,377,2.43,14,30,18,77,71,0,0,661,11,224,33.9,39,0 (0),63.9,57.3,14,13,115,91,1.26,1
75,Ka'Deem Carey,# 25,HB,11,CHI,36,32,126,3.9,0,0,59.4,61.8,80.9,60.0,97,3.03,5,24,2,28,4,0,0,126,2,40,31.7,4,0 (0),44.6,86.9,7,5,55,45,1.22,2
76,Terrence Magee,# 26,HB,2,SEA,5,3,12,4.0,0,0,61.1,61.3,67.2,60.0,6,2.00,0,5,0,3,0,0,0,12,0,0,0.0,0,0 (0),58.8,-,0,0,0,1,0.00,0
77,Denard Robinson,# 16,HB,6,JAX,48,41,144,3.5,0,0,56.2,61.2,82.0,59.8,72,1.76,0,9,0,34,6,0,0,144,0,0,0.0,4,0 (0),44.4,35.9,5,3,22,39,0.56,1
78,Keith Smith,# 41,FB,16,DAL,106,2,5,2.5,0,0,75.1,60.7,68.7,79.0,2,1.00,0,3,0,0,0,0,0,5,0,0,0.0,2,1 (0),57.1,84.5,3,3,20,26,0.77,0
78,Stevan Ridley,# 33,HB,1,ATL,3,3,7,2.3,0,0,61.0,60.7,67.2,-,6,2.00,1,7,0,0,3,0,0,7,0,0,0.0,1,0 (0),-,-,0,0,0,0,,0
80,Troymaine Pope,# 43,HB,4,SEA,13,12,44,3.7,0,0,53.9,60.5,74.5,60.0,31,2.58,3,18,2,10,1,0,0,44,1,18,40.9,3,0 (0),31.5,75.0,2,1,5,15,0.33,0
81,Jordan Todman,# 28,HB,5,IND,10,9,59,6.6,0,0,59.7,60.3,80.4,60.0,16,1.78,2,19,3,7,2,0,0,59,1,19,32.2,3,0 (0),54.6,68.4,0,0,0,3,0.00,0
81,Giovani Bernard,# 25,HB,10,CIN,99,91,337,3.7,2,1,66.4,60.3,69.2,60.0,212,2.33,8,17,7,40,48,0,0,337,1,17,5.0,14,1 (0),70.1,80.1,48,39,336,218,1.54,2
83,George Farmer,# 39,HB,2,SEA,1,1,1,1.0,0,0,48.8,60.0,64.6,-,1,1.00,0,1,0,1,0,0,0,1,0,0,0.0,0,0 (0),39.7,73.1,3,1,4,23,0.17,1
83,Joe Kerridge,# 40,FB,7,GB,19,1,0,0.0,0,0,69.5,60.0,61.9,69.0,0,0.00,0,0,0,0,0,0,0,0,0,0,,0,0 (0),59.3,76.7,0,0,0,1,0.00,0
83,Doug Martin,# 22,HB,8,TB,162,144,421,2.9,3,1,61.7,60.0,73.8,68.8,361,2.51,21,17,9,72,64,0,0,421,2,32,7.6,23,1 (0),58.9,82.7,16,14,134,106,1.26,1
86,Chris Johnson,# 23,HB,4,ARZ,25,25,95,3.8,1,0,57.2,59.9,78.4,-,66,2.64,2,18,1,9,16,0,0,95,1,18,18.9,5,0 (0),53.3,26.2,1,0,0,10,0.00,0
87,Duke Johnson Jr.,# 29,HB,16,CLV,83,73,358,4.9,1,2,64.6,59.8,35.3,57.8,196,2.68,13,22,14,29,28,0,0,358,7,124,34.6,17,0 (0),71.0,68.9,68,53,514,277,1.86,3
87,LeGarrette Blount,# 29,HB,19,NE,385,334,"1,270",3.8,19,3,58.5,59.8,70.2,57.2,831,2.49,47,44,31,125,206,0,0,"1,270",14,344,27.1,75,2 (0),54.8,62.2,8,8,46,155,0.30,0
89,Taiwan Jones,# 22,HB,7,OAK,1,1,-8,-8.0,0,0,72.2,59.7,75.6,-,-3,-3.00,2,-8,0,0,1,0,0,-8,0,0,0.0,0,1 (1),84.4,71.0,4,4,43,13,3.31,0
89,Jamaal Charles,# 25,HB,3,KC,14,12,40,3.3,1,0,60.6,59.7,74.8,60.0,20,1.67,0,17,1,6,5,0,0,40,1,17,42.5,3,0 (0),61.5,73.0,3,2,14,12,1.17,0
91,Joique Bell,# 44,HB,2,DET,3,3,6,2.0,0,0,60.1,59.6,68.2,-,3,1.00,0,6,0,2,1,0,0,6,0,0,0.0,0,0 (0),61.9,-,1,1,-2,4,-0.50,0
92,Lorenzo Taliaferro,# 34,HB,1,BLT,1,1,0,0.0,0,0,63.4,59.5,67.4,-,1,1.00,0,0,0,1,0,0,0,0,0,0,,0,0 (0),68.1,78.7,3,3,10,6,1.67,0
93,C.J. Anderson,# 22,HB,7,DEN,121,110,437,4.0,4,0,61.9,59.4,89.1,59.6,263,2.39,13,28,16,87,12,0,0,437,3,64,14.6,22,0 (0),62.5,83.0,20,16,128,146,0.88,2
