RANK,PLAYER,#,POS,#G,TEAM,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,PEN,RECV,PBLK,TGT,REC,YDS,RSNP,Y/RR,DRP
11,Christine Michael,# 33,HB,3,SEA,20,18,82,4.6,0,0,82.1,81.1,76.5,59.2,45,2.50,5,13,3,0,2,0,0,82,0,0,0.0,6,0 (0),54.7,25.3,0,0,0,6,0.00,0
12,C.J. Anderson,# 22,HB,4,DEN,11,9,47,5.2,0,0,71.2,80.9,73.1,60.0,24,2.67,1,11,1,0,1,0,0,47,0,0,0.0,3,0 (0),30.2,-,2,1,14,12,1.17,1
13,Alfred Morris,# 46,HB,16,WAS,346,276,"1,275",4.6,7,5,80.4,80.8,42.8,64.6,748,2.71,46,45,29,0,38,0,0,"1,275",17,417,32.7,57,1 (0),45.2,76.6,11,9,78,173,0.45,2
14,James Starks,# 44,HB,14,GB,102,94,522,5.6,3,1,79.8,80.6,64.7,58.3,282,3.00,20,41,14,0,17,0,0,522,6,184,35.2,29,0 (0),63.6,62.8,14,11,102,95,1.07,1
15,Adrian Peterson,# 28,HB,14,MIN,298,279,"1,266",4.5,10,5,79.7,80.1,48.4,59.4,829,2.97,58,78,31,0,70,0,0,"1,266",16,459,36.3,60,0 (0),54.3,73.7,37,29,171,260,0.66,3
16,Khiry Robinson,# 29,HB,12,NO,91,75,326,4.3,2,0,84.2,79.7,85.8,58.0,196,2.61,15,25,11,0,32,0,0,326,5,99,30.4,17,0 (0),67.9,81.3,1,1,13,10,1.30,0
17,Bobby Rainey Jr.,# 43,HB,12,TB,167,150,566,3.8,5,1,80.5,79.3,77.3,57.5,414,2.76,22,80,14,0,50,0,0,566,5,186,32.9,23,0 (0),75.7,59.5,18,15,46,106,0.43,0
18,Deji Karim,# 39,HB,2,HST,13,12,51,4.3,0,0,77.1,79.2,77.0,-,24,2.00,3,14,1,0,4,0,0,51,0,0,0.0,3,0 (0),55.9,66.5,2,1,-1,18,-0.06,0
19,LeGarrette Blount,# 29,HB,18,NE,208,182,941,5.2,11,3,82.2,79.1,57.3,56.6,512,2.81,29,73,20,0,72,0,0,941,9,295,31.3,43,0 (0),53.5,89.1,3,2,38,72,0.53,0
20,Chris Ivory,# 33,HB,15,NYJ,216,182,833,4.6,3,2,73.7,78.3,67.1,55.0,548,3.01,37,69,17,0,45,0,0,833,12,362,43.5,34,0 (0),28.0,55.0,8,2,10,71,0.14,4
21,Arian Foster,# 23,HB,8,HST,126,121,542,4.5,1,0,73.6,77.8,89.9,60.0,249,2.06,10,23,19,0,26,0,0,542,8,143,26.4,31,0 (0),52.1,75.3,31,22,183,158,1.16,5
22,Montee Ball,# 28,HB,19,DEN,170,148,655,4.4,4,3,72.7,77.5,43.7,67.4,364,2.46,23,45,14,0,35,0,0,655,6,140,21.4,44,0 (0),46.9,69.9,34,25,160,166,0.96,4
23,DeMarco Murray,# 29,HB,14,DAL,230,217,"1,124",5.2,9,3,79.8,77.2,64.0,56.8,588,2.71,37,43,32,0,46,0,0,"1,124",11,324,28.8,60,2 (1),70.6,83.5,61,53,350,305,1.15,2
24,Toby Gerhart,# 32,HB,14,MIN,44,36,283,7.9,2,1,71.4,76.9,74.5,64.3,136,3.78,14,41,11,0,13,0,0,283,5,135,47.7,13,0 (0),57.1,69.2,18,13,88,107,0.82,2
24,Stevan Ridley,# 22,HB,16,NE,214,197,841,4.3,9,4,77.5,76.9,38.5,57.9,421,2.14,28,29,18,0,69,0,0,841,7,141,16.8,42,0 (0),43.6,86.3,12,10,62,92,0.67,0
26,Brian Leonard,# 30,HB,16,TB,58,47,182,3.9,0,0,79.2,76.6,84.6,59.6,98,2.09,3,24,5,0,15,0,0,182,1,24,13.2,12,1 (0),81.1,83.0,33,29,179,150,1.19,1
27,Daniel Thomas,# 33,HB,15,MIA,124,109,406,3.7,4,0,74.5,76.3,88.8,59.1,220,2.02,21,55,6,0,24,0,0,406,3,86,21.2,17,0 (0),55.5,70.3,16,15,63,128,0.49,1
28,Fred Jackson,# 22,HB,16,BUF,251,206,890,4.3,9,3,76.6,76.2,70.3,56.5,528,2.56,31,59,21,0,29,0,0,890,6,140,15.7,54,1 (0),64.5,81.6,61,47,387,271,1.43,5
29,Pierre Thomas,# 23,HB,16,NO,173,147,549,3.7,2,1,79.1,76.1,79.6,62.9,323,2.20,21,18,14,0,35,0,0,549,3,52,9.5,31,0 (0),81.3,73.8,82,77,513,301,1.70,3
30,Chris Polk,# 32,HB,10,PHI,21,11,98,8.9,3,0,69.8,74.7,81.6,58.1,79,7.18,2,38,3,0,2,0,0,98,2,66,67.3,5,0 (0),54.7,77.6,5,4,61,23,2.65,1
31,Le'Veon Bell,# 26,HB,13,PIT,261,244,860,3.5,8,1,71.6,74.6,85.0,65.2,516,2.11,36,43,13,0,46,0,0,860,5,130,15.1,48,3 (1),59.7,65.6,62,45,399,328,1.22,7
32,Lance Dunbar,# 25,HB,8,DAL,31,30,150,5.0,0,1,71.6,74.4,34.2,-,113,3.77,10,45,3,0,10,0,0,150,2,63,42.0,8,0 (0),49.7,40.4,7,7,59,18,3.28,0
33,Rashad Jennings,# 27,HB,15,OAK,207,163,733,4.5,6,0,78.6,74.3,90.7,59.3,456,2.80,16,80,10,0,80,0,0,733,7,203,27.7,35,2 (2),82.0,67.0,39,36,292,212,1.38,0
34,Ben Tate,# 44,HB,14,HST,192,181,771,4.3,4,5,67.3,73.9,29.9,58.1,431,2.38,41,60,20,0,38,0,0,771,6,150,19.5,34,1 (0),41.4,59.5,42,34,140,212,0.66,3
35,Mike Gillislee,# 23,HB,1,MIA,6,6,21,3.5,0,0,74.8,73.4,70.6,-,10,1.67,0,6,0,0,0,0,0,21,0,0,0.0,1,0 (0),57.0,68.5,0,0,0,2,0.00,0
36,Lamar Miller,# 26,HB,16,MIA,205,177,709,4.0,2,1,69.8,73.0,79.1,47.4,364,2.06,20,49,16,0,37,0,0,709,7,191,26.9,27,1 (0),55.4,68.9,30,26,170,279,0.61,1
37,Knowshon Moreno,# 27,HB,19,DEN,300,283,"1,196",4.2,11,2,73.6,72.1,78.5,65.9,564,1.99,24,31,30,0,73,0,0,"1,196",14,287,24.0,64,5 (0),75.0,64.6,79,66,602,396,1.52,6
38,Giovani Bernard,# 25,HB,17,CIN,212,182,745,4.1,5,2,76.6,72.0,69.4,71.5,411,2.26,25,35,16,0,60,0,0,745,8,172,23.1,34,0 (0),74.0,84.9,80,63,587,342,1.72,5
39,Steven Jackson,# 39,HB,12,ATL,163,157,543,3.5,6,0,69.9,71.5,90.4,60.0,319,2.03,18,50,8,0,27,0,0,543,5,131,24.1,26,1 (0),52.0,83.5,44,33,191,172,1.11,5
40,Donald Brown,# 31,HB,18,IND,144,130,655,5.0,7,1,72.2,71.3,73.5,57.7,393,3.02,26,51,17,0,64,0,0,655,9,231,35.3,24,0 (0),68.7,65.5,38,32,264,192,1.38,3
40,C.J. Spiller,# 28,HB,15,BUF,218,202,930,4.6,2,4,71.1,71.3,42.2,59.4,456,2.26,32,77,22,0,43,0,0,930,11,408,43.9,26,1 (0),71.0,23.4,40,33,185,145,1.28,2
42,Joique Bell,# 35,HB,16,DET,191,166,653,3.9,8,4,76.0,69.8,49.3,57.5,395,2.38,33,20,15,0,39,0,0,653,5,89,13.6,41,0 (0),83.7,77.2,64,53,547,288,1.90,6
43,James Develin,# 46,FB,18,NE,208,5,10,2.0,1,0,64.4,69.4,71.8,68.9,5,1.00,3,4,0,0,0,0,0,10,0,0,0.0,4,0 (0),54.0,54.8,4,4,62,105,0.59,0
43,Shonn Greene,# 23,HB,11,TEN,85,77,295,3.8,4,0,65.5,69.4,86.4,59.7,164,2.13,5,29,4,0,24,0,0,295,3,72,24.4,18,1 (0),49.8,59.1,7,6,39,53,0.74,1
43,Robert Turbin,# 22,HB,19,SEA,119,91,304,3.3,0,0,67.6,69.4,66.8,56.3,190,2.09,13,15,6,0,16,0,0,304,1,15,4.9,10,0 (0),50.4,83.9,12,9,69,106,0.65,1
43,Danny Woodhead,# 39,HB,18,SD,138,130,512,3.9,3,2,80.8,69.4,81.0,59.0,244,1.88,10,14,7,0,38,0,0,512,0,0,0.0,28,0 (0),91.5,68.4,89,81,629,323,1.95,3
47,Kendall Hunter,# 32,HB,19,SF,115,92,405,4.4,3,1,65.2,69.3,65.4,56.9,232,2.52,15,45,13,0,48,0,0,405,7,203,50.1,21,0 (0),44.0,62.5,4,2,13,86,0.15,1
47,Reggie Bush,# 21,HB,14,DET,258,223,"1,006",4.5,4,5,72.4,69.3,39.3,57.4,468,2.10,42,39,29,0,86,0,0,"1,006",13,312,31.0,48,1 (0),73.2,70.4,76,54,506,302,1.68,9
49,Zac Stacy,# 30,HB,14,SL,268,250,976,3.9,7,1,69.6,68.9,84.3,65.7,612,2.45,29,40,23,0,137,0,0,976,10,243,24.9,47,0 (0),53.4,86.9,33,26,141,215,0.66,2
50,Marcel Reece,# 45,FB,16,OAK,184,46,218,4.7,2,0,66.7,68.8,84.5,66.4,146,3.17,6,63,4,0,32,0,0,218,1,63,28.9,8,3 (0),56.9,91.1,53,32,331,267,1.24,4
50,Ryan Mathews,# 24,HB,18,SD,333,302,"1,329",4.4,6,2,71.5,68.8,78.0,56.9,689,2.28,28,51,28,0,84,0,0,"1,329",12,307,23.1,57,1 (0),74.7,59.9,31,28,201,133,1.51,2
52,Edwin Baker,# 27,HB,3,CLV,46,43,171,4.0,2,0,70.0,67.4,82.6,60.0,98,2.28,2,20,4,0,16,0,0,171,2,35,20.5,11,0 (0),68.7,85.5,9,8,57,42,1.36,0
52,Jason Snelling,# 44,HB,14,ATL,61,44,164,3.7,1,0,70.1,67.4,88.5,55.1,97,2.20,2,17,4,0,12,0,0,164,2,33,20.1,9,0 (0),74.3,68.6,33,28,224,117,1.91,2
54,Frank Summers,# 38,FB,13,BUF,167,12,46,3.8,1,0,66.1,67.3,75.9,61.6,32,2.67,3,16,1,0,1,0,0,46,1,16,34.8,3,1 (0),75.6,36.9,8,7,79,40,1.98,0
54,Tashard Choice,# 43,HB,14,IND,60,46,170,3.7,0,0,62.5,67.3,85.5,58.3,87,1.89,4,20,2,0,5,0,0,170,1,20,11.8,8,0 (0),34.2,81.1,9,5,15,45,0.33,2
56,Matt Forte,# 22,HB,16,CHI,319,289,"1,339",4.6,9,3,72.4,67.1,79.6,58.0,684,2.37,39,55,41,0,94,0,0,"1,339",20,493,36.8,74,0 (0),79.9,67.7,86,74,594,433,1.37,5
57,DeAngelo Williams,# 34,HB,16,CAR,253,206,856,4.2,3,3,68.7,67.0,63.4,55.9,475,2.31,29,43,21,0,119,0,0,856,9,214,25.0,36,0 (0),59.3,89.6,32,26,333,171,1.95,1
58,Andre Brown,# 35,HB,8,NYG,148,139,494,3.6,3,3,62.7,66.3,28.6,58.1,285,2.05,12,23,16,0,55,0,0,494,5,93,18.8,31,1 (0),43.4,70.5,27,20,103,137,0.75,2
58,Bernard Pierce,# 30,HB,16,BLT,173,152,436,2.9,2,1,67.9,66.3,75.6,58.0,266,1.75,18,28,9,0,30,0,0,436,2,53,12.2,20,0 (0),63.2,72.4,25,20,104,150,0.69,1
58,Maurice Jones-Drew,# 32,HB,15,JAX,254,234,803,3.4,5,1,73.0,66.3,84.7,68.1,516,2.21,26,48,17,0,90,0,0,803,7,203,25.3,44,0 (0),68.8,93.1,53,43,314,266,1.18,2
61,Justin Forsett,# 21,HB,9,JAX,8,6,31,5.2,0,1,64.2,66.2,25.7,79.3,15,2.50,1,10,1,0,3,0,0,31,0,0,0.0,1,0 (0),53.8,79.2,16,15,82,56,1.46,0
61,Darrel Young,# 36,FB,13,WAS,145,12,41,3.4,3,0,62.5,66.2,75.2,71.9,19,1.58,1,19,1,0,0,0,0,41,1,19,46.3,7,2 (1),29.8,78.9,9,4,71,48,1.48,3
61,Chris Johnson,# 28,HB,16,TEN,304,279,"1,077",3.9,6,3,62.4,66.2,67.3,43.5,513,1.84,20,30,23,0,119,0,0,"1,077",14,271,25.2,53,3 (1),47.3,70.7,51,42,348,379,0.92,4
64,Jonathan Grimes,# 41,HB,2,HST,22,21,73,3.5,1,1,62.8,66.1,27.5,60.0,26,1.24,0,12,1,0,6,0,0,73,0,0,0.0,6,0 (0),46.1,86.1,6,6,76,27,2.81,0
65,Cedric Peerman,# 30,HB,6,CIN,20,8,17,2.1,0,0,67.8,66.0,73.0,58.2,15,1.88,2,5,0,0,0,0,0,17,0,0,0.0,0,0 (0),55.7,84.9,0,0,0,6,0.00,0
66,David Wilson,# 22,HB,5,NYG,48,44,146,3.3,1,2,63.7,65.9,27.3,60.0,104,2.36,13,18,5,0,17,0,0,146,2,33,22.6,10,1 (0),53.1,58.2,5,2,8,36,0.22,0
66,Bryce Brown,# 34,HB,17,PHI,92,75,314,4.2,2,0,66.4,65.9,86.1,57.1,219,2.92,9,65,5,0,17,0,0,314,5,147,46.8,16,1 (0),65.0,75.7,12,8,84,80,1.05,1
68,Frank Gore,# 21,HB,19,SF,386,324,"1,292",4.0,10,3,69.8,65.5,69.3,74.5,661,2.04,28,51,34,0,201,0,0,"1,292",18,436,33.7,63,1 (1),51.9,92.7,31,19,177,294,0.60,1
69,Willis McGahee,# 26,HB,12,CLV,150,138,377,2.7,2,1,66.0,65.4,72.2,57.9,243,1.76,12,16,6,0,62,0,0,377,1,16,4.2,28,0 (0),55.5,72.3,10,8,20,72,0.28,1
70,Jacquizz Rodgers,# 32,HB,15,ATL,108,96,332,3.5,2,1,74.7,65.3,90.6,68.5,193,2.01,15,19,7,0,23,0,0,332,3,54,16.3,19,0 (0),83.5,84.0,58,52,340,237,1.43,1
71,Theo Riddick,# 41,HB,11,DET,15,9,25,2.8,1,0,66.9,65.2,74.6,59.1,17,1.89,2,7,0,0,2,0,0,25,0,0,0.0,2,0 (0),65.7,62.7,7,4,26,32,0.81,1
71,Brandon Jacobs,# 34,HB,7,NYG,59,58,238,4.1,4,1,62.3,65.2,49.6,-,118,2.03,5,37,7,0,22,0,0,238,3,68,28.6,16,0 (0),30.3,83.6,6,2,13,46,0.28,2
73,Spencer Ware,# 44,FB,1,SEA,6,3,10,3.3,0,0,62.4,65.0,67.2,53.3,4,1.33,0,5,0,0,0,0,0,10,0,0,0.0,1,0 (0),60.0,-,0,0,0,1,0.00,0
74,Bilal Powell,# 29,HB,16,NYJ,228,176,697,4.0,1,1,64.5,64.7,79.4,64.8,383,2.18,25,39,16,0,62,0,0,697,5,119,17.1,35,1 (1),51.7,71.9,50,36,262,270,0.97,5
75,Shane Vereen,# 34,HB,10,NE,62,53,260,4.9,1,1,75.3,64.6,64.2,72.2,107,2.02,8,21,7,0,26,0,0,260,4,75,28.8,14,0 (0),81.8,89.7,79,54,502,249,2.02,9
76,Stepfan Taylor,# 30,HB,13,ARZ,58,36,117,3.3,0,0,77.4,64.4,81.3,65.0,56,1.56,4,15,2,0,5,0,0,117,1,15,12.8,6,0 (0),82.2,89.4,9,8,71,36,1.97,0
77,Matt Asiata,# 44,HB,3,MIN,51,44,166,3.8,3,1,61.1,64.1,44.4,54.2,112,2.55,2,39,4,0,8,0,0,166,1,39,23.5,11,0 (0),54.8,50.1,6,5,13,39,0.33,1
78,Brandon Bolden,# 38,HB,11,NE,61,55,271,4.9,3,0,57.2,64.0,84.8,60.3,99,1.80,5,46,7,0,20,0,0,271,2,79,29.2,14,1 (0),46.7,56.6,27,20,141,152,0.93,4
78,Roy Helu,# 29,HB,16,WAS,83,62,274,4.4,4,2,60.5,64.0,26.6,78.6,133,2.15,12,24,9,0,7,0,0,274,5,96,35.0,19,0 (0),38.8,86.7,40,31,251,301,0.83,3
80,LaMichael James,# 23,HB,11,SF,15,13,59,4.5,0,0,60.6,63.6,90.5,60.0,21,1.62,2,21,2,0,5,0,0,59,1,21,35.6,2,0 (0),55.2,43.4,3,2,16,17,0.94,1
81,Cierre Wood,# 22,HB,2,HST,3,3,9,3.0,0,0,64.7,63.5,70.5,-,9,3.00,1,5,0,0,0,0,0,9,0,0,0.0,0,0 (0),-,-,0,0,0,0,,0
81,Doug Martin,# 22,HB,6,TB,138,127,456,3.6,1,1,60.0,63.5,71.7,59.5,274,2.16,11,28,11,0,45,0,0,456,6,119,26.1,16,0 (0),42.8,61.6,24,12,66,105,0.63,4
83,Darren Sproles,# 43,HB,17,NO,71,60,251,4.2,2,1,83.1,63.4,80.3,57.8,100,1.67,8,38,5,0,21,0,0,251,3,71,28.3,14,0 (0),91.7,59.9,95,80,667,311,2.14,0
84,Vick Ballard,# 33,HB,1,IND,13,13,63,4.8,0,0,65.0,63.3,74.9,-,26,2.00,0,12,2,0,9,0,0,63,0,0,0.0,4,0 (0),54.7,86.4,1,1,-5,12,-0.42,0
84,Mike Tolbert,# 35,FB,17,CAR,260,109,381,3.5,5,0,70.6,63.3,89.2,72.1,209,1.92,10,22,6,0,60,0,0,381,6,107,28.1,33,2 (0),70.1,74.9,28,27,184,234,0.79,0
86,Jeff Demps,# 32,HB,2,TB,2,1,14,14.0,0,0,79.0,63.2,73.4,60.0,2,2.00,0,14,1,0,0,0,0,14,0,0,0.0,1,0 (0),86.5,-,3,3,21,8,2.63,0
87,Ahmad Bradshaw,# 44,HB,3,IND,44,41,186,4.5,2,0,66.1,63.0,82.0,59.2,75,1.83,3,27,4,0,25,0,0,186,1,27,14.5,11,0 (0),62.5,89.0,7,7,42,34,1.24,0
88,Jonathan Stewart,# 28,HB,6,CAR,54,48,180,3.8,0,1,66.3,62.7,46.8,60.0,123,2.56,11,16,4,0,25,0,0,180,2,32,17.8,7,0 (0),70.7,80.4,7,7,44,37,1.19,0
88,Rashard Mendenhall,# 28,HB,15,ARZ,234,217,687,3.2,8,4,65.1,62.7,44.4,57.8,392,1.81,29,28,12,0,42,0,0,687,3,58,8.4,43,0 (0),65.1,75.3,19,18,134,158,0.85,1
90,Jeremy Stewart,# 32,HB,3,OAK,3,2,2,1.0,1,0,73.0,62.4,74.1,60.0,2,1.00,0,2,0,0,2,0,0,2,0,0,0.0,1,0 (0),67.9,81.8,2,2,6,3,2.00,0
91,Jordan Todman,# 30,HB,15,JAX,84,76,256,3.4,2,0,57.9,62.2,89.6,58.6,116,1.53,7,33,5,0,20,0,0,256,2,49,19.1,16,2 (0),45.8,68.3,20,14,116,136,0.85,3
92,Dan Herron,# 36,HB,2,IND,6,5,33,6.6,0,0,68.4,62.0,90.5,60.0,15,3.00,0,22,1,0,5,0,0,33,1,22,66.7,2,0 (0),86.2,69.8,1,1,57,4,14.25,0
93,Fozzy Whittaker,# 35,HB,11,CLV,36,28,79,2.8,0,0,58.3,61.9,59.5,58.4,45,1.61,3,11,1,0,21,0,0,79,0,0,0.0,3,0 (0),52.2,71.3,33,21,155,112,1.38,5
94,Ray Graham,# 37,HB,1,HST,4,4,8,2.0,0,0,63.8,61.7,69.4,-,7,1.75,1,4,0,0,0,0,0,8,0,0,0.0,0,0 (0),64.5,72.4,2,1,12,4,3.00,0
95,Dennis Johnson,# 28,HB,8,HST,50,49,183,3.7,0,0,59.2,61.6,84.7,-,105,2.14,10,29,3,0,9,0,0,183,1,29,15.8,8,1 (1),59.8,48.6,10,8,46,49,0.94,1
96,Alex Green,# 25,HB,8,NYJ,21,11,35,3.2,0,0,60.6,61.2,74.4,56.7,20,1.82,0,9,0,0,6,0,0,35,0,0,0.0,2,0 (0),57.5,78.5,2,2,8,17,0.47,0
97,Michael Cox,# 29,HB,3,NYG,24,22,43,2.0,0,0,63.9,61.0,84.0,60.0,28,1.27,3,9,0,0,7,0,0,43,0,0,0.0,1,0 (0),72.8,78.2,3,3,12,11,1.09,0
97,Chris Ogbonnaya,# 25,HB,16,CLV,96,49,240,4.9,0,2,59.5,61.0,36.7,61.3,107,2.18,4,43,5,0,25,0,0,240,2,65,27.1,14,0 (0),47.4,75.3,70,48,343,267,1.28,7
99,Le'Ron McClain,# 33,FB,18,SD,135,12,32,2.7,0,0,66.8,60.7,74.8,64.8,18,1.50,1,7,0,0,0,0,0,32,0,0,0.0,7,0 (0),60.4,84.1,2,2,-7,11,-0.64,0
100,Knile Davis,# 34,HB,16,KC,102,88,309,3.5,5,2,59.8,60.6,29.2,55.3,172,1.95,9,20,8,0,27,0,0,309,5,89,28.8,16,0 (0),52.0,83.1,21,18,108,99,1.09,1
101,Darren McFadden,# 20,HB,10,OAK,143,114,379,3.3,5,1,57.8,60.4,75.6,60.9,221,1.94,11,30,7,0,51,0,0,379,5,127,33.5,16,0 (0),49.2,37.6,24,17,108,125,0.86,2
102,BenJarvus Green-Ellis,# 42,HB,17,CIN,252,228,798,3.5,7,2,57.8,60.2,69.0,55.7,464,2.04,26,25,14,0,61,0,0,798,2,43,5.4,52,0 (0),39.9,70.5,5,4,22,150,0.15,1
103,Leon Washington,# 26,HB,1,TEN,1,1,1,1.0,0,0,59.0,60.0,83.6,-,3,3.00,1,1,0,0,1,0,0,1,0,0,0.0,0,0 (0),55.0,66.0,0,0,0,6,0.00,0
103,Richard Brockel,# 47,FB,16,CAR,150,1,1,1.0,0,0,64.2,60.0,81.0,68.5,2,2.00,0,1,0,0,0,0,0,1,0,0,0.0,0,0 (0),50.3,52.8,1,1,12,30,0.40,0
105,Ronnie Wingo,# 42,HB,1,BUF,1,1,4,4.0,0,0,59.8,59.8,64.6,-,1,1.00,0,4,0,0,0,0,0,4,0,0,0.0,0,0 (0),63.5,-,1,1,2,2,1.00,0
105,Josh Vaughan,# 30,HB,1,ATL,2,1,1,1.0,0,0,59.2,59.8,64.6,60.0,1,1.00,0,1,0,0,0,0,0,1,0,0,0.0,0,0 (0),62.5,-,1,1,-5,2,-2.50,0
107,Trent Richardson,# 34,HB,18,IND,212,192,564,2.9,3,3,62.6,59.6,54.5,66.4,381,1.98,46,22,9,0,121,0,0,564,2,38,6.7,29,0 (0),61.5,71.0,49,35,316,256,1.23,4
108,Darius Reynaud,# 24,HB,2,NYJ,1,1,0,0.0,0,0,39.2,59.5,85.5,-,1,1.00,0,0,0,0,0,0,0,0,0,0,,0,0 (0),42.8,-,2,1,4,3,1.33,1
109,Felix Jones,# 23,HB,16,PIT,50,48,184,3.8,0,1,58.1,59.4,58.6,60.0,90,1.88,5,14,5,0,10,0,0,184,0,0,0.0,9,0 (0),50.6,69.1,11,9,63,63,1.00,1
110,Michael Bush,# 29,HB,15,CHI,78,63,197,3.1,3,0,55.8,59.1,84.6,56.5,135,2.14,10,40,2,0,23,0,0,197,2,55,27.9,10,0 (0),39.7,66.9,7,4,48,41,1.17,2
111,Joseph Randle,# 21,HB,7,DAL,59,54,164,3.0,2,0,53.0,58.9,86.3,68.8,121,2.24,5,19,3,0,10,0,0,164,1,19,11.6,7,0 (0),35.0,28.8,10,8,61,44,1.39,2
112,Greg Jones II,# 33,FB,16,HST,207,2,2,1.0,0,0,73.2,58.8,80.7,78.8,2,1.00,0,4,0,0,0,0,0,2,0,0,0.0,0,0 (0),53.0,62.9,10,5,34,93,0.37,0
113,Michael Robinson,# 26,FB,12,SEA,122,1,0,0.0,0,0,74.3,58.7,81.4,72.7,0,0.00,0,0,0,0,0,0,0,0,0,0,,0,1 (0),70.2,85.5,4,3,34,34,1.00,0
114,Jed Collins,# 45,FB,18,NO,280,15,45,3.0,1,0,65.5,57.9,77.9,72.2,26,1.73,1,12,1,0,0,0,0,45,0,0,0.0,9,2 (0),47.8,63.5,19,14,54,119,0.45,2
115,Isaiah Pead,# 24,HB,7,SL,8,7,21,3.0,0,0,65.4,57.4,77.5,60.0,20,2.86,1,11,1,0,3,0,0,21,0,0,0.0,2,0 (0),71.2,65.9,14,11,78,63,1.24,0
116,Tommy Bohanon,# 40,FB,16,NYJ,198,17,62,3.6,0,0,59.7,56.8,78.0,58.0,34,2.00,0,8,0,0,3,0,0,62,0,0,0.0,4,0 (0),68.7,48.9,16,11,69,112,0.62,0
117,Benny Cunningham,# 36,HB,13,SL,62,47,261,5.6,1,2,54.8,56.7,29.5,56.0,94,2.00,7,56,7,0,25,0,0,261,2,83,31.8,12,1 (0),60.3,49.8,8,6,59,58,1.02,0
118,Daryl Richardson,# 26,HB,8,SL,75,69,215,3.1,0,0,56.4,56.2,85.8,67.3,111,1.61,5,14,6,0,29,0,0,215,0,0,0.0,12,0 (0),56.1,55.8,18,14,121,90,1.34,3
119,Derrick Coleman,# 40,FB,11,SEA,103,2,3,1.5,0,1,55.4,56.0,20.7,56.6,10,5.00,1,4,0,0,1,0,0,3,0,0,0.0,0,0 (0),53.9,67.1,8,8,62,28,2.21,0
120,Ronnie Hillman,# 21,HB,9,DEN,63,55,218,4.0,1,2,61.3,55.9,27.1,67.6,105,1.91,5,19,6,0,16,0,0,218,2,36,16.5,13,0 (0),70.9,77.1,12,12,119,76,1.57,0
121,Jackie Battle,# 22,HB,10,TEN,44,36,142,3.9,1,0,57.8,55.8,81.0,54.0,108,3.00,5,37,4,0,18,0,0,142,3,73,51.4,7,1 (0),56.6,89.8,4,4,36,39,0.92,0
