RANK,PLAYER,#,POS,#G,TEAM,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,PEN,RECV,PBLK,TGT,REC,YDS,RSNP,Y/RR,DRP
122,Cedric Peerman,# 30,HB,3,CIN,3,3,15,5.0,0,0,59.7,58.0,67.2,-,8,2.67,0,11,1,0,0,0,0,15,0,0,0.0,0,0 (0),52.4,79.9,0,0,0,12,0.00,0
123,Ovie Mughelli,# 34,FB,7,ATL,93,2,1,0.5,0,0,54.9,57.7,69.4,58.8,3,1.50,0,1,0,0,0,0,0,1,0,0,0.0,0,0 (0),40.5,80.8,8,4,25,39,0.64,3
123,Delone Carter,# 34,HB,15,IND,111,101,377,3.7,2,3,54.1,57.7,28.3,59.1,272,2.69,12,42,8,0,0,0,0,377,3,83,22.0,20,0 (0),43.5,49.3,7,5,18,90,0.20,1
125,Thomas Jones,# 20,HB,16,KC,176,153,485,3.2,0,0,58.4,57.6,90.2,58.8,218,1.42,4,26,9,0,0,0,0,485,3,69,14.2,20,1 (0),56.4,80.3,7,5,43,68,0.63,0
126,Anthony Allen,# 35,HB,1,BLT,5,3,8,2.7,0,0,55.1,57.1,67.2,59.0,5,1.67,0,3,0,0,0,0,0,8,0,0,0.0,0,0 (0),60.0,-,0,0,0,0,,0
126,Keiland Williams,# 34,HB,13,DET,65,58,195,3.4,2,2,56.5,57.1,28.4,53.2,126,2.17,6,18,6,0,0,0,0,195,2,34,17.4,10,0 (0),60.2,55.4,8,8,62,41,1.51,0
128,Jason Snelling,# 44,HB,16,ATL,109,46,158,3.4,0,0,62.7,56.7,84.2,63.3,97,2.11,7,18,4,0,0,0,0,158,1,18,11.4,8,0 (0),61.2,78.8,33,28,188,144,1.31,2
129,Tony Fiammetta,# 24,FB,10,DAL,165,4,4,1.0,0,0,55.9,56.5,70.6,62.0,3,0.75,0,3,0,0,0,0,0,4,0,0,0.0,1,2 (0),37.6,54.4,5,3,39,41,0.95,2
129,Ronnie Brown,# 34,HB,16,PHI,60,42,136,3.2,1,1,50.1,56.5,29.8,58.0,82,1.95,1,15,3,0,0,0,0,136,1,15,11.0,11,1 (0),38.4,51.3,2,0,0,52,0.00,1
131,Montario Hardesty,# 31,HB,10,CLV,101,88,266,3.0,0,1,51.2,55.8,63.8,49.0,192,2.18,9,19,3,0,0,0,0,266,2,34,12.8,6,0 (0),44.8,45.3,20,14,122,116,1.05,5
132,Alex Green,# 20,HB,2,GB,5,3,11,3.7,0,0,59.1,55.7,68.2,59.0,2,0.67,0,8,0,0,0,0,0,11,0,0,0.0,0,0 (0),77.0,-,1,1,6,2,3.00,0
133,Allen Bradford,# 21,HB,1,TB,5,5,13,2.6,0,0,52.8,54.3,69.7,-,6,1.20,0,4,0,0,0,0,0,13,0,0,0.0,0,0 (0),59.7,-,0,0,0,1,0.00,0
134,Owen Marecic,# 48,FB,14,CLV,137,4,8,2.0,0,1,54.9,54.0,19.6,68.5,5,1.25,0,3,0,0,0,0,0,8,0,0,0.0,1,1 (1),39.3,46.2,6,5,31,75,0.41,0
134,Maurice Morris,# 28,HB,15,DET,88,80,316,4.0,1,1,57.1,54.0,65.3,58.7,183,2.29,2,31,6,0,0,0,0,316,2,47,14.9,12,0 (0),58.3,76.2,33,26,230,187,1.23,2
136,Eddie Williams,# 44,FB,3,CLV,19,2,2,1.0,0,0,53.6,53.2,66.7,51.8,4,2.00,0,1,0,0,0,0,0,2,0,0,0.0,1,0 (0),65.7,77.3,1,1,17,12,1.42,0
137,Rock Cartwright,# 25,HB,7,OAK,18,3,10,3.3,0,0,50.4,53.0,70.3,61.6,6,2.00,0,5,0,0,0,0,0,10,0,0,0.0,0,0 (0),42.1,60.3,5,4,24,26,0.92,1
137,John Kuhn,# 30,FB,17,GB,195,31,80,2.6,4,1,55.6,53.0,38.7,57.2,56,1.81,1,12,1,0,0,0,0,80,0,0,0.0,9,1 (0),51.4,72.2,20,16,85,139,0.61,3
139,Thomas Clayton,# 33,HB,3,CLV,8,8,12,1.5,0,0,49.3,51.5,72.5,-,8,1.00,2,4,0,0,0,0,0,12,0,0,0.0,1,0 (0),58.9,35.2,1,1,3,7,0.43,0
140,LaRod Stephens-Howling,# 36,HB,14,ARZ,49,43,167,3.9,0,0,62.6,51.4,82.8,59.0,98,2.28,1,39,2,0,0,0,0,167,2,54,32.3,5,0 (0),82.2,82.8,16,13,234,68,3.44,1
141,Daniel Thomas,# 33,HB,13,MIA,185,165,581,3.5,0,2,55.7,51.0,60.4,58.5,320,1.94,11,28,12,0,0,0,0,581,4,79,13.6,25,0 (0),67.3,84.0,14,12,72,98,0.73,0
142,Owen Schmitt,# 32,FB,16,PHI,71,4,6,1.5,0,0,48.9,50.0,70.6,45.2,3,0.75,0,4,0,0,0,0,0,6,0,0,0.0,0,1 (1),62.3,54.9,7,3,32,69,0.46,0
143,Chris Ogbonnaya,# 25,HB,13,CLV,99,76,340,4.5,1,2,54.2,49.2,37.4,66.9,185,2.43,6,40,7,0,0,0,0,340,3,100,29.4,13,0 (0),63.1,58.6,29,22,157,149,1.05,1
144,Jerious Norwood,# 34,HB,7,SL,25,24,61,2.5,0,0,36.2,48.4,78.5,60.0,36,1.50,0,10,1,0,0,0,0,61,0,0,0.0,1,2 (1),64.6,26.5,1,0,0,15,0.00,0
145,Tashard Choice,# 30,HB,13,BUF,67,57,152,2.7,1,3,47.3,47.8,24.8,47.2,115,2.02,4,14,3,0,0,0,0,152,0,0,0.0,10,0 (0),43.4,72.5,27,19,124,116,1.07,3
146,Da'Rel Scott,# 33,HB,6,NYG,5,5,16,3.2,0,1,49.7,47.2,18.3,-,7,1.40,1,8,0,0,0,0,0,16,0,0,0.0,1,0 (0),59.5,70.7,2,2,13,10,1.30,0
146,Jamie Harper,# 23,HB,10,TEN,24,17,46,2.7,1,1,49.4,47.2,25.6,56.6,21,1.24,1,12,1,0,0,0,0,46,0,0,0.0,4,0 (0),61.7,45.2,6,4,32,27,1.19,0
148,Bilal Powell,# 29,HB,2,NYJ,13,13,22,1.7,1,1,42.5,40.7,22.9,-,16,1.23,0,6,0,0,0,0,0,22,0,0,0.0,1,0 (0),59.9,78.0,1,1,7,6,1.17,0
149,Ahmard Hall,# 45,FB,12,TEN,163,6,24,4.0,0,1,56.5,40.5,22.8,61.8,16,2.67,1,12,1,0,0,0,0,24,0,0,0.0,3,2 (1),69.6,51.3,12,9,46,54,0.85,0
150,Bruce Miller,# 49,FB,15,SF,238,4,8,2.0,0,1,63.5,39.8,23.1,77.6,7,1.75,0,3,0,0,0,0,0,8,0,0,0.0,2,4 (0),61.1,45.7,14,12,99,84,1.18,0
151,Michael Robinson,# 26,FB,14,SEA,162,4,7,1.8,0,1,52.6,33.4,22.2,53.2,4,1.00,0,3,0,0,0,0,0,7,0,0,0.0,1,0 (0),76.2,80.5,13,9,74,38,1.95,0
152,Lorenzo Booker,# 27,HB,12,MIN,15,13,52,4.0,0,2,39.6,31.3,17.5,60.0,29,2.23,0,25,2,0,0,0,0,52,1,25,48.1,3,0 (0),44.5,58.1,10,8,82,56,1.46,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
