#G,DB,ATT,COM,COM%,YDS,YPA,TD,INT,OFF,PASS,RUN,FUM,BTT,BTT%,TWP,TWP%,ADOT,ADJ%,DRP,DRP%,BAT,HAT,TA,DPR,SK,P2S%,TTT,SCR,1ST,NFL,PFR_ID
2.0,17.0,15.0,8.0,53.3,84,5.6,0.0,0.0,48.1,69.9,38.9,23.9,0.0,0.0,0.0,0.0,2.9,88.9,0.0,0.0,2.0,2.0,2.0,11.0,2.0,18.2,2.42,0.0,4.0,69.9,JohnJo05
4.0,27.0,25.0,21.0,84.0,224,9.0,1.0,1.0,69.0,69.9,57.1,77.3,1.0,4.0,2.0,7.4,7.2,87.5,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.53,2.0,11.0,100.7,MullNi00
5.0,90.0,79.0,49.0,62.0,683,8.6,4.0,4.0,70.1,69.8,68.8,84.3,0.0,0.0,5.0,5.4,9.8,70.8,2.0,3.9,1.0,3.0,3.0,42.0,7.0,16.7,3.06,3.0,34.0,85.6,BridTe00
11.0,329.0,308.0,207.0,67.2,2437,7.9,16.0,4.0,71.4,69.5,67.4,64.7,13.0,4.0,9.0,2.6,7.3,75.4,11.0,5.0,12.0,3.0,4.0,96.0,18.0,18.8,2.53,3.0,114.0,103.0,GaroJi00
18.0,650.0,534.0,356.0,66.7,3642,6.8,17.0,6.0,75.6,69.5,84.4,50.8,8.0,1.4,21.0,3.0,6.5,80.1,30.0,7.8,11.0,6.0,30.0,273.0,51.0,18.7,3.01,65.0,214.0,92.0,JoneDa05
14.0,496.0,442.0,288.0,65.2,2997,6.8,14.0,11.0,67.7,68.9,56.2,90.1,22.0,4.7,14.0,2.7,8.2,74.3,18.0,5.9,7.0,1.0,20.0,145.0,34.0,23.4,2.69,20.0,134.0,84.8,JoneMa05
14.0,507.0,464.0,309.0,66.6,3371,7.3,28.0,17.0,71.8,68.2,74.4,83.2,19.0,3.9,20.0,3.8,8.6,75.1,23.0,6.9,4.0,6.0,12.0,158.0,22.0,13.9,2.71,21.0,173.0,92.7,PresDa01
3.0,28.0,25.0,14.0,56.0,139,5.6,1.0,1.0,66.7,68.0,54.5,77.0,1.0,4.0,0.0,0.0,10.5,65.2,1.0,6.7,0.0,1.0,0.0,3.0,1.0,33.3,2.79,2.0,9.0,68.6,PeteNa00
9.0,338.0,303.0,206.0,68.0,2087,6.9,10.0,8.0,67.0,67.6,52.1,47.6,15.0,4.8,12.0,3.5,7.0,74.7,9.0,4.2,3.0,0.0,12.0,107.0,29.0,27.1,2.59,5.0,108.0,87.4,StafMa00
3.0,129.0,115.0,73.0,63.5,858,7.5,4.0,5.0,65.3,66.9,37.5,39.6,7.0,5.7,7.0,5.1,12.0,71.7,3.0,3.9,2.0,1.0,4.0,42.0,11.0,26.2,2.64,3.0,35.0,79.5,WinsJa00
4.0,154.0,132.0,90.0,68.2,780,5.9,1.0,3.0,61.9,66.7,33.2,48.1,5.0,3.5,2.0,1.2,6.4,75.8,7.0,7.2,1.0,0.0,3.0,48.0,13.0,27.1,2.5,8.0,37.0,76.6,McCoCo00
6.0,162.0,140.0,82.0,58.6,1143,8.2,7.0,3.0,63.0,66.3,45.3,27.3,10.0,6.7,5.0,2.9,9.2,72.2,1.0,1.2,2.0,1.0,19.0,61.0,10.0,16.4,3.16,9.0,61.0,92.6,DarnSa00
15.0,544.0,502.0,305.0,60.8,3522,7.0,24.0,14.0,66.8,65.4,68.1,67.1,21.0,4.0,18.0,3.1,9.7,70.8,17.0,5.3,8.0,10.0,29.0,196.0,27.0,13.8,2.84,14.0,168.0,86.3,CarrDe02
15.0,569.0,484.0,293.0,60.5,3538,7.3,16.0,11.0,66.2,64.5,67.2,85.5,23.0,4.4,16.0,2.6,9.5,74.1,27.0,8.4,18.0,3.0,30.0,204.0,55.0,27.0,2.94,28.0,154.0,84.5,WilsRu00
15.0,529.0,479.0,292.0,61.0,3118,6.5,17.0,15.0,61.9,63.6,43.2,60.6,21.0,4.1,15.0,2.7,8.4,69.9,15.0,4.9,11.0,11.0,17.0,213.0,31.0,14.6,2.66,17.0,142.0,78.8,MillDa02
11.0,443.0,390.0,259.0,66.4,2363,6.1,14.0,7.0,67.2,63.4,72.2,47.9,9.0,2.2,18.0,3.8,7.2,77.0,16.0,5.8,9.0,2.0,19.0,120.0,25.0,20.8,2.61,25.0,128.0,87.2,MurrKy00
1.0,8.0,8.0,6.0,75.0,29,3.6,1.0,0.0,63.8,63.1,-,70.3,0.0,0.0,0.0,0.0,2.8,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.68,0.0,2.0,119.3,GabbBl00
12.0,509.0,461.0,309.0,67.0,3057,6.6,14.0,13.0,63.8,63.0,60.3,26.9,6.0,1.2,23.0,4.3,6.5,78.6,18.0,5.5,9.0,5.0,30.0,171.0,38.0,22.2,2.58,10.0,160.0,83.9,RyanMa00
1.0,7.0,6.0,5.0,83.3,37,6.2,0.0,0.0,63.7,62.9,-,69.6,0.0,0.0,0.0,0.0,4.2,83.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.97,0.0,2.0,92.4,HoyeBr00
3.0,101.0,83.0,53.0,63.9,656,7.9,4.0,3.0,62.2,62.8,58.9,25.3,2.0,2.2,4.0,3.7,10.3,73.7,3.0,5.4,1.0,2.0,4.0,47.0,7.0,14.9,3.05,11.0,37.0,89.2,StidJa00
2.0,9.0,9.0,5.0,55.6,23,2.6,1.0,0.0,67.7,62.7,61.6,74.4,0.0,0.0,0.0,0.0,3.1,85.7,1.0,16.7,2.0,0.0,0.0,2.0,0.0,0.0,2.01,0.0,3.0,97.9,HennCh01
13.0,354.0,300.0,184.0,61.3,2219,7.4,15.0,9.0,66.1,62.7,69.1,46.8,8.0,2.5,15.0,4.0,10.5,67.3,7.0,3.7,3.0,1.0,8.0,121.0,28.0,23.1,2.99,26.0,116.0,88.2,MariMa01
6.0,24.0,20.0,14.0,70.0,108,5.4,1.0,0.0,68.0,62.0,69.9,80.7,0.0,0.0,0.0,0.0,2.5,93.8,1.0,6.7,3.0,0.0,1.0,7.0,2.0,28.6,2.6,2.0,7.0,99.6,DrisJe00
1.0,25.0,19.0,11.0,57.9,168,8.8,1.0,1.0,68.5,61.5,75.6,77.5,1.0,4.5,1.0,3.6,9.7,70.6,1.0,8.3,1.0,0.0,1.0,12.0,3.0,25.0,2.86,3.0,9.0,82.8,HoweSa00
4.0,47.0,34.0,19.0,55.9,161,4.7,1.0,2.0,60.0,60.4,63.6,82.0,1.0,2.9,1.0,2.1,6.5,66.7,1.0,5.0,2.0,1.0,0.0,23.0,6.0,26.1,3.47,7.0,14.0,53.7,PerkBr02
6.0,119.0,106.0,63.0,59.4,731,6.9,3.0,3.0,64.4,60.3,76.6,86.8,9.0,8.2,6.0,4.8,8.4,66.0,5.0,7.4,2.0,0.0,1.0,22.0,6.0,27.3,2.27,3.0,31.0,78.0,WalkPh00
4.0,136.0,115.0,73.0,63.5,708,6.2,2.0,0.0,55.9,60.1,36.2,43.5,3.0,2.5,2.0,1.4,8.4,68.5,1.0,1.4,1.0,2.0,4.0,43.0,9.0,20.9,3.0,11.0,40.0,86.4,RiddDe00
4.0,186.0,175.0,103.0,58.9,1192,6.8,3.0,4.0,61.3,59.6,69.2,71.6,8.0,4.5,7.0,3.7,8.0,69.6,7.0,6.4,5.0,5.0,7.0,51.0,9.0,17.6,2.61,1.0,56.0,75.7,WhitMi01
8.0,167.0,150.0,78.0,52.0,754,5.0,2.0,5.0,55.4,59.1,45.4,52.4,4.0,2.5,6.0,3.3,9.0,64.4,9.0,10.3,1.0,4.0,10.0,83.0,10.0,12.0,3.04,7.0,39.0,56.9,ThomSk00
8.0,314.0,276.0,172.0,62.3,1755,6.4,11.0,9.0,60.6,58.9,62.6,70.5,13.0,4.4,14.0,4.2,7.9,73.4,16.0,8.5,7.0,3.0,10.0,105.0,26.0,24.8,2.58,12.0,88.0,80.2,WentCa00
2.0,77.0,68.0,40.0,58.8,411,6.0,2.0,2.0,62.3,57.7,73.5,27.1,2.0,2.9,4.0,5.1,7.8,72.4,2.0,4.8,2.0,3.0,5.0,37.0,6.0,16.2,3.01,3.0,26.0,73.8,DobbJo00
6.0,168.0,141.0,92.0,65.2,884,6.3,4.0,4.0,55.3,57.3,51.0,56.9,3.0,2.0,6.0,3.4,7.4,71.0,1.0,1.1,2.0,1.0,5.0,58.0,9.0,15.5,2.98,18.0,45.0,80.2,HuntTy01
4.0,126.0,101.0,64.0,63.4,573,5.7,3.0,3.0,57.2,56.6,58.0,63.5,3.0,2.9,4.0,3.0,7.8,71.1,5.0,7.2,2.0,0.0,2.0,48.0,14.0,29.2,3.03,11.0,31.0,76.1,EhliSa00
4.0,84.0,76.0,44.0,57.9,663,8.7,3.0,3.0,56.3,56.5,54.1,52.7,0.0,0.0,5.0,5.7,10.2,63.8,0.0,0.0,1.0,0.0,5.0,35.0,6.0,17.1,2.73,2.0,30.0,83.4,MinsGa00
2.0,12.0,11.0,7.0,63.6,35,3.2,0.0,1.0,57.6,56.3,61.0,74.4,0.0,0.0,0.0,0.0,6.0,81.8,2.0,22.2,0.0,0.0,0.0,6.0,1.0,16.7,2.68,0.0,2.0,30.5,BeatC.00
8.0,172.0,162.0,94.0,58.0,1051,6.5,5.0,3.0,56.5,55.9,54.8,71.3,3.0,1.8,8.0,4.4,8.9,69.4,6.0,6.0,7.0,3.0,7.0,55.0,7.0,12.7,2.43,2.0,52.0,80.0,RushCo00
15.0,444.0,318.0,192.0,60.4,2242,7.1,17.0,11.0,70.2,54.4,91.5,28.8,13.0,3.8,21.0,4.4,9.5,71.7,13.0,6.3,11.0,5.0,16.0,203.0,55.0,27.1,3.45,70.0,128.0,85.2,FielJu00
5.0,202.0,191.0,110.0,57.6,1051,5.5,5.0,3.0,53.3,52.8,61.5,28.2,3.0,1.5,7.0,3.3,8.4,71.7,9.0,7.6,6.0,8.0,11.0,77.0,10.0,13.0,2.58,1.0,57.0,75.2,FlacJo00
2.0,15.0,8.0,6.0,75.0,58,7.3,1.0,1.0,58.3,52.6,65.5,15.1,0.0,0.0,3.0,18.8,11.1,87.5,1.0,14.3,0.0,0.0,0.0,7.0,3.0,42.9,3.29,4.0,7.0,94.8,TaylTy00
2.0,38.0,31.0,15.0,48.4,194,6.3,0.0,1.0,53.1,52.4,56.7,34.8,2.0,6.3,1.0,2.6,7.8,64.3,3.0,16.7,1.0,1.0,1.0,15.0,2.0,13.3,3.15,4.0,8.0,55.0,LancTr00
12.0,389.0,335.0,201.0,60.0,2163,6.5,10.0,8.0,50.6,52.2,44.0,54.5,8.0,2.2,12.0,2.9,7.1,69.2,10.0,4.7,12.0,2.0,15.0,117.0,36.0,30.8,2.86,15.0,98.0,79.0,MayfBa00
2.0,65.0,58.0,38.0,65.5,402,6.9,2.0,2.0,50.3,51.9,49.1,45.4,0.0,0.0,3.0,4.3,8.1,71.4,2.0,5.0,0.0,0.0,2.0,22.0,5.0,22.7,2.68,2.0,18.0,82.7,BlouDa00
6.0,204.0,170.0,99.0,58.2,1102,6.5,7.0,5.0,54.7,51.0,69.6,60.9,2.0,1.1,9.0,4.1,7.9,73.0,9.0,8.3,4.0,3.0,13.0,73.0,20.0,27.4,3.31,12.0,58.0,79.1,WatsDe00
9.0,292.0,259.0,161.0,62.2,1859,7.2,12.0,6.0,49.8,48.9,56.1,30.0,9.0,3.4,19.0,6.3,9.2,71.0,3.0,1.8,6.0,5.0,15.0,121.0,19.0,15.7,2.9,13.0,95.0,89.6,HeinTa00
4.0,97.0,88.0,53.0,60.2,483,5.5,2.0,4.0,46.4,46.9,52.0,29.3,2.0,2.2,5.0,5.1,9.1,66.7,3.0,5.4,1.0,1.0,2.0,32.0,8.0,25.0,2.62,1.0,24.0,63.8,RypiBr00
1.0,9.0,9.0,3.0,33.3,23,2.6,0.0,0.0,43.1,44.3,-,70.9,0.0,0.0,0.0,0.0,12.4,37.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.38,0.0,1.0,42.4,TrasKy00
9.0,279.0,242.0,132.0,54.5,1688,7.0,6.0,7.0,46.6,43.3,65.5,80.6,8.0,3.2,17.0,5.9,9.7,65.9,7.0,5.0,7.0,4.0,20.0,111.0,23.0,20.7,3.07,13.0,78.0,72.8,WilsZa00
3.0,14.0,12.0,8.0,66.7,52,4.3,1.0,0.0,40.7,43.0,55.7,73.5,0.0,0.0,1.0,6.7,1.3,66.7,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.46,1.0,4.0,103.5,DaniCh00
1.0,19.0,15.0,10.0,66.7,90,6.0,0.0,0.0,41.0,41.9,52.0,25.2,0.0,0.0,2.0,10.0,9.1,78.6,1.0,9.1,0.0,1.0,0.0,6.0,0.0,0.0,3.35,4.0,5.0,82.6,StreCh00
2.0,74.0,62.0,38.0,61.3,390,6.3,1.0,3.0,40.0,40.0,55.4,46.7,2.0,3.1,4.0,5.3,8.5,64.4,0.0,0.0,2.0,0.0,1.0,33.0,7.0,21.2,3.04,5.0,20.0,64.6,WolfJo00
6.0,79.0,61.0,31.0,50.8,276,4.5,0.0,3.0,51.9,39.8,75.6,25.3,3.0,4.6,3.0,3.6,8.2,67.3,4.0,11.4,1.0,1.0,7.0,38.0,10.0,26.3,3.52,8.0,14.0,42.8,WillMa12
5.0,91.0,83.0,45.0,54.2,412,5.0,0.0,5.0,36.4,37.1,50.3,57.5,3.0,3.4,8.0,8.3,8.3,66.2,4.0,8.2,1.0,1.0,6.0,25.0,3.0,12.0,2.54,5.0,19.0,42.8,McSoTr00
2.0,54.0,49.0,22.0,44.9,302,6.2,0.0,2.0,36.2,36.0,60.5,38.8,0.0,0.0,3.0,5.4,9.4,61.4,5.0,18.5,3.0,0.0,0.0,17.0,5.0,29.4,2.46,0.0,13.0,48.2,BrowAn06
1.0,8.0,8.0,2.0,25.0,33,4.1,0.0,2.0,35.2,35.4,60.0,72.3,0.0,0.0,1.0,11.1,12.3,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.56,0.0,2.0,4.7,BoylTi00
2.0,51.0,42.0,25.0,59.5,224,5.3,0.0,4.0,34.0,35.3,53.6,80.9,0.0,0.0,5.0,9.4,8.4,65.9,2.0,7.4,0.0,0.0,1.0,18.0,8.0,44.4,2.75,1.0,9.0,34.3,FoleNi00
1.0,42.0,40.0,23.0,57.5,168,4.2,1.0,0.0,33.8,33.8,64.6,80.2,0.0,0.0,3.0,7.0,6.6,63.9,0.0,0.0,2.0,0.0,2.0,19.0,0.0,0.0,2.87,2.0,11.0,75.8,WebbDa00
2.0,29.0,26.0,15.0,57.7,184,7.1,1.0,1.0,33.9,33.5,56.1,78.0,0.0,0.0,2.0,6.9,7.2,60.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,18.2,2.63,1.0,7.0,76.4,SiemTr00
1.0,5.0,5.0,3.0,60.0,59,11.8,0.0,1.0,29.2,29.9,-,68.0,0.0,0.0,1.0,20.0,5.0,80.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,2.22,0.0,2.0,61.7,EasoJa00
2.0,84.0,77.0,45.0,58.4,416,5.4,2.0,4.0,27.0,29.1,29.3,23.7,1.0,1.2,7.0,7.9,7.3,67.1,4.0,8.2,2.0,0.0,2.0,26.0,5.0,19.2,2.6,2.0,19.0,60.3,AlleKy00
2.0,7.0,7.0,2.0,28.6,8,1.1,0.0,0.0,28.5,27.3,58.1,73.2,0.0,0.0,1.0,14.3,8.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.87,0.0,0.0,39.6,KeenCa00
