#G,DB,ATT,COM,COM%,YDS,YPA,TD,INT,OFF,PASS,RUN,FUM,BTT,BTT%,TWP,TWP%,ADOT,ADJ%,DRP,DRP%,BAT,HAT,TA,DPR,SK,P2S%,TTT,SCR,1ST,NFL,PFR_ID
13.0,500.0,442.0,282.0,63.8,3504,7.9,19.0,11.0,73.7,74.4,58.3,28.4,23.0,4.9,27.0,5.1,11.0,70.8,16.0,5.4,2.0,7.0,9.0,166.0,33.0,19.9,2.73,25.0,188.0,92.2,WinsJa00
9.0,215.0,207.0,134.0,64.7,1508,7.3,11.0,3.0,73.2,73.8,39.6,29.7,9.0,4.1,7.0,3.1,8.8,74.7,8.0,5.6,2.0,4.0,11.0,70.0,7.0,10.0,2.59,1.0,78.0,98.1,FoleNi00
2.0,42.0,36.0,21.0,58.3,212,5.9,1.0,0.0,70.9,72.5,58.8,29.2,1.0,2.7,1.0,2.3,6.3,74.2,2.0,8.7,2.0,0.0,3.0,20.0,3.0,15.0,2.97,3.0,10.0,84.5,SmitGe00
16.0,548.0,496.0,297.0,59.9,3320,6.7,25.0,12.0,72.7,72.3,54.7,90.5,28.0,5.4,21.0,3.7,8.8,71.6,25.0,7.8,8.0,4.0,33.0,170.0,39.0,22.9,2.51,12.0,167.0,86.6,DaltAn00
17.0,588.0,521.0,322.0,61.8,3691,7.1,17.0,16.0,76.2,72.1,79.6,87.0,31.0,5.6,16.0,2.6,9.5,70.8,25.0,7.2,7.0,2.0,21.0,182.0,37.0,20.3,2.81,30.0,183.0,81.2,MariMa01
12.0,386.0,330.0,196.0,59.4,2193,6.6,7.0,7.0,66.4,71.2,39.4,44.9,14.0,3.9,11.0,2.7,8.1,70.3,19.0,8.8,6.0,3.0,14.0,139.0,31.0,22.3,2.74,25.0,109.0,77.5,TrubMi00
15.0,544.0,515.0,323.0,62.7,3496,6.8,22.0,13.0,68.9,69.9,29.6,39.1,17.0,3.1,24.0,4.1,8.4,72.8,35.0,9.8,6.0,1.0,16.0,148.0,20.0,13.5,2.4,9.0,170.0,86.4,CarrDe02
16.0,606.0,540.0,347.0,64.3,4093,7.6,27.0,13.0,70.0,68.7,65.3,52.4,23.0,4.1,21.0,3.4,8.2,74.4,30.0,8.0,11.0,7.0,15.0,222.0,41.0,18.5,2.66,24.0,202.0,93.9,CousKi00
16.0,583.0,549.0,352.0,64.1,3141,5.7,18.0,13.0,68.6,68.6,55.1,84.8,16.0,2.8,18.0,3.0,7.0,75.1,26.0,6.9,8.0,9.0,26.0,158.0,27.0,17.1,2.51,7.0,161.0,80.4,FlacJo00
1.0,3.0,1.0,1.0,100.0,10,10.0,0.0,0.0,65.1,68.2,58.3,65.5,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,3.17,1.0,1.0,108.3,HeinTa00
2.0,48.0,43.0,24.0,55.8,265,6.2,1.0,1.0,67.4,68.0,60.8,80.5,1.0,2.3,1.0,2.0,10.5,69.2,3.0,11.1,2.0,1.0,1.0,9.0,4.0,44.4,2.4,1.0,14.0,72.3,ManuEJ00
16.0,554.0,490.0,308.0,62.9,3324,6.8,22.0,13.0,72.2,67.8,78.5,90.6,19.0,3.6,17.0,2.8,8.8,74.3,28.0,8.3,8.0,9.0,19.0,203.0,32.0,15.8,2.8,32.0,179.0,86.6,PresDa01
15.0,607.0,571.0,352.0,61.6,3468,6.1,19.0,13.0,68.9,67.8,59.6,47.9,19.0,3.1,24.0,3.7,7.6,72.7,43.0,10.9,6.0,6.0,16.0,177.0,31.0,17.5,2.4,5.0,174.0,80.4,MannEl00
6.0,180.0,163.0,96.0,58.9,1103,6.8,7.0,3.0,67.9,67.7,62.5,90.0,7.0,4.0,6.0,3.1,9.7,67.7,9.0,8.6,3.0,1.0,4.0,62.0,7.0,11.3,2.58,10.0,67.0,86.0,FitzRy00
17.0,603.0,532.0,315.0,59.2,3651,6.9,24.0,16.0,68.7,67.7,64.4,72.6,19.0,3.4,21.0,3.3,9.0,69.8,29.0,8.4,9.0,6.0,22.0,194.0,39.0,20.1,2.81,32.0,195.0,82.5,NewtCa00
19.0,671.0,608.0,364.0,59.9,4281,7.0,24.0,13.0,69.4,66.7,71.2,36.9,31.0,4.8,27.0,3.8,8.3,72.1,32.0,8.1,15.0,16.0,26.0,239.0,29.0,12.1,2.74,34.0,240.0,85.6,BortBl00
2.0,48.0,43.0,32.0,74.4,382,8.9,3.0,0.0,67.1,65.9,60.0,80.7,4.0,8.9,4.0,8.0,8.4,76.7,1.0,3.0,0.0,0.0,0.0,14.0,5.0,35.7,2.51,0.0,17.0,124.4,BradSa00
7.0,290.0,267.0,164.0,61.4,1978,7.4,9.0,7.0,65.3,65.8,45.0,73.3,15.0,5.2,18.0,5.8,9.8,71.0,15.0,8.4,5.0,3.0,7.0,122.0,22.0,18.0,2.45,1.0,94.0,84.4,PalmCa00
8.0,229.0,211.0,123.0,58.3,1287,6.1,4.0,4.0,63.6,65.5,44.6,81.4,9.0,4.1,7.0,2.9,8.4,68.8,16.0,11.5,3.0,1.0,5.0,77.0,16.0,20.8,2.39,1.0,65.0,74.5,HoyeBr00
13.0,455.0,397.0,267.0,67.3,2926,7.4,18.0,9.0,67.9,65.4,75.0,29.1,15.0,3.6,23.0,4.8,8.1,76.5,16.0,5.7,9.0,1.0,12.0,177.0,39.0,22.0,2.55,15.0,143.0,94.5,McCoJo01
7.0,241.0,204.0,126.0,61.8,1699,8.3,19.0,8.0,68.1,64.1,74.9,51.6,17.0,7.5,12.0,4.5,11.5,65.6,2.0,1.6,2.0,1.0,4.0,115.0,19.0,16.5,3.09,18.0,91.0,103.0,WatsDe00
4.0,149.0,140.0,93.0,66.4,833,6.0,4.0,5.0,61.4,62.9,34.1,28.9,3.0,2.0,8.0,5.0,6.8,77.6,11.0,10.6,1.0,2.0,3.0,56.0,8.0,14.3,2.44,1.0,42.0,76.9,GlenMi00
16.0,561.0,469.0,276.0,58.8,3098,6.6,13.0,7.0,62.4,62.6,52.3,60.4,15.0,3.0,16.0,2.7,7.9,73.1,31.0,10.1,7.0,12.0,27.0,225.0,52.0,23.1,2.96,40.0,154.0,81.7,BrisJa00
3.0,30.0,23.0,11.0,47.8,126,5.5,0.0,1.0,62.1,62.3,60.0,78.1,2.0,8.3,1.0,3.2,12.2,66.7,1.0,8.3,0.0,0.0,5.0,15.0,6.0,40.0,2.91,0.0,6.0,46.6,KessCo00
1.0,2.0,2.0,0.0,0.0,0,0.0,0.0,1.0,63.8,62.0,60.5,69.1,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1,0.0,0.0,0.0,BridTe00
1.0,27.0,23.0,19.0,82.6,134,5.8,0.0,0.0,62.5,59.9,65.7,78.0,0.0,0.0,0.0,0.0,3.8,90.9,1.0,5.0,1.0,0.0,0.0,11.0,3.0,27.3,2.6,1.0,5.0,90.9,SudfNa00
2.0,3.0,3.0,1.0,33.3,2,0.7,0.0,0.0,67.9,59.6,65.2,68.7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.13,0.0,0.0,42.4,RushCo00
1.0,7.0,7.0,5.0,71.4,11,1.6,0.0,0.0,59.6,59.5,-,69.6,0.0,0.0,0.0,0.0,6.9,71.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.69,0.0,1.0,74.1,CallJo00
11.0,368.0,316.0,192.0,60.8,1836,5.8,9.0,12.0,64.8,58.5,89.5,63.7,8.0,2.4,14.0,3.6,7.8,73.2,16.0,7.7,6.0,2.0,24.0,140.0,29.0,20.7,3.0,22.0,103.0,70.6,HundBr00
14.0,456.0,429.0,266.0,62.0,2666,6.2,19.0,14.0,58.4,58.5,48.1,60.2,7.0,1.6,20.0,4.2,8.7,72.0,25.0,8.6,8.0,2.0,15.0,143.0,20.0,14.0,2.53,6.0,138.0,80.8,CutlJa00
8.0,246.0,223.0,125.0,56.1,1412,6.3,5.0,6.0,58.6,58.4,55.3,62.8,13.0,5.3,14.0,5.2,10.2,67.8,12.0,8.8,9.0,4.0,7.0,115.0,21.0,18.3,2.56,2.0,67.0,71.4,SavaTo00
3.0,40.0,37.0,22.0,59.5,185,5.0,0.0,0.0,54.7,57.7,52.1,48.1,2.0,5.1,2.0,4.8,7.1,70.3,4.0,15.4,0.0,0.0,0.0,11.0,3.0,27.3,2.33,0.0,8.0,72.5,MannSe00
2.0,47.0,43.0,29.0,67.4,265,6.2,1.0,1.0,53.2,56.7,44.7,80.7,0.0,0.0,1.0,2.0,7.3,75.0,1.0,3.3,1.0,0.0,2.0,18.0,1.0,5.6,2.69,3.0,14.0,82.0,FaleDa00
6.0,257.0,224.0,123.0,54.9,1430,6.4,4.0,6.0,59.5,56.7,71.8,64.9,8.0,3.5,11.0,4.2,8.1,69.2,16.0,11.5,6.0,9.0,7.0,101.0,19.0,18.8,2.59,13.0,70.0,69.2,BeatC.00
4.0,142.0,127.0,78.0,61.4,861,6.8,4.0,5.0,53.9,53.9,55.3,87.7,6.0,4.5,6.0,4.1,8.7,70.1,4.0,4.9,3.0,1.0,5.0,48.0,12.0,25.0,2.48,3.0,37.0,75.6,MoorMa01
1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,24.2,53.8,60.0,60.4,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,39.6,BrayTy00
5.0,167.0,159.0,79.0,49.7,894,5.6,6.0,5.0,54.3,53.8,55.9,71.1,6.0,3.5,10.0,5.5,11.1,62.3,12.0,13.2,4.0,3.0,6.0,62.0,7.0,11.3,2.56,1.0,50.0,66.4,StanDr00
2.0,16.0,16.0,9.0,56.3,56,3.5,2.0,0.0,52.8,52.6,57.6,76.2,0.0,0.0,1.0,5.0,8.4,62.5,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,2.18,0.0,5.0,103.1,MallRy00
11.0,406.0,349.0,206.0,59.0,2285,6.5,12.0,14.0,53.0,52.0,61.4,49.4,15.0,4.0,17.0,3.9,9.2,69.9,19.0,8.4,3.0,5.0,19.0,146.0,33.0,22.6,2.72,24.0,120.0,73.3,SiemTr00
2.0,8.0,8.0,6.0,75.0,36,4.5,0.0,1.0,54.9,51.8,61.3,73.6,0.0,0.0,0.0,0.0,3.8,75.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.91,0.0,4.0,43.8,ClemKe00
15.0,563.0,476.0,255.0,53.6,2894,6.1,11.0,22.0,52.5,49.9,68.3,61.1,20.0,3.9,31.0,5.1,9.7,65.5,30.0,10.5,6.0,14.0,20.0,219.0,38.0,17.4,2.92,47.0,143.0,60.5,KizeDe00
4.0,87.0,75.0,46.0,61.3,517,6.9,4.0,5.0,50.5,49.5,65.4,55.0,4.0,4.8,7.0,7.4,10.2,64.9,2.0,4.2,0.0,0.0,1.0,33.0,6.0,18.2,2.64,5.0,25.0,71.9,HogaKe00
6.0,192.0,172.0,96.0,55.8,1088,6.3,5.0,5.0,47.3,49.3,43.8,72.8,3.0,1.6,10.0,4.9,7.8,70.7,15.0,13.5,2.0,4.0,7.0,81.0,10.0,12.3,2.69,10.0,56.0,72.5,OsweBr00
2.0,31.0,28.0,23.0,82.1,239,8.5,1.0,1.0,49.4,47.6,62.1,28.9,0.0,0.0,2.0,6.3,7.5,82.1,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,2.47,0.0,9.0,99.3,JoneLa02
3.0,9.0,9.0,2.0,22.2,17,1.9,0.0,0.0,47.8,47.5,60.0,72.3,0.0,0.0,0.0,0.0,11.9,37.5,1.0,33.3,1.0,0.0,0.0,0.0,0.0,,2.06,0.0,1.0,39.6,AndeDe00
5.0,207.0,171.0,95.0,55.6,1086,6.4,6.0,6.0,45.4,45.4,56.2,28.3,7.0,3.8,15.0,6.8,9.8,65.8,11.0,10.4,6.0,2.0,1.0,70.0,22.0,31.4,2.58,14.0,61.0,71.9,GabbBl00
4.0,115.0,97.0,47.0,48.5,523,5.4,4.0,3.0,48.7,45.3,77.3,23.9,5.0,4.8,8.0,6.5,11.0,64.3,7.0,13.0,2.0,5.0,6.0,49.0,13.0,26.5,2.7,5.0,31.0,65.8,YateT.00
1.0,5.0,5.0,3.0,60.0,24,4.8,0.0,1.0,30.0,43.1,60.0,69.9,0.0,0.0,1.0,16.7,5.6,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.98,0.0,1.0,32.5,RudoJa00
4.0,127.0,112.0,55.0,49.1,544,4.9,1.0,3.0,45.7,42.7,74.5,63.4,5.0,4.2,6.0,4.4,8.2,59.2,6.0,9.8,4.0,1.0,4.0,41.0,8.0,19.5,2.47,6.0,27.0,55.1,PettBr01
2.0,50.0,42.0,25.0,59.5,162,3.9,1.0,2.0,42.2,42.3,-,23.3,2.0,4.7,4.0,7.8,8.3,69.4,0.0,0.0,2.0,1.0,3.0,22.0,8.0,36.4,2.64,0.0,10.0,55.9,CassMa00
1.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,45.0,40.6,61.3,71.0,0.0,0.0,1.0,50.0,4.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,39.6,HennCh01
2.0,59.0,45.0,30.0,66.7,295,6.6,2.0,3.0,43.3,39.9,69.0,36.9,1.0,2.2,4.0,6.7,9.2,70.5,1.0,3.2,1.0,0.0,0.0,20.0,9.0,45.0,2.7,5.0,17.0,72.0,LyncPa00
5.0,58.0,52.0,25.0,48.1,266,5.1,2.0,6.0,33.8,38.9,35.5,37.8,0.0,0.0,6.0,10.2,9.8,64.0,7.0,21.9,0.0,0.0,1.0,13.0,1.0,7.7,2.52,5.0,16.0,36.7,PeteNa00
2.0,15.0,14.0,7.0,50.0,66,4.7,0.0,0.0,37.1,38.0,-,73.9,0.0,0.0,0.0,0.0,8.1,58.3,0.0,0.0,0.0,1.0,1.0,5.0,1.0,20.0,3.11,0.0,3.0,63.4,McCaA.00
1.0,23.0,18.0,9.0,50.0,128,7.1,0.0,2.0,25.3,25.6,57.9,76.2,0.0,0.0,4.0,16.7,9.6,52.9,0.0,0.0,1.0,0.0,0.0,11.0,4.0,36.4,2.56,1.0,5.0,33.8,TolzSc00
