#G,DB,ATT,COM,COM%,YDS,YPA,TD,INT,OFF,PASS,RUN,FUM,BTT,BTT%,TWP,TWP%,ADOT,ADJ%,DRP,DRP%,BAT,HAT,TA,DPR,SK,P2S%,TTT,SCR,1ST,NFL,PFR_ID
8.0,304.0,268.0,176.0,65.7,1799,6.7,10.0,5.0,70.8,67.6,77.8,59.7,8.0,2.8,6.0,1.8,7.5,73.5,10.0,5.4,9.0,2.0,3.0,95.0,18.0,18.9,2.8,16.0,96.0,89.4,MurrKy00
13.0,457.0,370.0,227.0,61.4,2562,6.9,16.0,9.0,74.6,67.2,84.9,33.8,21.0,5.5,16.0,3.3,8.8,74.4,14.0,5.8,10.0,7.0,29.0,223.0,43.0,19.3,3.39,43.0,141.0,86.3,FielJu00
6.0,205.0,171.0,105.0,61.4,1115,6.5,7.0,4.0,67.3,66.8,63.4,38.5,6.0,3.3,4.0,1.8,9.2,72.6,9.0,7.9,2.0,3.0,8.0,77.0,16.0,20.8,3.13,18.0,58.0,84.3,WatsDe00
6.0,55.0,46.0,28.0,60.9,297,6.5,2.0,1.0,66.0,66.5,57.8,22.9,1.0,2.0,2.0,3.4,8.7,69.8,2.0,6.7,0.0,1.0,1.0,25.0,6.0,24.0,2.73,3.0,16.0,85.1,DarnSa00
9.0,271.0,230.0,149.0,64.8,1616,7.0,4.0,7.0,68.7,66.3,69.7,70.5,10.0,4.0,11.0,3.8,8.4,76.1,13.0,8.0,5.0,3.0,7.0,106.0,32.0,30.2,2.67,9.0,77.0,78.5,TannRy00
7.0,191.0,169.0,110.0,65.1,1205,7.1,7.0,9.0,65.0,65.0,58.8,74.1,2.0,1.1,6.0,3.0,8.8,74.2,8.0,6.8,5.0,1.0,3.0,58.0,14.0,24.1,2.84,8.0,63.0,77.7,GaroJi00
5.0,125.0,113.0,77.0,68.1,948,8.4,5.0,1.0,64.8,64.8,58.2,40.2,5.0,4.3,4.0,3.1,7.5,77.2,1.0,1.3,3.0,2.0,6.0,50.0,7.0,14.0,2.55,4.0,43.0,104.9,RudoMa00
5.0,48.0,37.0,21.0,56.8,203,5.5,3.0,0.0,63.8,64.7,57.6,81.5,1.0,2.7,1.0,2.1,7.2,70.6,3.0,12.5,1.0,0.0,2.0,18.0,4.0,22.2,3.21,7.0,14.0,99.3,HuntTy01
11.0,370.0,343.0,213.0,62.1,2218,6.5,12.0,7.0,65.9,64.6,61.6,72.1,12.0,3.4,10.0,2.6,8.0,74.0,20.0,8.6,8.0,3.0,16.0,122.0,24.0,19.7,2.62,0.0,107.0,83.9,OConAi00
3.0,27.0,20.0,13.0,65.0,168,8.4,0.0,1.0,60.3,64.4,49.7,77.2,0.0,0.0,0.0,0.0,6.8,68.4,0.0,0.0,0.0,0.0,1.0,13.0,4.0,30.8,3.23,3.0,7.0,70.4,HallJa00
9.0,237.0,178.0,114.0,64.0,1101,6.2,8.0,3.0,62.0,64.4,50.9,77.3,4.0,2.2,5.0,2.1,6.6,78.3,12.0,9.5,4.0,1.0,12.0,99.0,37.0,37.4,3.09,22.0,48.0,89.2,DeViTo00
4.0,85.0,76.0,48.0,63.2,543,7.1,3.0,3.0,61.3,62.2,56.4,52.5,2.0,2.5,5.0,5.5,8.5,75.0,6.0,11.1,3.0,0.0,1.0,31.0,6.0,19.4,2.56,3.0,20.0,81.2,LockDr00
5.0,198.0,174.0,111.0,63.8,1129,6.5,3.0,1.0,66.8,61.8,79.9,29.2,5.0,2.7,7.0,3.4,7.5,70.9,6.0,5.1,2.0,2.0,4.0,62.0,14.0,22.6,2.76,9.0,58.0,85.6,SticEa00
9.0,292.0,255.0,149.0,58.4,1808,7.1,8.0,4.0,63.7,61.6,67.4,68.9,16.0,5.9,14.0,4.5,11.1,69.1,14.0,8.6,6.0,6.0,5.0,130.0,28.0,21.5,2.76,9.0,85.0,84.2,LeviWi00
3.0,86.0,77.0,48.0,62.3,360,4.7,1.0,4.0,64.1,61.2,73.5,84.4,2.0,2.5,3.0,3.4,6.2,72.2,4.0,7.7,1.0,0.0,4.0,32.0,9.0,28.1,2.48,0.0,16.0,56.2,BoylTi00
16.0,546.0,490.0,305.0,62.2,3305,6.7,15.0,9.0,62.0,60.6,59.6,42.5,14.0,2.7,22.0,3.8,7.8,74.2,26.0,7.9,14.0,4.0,26.0,190.0,34.0,17.9,2.67,21.0,153.0,84.6,MinsGa00
13.0,485.0,417.0,262.0,62.8,2464,5.9,13.0,10.0,65.9,59.9,82.2,49.8,12.0,2.7,23.0,4.4,8.0,72.1,19.0,6.8,6.0,6.0,15.0,185.0,30.0,16.2,3.03,35.0,143.0,79.5,DobbJo00
5.0,165.0,148.0,100.0,67.6,1306,8.8,7.0,8.0,57.7,59.5,59.9,49.7,8.0,5.2,12.0,7.0,10.5,74.5,2.0,2.0,2.0,4.0,4.0,67.0,12.0,17.9,2.92,5.0,59.0,88.4,MullNi00
1.0,32.0,26.0,13.0,50.0,166,6.4,2.0,2.0,66.4,58.9,83.4,78.7,2.0,7.7,3.0,9.4,10.7,62.5,2.0,13.3,1.0,0.0,1.0,11.0,3.0,27.3,2.98,3.0,11.0,63.9,DrisJe00
2.0,77.0,66.0,40.0,60.6,496,7.5,2.0,1.0,55.5,58.5,45.0,51.9,0.0,0.0,1.0,1.2,7.7,70.5,3.0,7.0,0.0,1.0,4.0,28.0,7.0,25.0,2.76,3.0,19.0,87.7,StidJa00
2.0,6.0,5.0,4.0,80.0,19,3.8,0.0,0.0,59.0,58.4,-,69.6,0.0,0.0,0.0,0.0,-1.4,100.0,1.0,20.0,0.0,0.0,0.0,4.0,1.0,25.0,2.55,0.0,0.0,82.5,McCaA.00
17.0,712.0,612.0,388.0,63.4,3945,6.4,21.0,21.0,60.2,57.6,71.5,81.3,30.0,4.7,31.0,4.1,7.7,75.0,28.0,6.7,17.0,6.0,34.0,277.0,65.0,23.5,2.84,33.0,193.0,78.9,HoweSa00
12.0,439.0,368.0,221.0,60.1,2271,6.2,8.0,7.0,58.2,57.2,60.9,30.8,10.0,2.6,12.0,2.6,7.9,72.5,19.0,7.9,7.0,6.0,21.0,189.0,46.0,24.3,2.92,25.0,110.0,77.2,WilsZa00
4.0,98.0,84.0,50.0,59.5,577,6.9,3.0,1.0,52.2,56.5,45.3,23.6,3.0,3.3,4.0,3.7,8.0,71.1,4.0,7.4,3.0,2.0,3.0,31.0,7.0,22.6,2.86,7.0,33.0,87.3,RichAn03
4.0,49.0,47.0,25.0,53.2,264,5.6,2.0,3.0,56.3,55.8,61.3,81.5,3.0,6.0,3.0,5.8,12.7,60.0,2.0,7.4,0.0,0.0,2.0,15.0,2.0,13.3,2.41,0.0,10.0,57.4,WinsJa00
2.0,29.0,23.0,15.0,65.2,164,7.1,1.0,1.0,66.3,55.6,80.7,27.4,1.0,4.3,2.0,6.9,8.1,71.4,0.0,0.0,2.0,0.0,0.0,9.0,3.0,33.3,3.01,3.0,12.0,82.5,MariMa01
2.0,40.0,35.0,18.0,51.4,185,5.3,0.0,3.0,60.7,54.6,74.8,79.8,0.0,0.0,2.0,4.9,5.9,68.8,4.0,18.2,2.0,0.0,1.0,18.0,1.0,5.6,2.41,4.0,10.0,31.2,GabbBl00
2.0,43.0,42.0,23.0,54.8,231,5.5,0.0,2.0,55.2,54.6,60.5,80.6,3.0,6.5,1.0,2.1,8.5,59.5,2.0,8.0,0.0,0.0,0.0,5.0,1.0,20.0,2.26,0.0,14.0,50.8,HoyeBr00
6.0,209.0,160.0,108.0,67.5,909,5.7,2.0,6.0,63.0,54.4,82.2,45.3,4.0,2.4,9.0,4.1,6.9,75.2,4.0,3.6,3.0,2.0,6.0,95.0,30.0,31.6,2.85,19.0,51.0,70.5,JoneDa05
7.0,27.0,24.0,18.0,75.0,144,6.0,0.0,1.0,58.0,54.3,66.2,79.6,1.0,4.0,1.0,3.6,8.4,75.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,1.91,1.0,8.0,72.2,RushCo00
15.0,439.0,388.0,249.0,64.2,2836,7.3,12.0,12.0,51.9,53.2,48.8,27.6,13.0,3.2,26.0,5.6,8.5,72.7,15.0,5.7,8.0,0.0,15.0,139.0,31.0,22.3,2.68,19.0,146.0,83.4,RiddDe00
16.0,622.0,527.0,315.0,59.8,2877,5.5,11.0,10.0,56.4,53.0,78.1,27.7,18.0,3.2,22.0,3.3,7.8,71.9,18.0,5.4,7.0,5.0,51.0,253.0,62.0,24.5,2.9,31.0,150.0,73.7,YounBr01
11.0,379.0,345.0,224.0,64.9,2120,6.1,10.0,12.0,52.2,52.2,61.3,53.8,11.0,3.1,23.0,5.8,7.4,72.3,13.0,5.5,5.0,4.0,8.0,119.0,22.0,18.5,2.42,12.0,104.0,77.0,JoneMa05
10.0,247.0,212.0,127.0,59.9,1272,6.0,6.0,9.0,52.2,51.1,63.3,62.2,10.0,4.6,10.0,4.0,8.1,68.7,9.0,6.6,4.0,0.0,9.0,103.0,25.0,24.3,2.75,10.0,57.0,68.8,ZappBa00
5.0,159.0,143.0,94.0,65.7,859,6.0,3.0,6.0,57.8,50.8,82.2,50.5,2.0,1.3,11.0,6.6,6.5,76.3,6.0,6.0,3.0,3.0,6.0,53.0,5.0,9.4,2.91,11.0,55.0,71.4,BageTy00
6.0,123.0,112.0,60.0,53.6,440,3.9,1.0,4.0,49.7,49.4,56.6,36.0,0.0,0.0,5.0,3.8,6.1,68.0,8.0,11.8,3.0,2.0,5.0,39.0,6.0,15.4,2.67,5.0,27.0,51.2,ThomDo02
5.0,157.0,136.0,74.0,54.4,890,6.5,5.0,4.0,52.5,48.5,70.7,67.2,4.0,2.9,9.0,5.6,8.6,64.5,4.0,5.1,2.0,2.0,9.0,44.0,8.0,18.2,2.99,13.0,46.0,74.7,HeinTa00
1.0,12.0,5.0,4.0,80.0,74,14.8,0.0,0.0,45.9,48.4,52.2,74.5,0.0,0.0,0.0,0.0,7.6,80.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.7,3.55,3.0,2.0,118.8,WillMa12
2.0,44.0,38.0,18.0,47.4,172,4.5,0.0,1.0,48.1,48.0,70.7,22.4,0.0,0.0,3.0,6.4,8.7,58.8,2.0,10.0,3.0,0.0,1.0,14.0,2.0,14.3,2.74,3.0,9.0,49.5,RypiBr00
6.0,43.0,40.0,19.0,47.5,179,4.5,2.0,0.0,48.3,46.3,68.2,80.5,0.0,0.0,4.0,8.9,7.9,60.5,4.0,17.4,1.0,0.0,1.0,17.0,2.0,11.8,2.67,1.0,12.0,77.0,MillDa02
4.0,6.0,6.0,5.0,83.3,74,12.3,1.0,1.0,52.5,46.2,60.3,73.9,1.0,16.7,1.0,16.7,3.7,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.67,0.0,1.0,118.1,WhitMi01
2.0,59.0,53.0,34.0,64.2,291,5.5,1.0,3.0,44.8,45.6,54.0,82.5,0.0,0.0,4.0,5.9,7.9,68.6,1.0,2.9,0.0,0.0,2.0,19.0,6.0,31.6,2.73,0.0,14.0,61.1,KeenCa00
5.0,122.0,107.0,67.0,62.6,632,5.9,4.0,5.0,43.3,44.2,51.0,64.6,1.0,0.9,7.0,5.3,9.1,68.6,3.0,4.3,0.0,3.0,1.0,49.0,7.0,14.3,2.78,8.0,38.0,71.9,TrubMi00
1.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,39.4,41.1,-,65.5,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,2.0,1.0,50.0,4.15,0.0,0.0,39.6,RodgAa00
5.0,167.0,153.0,86.0,56.2,724,4.7,2.0,4.0,34.9,37.4,49.4,31.5,4.0,2.5,7.0,4.0,6.2,63.8,2.0,2.3,4.0,2.0,9.0,57.0,8.0,14.0,2.48,6.0,37.0,62.1,SiemTr00
5.0,126.0,111.0,54.0,48.6,674,6.1,1.0,5.0,29.7,28.8,63.3,26.9,4.0,3.4,11.0,8.1,8.7,59.4,6.0,10.0,2.0,2.0,5.0,52.0,11.0,21.2,2.79,4.0,28.0,52.2,WalkPh00
2.0,33.0,21.0,12.0,57.1,62,3.0,0.0,2.0,34.2,28.0,65.6,78.8,0.0,0.0,3.0,8.6,3.2,73.7,2.0,14.3,2.0,0.0,0.0,17.0,7.0,41.2,2.95,5.0,4.0,22.6,TuneCl00
1.0,6.0,4.0,3.0,75.0,27,6.8,0.0,1.0,24.8,24.9,58.3,68.9,0.0,0.0,1.0,16.7,2.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.55,1.0,3.0,53.1,WoodLo00
