#G,DB,ATT,COM,COM%,YDS,YPA,TD,INT,OFF,PASS,RUN,FUM,BTT,BTT%,TWP,TWP%,ADOT,ADJ%,DRP,DRP%,BAT,HAT,TA,DPR,SK,P2S%,TTT,SCR,1ST,NFL,PFR_ID
18.0,625.0,555.0,372.0,67.0,3954,7.1,22.0,17.0,83.7,81.6,71.1,58.5,22.0,3.7,23.0,3.5,8.0,77.1,28.0,7.0,11.0,12.0,12.0,215.0,48.0,22.3,2.59,22.0,216.0,88.1,TannRy00
18.0,609.0,559.0,376.0,67.3,4033,7.2,24.0,15.0,80.0,78.5,72.1,77.6,26.0,4.4,16.0,2.5,8.3,75.0,18.0,4.6,10.0,2.0,20.0,170.0,31.0,18.2,2.62,17.0,199.0,91.3,JoneMa05
18.0,744.0,680.0,457.0,67.2,5114,7.5,24.0,15.0,77.6,77.5,54.6,57.7,41.0,5.7,24.0,3.0,8.4,77.0,29.0,6.0,10.0,6.0,29.0,252.0,43.0,17.1,2.73,19.0,236.0,92.0,CarrDe02
4.0,93.0,85.0,57.0,67.1,638,7.5,5.0,2.0,73.3,76.5,43.8,55.1,3.0,3.4,1.0,1.0,7.9,73.2,3.0,5.0,0.0,0.0,3.0,31.0,3.0,9.7,2.64,5.0,40.0,99.0,JohnJo05
17.0,617.0,560.0,375.0,67.0,3968,7.1,20.0,12.0,74.7,75.9,41.0,35.0,26.0,4.4,19.0,2.9,7.8,75.9,22.0,5.5,13.0,6.0,17.0,245.0,40.0,16.3,2.69,17.0,199.0,90.4,RyanMa00
20.0,880.0,780.0,525.0,67.3,5896,7.6,48.0,16.0,80.1,75.7,84.0,47.4,30.0,3.6,24.0,2.6,7.4,79.2,36.0,6.4,6.0,8.0,58.0,276.0,37.0,13.4,2.87,61.0,346.0,101.6,MahoPa00
9.0,259.0,225.0,141.0,62.7,1283,5.7,5.0,4.0,76.3,74.0,69.3,50.4,9.0,3.7,10.0,3.6,7.9,75.4,15.0,9.6,0.0,8.0,9.0,116.0,19.0,16.4,2.83,13.0,75.0,78.1,BrisJa00
4.0,112.0,95.0,65.0,68.4,702,7.4,5.0,1.0,73.9,71.4,78.4,60.5,7.0,6.9,3.0,2.5,7.5,80.5,1.0,1.5,3.0,2.0,7.0,44.0,13.0,29.5,2.9,4.0,32.0,103.0,SmitGe00
14.0,460.0,400.0,259.0,64.8,3113,7.8,25.0,6.0,73.9,70.7,76.1,70.8,26.0,6.1,12.0,2.5,10.2,72.7,13.0,4.8,5.0,2.0,19.0,170.0,34.0,20.0,2.78,24.0,146.0,103.1,WilsRu00
14.0,472.0,426.0,285.0,66.9,3052,7.2,18.0,7.0,73.5,70.7,75.7,89.5,13.0,2.9,15.0,3.0,8.4,76.8,16.0,5.3,9.0,3.0,22.0,179.0,31.0,17.3,2.83,15.0,153.0,94.9,BridTe00
11.0,407.0,361.0,232.0,64.3,2428,6.7,10.0,7.0,71.1,70.6,57.4,51.1,7.0,1.8,12.0,2.7,7.3,74.5,19.0,7.6,5.0,3.0,15.0,140.0,22.0,15.7,2.7,23.0,123.0,84.8,JoneDa05
18.0,556.0,515.0,344.0,66.8,4345,8.4,22.0,15.0,71.2,70.2,62.9,57.7,12.0,2.2,30.0,5.1,7.6,77.3,27.0,7.3,11.0,5.0,15.0,167.0,33.0,19.8,2.56,8.0,205.0,95.0,GaroJi00
1.0,30.0,30.0,20.0,66.7,147,4.9,1.0,0.0,69.2,70.0,-,77.6,1.0,3.2,0.0,0.0,8.0,75.0,1.0,4.8,0.0,0.0,1.0,8.0,0.0,0.0,2.55,0.0,9.0,89.2,MullNi00
5.0,12.0,11.0,7.0,63.6,67,6.1,0.0,0.0,70.6,69.6,62.3,25.1,1.0,7.7,1.0,7.1,7.8,70.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,2.19,0.0,4.0,80.5,GabbBl00
16.0,556.0,475.0,288.0,60.6,3402,7.2,17.0,11.0,77.1,69.2,86.9,72.2,25.0,5.0,23.0,3.9,9.5,72.4,22.0,7.1,12.0,9.0,24.0,206.0,27.0,13.1,3.18,51.0,179.0,84.7,HurtJa00
2.0,61.0,58.0,35.0,60.3,277,4.8,1.0,1.0,74.2,68.8,81.7,82.3,2.0,3.2,2.0,3.1,6.4,71.7,3.0,7.9,2.0,1.0,1.0,12.0,0.0,0.0,2.42,3.0,19.0,70.8,RudoMa00
17.0,575.0,516.0,322.0,62.4,3563,6.9,27.0,7.0,70.9,67.9,73.6,46.4,22.0,4.0,18.0,2.9,8.4,72.3,23.0,6.7,7.0,13.0,19.0,211.0,32.0,15.2,2.78,27.0,173.0,94.6,WentCa00
13.0,428.0,388.0,263.0,67.8,2653,6.8,16.0,10.0,68.4,67.3,60.2,30.0,10.0,2.4,22.0,4.8,7.4,75.3,17.0,6.1,1.0,5.0,9.0,139.0,20.0,14.4,2.53,20.0,145.0,90.1,TagoTu00
7.0,191.0,161.0,95.0,59.0,1170,7.3,14.0,3.0,74.0,66.2,90.0,56.9,12.0,7.1,6.0,3.0,9.5,72.5,8.0,7.8,5.0,5.0,9.0,80.0,11.0,13.8,3.09,17.0,67.0,102.8,WinsJa00
12.0,470.0,382.0,246.0,64.4,2882,7.5,16.0,13.0,70.2,65.9,75.8,48.6,19.0,4.7,18.0,3.6,10.0,74.3,14.0,5.4,10.0,8.0,10.0,174.0,38.0,21.8,3.06,50.0,154.0,87.0,JackLa00
2.0,22.0,19.0,12.0,63.2,120,6.3,0.0,0.0,65.9,65.7,66.3,24.5,2.0,10.0,1.0,4.3,7.4,77.8,2.0,14.3,0.0,0.0,1.0,6.0,2.0,33.3,2.67,1.0,7.0,81.0,AlleKy00
1.0,39.0,36.0,22.0,61.1,189,5.3,1.0,0.0,68.9,64.4,74.4,79.4,1.0,2.6,0.0,0.0,7.0,72.7,2.0,8.3,1.0,0.0,2.0,13.0,2.0,15.4,2.68,1.0,9.0,84.1,MannSe00
6.0,200.0,188.0,108.0,57.4,1154,6.1,11.0,3.0,64.4,63.6,62.2,70.6,11.0,5.4,6.0,2.8,8.2,69.5,8.0,6.9,6.0,1.0,14.0,57.0,9.0,15.8,2.73,3.0,62.0,88.4,SiemTr00
8.0,267.0,236.0,149.0,63.1,1515,6.4,8.0,9.0,67.1,63.5,78.1,90.6,5.0,2.0,9.0,3.2,7.6,72.4,8.0,5.1,6.0,2.0,10.0,77.0,18.0,23.4,2.61,12.0,85.0,76.9,DaltAn00
2.0,46.0,42.0,27.0,64.3,338,8.0,3.0,0.0,62.1,62.5,62.7,29.7,1.0,2.4,1.0,2.2,8.3,73.0,0.0,0.0,1.0,1.0,3.0,19.0,2.0,10.5,2.3,1.0,14.0,113.0,FlacJo00
14.0,486.0,418.0,253.0,60.5,3010,7.2,17.0,13.0,63.6,62.4,60.1,61.4,20.0,4.5,20.0,3.9,9.2,72.2,25.0,9.0,12.0,2.0,17.0,148.0,43.0,29.1,2.84,25.0,151.0,83.1,MayfBa00
6.0,231.0,188.0,122.0,64.9,1081,5.8,3.0,4.0,68.3,62.0,82.3,49.0,3.0,1.5,8.0,3.3,8.1,75.7,9.0,6.9,6.0,2.0,4.0,74.0,18.0,24.3,2.83,25.0,68.0,76.6,HuntTy01
14.0,541.0,494.0,332.0,67.2,3245,6.6,19.0,8.0,60.3,61.7,39.6,39.5,12.0,2.3,18.0,3.1,6.8,77.0,19.0,5.4,5.0,3.0,25.0,177.0,35.0,19.8,2.66,12.0,165.0,91.5,GoffJa00
5.0,86.0,71.0,41.0,57.7,603,8.5,5.0,2.0,59.9,61.1,56.7,87.3,3.0,3.9,4.0,4.3,10.3,71.4,4.0,8.9,4.0,2.0,2.0,27.0,3.0,11.1,3.37,12.0,31.0,97.3,LancTr00
12.0,353.0,270.0,159.0,58.9,1870,6.9,7.0,10.0,64.2,60.8,72.3,27.0,18.0,6.1,14.0,3.7,10.1,66.9,13.0,7.6,2.0,2.0,7.0,151.0,36.0,23.8,3.06,45.0,101.0,73.2,FielJu00
2.0,2.0,2.0,1.0,50.0,4,2.0,0.0,0.0,58.2,60.7,57.8,23.1,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.45,0.0,0.0,56.3,MariMa01
3.0,70.0,60.0,41.0,68.3,439,7.3,4.0,1.0,61.7,59.9,62.2,48.4,2.0,3.2,2.0,2.7,6.0,85.2,5.0,10.9,1.0,1.0,4.0,29.0,5.0,17.2,3.02,4.0,24.0,104.8,MinsGa00
6.0,127.0,111.0,67.0,60.4,787,7.1,2.0,2.0,60.0,59.9,54.7,40.5,5.0,4.1,4.0,2.9,10.4,68.6,5.0,6.9,2.0,0.0,3.0,41.0,9.0,22.0,2.82,7.0,36.0,80.4,LockDr00
11.0,160.0,134.0,78.0,58.2,978,7.3,4.0,5.0,75.0,59.6,91.9,72.5,2.0,1.5,8.0,4.9,8.1,73.2,12.0,13.3,1.0,1.0,7.0,62.0,9.0,14.5,2.94,16.0,49.0,75.4,HillTa00
1.0,40.0,35.0,24.0,68.6,250,7.1,1.0,0.0,60.2,59.4,60.1,29.6,0.0,0.0,2.0,4.7,6.1,80.6,1.0,4.0,0.0,3.0,1.0,14.0,4.0,28.6,2.69,1.0,14.0,98.5,FoleNi00
13.0,435.0,394.0,263.0,66.8,2664,6.8,16.0,10.0,58.5,59.0,48.4,48.0,16.0,3.8,20.0,4.3,7.8,74.6,10.0,3.7,9.0,5.0,12.0,133.0,31.0,23.3,2.57,10.0,120.0,88.8,MillDa02
16.0,575.0,494.0,321.0,65.0,3419,6.9,20.0,15.0,59.4,58.9,59.3,61.8,18.0,3.4,27.0,4.4,8.2,73.3,19.0,5.6,9.0,4.0,14.0,199.0,38.0,19.1,2.99,42.0,183.0,85.9,HeinTa00
17.0,668.0,602.0,359.0,59.6,3641,6.0,12.0,17.0,59.6,58.3,63.6,61.7,22.0,3.4,26.0,3.7,8.2,72.4,37.0,9.3,9.0,13.0,30.0,220.0,32.0,14.5,2.84,33.0,187.0,71.9,LawrTr00
1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,27.1,57.7,49.2,68.2,0.0,0.0,1.0,100.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.7,0.0,0.0,0.0,FranFe00
1.0,33.0,31.0,20.0,64.5,194,6.3,0.0,0.0,59.7,57.5,-,27.2,0.0,0.0,1.0,2.9,6.8,69.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,13.3,2.81,0.0,8.0,81.9,GilbGa01
4.0,51.0,47.0,30.0,63.8,422,9.0,3.0,1.0,56.7,57.0,56.5,43.2,2.0,3.8,4.0,7.0,8.8,71.1,2.0,6.3,1.0,0.0,1.0,10.0,3.0,30.0,2.41,1.0,18.0,105.1,RushCo00
1.0,12.0,9.0,6.0,66.7,36,4.0,0.0,0.0,50.8,56.9,56.1,73.0,0.0,0.0,0.0,0.0,4.8,66.7,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,2.56,1.0,1.0,74.3,StreCh00
4.0,109.0,99.0,74.0,74.7,740,7.5,3.0,1.0,55.8,56.8,52.5,27.5,1.0,1.0,6.0,5.2,5.3,84.2,6.0,7.5,2.0,0.0,2.0,30.0,6.0,20.0,2.31,3.0,40.0,101.4,McCoCo00
6.0,178.0,150.0,91.0,60.7,966,6.4,5.0,5.0,59.2,55.2,73.1,70.7,4.0,2.5,5.0,2.7,7.6,69.6,5.0,5.2,4.0,2.0,5.0,77.0,13.0,16.9,2.82,15.0,51.0,76.7,TaylTy00
4.0,81.0,72.0,47.0,65.3,462,6.4,3.0,1.0,57.4,55.1,71.4,52.0,0.0,0.0,2.0,2.5,6.2,76.1,4.0,7.8,0.0,1.0,4.0,24.0,5.0,20.8,2.71,4.0,27.0,91.3,KeenCa00
13.0,444.0,383.0,213.0,55.6,2334,6.1,9.0,11.0,59.3,54.8,86.8,69.3,10.0,2.5,18.0,3.8,8.0,69.9,31.0,12.7,9.0,3.0,21.0,171.0,45.0,26.3,3.05,16.0,118.0,69.7,WilsZa00
12.0,463.0,406.0,243.0,59.9,2527,6.2,9.0,13.0,54.7,53.9,63.6,33.2,15.0,3.5,21.0,4.3,7.6,73.4,25.0,9.3,6.0,7.0,28.0,177.0,34.0,19.2,2.86,23.0,132.0,71.9,DarnSa00
4.0,10.0,8.0,6.0,75.0,43,5.4,0.0,1.0,68.4,53.0,76.6,77.4,0.0,0.0,1.0,10.0,5.1,87.5,1.0,14.3,0.0,0.0,0.0,1.0,0.0,0.0,2.77,2.0,4.0,47.4,TrubMi00
1.0,30.0,20.0,12.0,60.0,135,6.8,0.0,2.0,54.1,53.0,59.9,77.8,0.0,0.0,1.0,3.2,4.2,72.2,1.0,7.7,0.0,0.0,2.0,17.0,8.0,47.1,3.77,2.0,5.0,40.6,BookIa00
17.0,692.0,649.0,419.0,64.6,3955,6.1,24.0,10.0,53.0,52.8,52.5,28.1,24.0,3.4,36.0,4.9,7.1,72.5,35.0,7.7,12.0,3.0,6.0,154.0,40.0,26.0,2.25,3.0,206.0,87.2,RoetBe00
5.0,75.0,66.0,36.0,54.5,362,5.5,1.0,3.0,52.0,52.6,59.1,49.0,0.0,0.0,3.0,3.8,9.5,58.7,1.0,2.7,2.0,0.0,0.0,26.0,7.0,26.9,2.58,2.0,20.0,56.5,WalkPh00
3.0,95.0,94.0,61.0,64.9,526,5.6,3.0,6.0,54.0,52.2,66.4,54.8,1.0,1.0,7.0,7.0,6.0,70.5,1.0,1.6,2.0,3.0,1.0,20.0,0.0,0.0,2.42,1.0,29.0,63.5,BoylTi00
4.0,137.0,132.0,88.0,66.7,953,7.2,5.0,8.0,53.6,51.4,71.1,88.1,3.0,2.1,9.0,6.1,6.4,76.4,6.0,6.4,5.0,3.0,1.0,45.0,4.0,8.9,2.52,0.0,49.0,75.1,WhitMi01
6.0,141.0,126.0,69.0,54.8,684,5.4,4.0,5.0,53.3,46.5,73.8,72.0,4.0,3.0,7.0,4.8,7.5,63.7,3.0,4.2,7.0,4.0,2.0,57.0,10.0,17.5,2.44,5.0,34.0,64.4,NewtCa00
1.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,44.0,45.2,-,63.6,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.65,0.0,0.0,39.6,RypiBr00
1.0,17.0,16.0,11.0,68.8,82,5.1,0.0,0.0,30.8,43.1,30.6,18.4,0.0,0.0,1.0,5.6,6.8,80.0,1.0,8.3,0.0,0.0,1.0,2.0,0.0,0.0,2.62,1.0,6.0,80.7,HennCh01
1.0,8.0,6.0,3.0,50.0,13,2.2,0.0,0.0,38.9,42.5,55.7,70.3,0.0,0.0,1.0,11.1,3.8,80.0,1.0,25.0,0.0,1.0,0.0,5.0,1.0,20.0,2.59,1.0,0.0,56.3,FitzRy00
5.0,38.0,34.0,17.0,50.0,149,4.4,2.0,0.0,42.3,41.7,63.2,31.9,0.0,0.0,1.0,2.4,4.5,51.5,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,2.3,0.0,5.0,81.6,AlleBr00
2.0,5.0,4.0,1.0,25.0,5,1.3,0.0,1.0,40.2,38.6,58.1,70.2,0.0,0.0,1.0,20.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.24,0.0,0.0,0.0,WolfJo00
3.0,72.0,60.0,27.0,45.0,210,3.5,1.0,3.0,38.5,36.7,61.4,45.4,0.0,0.0,4.0,5.5,7.4,55.8,2.0,6.9,4.0,1.0,3.0,28.0,6.0,21.4,2.58,6.0,14.0,38.9,FromJa00
1.0,5.0,5.0,2.0,40.0,25,5.0,0.0,1.0,29.6,31.5,-,68.0,0.0,0.0,1.0,20.0,12.4,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,0.0,2.0,16.7,EasoJa00
4.0,70.0,62.0,36.0,58.1,411,6.6,2.0,3.0,36.2,31.3,70.5,27.2,1.0,1.5,6.0,8.2,7.6,61.7,1.0,2.7,0.0,0.0,2.0,25.0,3.0,12.0,2.57,5.0,23.0,68.7,LoveJo03
6.0,181.0,167.0,90.0,53.9,790,4.7,4.0,10.0,30.0,31.2,54.5,27.2,2.0,1.1,18.0,9.3,7.6,65.6,9.0,9.1,1.0,1.0,11.0,65.0,9.0,13.8,2.67,5.0,45.0,49.7,GlenMi00
3.0,11.0,11.0,2.0,18.2,19,1.7,0.0,2.0,24.1,24.7,-,71.9,0.0,0.0,1.0,9.1,11.9,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.72,0.0,1.0,0.0,RoseJo01
1.0,3.0,3.0,2.0,66.7,5,1.7,0.0,0.0,21.8,23.4,-,65.5,0.0,0.0,1.0,33.3,1.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,70.1,MondKe00
