#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
16.0,84.0,61.0,238,3.9,2.0,1.0,56.0,62.8,37.9,53.9,131,2.15,8.0,24.0,7.0,35.0,24.0,0.0,0.0,238,3.0,63.0,26.5,13.0,50.5,38.1,53.0,34.0,372.0,256.0,1.45,9.0,JohnTy02
1.0,3.0,2.0,13,6.5,0.0,0.0,64.3,62.7,65.2,60.0,8,4.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,13,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,KellJo00
4.0,7.0,4.0,35,8.8,0.0,0.0,58.7,62.6,70.0,60.0,10,2.5,0.0,16.0,2.0,0.0,4.0,0.0,0.0,35,1.0,16.0,45.7,2.0,63.8,21.2,2.0,2.0,22.0,12.0,1.83,0.0,BoonMi00
10.0,65.0,54.0,142,2.6,0.0,0.0,63.9,62.5,83.9,60.8,109,2.02,5.0,11.0,1.0,36.0,17.0,0.0,0.0,142,0.0,0.0,0.0,7.0,58.0,88.9,7.0,5.0,29.0,50.0,0.58,0.0,JoneTo04
3.0,4.0,3.0,4,1.3,0.0,0.0,58.1,62.4,26.1,60.0,3,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,54.4,,0.0,0.0,0.0,7.0,0.0,0.0,CannTr00
17.0,71.0,1.0,1,1.0,0.0,0.0,76.4,62.3,67.4,72.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,67.4,70.4,4.0,3.0,15.0,13.0,1.15,0.0,WattDe00
6.0,7.0,1.0,4,4.0,0.0,0.0,71.0,62.2,64.6,70.6,6,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,55.8,76.9,1.0,1.0,4.0,10.0,0.4,0.0,NallRy00
10.0,132.0,79.0,294,3.7,2.0,1.0,60.8,62.2,60.0,53.3,223,2.82,7.0,17.0,6.0,60.0,19.0,0.0,0.0,294,2.0,33.0,11.2,19.0,55.2,86.7,8.0,7.0,31.0,75.0,0.41,0.0,WilsJe01
14.0,30.0,16.0,68,4.3,1.0,1.0,61.3,62.1,25.9,76.8,40,2.5,2.0,21.0,2.0,10.0,5.0,0.0,0.0,68,1.0,21.0,30.9,6.0,68.2,19.9,29.0,24.0,163.0,120.0,1.36,0.0,HastJa02
8.0,53.0,35.0,185,5.3,1.0,1.0,62.8,62.0,39.6,53.5,113,3.23,7.0,35.0,6.0,8.0,27.0,0.0,0.0,185,3.0,71.0,38.4,7.0,60.4,89.5,12.0,9.0,84.0,86.0,0.98,0.0,WillTy01
1.0,4.0,1.0,4,4.0,1.0,0.0,66.0,61.9,61.9,60.0,2,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,1.0,59.7,,0.0,0.0,0.0,1.0,0.0,0.0,SmitIt00
15.0,43.0,38.0,113,3.0,0.0,0.0,55.5,61.9,81.4,60.0,81,2.13,7.0,9.0,0.0,20.0,16.0,0.0,0.0,113,0.0,0.0,0.0,3.0,45.6,53.1,6.0,4.0,29.0,71.0,0.41,1.0,SnelBe00
14.0,188.0,160.0,554,3.5,2.0,1.0,67.6,61.9,77.0,57.8,450,2.81,24.0,28.0,9.0,78.0,81.0,0.0,0.0,554,2.0,52.0,9.4,23.0,76.2,85.2,31.0,27.0,162.0,148.0,1.09,1.0,IngrMa01
15.0,64.0,46.0,212,4.6,0.0,1.0,65.0,61.8,52.8,43.4,104,2.26,3.0,18.0,6.0,28.0,18.0,0.0,0.0,212,2.0,33.0,15.6,8.0,69.4,87.4,33.0,27.0,272.0,236.0,1.15,1.0,McKiJe00
13.0,58.0,2.0,0,0.0,1.0,0.0,63.8,61.5,72.6,64.7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,,1.0,59.1,52.7,4.0,3.0,9.0,20.0,0.45,1.0,JanoAn00
16.0,148.0,134.0,491,3.7,3.0,1.0,61.0,61.5,71.4,41.8,374,2.79,28.0,48.0,10.0,105.0,27.0,0.0,0.0,491,4.0,105.0,21.4,28.0,61.3,54.6,38.0,32.0,228.0,196.0,1.16,2.0,MattAl01
17.0,168.0,138.0,503,3.6,3.0,4.0,56.1,61.3,29.5,57.6,357,2.59,23.0,18.0,11.0,103.0,35.0,0.0,0.0,503,3.0,52.0,10.3,21.0,48.5,43.2,55.0,44.0,259.0,313.0,0.83,3.0,DaviMi01
13.0,171.0,151.0,617,4.1,5.0,2.0,58.0,61.3,65.0,38.4,363,2.4,17.0,57.0,21.0,69.0,62.0,0.0,0.0,617,8.0,190.0,30.8,28.0,58.5,28.2,76.0,62.0,452.0,320.0,1.41,5.0,SwifDA00
3.0,16.0,13.0,31,2.4,1.0,0.0,61.4,61.0,74.7,60.0,27,2.08,1.0,10.0,1.0,9.0,3.0,0.0,0.0,31,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,,0.0,JackDe02
12.0,90.0,72.0,253,3.5,1.0,2.0,53.8,61.0,32.9,47.4,174,2.42,11.0,18.0,4.0,37.0,30.0,0.0,0.0,253,2.0,33.0,13.0,14.0,41.9,45.7,17.0,12.0,65.0,159.0,0.41,2.0,HydeCa00
2.0,4.0,3.0,7,2.3,0.0,0.0,60.9,60.7,67.2,60.0,6,2.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,7,0.0,0.0,0.0,0.0,59.9,,0.0,0.0,0.0,1.0,0.0,0.0,CrocDa01
4.0,42.0,38.0,98,2.6,2.0,1.0,61.1,60.6,36.3,60.0,83,2.18,5.0,16.0,2.0,20.0,18.0,0.0,0.0,98,1.0,16.0,16.3,6.0,59.2,78.6,4.0,4.0,8.0,24.0,0.33,0.0,PeteAd01
16.0,131.0,122.0,427,3.5,3.0,1.0,65.4,60.6,72.3,70.5,330,2.7,17.0,36.0,7.0,39.0,78.0,0.0,0.0,427,3.0,76.0,17.8,30.0,75.7,45.3,31.0,25.0,186.0,189.0,0.98,0.0,BurkRe00
9.0,79.0,2.0,1,0.5,0.0,0.0,69.1,60.2,73.1,71.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,64.8,79.1,12.0,10.0,85.0,46.0,1.85,1.0,IngoAl01
10.0,19.0,16.0,49,3.1,0.0,0.0,48.6,60.2,76.6,60.0,42,2.63,3.0,13.0,2.0,12.0,2.0,0.0,0.0,49,0.0,0.0,0.0,4.0,31.1,56.5,7.0,2.0,8.0,50.0,0.16,2.0,BallKa00
20.0,345.0,11.0,36,3.3,1.0,0.0,64.0,60.1,79.3,59.1,16,1.45,0.0,13.0,1.0,3.0,2.0,0.0,0.0,36,0.0,0.0,0.0,4.0,63.6,80.4,41.0,32.0,311.0,305.0,1.02,1.0,JuszKy00
1.0,1.0,1.0,1,-1.0,0.0,0.0,58.2,59.7,61.9,,2,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,1.0,0.0,0.0,McCrNa00
15.0,74.0,68.0,266,3.9,2.0,1.0,62.4,59.6,56.9,60.0,177,2.6,11.0,13.0,6.0,50.0,18.0,0.0,0.0,266,0.0,0.0,0.0,15.0,73.3,51.2,11.0,10.0,73.0,56.0,1.3,0.0,PattJa01
4.0,28.0,26.0,101,3.9,1.0,0.0,61.1,59.4,78.9,60.0,68,2.62,4.0,14.0,4.0,15.0,10.0,0.0,0.0,101,0.0,0.0,0.0,5.0,62.2,82.5,3.0,2.0,9.0,20.0,0.45,0.0,WaltAu00
14.0,53.0,41.0,156,3.8,0.0,0.0,60.4,59.0,83.9,60.0,105,2.56,6.0,14.0,5.0,19.0,18.0,0.0,0.0,156,0.0,0.0,0.0,6.0,73.8,27.7,34.0,28.0,240.0,149.0,1.61,1.0,McNiJe00
1.0,2.0,2.0,12,6.0,0.0,0.0,57.1,58.9,65.2,,3,1.5,0.0,8.0,0.0,0.0,2.0,0.0,0.0,12,0.0,0.0,0.0,1.0,56.1,,0.0,0.0,0.0,4.0,0.0,0.0,PatrJa01
1.0,3.0,2.0,20,10.0,0.0,0.0,58.0,58.9,65.2,60.0,15,7.5,0.0,11.0,1.0,2.0,0.0,0.0,0.0,20,0.0,0.0,0.0,1.0,59.4,,0.0,0.0,0.0,1.0,0.0,0.0,MostRa00
3.0,6.0,5.0,9,1.8,0.0,0.0,52.3,58.7,72.3,60.0,12,2.4,1.0,3.0,0.0,2.0,3.0,0.0,0.0,9,0.0,0.0,0.0,0.0,37.1,,4.0,3.0,14.0,10.0,1.4,1.0,SamuJa00
1.0,1.0,1.0,4,4.0,0.0,0.0,60.5,58.4,66.2,,2,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,71.1,53.9,2.0,2.0,12.0,8.0,1.5,0.0,BonnRe00
9.0,52.0,38.0,126,3.3,1.0,0.0,65.1,58.1,83.1,59.8,97,2.55,4.0,21.0,2.0,27.0,8.0,0.0,0.0,126,1.0,21.0,16.7,4.0,83.3,46.6,9.0,8.0,68.0,49.0,1.39,0.0,BenjEn00
2.0,2.0,1.0,3,-3.0,0.0,0.0,60.9,57.3,66.7,,1,1.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,69.3,69.4,1.0,1.0,7.0,8.0,0.88,0.0,OzigDe01
5.0,4.0,1.0,4,4.0,0.0,0.0,54.7,56.9,64.6,57.2,2,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,58.2,63.8,1.0,1.0,6.0,8.0,0.75,0.0,BrigGa00
4.0,5.0,5.0,11,2.2,0.0,0.0,43.4,56.9,69.7,,8,1.6,0.0,3.0,0.0,2.0,3.0,0.0,0.0,11,0.0,0.0,0.0,1.0,25.9,,1.0,0.0,0.0,1.0,0.0,1.0,SargMe00
7.0,41.0,33.0,125,3.8,1.0,0.0,61.5,56.8,80.5,60.0,92,2.79,5.0,24.0,3.0,21.0,12.0,0.0,0.0,125,2.0,40.0,32.0,6.0,54.5,91.7,4.0,3.0,10.0,36.0,0.28,0.0,BrowMa03
6.0,5.0,1.0,4,4.0,0.0,0.0,67.5,56.7,68.3,60.0,2,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,79.0,66.3,3.0,3.0,17.0,27.0,0.63,0.0,LairPa00
15.0,81.0,51.0,166,3.3,0.0,0.0,62.4,56.7,88.9,71.2,117,2.29,10.0,15.0,3.0,34.0,17.0,0.0,0.0,166,2.0,30.0,18.1,8.0,73.9,31.7,48.0,38.0,289.0,193.0,1.5,2.0,AbduAm00
12.0,62.0,54.0,149,2.8,0.0,0.0,56.6,56.6,84.0,37.5,108,2.0,4.0,16.0,3.0,34.0,17.0,0.0,0.0,149,1.0,16.0,10.7,8.0,63.5,43.3,18.0,12.0,117.0,87.0,1.34,2.0,AhmeSa01
14.0,100.0,88.0,249,2.8,1.0,0.0,53.9,56.6,87.5,44.5,188,2.14,6.0,35.0,2.0,32.0,54.0,0.0,0.0,249,1.0,35.0,14.1,12.0,52.7,36.5,5.0,4.0,45.0,42.0,1.07,1.0,LindPh00
3.0,10.0,8.0,31,3.9,0.0,0.0,55.4,56.4,72.1,59.8,22,2.75,2.0,14.0,1.0,6.0,2.0,0.0,0.0,31,0.0,0.0,0.0,1.0,53.3,69.1,0.0,0.0,0.0,11.0,0.0,0.0,PeriLa00
13.0,80.0,67.0,228,3.4,0.0,1.0,60.4,56.3,61.9,54.9,163,2.43,7.0,15.0,3.0,28.0,34.0,0.0,0.0,228,1.0,15.0,6.6,7.0,70.6,34.4,39.0,32.0,225.0,176.0,1.28,1.0,JohnDa08
6.0,9.0,4.0,10,2.5,0.0,0.0,53.6,55.7,73.2,60.0,9,2.25,0.0,8.0,0.0,4.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,51.4,78.7,0.0,0.0,0.0,16.0,0.0,0.0,FunkJa00
4.0,13.0,10.0,24,2.4,0.0,0.0,55.5,55.7,78.7,60.0,19,1.9,0.0,8.0,0.0,6.0,3.0,0.0,0.0,24,0.0,0.0,0.0,1.0,55.4,77.2,2.0,1.0,5.0,11.0,0.45,0.0,HillKy00
6.0,32.0,28.0,101,3.6,0.0,0.0,56.4,55.6,79.5,60.0,86,3.07,3.0,22.0,4.0,17.0,11.0,0.0,0.0,101,1.0,22.0,21.8,6.0,57.8,82.2,4.0,2.0,8.0,21.0,0.38,0.0,MackMa00
1.0,2.0,2.0,7,3.5,0.0,0.0,60.8,55.0,69.4,,6,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,74.4,73.0,2.0,2.0,11.0,3.0,3.67,0.0,EvanDa02
12.0,54.0,43.0,137,3.2,1.0,0.0,45.2,54.3,82.8,59.5,82,1.91,2.0,12.0,1.0,25.0,18.0,0.0,0.0,137,0.0,0.0,0.0,5.0,43.4,17.8,19.0,13.0,114.0,107.0,1.07,3.0,OgunDa00
1.0,17.0,13.0,51,3.9,0.0,0.0,52.4,53.6,76.7,59.7,35,2.69,1.0,18.0,2.0,10.0,3.0,0.0,0.0,51,1.0,18.0,35.3,2.0,53.1,67.1,1.0,0.0,0.0,13.0,0.0,0.0,HuntJa01
17.0,119.0,3.0,3,1.0,0.0,0.0,69.8,53.0,71.3,76.3,4,1.33,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,57.7,84.7,8.0,6.0,35.0,51.0,0.69,0.0,GillRe00
1.0,7.0,4.0,0,0.0,0.0,0.0,49.6,51.6,76.2,60.0,5,1.25,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0.0,,0.0,57.8,,0.0,0.0,0.0,2.0,0.0,0.0,BarnKe00
2.0,6.0,6.0,13,2.2,0.0,0.0,49.4,50.2,71.6,,11,1.83,0.0,4.0,0.0,4.0,2.0,0.0,0.0,13,0.0,0.0,0.0,1.0,61.9,29.7,3.0,2.0,9.0,9.0,1.0,0.0,PhilSc01
2.0,7.0,3.0,3,1.0,0.0,0.0,51.0,50.0,72.7,60.0,4,1.33,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,55.9,,1.0,1.0,11.0,10.0,1.1,0.0,McFaAn00
8.0,47.0,36.0,87,2.4,1.0,0.0,45.1,50.0,82.7,60.0,71,1.97,3.0,13.0,1.0,22.0,13.0,0.0,0.0,87,0.0,0.0,0.0,5.0,35.4,48.5,2.0,1.0,-1.0,42.0,-0.02,1.0,RounLa00
10.0,41.0,33.0,102,3.1,0.0,1.0,51.5,47.2,33.2,60.0,66,2.0,5.0,14.0,2.0,17.0,14.0,0.0,0.0,102,0.0,0.0,0.0,5.0,56.6,77.5,6.0,5.0,38.0,75.0,0.51,0.0,KellJo01
2.0,5.0,5.0,25,5.0,0.0,0.0,50.9,46.3,71.8,,11,2.2,1.0,13.0,1.0,4.0,1.0,0.0,0.0,25,0.0,0.0,0.0,2.0,64.5,45.1,4.0,4.0,22.0,14.0,1.57,0.0,SmalWe00
5.0,80.0,72.0,175,2.4,0.0,2.0,43.7,39.6,31.3,60.0,166,2.31,10.0,15.0,2.0,58.0,14.0,0.0,0.0,175,1.0,15.0,8.6,6.0,63.4,62.7,13.0,11.0,86.0,76.0,1.13,1.0,AkerCa00
12.0,59.0,3.0,6,2.0,0.0,1.0,48.4,36.9,17.6,65.2,8,2.67,0.0,3.0,0.0,0.0,3.0,0.0,0.0,6,0.0,0.0,0.0,1.0,35.4,75.2,3.0,2.0,4.0,24.0,0.17,1.0,BlasKh00
