#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
17.0,307.0,267.0,1008,3.8,11.0,0.0,77.0,78.4,91.3,77.0,766,2.87,64.0,62.0,22.0,101.0,158.0,0.0,0.0,1008,10.0,261.0,25.9,53.0,69.3,52.2,67.0,58.0,476.0,404.0,1.18,5.0,EtieTr00
10.0,88.0,77.0,319,4.1,2.0,0.0,74.2,78.1,85.6,78.9,224,2.91,17.0,23.0,7.0,35.0,40.0,0.0,0.0,319,3.0,53.0,16.6,17.0,46.0,67.6,1.0,1.0,13.0,80.0,0.16,0.0,FreeRo00
19.0,276.0,238.0,986,4.1,5.0,1.0,75.1,78.1,85.0,79.0,686,2.88,35.0,29.0,26.0,120.0,111.0,0.0,0.0,986,13.0,253.0,25.7,44.0,61.2,34.3,45.0,38.0,245.0,329.0,0.74,1.0,SingDe00
17.0,212.0,186.0,683,3.7,4.0,0.0,82.9,78.0,90.6,43.4,549,2.95,39.0,31.0,13.0,131.0,51.0,0.0,0.0,683,3.0,72.0,10.5,41.0,81.0,90.3,22.0,18.0,193.0,108.0,1.79,0.0,AllgTy00
17.0,150.0,100.0,453,4.5,2.0,1.0,77.0,77.8,74.8,48.1,316,3.16,25.0,23.0,13.0,49.0,42.0,0.0,0.0,453,7.0,137.0,30.2,23.0,74.6,79.6,67.0,52.0,385.0,303.0,1.27,2.0,SpeaTy00
17.0,255.0,223.0,994,4.5,5.0,2.0,82.4,77.8,74.4,57.4,761,3.41,45.0,83.0,20.0,125.0,96.0,0.0,0.0,994,11.0,402.0,40.4,40.0,88.9,53.9,90.0,76.0,591.0,336.0,1.76,4.0,HallBr03
8.0,46.0,35.0,138,3.9,0.0,0.0,75.0,77.6,82.4,59.1,85,2.43,7.0,10.0,2.0,8.0,27.0,0.0,0.0,138,0.0,0.0,0.0,5.0,66.0,46.0,8.0,8.0,57.0,44.0,1.3,0.0,RiveRo01
9.0,139.0,109.0,425,3.9,4.0,1.0,74.0,77.4,67.8,57.2,300,2.75,21.0,22.0,12.0,65.0,43.0,0.0,0.0,425,1.0,22.0,5.2,24.0,58.3,29.5,15.0,11.0,77.0,96.0,0.8,1.0,ForeDO00
14.0,115.0,102.0,461,4.5,3.0,0.0,76.3,77.2,89.0,59.5,292,2.86,14.0,31.0,9.0,49.0,48.0,0.0,0.0,461,5.0,119.0,25.8,20.0,72.9,49.3,24.0,21.0,159.0,122.0,1.3,0.0,ChanTy01
18.0,315.0,267.0,1072,4.0,8.0,2.0,76.2,77.2,64.3,56.7,808,3.03,51.0,25.0,25.0,148.0,106.0,0.0,0.0,1072,14.0,278.0,25.9,51.0,58.5,58.8,37.0,31.0,185.0,223.0,0.83,2.0,HarrNa00
10.0,60.0,51.0,247,4.8,2.0,1.0,75.9,77.1,45.7,46.0,186,3.65,12.0,16.0,9.0,31.0,19.0,0.0,0.0,247,3.0,47.0,19.0,14.0,52.4,82.7,2.0,2.0,12.0,29.0,0.41,0.0,RodrCh00
13.0,211.0,180.0,694,3.9,5.0,0.0,74.1,77.1,90.8,55.7,452,2.51,22.0,17.0,15.0,118.0,58.0,0.0,0.0,694,6.0,95.0,13.7,43.0,78.4,19.2,86.0,75.0,466.0,269.0,1.73,3.0,KamaAl00
15.0,205.0,178.0,613,3.4,2.0,0.0,75.7,76.1,90.5,56.6,479,2.69,21.0,40.0,8.0,96.0,80.0,0.0,0.0,613,3.0,72.0,11.7,32.0,68.2,56.0,27.0,22.0,223.0,216.0,1.03,1.0,DillAJ00
6.0,33.0,23.0,94,4.1,1.0,0.0,76.5,75.9,78.8,60.0,62,2.7,2.0,11.0,1.0,5.0,18.0,0.0,0.0,94,0.0,0.0,0.0,9.0,57.3,85.3,2.0,2.0,16.0,15.0,1.07,0.0,HarrDa06
19.0,275.0,211.0,870,4.1,13.0,3.0,73.7,75.4,54.3,59.1,583,2.76,29.0,42.0,16.0,90.0,117.0,0.0,0.0,870,9.0,205.0,23.6,53.0,54.5,55.1,15.0,14.0,195.0,180.0,1.08,0.0,EdwaGu00
15.0,37.0,30.0,187,6.2,0.0,0.0,60.8,75.3,81.9,60.0,88,2.93,6.0,21.0,6.0,18.0,11.0,0.0,0.0,187,6.0,108.0,57.8,9.0,52.2,37.4,31.0,24.0,101.0,151.0,0.67,2.0,CartMi03
17.0,113.0,7.0,9,1.3,0.0,0.0,64.2,75.2,73.7,61.9,7,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,4.0,49.7,84.0,3.0,3.0,8.0,49.0,0.16,0.0,BurtMi00
17.0,272.0,214.0,969,4.5,4.0,4.0,69.1,75.1,37.8,35.5,663,3.1,49.0,38.0,30.0,146.0,63.0,0.0,0.0,969,10.0,237.0,24.5,51.0,61.5,56.8,83.0,58.0,487.0,421.0,1.16,5.0,RobiBi01
10.0,174.0,169.0,741,4.4,7.0,1.0,74.9,75.0,77.3,71.9,527,3.12,27.0,49.0,23.0,103.0,64.0,0.0,0.0,741,6.0,169.0,22.8,42.0,63.8,57.1,24.0,19.0,153.0,178.0,0.86,1.0,TaylJo02
16.0,124.0,108.0,462,4.3,1.0,0.0,69.8,74.4,89.5,27.3,320,2.96,15.0,23.0,16.0,70.0,32.0,0.0,0.0,462,5.0,102.0,22.1,32.0,63.2,61.1,40.0,33.0,209.0,276.0,0.76,2.0,CharZa00
18.0,112.0,79.0,300,3.8,4.0,1.0,65.9,74.2,57.9,57.1,177,2.24,7.0,29.0,6.0,26.0,53.0,0.0,0.0,300,2.0,50.0,16.7,27.0,52.7,64.3,27.0,22.0,159.0,198.0,0.8,3.0,MurrLa00
8.0,52.0,41.0,156,3.8,1.0,0.0,74.1,74.1,82.5,60.2,128,3.12,10.0,18.0,4.0,26.0,13.0,0.0,0.0,156,1.0,18.0,11.5,10.0,72.7,27.4,11.0,10.0,117.0,54.0,2.17,1.0,MillKe01
17.0,289.0,257.0,1034,4.0,9.0,0.0,71.1,73.8,91.3,59.9,646,2.51,30.0,44.0,27.0,104.0,149.0,0.0,0.0,1034,8.0,168.0,16.2,59.0,68.8,29.7,62.0,52.0,376.0,373.0,1.01,4.0,MixoJo00
3.0,5.0,4.0,31,7.8,1.0,0.0,77.9,73.7,69.7,,21,5.25,0.0,26.0,1.0,0.0,3.0,0.0,0.0,31,1.0,26.0,83.9,2.0,,,0.0,0.0,0.0,0.0,,0.0,BoldBr00
15.0,198.0,178.0,733,4.1,5.0,4.0,75.3,73.7,38.0,65.5,521,2.93,37.0,29.0,19.0,117.0,57.0,0.0,0.0,733,8.0,171.0,23.3,46.0,71.4,61.9,40.0,36.0,367.0,219.0,1.68,3.0,RobiBr01
18.0,138.0,100.0,456,4.6,3.0,1.0,70.3,73.5,70.6,64.7,255,2.55,17.0,41.0,11.0,55.0,39.0,0.0,0.0,456,4.0,101.0,22.1,21.0,63.5,58.8,45.0,34.0,251.0,277.0,0.91,1.0,HillJu00
4.0,18.0,16.0,65,4.1,1.0,0.0,76.5,73.2,76.9,46.2,40,2.5,1.0,18.0,2.0,3.0,13.0,0.0,0.0,65,2.0,33.0,50.8,2.0,84.6,77.3,3.0,3.0,58.0,13.0,4.46,0.0,HarrKe01
14.0,210.0,183.0,793,4.3,5.0,0.0,66.9,72.8,90.6,57.4,514,2.81,35.0,56.0,19.0,135.0,47.0,0.0,0.0,793,7.0,202.0,25.5,43.0,43.9,60.4,35.0,27.0,192.0,233.0,0.82,5.0,MossZa00
17.0,73.0,53.0,238,4.5,1.0,3.0,71.3,72.5,61.8,59.3,155,2.92,6.0,24.0,6.0,24.0,27.0,0.0,0.0,238,2.0,39.0,16.4,14.0,81.0,31.1,53.0,50.0,455.0,218.0,2.09,1.0,PeriSa00
17.0,302.0,239.0,1083,4.5,5.0,3.0,66.5,71.6,62.0,53.8,582,2.44,42.0,43.0,23.0,165.0,69.0,0.0,0.0,1083,12.0,291.0,26.9,52.0,53.5,48.9,51.0,43.0,246.0,301.0,0.82,1.0,SwifDA00
14.0,109.0,81.0,296,3.7,3.0,0.0,70.2,71.5,86.4,70.7,235,2.9,18.0,18.0,7.0,55.0,24.0,0.0,0.0,296,2.0,33.0,11.1,15.0,52.4,43.5,8.0,6.0,14.0,53.0,0.26,1.0,MitcEl00
18.0,237.0,213.0,830,3.9,4.0,1.0,68.3,71.5,82.9,67.1,611,2.87,43.0,69.0,23.0,86.0,118.0,0.0,0.0,830,8.0,266.0,32.0,34.0,55.3,64.8,64.0,48.0,334.0,349.0,0.96,9.0,FordJe00
3.0,15.0,11.0,43,3.9,0.0,0.0,72.7,70.7,74.4,59.4,34,3.09,3.0,9.0,0.0,7.0,4.0,0.0,0.0,43,0.0,0.0,0.0,1.0,66.7,80.2,2.0,2.0,12.0,10.0,1.2,0.0,WillDa05
15.0,118.0,104.0,451,4.3,1.0,1.0,71.7,70.6,67.0,59.8,334,3.21,15.0,43.0,8.0,48.0,46.0,0.0,0.0,451,5.0,114.0,25.3,19.0,69.7,46.4,17.0,15.0,98.0,90.0,1.09,0.0,WhitZa01
14.0,295.0,247.0,962,3.9,6.0,2.0,70.2,70.6,74.1,56.4,719,2.91,31.0,36.0,26.0,148.0,93.0,0.0,0.0,962,12.0,305.0,31.7,51.0,60.6,76.6,58.0,41.0,280.0,306.0,0.92,5.0,BarkSa00
16.0,204.0,180.0,700,3.9,0.0,3.0,61.8,70.2,52.5,43.6,496,2.76,36.0,21.0,17.0,117.0,61.0,0.0,0.0,700,7.0,118.0,16.9,28.0,41.2,49.5,42.0,30.0,192.0,278.0,0.69,6.0,MattAl01
13.0,271.0,233.0,805,3.5,6.0,3.0,65.0,70.1,61.0,55.3,547,2.35,28.0,63.0,9.0,106.0,110.0,0.0,0.0,805,5.0,160.0,19.9,33.0,51.0,50.9,52.0,37.0,296.0,238.0,1.24,5.0,JacoJo01
11.0,30.0,20.0,86,4.3,0.0,0.0,60.8,69.9,36.3,44.0,46,2.3,6.0,18.0,2.0,15.0,5.0,0.0,0.0,86,1.0,18.0,20.9,5.0,50.5,35.1,6.0,4.0,52.0,32.0,1.63,1.0,ScotBo02
17.0,117.0,91.0,372,4.1,2.0,0.0,66.6,69.4,88.5,60.1,269,2.96,15.0,21.0,7.0,51.0,32.0,0.0,0.0,372,3.0,58.0,15.6,17.0,59.6,34.1,24.0,19.0,158.0,122.0,1.3,2.0,DowdRi01
17.0,17.0,15.0,89,5.9,0.0,0.0,55.5,69.2,78.7,60.0,43,2.87,1.0,12.0,2.0,5.0,7.0,0.0,0.0,89,0.0,0.0,0.0,6.0,61.8,17.7,23.0,19.0,131.0,143.0,0.92,0.0,AbduAm00
17.0,214.0,184.0,642,3.5,3.0,2.0,67.6,69.2,55.2,55.7,466,2.53,24.0,17.0,8.0,69.0,104.0,0.0,0.0,642,1.0,17.0,2.6,32.0,66.3,37.1,61.0,51.0,313.0,247.0,1.27,3.0,ElliEz00
16.0,80.0,50.0,132,2.6,2.0,2.0,52.3,69.0,26.9,67.2,117,2.34,10.0,12.0,1.0,22.0,25.0,0.0,0.0,132,0.0,0.0,0.0,12.0,24.7,32.1,4.0,1.0,6.0,39.0,0.15,3.0,BigsTa00
11.0,17.0,14.0,46,3.3,0.0,0.0,63.7,68.8,82.0,60.0,33,2.36,3.0,9.0,0.0,7.0,7.0,0.0,0.0,46,0.0,0.0,0.0,1.0,53.9,44.4,7.0,6.0,45.0,31.0,1.45,0.0,BlacRa00
19.0,337.0,299.0,1117,3.7,6.0,3.0,67.5,68.8,70.5,59.6,787,2.63,42.0,38.0,26.0,167.0,123.0,0.0,0.0,1117,7.0,153.0,13.7,56.0,64.4,53.5,78.0,69.0,588.0,504.0,1.17,4.0,WhitRa01
16.0,164.0,143.0,437,3.1,10.0,0.0,69.8,68.7,90.2,65.0,307,2.15,9.0,16.0,6.0,41.0,92.0,0.0,0.0,437,2.0,32.0,7.3,40.0,67.0,58.4,27.0,20.0,93.0,151.0,0.62,1.0,HuntKa00
16.0,69.0,65.0,265,4.1,1.0,4.0,66.6,68.4,25.8,59.7,228,3.51,16.0,16.0,5.0,45.0,19.0,0.0,0.0,265,1.0,16.0,6.0,13.0,64.5,71.9,57.0,48.0,389.0,318.0,1.22,4.0,GibsAn00
18.0,101.0,6.0,19,3.2,1.0,0.0,56.7,68.1,73.7,55.6,11,1.83,2.0,9.0,0.0,2.0,0.0,0.0,0.0,19,0.0,0.0,0.0,5.0,56.0,20.2,3.0,3.0,18.0,39.0,0.46,0.0,LuepHu00
11.0,53.0,41.0,188,4.6,0.0,0.0,59.5,67.9,82.6,47.0,120,2.93,4.0,15.0,5.0,24.0,17.0,0.0,0.0,188,1.0,15.0,8.0,8.0,50.0,27.1,19.0,15.0,91.0,96.0,0.95,1.0,WilsJe01
12.0,43.0,35.0,160,4.6,0.0,0.0,56.6,67.4,80.9,60.0,99,2.83,5.0,27.0,3.0,23.0,12.0,0.0,0.0,160,2.0,46.0,28.8,7.0,27.7,69.4,6.0,3.0,13.0,43.0,0.3,3.0,SermTr00
11.0,16.0,10.0,36,3.6,0.0,0.0,63.8,66.6,62.7,55.6,18,1.8,1.0,8.0,0.0,4.0,5.0,0.0,0.0,36,0.0,0.0,0.0,2.0,65.3,49.9,7.0,6.0,26.0,49.0,0.53,0.0,DallDe00
15.0,124.0,81.0,352,4.3,2.0,1.0,65.6,66.5,66.1,62.9,188,2.32,12.0,29.0,8.0,54.0,26.0,0.0,0.0,352,2.0,51.0,14.5,16.0,60.7,64.8,42.0,34.0,209.0,190.0,1.1,2.0,JohnRo07
6.0,25.0,22.0,70,3.2,0.0,0.0,59.0,66.4,29.0,60.0,45,2.05,2.0,12.0,2.0,13.0,9.0,0.0,0.0,70,0.0,0.0,0.0,3.0,41.8,59.0,10.0,7.0,43.0,47.0,0.91,2.0,AbanIs00
14.0,85.0,50.0,180,3.6,0.0,1.0,62.7,66.3,53.3,58.1,165,3.3,11.0,18.0,5.0,26.0,22.0,0.0,0.0,180,1.0,18.0,10.0,9.0,56.3,78.3,11.0,9.0,38.0,85.0,0.45,1.0,PattCo00
7.0,46.0,35.0,74,2.1,0.0,0.0,64.7,66.1,81.1,66.4,75,2.14,6.0,14.0,4.0,21.0,14.0,0.0,0.0,74,0.0,0.0,0.0,4.0,55.0,60.8,4.0,4.0,26.0,51.0,0.51,0.0,IngrKe01
6.0,16.0,13.0,87,6.7,0.0,0.0,57.3,66.0,76.0,60.0,26,2.0,1.0,31.0,3.0,4.0,9.0,0.0,0.0,87,2.0,46.0,52.9,4.0,41.5,73.4,9.0,6.0,34.0,32.0,1.06,2.0,GoodTy00
7.0,67.0,60.0,167,2.8,2.0,0.0,69.7,66.0,84.8,71.2,141,2.35,9.0,19.0,4.0,25.0,33.0,0.0,0.0,167,1.0,19.0,11.4,12.0,76.4,71.2,12.0,11.0,70.0,46.0,1.52,0.0,AkerCa00
5.0,25.0,22.0,77,3.5,0.0,0.0,64.4,65.8,78.1,72.8,49,2.23,2.0,10.0,1.0,16.0,5.0,0.0,0.0,77,0.0,0.0,0.0,3.0,48.3,79.2,4.0,3.0,33.0,31.0,1.06,1.0,PeriLa00
7.0,33.0,26.0,95,3.7,2.0,0.0,60.1,65.7,79.7,60.2,48,1.85,3.0,19.0,3.0,16.0,8.0,0.0,0.0,95,1.0,19.0,20.0,7.0,49.6,50.9,9.0,7.0,37.0,70.0,0.53,1.0,JoneTo04
14.0,210.0,179.0,632,3.5,5.0,5.0,60.2,65.1,29.6,36.6,473,2.64,29.0,55.0,7.0,109.0,68.0,0.0,0.0,632,4.0,129.0,20.4,34.0,57.4,29.3,69.0,51.0,436.0,349.0,1.25,4.0,EkelAu00
16.0,264.0,217.0,774,3.6,3.0,1.0,63.3,64.9,83.3,57.6,588,2.71,33.0,21.0,21.0,106.0,104.0,0.0,0.0,774,12.0,197.0,25.5,42.0,61.9,27.8,55.0,47.0,228.0,170.0,1.34,4.0,WillJa10
19.0,88.0,81.0,276,3.4,1.0,1.0,65.5,64.6,63.4,60.0,206,2.54,13.0,28.0,6.0,52.0,27.0,0.0,0.0,276,3.0,64.0,23.2,15.0,65.9,59.1,26.0,21.0,195.0,155.0,1.26,1.0,EdwaCl00
8.0,36.0,22.0,61,2.8,1.0,0.0,61.0,64.4,79.7,57.4,62,2.82,4.0,10.0,1.0,16.0,6.0,0.0,0.0,61,0.0,0.0,0.0,3.0,58.8,36.4,21.0,16.0,88.0,92.0,0.96,0.0,AhmeSa01
13.0,53.0,35.0,147,4.2,0.0,0.0,60.4,64.1,81.6,75.7,101,2.89,9.0,24.0,4.0,21.0,14.0,0.0,0.0,147,1.0,24.0,16.3,7.0,53.4,59.6,17.0,11.0,49.0,136.0,0.36,0.0,TaylPa01
14.0,164.0,148.0,416,2.8,2.0,0.0,65.9,64.0,75.5,55.7,333,2.25,27.0,22.0,9.0,90.0,55.0,0.0,0.0,416,3.0,53.0,12.7,14.0,63.3,87.8,17.0,13.0,101.0,111.0,0.91,1.0,PierDa01
9.0,41.0,37.0,96,2.6,0.0,0.0,58.8,63.4,81.3,60.0,82,2.22,6.0,8.0,0.0,18.0,17.0,0.0,0.0,96,0.0,0.0,0.0,1.0,61.0,29.0,6.0,6.0,34.0,49.0,0.69,0.0,SpilIs00
7.0,4.0,2.0,12,6.0,0.0,0.0,51.9,63.3,70.1,60.0,6,3.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,12,0.0,0.0,0.0,0.0,52.0,13.6,1.0,1.0,-1.0,16.0,-0.06,0.0,EvanCh02
15.0,75.0,63.0,291,4.6,1.0,2.0,60.6,63.3,57.5,60.2,215,3.41,8.0,40.0,7.0,24.0,35.0,0.0,0.0,291,3.0,75.0,25.8,10.0,49.1,62.4,8.0,5.0,47.0,73.0,0.64,1.0,StroPi00
17.0,65.0,1.0,7,7.0,0.0,0.0,57.6,62.9,70.3,59.5,4,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,43.8,74.8,10.0,7.0,25.0,90.0,0.28,1.0,HamxC.00
1.0,2.0,1.0,1,1.0,0.0,0.0,65.7,62.9,66.2,60.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,64.6,,1.0,1.0,6.0,5.0,1.2,0.0,HullEv00
4.0,33.0,26.0,81,3.1,1.0,1.0,65.3,62.9,28.5,49.8,62,2.38,5.0,22.0,2.0,13.0,11.0,0.0,0.0,81,2.0,37.0,45.7,4.0,85.2,36.9,3.0,3.0,46.0,17.0,2.71,0.0,GordMe00
1.0,2.0,2.0,10,5.0,0.0,0.0,63.5,62.8,66.7,,4,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,66.5,36.0,1.0,1.0,12.0,8.0,1.5,0.0,FunkJa00
6.0,46.0,32.0,121,3.8,1.0,0.0,63.8,62.1,80.9,60.0,66,2.06,3.0,13.0,5.0,19.0,13.0,0.0,0.0,121,0.0,0.0,0.0,10.0,64.0,73.9,10.0,7.0,49.0,37.0,1.32,1.0,EvanDa02
4.0,11.0,3.0,11,3.7,0.0,0.0,64.2,62.0,67.2,60.0,11,3.67,1.0,8.0,0.0,3.0,0.0,0.0,0.0,11,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,WardJo00
16.0,71.0,2.0,4,2.0,1.0,0.0,50.8,61.8,68.7,50.8,3,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,55.9,55.3,3.0,3.0,21.0,35.0,0.6,0.0,BawdNi00
17.0,31.0,15.0,69,4.6,0.0,0.0,58.9,61.6,80.9,52.5,43,2.87,2.0,15.0,2.0,8.0,5.0,0.0,0.0,69,1.0,15.0,21.7,2.0,51.1,75.1,8.0,7.0,10.0,96.0,0.1,0.0,WillTr06
2.0,6.0,3.0,5,1.7,0.0,0.0,66.5,60.6,68.2,60.0,5,1.67,1.0,4.0,0.0,3.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,80.1,,1.0,1.0,8.0,2.0,4.0,0.0,OzigDe01
17.0,197.0,5.0,3,0.6,1.0,1.0,50.7,60.6,24.5,54.2,3,0.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2.0,48.8,63.6,13.0,11.0,55.0,109.0,0.5,0.0,BeckAn01
