#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
2.0,21.0,18.0,101,5.6,0.0,0.0,78.9,70.6,77.6,60.0,75,4.17,6.0,24.0,3.0,11.0,7.0,0.0,0.0,101,1.0,24.0,23.8,6.0,89.2,85.5,5.0,5.0,57.0,26.0,2.19,0.0,AbduAm00
11.0,152.0,4.0,33,8.3,1.0,0.0,67.4,69.9,71.6,62.0,26,6.5,1.0,28.0,1.0,0.0,0.0,0.0,0.0,33,1.0,28.0,84.8,2.0,63.5,83.9,6.0,5.0,44.0,67.0,0.66,0.0,JanoAn00
16.0,217.0,193.0,774,4.0,5.0,2.0,73.9,69.2,67.9,60.8,508,2.63,28.0,41.0,19.0,137.0,52.0,0.0,0.0,774,12.0,272.0,35.1,34.0,79.3,67.3,40.0,34.0,236.0,155.0,1.52,1.0,WestTe00
11.0,30.0,29.0,146,5.0,0.0,0.0,69.4,68.6,81.1,81.6,77,2.66,4.0,14.0,3.0,13.0,10.0,0.0,0.0,146,0.0,0.0,0.0,8.0,66.1,74.9,21.0,17.0,137.0,123.0,1.11,1.0,GrimJo01
15.0,102.0,91.0,483,5.3,2.0,1.0,65.2,68.4,65.3,60.1,297,3.26,9.0,30.0,12.0,43.0,43.0,0.0,0.0,483,7.0,176.0,36.4,20.0,51.1,75.4,23.0,17.0,115.0,127.0,0.91,2.0,WashDe00
16.0,326.0,293.0,1243,4.2,16.0,5.0,79.9,68.3,53.2,72.2,741,2.53,44.0,58.0,34.0,98.0,179.0,0.0,0.0,1243,11.0,300.0,24.1,73.0,90.0,71.0,107.0,80.0,879.0,509.0,1.73,4.0,JohnDa08
6.0,37.0,32.0,164,5.1,1.0,0.0,67.1,68.0,83.4,60.0,122,3.81,3.0,57.0,3.0,26.0,5.0,0.0,0.0,164,1.0,57.0,34.8,6.0,60.3,64.8,4.0,4.0,35.0,53.0,0.66,0.0,GranCo00
4.0,9.0,4.0,12,3.0,0.0,0.0,65.1,67.9,68.6,60.1,16,4.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,12,0.0,0.0,0.0,1.0,,17.7,0.0,0.0,0.0,0.0,,0.0,TaylSt00
12.0,132.0,114.0,379,3.3,5.0,0.0,67.8,67.7,89.4,55.6,270,2.37,12.0,17.0,9.0,41.0,62.0,0.0,0.0,379,4.0,64.0,16.9,23.0,63.3,71.9,33.0,25.0,169.0,175.0,0.97,3.0,WillDe02
16.0,237.0,205.0,1043,5.1,6.0,2.0,71.2,67.7,70.8,60.4,628,3.06,42.0,75.0,25.0,86.0,104.0,0.0,0.0,1043,11.0,314.0,30.1,49.0,79.6,69.2,52.0,46.0,319.0,239.0,1.33,1.0,IngrMa01
7.0,110.0,99.0,460,4.6,3.0,3.0,67.2,67.4,44.0,60.0,282,2.85,12.0,57.0,14.0,48.0,51.0,0.0,0.0,460,7.0,166.0,36.1,28.0,62.8,64.1,8.0,8.0,73.0,79.0,0.92,0.0,JoneMa04
16.0,164.0,147.0,635,4.3,9.0,1.0,74.6,66.6,76.8,72.7,402,2.73,16.0,55.0,12.0,114.0,25.0,0.0,0.0,635,9.0,223.0,35.1,30.0,85.9,63.1,45.0,38.0,484.0,201.0,2.41,3.0,ColeTe01
2.0,3.0,2.0,11,5.5,0.0,0.0,68.6,66.4,65.2,60.0,9,4.5,1.0,7.0,0.0,1.0,1.0,0.0,0.0,11,0.0,0.0,0.0,0.0,57.1,,0.0,0.0,0.0,3.0,0.0,0.0,HillBr01
15.0,59.0,47.0,164,3.5,7.0,0.0,66.1,66.2,55.0,58.4,116,2.47,10.0,18.0,2.0,24.0,18.0,0.0,0.0,164,1.0,18.0,11.0,20.0,55.2,90.0,33.0,26.0,179.0,166.0,1.08,3.0,TurbRo00
1.0,9.0,9.0,28,3.1,1.0,0.0,67.4,66.1,73.1,,19,2.11,0.0,8.0,0.0,2.0,7.0,0.0,0.0,28,0.0,0.0,0.0,2.0,63.1,,1.0,1.0,5.0,3.0,1.67,0.0,WatsTe00
4.0,26.0,24.0,87,3.6,0.0,0.0,59.1,66.1,78.9,60.0,51,2.13,1.0,24.0,2.0,13.0,10.0,0.0,0.0,87,2.0,42.0,48.3,5.0,36.6,77.6,5.0,3.0,17.0,19.0,0.89,2.0,McFaDa00
15.0,117.0,94.0,438,4.7,2.0,0.0,67.8,66.1,90.4,58.9,249,2.65,19.0,25.0,14.0,43.0,43.0,0.0,0.0,438,6.0,108.0,24.7,22.0,66.9,77.6,63.0,52.0,427.0,318.0,1.34,4.0,SproDa00
10.0,103.0,92.0,357,3.9,1.0,0.0,72.0,65.5,89.2,58.0,251,2.73,15.0,42.0,11.0,49.0,38.0,0.0,0.0,357,4.0,96.0,26.9,19.0,80.1,77.2,62.0,53.0,371.0,254.0,1.46,4.0,RiddTh00
13.0,272.0,254.0,997,3.9,10.0,2.0,68.9,65.5,75.3,71.1,626,2.46,34.0,48.0,24.0,118.0,111.0,0.0,0.0,997,16.0,385.0,38.6,61.0,70.9,68.8,53.0,41.0,419.0,310.0,1.35,1.0,GordMe00
16.0,79.0,68.0,356,5.2,3.0,2.0,63.2,65.0,50.0,60.6,213,3.13,14.0,25.0,9.0,23.0,40.0,0.0,0.0,356,5.0,93.0,26.1,16.0,57.7,68.0,59.0,49.0,349.0,309.0,1.13,3.0,ThomCh03
14.0,93.0,74.0,196,2.6,4.0,1.0,61.1,65.0,62.8,64.6,146,1.97,11.0,18.0,4.0,68.0,6.0,0.0,0.0,196,2.0,34.0,17.3,15.0,57.2,43.1,37.0,29.0,263.0,182.0,1.45,3.0,DrauSh00
16.0,240.0,198.0,952,4.8,7.0,2.0,67.5,65.0,69.2,57.6,630,3.18,23.0,85.0,26.0,75.0,111.0,0.0,0.0,952,16.0,452.0,47.5,45.0,72.2,58.4,47.0,40.0,319.0,212.0,1.5,5.0,CrowIs00
16.0,354.0,293.0,1287,4.4,9.0,3.0,69.5,64.6,69.2,85.6,699,2.39,46.0,75.0,32.0,133.0,154.0,0.0,0.0,1287,9.0,286.0,22.2,66.0,70.4,83.6,64.0,53.0,377.0,355.0,1.06,1.0,MurrDe00
12.0,22.0,18.0,63,3.5,0.0,0.0,73.0,64.4,83.1,60.0,30,1.67,2.0,14.0,1.0,7.0,10.0,0.0,0.0,63,0.0,0.0,0.0,4.0,84.7,83.8,24.0,21.0,161.0,98.0,1.64,0.0,RainBo00
5.0,36.0,31.0,151,4.9,0.0,0.0,60.7,64.4,79.8,60.0,75,2.42,3.0,45.0,3.0,22.0,9.0,0.0,0.0,151,2.0,71.0,47.0,6.0,41.3,76.2,2.0,1.0,11.0,26.0,0.42,1.0,WardTe00
10.0,64.0,55.0,223,4.1,1.0,0.0,59.4,64.4,84.0,60.0,125,2.27,7.0,44.0,2.0,22.0,30.0,0.0,0.0,223,1.0,44.0,19.7,10.0,43.9,47.2,6.0,5.0,28.0,50.0,0.56,1.0,BarbPe01
14.0,188.0,168.0,704,4.2,6.0,0.0,59.7,64.4,90.4,67.8,477,2.84,35.0,66.0,15.0,89.0,78.0,0.0,0.0,704,9.0,238.0,33.8,28.0,31.2,55.9,17.0,12.0,82.0,110.0,0.75,4.0,KellRo00
13.0,279.0,218.0,824,3.8,9.0,3.0,63.0,64.4,55.4,65.0,599,2.75,47.0,47.0,21.0,73.0,142.0,0.0,0.0,824,9.0,227.0,27.5,47.0,40.0,84.8,16.0,8.0,60.0,179.0,0.34,4.0,StewJo00
13.0,256.0,217.0,988,4.6,6.0,5.0,63.6,64.2,32.7,66.8,664,3.06,37.0,47.0,26.0,161.0,55.0,0.0,0.0,988,12.0,309.0,31.3,47.0,55.6,70.7,32.0,27.0,163.0,229.0,0.71,1.0,HydeCa00
14.0,128.0,122.0,486,4.0,0.0,1.0,63.2,64.1,71.9,60.0,262,2.15,11.0,22.0,10.0,43.0,73.0,0.0,0.0,486,3.0,60.0,12.3,23.0,61.4,66.0,25.0,18.0,189.0,152.0,1.24,1.0,PerkPa00
15.0,263.0,222.0,956,4.3,4.0,4.0,72.3,64.1,47.4,74.6,631,2.84,31.0,46.0,21.0,113.0,105.0,0.0,0.0,956,7.0,182.0,19.0,50.0,88.5,55.8,46.0,35.0,448.0,276.0,1.62,1.0,WareSp00
2.0,12.0,8.0,82,10.3,1.0,0.0,64.8,64.0,73.1,60.0,14,1.75,0.0,61.0,1.0,3.0,5.0,0.0,0.0,82,1.0,61.0,74.4,1.0,61.0,,1.0,1.0,-2.0,5.0,-0.4,0.0,BrowMa02
14.0,239.0,218.0,813,3.7,7.0,1.0,63.8,64.0,82.4,58.0,524,2.4,18.0,32.0,18.0,126.0,73.0,0.0,0.0,813,10.0,220.0,27.1,35.0,56.5,76.0,37.0,30.0,263.0,194.0,1.36,4.0,FortMa00
16.0,145.0,1.0,3,3.0,0.0,0.0,67.1,63.7,64.6,64.2,2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,52.3,85.0,1.0,1.0,14.0,28.0,0.5,0.0,FowlJa00
17.0,154.0,5.0,10,2.0,0.0,0.0,71.6,63.7,71.5,71.4,7,1.4,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,4.0,54.4,64.1,1.0,1.0,6.0,33.0,0.18,0.0,ProsJa00
15.0,147.0,130.0,465,3.6,1.0,2.0,66.1,63.5,60.5,60.1,294,2.26,23.0,16.0,11.0,96.0,32.0,0.0,0.0,465,4.0,61.0,13.1,20.0,69.4,63.7,60.0,50.0,312.0,305.0,1.02,2.0,YeldT.00
14.0,12.0,9.0,31,3.4,1.0,1.0,53.9,63.4,28.0,59.7,17,1.89,1.0,10.0,1.0,2.0,3.0,0.0,0.0,31,0.0,0.0,0.0,3.0,56.5,19.6,22.0,16.0,122.0,101.0,1.21,2.0,DunbLa00
15.0,242.0,222.0,839,3.8,9.0,0.0,63.4,63.4,90.9,57.5,546,2.46,23.0,74.0,13.0,115.0,107.0,0.0,0.0,839,7.0,240.0,28.6,42.0,64.1,40.3,25.0,21.0,174.0,160.0,1.09,0.0,HillJe01
18.0,188.0,164.0,641,3.9,7.0,2.0,58.3,63.2,60.7,58.1,447,2.73,35.0,42.0,15.0,124.0,36.0,0.0,0.0,641,4.0,120.0,18.7,36.0,40.4,76.7,29.0,23.0,110.0,178.0,0.62,3.0,MichCh00
15.0,237.0,207.0,827,4.0,13.0,2.0,66.7,63.1,69.8,62.2,533,2.57,25.0,42.0,18.0,79.0,122.0,0.0,0.0,827,9.0,216.0,26.1,54.0,64.7,85.8,41.0,34.0,276.0,230.0,1.2,1.0,MurrLa00
3.0,11.0,10.0,32,3.2,0.0,0.0,62.6,63.0,73.3,60.0,22,2.2,0.0,7.0,0.0,8.0,0.0,0.0,0.0,32,0.0,0.0,0.0,1.0,52.5,81.2,0.0,0.0,0.0,14.0,0.0,0.0,JackDo01
3.0,2.0,2.0,7,3.5,0.0,0.0,60.4,62.9,65.2,,6,3.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,7,0.0,0.0,0.0,0.0,56.3,,0.0,0.0,0.0,3.0,0.0,0.0,RichDa00
8.0,43.0,41.0,133,3.2,0.0,0.0,56.5,62.9,82.1,60.0,94,2.29,3.0,17.0,5.0,16.0,20.0,0.0,0.0,133,2.0,34.0,25.6,7.0,51.1,25.6,11.0,7.0,93.0,68.0,1.37,1.0,HillRo00
15.0,140.0,110.0,490,4.5,5.0,0.0,67.0,62.9,89.0,65.2,290,2.64,15.0,22.0,13.0,45.0,61.0,0.0,0.0,490,5.0,88.0,18.0,29.0,68.1,81.4,14.0,13.0,137.0,83.0,1.65,1.0,HenrDe00
1.0,2.0,1.0,6,6.0,0.0,0.0,65.5,62.8,68.2,60.0,3,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,58.1,,0.0,0.0,0.0,2.0,0.0,0.0,MostRa00
4.0,4.0,1.0,4,4.0,0.0,0.0,50.9,62.8,66.2,68.5,4,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,26.5,76.8,4.0,2.0,15.0,7.0,2.14,2.0,BoldBr00
6.0,23.0,18.0,157,8.7,2.0,0.0,62.0,62.7,26.1,60.0,100,5.56,6.0,49.0,6.0,10.0,8.0,0.0,0.0,157,4.0,105.0,66.9,8.0,53.9,76.6,2.0,1.0,6.0,23.0,0.26,0.0,WillKe05
6.0,34.0,30.0,172,5.7,1.0,0.0,70.7,62.7,81.4,60.0,77,2.57,6.0,72.0,2.0,24.0,6.0,0.0,0.0,172,1.0,72.0,41.9,3.0,83.9,57.3,18.0,17.0,208.0,82.0,2.54,1.0,ProsC.00
1.0,2.0,2.0,7,3.5,0.0,0.0,63.8,62.6,65.2,,3,1.5,0.0,7.0,0.0,2.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,54.8,79.5,0.0,0.0,0.0,6.0,0.0,0.0,BanyJo00
16.0,113.0,103.0,426,4.1,1.0,2.0,64.3,62.5,46.3,60.0,240,2.33,13.0,25.0,12.0,52.0,37.0,0.0,0.0,426,5.0,102.0,23.9,23.0,62.4,74.5,15.0,12.0,40.0,92.0,0.43,0.0,BlueAl00
10.0,98.0,89.0,362,4.1,1.0,2.0,64.8,62.4,46.1,60.0,187,2.1,13.0,15.0,6.0,25.0,56.0,0.0,0.0,362,1.0,15.0,4.1,19.0,67.0,58.4,33.0,22.0,127.0,104.0,1.22,2.0,LewiDi00
1.0,8.0,7.0,34,4.9,1.0,0.0,56.5,62.2,24.0,60.0,19,2.71,1.0,11.0,2.0,2.0,4.0,0.0,0.0,34,0.0,0.0,0.0,3.0,52.4,27.9,0.0,0.0,0.0,10.0,0.0,0.0,AtkiGe01
13.0,169.0,155.0,661,4.3,8.0,3.0,62.7,61.9,43.2,60.0,377,2.43,14.0,30.0,18.0,77.0,71.0,0.0,0.0,661,11.0,224.0,33.9,39.0,63.9,57.3,14.0,13.0,115.0,91.0,1.26,1.0,MathRy00
11.0,36.0,32.0,126,3.9,0.0,0.0,59.4,61.8,80.9,60.0,97,3.03,5.0,24.0,2.0,28.0,4.0,0.0,0.0,126,2.0,40.0,31.7,4.0,44.6,86.9,7.0,5.0,55.0,45.0,1.22,2.0,CareKa00
2.0,5.0,3.0,12,4.0,0.0,0.0,61.1,61.3,67.2,60.0,6,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,58.8,,0.0,0.0,0.0,1.0,0.0,0.0,MageTe00
6.0,48.0,41.0,144,3.5,0.0,0.0,56.2,61.2,82.0,59.8,72,1.76,0.0,9.0,0.0,34.0,6.0,0.0,0.0,144,0.0,0.0,0.0,4.0,44.4,35.9,5.0,3.0,22.0,39.0,0.56,1.0,RobiDe00
16.0,106.0,2.0,5,2.5,0.0,0.0,75.1,60.7,68.7,79.0,2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,2.0,57.1,84.5,3.0,3.0,20.0,26.0,0.77,0.0,SmitKe03
1.0,3.0,3.0,7,2.3,0.0,0.0,61.0,60.7,67.2,,6,2.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,7,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,RidlSt00
4.0,13.0,12.0,44,3.7,0.0,0.0,53.9,60.5,74.5,60.0,31,2.58,3.0,18.0,2.0,10.0,1.0,0.0,0.0,44,1.0,18.0,40.9,3.0,31.5,75.0,2.0,1.0,5.0,15.0,0.33,0.0,PopeTr00
5.0,10.0,9.0,59,6.6,0.0,0.0,59.7,60.3,80.4,60.0,16,1.78,2.0,19.0,3.0,7.0,2.0,0.0,0.0,59,1.0,19.0,32.2,3.0,54.6,68.4,0.0,0.0,0.0,3.0,0.0,0.0,TodmJo00
10.0,99.0,91.0,337,3.7,2.0,1.0,66.4,60.3,69.2,60.0,212,2.33,8.0,17.0,7.0,40.0,48.0,0.0,0.0,337,1.0,17.0,5.0,14.0,70.1,80.1,48.0,39.0,336.0,218.0,1.54,2.0,BernGi00
2.0,1.0,1.0,1,1.0,0.0,0.0,48.8,60.0,64.6,,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,39.7,73.1,3.0,1.0,4.0,23.0,0.17,1.0,FarmGe02
7.0,19.0,1.0,0,0.0,0.0,0.0,69.5,60.0,61.9,69.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,59.3,76.7,0.0,0.0,0.0,1.0,0.0,0.0,KerrJo00
8.0,162.0,144.0,421,2.9,3.0,1.0,61.7,60.0,73.8,68.8,361,2.51,21.0,17.0,9.0,72.0,64.0,0.0,0.0,421,2.0,32.0,7.6,23.0,58.9,82.7,16.0,14.0,134.0,106.0,1.26,1.0,MartDo00
4.0,25.0,25.0,95,3.8,1.0,0.0,57.2,59.9,78.4,,66,2.64,2.0,18.0,1.0,9.0,16.0,0.0,0.0,95,1.0,18.0,18.9,5.0,53.3,26.2,1.0,0.0,0.0,10.0,0.0,0.0,JohnCh04
16.0,83.0,73.0,358,4.9,1.0,2.0,64.6,59.8,35.3,57.8,196,2.68,13.0,22.0,14.0,29.0,28.0,0.0,0.0,358,7.0,124.0,34.6,17.0,71.0,68.9,68.0,53.0,514.0,277.0,1.86,3.0,JohnDu00
19.0,385.0,334.0,1270,3.8,19.0,3.0,58.5,59.8,70.2,57.2,831,2.49,47.0,44.0,31.0,125.0,206.0,0.0,0.0,1270,14.0,344.0,27.1,75.0,54.8,62.2,8.0,8.0,46.0,155.0,0.3,0.0,BlouLe00
7.0,1.0,1.0,8,-8.0,0.0,0.0,72.2,59.7,75.6,,3,-3.0,2.0,-8.0,0.0,0.0,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,84.4,71.0,4.0,4.0,43.0,13.0,3.31,0.0,JoneTa00
3.0,14.0,12.0,40,3.3,1.0,0.0,60.6,59.7,74.8,60.0,20,1.67,0.0,17.0,1.0,6.0,5.0,0.0,0.0,40,1.0,17.0,42.5,3.0,61.5,73.0,3.0,2.0,14.0,12.0,1.17,0.0,CharJa00
2.0,3.0,3.0,6,2.0,0.0,0.0,60.1,59.6,68.2,,3,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,61.9,,1.0,1.0,-2.0,4.0,-0.5,0.0,BellJo01
1.0,1.0,1.0,0,0.0,0.0,0.0,63.4,59.5,67.4,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,68.1,78.7,3.0,3.0,10.0,6.0,1.67,0.0,TaliLo00
7.0,121.0,110.0,437,4.0,4.0,0.0,61.9,59.4,89.1,59.6,263,2.39,13.0,28.0,16.0,87.0,12.0,0.0,0.0,437,3.0,64.0,14.6,22.0,62.5,83.0,20.0,16.0,128.0,146.0,0.88,2.0,AndeC.00
9.0,18.0,14.0,58,4.1,0.0,0.0,56.8,58.7,81.2,60.0,33,2.36,0.0,16.0,2.0,5.0,7.0,0.0,0.0,58,1.0,16.0,27.6,2.0,56.3,49.0,3.0,3.0,33.0,15.0,2.2,0.0,TousFi00
16.0,108.0,18.0,37,2.1,4.0,0.0,64.6,58.6,78.8,73.7,21,1.17,1.0,4.0,0.0,2.0,3.0,0.0,0.0,37,0.0,0.0,0.0,12.0,55.5,83.8,17.0,16.0,70.0,105.0,0.67,1.0,KuhnJo00
2.0,8.0,6.0,15,2.5,0.0,0.0,46.0,58.4,70.6,60.0,13,2.17,0.0,4.0,0.0,5.0,1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,25.8,53.5,1.0,0.0,0.0,2.0,0.0,1.0,PeerCe00
4.0,14.0,9.0,34,3.8,0.0,0.0,58.5,58.2,74.0,60.0,21,2.33,1.0,7.0,0.0,6.0,3.0,0.0,0.0,34,0.0,0.0,0.0,0.0,62.5,38.8,3.0,3.0,15.0,18.0,0.83,0.0,AlleJa01
16.0,146.0,121.0,402,3.3,6.0,1.0,59.3,58.1,73.7,65.2,246,2.03,11.0,29.0,5.0,29.0,87.0,0.0,0.0,402,3.0,67.0,16.7,27.0,59.7,67.7,38.0,32.0,263.0,179.0,1.47,5.0,AsiaMa00
15.0,243.0,8.0,13,1.6,0.0,0.0,68.4,57.9,75.3,73.3,10,1.25,1.0,6.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,5.0,44.2,59.5,9.0,6.0,57.0,49.0,1.16,2.0,FeltJe00
16.0,343.0,318.0,1220,3.8,6.0,2.0,61.0,57.9,79.4,59.9,616,1.94,26.0,45.0,26.0,186.0,115.0,0.0,0.0,1220,13.0,288.0,23.6,56.0,66.6,75.3,43.0,35.0,203.0,283.0,0.72,0.0,MillLa01
18.0,172.0,43.0,186,4.3,3.0,1.0,64.3,57.8,47.2,67.5,142,3.3,4.0,20.0,7.0,23.0,10.0,0.0,0.0,186,2.0,35.0,18.8,12.0,58.3,75.9,15.0,13.0,85.0,123.0,0.69,1.0,RipkAa00
16.0,103.0,89.0,292,3.3,1.0,1.0,58.8,57.8,66.8,43.4,206,2.31,11.0,28.0,6.0,40.0,45.0,0.0,0.0,292,3.0,67.0,22.9,14.0,60.1,85.9,36.0,30.0,202.0,228.0,0.89,1.0,WestCh01
12.0,108.0,99.0,368,3.7,4.0,1.0,61.6,57.8,68.0,59.8,271,2.74,11.0,20.0,10.0,50.0,41.0,0.0,0.0,368,5.0,86.0,23.4,23.0,70.7,60.6,27.0,24.0,250.0,166.0,1.51,0.0,ZennZa00
