#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
15.0,350.0,329.0,1509,4.6,13.0,7.0,82.5,79.7,40.1,57.6,846.0,2.57,30.0,43.0,39.0,0.0,0.0,0.0,0.0,1509,22.0,512.0,33.9,71.0,74.4,76.8,70.0,61.0,674.0,305.0,2.21,4.0,FostAr00
17.0,131.0,122.0,519,4.3,2.0,0.0,77.5,79.6,89.6,60.0,316.0,2.59,16.0,44.0,16.0,0.0,0.0,0.0,0.0,519,6.0,144.0,27.7,24.0,67.3,42.9,23.0,17.0,208.0,131.0,1.59,2.0,HuntKe00
15.0,245.0,228.0,928,4.1,9.0,1.0,81.5,79.5,82.8,61.1,563.0,2.47,30.0,68.0,21.0,0.0,0.0,0.0,0.0,928,8.0,222.0,23.9,45.0,65.3,76.0,24.0,18.0,154.0,162.0,0.95,1.0,MendRa00
14.0,157.0,139.0,621,4.5,1.0,2.0,77.0,79.1,64.0,58.9,373.0,2.68,27.0,40.0,20.0,0.0,0.0,0.0,0.0,621,12.0,245.0,39.5,32.0,59.0,76.7,40.0,33.0,240.0,209.0,1.15,4.0,StarJa00
15.0,310.0,285.0,1204,4.2,12.0,4.0,76.4,78.3,66.7,56.5,722.0,2.53,50.0,47.0,30.0,0.0,0.0,0.0,0.0,1204,15.0,322.0,26.7,63.0,56.2,58.3,36.0,28.0,212.0,185.0,1.15,2.0,LyncMa00
17.0,334.0,285.0,1340,4.7,5.0,6.0,76.0,78.2,34.4,59.2,783.0,2.75,38.0,60.0,39.0,0.0,0.0,0.0,0.0,1340,19.0,440.0,32.8,59.0,38.9,64.9,17.0,12.0,51.0,143.0,0.36,2.0,McGaWi00
3.0,13.0,11.0,42,3.8,1.0,0.0,76.8,76.3,74.3,60.0,29.0,2.64,2.0,10.0,1.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,1.0,53.9,76.0,0.0,0.0,0.0,8.0,0.0,0.0,ClayJo00
16.0,140.0,109.0,531,4.9,1.0,1.0,77.0,76.2,75.7,78.5,324.0,2.97,23.0,67.0,16.0,0.0,0.0,0.0,0.0,531,5.0,153.0,28.8,24.0,66.7,69.7,26.0,23.0,190.0,157.0,1.21,1.0,GerhTo00
17.0,198.0,184.0,987,5.4,5.0,4.0,75.1,75.0,36.0,56.8,608.0,3.3,30.0,56.0,34.0,0.0,0.0,0.0,0.0,987,13.0,313.0,31.7,55.0,59.6,68.2,18.0,13.0,98.0,108.0,0.91,1.0,TateBe00
8.0,112.0,101.0,444,4.4,1.0,0.0,76.3,74.5,87.8,56.7,278.0,2.75,13.0,35.0,10.0,0.0,0.0,0.0,0.0,444,3.0,79.0,17.8,26.0,49.5,80.3,1.0,0.0,0.0,28.0,0.0,0.0,IvorCh00
16.0,198.0,155.0,850,5.5,7.0,0.0,69.3,74.3,90.3,66.4,450.0,2.9,18.0,74.0,19.0,0.0,0.0,0.0,0.0,845,14.0,410.0,48.2,32.0,49.1,55.4,24.0,16.0,135.0,179.0,0.75,3.0,WillDe02
3.0,32.0,28.0,98,3.5,0.0,0.0,69.8,74.2,79.7,58.1,87.0,3.11,3.0,15.0,2.0,0.0,0.0,0.0,0.0,98,1.0,15.0,15.3,7.0,54.5,53.1,7.0,5.0,13.0,37.0,0.35,1.0,MorrSa00
14.0,204.0,184.0,796,4.3,5.0,6.0,71.0,74.1,28.5,58.4,534.0,2.9,33.0,54.0,15.0,0.0,0.0,0.0,0.0,796,8.0,212.0,26.6,34.0,40.6,66.2,23.0,15.0,148.0,116.0,1.28,1.0,BlouLe00
19.0,246.0,219.0,807,3.7,12.0,0.0,74.0,74.0,90.9,57.1,447.0,2.04,19.0,18.0,16.0,0.0,0.0,0.0,0.0,807,5.0,81.0,10.0,50.0,56.4,68.5,17.0,12.0,182.0,146.0,1.25,2.0,GreeBe00
12.0,32.0,22.0,157,7.1,0.0,2.0,68.9,73.9,22.4,57.2,85.0,3.86,5.0,21.0,6.0,0.0,0.0,0.0,0.0,157,3.0,52.0,33.1,6.0,56.2,81.5,14.0,11.0,104.0,55.0,1.89,1.0,MoorMe00
12.0,150.0,17.0,112,6.6,0.0,1.0,74.6,73.8,35.1,57.1,67.0,3.94,3.0,26.0,6.0,0.0,0.0,0.0,0.0,112,2.0,46.0,41.1,7.0,75.7,84.1,34.0,27.0,315.0,153.0,2.06,0.0,ReecMa00
12.0,139.0,127.0,575,4.5,1.0,5.0,72.2,73.7,28.7,59.8,379.0,2.98,23.0,40.0,13.0,0.0,0.0,0.0,0.0,575,5.0,152.0,26.4,28.0,52.1,73.4,41.0,33.0,231.0,134.0,1.72,4.0,JoneFe00
13.0,163.0,6.0,33,5.5,1.0,0.0,68.0,73.6,75.5,65.1,22.0,3.67,2.0,12.0,1.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,6.0,62.6,50.2,19.0,15.0,146.0,90.0,1.62,1.0,YounDa01
7.0,128.0,113.0,614,5.4,4.0,2.0,78.7,73.5,70.2,60.3,325.0,2.88,10.0,70.0,16.0,0.0,0.0,0.0,0.0,614,10.0,301.0,49.0,23.0,89.1,59.7,22.0,19.0,154.0,104.0,1.48,0.0,McFaDa00
8.0,90.0,78.0,388,5.0,4.0,1.0,66.0,73.4,62.7,59.7,220.0,2.82,11.0,43.0,11.0,0.0,0.0,0.0,0.0,388,7.0,150.0,38.7,16.0,39.2,85.0,32.0,24.0,199.0,180.0,1.11,4.0,SmitKe02
5.0,49.0,45.0,154,3.4,2.0,0.0,73.8,73.2,82.2,59.2,96.0,2.13,10.0,15.0,2.0,0.0,0.0,0.0,0.0,154,1.0,15.0,9.7,11.0,52.0,70.7,1.0,0.0,0.0,14.0,0.0,0.0,WardDe01
17.0,335.0,316.0,1393,4.4,11.0,3.0,71.0,73.0,68.9,61.4,954.0,3.02,63.0,81.0,36.0,0.0,0.0,0.0,0.0,1393,21.0,593.0,42.6,66.0,39.7,76.3,25.0,18.0,173.0,188.0,0.92,4.0,TurnMi00
7.0,50.0,37.0,217,5.9,0.0,1.0,69.1,72.8,27.5,56.9,115.0,3.11,6.0,34.0,5.0,0.0,0.0,0.0,0.0,217,3.0,84.0,38.7,6.0,55.9,85.5,30.0,26.0,163.0,106.0,1.54,2.0,GrahEa00
8.0,11.0,10.0,39,3.9,0.0,0.0,68.0,72.7,73.9,60.0,19.0,1.9,2.0,9.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,3.0,54.7,41.8,3.0,2.0,2.0,13.0,0.15,0.0,OwenMo01
16.0,381.0,343.0,1606,4.7,8.0,6.0,74.5,72.5,58.3,63.8,954.0,2.78,47.0,56.0,43.0,0.0,0.0,0.0,0.0,1606,17.0,431.0,26.8,75.0,62.8,79.1,56.0,43.0,374.0,302.0,1.24,3.0,DrewMa00
6.0,61.0,56.0,328,5.9,0.0,0.0,73.0,72.3,84.1,59.0,189.0,3.38,8.0,28.0,7.0,0.0,0.0,0.0,0.0,328,5.0,102.0,31.1,17.0,62.7,83.2,13.0,9.0,68.0,72.0,0.94,0.0,RoysEv00
18.0,198.0,189.0,736,3.9,8.0,4.0,73.6,72.1,52.4,60.0,506.0,2.68,23.0,34.0,17.0,0.0,0.0,0.0,0.0,736,6.0,126.0,17.1,41.0,64.0,61.0,25.0,19.0,144.0,117.0,1.23,2.0,JacoBr00
16.0,290.0,2.0,7,3.5,1.0,0.0,74.8,71.8,69.4,75.7,5.0,2.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,51.3,72.9,7.0,4.0,19.0,81.0,0.23,0.0,JoneGr01
13.0,175.0,164.0,897,5.5,2.0,2.0,71.5,71.8,82.2,57.3,494.0,3.01,21.0,91.0,18.0,0.0,0.0,0.0,0.0,897,11.0,330.0,36.8,41.0,58.5,67.3,34.0,26.0,183.0,148.0,1.24,4.0,MurrDe00
16.0,263.0,234.0,931,4.0,10.0,2.0,74.2,71.1,74.0,47.0,623.0,2.66,34.0,37.0,20.0,0.0,0.0,0.0,0.0,931,13.0,296.0,31.8,53.0,69.6,78.1,61.0,50.0,381.0,242.0,1.57,5.0,BradAh00
16.0,144.0,114.0,516,4.5,1.0,2.0,68.9,70.9,55.3,67.0,244.0,2.14,14.0,32.0,15.0,0.0,0.0,0.0,0.0,516,6.0,132.0,25.6,28.0,58.2,75.9,58.0,46.0,328.0,234.0,1.4,4.0,McClDe00
13.0,145.0,134.0,645,4.8,5.0,0.0,68.8,70.9,90.0,57.7,415.0,3.1,16.0,80.0,16.0,0.0,0.0,0.0,0.0,645,8.0,235.0,36.4,26.0,50.0,79.5,17.0,16.0,86.0,171.0,0.5,1.0,BrowDo00
13.0,22.0,9.0,32,3.6,0.0,0.0,70.5,70.8,73.1,61.0,21.0,2.33,1.0,16.0,1.0,0.0,0.0,0.0,0.0,32,1.0,16.0,50.0,2.0,61.8,,1.0,1.0,19.0,8.0,2.38,0.0,LogaSt00
14.0,112.0,3.0,10,3.3,0.0,0.0,60.6,70.7,70.3,64.5,4.0,1.33,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,3.0,46.3,48.6,7.0,4.0,40.0,45.0,0.89,1.0,FeltJe00
16.0,174.0,14.0,44,3.1,0.0,0.0,65.2,70.7,76.9,52.6,25.0,1.79,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,3.0,73.3,74.6,9.0,9.0,76.0,45.0,1.69,0.0,LarsSp99
18.0,373.0,333.0,1491,4.5,12.0,3.0,75.7,70.5,74.0,58.2,810.0,2.43,18.0,70.0,31.0,0.0,0.0,0.0,0.0,1491,13.0,485.0,32.5,56.0,86.3,61.3,108.0,81.0,735.0,412.0,1.78,6.0,RiceRa00
7.0,53.0,37.0,179,4.8,0.0,1.0,65.5,70.4,42.3,58.7,100.0,2.7,7.0,24.0,7.0,0.0,0.0,0.0,0.0,179,2.0,46.0,25.7,5.0,60.3,45.1,14.0,11.0,101.0,89.0,1.13,1.0,MoreKn00
11.0,99.0,87.0,361,4.1,1.0,2.0,65.0,70.4,64.5,58.7,230.0,2.64,7.0,23.0,9.0,0.0,0.0,0.0,0.0,361,3.0,55.0,15.2,19.0,41.0,72.9,19.0,14.0,93.0,127.0,0.73,3.0,WillCa02
15.0,143.0,119.0,483,4.1,8.0,2.0,68.2,70.4,58.3,73.9,280.0,2.35,14.0,40.0,11.0,0.0,0.0,0.0,0.0,483,3.0,91.0,18.8,25.0,59.7,61.7,70.0,54.0,433.0,272.0,1.59,6.0,TolbMi00
9.0,34.0,18.0,87,4.8,0.0,0.0,66.0,70.3,77.6,60.9,39.0,2.17,2.0,25.0,3.0,0.0,0.0,0.0,0.0,87,1.0,25.0,28.7,4.0,58.8,26.3,9.0,7.0,62.0,32.0,1.94,1.0,JohnJe01
4.0,26.0,22.0,76,3.5,1.0,0.0,68.9,70.2,77.9,58.4,57.0,2.59,4.0,17.0,1.0,0.0,0.0,0.0,0.0,76,1.0,17.0,22.4,5.0,55.9,73.9,2.0,2.0,19.0,20.0,0.95,0.0,TannPh00
18.0,188.0,113.0,463,4.1,1.0,2.0,62.9,69.9,56.0,56.2,242.0,2.14,13.0,34.0,12.0,0.0,0.0,0.0,0.0,463,4.0,98.0,21.2,26.0,44.3,53.9,29.0,17.0,154.0,200.0,0.77,4.0,BallLa00
15.0,282.0,260.0,1145,4.4,5.0,2.0,69.7,69.9,75.5,57.1,663.0,2.55,23.0,47.0,32.0,0.0,0.0,0.0,0.0,1145,19.0,404.0,35.3,50.0,57.3,72.7,56.0,42.0,333.0,292.0,1.14,2.0,JackSt00
14.0,24.0,20.0,119,6.0,0.0,0.0,72.3,69.8,80.6,60.1,50.0,2.5,3.0,19.0,5.0,0.0,0.0,0.0,0.0,119,1.0,19.0,16.0,7.0,78.6,70.1,35.0,28.0,246.0,152.0,1.62,1.0,LeonBr00
6.0,92.0,84.0,390,4.6,2.0,0.0,69.2,69.7,87.4,59.3,200.0,2.38,10.0,88.0,9.0,0.0,0.0,0.0,0.0,390,4.0,165.0,42.3,16.0,71.1,30.5,36.0,27.0,300.0,162.0,1.85,4.0,BestJa00
16.0,311.0,280.0,1090,3.9,7.0,5.0,66.1,69.6,50.8,57.3,576.0,2.06,22.0,42.0,24.0,0.0,0.0,0.0,0.0,1090,8.0,205.0,18.8,54.0,30.9,78.9,23.0,16.0,80.0,200.0,0.4,4.0,BensCe00
5.0,15.0,15.0,55,3.7,0.0,0.0,67.0,69.3,77.3,,26.0,1.73,1.0,15.0,1.0,0.0,0.0,0.0,0.0,55,1.0,15.0,27.3,3.0,66.6,41.9,12.0,10.0,72.0,38.0,1.89,0.0,MaduMo00
16.0,164.0,142.0,594,4.2,2.0,2.0,65.9,69.2,57.5,57.2,352.0,2.48,14.0,47.0,13.0,0.0,0.0,0.0,0.0,594,5.0,124.0,20.9,28.0,47.9,68.2,28.0,22.0,285.0,141.0,2.02,3.0,GranRy00
14.0,242.0,222.0,1091,4.9,6.0,5.0,73.0,69.0,38.5,58.3,710.0,3.2,30.0,39.0,35.0,0.0,0.0,0.0,0.0,1091,17.0,384.0,35.2,52.0,79.4,62.4,58.0,50.0,455.0,229.0,1.99,3.0,MathRy00
16.0,222.0,13.0,44,3.4,1.0,0.0,68.2,68.7,75.2,72.7,16.0,1.23,0.0,13.0,1.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,7.0,37.8,59.8,4.0,2.0,9.0,89.0,0.1,1.0,ConnJo00
17.0,125.0,118.0,399,3.4,3.0,0.0,62.1,68.7,89.6,60.0,272.0,2.31,13.0,25.0,9.0,0.0,0.0,0.0,0.0,399,4.0,78.0,19.5,23.0,37.0,41.5,20.0,16.0,67.0,78.0,0.86,3.0,ScotBe00
10.0,132.0,122.0,474,3.9,5.0,1.0,69.1,67.9,70.5,57.2,251.0,2.06,11.0,35.0,9.0,0.0,0.0,0.0,0.0,474,3.0,72.0,15.2,31.0,67.7,79.6,12.0,11.0,46.0,72.0,0.64,0.0,IngrMa01
18.0,351.0,311.0,1368,4.4,8.0,3.0,63.5,67.8,72.1,66.8,832.0,2.68,28.0,55.0,34.0,0.0,0.0,0.0,0.0,1368,16.0,452.0,33.0,60.0,36.5,67.1,42.0,30.0,197.0,260.0,0.76,7.0,GoreFr00
3.0,20.0,15.0,57,3.8,1.0,0.0,68.7,67.5,75.8,59.7,65.0,4.33,3.0,19.0,2.0,0.0,0.0,0.0,0.0,57,1.0,19.0,33.3,2.0,56.0,73.7,0.0,0.0,0.0,3.0,0.0,0.0,VereSh00
18.0,113.0,94.0,412,4.4,1.0,0.0,62.0,67.2,88.5,58.7,199.0,2.12,10.0,12.0,8.0,0.0,0.0,0.0,0.0,412,0.0,0.0,0.0,21.0,54.7,52.9,35.0,23.0,208.0,253.0,0.82,1.0,WoodDa02
15.0,166.0,151.0,640,4.2,2.0,2.0,65.0,67.2,62.9,61.7,369.0,2.44,13.0,28.0,20.0,0.0,0.0,0.0,0.0,640,8.0,161.0,25.2,31.0,50.6,84.8,56.0,49.0,379.0,276.0,1.37,4.0,HeluRo00
12.0,133.0,118.0,433,3.7,1.0,1.0,65.4,67.1,70.8,57.7,257.0,2.18,10.0,16.0,8.0,0.0,0.0,0.0,0.0,433,3.0,46.0,10.6,16.0,51.9,67.1,21.0,15.0,93.0,142.0,0.65,2.0,AddaJo00
10.0,176.0,161.0,587,3.6,3.0,3.0,65.8,67.0,61.5,58.0,384.0,2.39,12.0,24.0,10.0,0.0,0.0,0.0,0.0,587,4.0,74.0,12.6,33.0,56.5,63.2,30.0,22.0,130.0,200.0,0.65,1.0,HillPe00
15.0,162.0,149.0,597,4.0,2.0,0.0,69.8,66.7,90.2,67.4,395.0,2.65,11.0,34.0,12.0,0.0,0.0,0.0,0.0,597,7.0,149.0,25.0,27.0,60.0,78.0,11.0,9.0,68.0,72.0,0.94,1.0,BattJa00
2.0,15.0,15.0,48,3.2,0.0,0.0,67.7,66.6,75.5,,34.0,2.27,1.0,13.0,2.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,3.0,56.3,74.3,1.0,0.0,0.0,5.0,0.0,0.0,AlleAr00
6.0,28.0,24.0,84,3.5,1.0,0.0,65.1,66.6,78.8,60.0,47.0,1.96,7.0,28.0,2.0,0.0,0.0,0.0,0.0,84,1.0,28.0,33.3,3.0,59.2,44.7,4.0,3.0,3.0,21.0,0.14,0.0,SlatSt00
12.0,50.0,43.0,134,3.1,0.0,0.0,73.3,66.4,82.7,60.2,89.0,2.07,3.0,11.0,1.0,0.0,0.0,0.0,0.0,134,0.0,0.0,0.0,8.0,81.5,79.1,16.0,13.0,139.0,53.0,2.62,0.0,McKnJo00
11.0,118.0,114.0,422,3.7,6.0,1.0,66.5,66.3,63.7,60.0,321.0,2.82,16.0,29.0,11.0,0.0,0.0,0.0,0.0,422,6.0,114.0,27.0,26.0,62.4,63.9,8.0,5.0,50.0,48.0,1.04,1.0,BarbMa01
16.0,296.0,253.0,1054,4.2,6.0,1.0,63.8,66.1,64.2,58.8,570.0,2.25,22.0,31.0,22.0,0.0,0.0,0.0,0.0,1054,9.0,183.0,17.4,46.0,43.1,72.7,40.0,30.0,211.0,183.0,1.15,5.0,GreeSh00
7.0,83.0,79.0,349,4.4,1.0,3.0,68.0,65.5,26.9,57.7,203.0,2.57,11.0,26.0,10.0,0.0,0.0,0.0,0.0,349,5.0,94.0,26.9,14.0,67.6,72.6,22.0,19.0,133.0,100.0,1.33,0.0,BellKa00
5.0,95.0,84.0,321,3.8,1.0,0.0,68.0,65.5,86.9,60.5,198.0,2.36,6.0,22.0,7.0,0.0,0.0,0.0,0.0,321,5.0,93.0,29.0,13.0,59.8,86.5,13.0,10.0,78.0,79.0,0.99,1.0,HighTi00
2.0,11.0,7.0,24,3.4,0.0,0.0,66.6,65.3,71.4,59.8,16.0,2.29,5.0,9.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,VaugJo01
12.0,21.0,20.0,77,3.9,1.0,0.0,56.9,65.3,79.0,60.0,64.0,3.2,1.0,34.0,1.0,0.0,0.0,0.0,0.0,77,1.0,34.0,44.2,4.0,38.2,70.8,23.0,14.0,91.0,123.0,0.74,4.0,TaylCh01
18.0,139.0,120.0,493,4.1,2.0,2.0,64.5,65.3,51.4,58.5,312.0,2.6,9.0,28.0,8.0,0.0,0.0,0.0,0.0,493,4.0,93.0,18.9,23.0,58.8,53.0,17.0,13.0,83.0,85.0,0.98,2.0,WillRi00
18.0,303.0,4.0,4,1.0,2.0,0.0,80.8,65.2,75.0,86.4,3.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,3.0,60.9,65.0,16.0,14.0,78.0,165.0,0.47,2.0,CollJe01
10.0,25.0,23.0,102,4.4,1.0,0.0,60.7,65.2,78.1,60.0,80.0,3.48,5.0,20.0,2.0,0.0,0.0,0.0,0.0,102,1.0,20.0,19.6,5.0,55.5,21.6,1.0,1.0,-3.0,10.0,-0.3,0.0,LewiDi00
15.0,254.0,216.0,1096,5.1,6.0,5.0,62.6,65.0,48.2,58.9,546.0,2.53,25.0,76.0,35.0,0.0,0.0,0.0,0.0,1096,13.0,359.0,32.8,40.0,64.3,34.7,52.0,43.0,296.0,252.0,1.17,2.0,BushRe00
13.0,120.0,91.0,462,5.1,1.0,2.0,58.5,64.9,39.7,56.8,278.0,3.05,11.0,33.0,13.0,0.0,0.0,0.0,0.0,462,10.0,204.0,44.2,19.0,37.8,79.9,5.0,4.0,17.0,66.0,0.26,0.0,RidlSt00
16.0,119.0,16.0,41,2.6,1.0,0.0,58.7,64.7,77.1,53.6,24.0,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,9.0,58.0,70.9,6.0,5.0,49.0,46.0,1.07,0.0,HillLe00
16.0,298.0,262.0,1053,4.0,4.0,3.0,64.1,64.6,67.2,57.2,553.0,2.11,29.0,48.0,27.0,0.0,0.0,0.0,0.0,1053,16.0,389.0,36.9,48.0,57.2,68.1,75.0,57.0,418.0,328.0,1.27,4.0,JohnCh04
16.0,315.0,256.0,980,3.8,7.0,1.0,70.0,64.2,85.9,60.0,606.0,2.37,19.0,44.0,21.0,0.0,0.0,0.0,0.0,980,8.0,209.0,21.3,54.0,79.6,71.7,43.0,37.0,418.0,241.0,1.73,1.0,BushMi00
7.0,28.0,19.0,72,3.8,0.0,0.0,63.5,64.1,78.3,58.0,51.0,2.68,1.0,10.0,1.0,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,1.0,70.5,26.6,11.0,10.0,69.0,36.0,1.92,0.0,SainBr00
4.0,15.0,14.0,41,2.9,0.0,0.0,62.1,64.0,75.3,60.0,20.0,1.43,2.0,9.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,3.0,52.8,75.3,2.0,1.0,3.0,18.0,0.17,0.0,HarrJe00
16.0,64.0,53.0,248,4.7,1.0,0.0,61.0,63.8,84.1,57.4,168.0,3.17,9.0,48.0,6.0,0.0,0.0,0.0,0.0,248,4.0,112.0,45.2,8.0,49.5,83.3,14.0,10.0,48.0,64.0,0.75,2.0,WashLe00
16.0,212.0,2.0,11,5.5,0.0,0.0,73.5,63.7,74.9,64.2,3.0,1.5,0.0,11.0,1.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,1.0,77.4,81.4,24.0,18.0,260.0,147.0,1.77,0.0,CaseJa00
12.0,85.0,5.0,14,2.8,0.0,0.0,49.5,63.5,71.4,47.3,11.0,2.2,0.0,12.0,1.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,1.0,63.7,54.6,3.0,3.0,41.0,24.0,1.71,0.0,MillBr01
8.0,71.0,59.0,200,3.4,1.0,1.0,58.9,63.5,54.6,59.3,158.0,2.68,7.0,39.0,3.0,0.0,0.0,0.0,0.0,200,3.0,75.0,37.5,5.0,35.7,81.5,9.0,6.0,23.0,57.0,0.4,1.0,ToraRy00
13.0,43.0,2.0,14,7.0,0.0,0.0,58.2,63.3,67.8,72.8,7.0,3.5,1.0,10.0,1.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,1.0,48.7,25.2,5.0,2.0,6.0,46.0,0.13,0.0,BoleBr00
5.0,15.0,12.0,38,3.2,0.0,0.0,55.4,63.3,74.9,60.0,22.0,1.83,0.0,13.0,1.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,1.0,32.9,73.4,3.0,1.0,-3.0,12.0,-0.25,1.0,WhitJo01
17.0,84.0,57.0,205,3.6,1.0,1.0,61.8,63.3,58.2,61.9,132.0,2.32,12.0,13.0,8.0,0.0,0.0,0.0,0.0,205,0.0,0.0,0.0,15.0,52.4,75.5,30.0,25.0,206.0,190.0,1.08,3.0,RodgJa00
16.0,57.0,46.0,145,3.2,1.0,0.0,64.5,62.8,83.9,58.3,77.0,1.67,6.0,22.0,2.0,0.0,0.0,0.0,0.0,145,1.0,22.0,15.2,6.0,67.4,61.6,30.0,23.0,128.0,155.0,0.83,1.0,ForsJu00
14.0,148.0,1.0,3,3.0,0.0,0.0,71.2,62.4,70.8,68.7,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,69.3,54.5,9.0,8.0,72.0,63.0,1.14,0.0,SherAn00
9.0,113.0,1.0,12,12.0,0.0,0.0,72.4,62.4,68.3,73.5,3.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.0,44.0,85.3,4.0,3.0,18.0,43.0,0.42,1.0,TongMa00
10.0,46.0,32.0,90,2.8,2.0,0.0,63.2,62.3,80.0,56.9,55.0,1.72,1.0,9.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,6.0,62.5,75.3,1.0,1.0,6.0,4.0,1.5,0.0,DixoAn00
16.0,231.0,15.0,51,3.4,1.0,0.0,67.1,62.0,78.1,61.8,27.0,1.8,1.0,12.0,2.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,3.0,66.0,78.7,19.0,14.0,82.0,96.0,0.85,2.0,McClLe00
2.0,12.0,12.0,83,6.9,0.0,1.0,65.0,61.7,24.0,,35.0,2.92,3.0,24.0,3.0,0.0,0.0,0.0,0.0,83,2.0,46.0,55.4,3.0,69.8,73.4,6.0,5.0,9.0,20.0,0.45,0.0,CharJa00
