#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
13.0,200.0,171.0,745,4.4,6.0,1.0,82.5,86.0,90.5,55.0,434,2.54,24.0,52.0,16.0,105.0,63.0,0.0,0.0,745,7.0,189.0,25.4,44.0,65.6,43.6,31.0,27.0,132.0,191.0,0.69,0.0,MurrLa00
18.0,256.0,193.0,892,4.6,5.0,3.0,78.6,85.1,55.3,65.3,564,2.92,36.0,33.0,22.0,69.0,117.0,0.0,0.0,892,13.0,268.0,30.0,48.0,58.5,73.2,53.0,43.0,317.0,419.0,0.76,4.0,SingDe00
18.0,404.0,313.0,1426,4.6,12.0,1.0,80.3,84.9,89.5,56.2,862,2.75,41.0,68.0,35.0,134.0,170.0,0.0,0.0,1426,21.0,532.0,37.3,66.0,58.3,71.1,82.0,64.0,415.0,443.0,0.94,6.0,BarkSa00
13.0,246.0,220.0,939,4.3,4.0,4.0,78.9,84.8,46.0,46.2,722,3.28,62.0,75.0,22.0,108.0,107.0,0.0,0.0,939,9.0,278.0,29.6,54.0,55.4,32.3,36.0,30.0,165.0,192.0,0.86,4.0,PierDa01
16.0,277.0,243.0,1113,4.6,10.0,0.0,76.9,84.8,91.1,33.8,748,3.08,50.0,74.0,29.0,159.0,70.0,0.0,0.0,1113,17.0,481.0,43.2,55.0,54.6,29.5,35.0,28.0,168.0,268.0,0.63,1.0,WalkKe00
17.0,251.0,210.0,1041,5.0,5.0,4.0,81.3,84.3,50.3,49.0,801,3.81,40.0,49.0,30.0,82.0,107.0,0.0,0.0,1041,16.0,376.0,36.1,49.0,68.0,64.8,87.0,69.0,421.0,339.0,1.24,5.0,StevRh00
18.0,86.0,74.0,283,3.8,5.0,0.0,71.5,84.2,86.1,60.0,204,2.76,23.0,15.0,9.0,48.0,24.0,0.0,0.0,283,1.0,15.0,5.3,21.0,43.4,61.4,19.0,16.0,93.0,160.0,0.58,2.0,MattAl01
8.0,23.0,10.0,100,10.0,1.0,0.0,80.5,83.8,77.5,61.3,27,2.7,3.0,44.0,3.0,3.0,6.0,0.0,0.0,100,2.0,63.0,63.0,5.0,67.4,76.5,7.0,7.0,42.0,22.0,1.91,0.0,StroPi00
13.0,177.0,144.0,695,4.8,8.0,1.0,81.0,83.5,76.5,51.0,438,3.04,23.0,40.0,18.0,114.0,29.0,0.0,0.0,695,10.0,205.0,29.5,40.0,65.6,59.5,31.0,21.0,122.0,170.0,0.72,1.0,PattCo00
14.0,122.0,99.0,542,5.5,5.0,1.0,78.1,83.2,71.7,58.8,307,3.1,24.0,50.0,13.0,34.0,58.0,0.0,0.0,542,8.0,218.0,40.2,21.0,66.0,73.9,63.0,48.0,389.0,236.0,1.65,4.0,SwifDA00
19.0,292.0,250.0,1296,5.2,6.0,5.0,76.9,83.2,52.6,56.1,780,3.12,64.0,62.0,30.0,121.0,117.0,0.0,0.0,1296,18.0,495.0,38.2,61.0,56.7,45.6,47.0,39.0,346.0,369.0,0.94,3.0,EtieTr00
18.0,244.0,217.0,950,4.4,15.0,5.0,79.9,82.6,48.5,59.6,633,2.92,44.0,72.0,23.0,114.0,89.0,0.0,0.0,950,7.0,233.0,24.5,47.0,79.8,29.5,126.0,109.0,730.0,463.0,1.58,5.0,EkelAu00
20.0,360.0,284.0,1377,4.8,10.0,1.0,90.4,82.1,89.4,55.6,878,3.09,48.0,68.0,33.0,169.0,110.0,0.0,0.0,1377,16.0,447.0,32.5,73.0,92.4,51.8,116.0,97.0,802.0,479.0,1.67,3.0,McCaCh01
15.0,112.0,95.0,467,4.9,2.0,1.0,76.6,81.8,66.4,49.3,260,2.74,18.0,35.0,10.0,48.0,45.0,0.0,0.0,467,4.0,115.0,24.6,23.0,59.6,45.9,16.0,14.0,171.0,110.0,1.55,1.0,HubbCh01
10.0,132.0,99.0,472,4.8,3.0,1.0,82.7,81.5,63.5,58.4,345,3.48,19.0,37.0,13.0,27.0,70.0,0.0,0.0,472,5.0,116.0,24.6,34.0,53.8,59.5,2.0,1.0,13.0,35.0,0.37,0.0,EdwaGu00
14.0,106.0,77.0,313,4.1,2.0,0.0,72.2,81.3,87.9,51.0,249,3.23,17.0,45.0,5.0,31.0,39.0,0.0,0.0,313,4.0,91.0,29.1,14.0,62.3,57.5,30.0,25.0,193.0,195.0,0.99,2.0,BenjEn00
5.0,23.0,20.0,90,4.5,1.0,0.0,84.0,81.1,78.6,72.0,54,2.7,4.0,16.0,2.0,14.0,5.0,0.0,0.0,90,1.0,16.0,17.8,6.0,74.2,35.6,2.0,2.0,17.0,13.0,1.31,0.0,SnelBe00
12.0,239.0,205.0,797,3.9,2.0,2.0,82.5,81.0,71.6,45.2,552,2.69,32.0,24.0,18.0,101.0,98.0,0.0,0.0,797,6.0,111.0,13.9,48.0,65.2,46.9,12.0,9.0,60.0,83.0,0.72,1.0,RobiBr01
17.0,295.0,249.0,977,3.9,8.0,0.0,80.8,80.9,91.3,56.9,650,2.61,26.0,40.0,21.0,97.0,144.0,0.0,0.0,977,7.0,172.0,17.6,58.0,77.0,34.9,79.0,68.0,491.0,335.0,1.47,5.0,MixoJo00
16.0,213.0,181.0,892,4.9,3.0,1.0,75.7,80.7,82.6,39.2,637,3.52,39.0,67.0,27.0,114.0,61.0,0.0,0.0,892,9.0,229.0,25.7,44.0,60.8,54.1,39.0,31.0,202.0,294.0,0.69,2.0,MostRa00
15.0,219.0,188.0,786,4.2,7.0,2.0,80.7,80.4,64.2,58.1,523,2.78,36.0,42.0,17.0,88.0,99.0,0.0,0.0,786,7.0,160.0,20.4,39.0,61.5,73.9,17.0,13.0,117.0,165.0,0.71,0.0,AkerCa00
20.0,398.0,294.0,1419,4.8,13.0,3.0,71.1,79.3,66.7,55.7,856,2.91,52.0,40.0,39.0,166.0,123.0,0.0,0.0,1419,13.0,306.0,21.6,69.0,35.4,37.7,28.0,21.0,81.0,294.0,0.28,2.0,SandMi01
19.0,337.0,8.0,34,4.3,1.0,0.0,62.6,79.0,77.3,57.4,24,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,5.0,59.2,64.9,23.0,20.0,206.0,228.0,0.9,1.0,JuszKy00
17.0,60.0,9.0,21,2.3,1.0,0.0,73.4,78.4,74.3,51.4,13,1.44,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0.0,0.0,8.0,69.5,73.9,5.0,5.0,11.0,16.0,0.69,0.0,WattDe00
11.0,117.0,106.0,462,4.4,3.0,0.0,75.8,77.9,88.6,59.8,322,3.04,10.0,30.0,11.0,47.0,57.0,0.0,0.0,462,4.0,87.0,18.8,23.0,55.7,69.2,22.0,17.0,97.0,96.0,1.01,2.0,HarrDa06
7.0,81.0,68.0,332,4.9,2.0,0.0,81.7,77.8,85.0,60.5,188,2.76,10.0,37.0,9.0,32.0,34.0,0.0,0.0,332,3.0,72.0,21.7,19.0,83.4,72.4,6.0,5.0,32.0,34.0,0.94,0.0,MitcEl00
15.0,285.0,223.0,896,4.0,2.0,4.0,72.7,77.7,49.9,62.4,605,2.71,34.0,27.0,20.0,133.0,77.0,0.0,0.0,896,6.0,120.0,13.4,40.0,65.4,20.2,71.0,57.0,490.0,295.0,1.66,5.0,KamaAl00
12.0,43.0,22.0,145,6.6,0.0,0.0,67.1,77.4,81.2,59.1,82,3.73,1.0,30.0,5.0,10.0,8.0,0.0,0.0,145,2.0,51.0,35.2,4.0,59.3,56.7,28.0,21.0,177.0,130.0,1.36,3.0,HillDo00
18.0,75.0,50.0,230,4.6,2.0,0.0,71.3,77.4,84.6,51.7,119,2.38,10.0,61.0,7.0,24.0,25.0,0.0,0.0,230,2.0,84.0,36.5,8.0,64.1,71.2,28.0,21.0,133.0,149.0,0.89,3.0,HastJa02
19.0,158.0,109.0,452,4.1,3.0,0.0,72.9,77.2,89.9,55.5,335,3.07,16.0,29.0,6.0,39.0,65.0,0.0,0.0,452,1.0,29.0,6.4,26.0,62.7,73.8,57.0,46.0,322.0,308.0,1.05,2.0,PeriSa00
19.0,121.0,61.0,251,4.1,2.0,0.0,69.5,77.1,85.1,50.5,176,2.89,11.0,18.0,5.0,23.0,26.0,0.0,0.0,251,3.0,50.0,19.9,15.0,56.7,69.4,25.0,21.0,137.0,155.0,0.88,1.0,BreiMa00
13.0,156.0,129.0,732,5.7,4.0,0.0,72.5,77.1,90.0,55.2,474,3.67,29.0,64.0,22.0,72.0,56.0,0.0,0.0,732,7.0,228.0,31.1,26.0,46.5,54.4,11.0,9.0,57.0,107.0,0.53,2.0,HerbKh00
9.0,21.0,12.0,42,3.5,1.0,0.0,72.6,76.9,74.3,51.9,35,2.92,4.0,8.0,0.0,6.0,6.0,0.0,0.0,42,0.0,0.0,0.0,2.0,52.3,78.7,0.0,0.0,0.0,13.0,0.0,0.0,ConnSn00
18.0,139.0,106.0,559,5.3,3.0,1.0,73.2,76.8,68.5,52.2,302,2.85,22.0,33.0,14.0,49.0,48.0,0.0,0.0,559,11.0,247.0,44.2,26.0,68.3,26.9,33.0,21.0,180.0,148.0,1.22,2.0,CookJa01
17.0,222.0,203.0,913,4.5,5.0,1.0,73.1,76.5,80.2,59.1,661,3.26,34.0,60.0,21.0,91.0,109.0,0.0,0.0,913,12.0,303.0,33.2,45.0,52.4,14.8,8.0,5.0,26.0,112.0,0.23,0.0,ForeDO00
7.0,94.0,80.0,463,5.8,4.0,1.0,69.8,76.4,62.9,58.6,330,4.13,16.0,62.0,15.0,42.0,34.0,0.0,0.0,463,8.0,199.0,43.0,19.0,48.8,68.9,30.0,19.0,218.0,109.0,2.0,5.0,HallBr03
13.0,232.0,183.0,782,4.3,7.0,3.0,69.7,76.1,54.4,54.9,515,2.81,30.0,23.0,15.0,84.0,89.0,0.0,0.0,782,6.0,116.0,14.8,48.0,51.5,73.8,56.0,46.0,300.0,332.0,0.9,6.0,ConnJa00
9.0,121.0,105.0,582,5.5,2.0,0.0,75.7,75.6,66.8,44.8,319,3.04,19.0,44.0,19.0,28.0,72.0,0.0,0.0,582,10.0,224.0,38.5,29.0,68.5,59.0,13.0,11.0,85.0,85.0,1.0,0.0,DobbJK00
17.0,275.0,262.0,1066,4.1,17.0,3.0,73.4,75.6,62.1,46.4,729,2.78,30.0,58.0,22.0,107.0,153.0,0.0,0.0,1066,7.0,201.0,18.9,65.0,39.7,72.3,16.0,12.0,73.0,119.0,0.61,3.0,WillJa06
17.0,341.0,272.0,1038,3.8,7.0,3.0,73.5,75.2,76.0,47.5,746,2.74,55.0,36.0,20.0,181.0,84.0,0.0,0.0,1038,7.0,135.0,13.0,45.0,61.9,64.4,53.0,41.0,229.0,297.0,0.77,4.0,HarrNa00
9.0,45.0,38.0,161,4.2,1.0,0.0,80.6,75.0,81.5,60.7,78,2.05,4.0,23.0,4.0,20.0,15.0,0.0,0.0,161,3.0,63.0,39.1,6.0,90.1,34.1,6.0,6.0,63.0,31.0,2.03,0.0,DaviMa02
18.0,230.0,6.0,8,1.3,1.0,0.0,58.3,74.9,76.4,57.5,5,0.83,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,5.0,52.7,67.4,22.0,15.0,105.0,150.0,0.7,2.0,IngoAl01
5.0,72.0,57.0,346,6.1,2.0,1.0,70.2,74.9,50.8,55.9,241,4.23,13.0,41.0,10.0,37.0,16.0,0.0,0.0,346,6.0,176.0,50.9,14.0,55.6,43.9,5.0,4.0,16.0,73.0,0.22,0.0,PennRa00
8.0,47.0,35.0,139,4.0,0.0,0.0,67.2,74.8,81.2,42.0,100,2.86,5.0,17.0,1.0,22.0,13.0,0.0,0.0,139,1.0,17.0,12.2,6.0,61.5,26.0,11.0,9.0,76.0,78.0,0.97,0.0,WillKy02
5.0,25.0,21.0,102,4.9,1.0,0.0,64.9,74.7,78.4,60.0,63,3.0,1.0,30.0,2.0,11.0,10.0,0.0,0.0,102,1.0,30.0,29.4,8.0,53.2,29.6,7.0,4.0,9.0,58.0,0.16,1.0,WillDa10
6.0,14.0,6.0,30,5.0,0.0,0.0,82.3,74.6,81.1,60.0,31,5.17,0.0,16.0,1.0,2.0,4.0,0.0,0.0,30,1.0,16.0,53.3,1.0,81.6,80.9,2.0,2.0,30.0,18.0,1.67,0.0,WillTr06
17.0,235.0,186.0,882,4.7,6.0,3.0,65.7,74.4,51.9,45.6,480,2.58,28.0,41.0,24.0,110.0,72.0,0.0,0.0,882,13.0,300.0,34.0,43.0,48.4,40.9,40.0,23.0,198.0,275.0,0.72,2.0,WilsJe01
20.0,218.0,207.0,1027,5.0,6.0,3.0,76.2,74.2,48.7,60.1,653,3.15,25.0,39.0,20.0,133.0,71.0,0.0,0.0,1027,10.0,232.0,22.6,45.0,74.3,30.6,20.0,19.0,195.0,194.0,1.01,0.0,PachIs00
13.0,108.0,93.0,456,4.9,1.0,1.0,71.1,74.1,64.9,60.1,283,3.04,24.0,43.0,11.0,49.0,43.0,0.0,0.0,456,5.0,124.0,27.2,18.0,50.7,62.3,12.0,11.0,39.0,97.0,0.4,1.0,MossZa00
7.0,104.0,85.0,300,3.5,1.0,2.0,71.8,73.3,40.6,58.7,233,2.74,29.0,48.0,7.0,50.0,35.0,0.0,0.0,300,3.0,86.0,28.7,14.0,54.2,69.7,14.0,13.0,100.0,73.0,1.37,1.0,KnigZo00
16.0,109.0,77.0,379,4.9,1.0,1.0,73.8,73.0,63.8,66.5,237,3.08,19.0,31.0,11.0,48.0,19.0,0.0,0.0,379,4.0,93.0,24.5,19.0,79.8,43.4,32.0,28.0,214.0,172.0,1.24,2.0,WarrJa01
17.0,295.0,254.0,929,3.7,12.0,0.0,68.3,72.9,91.2,75.4,687,2.7,33.0,27.0,17.0,130.0,112.0,0.0,0.0,929,8.0,167.0,18.0,57.0,38.4,61.1,28.0,20.0,108.0,274.0,0.39,3.0,ElliEz00
10.0,32.0,19.0,74,3.9,0.0,1.0,63.2,72.8,29.5,42.8,58,3.05,3.0,16.0,1.0,9.0,7.0,0.0,0.0,74,1.0,16.0,21.6,4.0,56.3,59.2,17.0,16.0,157.0,98.0,1.6,0.0,HomeTr00
18.0,308.0,279.0,1237,4.4,8.0,4.0,67.9,71.9,56.8,67.9,883,3.16,52.0,81.0,31.0,192.0,76.0,0.0,0.0,1237,12.0,344.0,27.8,52.0,62.1,48.7,58.0,45.0,305.0,424.0,0.72,4.0,CookDa01
2.0,3.0,2.0,19,9.5,0.0,0.0,71.1,71.7,65.2,60.0,12,6.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,19,0.0,0.0,0.0,2.0,54.9,,0.0,0.0,0.0,5.0,0.0,0.0,SermTr00
1.0,10.0,6.0,30,5.0,0.0,0.0,71.5,71.7,72.3,60.2,28,4.67,2.0,14.0,1.0,4.0,1.0,0.0,0.0,30,0.0,0.0,0.0,3.0,65.4,,2.0,2.0,11.0,11.0,1.0,0.0,McFaAn00
11.0,215.0,192.0,861,4.5,4.0,3.0,67.6,71.5,53.6,58.3,592,3.08,42.0,66.0,21.0,114.0,73.0,0.0,0.0,861,7.0,199.0,23.1,39.0,57.7,28.5,34.0,28.0,143.0,256.0,0.56,2.0,TaylJo02
8.0,34.0,23.0,102,4.4,0.0,0.0,68.9,71.1,79.2,60.1,83,3.61,8.0,21.0,3.0,12.0,11.0,0.0,0.0,102,2.0,40.0,39.2,4.0,69.5,44.5,10.0,9.0,116.0,52.0,2.23,1.0,ReynCr00
15.0,194.0,149.0,546,3.7,3.0,1.0,76.3,70.9,80.0,57.2,379,2.54,13.0,20.0,11.0,93.0,51.0,0.0,0.0,546,3.0,56.0,10.3,32.0,80.5,75.1,57.0,46.0,353.0,238.0,1.48,3.0,GibsAn00
7.0,21.0,17.0,67,3.9,1.0,0.0,73.5,70.2,76.9,60.0,41,2.41,2.0,11.0,2.0,10.0,7.0,0.0,0.0,67,0.0,0.0,0.0,4.0,79.9,27.0,5.0,4.0,53.0,33.0,1.61,0.0,AhmeSa01
14.0,89.0,75.0,303,4.0,2.0,0.0,62.2,70.2,86.4,60.0,209,2.79,12.0,22.0,6.0,39.0,35.0,0.0,0.0,303,2.0,38.0,12.5,16.0,44.3,50.4,24.0,16.0,113.0,148.0,0.76,3.0,KellJo01
2.0,5.0,5.0,25,5.0,0.0,0.0,73.1,70.1,71.9,,13,2.6,0.0,12.0,2.0,2.0,2.0,0.0,0.0,25,0.0,0.0,0.0,2.0,71.5,,3.0,2.0,7.0,5.0,1.4,0.0,WardJo00
11.0,84.0,4.0,9,2.3,0.0,1.0,54.0,70.0,18.2,52.8,6,1.5,0.0,3.0,0.0,1.0,1.0,0.0,0.0,9,0.0,0.0,0.0,3.0,33.6,76.5,3.0,3.0,9.0,21.0,0.43,0.0,PrenAd00
15.0,54.0,41.0,199,4.9,0.0,0.0,64.9,70.0,89.2,78.5,120,2.93,10.0,27.0,4.0,26.0,10.0,0.0,0.0,199,3.0,60.0,30.2,9.0,67.9,65.7,19.0,17.0,126.0,129.0,0.98,0.0,DallDe00
5.0,27.0,18.0,52,2.9,1.0,0.0,67.5,69.5,76.5,57.7,44,2.44,7.0,14.0,2.0,7.0,10.0,0.0,0.0,52,0.0,0.0,0.0,3.0,51.7,80.6,0.0,0.0,0.0,19.0,0.0,0.0,HarrKe01
18.0,457.0,7.0,16,2.3,0.0,0.0,71.2,68.9,75.5,88.6,15,2.14,0.0,5.0,0.0,1.0,0.0,0.0,0.0,16,0.0,0.0,0.0,5.0,45.5,64.5,15.0,11.0,74.0,178.0,0.42,0.0,RicaPa00
15.0,7.0,4.0,20,5.0,0.0,0.0,66.4,68.8,83.8,59.9,14,3.5,0.0,7.0,0.0,0.0,3.0,0.0,0.0,20,0.0,0.0,0.0,2.0,81.1,29.8,32.0,25.0,211.0,134.0,1.57,0.0,AbduAm00
7.0,23.0,18.0,70,3.9,1.0,0.0,69.1,68.8,76.7,60.0,38,2.11,2.0,13.0,1.0,12.0,6.0,0.0,0.0,70,0.0,0.0,0.0,4.0,61.9,,1.0,1.0,22.0,17.0,1.29,0.0,JoneRo01
11.0,30.0,23.0,77,3.3,3.0,0.0,70.3,68.7,85.0,59.2,55,2.39,4.0,16.0,2.0,9.0,13.0,0.0,0.0,77,1.0,16.0,20.8,7.0,71.4,68.8,12.0,10.0,93.0,47.0,1.98,0.0,BlacRa00
16.0,90.0,49.0,262,5.3,0.0,2.0,60.8,68.2,29.7,55.4,169,3.45,13.0,34.0,9.0,16.0,22.0,0.0,0.0,262,1.0,34.0,13.0,15.0,52.6,54.7,14.0,14.0,68.0,130.0,0.52,0.0,HillJu00
16.0,288.0,201.0,801,4.0,5.0,2.0,67.9,67.9,69.0,59.8,582,2.9,46.0,28.0,17.0,122.0,77.0,0.0,0.0,801,3.0,71.0,8.9,42.0,64.0,57.4,39.0,34.0,316.0,270.0,1.17,1.0,MontDa01
17.0,219.0,194.0,680,3.5,3.0,0.0,66.4,67.6,90.9,46.8,445,2.29,15.0,23.0,14.0,61.0,128.0,0.0,0.0,680,3.0,57.0,8.4,40.0,77.9,27.0,80.0,74.0,529.0,419.0,1.26,4.0,FourLe00
17.0,157.0,123.0,468,3.8,3.0,1.0,67.0,67.4,73.7,51.6,358,2.91,22.0,24.0,14.0,44.0,71.0,0.0,0.0,468,5.0,91.0,19.4,30.0,66.4,54.6,41.0,35.0,210.0,254.0,0.83,2.0,HuntKa00
2.0,14.0,10.0,26,2.6,0.0,0.0,66.5,67.3,74.4,60.0,34,3.4,3.0,10.0,1.0,7.0,3.0,0.0,0.0,26,0.0,0.0,0.0,2.0,62.1,75.0,6.0,4.0,28.0,22.0,1.27,0.0,GaskMy00
5.0,21.0,15.0,55,3.7,1.0,0.0,63.8,67.3,76.8,56.5,39,2.6,2.0,12.0,1.0,13.0,2.0,0.0,0.0,55,0.0,0.0,0.0,6.0,69.0,12.4,7.0,5.0,54.0,41.0,1.32,1.0,ClemCo00
20.0,132.0,86.0,421,4.9,5.0,0.0,63.5,67.3,88.1,53.3,233,2.71,9.0,35.0,14.0,58.0,27.0,0.0,0.0,421,3.0,68.0,16.2,30.0,58.8,46.7,37.0,30.0,224.0,236.0,0.95,3.0,GainKe00
6.0,10.0,4.0,17,4.3,0.0,0.0,66.1,67.1,71.7,60.0,12,3.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,17,0.0,0.0,0.0,1.0,58.4,82.1,3.0,3.0,7.0,19.0,0.37,0.0,JohnDE04
13.0,58.0,42.0,170,4.0,1.0,0.0,58.6,66.9,86.6,58.5,133,3.17,3.0,27.0,6.0,32.0,10.0,0.0,0.0,170,2.0,42.0,24.7,8.0,47.0,65.5,17.0,12.0,101.0,100.0,1.01,4.0,JackJu01
18.0,100.0,4.0,7,1.8,2.0,0.0,59.8,66.6,73.4,43.7,5,1.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,3.0,77.7,54.7,12.0,10.0,86.0,47.0,1.83,0.0,HamxC.00
18.0,164.0,136.0,519,3.8,1.0,2.0,68.2,66.5,49.3,68.6,325,2.39,16.0,35.0,9.0,37.0,95.0,0.0,0.0,519,4.0,100.0,19.3,30.0,71.6,48.9,60.0,54.0,326.0,291.0,1.12,2.0,WhitRa01
8.0,38.0,37.0,152,4.1,0.0,0.0,62.0,66.4,81.6,60.0,113,3.05,11.0,23.0,3.0,20.0,16.0,0.0,0.0,152,2.0,41.0,27.0,6.0,50.3,81.6,10.0,7.0,40.0,52.0,0.77,1.0,WillJo07
10.0,79.0,62.0,233,3.8,1.0,2.0,63.3,66.4,29.7,65.4,166,2.68,14.0,14.0,4.0,40.0,19.0,0.0,0.0,233,0.0,0.0,0.0,12.0,54.4,59.0,16.0,16.0,68.0,86.0,0.79,0.0,IngrMa01
10.0,79.0,71.0,302,4.3,3.0,0.0,68.3,65.9,86.1,59.8,222,3.13,11.0,52.0,5.0,39.0,29.0,0.0,0.0,302,4.0,106.0,35.1,15.0,72.7,43.7,22.0,17.0,151.0,124.0,1.22,1.0,EdwaCl00
18.0,107.0,69.0,278,4.0,5.0,0.0,62.3,65.8,87.6,53.2,185,2.68,8.0,21.0,8.0,41.0,26.0,0.0,0.0,278,3.0,56.0,20.1,16.0,52.5,60.8,7.0,6.0,24.0,102.0,0.24,0.0,ScotBo02
12.0,25.0,17.0,70,4.1,0.0,0.0,65.8,65.5,77.1,60.0,56,3.29,2.0,22.0,3.0,5.0,9.0,0.0,0.0,70,2.0,39.0,55.7,4.0,53.8,77.4,0.0,0.0,0.0,12.0,0.0,0.0,WhitZa01
2.0,9.0,9.0,43,4.8,0.0,0.0,57.6,65.3,73.4,,21,2.33,0.0,7.0,0.0,5.0,4.0,0.0,0.0,43,0.0,0.0,0.0,1.0,42.0,43.6,4.0,2.0,10.0,18.0,0.56,1.0,BrowSp01
10.0,28.0,11.0,38,3.5,0.0,0.0,64.2,64.6,76.4,62.4,33,3.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,38,0.0,0.0,0.0,2.0,57.0,65.8,1.0,1.0,7.0,11.0,0.64,0.0,WashDw00
3.0,21.0,15.0,49,3.3,0.0,0.0,64.3,64.6,77.2,60.0,39,2.6,1.0,15.0,1.0,9.0,6.0,0.0,0.0,49,1.0,15.0,30.6,1.0,60.3,68.8,7.0,6.0,19.0,31.0,0.61,0.0,LindPh00
12.0,39.0,32.0,150,4.7,1.0,0.0,67.7,64.6,65.7,77.1,79,2.47,6.0,25.0,7.0,18.0,10.0,0.0,0.0,150,3.0,57.0,38.0,10.0,63.4,78.1,7.0,5.0,39.0,49.0,0.8,0.0,BrigGa00
10.0,41.0,36.0,106,2.9,0.0,0.0,58.5,64.6,81.4,60.0,93,2.58,4.0,12.0,1.0,18.0,17.0,0.0,0.0,106,0.0,0.0,0.0,8.0,45.5,72.7,13.0,9.0,53.0,61.0,0.87,2.0,MichSo00
2.0,4.0,3.0,4,1.3,0.0,0.0,66.4,64.3,79.6,59.9,4,1.33,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,65.4,,1.0,1.0,3.0,1.0,3.0,0.0,IgweGo00
4.0,54.0,47.0,204,4.3,0.0,1.0,64.5,64.3,49.7,60.0,164,3.49,16.0,17.0,7.0,27.0,19.0,0.0,0.0,204,3.0,50.0,24.5,9.0,68.0,60.3,21.0,16.0,76.0,69.0,1.1,1.0,WillJa10
