#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
15.0,275.0,212.0,993,4.7,4.0,2.0,79.1,77.2,69.3,59.6,600,2.83,55.0,69.0,32.0,102.0,103.0,0.0,0.0,993,15.0,347.0,34.9,51.0,58.9,92.1,32.0,27.0,182.0,246.0,0.74,1.0,StewJo00
14.0,26.0,20.0,51,2.6,0.0,0.0,79.1,76.4,81.7,60.0,46,2.3,8.0,9.0,0.0,15.0,4.0,0.0,0.0,51,0.0,0.0,0.0,2.0,87.1,41.5,51.0,38.0,355.0,147.0,2.41,2.0,RiddTh00
15.0,47.0,36.0,122,3.4,0.0,0.0,81.1,76.4,85.9,60.1,68,1.89,6.0,19.0,3.0,30.0,6.0,0.0,0.0,122,1.0,19.0,15.6,6.0,84.1,72.1,25.0,21.0,187.0,89.0,2.1,2.0,WillDa05
12.0,81.0,13.0,96,7.4,0.0,0.0,73.8,75.3,89.0,64.4,22,1.69,3.0,26.0,2.0,2.0,1.0,0.0,0.0,96,2.0,44.0,45.8,3.0,71.5,,30.0,24.0,173.0,98.0,1.77,2.0,ThomDe05
16.0,139.0,4.0,27,6.8,0.0,0.0,86.5,74.3,82.0,81.2,17,4.25,1.0,21.0,1.0,0.0,0.0,0.0,0.0,27,1.0,21.0,77.8,2.0,50.3,83.6,1.0,0.0,0.0,23.0,0.0,0.0,FeltJe00
10.0,102.0,90.0,425,4.7,2.0,3.0,75.5,73.0,29.4,75.2,257,2.86,21.0,29.0,12.0,37.0,46.0,0.0,0.0,425,5.0,109.0,25.6,18.0,70.3,75.1,46.0,38.0,300.0,177.0,1.69,5.0,BradAh00
16.0,48.0,32.0,186,5.8,1.0,0.0,66.6,72.2,88.5,59.8,123,3.84,7.0,62.0,4.0,25.0,5.0,0.0,0.0,186,2.0,96.0,51.6,5.0,52.0,83.3,35.0,25.0,198.0,173.0,1.14,3.0,TodmJo00
14.0,165.0,141.0,525,3.7,2.0,3.0,71.3,72.2,51.8,60.0,319,2.26,20.0,38.0,9.0,100.0,34.0,0.0,0.0,525,2.0,55.0,10.5,24.0,71.1,57.1,82.0,66.0,501.0,283.0,1.77,2.0,JackFr02
13.0,248.0,226.0,964,4.3,9.0,3.0,71.2,71.9,58.8,60.1,539,2.38,34.0,31.0,25.0,136.0,81.0,0.0,0.0,964,12.0,246.0,25.5,47.0,47.4,81.0,30.0,29.0,145.0,165.0,0.88,0.0,IngrMa01
16.0,57.0,53.0,359,6.8,3.0,2.0,75.6,71.6,27.5,60.0,220,4.15,9.0,65.0,12.0,32.0,20.0,0.0,0.0,359,4.0,160.0,44.6,13.0,70.6,87.7,5.0,4.0,23.0,25.0,0.92,0.0,RandJo01
15.0,198.0,190.0,707,3.7,6.0,0.0,76.8,71.3,90.6,75.9,512,2.69,29.0,55.0,14.0,83.0,96.0,0.0,0.0,707,3.0,99.0,14.0,37.0,69.4,89.8,23.0,20.0,148.0,136.0,1.09,0.0,JackSt00
13.0,291.0,260.0,1246,4.8,8.0,2.0,71.7,71.3,75.4,53.5,736,2.83,51.0,51.0,34.0,180.0,65.0,0.0,0.0,1246,16.0,445.0,35.7,52.0,63.8,59.9,56.0,38.0,327.0,269.0,1.22,4.0,FostAr00
9.0,104.0,93.0,416,4.5,5.0,0.0,72.8,70.7,87.3,60.0,218,2.34,13.0,20.0,9.0,44.0,49.0,0.0,0.0,416,4.0,72.0,17.3,27.0,54.9,80.9,3.0,1.0,7.0,37.0,0.19,0.0,GrayJo00
14.0,52.0,40.0,216,5.4,1.0,2.0,66.5,70.6,29.7,59.3,137,3.43,17.0,18.0,9.0,32.0,2.0,0.0,0.0,216,6.0,96.0,44.4,10.0,64.2,59.6,44.0,42.0,477.0,217.0,2.2,2.0,HeluRo00
11.0,122.0,113.0,538,4.8,0.0,0.0,68.4,70.6,89.5,60.0,296,2.62,14.0,55.0,13.0,69.0,40.0,0.0,0.0,538,5.0,150.0,27.9,21.0,64.1,41.3,37.0,27.0,135.0,154.0,0.88,4.0,McKiJe00
12.0,91.0,84.0,334,4.0,3.0,1.0,71.6,70.5,67.4,71.7,177,2.11,18.0,26.0,8.0,52.0,26.0,0.0,0.0,334,4.0,76.0,22.8,10.0,70.4,49.6,57.0,43.0,263.0,187.0,1.41,3.0,BushRe00
11.0,49.0,45.0,223,5.0,2.0,0.0,76.4,70.4,84.9,60.0,99,2.2,8.0,27.0,7.0,21.0,13.0,0.0,0.0,223,2.0,43.0,19.3,13.0,90.1,70.8,50.0,45.0,378.0,206.0,1.83,1.0,ThomPi00
19.0,203.0,3.0,5,1.7,0.0,0.0,77.9,69.0,80.5,79.4,4,1.33,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,56.2,78.7,8.0,8.0,50.0,70.0,0.71,0.0,DeveJa00
18.0,304.0,275.0,1431,5.2,8.0,2.0,72.1,68.9,77.0,59.2,613,2.23,32.0,52.0,46.0,243.0,19.0,0.0,0.0,1431,19.0,548.0,38.3,69.0,64.1,84.7,60.0,47.0,287.0,346.0,0.83,3.0,ForsJu00
14.0,69.0,54.0,272,5.0,3.0,1.0,66.0,68.7,49.7,69.5,141,2.61,9.0,47.0,5.0,37.0,14.0,0.0,0.0,272,4.0,101.0,37.1,16.0,45.6,50.9,6.0,4.0,25.0,42.0,0.6,1.0,ThomJu01
15.0,140.0,123.0,521,4.2,3.0,4.0,62.5,68.6,29.2,60.4,229,1.86,11.0,49.0,10.0,58.0,57.0,0.0,0.0,521,4.0,111.0,21.3,27.0,58.3,27.6,47.0,41.0,301.0,199.0,1.51,3.0,HerrDa00
14.0,110.0,83.0,333,4.0,4.0,1.0,65.1,68.5,65.6,60.3,234,2.82,25.0,28.0,9.0,48.0,34.0,0.0,0.0,333,3.0,58.0,17.4,16.0,49.3,74.2,16.0,12.0,68.0,113.0,0.6,1.0,HydeCa00
14.0,170.0,160.0,582,3.6,3.0,0.0,75.3,68.5,90.5,60.0,356,2.23,23.0,52.0,14.0,85.0,47.0,0.0,0.0,582,5.0,130.0,22.3,30.0,87.6,71.5,44.0,36.0,271.0,158.0,1.72,0.0,OlivBr01
8.0,20.0,16.0,42,2.6,2.0,0.0,69.0,68.1,77.6,60.0,35,2.19,3.0,8.0,0.0,4.0,10.0,0.0,0.0,42,0.0,0.0,0.0,4.0,68.3,80.6,11.0,7.0,29.0,50.0,0.58,0.0,GricMa00
8.0,78.0,68.0,252,3.7,0.0,1.0,70.1,67.7,56.4,59.8,149,2.19,13.0,17.0,3.0,21.0,43.0,0.0,0.0,252,1.0,17.0,6.7,7.0,69.0,70.5,7.0,7.0,46.0,50.0,0.92,0.0,WillDe02
11.0,93.0,82.0,424,5.2,2.0,1.0,65.3,67.5,68.4,60.0,161,1.96,6.0,90.0,10.0,41.0,41.0,0.0,0.0,424,8.0,226.0,53.3,18.0,49.3,78.0,22.0,17.0,143.0,133.0,1.08,2.0,MurrLa00
8.0,23.0,19.0,73,3.8,0.0,0.0,55.0,67.4,87.7,60.0,52,2.74,1.0,16.0,2.0,14.0,5.0,0.0,0.0,73,1.0,16.0,21.9,4.0,28.7,29.1,3.0,0.0,0.0,26.0,0.0,2.0,WinnGe00
9.0,26.0,21.0,88,4.2,0.0,0.0,69.9,67.2,82.9,60.0,41,1.95,0.0,16.0,1.0,14.0,6.0,0.0,0.0,88,1.0,16.0,18.2,4.0,71.4,74.7,10.0,9.0,62.0,52.0,1.19,0.0,BanyJo00
19.0,136.0,85.0,358,4.2,0.0,1.0,65.2,67.1,63.3,51.7,210,2.47,11.0,19.0,9.0,78.0,7.0,0.0,0.0,358,3.0,51.0,14.2,19.0,64.0,72.0,21.0,17.0,184.0,131.0,1.4,2.0,TurbRo00
10.0,37.0,34.0,150,4.4,1.0,0.0,71.9,66.8,86.5,60.0,72,2.12,5.0,17.0,5.0,14.0,16.0,0.0,0.0,150,2.0,33.0,22.0,9.0,75.8,86.5,7.0,6.0,99.0,42.0,2.36,0.0,WhitFo00
7.0,26.0,19.0,37,1.9,0.0,0.0,56.2,66.7,26.0,69.7,35,1.84,3.0,9.0,0.0,10.0,8.0,0.0,0.0,37,0.0,0.0,0.0,4.0,28.4,23.5,1.0,1.0,-5.0,18.0,-0.28,0.0,JameMi00
12.0,208.0,179.0,772,4.3,4.0,2.0,65.8,66.7,64.2,60.1,400,2.23,28.0,89.0,25.0,121.0,53.0,0.0,0.0,772,11.0,288.0,37.3,36.0,57.1,61.1,25.0,16.0,148.0,120.0,1.23,2.0,MasoTr00
2.0,4.0,4.0,33,8.3,0.0,0.0,64.3,66.2,77.7,,10,2.5,1.0,17.0,2.0,2.0,2.0,0.0,0.0,33,1.0,17.0,51.5,1.0,60.2,52.2,3.0,2.0,9.0,12.0,0.75,0.0,CoxxMi00
16.0,137.0,9.0,22,2.4,3.0,0.0,81.5,65.9,81.3,70.9,11,1.22,0.0,14.0,1.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,6.0,85.0,85.8,13.0,11.0,81.0,57.0,1.42,0.0,YounDa01
16.0,312.0,265.0,1078,4.1,8.0,2.0,62.8,65.5,74.1,52.4,675,2.55,36.0,30.0,26.0,226.0,31.0,0.0,0.0,1078,14.0,303.0,28.1,48.0,38.9,73.8,26.0,17.0,155.0,202.0,0.77,5.0,MorrAl00
5.0,15.0,9.0,23,2.6,1.0,0.0,66.3,65.1,74.7,60.0,27,3.0,2.0,12.0,1.0,7.0,2.0,0.0,0.0,23,0.0,0.0,0.0,1.0,70.0,52.3,5.0,5.0,48.0,20.0,2.4,0.0,DarkOr00
2.0,3.0,3.0,12,4.0,0.0,0.0,66.0,64.9,71.3,,4,1.33,0.0,7.0,0.0,2.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,70.9,39.5,7.0,6.0,27.0,22.0,1.23,0.0,ThomCh03
6.0,10.0,8.0,31,3.9,1.0,0.0,59.8,64.8,73.3,60.0,15,1.88,1.0,6.0,0.0,1.0,6.0,0.0,0.0,31,0.0,0.0,0.0,1.0,53.6,19.0,0.0,0.0,0.0,12.0,0.0,0.0,GrayCy00
10.0,29.0,23.0,144,6.3,2.0,1.0,78.3,64.8,29.7,79.2,75,3.26,4.0,48.0,3.0,7.0,12.0,0.0,0.0,144,2.0,86.0,59.7,7.0,91.3,67.4,15.0,13.0,222.0,50.0,4.44,0.0,SmitAn01
16.0,169.0,152.0,575,3.8,2.0,2.0,64.7,64.8,62.1,58.9,382,2.51,29.0,22.0,11.0,107.0,25.0,0.0,0.0,575,2.0,40.0,7.0,27.0,68.3,30.6,22.0,18.0,133.0,146.0,0.91,0.0,SankBi00
16.0,272.0,235.0,903,3.8,7.0,4.0,66.1,64.4,50.4,74.7,610,2.6,35.0,57.0,24.0,126.0,106.0,0.0,0.0,903,10.0,236.0,26.1,45.0,69.4,57.8,51.0,38.0,364.0,287.0,1.27,4.0,BellJo01
6.0,89.0,74.0,333,4.5,3.0,1.0,66.8,63.9,60.6,60.5,205,2.77,15.0,32.0,11.0,43.0,14.0,0.0,0.0,333,6.0,125.0,37.5,17.0,69.2,81.6,10.0,9.0,69.0,64.0,1.08,1.0,MathRy00
16.0,79.0,8.0,11,1.4,0.0,0.0,64.2,63.7,75.5,59.5,8,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,11,0.0,0.0,0.0,3.0,65.6,62.2,13.0,9.0,146.0,50.0,2.92,4.0,HughRo00
13.0,115.0,105.0,432,4.1,2.0,1.0,65.6,63.6,71.0,60.0,264,2.51,17.0,47.0,6.0,64.0,37.0,0.0,0.0,432,3.0,104.0,24.1,13.0,63.0,76.1,9.0,8.0,49.0,69.0,0.71,0.0,DixoAn00
16.0,80.0,5.0,9,1.8,1.0,0.0,77.3,63.4,80.8,72.9,8,1.6,0.0,5.0,0.0,0.0,3.0,0.0,0.0,9,0.0,0.0,0.0,4.0,82.4,54.3,5.0,5.0,28.0,20.0,1.4,0.0,BattJa00
14.0,210.0,171.0,686,4.0,5.0,0.0,70.9,63.4,90.6,71.4,424,2.48,23.0,89.0,17.0,86.0,82.0,0.0,0.0,686,5.0,162.0,23.6,32.0,85.4,69.2,64.0,51.0,395.0,244.0,1.62,1.0,BernGi00
10.0,79.0,6.0,17,2.8,1.0,0.0,50.8,63.3,73.6,50.4,11,1.83,0.0,4.0,0.0,1.0,1.0,0.0,0.0,17,0.0,0.0,0.0,4.0,43.4,66.9,6.0,5.0,9.0,31.0,0.29,1.0,SummFr00
9.0,58.0,46.0,172,3.7,4.0,0.0,64.6,63.3,51.0,60.0,109,2.37,6.0,22.0,4.0,38.0,8.0,0.0,0.0,172,2.0,39.0,22.7,12.0,57.9,83.9,3.0,2.0,16.0,30.0,0.53,0.0,PolkCh00
3.0,6.0,5.0,9,1.8,0.0,0.0,62.5,63.1,69.7,60.0,13,2.6,2.0,5.0,0.0,4.0,1.0,0.0,0.0,9,0.0,0.0,0.0,0.0,56.5,,1.0,0.0,0.0,5.0,0.0,0.0,JameLa00
6.0,109.0,94.0,340,3.6,2.0,0.0,63.0,63.0,87.5,60.0,166,1.77,7.0,43.0,4.0,33.0,61.0,0.0,0.0,340,2.0,59.0,17.4,16.0,52.1,84.2,4.0,4.0,20.0,55.0,0.36,0.0,RidlSt00
1.0,3.0,1.0,2,2.0,0.0,0.0,69.4,62.8,61.9,60.0,3,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,BakeEd01
16.0,298.0,255.0,1103,4.3,4.0,2.0,62.7,62.6,72.8,85.8,585,2.29,31.0,52.0,31.0,71.0,174.0,0.0,0.0,1103,12.0,259.0,23.5,55.0,51.3,71.0,15.0,11.0,111.0,217.0,0.51,0.0,GoreFr00
12.0,149.0,1.0,2,2.0,0.0,0.0,66.5,62.4,66.2,65.6,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,42.1,86.2,3.0,2.0,12.0,23.0,0.52,1.0,TukuWi00
17.0,267.0,235.0,1171,5.0,10.0,5.0,63.1,62.4,40.5,75.2,638,2.71,29.0,85.0,29.0,106.0,124.0,0.0,0.0,1171,12.0,385.0,32.9,65.0,48.2,85.8,31.0,27.0,215.0,178.0,1.21,2.0,HillJe01
5.0,17.0,14.0,50,3.6,1.0,0.0,54.6,62.3,75.1,60.0,28,2.0,1.0,9.0,0.0,4.0,9.0,0.0,0.0,50,0.0,0.0,0.0,3.0,29.9,58.8,1.0,0.0,0.0,17.0,0.0,1.0,OgboCh00
10.0,50.0,34.0,175,5.1,0.0,1.0,62.8,62.0,30.8,60.7,105,3.09,8.0,45.0,4.0,28.0,3.0,0.0,0.0,175,3.0,78.0,44.6,11.0,56.4,80.3,2.0,1.0,12.0,16.0,0.75,0.0,MichCh00
12.0,51.0,44.0,168,3.8,2.0,1.0,66.3,61.9,47.8,60.0,92,2.09,5.0,15.0,5.0,38.0,6.0,0.0,0.0,168,1.0,15.0,8.9,9.0,66.5,87.8,18.0,13.0,121.0,120.0,1.01,0.0,ThomDa03
5.0,69.0,55.0,172,3.1,1.0,1.0,62.1,61.9,53.1,82.6,119,2.16,14.0,23.0,4.0,34.0,19.0,0.0,0.0,172,3.0,55.0,32.0,9.0,52.7,64.8,12.0,9.0,62.0,90.0,0.69,1.0,BallMo00
5.0,66.0,63.0,269,4.3,0.0,1.0,58.5,61.8,52.6,59.6,155,2.46,13.0,19.0,6.0,16.0,44.0,0.0,0.0,269,3.0,50.0,18.6,12.0,32.3,88.5,8.0,5.0,11.0,28.0,0.39,2.0,WillKe05
4.0,28.0,1.0,3,3.0,0.0,0.0,63.0,61.4,66.2,47.1,2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1.0,78.6,76.5,2.0,2.0,30.0,22.0,1.36,0.0,BohaTo00
16.0,163.0,2.0,8,4.0,0.0,0.0,88.0,61.3,72.3,88.0,4,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8,0.0,0.0,0.0,1.0,66.8,75.2,12.0,10.0,71.0,71.0,1.0,1.0,SherAn00
7.0,72.0,8.0,22,2.8,0.0,0.0,71.4,61.1,72.9,68.1,14,1.75,1.0,8.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,5.0,63.5,87.0,2.0,2.0,15.0,21.0,0.71,0.0,JohnAu00
12.0,77.0,68.0,292,4.3,4.0,1.0,63.0,61.1,56.1,59.8,165,2.43,12.0,31.0,6.0,59.0,9.0,0.0,0.0,292,3.0,79.0,27.1,17.0,64.0,79.4,10.0,8.0,114.0,41.0,2.78,1.0,TaliLo00
11.0,173.0,167.0,639,3.8,4.0,1.0,58.5,61.1,63.3,60.0,375,2.25,19.0,18.0,15.0,95.0,61.0,0.0,0.0,639,7.0,114.0,17.8,38.0,42.5,76.6,37.0,30.0,226.0,172.0,1.31,5.0,JennRa00
13.0,13.0,11.0,39,3.5,0.0,0.0,56.0,60.9,80.0,60.0,12,1.09,0.0,15.0,1.0,6.0,3.0,0.0,0.0,39,1.0,15.0,38.5,2.0,54.2,16.3,14.0,10.0,38.0,65.0,0.58,1.0,ArchDr00
12.0,84.0,76.0,298,3.9,1.0,2.0,63.6,60.9,35.8,60.1,174,2.29,7.0,16.0,5.0,51.0,22.0,0.0,0.0,298,1.0,16.0,5.4,13.0,65.9,83.7,22.0,18.0,152.0,93.0,1.63,2.0,StacZa00
16.0,304.0,266.0,1038,3.9,6.0,2.0,63.6,60.8,79.5,72.8,584,2.2,32.0,32.0,22.0,121.0,122.0,0.0,0.0,1038,8.0,152.0,14.6,64.0,69.2,55.1,118.0,102.0,808.0,509.0,1.59,6.0,FortMa00
14.0,38.0,31.0,96,3.1,1.0,0.0,60.4,60.7,80.2,59.5,55,1.77,7.0,17.0,2.0,16.0,12.0,0.0,0.0,96,1.0,17.0,17.7,5.0,55.8,81.1,5.0,3.0,19.0,43.0,0.44,0.0,BoldBr00
16.0,234.0,217.0,721,3.3,7.0,1.0,60.1,60.7,81.7,59.8,462,2.13,27.0,50.0,10.0,111.0,96.0,0.0,0.0,721,6.0,175.0,24.3,30.0,47.2,79.5,28.0,18.0,130.0,203.0,0.64,2.0,WillAn00
16.0,338.0,311.0,1319,4.2,5.0,4.0,57.9,60.6,59.4,68.1,639,2.05,39.0,53.0,34.0,192.0,115.0,0.0,0.0,1319,18.0,425.0,32.2,67.0,43.7,65.1,34.0,29.0,155.0,363.0,0.43,3.0,McCoLe01
4.0,26.0,18.0,41,2.3,0.0,0.0,61.3,60.2,76.9,60.0,29,1.61,0.0,8.0,0.0,8.0,10.0,0.0,0.0,41,0.0,0.0,0.0,3.0,61.1,75.1,2.0,2.0,6.0,10.0,0.6,0.0,HarrJo04
18.0,34.0,29.0,99,3.4,0.0,0.0,68.9,60.2,84.6,60.0,55,1.9,3.0,14.0,2.0,15.0,12.0,0.0,0.0,99,0.0,0.0,0.0,5.0,80.4,50.9,20.0,18.0,217.0,88.0,2.47,0.0,DunbLa00
17.0,159.0,9.0,20,2.2,0.0,0.0,69.5,60.1,74.3,77.4,13,1.44,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,5.0,51.0,66.4,6.0,5.0,39.0,73.0,0.53,1.0,CollJe01
11.0,148.0,134.0,503,3.8,2.0,0.0,58.7,60.0,90.0,60.0,290,2.16,8.0,63.0,9.0,88.0,40.0,0.0,0.0,503,4.0,143.0,28.4,22.0,64.4,38.9,19.0,13.0,64.0,121.0,0.53,0.0,MartDo00
18.0,171.0,27.0,92,3.4,1.0,0.0,69.9,59.8,79.6,84.5,66,2.44,1.0,11.0,2.0,5.0,0.0,0.0,0.0,92,0.0,0.0,0.0,5.0,45.1,64.1,7.0,6.0,33.0,45.0,0.73,1.0,KuhnJo00
3.0,35.0,31.0,148,4.8,1.0,0.0,57.0,59.8,79.8,60.0,79,2.55,6.0,15.0,3.0,26.0,5.0,0.0,0.0,148,1.0,15.0,10.1,8.0,52.8,35.1,1.0,1.0,8.0,25.0,0.32,0.0,MoreKn00
14.0,191.0,171.0,673,3.9,4.0,2.0,58.9,59.6,62.0,74.4,379,2.22,25.0,36.0,10.0,147.0,22.0,0.0,0.0,673,6.0,140.0,20.8,30.0,43.1,87.9,12.0,11.0,64.0,142.0,0.45,0.0,WestTe00
1.0,3.0,1.0,3,3.0,0.0,0.0,88.4,59.5,72.8,60.0,1,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,92.9,,7.0,6.0,64.0,11.0,5.82,0.0,McKnJo00
12.0,103.0,94.0,406,4.3,1.0,3.0,57.5,59.5,35.1,60.0,188,2.0,18.0,31.0,11.0,56.0,33.0,0.0,0.0,406,6.0,134.0,33.0,21.0,54.4,52.0,39.0,33.0,315.0,189.0,1.67,3.0,RainBo00
11.0,51.0,39.0,153,3.9,0.0,0.0,60.7,59.3,81.8,60.1,84,2.15,2.0,11.0,3.0,31.0,7.0,0.0,0.0,153,0.0,0.0,0.0,5.0,58.6,85.9,7.0,6.0,86.0,91.0,0.95,0.0,GrimJo01
9.0,32.0,16.0,64,4.0,0.0,0.0,59.0,59.1,82.8,60.0,36,2.25,3.0,12.0,3.0,10.0,5.0,0.0,0.0,64,0.0,0.0,0.0,5.0,65.0,41.0,1.0,1.0,11.0,11.0,1.0,0.0,HarrDu01
17.0,308.0,1.0,0,0.0,0.0,0.0,74.2,58.9,73.2,80.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,55.3,74.3,18.0,13.0,123.0,132.0,0.93,1.0,HewiRy00
12.0,128.0,2.0,2,1.0,0.0,0.0,54.1,58.8,68.7,61.5,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,41.7,75.2,7.0,3.0,15.0,72.0,0.21,1.0,AgneRa00
1.0,1.0,1.0,0,0.0,0.0,0.0,57.2,58.7,61.9,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,ParmJa00
6.0,33.0,29.0,86,3.0,2.0,0.0,55.4,58.6,79.8,60.0,51,1.76,1.0,20.0,2.0,22.0,6.0,0.0,0.0,86,2.0,37.0,43.0,5.0,54.3,28.0,1.0,1.0,-4.0,18.0,-0.22,0.0,JohnSt03
16.0,183.0,159.0,519,3.3,3.0,2.0,61.3,58.1,62.0,60.5,368,2.31,29.0,27.0,10.0,68.0,80.0,0.0,0.0,519,3.0,57.0,11.0,25.0,56.2,88.9,33.0,27.0,229.0,196.0,1.17,4.0,RichTr00
9.0,58.0,3.0,58,19.3,0.0,0.0,69.0,58.0,68.2,77.6,11,3.67,0.0,54.0,1.0,0.0,0.0,0.0,0.0,58,1.0,54.0,93.1,1.0,50.7,64.0,1.0,1.0,3.0,30.0,0.1,0.0,LaneJo00
16.0,170.0,7.0,13,1.9,0.0,0.0,84.1,58.0,71.9,83.4,7,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,4.0,52.8,83.4,0.0,0.0,0.0,21.0,0.0,0.0,HynoHe01
12.0,99.0,6.0,20,3.3,0.0,0.0,69.4,57.8,81.3,69.3,15,2.5,1.0,13.0,1.0,2.0,0.0,0.0,0.0,20,0.0,0.0,0.0,1.0,63.1,72.8,3.0,2.0,35.0,36.0,0.97,0.0,ConnJo00
9.0,20.0,20.0,63,3.2,0.0,0.0,59.7,57.4,78.0,,27,1.35,3.0,11.0,1.0,12.0,3.0,0.0,0.0,63,0.0,0.0,0.0,5.0,61.3,67.0,6.0,5.0,44.0,58.0,0.76,0.0,BrowRo05
18.0,105.0,95.0,400,4.2,2.0,1.0,54.7,57.3,66.2,60.0,273,2.87,20.0,41.0,12.0,64.0,26.0,0.0,0.0,400,6.0,147.0,36.8,18.0,45.0,82.1,29.0,19.0,140.0,149.0,0.94,4.0,StarJa00
14.0,47.0,40.0,131,3.3,0.0,0.0,66.9,57.0,87.4,75.1,75,1.88,5.0,16.0,3.0,18.0,7.0,0.0,0.0,131,1.0,16.0,12.2,7.0,76.4,34.2,34.0,26.0,197.0,165.0,1.19,0.0,McClDe00
16.0,67.0,58.0,217,3.7,1.0,1.0,68.8,56.9,62.6,94.6,129,2.22,4.0,17.0,3.0,26.0,30.0,0.0,0.0,217,2.0,34.0,15.7,12.0,73.7,91.6,35.0,29.0,173.0,187.0,0.93,1.0,RodgJa00
