#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
13.0,82.0,63.0,301,4.8,3.0,0.0,76.7,81.5,85.2,55.5,197,3.13,18.0,46.0,9.0,46.0,14.0,0.0,0.0,301,4.0,92.0,30.6,16.0,60.9,59.2,11.0,11.0,66.0,98.0,0.67,0.0,PeriSa00
13.0,110.0,96.0,434,4.5,2.0,0.0,80.9,81.1,88.1,60.0,278,2.9,23.0,25.0,12.0,70.0,19.0,0.0,0.0,434,8.0,151.0,34.8,24.0,63.8,78.0,15.0,13.0,125.0,96.0,1.3,1.0,MattAl01
11.0,63.0,55.0,286,5.2,2.0,1.0,78.3,80.7,50.2,60.0,189,3.44,17.0,30.0,5.0,45.0,9.0,0.0,0.0,286,3.0,68.0,23.8,12.0,51.3,71.0,3.0,3.0,34.0,47.0,0.72,0.0,DillAJ00
15.0,223.0,196.0,874,4.5,5.0,0.0,77.2,80.7,90.8,53.8,594,3.03,39.0,31.0,23.0,146.0,49.0,0.0,0.0,874,9.0,195.0,22.3,46.0,66.6,46.0,54.0,39.0,320.0,325.0,0.98,3.0,EdwaCl00
16.0,256.0,221.0,1230,5.6,10.0,4.0,75.6,80.5,53.0,44.0,795,3.6,44.0,77.0,28.0,155.0,66.0,0.0,0.0,1230,11.0,425.0,34.6,58.0,62.3,39.1,68.0,52.0,376.0,288.0,1.31,5.0,JoneAa00
16.0,123.0,101.0,435,4.3,4.0,0.0,71.7,80.4,90.3,41.0,363,3.59,23.0,42.0,10.0,64.0,33.0,0.0,0.0,435,5.0,139.0,32.0,23.0,56.9,54.6,39.0,28.0,193.0,199.0,0.97,4.0,PollTo00
17.0,319.0,228.0,1116,4.9,17.0,1.0,82.0,79.9,76.2,55.7,678,2.97,47.0,49.0,31.0,138.0,75.0,0.0,0.0,1116,14.0,344.0,30.8,68.0,84.5,58.9,111.0,88.0,793.0,396.0,2.0,8.0,KamaAl00
15.0,301.0,273.0,1065,3.9,12.0,2.0,76.3,79.4,65.5,58.5,770,2.82,51.0,28.0,31.0,181.0,89.0,0.0,0.0,1065,10.0,187.0,17.6,61.0,56.2,56.6,41.0,33.0,238.0,231.0,1.03,4.0,JacoJo01
16.0,100.0,6.0,9,1.5,0.0,0.0,57.0,79.2,73.1,64.0,4,0.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,5.0,30.3,86.0,8.0,5.0,18.0,40.0,0.45,3.0,ArmaAl00
15.0,172.0,138.0,624,4.5,5.0,0.0,80.4,79.2,90.1,59.3,373,2.7,22.0,40.0,20.0,92.0,45.0,0.0,0.0,624,6.0,153.0,24.5,40.0,67.9,83.5,22.0,16.0,159.0,147.0,1.08,0.0,HendDa00
4.0,8.0,6.0,34,5.7,1.0,0.0,81.4,79.1,70.6,60.0,30,5.0,2.0,23.0,1.0,6.0,0.0,0.0,0.0,34,1.0,23.0,67.6,2.0,55.7,,0.0,0.0,0.0,5.0,0.0,0.0,PierAr00
14.0,261.0,240.0,1070,4.5,7.0,2.0,72.9,78.5,72.2,58.9,764,3.18,35.0,47.0,31.0,142.0,88.0,0.0,0.0,1070,9.0,220.0,20.6,54.0,64.1,43.3,56.0,49.0,344.0,286.0,1.2,3.0,RobiJa00
7.0,14.0,11.0,59,5.4,1.0,0.0,78.1,78.4,75.7,60.0,44,4.0,7.0,19.0,2.0,8.0,3.0,0.0,0.0,59,1.0,19.0,32.2,2.0,60.8,61.2,2.0,2.0,10.0,10.0,1.0,0.0,BoonMi00
11.0,138.0,118.0,502,4.3,1.0,0.0,69.8,77.7,89.2,59.9,344,2.92,15.0,55.0,13.0,52.0,62.0,0.0,0.0,502,8.0,192.0,38.2,19.0,32.8,35.8,11.0,7.0,28.0,98.0,0.29,3.0,LindPh00
15.0,215.0,191.0,846,4.4,4.0,1.0,75.7,77.6,79.2,71.4,566,2.96,27.0,61.0,16.0,106.0,85.0,0.0,0.0,846,7.0,219.0,25.9,41.0,56.7,44.8,17.0,14.0,174.0,152.0,1.14,1.0,AkerCa00
16.0,183.0,150.0,665,4.4,4.0,1.0,81.5,77.4,75.5,78.3,375,2.5,8.0,36.0,12.0,84.0,63.0,0.0,0.0,665,5.0,117.0,17.6,36.0,83.0,60.5,28.0,25.0,187.0,144.0,1.3,0.0,MurrLa00
8.0,121.0,104.0,521,5.0,2.0,1.0,79.3,77.0,68.3,54.1,256,2.46,12.0,80.0,11.0,76.0,27.0,0.0,0.0,521,5.0,165.0,31.7,22.0,76.1,60.2,17.0,16.0,156.0,91.0,1.71,0.0,MostRa00
6.0,89.0,75.0,319,4.3,3.0,0.0,70.5,76.9,86.0,59.3,174,2.32,9.0,31.0,9.0,44.0,24.0,0.0,0.0,319,5.0,102.0,32.0,18.0,55.6,34.4,13.0,11.0,61.0,82.0,0.74,1.0,AhmeSa01
9.0,112.0,79.0,449,5.7,1.0,0.0,80.9,76.5,86.2,59.0,269,3.41,12.0,48.0,12.0,29.0,46.0,0.0,0.0,449,6.0,169.0,37.6,19.0,82.6,73.2,8.0,7.0,114.0,48.0,2.38,0.0,MichSo00
15.0,191.0,147.0,682,4.6,6.0,1.0,71.1,76.4,71.6,49.8,533,3.63,27.0,60.0,16.0,50.0,96.0,0.0,0.0,682,7.0,177.0,26.0,35.0,49.6,58.0,25.0,21.0,114.0,160.0,0.71,3.0,GallWa00
9.0,72.0,59.0,270,4.6,0.0,0.0,78.0,76.3,85.0,69.7,170,2.88,14.0,36.0,7.0,39.0,16.0,0.0,0.0,270,4.0,110.0,40.7,15.0,78.3,53.5,24.0,19.0,173.0,90.0,1.92,2.0,JackJu01
17.0,148.0,7.0,18,2.6,0.0,0.0,63.1,76.1,74.3,59.1,12,1.71,0.0,7.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,6.0,54.8,56.4,6.0,6.0,43.0,72.0,0.6,0.0,BurtMi00
16.0,131.0,4.0,7,1.8,0.0,0.0,68.6,75.8,74.0,64.4,3,0.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,4.0,60.0,65.1,14.0,11.0,59.0,65.0,0.91,2.0,SmitKe03
14.0,170.0,119.0,502,4.2,4.0,0.0,73.0,75.8,89.6,49.3,340,2.86,22.0,31.0,12.0,72.0,44.0,0.0,0.0,502,4.0,104.0,20.7,30.0,61.0,78.9,21.0,18.0,121.0,182.0,0.66,0.0,MossZa00
12.0,220.0,164.0,867,5.3,6.0,4.0,63.0,75.3,34.4,55.3,555,3.38,29.0,82.0,16.0,110.0,48.0,0.0,0.0,867,6.0,290.0,33.4,38.0,33.9,50.1,50.0,28.0,197.0,295.0,0.67,8.0,SandMi01
2.0,9.0,9.0,48,5.3,0.0,0.0,71.3,75.2,77.6,,29,3.22,2.0,19.0,2.0,5.0,4.0,0.0,0.0,48,1.0,19.0,39.6,3.0,53.7,,1.0,1.0,2.0,13.0,0.15,0.0,HillDo00
7.0,45.0,41.0,156,3.8,1.0,1.0,70.1,75.2,42.0,75.3,99,2.41,3.0,13.0,3.0,22.0,19.0,0.0,0.0,156,0.0,0.0,0.0,14.0,52.8,50.9,10.0,9.0,59.0,71.0,0.83,1.0,SmitRo08
18.0,237.0,212.0,921,4.3,9.0,2.0,74.4,75.1,70.7,69.4,673,3.17,36.0,33.0,33.0,90.0,119.0,0.0,0.0,921,7.0,151.0,16.4,49.0,64.4,60.6,52.0,40.0,319.0,279.0,1.14,5.0,HuntKa00
13.0,181.0,157.0,758,4.8,5.0,1.0,77.3,75.0,77.9,60.6,492,3.13,29.0,29.0,22.0,122.0,33.0,0.0,0.0,758,6.0,129.0,17.0,46.0,80.1,34.0,47.0,38.0,292.0,228.0,1.28,3.0,CarsCh00
3.0,69.0,59.0,225,3.8,5.0,0.0,75.6,74.9,85.1,34.4,155,2.63,12.0,15.0,4.0,27.0,32.0,0.0,0.0,225,1.0,15.0,6.7,14.0,75.9,53.3,19.0,17.0,149.0,83.0,1.8,0.0,McCaCh01
10.0,131.0,116.0,530,4.6,1.0,1.0,77.0,74.8,73.6,58.3,364,3.14,22.0,27.0,15.0,58.0,42.0,0.0,0.0,530,3.0,65.0,12.3,25.0,81.5,42.3,60.0,54.0,403.0,235.0,1.71,1.0,EkelAu00
15.0,98.0,81.0,319,3.9,5.0,0.0,73.7,74.7,89.3,59.5,185,2.28,14.0,55.0,9.0,49.0,26.0,0.0,0.0,319,5.0,121.0,37.9,16.0,76.9,34.8,45.0,33.0,253.0,213.0,1.19,2.0,McKiJe00
10.0,103.0,67.0,274,4.1,3.0,0.0,78.2,74.3,86.1,70.8,168,2.51,12.0,18.0,6.0,22.0,43.0,0.0,0.0,274,3.0,50.0,18.2,18.0,81.1,70.2,30.0,25.0,192.0,123.0,1.56,1.0,BurkRe00
3.0,20.0,18.0,77,4.3,2.0,0.0,66.3,73.9,76.7,60.0,59,3.28,3.0,13.0,1.0,14.0,4.0,0.0,0.0,77,0.0,0.0,0.0,5.0,52.7,14.9,2.0,1.0,4.0,26.0,0.15,0.0,CollAl00
11.0,145.0,126.0,600,4.8,7.0,2.0,69.1,73.9,52.3,71.6,398,3.16,13.0,34.0,17.0,75.0,51.0,0.0,0.0,600,8.0,166.0,27.7,31.0,48.9,44.8,24.0,13.0,133.0,133.0,1.0,4.0,WilsJe01
5.0,20.0,15.0,76,5.1,0.0,0.0,62.4,73.7,77.4,60.0,36,2.4,1.0,26.0,2.0,10.0,3.0,0.0,0.0,76,1.0,26.0,34.2,3.0,44.6,35.8,10.0,8.0,42.0,33.0,1.27,2.0,PopeTr00
19.0,227.0,172.0,750,4.4,2.0,1.0,66.0,73.6,79.5,64.4,545,3.17,38.0,51.0,23.0,97.0,64.0,0.0,0.0,750,9.0,197.0,26.3,43.0,53.1,57.5,56.0,46.0,313.0,405.0,0.77,6.0,SingDe00
14.0,200.0,180.0,758,4.2,7.0,2.0,69.4,73.4,66.4,64.4,504,2.8,37.0,59.0,19.0,75.0,90.0,0.0,0.0,758,9.0,226.0,29.8,44.0,54.9,64.7,46.0,40.0,245.0,313.0,0.78,4.0,ConnJa00
17.0,108.0,95.0,455,4.8,3.0,0.0,82.4,73.3,90.9,42.8,277,2.92,20.0,33.0,19.0,54.0,32.0,0.0,0.0,455,5.0,136.0,29.9,26.0,91.7,28.9,78.0,65.0,490.0,284.0,1.73,3.0,HineNy00
15.0,203.0,165.0,642,3.9,6.0,1.0,75.1,73.3,79.5,86.6,489,2.96,43.0,25.0,14.0,73.0,89.0,0.0,0.0,642,5.0,96.0,15.0,38.0,73.2,52.4,67.0,59.0,373.0,303.0,1.23,3.0,DaviMi01
12.0,91.0,84.0,334,4.0,2.0,1.0,72.6,73.2,87.0,77.2,252,3.0,14.0,16.0,10.0,53.0,30.0,0.0,0.0,322,3.0,48.0,14.4,22.0,68.7,47.0,21.0,16.0,138.0,160.0,0.86,1.0,BellLe00
19.0,94.0,67.0,304,4.5,2.0,0.0,65.3,73.1,86.0,60.4,181,2.7,7.0,16.0,11.0,48.0,18.0,0.0,0.0,304,1.0,16.0,5.3,23.0,55.6,41.8,37.0,25.0,151.0,252.0,0.6,3.0,WillDa10
11.0,109.0,91.0,303,3.3,3.0,1.0,62.7,73.0,67.1,43.2,224,2.46,14.0,17.0,4.0,49.0,38.0,0.0,0.0,303,1.0,17.0,5.6,25.0,53.5,21.4,36.0,29.0,166.0,143.0,1.16,3.0,BallKa00
12.0,164.0,147.0,691,4.7,6.0,2.0,62.9,72.8,60.3,54.3,383,2.61,22.0,48.0,18.0,98.0,49.0,0.0,0.0,691,10.0,248.0,35.9,38.0,45.5,51.5,46.0,33.0,314.0,333.0,0.94,4.0,JohnDa08
15.0,45.0,35.0,170,4.9,0.0,0.0,66.4,72.6,81.5,60.0,100,2.86,4.0,23.0,5.0,19.0,15.0,0.0,0.0,170,2.0,43.0,25.3,10.0,67.6,36.7,13.0,12.0,81.0,83.0,0.98,0.0,FreeRo00
11.0,97.0,85.0,361,4.2,4.0,1.0,67.1,72.4,87.2,59.6,254,2.99,14.0,50.0,9.0,53.0,28.0,0.0,0.0,361,8.0,169.0,46.8,21.0,58.0,32.1,20.0,16.0,93.0,132.0,0.7,1.0,HydeCa00
1.0,6.0,6.0,31,5.2,0.0,0.0,73.0,71.7,70.6,,16,2.67,1.0,12.0,1.0,3.0,3.0,0.0,0.0,31,0.0,0.0,0.0,1.0,56.5,73.6,0.0,0.0,0.0,4.0,0.0,0.0,ScarBo01
16.0,106.0,93.0,423,4.5,3.0,1.0,68.7,71.5,65.6,46.7,249,2.68,10.0,43.0,8.0,58.0,35.0,0.0,0.0,423,6.0,142.0,33.6,20.0,58.0,64.0,21.0,17.0,84.0,105.0,0.8,1.0,BookDe00
1.0,3.0,3.0,13,4.3,0.0,0.0,72.6,70.9,67.2,,8,2.67,1.0,6.0,0.0,0.0,2.0,0.0,0.0,13,0.0,0.0,0.0,1.0,58.2,,0.0,0.0,0.0,2.0,0.0,0.0,JoneTo04
17.0,191.0,161.0,667,4.1,9.0,0.0,65.5,70.9,90.6,61.1,441,2.74,23.0,46.0,11.0,54.0,102.0,0.0,0.0,667,7.0,176.0,26.4,35.0,58.9,28.4,67.0,54.0,381.0,318.0,1.2,7.0,FourLe00
10.0,165.0,142.0,584,4.1,3.0,2.0,74.5,70.5,61.2,59.9,360,2.54,31.0,26.0,12.0,67.0,67.0,0.0,0.0,584,5.0,101.0,17.3,27.0,75.4,71.9,47.0,41.0,388.0,208.0,1.87,3.0,GaskMy00
8.0,41.0,34.0,108,3.2,2.0,0.0,72.1,70.4,81.6,60.0,92,2.71,6.0,13.0,2.0,25.0,6.0,0.0,0.0,108,0.0,0.0,0.0,9.0,83.3,24.4,20.0,17.0,111.0,85.0,1.31,1.0,DallDe00
11.0,58.0,54.0,254,4.7,1.0,0.0,69.1,70.0,85.0,59.5,122,2.26,4.0,34.0,4.0,45.0,9.0,0.0,0.0,254,2.0,50.0,19.7,11.0,66.2,50.4,21.0,16.0,99.0,100.0,0.99,0.0,JohnTy02
15.0,57.0,3.0,8,2.7,0.0,0.0,66.1,69.9,68.2,62.9,8,2.67,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,2.0,48.6,78.2,2.0,1.0,5.0,13.0,0.38,1.0,SherAn00
8.0,50.0,31.0,130,4.2,0.0,2.0,55.0,69.9,23.0,60.0,87,2.81,4.0,19.0,4.0,9.0,21.0,0.0,0.0,130,1.0,19.0,14.6,5.0,26.3,84.3,10.0,5.0,34.0,51.0,0.67,3.0,VaugKe00
15.0,290.0,244.0,979,4.0,6.0,6.0,65.3,69.8,31.3,62.2,688,2.82,43.0,31.0,22.0,159.0,76.0,0.0,0.0,979,5.0,114.0,11.6,62.0,49.1,64.1,68.0,52.0,338.0,387.0,0.87,8.0,ElliEz00
12.0,48.0,33.0,166,5.0,0.0,1.0,65.2,69.4,54.0,60.8,99,3.0,5.0,28.0,4.0,17.0,15.0,0.0,0.0,166,3.0,77.0,46.4,7.0,41.0,63.6,4.0,3.0,14.0,29.0,0.48,1.0,JohnDE04
13.0,125.0,114.0,521,4.6,8.0,3.0,69.4,69.4,56.4,59.3,275,2.41,17.0,54.0,13.0,56.0,50.0,0.0,0.0,521,6.0,139.0,26.7,31.0,69.4,44.9,56.0,46.0,357.0,226.0,1.58,4.0,SwifDA00
1.0,4.0,4.0,26,6.5,0.0,0.0,72.6,69.3,70.6,,10,2.5,1.0,18.0,1.0,3.0,1.0,0.0,0.0,26,1.0,18.0,69.2,2.0,76.2,,3.0,3.0,30.0,7.0,4.29,0.0,MackMa00
8.0,63.0,13.0,67,5.2,0.0,0.0,65.9,69.3,84.2,64.7,26,2.0,1.0,21.0,2.0,9.0,1.0,0.0,0.0,67,1.0,21.0,31.3,4.0,62.0,,13.0,11.0,84.0,71.0,1.18,1.0,ErviTy00
16.0,91.0,2.0,7,3.5,0.0,0.0,56.8,68.7,70.0,50.4,5,2.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1.0,56.4,82.9,7.0,5.0,25.0,31.0,0.81,1.0,NabeGa00
6.0,29.0,23.0,110,4.8,0.0,0.0,61.2,68.3,79.8,60.0,67,2.91,3.0,28.0,2.0,7.0,13.0,0.0,0.0,110,1.0,28.0,25.5,5.0,33.5,34.4,2.0,1.0,4.0,14.0,0.29,1.0,TaylJJ01
16.0,108.0,80.0,374,4.7,1.0,1.0,68.2,68.2,52.2,68.6,242,3.03,14.0,56.0,9.0,48.0,28.0,0.0,0.0,374,4.0,112.0,29.9,16.0,68.1,51.7,31.0,25.0,212.0,211.0,1.0,0.0,ScotBo02
12.0,18.0,10.0,33,3.3,0.0,0.0,65.0,68.1,79.2,57.5,29,2.9,4.0,13.0,2.0,5.0,4.0,0.0,0.0,33,0.0,0.0,0.0,2.0,58.6,72.4,3.0,3.0,16.0,24.0,0.67,0.0,CannTr00
13.0,104.0,84.0,308,3.7,1.0,0.0,67.8,67.8,87.2,57.9,245,2.92,20.0,22.0,7.0,53.0,30.0,0.0,0.0,308,3.0,56.0,18.2,17.0,62.4,52.1,15.0,12.0,105.0,67.0,1.57,1.0,WilkJo01
16.0,82.0,65.0,234,3.6,1.0,0.0,69.6,67.7,89.9,55.7,192,2.95,12.0,13.0,6.0,49.0,13.0,0.0,0.0,234,0.0,0.0,0.0,12.0,69.0,,25.0,21.0,132.0,124.0,1.06,1.0,PattCo00
6.0,40.0,23.0,115,5.0,0.0,0.0,62.0,67.4,79.5,60.7,69,3.0,5.0,36.0,3.0,14.0,8.0,0.0,0.0,115,1.0,36.0,31.3,5.0,48.1,77.6,7.0,4.0,40.0,36.0,1.11,1.0,MontTy01
18.0,132.0,110.0,449,4.1,5.0,1.0,57.8,67.2,69.9,57.8,243,2.21,17.0,19.0,12.0,72.0,38.0,0.0,0.0,449,1.0,19.0,4.2,30.0,47.8,40.1,34.0,25.0,175.0,284.0,0.62,2.0,BrowMa03
3.0,18.0,14.0,74,5.3,0.0,0.0,62.6,66.8,78.1,60.0,32,2.29,0.0,17.0,2.0,10.0,2.0,0.0,0.0,74,2.0,33.0,44.6,3.0,55.6,83.4,9.0,6.0,41.0,54.0,0.76,1.0,CoheTa00
9.0,66.0,55.0,238,4.3,1.0,0.0,69.1,66.7,83.6,61.0,142,2.58,5.0,20.0,8.0,10.0,42.0,0.0,0.0,238,2.0,39.0,16.4,13.0,63.8,84.4,4.0,3.0,19.0,32.0,0.59,0.0,MorrAl00
14.0,70.0,63.0,268,4.3,1.0,1.0,59.0,66.4,57.5,60.0,119,1.89,5.0,24.0,4.0,43.0,19.0,0.0,0.0,268,2.0,39.0,14.6,8.0,43.0,57.2,21.0,17.0,75.0,139.0,0.54,1.0,SmitIt00
3.0,3.0,2.0,9,4.5,0.0,0.0,71.2,65.9,65.2,60.0,7,3.5,0.0,6.0,0.0,2.0,0.0,0.0,0.0,9,0.0,0.0,0.0,1.0,,63.8,0.0,0.0,0.0,0.0,,0.0,PerrSe00
13.0,37.0,21.0,75,3.6,1.0,0.0,56.4,65.9,78.8,45.6,44,2.1,0.0,7.0,0.0,8.0,12.0,0.0,0.0,75,0.0,0.0,0.0,3.0,56.7,17.5,6.0,5.0,25.0,53.0,0.47,1.0,ClemCo00
6.0,30.0,26.0,157,6.0,0.0,1.0,67.2,65.8,28.7,60.0,126,4.85,7.0,55.0,2.0,19.0,5.0,0.0,0.0,157,2.0,72.0,45.9,5.0,65.1,69.7,5.0,5.0,30.0,20.0,1.5,0.0,WillTr06
5.0,24.0,15.0,89,5.9,0.0,1.0,62.4,65.6,25.2,59.1,57,3.8,3.0,34.0,1.0,8.0,4.0,0.0,0.0,89,1.0,34.0,38.2,6.0,56.0,66.6,7.0,5.0,63.0,48.0,1.31,1.0,YeldT.00
12.0,10.0,8.0,42,5.3,0.0,0.0,66.1,65.5,80.7,60.1,22,2.75,1.0,13.0,1.0,5.0,2.0,0.0,0.0,42,0.0,0.0,0.0,4.0,71.9,14.6,8.0,8.0,58.0,52.0,1.12,0.0,AbduAm00
7.0,27.0,16.0,64,4.0,0.0,0.0,63.4,65.5,76.0,60.3,38,2.38,1.0,9.0,0.0,12.0,4.0,0.0,0.0,64,0.0,0.0,0.0,2.0,52.6,73.4,2.0,1.0,3.0,19.0,0.16,0.0,HoweGr00
4.0,38.0,31.0,91,2.9,0.0,0.0,63.6,65.4,80.2,60.0,65,2.1,5.0,16.0,1.0,17.0,14.0,0.0,0.0,91,1.0,16.0,17.6,2.0,55.8,62.9,9.0,5.0,30.0,33.0,0.91,1.0,WashDe00
15.0,297.0,239.0,955,4.0,10.0,3.0,60.9,65.3,60.1,51.2,595,2.49,31.0,69.0,25.0,109.0,118.0,0.0,0.0,955,9.0,240.0,25.1,59.0,47.0,60.0,29.0,25.0,137.0,251.0,0.55,3.0,DrakKe00
16.0,113.0,100.0,465,4.7,1.0,2.0,57.9,65.2,48.2,59.9,295,2.95,20.0,62.0,9.0,64.0,30.0,0.0,0.0,465,4.0,136.0,29.2,18.0,39.4,43.5,28.0,25.0,199.0,165.0,1.21,3.0,HillBr02
10.0,72.0,59.0,254,4.3,0.0,2.0,67.0,65.1,28.4,58.2,142,2.41,6.0,24.0,5.0,34.0,22.0,0.0,0.0,254,1.0,24.0,9.4,12.0,70.6,55.0,9.0,9.0,96.0,63.0,1.52,0.0,BreiMa00
5.0,22.0,22.0,95,4.3,0.0,0.0,66.6,64.9,77.8,,87,3.95,4.0,15.0,3.0,20.0,2.0,0.0,0.0,95,1.0,15.0,15.8,6.0,61.5,78.4,1.0,1.0,5.0,4.0,1.25,0.0,ForeDO00
17.0,55.0,48.0,208,4.3,1.0,0.0,58.1,64.5,83.5,57.0,142,2.96,7.0,20.0,6.0,35.0,13.0,0.0,0.0,208,5.0,86.0,41.3,8.0,44.9,60.1,15.0,12.0,55.0,154.0,0.36,1.0,McNiJe00
13.0,29.0,22.0,123,5.6,1.0,1.0,57.8,63.9,42.9,29.0,95,4.32,5.0,20.0,3.0,10.0,11.0,0.0,0.0,123,2.0,38.0,30.9,7.0,52.4,66.9,22.0,19.0,138.0,123.0,1.12,2.0,RichJa01
6.0,135.0,119.0,428,3.6,3.0,1.0,65.3,63.5,71.0,59.0,303,2.55,14.0,34.0,6.0,76.0,43.0,0.0,0.0,428,3.0,78.0,18.2,20.0,66.5,60.6,23.0,21.0,138.0,128.0,1.08,1.0,MixoJo00
10.0,38.0,32.0,145,4.5,0.0,0.0,58.8,62.8,80.9,64.8,101,3.16,7.0,25.0,5.0,20.0,10.0,0.0,0.0,145,2.0,42.0,29.0,6.0,55.1,52.0,19.0,10.0,54.0,121.0,0.45,1.0,OgunDa00
4.0,9.0,7.0,24,3.4,0.0,0.0,61.6,62.7,74.7,60.0,18,2.57,1.0,7.0,0.0,3.0,4.0,0.0,0.0,24,0.0,0.0,0.0,1.0,55.7,68.8,0.0,0.0,0.0,3.0,0.0,0.0,DowdRi01
2.0,5.0,2.0,8,4.0,0.0,0.0,66.6,62.6,65.2,60.0,5,2.5,1.0,5.0,0.0,2.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,,77.2,0.0,0.0,0.0,0.0,,0.0,WillDe07
