#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
17.0,65.0,54.0,278,5.1,2.0,0.0,73.5,69.2,85.0,60.0,124.0,2.3,12.0,68.0,6.0,19.0,31.0,0.0,0.0,278,3.0,99.0,35.6,13.0,82.1,62.7,29.0,24.0,195.0,87.0,2.24,1.0,McKiJe00
12.0,253.0,203.0,895,4.4,3.0,2.0,71.1,69.1,73.9,63.8,411.0,2.02,35.0,48.0,28.0,72.0,123.0,0.0,0.0,895,14.0,313.0,35.0,43.0,70.1,61.0,45.0,32.0,292.0,254.0,1.15,2.0,McCoLe01
12.0,204.0,182.0,740,4.1,2.0,0.0,69.4,68.8,90.6,60.6,422.0,2.32,34.0,45.0,18.0,119.0,60.0,0.0,0.0,740,7.0,177.0,23.9,25.0,65.7,63.2,43.0,36.0,279.0,287.0,0.97,2.0,YeldT.00
17.0,390.0,350.0,1530,4.4,11.0,8.0,65.7,68.3,28.3,58.8,804.0,2.3,53.0,80.0,44.0,127.0,203.0,0.0,0.0,1530,17.0,524.0,34.2,74.0,48.8,52.6,35.0,32.0,235.0,231.0,1.02,1.0,PeteAd01
17.0,145.0,7.0,35,5.0,0.0,0.0,66.3,68.1,71.4,65.1,19.0,2.71,1.0,16.0,1.0,0.0,0.0,0.0,0.0,35,1.0,16.0,45.7,3.0,49.8,68.1,0.0,0.0,0.0,26.0,0.0,0.0,ProsJa00
3.0,17.0,13.0,47,3.6,1.0,0.0,77.1,67.6,76.0,60.0,30.0,2.31,2.0,7.0,0.0,11.0,1.0,0.0,0.0,47,0.0,0.0,0.0,2.0,87.3,87.4,5.0,5.0,29.0,17.0,1.71,0.0,TaliLo00
17.0,235.0,211.0,910,4.3,4.0,5.0,69.2,67.6,35.1,60.1,575.0,2.73,29.0,61.0,23.0,150.0,43.0,0.0,0.0,910,13.0,305.0,33.5,47.0,57.9,79.8,27.0,22.0,190.0,179.0,1.06,1.0,LacyEd00
15.0,174.0,148.0,537,3.6,6.0,0.0,61.1,67.2,90.3,73.2,260.0,1.76,7.0,23.0,11.0,91.0,48.0,0.0,0.0,537,2.0,39.0,7.3,28.0,46.1,41.8,40.0,22.0,279.0,166.0,1.68,8.0,LangJe00
16.0,114.0,104.0,379,3.6,0.0,1.0,71.5,67.0,78.9,60.0,243.0,2.34,17.0,39.0,7.0,69.0,27.0,0.0,0.0,379,4.0,94.0,24.8,20.0,83.6,43.3,70.0,61.0,534.0,341.0,1.57,3.0,JohnDu00
12.0,54.0,49.0,292,6.0,3.0,1.0,66.2,66.6,51.1,75.9,125.0,2.55,3.0,63.0,8.0,18.0,26.0,0.0,0.0,292,5.0,161.0,55.1,11.0,65.1,41.7,19.0,15.0,148.0,126.0,1.17,0.0,ElliAn00
10.0,169.0,151.0,641,4.2,2.0,0.0,64.3,66.5,90.4,59.7,332.0,2.2,25.0,33.0,19.0,131.0,14.0,0.0,0.0,641,10.0,199.0,31.0,42.0,55.7,59.2,35.0,31.0,153.0,219.0,0.7,1.0,ForsJu00
4.0,6.0,5.0,67,13.4,0.0,0.0,80.2,66.4,79.6,60.0,25.0,5.0,1.0,45.0,1.0,2.0,3.0,0.0,0.0,67,1.0,45.0,67.2,1.0,90.8,42.6,22.0,21.0,215.0,65.0,3.31,0.0,DunbLa00
16.0,134.0,6.0,14,2.3,1.0,0.0,71.9,66.4,80.8,67.6,7.0,1.17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,5.0,73.1,64.1,13.0,10.0,135.0,89.0,1.52,1.0,MillBr02
11.0,92.0,70.0,313,4.5,1.0,2.0,67.3,66.4,44.0,67.1,192.0,2.74,10.0,24.0,11.0,52.0,13.0,0.0,0.0,313,5.0,101.0,32.3,18.0,67.0,78.2,60.0,47.0,388.0,236.0,1.64,3.0,PoweBi00
6.0,17.0,17.0,52,3.1,0.0,0.0,66.7,66.2,30.0,,52.0,3.06,6.0,11.0,1.0,10.0,7.0,0.0,0.0,52,0.0,0.0,0.0,4.0,65.2,70.0,6.0,6.0,27.0,35.0,0.77,0.0,HaynJa00
16.0,99.0,7.0,13,1.9,1.0,0.0,85.2,65.7,73.8,84.0,9.0,1.29,0.0,3.0,0.0,1.0,2.0,0.0,0.0,13,0.0,0.0,0.0,5.0,69.0,67.7,5.0,5.0,44.0,32.0,1.38,0.0,FowlJa00
7.0,26.0,20.0,93,4.7,0.0,1.0,58.1,65.6,77.3,60.0,43.0,2.15,2.0,25.0,3.0,12.0,6.0,0.0,0.0,93,1.0,25.0,26.9,4.0,55.1,2.9,0.0,0.0,0.0,6.0,0.0,0.0,TodmJo00
13.0,116.0,106.0,539,5.1,6.0,3.0,63.0,65.2,48.7,67.2,284.0,2.68,14.0,63.0,14.0,85.0,20.0,0.0,0.0,539,7.0,202.0,37.5,32.0,52.7,69.6,27.0,20.0,146.0,108.0,1.35,4.0,MathRy00
12.0,188.0,166.0,769,4.6,6.0,2.0,66.8,64.8,66.7,71.0,483.0,2.91,27.0,70.0,23.0,91.0,68.0,0.0,0.0,769,10.0,279.0,36.3,43.0,70.9,57.1,57.0,50.0,405.0,267.0,1.52,1.0,IngrMa01
16.0,287.0,266.0,1066,4.0,6.0,4.0,64.5,64.4,65.4,61.1,622.0,2.34,43.0,54.0,20.0,103.0,154.0,0.0,0.0,1066,12.0,320.0,30.0,50.0,54.0,79.3,49.0,41.0,232.0,274.0,0.85,3.0,MurrLa00
15.0,302.0,265.0,1057,4.0,12.0,3.0,68.1,64.3,59.3,59.2,547.0,2.06,36.0,39.0,32.0,206.0,37.0,0.0,0.0,1057,15.0,303.0,28.7,68.0,70.9,72.8,92.0,73.0,578.0,361.0,1.6,7.0,FreeDe00
14.0,41.0,36.0,241,6.7,0.0,1.0,64.3,64.1,57.7,60.0,117.0,3.25,5.0,42.0,5.0,16.0,13.0,0.0,0.0,241,5.0,147.0,61.0,9.0,70.1,35.2,52.0,43.0,329.0,204.0,1.61,4.0,ThomCh03
4.0,53.0,48.0,189,3.9,0.0,1.0,70.6,64.1,46.6,60.0,111.0,2.31,11.0,47.0,4.0,36.0,11.0,0.0,0.0,189,3.0,94.0,49.7,8.0,89.4,74.4,14.0,9.0,97.0,30.0,3.23,0.0,HarrDu01
14.0,162.0,143.0,520,3.6,3.0,1.0,68.3,63.8,76.1,67.5,351.0,2.45,18.0,38.0,12.0,85.0,54.0,0.0,0.0,520,8.0,177.0,34.0,28.0,62.7,84.3,27.0,21.0,174.0,174.0,1.0,1.0,AndrAn00
4.0,40.0,31.0,74,2.4,2.0,0.0,65.2,63.3,80.3,60.0,58.0,1.87,3.0,8.0,0.0,5.0,26.0,0.0,0.0,74,0.0,0.0,0.0,6.0,65.1,78.4,2.0,2.0,22.0,17.0,1.29,0.0,JackSt00
16.0,208.0,185.0,706,3.8,4.0,0.0,65.3,63.3,90.6,69.8,426.0,2.3,21.0,54.0,17.0,128.0,43.0,0.0,0.0,706,9.0,252.0,35.7,33.0,62.6,70.0,21.0,19.0,182.0,194.0,0.94,1.0,CrowIs00
16.0,285.0,260.0,967,3.7,6.0,4.0,61.6,63.2,51.1,60.1,581.0,2.23,36.0,37.0,23.0,116.0,137.0,0.0,0.0,967,12.0,246.0,25.4,45.0,52.0,75.5,52.0,34.0,267.0,291.0,0.92,5.0,GoreFr00
1.0,2.0,2.0,5,2.5,0.0,0.0,64.2,63.1,68.6,,3.0,1.5,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,59.9,76.4,1.0,1.0,2.0,6.0,0.33,0.0,MageTe00
7.0,47.0,43.0,159,3.7,2.0,1.0,61.0,63.1,44.7,60.0,88.0,2.05,5.0,11.0,2.0,19.0,23.0,0.0,0.0,159,0.0,0.0,0.0,13.0,60.4,12.0,3.0,3.0,19.0,25.0,0.76,0.0,CareKa00
2.0,3.0,1.0,11,11.0,0.0,0.0,66.9,62.8,61.9,60.0,5.0,5.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,11,0.0,0.0,0.0,1.0,59.9,,0.0,0.0,0.0,1.0,0.0,0.0,SmitAn01
1.0,2.0,2.0,12,6.0,0.0,0.0,63.9,62.8,65.2,,3.0,1.5,0.0,12.0,1.0,0.0,2.0,0.0,0.0,12,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,WillTr03
16.0,99.0,83.0,317,3.8,3.0,0.0,65.4,62.8,90.8,61.2,169.0,2.04,8.0,27.0,10.0,59.0,22.0,0.0,0.0,317,2.0,42.0,13.2,21.0,66.6,78.9,73.0,55.0,388.0,256.0,1.52,4.0,SproDa00
9.0,42.0,4.0,9,2.3,1.0,0.0,46.5,62.7,71.6,53.7,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,3.0,40.4,44.1,8.0,5.0,30.0,37.0,0.81,2.0,JohnAu00
15.0,68.0,8.0,32,4.0,0.0,0.0,63.4,62.3,72.5,70.6,13.0,1.63,0.0,19.0,1.0,6.0,1.0,0.0,0.0,32,1.0,19.0,59.4,3.0,51.0,46.7,1.0,1.0,0.0,26.0,0.0,0.0,ColeDe00
6.0,3.0,2.0,5,2.5,0.0,0.0,57.3,62.2,66.7,60.0,3.0,1.5,1.0,3.0,0.0,2.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,51.8,79.9,1.0,1.0,6.0,17.0,0.35,0.0,SmitRo06
18.0,226.0,206.0,954,4.6,7.0,2.0,63.6,62.1,70.7,76.3,593.0,2.88,34.0,48.0,27.0,162.0,32.0,0.0,0.0,954,13.0,346.0,36.3,43.0,56.7,79.5,41.0,34.0,222.0,282.0,0.79,2.0,AndeC.00
15.0,55.0,10.0,36,3.6,0.0,0.0,73.5,62.0,82.7,77.1,19.0,1.9,0.0,12.0,1.0,9.0,1.0,0.0,0.0,36,0.0,0.0,0.0,2.0,74.2,64.8,36.0,30.0,269.0,158.0,1.7,1.0,ReecMa00
11.0,46.0,38.0,114,3.0,1.0,1.0,57.5,62.0,56.7,60.2,77.0,2.03,4.0,11.0,2.0,23.0,14.0,0.0,0.0,114,0.0,0.0,0.0,7.0,41.1,54.8,5.0,4.0,37.0,57.0,0.65,0.0,DaviKn00
9.0,43.0,36.0,153,4.3,1.0,0.0,63.1,61.9,81.2,60.0,97.0,2.69,8.0,17.0,4.0,24.0,8.0,0.0,0.0,153,2.0,32.0,20.9,7.0,59.9,81.2,3.0,3.0,31.0,31.0,1.0,0.0,DarkOr00
15.0,218.0,185.0,721,3.9,5.0,1.0,58.1,61.8,79.1,67.2,385.0,2.08,22.0,38.0,13.0,108.0,75.0,0.0,0.0,721,9.0,208.0,28.8,42.0,46.5,70.5,36.0,23.0,238.0,278.0,0.86,5.0,WestCh01
7.0,33.0,31.0,89,2.9,1.0,0.0,61.4,61.6,82.9,60.0,68.0,2.19,4.0,18.0,2.0,17.0,12.0,0.0,0.0,89,1.0,18.0,20.2,4.0,59.6,76.1,10.0,9.0,65.0,79.0,0.82,0.0,StacZa00
16.0,257.0,239.0,1089,4.6,3.0,3.0,60.1,61.6,62.6,77.2,550.0,2.3,26.0,50.0,27.0,123.0,107.0,0.0,0.0,1089,13.0,346.0,31.8,52.0,58.9,37.5,50.0,40.0,328.0,263.0,1.25,3.0,McFaDa00
6.0,6.0,5.0,20,4.0,0.0,0.0,54.5,61.5,72.6,60.0,5.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,20,0.0,0.0,0.0,1.0,53.9,27.7,7.0,5.0,57.0,33.0,1.73,1.0,TiptZu01
17.0,38.0,29.0,112,3.9,0.0,0.0,64.7,61.4,81.5,59.2,65.0,2.24,4.0,19.0,2.0,7.0,19.0,0.0,0.0,112,1.0,19.0,17.0,3.0,64.0,73.7,23.0,20.0,145.0,100.0,1.45,2.0,AsiaMa00
8.0,43.0,36.0,90,2.5,0.0,0.0,61.2,61.1,81.4,57.7,85.0,2.36,6.0,13.0,3.0,25.0,10.0,0.0,0.0,90,0.0,0.0,0.0,5.0,55.6,84.5,5.0,4.0,-2.0,31.0,-0.06,0.0,RidlSt00
13.0,110.0,90.0,311,3.5,4.0,1.0,66.5,61.1,67.8,60.0,222.0,2.47,13.0,36.0,10.0,39.0,47.0,0.0,0.0,311,3.0,86.0,27.7,18.0,87.2,51.1,27.0,22.0,286.0,87.0,3.29,1.0,BellJo01
17.0,258.0,235.0,844,3.6,12.0,4.0,58.2,60.4,45.4,59.2,494.0,2.1,24.0,38.0,19.0,109.0,121.0,0.0,0.0,844,5.0,123.0,14.6,48.0,47.1,68.0,22.0,18.0,106.0,164.0,0.65,3.0,HillJe01
2.0,10.0,9.0,21,2.3,0.0,0.0,60.7,60.2,72.7,60.0,15.0,1.67,2.0,12.0,2.0,8.0,0.0,0.0,0.0,21,0.0,0.0,0.0,2.0,57.0,76.1,0.0,0.0,0.0,3.0,0.0,0.0,CrocJo00
6.0,25.0,16.0,38,2.4,0.0,0.0,56.3,60.1,77.3,59.9,28.0,1.75,4.0,14.0,1.0,10.0,6.0,0.0,0.0,38,0.0,0.0,0.0,3.0,42.8,70.8,10.0,8.0,69.0,43.0,1.6,2.0,GaskKe00
15.0,226.0,200.0,797,4.0,2.0,2.0,60.9,60.1,67.4,61.0,469.0,2.35,24.0,49.0,19.0,131.0,63.0,0.0,0.0,797,3.0,110.0,13.8,36.0,58.4,75.7,17.0,15.0,109.0,133.0,0.82,0.0,BlueAl00
16.0,150.0,1.0,0,0.0,0.0,0.0,67.2,60.0,67.4,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,53.4,61.9,2.0,2.0,13.0,34.0,0.38,0.0,LaneJo00
4.0,21.0,17.0,60,3.5,0.0,0.0,61.0,60.0,77.1,60.0,28.0,1.65,2.0,12.0,1.0,7.0,10.0,0.0,0.0,60,0.0,0.0,0.0,1.0,57.0,81.7,2.0,2.0,11.0,18.0,0.61,0.0,ZennZa00
19.0,258.0,239.0,917,3.8,7.0,2.0,57.4,60.0,72.3,68.2,513.0,2.15,25.0,72.0,23.0,196.0,36.0,0.0,0.0,917,13.0,295.0,32.2,45.0,44.9,63.7,36.0,25.0,118.0,251.0,0.47,3.0,HillRo00
1.0,1.0,1.0,0,0.0,0.0,0.0,59.0,59.7,27.8,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,MurpMa03
5.0,8.0,6.0,11,1.8,0.0,0.0,59.3,59.6,72.0,60.0,12.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,59.3,54.6,5.0,3.0,7.0,19.0,0.37,0.0,PierBe00
1.0,1.0,1.0,2,2.0,0.0,0.0,58.7,59.5,61.9,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,HuntKe00
3.0,3.0,1.0,2,2.0,0.0,0.0,69.2,59.3,73.5,60.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,67.8,80.2,1.0,1.0,18.0,8.0,2.25,0.0,VargTy00
18.0,128.0,1.0,0,0.0,0.0,0.0,67.9,59.3,70.3,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,58.7,78.3,6.0,6.0,38.0,55.0,0.69,0.0,SherAn00
16.0,189.0,1.0,0,0.0,0.0,0.0,86.6,59.3,73.6,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,68.5,57.4,16.0,13.0,110.0,129.0,0.85,0.0,DiMaPa00
2.0,1.0,1.0,8,-8.0,0.0,1.0,29.8,58.9,16.2,,-7.0,-7.0,0.0,-8.0,0.0,0.0,1.0,0.0,0.0,8,0.0,0.0,0.0,0.0,56.4,72.7,0.0,0.0,0.0,5.0,0.0,0.0,WinsGl00
3.0,4.0,4.0,19,4.8,0.0,0.0,45.5,58.9,68.6,,6.0,1.5,0.0,16.0,1.0,3.0,1.0,0.0,0.0,19,1.0,16.0,84.2,1.0,26.1,,1.0,0.0,0.0,3.0,0.0,1.0,HarrAl00
16.0,115.0,98.0,336,3.4,3.0,0.0,72.6,58.3,90.3,58.5,139.0,1.42,2.0,27.0,5.0,36.0,28.0,0.0,0.0,336,3.0,61.0,18.2,21.0,90.8,42.4,96.0,80.0,755.0,396.0,1.91,4.0,WoodDa02
17.0,237.0,213.0,801,3.8,1.0,0.0,58.0,58.3,90.8,60.2,478.0,2.24,15.0,48.0,16.0,127.0,83.0,0.0,0.0,801,7.0,184.0,23.0,36.0,56.7,59.0,11.0,10.0,55.0,125.0,0.44,0.0,MorrAl00
8.0,25.0,18.0,96,5.3,0.0,0.0,75.5,58.2,78.5,59.2,30.0,1.67,3.0,25.0,4.0,6.0,7.0,0.0,0.0,96,3.0,63.0,65.6,6.0,94.0,72.4,9.0,6.0,39.0,25.0,1.56,0.0,HuntAk01
3.0,31.0,25.0,72,2.9,1.0,0.0,56.1,57.9,78.6,60.0,52.0,2.08,3.0,18.0,1.0,23.0,1.0,0.0,0.0,72,1.0,18.0,25.0,6.0,37.4,83.4,2.0,0.0,0.0,14.0,0.0,0.0,BrowBr02
7.0,61.0,52.0,146,2.8,1.0,0.0,55.8,57.6,83.2,72.5,100.0,1.92,4.0,12.0,2.0,32.0,20.0,0.0,0.0,146,0.0,0.0,0.0,6.0,34.0,69.7,2.0,1.0,-2.0,32.0,-0.06,1.0,CobbDa00
8.0,59.0,56.0,180,3.2,4.0,0.0,61.2,57.5,88.9,60.0,124.0,2.21,13.0,14.0,6.0,36.0,16.0,0.0,0.0,180,0.0,0.0,0.0,14.0,80.0,83.0,20.0,17.0,115.0,65.0,1.77,1.0,RobiKh00
16.0,194.0,1.0,2,2.0,0.0,0.0,66.6,57.4,81.6,75.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,48.9,64.4,2.0,1.0,12.0,58.0,0.21,1.0,FeltJe00
16.0,48.0,4.0,7,1.8,1.0,0.0,59.7,57.4,71.1,58.1,2.0,0.5,0.0,6.0,0.0,0.0,3.0,0.0,0.0,7,0.0,0.0,0.0,1.0,59.4,77.3,4.0,2.0,16.0,28.0,0.57,0.0,JohnWi00
8.0,22.0,18.0,48,2.7,0.0,0.0,56.0,57.4,77.5,60.8,33.0,1.83,1.0,12.0,1.0,14.0,2.0,0.0,0.0,48,0.0,0.0,0.0,2.0,51.3,65.8,8.0,6.0,51.0,32.0,1.59,1.0,ThomJu01
