#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
16.0,323.0,284.0,1105,3.9,8.0,1.0,72.2,71.5,87.6,59.5,722.0,2.54,48.0,87.0,34.0,109.0,154.0,0.0,0.0,1105,13.0,313.0,28.3,57.0,71.7,56.3,73.0,58.0,476.0,320.0,1.49,5.0,GordMe00
3.0,9.0,8.0,30,3.8,0.0,0.0,63.0,71.3,78.2,60.0,21.0,2.63,0.0,12.0,1.0,5.0,3.0,0.0,0.0,30,0.0,0.0,0.0,2.0,56.5,15.6,1.0,1.0,3.0,11.0,0.27,0.0,PerrSe00
18.0,107.0,80.0,354,4.4,4.0,0.0,74.1,71.2,87.3,70.3,243.0,3.04,9.0,28.0,11.0,38.0,35.0,0.0,0.0,354,4.0,82.0,23.2,22.0,71.5,80.9,24.0,20.0,262.0,163.0,1.61,1.0,ClemCo00
9.0,120.0,104.0,383,3.7,5.0,1.0,71.5,70.7,66.5,60.0,253.0,2.43,10.0,16.0,5.0,54.0,50.0,0.0,0.0,383,1.0,16.0,4.2,25.0,54.9,58.2,1.0,1.0,15.0,38.0,0.39,0.0,GillMi00
17.0,349.0,306.0,1213,4.0,6.0,3.0,73.7,70.7,79.8,65.2,654.0,2.14,35.0,48.0,35.0,166.0,132.0,0.0,0.0,1213,17.0,436.0,35.9,62.0,73.4,74.1,79.0,65.0,492.0,357.0,1.38,6.0,McCoLe01
16.0,123.0,82.0,348,4.2,4.0,3.0,78.2,70.5,37.3,63.9,221.0,2.7,15.0,19.0,12.0,46.0,28.0,0.0,0.0,348,4.0,69.0,19.8,25.0,89.4,70.1,90.0,74.0,693.0,333.0,2.08,3.0,JohnDu00
13.0,124.0,108.0,423,3.9,3.0,2.0,67.4,69.5,48.2,59.4,287.0,2.66,12.0,34.0,4.0,66.0,40.0,0.0,0.0,423,3.0,69.0,16.3,23.0,59.2,39.4,18.0,16.0,114.0,90.0,1.27,1.0,BarbPe01
16.0,276.0,261.0,961,3.7,3.0,3.0,70.4,68.9,63.4,59.9,659.0,2.52,35.0,21.0,19.0,197.0,60.0,0.0,0.0,961,7.0,116.0,12.1,49.0,67.0,72.6,36.0,29.0,245.0,198.0,1.24,2.0,GoreFr00
2.0,28.0,26.0,108,4.2,1.0,0.0,69.2,68.6,78.6,60.0,79.0,3.04,2.0,21.0,4.0,13.0,13.0,0.0,0.0,108,3.0,52.0,48.1,6.0,53.8,74.2,0.0,0.0,0.0,9.0,0.0,0.0,RidlSt00
15.0,199.0,178.0,772,4.3,5.0,1.0,67.3,68.5,79.0,59.4,429.0,2.41,26.0,75.0,20.0,108.0,65.0,0.0,0.0,772,9.0,348.0,45.1,31.0,53.3,74.6,29.0,23.0,170.0,158.0,1.08,2.0,PoweBi00
18.0,297.0,249.0,1171,4.7,12.0,3.0,70.5,68.4,64.9,68.3,742.0,2.98,26.0,72.0,23.0,101.0,142.0,0.0,0.0,1171,14.0,443.0,37.8,52.0,69.8,71.1,67.0,60.0,432.0,263.0,1.64,4.0,IngrMa01
8.0,15.0,14.0,56,4.0,0.0,0.0,71.7,68.2,80.0,60.0,34.0,2.43,1.0,10.0,1.0,5.0,7.0,0.0,0.0,56,0.0,0.0,0.0,2.0,73.9,66.2,37.0,33.0,200.0,113.0,1.77,0.0,WoodDa02
8.0,79.0,71.0,273,3.8,3.0,0.0,72.5,67.7,86.2,60.0,154.0,2.17,4.0,37.0,2.0,42.0,25.0,0.0,0.0,273,1.0,37.0,13.6,13.0,76.7,66.3,27.0,23.0,173.0,148.0,1.17,0.0,MontTy01
16.0,360.0,337.0,1358,4.0,10.0,3.0,72.2,67.5,83.4,57.3,860.0,2.55,46.0,27.0,35.0,143.0,171.0,0.0,0.0,1350,16.0,285.0,21.0,77.0,77.0,79.1,112.0,94.0,743.0,557.0,1.33,4.0,BellLe00
18.0,142.0,8.0,20,2.5,1.0,0.0,59.9,67.2,74.4,50.4,16.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,20,0.0,0.0,0.0,6.0,57.1,89.1,8.0,7.0,68.0,42.0,1.62,1.0,HamxC.00
6.0,29.0,23.0,53,2.3,1.0,0.0,70.6,67.0,79.2,71.2,50.0,2.17,1.0,7.0,0.0,8.0,15.0,0.0,0.0,53,0.0,0.0,0.0,9.0,71.2,69.4,11.0,9.0,56.0,69.0,0.81,0.0,TurbRo00
16.0,310.0,276.0,1122,4.1,9.0,1.0,63.9,66.5,86.3,59.1,696.0,2.52,34.0,53.0,32.0,210.0,63.0,0.0,0.0,1122,15.0,364.0,32.4,61.0,39.7,75.6,31.0,23.0,125.0,190.0,0.66,6.0,HowaJo00
5.0,5.0,5.0,8,1.6,0.0,0.0,67.5,66.4,75.7,,5.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,8,0.0,0.0,0.0,3.0,59.3,,0.0,0.0,0.0,1.0,0.0,0.0,WatsTe00
13.0,50.0,47.0,260,5.5,2.0,2.0,74.6,66.4,29.3,59.8,146.0,3.11,7.0,35.0,7.0,16.0,27.0,0.0,0.0,260,3.0,89.0,34.2,12.0,82.7,68.8,31.0,27.0,279.0,122.0,2.29,2.0,EkelAu00
16.0,63.0,56.0,275,4.9,1.0,2.0,68.9,66.4,30.2,68.0,117.0,2.09,7.0,52.0,6.0,31.0,22.0,0.0,0.0,275,2.0,86.0,31.3,10.0,75.0,61.9,31.0,27.0,256.0,130.0,1.97,1.0,RichJa01
16.0,284.0,240.0,938,3.9,8.0,2.0,58.0,66.4,75.1,75.8,609.0,2.54,45.0,61.0,27.0,187.0,49.0,0.0,0.0,938,11.0,271.0,28.9,44.0,41.3,46.9,83.0,59.0,350.0,376.0,0.93,9.0,HydeCa00
16.0,169.0,153.0,591,3.9,4.0,0.0,68.7,66.2,90.4,67.9,329.0,2.15,17.0,37.0,13.0,48.0,90.0,0.0,0.0,591,5.0,107.0,18.1,38.0,71.0,66.0,55.0,46.0,250.0,218.0,1.15,3.0,AlleJa01
18.0,271.0,241.0,910,3.8,9.0,1.0,67.7,66.2,83.5,61.2,607.0,2.52,35.0,46.0,21.0,148.0,92.0,0.0,0.0,910,8.0,239.0,26.3,46.0,62.2,70.3,21.0,19.0,131.0,145.0,0.9,1.0,MurrLa00
14.0,55.0,31.0,124,4.0,2.0,0.0,68.5,66.1,80.3,67.0,85.0,2.74,4.0,14.0,2.0,17.0,14.0,0.0,0.0,124,0.0,0.0,0.0,7.0,61.2,75.7,5.0,4.0,38.0,27.0,1.41,1.0,PennEl00
17.0,203.0,180.0,747,4.2,5.0,1.0,70.1,65.9,79.7,59.3,536.0,2.98,20.0,52.0,18.0,138.0,35.0,0.0,0.0,747,12.0,290.0,38.8,34.0,71.6,77.2,40.0,31.0,341.0,222.0,1.54,4.0,ColeTe01
8.0,31.0,18.0,95,5.3,1.0,0.0,66.9,65.6,77.0,58.4,75.0,4.17,3.0,43.0,4.0,1.0,17.0,0.0,0.0,95,1.0,43.0,45.3,5.0,61.4,,1.0,1.0,2.0,5.0,0.4,0.0,ArtiCa00
19.0,230.0,202.0,896,4.4,5.0,1.0,63.5,65.6,80.3,70.3,713.0,3.53,40.0,68.0,24.0,95.0,106.0,0.0,0.0,896,12.0,340.0,37.9,39.0,57.1,51.3,8.0,8.0,50.0,124.0,0.4,0.0,BlouLe00
16.0,116.0,4.0,9,2.3,0.0,0.0,53.0,65.2,70.0,51.9,8.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,2.0,54.6,89.3,3.0,2.0,8.0,40.0,0.2,0.0,BurtMi00
11.0,12.0,8.0,23,2.9,0.0,0.0,50.7,65.2,82.8,59.4,15.0,1.88,1.0,11.0,1.0,6.0,1.0,0.0,0.0,23,0.0,0.0,0.0,1.0,39.5,46.5,6.0,4.0,31.0,37.0,0.84,2.0,HuntAk01
16.0,92.0,84.0,286,3.4,3.0,1.0,71.0,65.2,69.5,59.0,224.0,2.67,13.0,21.0,9.0,49.0,31.0,0.0,0.0,286,2.0,39.0,13.6,11.0,75.9,78.8,68.0,53.0,444.0,271.0,1.64,4.0,RiddTh00
14.0,124.0,115.0,547,4.8,1.0,0.0,64.5,65.2,89.0,59.7,380.0,3.3,17.0,70.0,13.0,73.0,39.0,0.0,0.0,547,6.0,163.0,29.8,25.0,63.3,41.2,8.0,7.0,45.0,60.0,0.75,1.0,MorrAl00
2.0,9.0,8.0,29,3.6,0.0,0.0,68.4,65.0,73.8,,18.0,2.25,0.0,11.0,1.0,3.0,5.0,0.0,0.0,29,0.0,0.0,0.0,1.0,71.2,72.4,1.0,1.0,11.0,4.0,2.75,0.0,BrowMa02
16.0,140.0,87.0,370,4.3,2.0,2.0,77.5,64.9,50.8,61.9,204.0,2.34,10.0,46.0,11.0,61.0,18.0,0.0,0.0,370,7.0,186.0,50.3,16.0,84.9,66.2,65.0,53.0,353.0,198.0,1.78,2.0,CoheTa00
17.0,245.0,123.0,451,3.7,2.0,1.0,74.6,64.8,81.4,71.1,258.0,2.1,16.0,40.0,8.0,38.0,73.0,1.0,5.0,446,4.0,88.0,19.5,21.0,84.4,42.4,112.0,86.0,752.0,481.0,1.56,3.0,McCaCh01
16.0,269.0,238.0,888,3.7,3.0,1.0,68.9,64.7,84.5,43.3,584.0,2.45,21.0,21.0,22.0,157.0,61.0,0.0,0.0,888,8.0,140.0,15.8,43.0,75.1,66.9,42.0,36.0,327.0,336.0,0.97,0.0,MillLa01
10.0,74.0,64.0,294,4.6,2.0,2.0,74.2,64.5,42.5,60.3,167.0,2.61,13.0,61.0,8.0,20.0,32.0,0.0,0.0,294,4.0,108.0,36.7,11.0,89.9,63.1,51.0,39.0,510.0,218.0,2.34,1.0,ThomCh03
16.0,118.0,105.0,458,4.4,2.0,0.0,67.3,64.5,89.7,60.3,281.0,2.68,17.0,25.0,14.0,44.0,55.0,0.0,0.0,458,5.0,115.0,25.1,20.0,69.8,81.8,53.0,43.0,389.0,256.0,1.52,4.0,BernGi00
7.0,37.0,30.0,129,4.3,0.0,1.0,62.2,64.3,29.6,60.5,81.0,2.7,6.0,17.0,4.0,25.0,5.0,0.0,0.0,129,2.0,34.0,26.4,7.0,48.8,83.1,4.0,3.0,14.0,34.0,0.41,1.0,WardTe00
14.0,217.0,7.0,31,4.4,0.0,2.0,70.4,64.0,22.7,75.1,20.0,2.86,2.0,12.0,1.0,3.0,1.0,0.0,0.0,31,0.0,0.0,0.0,4.0,65.4,39.3,39.0,33.0,315.0,150.0,2.1,1.0,JuszKy00
8.0,56.0,47.0,174,3.7,1.0,0.0,61.2,64.0,84.4,60.0,160.0,3.4,5.0,26.0,4.0,29.0,16.0,0.0,0.0,174,2.0,46.0,26.4,9.0,64.8,29.5,16.0,13.0,103.0,83.0,1.24,1.0,SmalWe00
10.0,70.0,2.0,4,2.0,1.0,0.0,63.0,63.3,65.2,62.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,53.0,83.2,0.0,0.0,0.0,13.0,0.0,0.0,FowlJa00
15.0,68.0,55.0,232,4.2,4.0,0.0,67.7,63.2,84.7,79.3,154.0,2.8,8.0,45.0,4.0,27.0,23.0,0.0,0.0,232,3.0,75.0,32.3,15.0,68.8,86.6,22.0,19.0,202.0,129.0,1.57,0.0,SmitRo06
14.0,170.0,153.0,556,3.6,4.0,0.0,61.9,63.1,90.3,41.6,350.0,2.29,18.0,25.0,6.0,76.0,69.0,0.0,0.0,556,1.0,25.0,4.5,32.0,52.0,89.5,33.0,25.0,262.0,200.0,1.31,3.0,WillJa06
8.0,39.0,35.0,83,2.4,0.0,0.0,61.9,63.0,81.1,60.0,63.0,1.8,4.0,26.0,2.0,17.0,14.0,0.0,0.0,83,1.0,26.0,31.3,6.0,59.5,49.1,9.0,6.0,26.0,51.0,0.51,0.0,OlivBr01
8.0,72.0,71.0,262,3.7,1.0,0.0,66.0,62.9,85.4,71.2,150.0,2.11,1.0,48.0,2.0,45.0,23.0,0.0,0.0,262,1.0,48.0,18.3,10.0,63.6,86.3,8.0,7.0,54.0,63.0,0.86,0.0,BlueAl00
15.0,177.0,171.0,751,4.4,5.0,1.0,60.3,62.8,77.5,60.0,503.0,2.94,17.0,75.0,16.0,75.0,94.0,0.0,0.0,751,10.0,276.0,36.8,33.0,43.0,63.5,26.0,19.0,116.0,109.0,1.06,5.0,DarkOr00
2.0,3.0,3.0,14,4.7,0.0,0.0,64.1,62.6,67.2,,10.0,3.33,0.0,8.0,0.0,1.0,2.0,0.0,0.0,14,0.0,0.0,0.0,0.0,55.1,80.8,0.0,0.0,0.0,6.0,0.0,0.0,DaniLe00
14.0,32.0,18.0,72,4.0,2.0,1.0,60.1,62.6,44.1,60.7,41.0,2.28,5.0,21.0,2.0,11.0,7.0,0.0,0.0,72,1.0,21.0,29.2,4.0,63.2,36.7,34.0,29.0,151.0,173.0,0.87,0.0,WestCh01
2.0,4.0,1.0,2,2.0,0.0,0.0,63.3,62.0,67.2,57.9,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,69.2,29.8,0.0,0.0,0.0,3.0,0.0,0.0,KuhnJo00
16.0,122.0,6.0,12,2.0,1.0,0.0,63.8,62.0,73.6,64.8,9.0,1.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,3.0,71.0,57.8,6.0,4.0,35.0,29.0,1.21,0.0,JanoAn00
11.0,25.0,9.0,43,4.8,1.0,1.0,64.8,62.0,23.5,57.4,28.0,3.11,1.0,11.0,2.0,4.0,4.0,0.0,0.0,43,0.0,0.0,0.0,4.0,62.6,87.9,7.0,6.0,33.0,39.0,0.85,0.0,OlawJa00
13.0,83.0,79.0,299,3.8,1.0,2.0,64.4,61.7,47.8,60.0,204.0,2.58,7.0,26.0,5.0,31.0,41.0,0.0,0.0,299,1.0,26.0,8.7,11.0,67.4,79.3,36.0,30.0,275.0,168.0,1.64,1.0,BookDe00
12.0,75.0,65.0,260,4.0,1.0,1.0,60.1,61.6,64.2,60.1,143.0,2.2,8.0,20.0,9.0,44.0,21.0,0.0,0.0,260,2.0,36.0,13.8,10.0,54.9,51.6,11.0,9.0,53.0,67.0,0.79,1.0,BrowMa03
12.0,67.0,59.0,298,5.1,3.0,2.0,64.0,61.5,34.9,57.9,143.0,2.42,3.0,58.0,6.0,40.0,18.0,0.0,0.0,298,3.0,94.0,31.5,8.0,77.4,46.3,41.0,35.0,287.0,149.0,1.93,2.0,YeldT.00
16.0,227.0,206.0,853,4.1,2.0,1.0,61.2,61.4,81.4,49.7,548.0,2.66,23.0,59.0,22.0,126.0,70.0,0.0,0.0,853,9.0,237.0,27.8,38.0,65.8,58.5,39.0,28.0,182.0,214.0,0.85,1.0,CrowIs00
5.0,13.0,6.0,25,4.2,0.0,0.0,59.0,61.3,76.9,60.0,14.0,2.33,0.0,7.0,0.0,0.0,5.0,0.0,0.0,25,0.0,0.0,0.0,1.0,58.7,44.3,3.0,2.0,9.0,18.0,0.5,0.0,TousFi00
3.0,25.0,21.0,79,3.8,0.0,0.0,61.0,61.2,80.0,60.0,40.0,1.9,1.0,16.0,2.0,10.0,10.0,0.0,0.0,79,1.0,16.0,20.3,4.0,66.3,55.9,16.0,14.0,128.0,63.0,2.03,1.0,BibbKa00
16.0,130.0,120.0,426,3.6,1.0,0.0,63.6,61.2,90.7,60.0,267.0,2.23,12.0,25.0,7.0,51.0,67.0,0.0,0.0,426,3.0,64.0,15.0,20.0,71.2,43.2,15.0,10.0,93.0,79.0,1.18,1.0,WillKe05
7.0,6.0,5.0,13,2.6,0.0,0.0,59.8,61.1,80.6,60.0,17.0,3.4,3.0,4.0,0.0,3.0,2.0,0.0,0.0,13,0.0,0.0,0.0,1.0,59.9,48.5,5.0,4.0,29.0,25.0,1.16,0.0,DayeMa00
5.0,45.0,42.0,165,3.9,2.0,0.0,59.0,60.9,81.9,60.0,93.0,2.21,3.0,33.0,4.0,22.0,20.0,0.0,0.0,165,1.0,33.0,20.0,9.0,53.3,40.7,2.0,2.0,14.0,33.0,0.42,0.0,GreeTi00
16.0,372.0,338.0,1282,3.8,13.0,2.0,62.4,60.7,84.0,70.1,797.0,2.36,38.0,90.0,25.0,190.0,146.0,0.0,0.0,1282,11.0,333.0,26.0,60.0,71.8,38.0,53.0,43.0,346.0,267.0,1.3,3.0,FourLe00
3.0,11.0,11.0,37,3.4,0.0,0.0,64.6,60.5,74.4,,25.0,2.27,1.0,11.0,1.0,3.0,8.0,0.0,0.0,37,0.0,0.0,0.0,2.0,76.5,,2.0,2.0,36.0,7.0,5.14,0.0,HillBr02
17.0,72.0,57.0,231,4.1,3.0,0.0,69.1,60.4,87.1,60.6,126.0,2.21,4.0,26.0,2.0,22.0,32.0,0.0,0.0,231,1.0,26.0,11.3,10.0,77.6,69.9,86.0,65.0,501.0,346.0,1.45,3.0,WhitJa02
15.0,108.0,88.0,315,3.6,1.0,2.0,66.7,60.4,67.0,60.9,210.0,2.39,16.0,69.0,8.0,60.0,25.0,0.0,0.0,315,3.0,103.0,32.7,14.0,75.4,79.1,26.0,17.0,177.0,128.0,1.38,1.0,McGuEl00
12.0,30.0,20.0,55,2.8,1.0,0.0,61.8,60.3,81.6,55.1,31.0,1.55,1.0,14.0,1.0,6.0,8.0,0.0,0.0,55,0.0,0.0,0.0,3.0,62.9,73.0,56.0,39.0,369.0,249.0,1.48,3.0,ElliAn00
11.0,49.0,46.0,181,3.9,0.0,0.0,64.3,60.3,83.6,60.0,150.0,3.26,6.0,69.0,3.0,27.0,15.0,0.0,0.0,181,1.0,69.0,38.1,7.0,79.5,39.2,26.0,20.0,155.0,110.0,1.41,1.0,WillDa05
9.0,73.0,69.0,179,2.6,0.0,0.0,62.6,60.3,85.2,59.5,148.0,2.14,9.0,19.0,4.0,47.0,22.0,0.0,0.0,179,1.0,19.0,10.6,7.0,68.7,70.0,6.0,6.0,47.0,47.0,1.0,0.0,LacyEd00
10.0,176.0,156.0,529,3.4,2.0,3.0,51.8,60.3,43.3,69.8,365.0,2.34,24.0,27.0,10.0,59.0,96.0,0.0,0.0,529,5.0,103.0,19.5,20.0,34.7,21.5,17.0,11.0,70.0,98.0,0.71,4.0,PeteAd01
3.0,7.0,7.0,13,1.9,0.0,0.0,62.9,60.0,73.9,,8.0,1.14,1.0,5.0,0.0,1.0,5.0,0.0,0.0,13,0.0,0.0,0.0,2.0,67.4,,2.0,2.0,36.0,14.0,2.57,0.0,HendDe01
6.0,23.0,17.0,94,5.5,1.0,0.0,57.6,60.0,76.4,60.0,46.0,2.71,4.0,20.0,3.0,9.0,8.0,0.0,0.0,94,2.0,40.0,42.6,6.0,37.8,64.0,2.0,1.0,7.0,14.0,0.5,1.0,BoldBr00
1.0,1.0,1.0,2,-2.0,0.0,0.0,58.3,59.9,61.9,,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,HillBr01
16.0,110.0,6.0,24,4.0,0.0,0.0,61.7,59.8,72.7,56.8,14.0,2.33,0.0,17.0,1.0,0.0,0.0,0.0,0.0,24,1.0,17.0,70.8,2.0,70.4,80.7,3.0,2.0,35.0,22.0,1.59,0.0,WattDe00
8.0,30.0,23.0,96,4.2,0.0,0.0,63.3,59.8,79.8,59.3,52.0,2.26,1.0,12.0,3.0,9.0,12.0,0.0,0.0,96,0.0,0.0,0.0,6.0,65.4,76.8,19.0,16.0,119.0,73.0,1.63,1.0,CadeTr00
1.0,1.0,1.0,2,-2.0,0.0,0.0,59.0,59.7,61.9,,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,McFaDa00
6.0,84.0,68.0,240,3.5,0.0,0.0,64.1,59.7,85.7,60.2,193.0,2.84,15.0,33.0,10.0,44.0,21.0,0.0,0.0,223,3.0,76.0,31.7,12.0,75.6,70.4,17.0,15.0,131.0,75.0,1.75,1.0,DaviMi01
4.0,4.0,1.0,2,2.0,0.0,0.0,65.8,59.6,78.5,60.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,72.4,77.9,6.0,5.0,18.0,24.0,0.75,0.0,RainBo00
13.0,54.0,46.0,187,4.1,1.0,0.0,67.4,59.6,84.3,59.6,106.0,2.3,3.0,30.0,5.0,33.0,10.0,0.0,0.0,187,2.0,47.0,25.1,8.0,75.0,24.8,44.0,34.0,266.0,219.0,1.21,2.0,McKiJ.00
14.0,69.0,64.0,244,3.8,1.0,0.0,59.7,59.4,86.5,60.0,159.0,2.48,11.0,36.0,4.0,35.0,28.0,0.0,0.0,244,2.0,55.0,22.5,11.0,60.7,57.4,11.0,9.0,74.0,68.0,1.09,1.0,RodgJa00
