#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
15.0,114.0,105.0,473,4.5,1.0,0.0,82.5,78.5,89.5,58.3,292,2.78,19.0,48.0,8.0,0.0,0.0,0.0,0.0,473,3.0,90,19.0,16.0,89.5,69.6,45.0,39.0,354.0,220.0,1.61,0.0,ThomPi00
12.0,76.0,67.0,280,4.2,2.0,1.0,80.1,78.4,57.3,59.2,173,2.58,8.0,25.0,7.0,0.0,0.0,0.0,0.0,280,2.0,48,17.1,17.0,71.2,67.7,11.0,11.0,49.0,50.0,0.98,0.0,TateBe00
19.0,383.0,321.0,1533,4.8,12.0,2.0,78.2,78.2,79.4,67.9,815,2.54,35.0,37.0,49.0,0.0,0.0,0.0,0.0,1533,19.0,410,26.7,82.0,54.6,72.8,36.0,30.0,282.0,321.0,0.88,4.0,GoreFr00
16.0,167.0,156.0,602,3.9,5.0,0.0,77.6,78.1,90.2,56.9,431,2.76,23.0,31.0,10.0,0.0,0.0,0.0,0.0,602,7.0,159,26.4,28.0,61.4,38.8,10.0,6.0,29.0,71.0,0.41,0.0,IngrMa01
7.0,14.0,13.0,69,5.3,1.0,0.0,75.2,78.0,75.5,,38,2.92,3.0,17.0,3.0,0.0,0.0,0.0,0.0,69,1.0,17,24.6,5.0,58.2,81.7,2.0,2.0,24.0,30.0,0.8,0.0,LewiDi00
2.0,9.0,8.0,35,4.4,0.0,0.0,77.8,77.7,72.1,60.0,36,4.5,4.0,29.0,1.0,0.0,0.0,0.0,0.0,35,1.0,29,82.9,2.0,54.2,76.2,0.0,0.0,0.0,7.0,0.0,0.0,ScotBe00
8.0,80.0,73.0,385,5.3,8.0,0.0,74.2,77.6,86.1,59.5,245,3.36,8.0,31.0,11.0,0.0,0.0,0.0,0.0,385,7.0,151,39.2,25.0,51.6,74.8,14.0,12.0,86.0,97.0,0.89,1.0,BrowAn03
16.0,305.0,285.0,1509,5.3,5.0,5.0,77.5,77.0,46.2,61.0,634,2.22,18.0,91.0,39.0,0.0,0.0,0.0,0.0,1509,19.0,638,42.3,62.0,58.0,80.2,43.0,35.0,236.0,204.0,1.16,4.0,CharJa00
16.0,284.0,258.0,1045,4.1,4.0,0.0,75.2,76.9,91.3,56.4,693,2.69,22.0,46.0,27.0,0.0,0.0,0.0,0.0,1045,10.0,213,20.4,47.0,57.9,77.0,49.0,38.0,321.0,323.0,0.99,4.0,JackSt00
16.0,209.0,59.0,271,4.6,0.0,2.0,80.5,75.9,64.2,89.8,200,3.39,12.0,17.0,7.0,0.0,0.0,0.0,0.0,271,2.0,32,11.8,16.0,74.6,77.8,71.0,52.0,496.0,375.0,1.32,3.0,ReecMa00
14.0,119.0,110.0,356,3.2,4.0,0.0,69.5,75.9,89.0,45.7,257,2.34,24.0,52.0,9.0,0.0,0.0,0.0,0.0,356,4.0,135,37.9,15.0,48.4,68.2,28.0,17.0,106.0,155.0,0.68,2.0,StepLa00
17.0,233.0,15.0,63,4.2,0.0,0.0,74.7,75.8,77.3,70.0,28,1.87,1.0,16.0,2.0,0.0,0.0,0.0,0.0,63,1.0,16,25.4,7.0,54.8,79.9,10.0,8.0,109.0,69.0,1.58,1.0,YounDa01
10.0,61.0,42.0,209,5.0,1.0,0.0,75.2,75.6,82.7,80.6,91,2.17,5.0,32.0,7.0,0.0,0.0,0.0,0.0,209,2.0,47,22.5,10.0,62.6,72.3,10.0,8.0,113.0,111.0,1.02,1.0,OwenMo01
12.0,241.0,200.0,840,4.2,2.0,4.0,77.9,75.5,47.1,65.3,504,2.52,39.0,34.0,24.0,0.0,0.0,0.0,0.0,840,9.0,210,25.0,46.0,76.4,68.3,63.0,54.0,367.0,280.0,1.31,3.0,McCoLe01
18.0,351.0,323.0,1415,4.4,13.0,5.0,70.3,75.1,51.8,65.7,791,2.45,30.0,41.0,35.0,0.0,0.0,0.0,0.0,1415,17.0,339,24.0,91.0,38.4,68.1,13.0,7.0,64.0,199.0,0.32,2.0,RidlSt00
15.0,302.0,267.0,950,3.6,11.0,3.0,73.0,75.0,69.8,57.1,558,2.09,39.0,32.0,14.0,0.0,0.0,0.0,0.0,950,6.0,122,12.8,36.0,62.7,54.2,61.0,51.0,367.0,317.0,1.16,5.0,RichTr00
14.0,231.0,221.0,1015,4.6,6.0,3.0,79.9,74.9,57.6,58.5,550,2.49,18.0,37.0,35.0,0.0,0.0,0.0,0.0,1015,8.0,183,18.0,58.0,68.2,82.8,26.0,23.0,245.0,185.0,1.32,0.0,BradAh00
8.0,63.0,56.0,274,4.9,2.0,0.0,74.4,74.6,83.7,58.1,162,2.89,10.0,27.0,12.0,0.0,0.0,0.0,0.0,274,4.0,95,34.7,18.0,61.4,31.9,2.0,2.0,11.0,28.0,0.39,0.0,BoldBr00
4.0,10.0,7.0,44,6.3,0.0,0.0,59.9,74.5,73.4,60.0,13,1.86,0.0,15.0,2.0,0.0,0.0,0.0,0.0,44,1.0,15,34.1,3.0,33.6,17.0,3.0,2.0,18.0,14.0,1.29,1.0,GrayCy00
18.0,259.0,13.0,22,1.7,0.0,0.0,69.1,74.4,77.5,55.7,13,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,10.0,81.6,65.4,18.0,15.0,149.0,79.0,1.89,1.0,RobiMi00
16.0,36.0,26.0,102,3.9,2.0,3.0,50.9,73.6,19.7,73.9,65,2.5,4.0,19.0,2.0,0.0,0.0,0.0,0.0,102,1.0,19,18.6,5.0,26.6,71.9,21.0,14.0,60.0,96.0,0.63,4.0,RainCh00
16.0,89.0,82.0,414,5.0,3.0,1.0,72.6,73.5,68.3,58.6,245,2.99,10.0,67.0,10.0,0.0,0.0,0.0,0.0,414,3.0,116,28.0,16.0,73.5,70.7,65.0,52.0,485.0,245.0,1.98,3.0,BellJo01
12.0,65.0,60.0,217,3.6,0.0,0.0,71.1,73.2,84.9,60.1,135,2.25,10.0,17.0,4.0,0.0,0.0,0.0,0.0,217,1.0,17,7.8,10.0,63.4,71.6,23.0,19.0,132.0,143.0,0.92,1.0,PoweWi00
18.0,119.0,92.0,394,4.3,0.0,0.0,72.8,73.2,87.8,55.5,197,2.14,10.0,26.0,13.0,0.0,0.0,0.0,0.0,394,4.0,81,20.6,17.0,73.7,41.4,26.0,22.0,224.0,109.0,2.06,2.0,TurbRo00
10.0,179.0,167.0,731,4.4,4.0,5.0,70.7,72.8,28.0,57.3,396,2.37,13.0,31.0,18.0,0.0,0.0,0.0,0.0,731,8.0,149,20.4,44.0,54.3,69.9,31.0,26.0,221.0,157.0,1.41,4.0,McGaWi00
12.0,26.0,23.0,83,3.6,1.0,0.0,62.2,72.2,78.9,60.0,63,2.74,2.0,14.0,3.0,0.0,0.0,0.0,0.0,83,0.0,0,0.0,3.0,28.4,80.9,7.0,4.0,31.0,28.0,1.11,3.0,WashLe00
16.0,161.0,54.0,183,3.4,7.0,0.0,77.0,72.1,84.8,66.7,139,2.57,3.0,13.0,1.0,0.0,0.0,0.0,0.0,183,0.0,0,0.0,24.0,80.5,65.0,35.0,27.0,268.0,183.0,1.46,1.0,TolbMi00
2.0,10.0,4.0,5,1.3,0.0,0.0,72.9,72.0,68.6,58.1,16,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0.0,0.0,57.3,73.4,0.0,0.0,0.0,3.0,0.0,0.0,HerrDa00
15.0,78.0,73.0,308,4.2,4.0,1.0,73.3,72.0,59.5,59.1,162,2.22,4.0,22.0,7.0,0.0,0.0,0.0,0.0,308,2.0,38,12.3,19.0,69.7,69.4,19.0,15.0,254.0,112.0,2.27,1.0,VereSh00
17.0,274.0,233.0,905,3.9,2.0,3.0,71.4,71.9,47.5,57.5,562,2.41,36.0,26.0,27.0,0.0,0.0,0.0,0.0,905,11.0,216,23.9,52.0,55.4,72.0,26.0,18.0,155.0,192.0,0.81,5.0,BallVi00
16.0,268.0,227.0,986,4.3,6.0,4.0,65.2,71.6,53.3,64.9,468,2.06,29.0,65.0,28.0,0.0,0.0,0.0,0.0,986,16.0,369,37.4,43.0,47.8,49.0,48.0,35.0,292.0,231.0,1.26,6.0,BushRe00
13.0,106.0,85.0,309,3.6,1.0,2.0,72.6,71.5,38.2,71.7,206,2.42,7.0,18.0,8.0,0.0,0.0,0.0,0.0,309,5.0,83,26.9,19.0,57.9,79.2,12.0,10.0,62.0,64.0,0.97,2.0,HillPe00
13.0,119.0,114.0,411,3.6,5.0,1.0,72.1,71.4,69.2,36.9,262,2.3,13.0,20.0,11.0,0.0,0.0,0.0,0.0,411,3.0,55,13.4,29.0,72.3,56.3,11.0,9.0,83.0,68.0,1.22,0.0,BushMi00
10.0,36.0,34.0,178,5.2,1.0,0.0,71.4,71.1,81.1,60.0,115,3.38,5.0,31.0,4.0,0.0,0.0,0.0,0.0,178,2.0,48,27.0,8.0,75.7,36.7,9.0,9.0,85.0,42.0,2.02,0.0,PeerCe00
10.0,120.0,108.0,417,3.9,1.0,0.0,63.8,71.1,88.8,59.3,259,2.4,15.0,19.0,10.0,0.0,0.0,0.0,0.0,417,5.0,89,21.3,20.0,40.3,49.5,13.0,9.0,93.0,106.0,0.88,3.0,BrowDo00
10.0,185.0,161.0,663,4.1,4.0,3.0,70.2,71.1,49.4,57.7,400,2.48,22.0,48.0,14.0,0.0,0.0,0.0,0.0,663,6.0,167,25.2,40.0,58.0,69.5,41.0,35.0,251.0,205.0,1.22,4.0,MurrDe00
10.0,29.0,23.0,84,3.7,3.0,0.0,71.0,70.6,77.9,56.8,42,1.83,3.0,9.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0,0.0,5.0,57.2,39.8,0.0,0.0,0.0,3.0,0.0,0.0,DixoAn00
14.0,125.0,110.0,410,3.7,2.0,3.0,75.8,70.6,31.3,58.1,332,3.02,28.0,28.0,11.0,0.0,0.0,0.0,0.0,410,4.0,91,22.2,27.0,74.4,83.6,21.0,19.0,244.0,112.0,2.18,2.0,RedmIs20
16.0,316.0,276.0,1063,3.9,8.0,4.0,66.3,70.4,57.4,58.9,593,2.15,15.0,36.0,20.0,0.0,0.0,0.0,0.0,1063,7.0,142,13.4,53.0,37.2,62.2,26.0,19.0,151.0,169.0,0.89,3.0,GreeSh00
16.0,121.0,115.0,564,4.9,4.0,4.0,65.0,70.2,26.4,60.1,382,3.32,20.0,65.0,18.0,0.0,0.0,0.0,0.0,564,10.0,284,50.4,33.0,43.8,60.3,18.0,13.0,56.0,147.0,0.38,3.0,BrowBr02
14.0,11.0,10.0,54,5.4,0.0,1.0,55.0,70.0,22.5,60.0,33,3.3,4.0,19.0,1.0,0.0,0.0,0.0,0.0,54,1.0,19,35.2,2.0,35.2,75.5,4.0,3.0,16.0,25.0,0.64,0.0,PeadIs00
9.0,162.0,148.0,557,3.8,4.0,1.0,75.3,69.5,76.1,59.2,310,2.09,13.0,20.0,10.0,0.0,0.0,0.0,0.0,557,8.0,137,24.6,34.0,84.3,68.4,26.0,23.0,188.0,133.0,1.41,1.0,MoreKn00
9.0,30.0,27.0,124,4.6,1.0,0.0,70.8,69.4,79.1,59.2,74,2.74,2.0,46.0,3.0,0.0,0.0,0.0,0.0,124,2.0,63,50.8,6.0,63.5,65.4,2.0,2.0,16.0,12.0,1.33,0.0,AlleAr00
1.0,7.0,5.0,19,3.8,0.0,0.0,71.3,69.3,70.6,60.0,15,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0,0.0,2.0,59.0,70.9,0.0,0.0,0.0,2.0,0.0,0.0,MoonCo00
18.0,258.0,244.0,928,3.8,10.0,3.0,67.8,69.3,64.1,57.9,591,2.42,43.0,43.0,24.0,0.0,0.0,0.0,0.0,928,11.0,267,28.8,47.0,39.5,77.9,29.0,19.0,128.0,154.0,0.83,4.0,TurnMi00
6.0,64.0,62.0,257,4.1,4.0,0.0,70.0,69.2,84.7,60.0,155,2.5,10.0,21.0,7.0,0.0,0.0,0.0,0.0,257,2.0,39,15.2,12.0,61.6,79.0,11.0,9.0,81.0,49.0,1.65,1.0,HarrDu01
14.0,47.0,42.0,158,3.8,1.0,1.0,57.4,69.1,43.2,58.4,89,2.12,6.0,22.0,7.0,0.0,0.0,0.0,0.0,158,2.0,41,25.9,10.0,30.1,43.2,11.0,7.0,65.0,66.0,0.98,2.0,BallLa00
4.0,26.0,25.0,101,4.0,0.0,0.0,73.7,69.0,79.4,60.0,73,2.92,1.0,14.0,3.0,0.0,0.0,0.0,0.0,101,0.0,0,0.0,3.0,81.9,77.8,8.0,8.0,62.0,33.0,1.88,0.0,StewJe00
14.0,243.0,215.0,798,3.7,9.0,3.0,69.4,68.9,58.9,61.8,431,2.0,13.0,16.0,17.0,0.0,0.0,0.0,0.0,798,3.0,46,5.8,47.0,57.5,80.4,45.0,34.0,214.0,220.0,0.97,4.0,LeshMi00
14.0,78.0,71.0,358,5.0,4.0,1.0,66.0,68.8,55.9,57.7,189,2.66,8.0,52.0,12.0,0.0,0.0,0.0,0.0,358,6.0,173,48.3,17.0,48.6,40.0,9.0,4.0,34.0,37.0,0.92,2.0,WilsDa01
12.0,199.0,184.0,707,3.8,1.0,2.0,73.3,68.7,66.9,59.4,479,2.6,24.0,31.0,14.0,0.0,0.0,0.0,0.0,707,2.0,49,6.9,35.0,80.1,72.0,52.0,39.0,252.0,173.0,1.46,2.0,MathRy00
20.0,361.0,14.0,47,3.4,2.0,1.0,83.4,68.6,34.1,86.8,23,1.64,0.0,6.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0,0.0,5.0,60.0,63.0,29.0,27.0,174.0,137.0,1.27,2.0,LeacVo00
10.0,67.0,51.0,250,4.9,1.0,0.0,66.0,68.4,83.4,55.7,140,2.75,6.0,28.0,5.0,0.0,0.0,0.0,0.0,250,4.0,84,33.6,12.0,49.7,77.0,7.0,6.0,45.0,50.0,0.9,1.0,MillLa01
11.0,58.0,47.0,193,4.1,1.0,0.0,63.6,68.2,82.7,54.3,92,1.96,3.0,22.0,6.0,0.0,0.0,0.0,0.0,193,1.0,22,11.4,9.0,40.7,83.2,9.0,4.0,9.0,47.0,0.19,1.0,ChoiTa00
13.0,60.0,48.0,244,5.1,1.0,0.0,66.0,68.1,86.8,58.3,90,1.88,8.0,47.0,7.0,0.0,0.0,0.0,0.0,244,4.0,113,46.3,9.0,65.4,57.8,93.0,75.0,667.0,335.0,1.99,10.0,SproDa00
13.0,171.0,156.0,623,4.0,2.0,2.0,69.7,68.0,60.1,60.4,433,2.78,14.0,34.0,21.0,0.0,0.0,0.0,0.0,623,6.0,135,21.7,28.0,57.4,86.1,25.0,18.0,106.0,143.0,0.74,2.0,DwyeJo00
20.0,384.0,341.0,1451,4.3,11.0,4.0,73.7,67.8,68.4,64.9,768,2.25,26.0,46.0,31.0,0.0,0.0,0.0,0.0,1451,14.0,355,24.5,65.0,82.7,71.3,92.0,69.0,566.0,410.0,1.38,4.0,RiceRa00
10.0,22.0,19.0,30,1.6,3.0,0.0,64.5,67.7,77.0,59.7,21,1.11,2.0,13.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0,0.0,4.0,54.7,42.6,1.0,1.0,8.0,18.0,0.44,0.0,HarpJa01
12.0,122.0,5.0,8,1.6,0.0,0.0,67.7,67.4,74.1,76.1,8,1.6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0,0.0,3.0,44.4,79.8,13.0,11.0,64.0,56.0,1.14,2.0,JoneGr01
6.0,100.0,86.0,414,4.8,1.0,1.0,65.8,66.9,64.0,59.2,196,2.28,12.0,59.0,10.0,0.0,0.0,0.0,0.0,414,5.0,142,34.3,21.0,49.9,85.5,18.0,14.0,86.0,101.0,0.85,2.0,DrewMa00
16.0,297.0,276.0,1243,4.5,6.0,5.0,62.3,66.8,48.5,69.2,557,2.02,26.0,94.0,29.0,0.0,0.0,0.0,0.0,1243,14.0,491,39.5,46.0,41.5,64.4,44.0,36.0,238.0,366.0,0.65,2.0,JohnCh04
18.0,85.0,80.0,312,3.9,4.0,1.0,67.4,66.7,66.6,60.0,134,1.68,3.0,19.0,7.0,0.0,0.0,0.0,0.0,312,3.0,49,15.7,21.0,64.1,79.3,51.0,41.0,458.0,294.0,1.56,1.0,WoodDa02
18.0,134.0,114.0,458,4.0,1.0,0.0,72.7,66.5,90.0,71.3,335,2.94,24.0,45.0,9.0,0.0,0.0,0.0,0.0,458,5.0,142,31.0,20.0,77.7,75.8,64.0,55.0,410.0,299.0,1.37,2.0,RodgJa00
2.0,3.0,2.0,14,7.0,0.0,0.0,54.7,66.1,68.7,60.0,4,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,0.0,37.2,45.8,4.0,3.0,12.0,14.0,0.86,1.0,RingJa00
19.0,329.0,5.0,18,3.6,0.0,0.0,81.2,65.9,74.8,89.1,8,1.6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0,0.0,2.0,48.6,69.5,13.0,12.0,84.0,170.0,0.49,1.0,MillBr02
16.0,224.0,172.0,737,4.3,5.0,2.0,66.4,65.9,62.0,61.4,542,3.15,16.0,65.0,18.0,0.0,0.0,0.0,0.0,716,7.0,231,31.3,32.0,54.0,83.5,19.0,13.0,187.0,147.0,1.27,2.0,WillDe02
6.0,77.0,71.0,255,3.6,1.0,1.0,60.2,65.8,56.7,60.0,158,2.23,7.0,22.0,3.0,0.0,0.0,0.0,0.0,255,1.0,22,8.6,12.0,30.9,25.0,6.0,4.0,31.0,36.0,0.86,2.0,StarJa00
1.0,19.0,17.0,74,4.4,0.0,0.0,67.7,65.5,76.7,60.0,56,3.29,3.0,14.0,2.0,0.0,0.0,0.0,0.0,74,0.0,0,0.0,2.0,70.8,62.4,4.0,3.0,41.0,23.0,1.78,0.0,TostKe00
15.0,88.0,6.0,22,3.7,1.0,0.0,60.1,65.4,73.5,69.6,14,2.33,1.0,8.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,1.0,42.4,71.3,11.0,7.0,43.0,102.0,0.42,1.0,HaviSt00
15.0,269.0,248.0,1094,4.4,5.0,2.0,67.6,65.2,74.6,56.5,597,2.41,22.0,46.0,25.0,0.0,0.0,0.0,0.0,1094,12.0,309,28.2,45.0,62.5,77.2,59.0,44.0,340.0,274.0,1.24,4.0,FortMa00
16.0,12.0,11.0,51,4.6,0.0,0.0,63.0,65.1,76.8,60.0,20,1.82,0.0,17.0,1.0,0.0,0.0,0.0,0.0,51,1.0,17,33.3,5.0,49.8,80.0,19.0,14.0,100.0,76.0,1.32,3.0,WareDa00
9.0,126.0,93.0,336,3.6,1.0,2.0,69.3,65.1,43.0,79.4,235,2.53,16.0,21.0,13.0,0.0,0.0,0.0,0.0,336,5.0,89,26.5,14.0,65.6,75.3,22.0,17.0,157.0,121.0,1.3,1.0,StewJo00
14.0,123.0,110.0,437,4.0,4.0,0.0,64.4,65.1,89.0,59.4,197,1.79,9.0,18.0,13.0,0.0,0.0,0.0,0.0,437,3.0,50,11.4,23.0,52.1,75.8,29.0,17.0,140.0,173.0,0.81,3.0,PoweBi00
13.0,38.0,30.0,179,6.0,0.0,1.0,60.9,64.8,28.9,60.7,140,4.67,6.0,61.0,6.0,0.0,0.0,0.0,0.0,179,2.0,81,45.3,7.0,41.4,73.2,2.0,1.0,18.0,17.0,1.06,1.0,McKnJo00
16.0,162.0,4.0,5,1.3,0.0,0.0,61.1,64.7,71.6,64.2,4,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0.0,2.0,37.7,82.5,8.0,5.0,40.0,66.0,0.61,2.0,JohnQu00
16.0,44.0,34.0,108,3.2,0.0,0.0,58.5,64.6,81.2,67.4,66,1.94,0.0,11.0,1.0,0.0,0.0,0.0,0.0,108,0.0,0,0.0,7.0,43.8,69.7,15.0,11.0,67.0,117.0,0.57,2.0,LeonBr00
7.0,52.0,38.0,190,5.0,1.0,2.0,65.3,64.4,24.6,59.8,126,3.32,9.0,26.0,8.0,0.0,0.0,0.0,0.0,190,3.0,58,30.5,11.0,61.2,79.0,7.0,5.0,40.0,40.0,1.0,0.0,JameLa00
14.0,47.0,46.0,220,4.8,0.0,0.0,70.5,64.4,85.3,,115,2.5,4.0,21.0,5.0,0.0,0.0,0.0,0.0,220,3.0,54,24.5,12.0,87.2,53.7,56.0,49.0,371.0,218.0,1.7,0.0,BrowRo05
13.0,46.0,41.0,151,3.7,2.0,0.0,62.9,63.7,82.0,60.0,75,1.83,0.0,35.0,4.0,0.0,0.0,0.0,0.0,151,1.0,35,23.2,7.0,52.6,63.2,1.0,1.0,2.0,23.0,0.09,0.0,BlouLe00
16.0,202.0,2.0,7,3.5,0.0,0.0,66.6,63.5,74.2,65.2,6,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,62.0,67.7,22.0,15.0,137.0,129.0,1.06,2.0,JohnWi00
10.0,96.0,5.0,18,3.6,0.0,0.0,59.7,63.5,70.3,67.7,11,2.2,1.0,7.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0,0.0,0.0,39.4,16.7,3.0,1.0,19.0,33.0,0.58,1.0,EachNa00
2.0,4.0,2.0,6,3.0,0.0,0.0,67.4,63.4,67.8,60.0,4,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,0.0,67.0,75.9,2.0,2.0,7.0,3.0,2.33,0.0,GrimJo01
4.0,8.0,6.0,21,3.5,0.0,0.0,58.8,63.2,71.1,60.0,10,1.67,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0,0.0,2.0,58.6,15.0,1.0,1.0,7.0,7.0,1.0,0.0,JoneTa00
10.0,111.0,1.0,4,4.0,0.0,0.0,65.5,63.1,67.4,67.3,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,58.2,51.2,3.0,3.0,22.0,41.0,0.54,0.0,Cox_Mi20
5.0,26.0,23.0,92,4.0,0.0,0.0,61.9,63.1,78.2,71.4,56,2.43,2.0,14.0,1.0,0.0,0.0,0.0,0.0,92,0.0,0,0.0,3.0,48.1,65.5,1.0,0.0,0.0,28.0,0.0,0.0,MurpRi00
8.0,23.0,21.0,75,3.6,0.0,0.0,61.6,63.0,78.5,60.0,41,1.95,5.0,18.0,2.0,0.0,0.0,0.0,0.0,75,1.0,18,24.0,5.0,53.4,64.8,11.0,6.0,33.0,39.0,0.85,1.0,DunbLa00
17.0,46.0,23.0,88,3.8,2.0,0.0,56.2,63.0,79.8,74.5,62,2.7,5.0,12.0,1.0,0.0,0.0,0.0,0.0,88,0.0,0,0.0,8.0,43.1,42.6,20.0,15.0,108.0,161.0,0.67,3.0,RoysEv00
10.0,125.0,115.0,437,3.8,3.0,5.0,66.2,62.9,25.2,80.4,276,2.4,22.0,15.0,12.0,0.0,0.0,0.0,0.0,437,1.0,15,3.4,26.0,63.9,76.6,39.0,34.0,217.0,159.0,1.36,2.0,JackFr02
16.0,330.0,289.0,1157,4.0,6.0,3.0,63.5,62.9,67.1,62.6,603,2.09,20.0,48.0,19.0,0.0,0.0,0.0,0.0,1157,11.0,319,27.6,58.0,53.5,74.7,28.0,24.0,95.0,250.0,0.38,2.0,GreeBe00
4.0,11.0,1.0,8,8.0,0.0,0.0,59.7,62.8,64.6,54.5,11,11.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0,0.0,1.0,58.0,,2.0,1.0,15.0,18.0,0.83,0.0,ThigMa00
18.0,68.0,20.0,75,3.8,0.0,1.0,64.0,62.6,44.3,63.2,66,3.3,4.0,12.0,2.0,0.0,0.0,0.0,0.0,75,0.0,0,0.0,4.0,62.8,73.1,37.0,33.0,213.0,136.0,1.57,1.0,SnelJa00
