#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
14.0,367.0,303.0,1431,4.7,11.0,4.0,57.1,64.1,55.7,44.0,813,2.68,36.0,70.0,31.0,154.0,149.0,0.0,0.0,1431,17.0,510,35.6,71.0,36.9,43.4,30.0,18.0,136.0,270.0,0.5,3.0,TaylJo02
16.0,105.0,12.0,38,3.2,0.0,0.0,54.0,63.6,76.8,43.0,32,2.67,3.0,10.0,1.0,6.0,1.0,0.0,0.0,38,0.0,0,0.0,6.0,55.1,69.3,15.0,12.0,111.0,157.0,0.71,0.0,LuepHu00
15.0,165.0,150.0,558,3.7,2.0,1.0,60.7,62.8,76.9,57.7,372,2.48,17.0,22.0,16.0,62.0,85.0,0.0,0.0,558,6.0,106,19.0,31.0,70.7,19.3,50.0,39.0,254.0,254.0,1.0,2.0,EtieTr00
6.0,10.0,6.0,23,3.8,0.0,0.0,62.1,62.6,72.9,58.7,12,2.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,23,0.0,0,0.0,2.0,51.9,90.1,3.0,3.0,11.0,44.0,0.25,0.0,HomeTr00
8.0,115.0,102.0,332,3.3,3.0,1.0,57.5,62.5,65.4,59.4,273,2.68,20.0,19.0,5.0,68.0,31.0,0.0,0.0,332,2.0,34,10.2,17.0,38.6,47.3,9.0,5.0,31.0,87.0,0.36,2.0,ChubNi00
14.0,160.0,132.0,420,3.2,4.0,1.0,61.4,62.3,75.0,58.0,316,2.39,14.0,24.0,7.0,79.0,51.0,0.0,0.0,420,3.0,58,13.8,25.0,62.2,41.1,45.0,36.0,294.0,218.0,1.35,3.0,MattAl01
3.0,40.0,35.0,131,3.7,1.0,0.0,61.8,61.8,81.6,59.4,81,2.31,5.0,13.0,2.0,16.0,19.0,0.0,0.0,131,0.0,0,0.0,9.0,60.4,69.9,11.0,11.0,57.0,76.0,0.75,0.0,CartMi03
13.0,87.0,76.0,310,4.1,2.0,2.0,62.3,61.1,30.7,60.0,234,3.08,13.0,21.0,5.0,25.0,46.0,0.0,0.0,310,1.0,21,6.8,14.0,68.3,52.8,5.0,5.0,27.0,40.0,0.68,0.0,EstiAu00
1.0,5.0,3.0,7,2.3,0.0,0.0,61.2,60.6,67.2,60.0,8,2.67,0.0,5.0,0.0,1.0,2.0,0.0,0.0,7,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,DaviTy03
18.0,174.0,146.0,542,3.7,4.0,2.0,61.7,60.5,63.4,42.3,351,2.4,23.0,20.0,13.0,74.0,68.0,0.0,0.0,542,4.0,68,12.5,30.0,63.7,68.4,68.0,54.0,360.0,300.0,1.2,4.0,WillJa10
2.0,13.0,13.0,46,3.5,0.0,0.0,57.4,60.3,75.4,,47,3.62,4.0,12.0,1.0,10.0,3.0,0.0,0.0,46,0.0,0,0.0,2.0,59.9,21.4,5.0,3.0,24.0,25.0,0.96,0.0,EdwaCl00
10.0,13.0,6.0,14,2.3,0.0,0.0,66.9,60.1,74.2,53.7,12,2.0,1.0,7.0,0.0,5.0,1.0,0.0,0.0,14,0.0,0,0.0,0.0,81.7,,3.0,3.0,37.0,15.0,2.47,0.0,VakiSi00
2.0,5.0,1.0,2,2.0,0.0,0.0,56.5,60.0,61.9,65.2,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,52.0,64.9,0.0,0.0,0.0,3.0,0.0,0.0,BrooBr01
6.0,23.0,17.0,70,4.1,0.0,0.0,59.0,59.6,76.9,60.2,52,3.06,5.0,12.0,1.0,11.0,5.0,0.0,0.0,70,0.0,0,0.0,2.0,64.3,25.6,4.0,3.0,18.0,21.0,0.86,0.0,VaugDe00
15.0,93.0,74.0,226,3.1,3.0,1.0,60.5,59.6,58.9,58.2,189,2.55,5.0,11.0,1.0,48.0,17.0,0.0,0.0,226,0.0,0,0.0,14.0,61.4,59.8,15.0,12.0,69.0,128.0,0.54,0.0,ElliEz00
13.0,74.0,63.0,291,4.6,1.0,1.0,62.8,59.4,53.4,57.6,210,3.33,14.0,20.0,10.0,16.0,47.0,0.0,0.0,291,3.0,52,17.9,16.0,70.2,77.0,6.0,6.0,59.0,47.0,1.26,0.0,BensTr01
2.0,3.0,1.0,2,2.0,0.0,0.0,57.0,59.2,61.9,60.0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,59.7,,0.0,0.0,0.0,1.0,0.0,0.0,KellJo01
9.0,22.0,16.0,57,3.6,0.0,0.0,59.2,59.0,76.7,78.0,42,2.63,2.0,14.0,2.0,8.0,7.0,0.0,0.0,57,0.0,0,0.0,3.0,52.0,83.7,3.0,3.0,19.0,40.0,0.48,0.0,WilsJe01
18.0,110.0,56.0,183,3.3,0.0,3.0,52.6,59.0,23.9,47.9,136,2.43,9.0,9.0,0.0,24.0,24.0,0.0,0.0,183,0.0,0,0.0,14.0,52.5,18.0,10.0,7.0,26.0,85.0,0.31,0.0,SteeCa00
11.0,87.0,71.0,232,3.3,0.0,2.0,52.8,58.5,33.4,57.3,145,2.04,6.0,25.0,2.0,35.0,32.0,0.0,0.0,232,1.0,25,10.8,10.0,49.0,33.5,8.0,6.0,54.0,74.0,0.73,1.0,ForeDO00
15.0,41.0,35.0,94,2.7,2.0,1.0,55.3,58.2,33.7,44.6,77,2.2,4.0,12.0,1.0,17.0,9.0,0.0,0.0,94,0.0,0,0.0,14.0,55.7,55.1,4.0,3.0,49.0,71.0,0.69,0.0,HaskHa00
14.0,54.0,31.0,139,4.5,0.0,1.0,57.6,58.0,36.6,62.0,78,2.52,3.0,19.0,3.0,19.0,12.0,0.0,0.0,139,2.0,36,25.9,6.0,59.8,43.3,5.0,3.0,40.0,33.0,1.21,0.0,ReynCr00
13.0,53.0,36.0,130,3.6,1.0,1.0,52.0,57.6,44.0,62.1,66,1.83,2.0,14.0,2.0,15.0,20.0,0.0,0.0,130,0.0,0,0.0,10.0,37.6,46.4,11.0,10.0,25.0,65.0,0.38,1.0,HerbKh00
1.0,1.0,1.0,3,3.0,0.0,0.0,55.0,56.7,67.2,,2,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,65.4,,1.0,1.0,6.0,1.0,6.0,0.0,SchrCo00
2.0,6.0,6.0,22,3.7,0.0,0.0,55.3,56.1,71.1,,13,2.17,1.0,8.0,0.0,2.0,4.0,0.0,0.0,22,0.0,0,0.0,1.0,75.4,18.3,1.0,1.0,10.0,4.0,2.5,0.0,JeffJe00
17.0,66.0,56.0,159,2.8,2.0,0.0,54.1,56.0,84.5,67.5,140,2.5,7.0,17.0,4.0,31.0,25.0,0.0,0.0,159,2.0,32,20.1,14.0,46.4,57.2,18.0,16.0,99.0,122.0,0.81,2.0,SermTr00
18.0,101.0,7.0,8,1.1,1.0,0.0,65.9,55.5,74.7,69.6,6,0.86,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0,0.0,3.0,59.3,77.8,10.0,10.0,65.0,63.0,1.03,0.0,BurtMi00
8.0,85.0,74.0,242,3.3,2.0,2.0,58.2,55.4,37.0,60.0,157,2.12,9.0,16.0,5.0,28.0,41.0,0.0,0.0,242,2.0,31,12.8,13.0,66.2,50.6,27.0,23.0,187.0,155.0,1.21,2.0,MossZa00
1.0,2.0,2.0,4,2.0,0.0,0.0,52.6,54.8,65.2,,3,1.5,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4,0.0,0,0.0,0.0,60.0,,0.0,0.0,0.0,1.0,0.0,0.0,VaugKe00
13.0,67.0,56.0,182,3.3,0.0,0.0,52.4,54.3,85.7,58.3,100,1.79,3.0,25.0,3.0,32.0,20.0,0.0,0.0,182,1.0,25,13.7,9.0,59.9,33.1,6.0,6.0,42.0,65.0,0.65,0.0,ChanTy01
1.0,3.0,3.0,3,1.0,0.0,0.0,52.1,54.2,67.2,,3,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,3,0.0,0,0.0,0.0,59.6,,0.0,0.0,0.0,1.0,0.0,0.0,EvanDa02
1.0,7.0,6.0,15,2.5,0.0,0.0,53.3,53.8,71.1,60.0,7,1.17,0.0,5.0,0.0,3.0,3.0,0.0,0.0,15,0.0,0,0.0,0.0,59.7,,1.0,1.0,3.0,3.0,1.0,0.0,LloyMa00
2.0,17.0,13.0,33,2.5,0.0,0.0,54.2,53.7,74.7,60.0,30,2.31,0.0,7.0,0.0,8.0,5.0,0.0,0.0,33,0.0,0,0.0,0.0,52.3,80.9,2.0,0.0,0.0,15.0,0.0,0.0,JennTe00
21.0,156.0,88.0,332,3.8,1.0,0.0,56.0,53.1,89.8,47.1,220,2.5,13.0,20.0,12.0,58.0,29.0,0.0,0.0,332,2.0,39,11.7,15.0,71.8,45.0,25.0,19.0,142.0,135.0,1.05,0.0,GainKe00
1.0,6.0,5.0,24,4.8,0.0,0.0,60.9,53.0,70.3,60.0,16,3.2,1.0,17.0,1.0,5.0,0.0,0.0,0.0,24,1.0,17,70.8,1.0,74.8,,3.0,1.0,15.0,11.0,1.36,0.0,KiboJa00
3.0,9.0,9.0,22,2.4,0.0,0.0,61.5,53.0,73.7,,25,2.78,2.0,9.0,0.0,8.0,1.0,0.0,0.0,22,0.0,0,0.0,0.0,83.5,82.2,3.0,3.0,23.0,10.0,2.3,0.0,BrooJo02
3.0,8.0,6.0,17,2.8,0.0,0.0,52.5,52.1,74.2,67.5,14,2.33,1.0,5.0,0.0,3.0,3.0,0.0,0.0,17,0.0,0,0.0,1.0,51.8,43.8,0.0,0.0,0.0,12.0,0.0,0.0,ShamAa00
3.0,10.0,5.0,12,2.4,0.0,0.0,51.3,52.0,78.5,60.0,8,1.6,1.0,4.0,0.0,2.0,3.0,0.0,0.0,12,0.0,0,0.0,0.0,58.5,,2.0,1.0,-4.0,9.0,-0.44,0.0,CollCh01
2.0,3.0,3.0,1,-0.3,0.0,0.0,63.1,50.6,73.0,,4,1.33,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0,0.0,0.0,84.2,,1.0,1.0,11.0,2.0,5.5,0.0,GaskMy00
4.0,26.0,15.0,30,2.0,0.0,0.0,50.8,49.8,80.1,58.7,27,1.8,3.0,7.0,0.0,9.0,5.0,0.0,0.0,30,0.0,0,0.0,2.0,62.3,70.4,1.0,1.0,28.0,9.0,3.11,0.0,MitcKe01
2.0,8.0,8.0,20,2.5,0.0,0.0,53.3,49.5,72.5,,18,2.25,0.0,4.0,0.0,6.0,1.0,0.0,0.0,20,0.0,0,0.0,0.0,64.4,78.8,1.0,1.0,10.0,10.0,1.0,0.0,CookDa01
17.0,244.0,5.0,26,5.2,1.0,1.0,61.8,49.4,26.8,69.7,15,3.0,2.0,14.0,1.0,2.0,1.0,0.0,0.0,26,0.0,0,0.0,1.0,57.2,72.9,29.0,19.0,200.0,245.0,0.82,0.0,JuszKy00
14.0,29.0,14.0,31,2.2,0.0,1.0,48.5,42.0,21.0,40.4,22,1.57,0.0,6.0,0.0,6.0,7.0,0.0,0.0,31,0.0,0,0.0,1.0,60.5,48.6,11.0,10.0,82.0,64.0,1.28,1.0,GrayEr01
8.0,76.0,65.0,183,2.8,1.0,2.0,42.7,40.8,28.8,71.7,134,2.06,6.0,17.0,2.0,37.0,28.0,0.0,0.0,183,1.0,17,9.3,4.0,60.2,47.8,8.0,6.0,30.0,56.0,0.54,0.0,WhitZa01
2.0,1.0,1.0,0,0.0,0.0,1.0,25.8,39.9,19.2,,4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,,0.0,59.1,,0.0,0.0,0.0,1.0,0.0,0.0,LaubDy00
15.0,205.0,10.0,17,1.7,1.0,2.0,44.7,30.8,18.3,54.4,16,1.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0,0.0,6.0,54.2,61.8,11.0,11.0,96.0,104.0,0.92,0.0,IngoAl01
