#G,SNP,ATT,YDS,YPA,TD,FUM,OFF,RUN,FUM.1,RBLK,YCO,YCO/A,MTF,LNG,10+,ZONE,GAP,SCR,SYDS,DYDS,D15+,BAY,BAY%,1ST,RECV,PBLK,TGT,REC,YDS.1,RSNP,Y/RR,DRP,PFR_ID
16.0,173.0,152.0,436,2.9,2.0,1.0,67.9,66.3,75.6,58.0,266.0,1.75,18.0,28.0,9.0,0.0,30.0,0.0,0.0,436,2.0,53.0,12.2,20.0,63.2,72.4,25.0,20.0,104.0,150.0,0.69,1.0,PierBe00
15.0,254.0,234.0,803,3.4,5.0,1.0,73.0,66.3,84.7,68.1,516.0,2.21,26.0,48.0,17.0,0.0,90.0,0.0,0.0,803,7.0,203.0,25.3,44.0,68.8,93.1,53.0,43.0,314.0,266.0,1.18,2.0,DrewMa00
9.0,8.0,6.0,31,5.2,0.0,1.0,64.2,66.2,25.7,79.3,15.0,2.5,1.0,10.0,1.0,0.0,3.0,0.0,0.0,31,0.0,0.0,0.0,1.0,53.8,79.2,16.0,15.0,82.0,56.0,1.46,0.0,ForsJu00
13.0,145.0,12.0,41,3.4,3.0,0.0,62.5,66.2,75.2,71.9,19.0,1.58,1.0,19.0,1.0,0.0,0.0,0.0,0.0,41,1.0,19.0,46.3,7.0,29.8,78.9,9.0,4.0,71.0,48.0,1.48,3.0,YounDa01
16.0,304.0,279.0,1077,3.9,6.0,3.0,62.4,66.2,67.3,43.5,513.0,1.84,20.0,30.0,23.0,0.0,119.0,0.0,0.0,1077,14.0,271.0,25.2,53.0,47.3,70.7,51.0,42.0,348.0,379.0,0.92,4.0,JohnCh04
2.0,22.0,21.0,73,3.5,1.0,1.0,62.8,66.1,27.5,60.0,26.0,1.24,0.0,12.0,1.0,0.0,6.0,0.0,0.0,73,0.0,0.0,0.0,6.0,46.1,86.1,6.0,6.0,76.0,27.0,2.81,0.0,GrimJo01
6.0,20.0,8.0,17,2.1,0.0,0.0,67.8,66.0,73.0,58.2,15.0,1.88,2.0,5.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,55.7,84.9,0.0,0.0,0.0,6.0,0.0,0.0,PeerCe00
5.0,48.0,44.0,146,3.3,1.0,2.0,63.7,65.9,27.3,60.0,104.0,2.36,13.0,18.0,5.0,0.0,17.0,0.0,0.0,146,2.0,33.0,22.6,10.0,53.1,58.2,5.0,2.0,8.0,36.0,0.22,0.0,WilsDa01
17.0,92.0,75.0,314,4.2,2.0,0.0,66.4,65.9,86.1,57.1,219.0,2.92,9.0,65.0,5.0,0.0,17.0,0.0,0.0,314,5.0,147.0,46.8,16.0,65.0,75.7,12.0,8.0,84.0,80.0,1.05,1.0,BrowBr02
19.0,386.0,324.0,1292,4.0,10.0,3.0,69.8,65.5,69.3,74.5,661.0,2.04,28.0,51.0,34.0,0.0,201.0,0.0,0.0,1292,18.0,436.0,33.7,63.0,51.9,92.7,31.0,19.0,177.0,294.0,0.6,1.0,GoreFr00
12.0,150.0,138.0,377,2.7,2.0,1.0,66.0,65.4,72.2,57.9,243.0,1.76,12.0,16.0,6.0,0.0,62.0,0.0,0.0,377,1.0,16.0,4.2,28.0,55.5,72.3,10.0,8.0,20.0,72.0,0.28,1.0,McGaWi00
15.0,108.0,96.0,332,3.5,2.0,1.0,74.7,65.3,90.6,68.5,193.0,2.01,15.0,19.0,7.0,0.0,23.0,0.0,0.0,332,3.0,54.0,16.3,19.0,83.5,84.0,58.0,52.0,340.0,237.0,1.43,1.0,RodgJa00
11.0,15.0,9.0,25,2.8,1.0,0.0,66.9,65.2,74.6,59.1,17.0,1.89,2.0,7.0,0.0,0.0,2.0,0.0,0.0,25,0.0,0.0,0.0,2.0,65.7,62.7,7.0,4.0,26.0,32.0,0.81,1.0,RiddTh00
7.0,59.0,58.0,238,4.1,4.0,1.0,62.3,65.2,49.6,,118.0,2.03,5.0,37.0,7.0,0.0,22.0,0.0,0.0,238,3.0,68.0,28.6,16.0,30.3,83.6,6.0,2.0,13.0,46.0,0.28,2.0,JacoBr00
1.0,6.0,3.0,10,3.3,0.0,0.0,62.4,65.0,67.2,53.3,4.0,1.33,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,1.0,60.0,,0.0,0.0,0.0,1.0,0.0,0.0,WareSp00
16.0,228.0,176.0,697,4.0,1.0,1.0,64.5,64.7,79.4,64.8,383.0,2.18,25.0,39.0,16.0,0.0,62.0,0.0,0.0,697,5.0,119.0,17.1,35.0,51.7,71.9,50.0,36.0,262.0,270.0,0.97,5.0,PoweBi00
10.0,62.0,53.0,260,4.9,1.0,1.0,75.3,64.6,64.2,72.2,107.0,2.02,8.0,21.0,7.0,0.0,26.0,0.0,0.0,260,4.0,75.0,28.8,14.0,81.8,89.7,79.0,54.0,502.0,249.0,2.02,9.0,VereSh00
13.0,58.0,36.0,117,3.3,0.0,0.0,77.4,64.4,81.3,65.0,56.0,1.56,4.0,15.0,2.0,0.0,5.0,0.0,0.0,117,1.0,15.0,12.8,6.0,82.2,89.4,9.0,8.0,71.0,36.0,1.97,0.0,TaylSt00
3.0,51.0,44.0,166,3.8,3.0,1.0,61.1,64.1,44.4,54.2,112.0,2.55,2.0,39.0,4.0,0.0,8.0,0.0,0.0,166,1.0,39.0,23.5,11.0,54.8,50.1,6.0,5.0,13.0,39.0,0.33,1.0,AsiaMa00
11.0,61.0,55.0,271,4.9,3.0,0.0,57.2,64.0,84.8,60.3,99.0,1.8,5.0,46.0,7.0,0.0,20.0,0.0,0.0,271,2.0,79.0,29.2,14.0,46.7,56.6,27.0,20.0,141.0,152.0,0.93,4.0,BoldBr00
16.0,83.0,62.0,274,4.4,4.0,2.0,60.5,64.0,26.6,78.6,133.0,2.15,12.0,24.0,9.0,0.0,7.0,0.0,0.0,274,5.0,96.0,35.0,19.0,38.8,86.7,40.0,31.0,251.0,301.0,0.83,3.0,HeluRo00
11.0,15.0,13.0,59,4.5,0.0,0.0,60.6,63.6,90.5,60.0,21.0,1.62,2.0,21.0,2.0,0.0,5.0,0.0,0.0,59,1.0,21.0,35.6,2.0,55.2,43.4,3.0,2.0,16.0,17.0,0.94,1.0,JameLa00
2.0,3.0,3.0,9,3.0,0.0,0.0,64.7,63.5,70.5,,9.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,WoodCi00
6.0,138.0,127.0,456,3.6,1.0,1.0,60.0,63.5,71.7,59.5,274.0,2.16,11.0,28.0,11.0,0.0,45.0,0.0,0.0,456,6.0,119.0,26.1,16.0,42.8,61.6,24.0,12.0,66.0,105.0,0.63,4.0,MartDo00
17.0,71.0,60.0,251,4.2,2.0,1.0,83.1,63.4,80.3,57.8,100.0,1.67,8.0,38.0,5.0,0.0,21.0,0.0,0.0,251,3.0,71.0,28.3,14.0,91.7,59.9,95.0,80.0,667.0,311.0,2.14,0.0,SproDa00
1.0,13.0,13.0,63,4.8,0.0,0.0,65.0,63.3,74.9,,26.0,2.0,0.0,12.0,2.0,0.0,9.0,0.0,0.0,63,0.0,0.0,0.0,4.0,54.7,86.4,1.0,1.0,-5.0,12.0,-0.42,0.0,BallVi00
17.0,260.0,109.0,381,3.5,5.0,0.0,70.6,63.3,89.2,72.1,209.0,1.92,10.0,22.0,6.0,0.0,60.0,0.0,0.0,381,6.0,107.0,28.1,33.0,70.1,74.9,28.0,27.0,184.0,234.0,0.79,0.0,TolbMi00
2.0,2.0,1.0,14,14.0,0.0,0.0,79.0,63.2,73.4,60.0,2.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,1.0,86.5,,3.0,3.0,21.0,8.0,2.63,0.0,DempJe00
3.0,44.0,41.0,186,4.5,2.0,0.0,66.1,63.0,82.0,59.2,75.0,1.83,3.0,27.0,4.0,0.0,25.0,0.0,0.0,186,1.0,27.0,14.5,11.0,62.5,89.0,7.0,7.0,42.0,34.0,1.24,0.0,BradAh00
6.0,54.0,48.0,180,3.8,0.0,1.0,66.3,62.7,46.8,60.0,123.0,2.56,11.0,16.0,4.0,0.0,25.0,0.0,0.0,180,2.0,32.0,17.8,7.0,70.7,80.4,7.0,7.0,44.0,37.0,1.19,0.0,StewJo00
15.0,234.0,217.0,687,3.2,8.0,4.0,65.1,62.7,44.4,57.8,392.0,1.81,29.0,28.0,12.0,0.0,42.0,0.0,0.0,687,3.0,58.0,8.4,43.0,65.1,75.3,19.0,18.0,134.0,158.0,0.85,1.0,MendRa00
3.0,3.0,2.0,2,1.0,1.0,0.0,73.0,62.4,74.1,60.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.0,1.0,67.9,81.8,2.0,2.0,6.0,3.0,2.0,0.0,StewJe00
15.0,84.0,76.0,256,3.4,2.0,0.0,57.9,62.2,89.6,58.6,116.0,1.53,7.0,33.0,5.0,0.0,20.0,0.0,0.0,256,2.0,49.0,19.1,16.0,45.8,68.3,20.0,14.0,116.0,136.0,0.85,3.0,TodmJo00
2.0,6.0,5.0,33,6.6,0.0,0.0,68.4,62.0,90.5,60.0,15.0,3.0,0.0,22.0,1.0,0.0,5.0,0.0,0.0,33,1.0,22.0,66.7,2.0,86.2,69.8,1.0,1.0,57.0,4.0,14.25,0.0,HerrDa00
11.0,36.0,28.0,79,2.8,0.0,0.0,58.3,61.9,59.5,58.4,45.0,1.61,3.0,11.0,1.0,0.0,21.0,0.0,0.0,79,0.0,0.0,0.0,3.0,52.2,71.3,33.0,21.0,155.0,112.0,1.38,5.0,WhitFo00
1.0,4.0,4.0,8,2.0,0.0,0.0,63.8,61.7,69.4,,7.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,64.5,72.4,2.0,1.0,12.0,4.0,3.0,0.0,GrahRa00
8.0,50.0,49.0,183,3.7,0.0,0.0,59.2,61.6,84.7,,105.0,2.14,10.0,29.0,3.0,0.0,9.0,0.0,0.0,183,1.0,29.0,15.8,8.0,59.8,48.6,10.0,8.0,46.0,49.0,0.94,1.0,JohnDe02
8.0,21.0,11.0,35,3.2,0.0,0.0,60.6,61.2,74.4,56.7,20.0,1.82,0.0,9.0,0.0,0.0,6.0,0.0,0.0,35,0.0,0.0,0.0,2.0,57.5,78.5,2.0,2.0,8.0,17.0,0.47,0.0,GreeAl00
3.0,24.0,22.0,43,2.0,0.0,0.0,63.9,61.0,84.0,60.0,28.0,1.27,3.0,9.0,0.0,0.0,7.0,0.0,0.0,43,0.0,0.0,0.0,1.0,72.8,78.2,3.0,3.0,12.0,11.0,1.09,0.0,CoxxMi00
16.0,96.0,49.0,240,4.9,0.0,2.0,59.5,61.0,36.7,61.3,107.0,2.18,4.0,43.0,5.0,0.0,25.0,0.0,0.0,240,2.0,65.0,27.1,14.0,47.4,75.3,70.0,48.0,343.0,267.0,1.28,7.0,OgboCh00
18.0,135.0,12.0,32,2.7,0.0,0.0,66.8,60.7,74.8,64.8,18.0,1.5,1.0,7.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,7.0,60.4,84.1,2.0,2.0,-7.0,11.0,-0.64,0.0,McClLe00
16.0,102.0,88.0,309,3.5,5.0,2.0,59.8,60.6,29.2,55.3,172.0,1.95,9.0,20.0,8.0,0.0,27.0,0.0,0.0,309,5.0,89.0,28.8,16.0,52.0,83.1,21.0,18.0,108.0,99.0,1.09,1.0,DaviKn00
10.0,143.0,114.0,379,3.3,5.0,1.0,57.8,60.4,75.6,60.9,221.0,1.94,11.0,30.0,7.0,0.0,51.0,0.0,0.0,379,5.0,127.0,33.5,16.0,49.2,37.6,24.0,17.0,108.0,125.0,0.86,2.0,McFaDa00
