RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
101,Travis Fulgham,# 13,WR,13,PHI,64,38,59.4,539,14.2,4,71.2,70.9,56.2,77.7,66.0,387,360,93.0,1,0.3,67,17.3,318,82.2,2,0.5,108,2.8,1.50,13.8,42,5,11.6,17,6,35.3,1,0,4,26,101.0
104,Jake Kumerow,# 18,WR,3,NO,1,1,100.0,22,22.0,1,71.6,70.4,64.7,61.2,-,6,6,100.0,0,0.0,2,33.3,4,66.7,0,0.0,0,0.0,3.67,24.0,22,0,0.0,0,0,,0,0,0,1,158.3
104,Denzel Mims,# 11,WR,9,NYJ,41,23,56.1,357,15.5,0,69.4,70.4,73.5,75.3,-,264,247,93.6,0,0.0,65,24.6,198,75.0,1,0.4,102,4.4,1.45,15.8,30,1,4.2,11,3,27.3,1,0,4,15,74.9
106,Ross Dwelley,# 82,TE,16,SF,22,19,86.4,245,12.9,1,61.3,70.3,83.2,74.7,50.3,242,181,74.8,53,21.9,51,21.1,11,4.5,172,71.1,103,5.4,1.35,7.7,36,0,0.0,3,3,100.0,0,0,2,10,128.2
106,Jared Cook,# 87,TE,17,NO,73,46,63.0,572,12.4,7,69.3,70.3,62.5,23.7,3.2,389,369,94.9,5,1.3,225,57.8,108,27.8,56,14.4,135,2.9,1.55,11.6,46,4,8.0,18,10,55.6,2,2,8,29,107.8
108,Olamide Zaccheaus,# 17,WR,11,ATL,30,20,66.7,274,13.7,1,68.6,70.1,58.1,74.8,-,184,177,96.2,0,0.0,30,16.3,154,83.7,0,0.0,63,3.2,1.55,14.6,51,2,9.1,5,3,60.0,1,0,2,16,92.9
108,Diontae Johnson,# 18,WR,16,PIT,155,99,63.9,"1,040",10.5,7,70.4,70.1,35.6,63.0,-,621,584,94.0,0,0.0,83,13.4,538,86.6,0,0.0,429,4.3,1.78,8.8,47,15,13.2,12,5,41.7,3,1,13,53,90.3
110,De'Michael Harris,# 12,WR,8,IND,10,10,100.0,79,7.9,0,71.4,70.0,78.7,74.9,-,56,54,96.4,0,0.0,41,73.2,13,23.2,0,0.0,62,6.2,1.46,1.7,21,0,0.0,1,1,100.0,0,0,1,3,99.6
110,Jordan Reed,# 81,TE,10,SF,43,26,60.5,231,8.9,4,66.2,70.0,55.1,75.9,72.4,193,176,91.2,3,1.6,125,64.8,29,15.0,36,18.7,81,3.1,1.31,9.0,26,2,7.1,12,5,41.7,1,0,5,16,96.2
112,Adam Humphries,# 10,WR,7,TEN,33,23,69.7,228,9.9,2,69.9,69.7,72.8,75.3,-,168,155,92.3,0,0.0,136,81.0,32,19.0,0,0.0,45,2.0,1.47,10.0,23,1,4.2,9,3,33.3,1,0,0,11,96.5
112,Allen Lazard,# 13,WR,12,GB,58,40,69.0,609,15.2,4,72.4,69.7,29.7,78.4,73.9,353,331,93.8,4,1.1,178,50.4,152,43.1,22,6.2,254,6.4,1.84,11.4,72,7,14.9,7,2,28.6,1,0,5,30,119.1
114,Virgil Green,# 88,TE,6,LAC,6,3,50.0,50,16.7,1,75.1,69.6,36.2,65.8,69.3,57,29,50.9,26,45.6,2,3.5,1,1.8,50,87.7,24,8.0,1.72,12.3,26,1,25.0,2,1,50.0,0,0,1,2,118.1
114,KhaDarel Hodge,# 12,WR,10,CLV,16,11,68.8,180,16.4,0,69.6,69.6,78.7,71.5,69.2,145,134,92.4,2,1.4,36,24.8,108,74.5,1,0.7,21,1.9,1.34,17.6,42,0,0.0,3,2,66.7,1,0,0,11,80.2
114,JuJu Smith-Schuster,# 19,WR,17,PIT,143,110,76.9,988,9.0,10,70.0,69.6,90.5,37.4,55.9,760,709,93.3,1,0.1,648,85.3,112,14.7,0,0.0,446,4.1,1.39,6.6,33,3,2.7,31,15,48.4,5,3,5,55,103.7
117,Colby Parkinson,# 84,TE,5,SEA,2,2,100.0,16,8.0,0,68.4,69.5,68.3,64.0,75.3,24,19,79.2,5,20.8,7,29.2,1,4.2,16,66.7,5,2.5,0.84,5.5,10,0,0.0,0,0,,0,0,0,2,100.0
118,Isaiah Zuber,# 19,WR,3,NE,2,2,100.0,29,14.5,0,76.2,69.4,68.3,67.8,-,16,16,100.0,0,0.0,9,56.3,7,43.8,0,0.0,29,14.5,1.81,0.0,16,0,0.0,0,0,,0,0,1,1,118.8
119,Julian Edelman,# 11,WR,6,NE,35,21,60.0,315,15.0,0,68.8,69.3,36.9,75.8,-,176,167,94.9,0,0.0,131,74.4,43,24.4,1,0.6,69,3.3,1.89,10.9,49,4,16.0,9,2,22.2,3,0,1,18,53.9
120,Donald Parham Jr.,# 89,TE,13,LAC,20,10,50.0,159,15.9,3,64.5,69.2,78.0,71.1,69.3,137,112,81.8,18,13.1,53,38.7,14,10.2,69,50.4,58,5.8,1.42,9.9,26,0,0.0,8,2,25.0,0,0,4,8,116.5
120,Willie Snead IV,# 83,WR,15,BLT,54,40,74.1,466,11.7,3,69.5,69.2,67.1,30.8,-,357,341,95.5,0,0.0,292,81.8,65,18.2,0,0.0,209,5.2,1.37,8.1,34,3,7.0,9,4,44.4,1,1,11,23,110.6
122,Tyler Higbee,# 89,TE,17,LA,64,47,73.4,530,11.3,5,67.6,68.8,70.5,79.2,62.0,466,357,76.6,99,21.2,65,13.9,67,14.4,334,71.7,246,5.2,1.48,8.2,44,2,4.1,8,4,50.0,1,0,6,27,117.3
123,Donovan Peoples-Jones,# 11,WR,13,CLV,23,16,69.6,335,20.9,2,67.7,68.4,67.7,86.9,56.2,196,183,93.4,4,2.0,64,32.7,131,66.8,1,0.5,81,5.1,1.83,17.0,75,1,5.9,5,2,40.0,0,0,1,11,141.1
123,Mecole Hardman Jr.,# 17,WR,19,KC,74,49,66.2,626,12.8,5,69.0,68.4,44.7,68.3,-,434,410,94.5,0,0.0,230,53.0,200,46.1,2,0.5,376,7.7,1.53,9.6,49,7,12.5,5,1,20.0,0,1,3,27,115.0
125,Chris Conley,# 18,WR,15,JAX,63,40,63.5,471,11.8,2,70.1,68.3,50.7,29.7,-,315,306,97.1,0,0.0,87,27.6,225,71.4,3,1.0,186,4.7,1.54,11.0,51,5,11.1,12,6,50.0,1,1,3,24,90.1
126,Marquez Callaway,# 12,WR,12,NO,24,21,87.5,213,10.1,0,68.0,68.2,84.5,83.4,-,163,157,96.3,0,0.0,40,24.5,123,75.5,0,0.0,59,2.8,1.36,8.1,27,0,0.0,4,2,50.0,0,0,2,10,103.6
127,Olabisi Johnson,# 81,WR,14,MIN,21,14,66.7,189,13.5,0,67.0,68.1,67.0,73.3,-,148,138,93.2,0,0.0,23,15.5,122,82.4,3,2.0,49,3.5,1.37,13.6,29,1,6.7,2,1,50.0,3,0,3,9,55.6
128,Laquon Treadwell,# 80,WR,4,ATL,7,6,85.7,49,8.2,2,68.5,68.0,74.6,68.8,-,41,40,97.6,0,0.0,8,19.5,33,80.5,0,0.0,15,2.5,1.23,5.6,14,0,0.0,1,0,0.0,0,0,2,4,135.4
129,Jack Doyle,# 84,TE,15,IND,42,30,71.4,321,10.7,4,73.7,67.9,88.0,25.6,77.7,276,247,89.5,17,6.2,99,35.9,22,8.0,153,55.4,104,3.5,1.30,7.6,28,0,0.0,11,6,54.5,0,1,1,17,125.2
129,Scott Miller,# 10,WR,20,TB,58,37,63.8,581,15.7,4,68.2,67.9,67.9,78.5,-,372,345,92.7,0,0.0,89,23.9,283,76.1,0,0.0,114,3.1,1.68,16.1,48,2,5.1,9,3,33.3,2,0,3,23,105.6
131,David Njoku,# 85,TE,15,CLV,35,24,68.6,279,11.6,2,70.1,67.6,51.8,75.3,77.4,248,199,80.2,37,14.9,64,25.8,28,11.3,156,62.9,126,5.3,1.40,8.0,28,3,11.1,7,5,71.4,0,0,3,16,111.5
131,Keke Coutee,# 16,WR,8,HST,41,33,80.5,400,12.1,3,68.2,67.6,70.8,18.6,69.8,231,218,94.4,1,0.4,171,74.0,56,24.2,1,0.4,153,4.6,1.83,10.5,64,2,5.7,6,4,66.7,0,3,4,18,131.7
133,Lil'Jordan Humphrey,# 84,WR,4,NO,6,4,66.7,60,15.0,1,65.1,67.5,72.1,67.0,-,57,56,98.2,0,0.0,33,57.9,24,42.1,0,0.0,19,4.8,1.07,11.0,17,0,0.0,1,0,0.0,1,0,1,4,99.3
134,Jimmy Graham,# 80,TE,17,CHI,74,52,70.3,481,9.3,9,64.5,67.4,87.2,38.1,54.3,457,403,88.2,42,9.2,218,47.7,77,16.8,162,35.4,206,4.0,1.19,7.6,30,1,1.9,18,12,66.7,3,1,4,33,110.4
134,Hunter Henry,# 86,TE,14,LAC,87,60,69.0,613,10.2,4,69.3,67.4,77.2,80.5,54.1,588,480,81.6,79,13.4,283,48.1,71,12.1,232,39.5,238,4.0,1.28,8.5,33,3,4.8,21,12,57.1,1,0,8,35,99.4
134,Darius Slayton,# 86,WR,16,NYG,94,50,53.2,751,15.0,3,67.8,67.4,51.4,38.4,-,583,549,94.2,0,0.0,114,19.6,469,80.4,0,0.0,157,3.1,1.37,14.2,41,6,10.7,22,7,31.8,2,1,7,40,81.5
137,Darnell Mooney,# 11,WR,16,CHI,94,61,64.9,631,10.3,4,68.7,67.3,83.9,47.0,-,541,524,96.9,0,0.0,111,20.5,426,78.7,0,0.0,273,4.5,1.20,11.8,53,2,3.2,14,4,28.6,2,1,17,33,89.5
138,Gabe Davis,# 13,WR,19,BUF,71,39,54.9,684,17.5,7,66.4,67.1,51.7,31.8,59.3,563,515,91.5,10,1.8,203,36.1,358,63.6,1,0.2,130,3.3,1.33,17.4,56,5,11.4,16,4,25.0,3,1,2,31,103.3
138,Michael Gallup,# 13,WR,16,DAL,98,59,60.2,843,14.3,5,66.3,67.1,45.3,80.3,-,655,631,96.3,0,0.0,41,6.3,614,93.7,0,0.0,252,4.3,1.34,12.7,55,7,10.6,17,9,52.9,0,0,6,44,105.1
140,Charlie Woerner,# 89,TE,9,SF,4,3,75.0,36,12.0,0,56.3,66.9,70.5,65.8,71.5,39,25,64.1,14,35.9,0,0.0,2,5.1,36,92.3,25,8.3,1.44,2.5,18,0,0.0,2,1,50.0,0,0,1,2,102.1
141,Kyle Rudolph,# 82,TE,12,MIN,35,28,80.0,334,11.9,1,66.5,66.6,87.3,27.0,73.8,306,247,80.7,48,15.7,21,6.9,6,2.0,269,87.9,158,5.6,1.35,7.5,25,0,0.0,7,3,42.9,0,1,2,16,116.0
142,Bryan Edwards,# 89,WR,11,LV,14,11,78.6,193,17.5,1,69.5,66.4,78.7,71.5,-,145,137,94.5,0,0.0,31,21.4,112,77.2,0,0.0,77,7.0,1.41,9.9,34,0,0.0,4,2,50.0,0,0,4,9,142.6
142,David Moore,# 83,WR,17,SEA,47,36,76.6,418,11.6,6,66.0,66.4,80.8,86.2,56.5,334,320,95.8,2,0.6,90,26.9,241,72.2,3,0.9,177,4.9,1.31,9.5,57,1,2.7,9,5,55.6,0,0,2,18,142.6
144,Golden Tate,# 15,WR,12,NYG,51,35,68.6,388,11.1,2,66.0,66.3,70.9,79.9,-,318,302,95.0,0,0.0,271,85.2,46,14.5,1,0.3,79,2.3,1.28,9.5,39,2,5.4,18,9,50.0,1,0,1,19,95.9
145,Tavon Austin,# 16,WR,4,GB,5,5,100.0,20,4.0,0,66.3,66.2,73.4,24.8,-,13,12,92.3,0,0.0,13,100.0,0,0.0,0,0.0,44,8.8,1.67,-4.8,7,0,0.0,0,0,,0,0,1,1,83.3
145,John Brown,# 15,WR,12,BUF,67,43,64.2,544,12.7,3,65.7,66.2,61.2,78.6,-,442,420,95.0,0,0.0,44,10.0,398,90.0,0,0.0,184,4.3,1.30,13.0,46,3,6.5,12,6,50.0,1,0,2,26,98.1
147,Darren Fells,# 87,TE,16,HST,28,21,75.0,312,14.9,4,69.5,66.1,84.1,74.6,68.9,322,243,75.5,70,21.7,106,32.9,8,2.5,199,61.8,171,8.1,1.28,7.8,44,0,0.0,4,1,25.0,0,0,6,16,150.6
148,Quintez Cephus,# 87,WR,13,DET,32,20,62.5,349,17.5,2,64.8,66.0,48.0,74.6,68.1,231,216,93.5,2,0.9,40,17.3,190,82.3,1,0.4,82,4.1,1.62,14.9,49,2,9.1,1,0,0.0,0,0,1,16,120.4
148,Trey Burton,# 80,TE,14,IND,47,31,66.0,284,9.2,3,69.9,66.0,59.5,77.7,79.0,253,235,92.9,5,2.0,133,52.6,42,16.6,77,30.4,93,3.0,1.21,7.8,20,3,8.8,7,2,28.6,1,0,1,16,94.6
150,Mohamed Sanu,# 12,WR,10,DET,25,17,68.0,187,11.0,1,65.5,65.9,69.6,75.1,76.2,197,179,90.9,3,1.5,71,36.0,126,64.0,0,0.0,37,2.2,1.04,13.4,21,1,5.6,2,0,0.0,0,0,0,13,103.3
150,Josh Reynolds,# 11,WR,18,LA,81,55,67.9,683,12.4,2,65.5,65.9,73.9,80.0,55.4,565,544,96.3,4,0.7,183,32.4,380,67.3,1,0.2,247,4.5,1.26,11.4,40,3,5.2,18,8,44.4,2,2,10,34,91.7
152,Nick Boyle,# 86,TE,9,BLT,17,14,82.4,113,8.1,2,70.6,65.8,66.7,73.3,53.8,161,129,80.1,26,16.1,40,24.8,8,5.0,103,64.0,43,3.1,0.88,5.4,21,1,6.7,4,3,75.0,0,0,0,8,133.6
153,A.J. Green,# 18,WR,16,CIN,101,47,46.5,523,11.1,2,66.3,65.7,71.7,79.2,-,538,513,95.4,0,0.0,113,21.0,425,79.0,0,0.0,83,1.8,1.02,14.1,33,3,6.0,41,19,46.3,3,0,4,34,56.7
154,Maxx Williams,# 87,TE,9,ARZ,9,8,88.9,102,12.8,1,67.7,65.6,76.5,70.1,41.4,149,104,69.8,41,27.5,30,20.1,1,0.7,91,61.1,66,8.3,0.98,5.2,42,0,0.0,0,0,,1,0,1,4,111.3
154,DeSean Jackson,# 10,WR,5,PHI,25,14,56.0,236,16.9,1,66.8,65.6,49.8,74.7,-,134,131,97.8,0,0.0,26,19.4,108,80.6,0,0.0,64,4.6,1.80,16.4,81,2,12.5,3,1,33.3,1,0,0,10,84.8
156,Robert Foster,# 19,WR,4,WAS,6,2,33.3,37,18.5,0,66.2,65.5,29.9,64.0,-,18,17,94.4,0,0.0,5,27.8,13,72.2,0,0.0,32,16.0,2.18,14.2,28,1,33.3,0,0,,0,0,0,2,55.6
157,Blake Bell,# 80,TE,16,DAL,13,11,84.6,110,10.0,0,63.1,65.2,78.7,72.1,84.2,155,109,70.3,43,27.7,33,21.3,14,9.0,107,69.0,45,4.1,1.01,6.2,24,0,0.0,1,1,100.0,0,0,1,7,101.9
158,Lynn Bowden Jr.,# 15,WR,10,MIA,36,28,77.8,211,7.5,0,68.8,65.1,86.9,78.8,68.8,226,212,93.8,1,0.4,166,73.5,54,23.9,1,0.4,118,4.2,1.00,4.8,22,0,0.0,5,2,40.0,2,0,7,13,67.9
159,Tanner Hudson,# 88,TE,10,TB,8,3,37.5,41,13.7,0,58.0,65.0,70.5,65.8,73.2,42,35,83.3,4,9.5,9,21.4,9,21.4,20,47.6,13,4.3,1.17,17.3,20,0,0.0,3,0,0.0,0,0,0,3,54.7
160,Jerry Jeudy,# 10,WR,16,DEN,110,52,47.3,856,16.5,3,65.2,64.8,28.5,38.1,-,545,515,94.5,0,0.0,182,33.4,363,66.6,0,0.0,260,5.0,1.66,14.6,92,12,18.8,24,10,41.7,6,2,9,39,60.3
160,Logan Thomas,# 82,TE,17,WAS,114,77,67.5,744,9.7,6,65.2,64.8,67.5,82.6,57.1,725,655,90.3,38,5.2,476,65.7,96,13.2,144,19.9,320,4.2,1.14,8.2,30,6,7.2,26,11,42.3,4,0,6,39,88.5
162,Steven Mitchell Jr.,# 11,WR,5,HST,8,5,62.5,60,12.0,0,63.6,64.7,73.4,68.0,-,55,53,96.4,0,0.0,27,49.1,27,49.1,0,0.0,9,1.8,1.13,13.4,20,0,0.0,2,1,50.0,0,0,0,3,85.4
162,Preston Williams,# 18,WR,8,MIA,33,18,54.5,288,16.0,4,65.5,64.7,46.4,74.4,-,221,208,94.1,0,0.0,20,9.0,201,91.0,0,0.0,45,2.5,1.38,15.3,47,3,14.3,10,4,40.0,2,0,0,14,98.2
164,C.J. Board,# 18,WR,12,NYG,15,11,73.3,101,9.2,0,67.4,64.6,60.6,74.4,-,116,109,94.0,0,0.0,11,9.5,105,90.5,0,0.0,31,2.8,0.93,10.1,16,1,8.3,4,2,50.0,0,0,0,6,91.3
165,Dan Arnold,# 85,TE,16,ARZ,42,31,73.8,438,14.1,4,61.7,64.4,78.4,20.8,72.6,326,298,91.4,5,1.5,148,45.4,33,10.1,131,40.2,177,5.7,1.47,12.6,59,1,3.1,8,4,50.0,1,2,0,24,128.9
166,Adam Shaheen,# 80,TE,16,MIA,20,12,60.0,150,12.5,3,66.0,64.3,46.0,71.9,60.6,163,116,71.2,40,24.5,56,34.4,8,4.9,96,58.9,111,9.3,1.29,5.4,43,2,14.3,5,1,20.0,0,0,3,9,122.9
167,Jalen Reagor,# 18,WR,11,PHI,53,31,58.5,396,12.8,1,64.0,64.2,68.8,80.5,-,322,304,94.4,0,0.0,67,20.8,253,78.6,1,0.3,175,5.6,1.30,14.0,55,1,3.1,12,4,33.3,3,0,5,19,64.7
168,Ray-Ray McCloud III,# 14,WR,14,PIT,21,20,95.2,77,3.9,0,69.9,64.1,70.5,90.5,-,106,97,91.5,0,0.0,58,54.7,48,45.3,0,0.0,109,5.5,0.79,-1.6,13,1,4.8,0,0,,0,0,3,3,81.9
168,Noah Brown,# 85,WR,16,DAL,24,14,58.3,154,11.0,0,66.7,64.1,65.9,73.0,33.4,143,135,94.4,2,1.4,48,33.6,93,65.0,2,1.4,48,3.4,1.14,11.7,20,1,6.7,8,5,62.5,1,0,1,7,60.1
170,James Washington,# 13,WR,17,PIT,60,35,58.3,464,13.3,5,63.8,63.9,53.6,77.3,-,346,322,93.1,0,0.0,61,17.6,280,80.9,5,1.4,158,4.5,1.44,13.2,50,4,10.3,14,3,21.4,2,0,5,23,96.8
171,Dalton Schultz,# 86,TE,16,DAL,85,63,74.1,615,9.8,4,63.9,63.8,77.9,44.4,35.2,625,553,88.5,53,8.5,314,50.2,65,10.4,241,38.6,274,4.3,1.11,6.9,28,3,4.5,10,5,50.0,2,1,12,33,99.9
172,Keelan Cole Sr.,# 84,WR,16,JAX,83,55,66.3,642,11.7,5,64.4,63.7,61.3,84.7,66.6,601,576,95.8,1,0.2,413,68.7,185,30.8,3,0.5,180,3.3,1.11,11.5,51,5,8.3,14,8,57.1,1,0,4,34,104.6
173,J.J. Arcega-Whiteside,# 19,WR,8,PHI,7,4,57.1,85,21.3,0,65.9,63.6,73.4,68.0,67.1,84,74,88.1,2,2.4,26,31.0,58,69.0,0,0.0,11,2.8,1.15,16.1,37,0,0.0,3,2,66.7,1,0,0,4,60.7
174,Johnny Mundt,# 82,TE,9,LA,4,4,100.0,53,13.3,0,64.8,63.5,72.1,67.0,50.4,42,27,64.3,14,33.3,4,9.5,5,11.9,32,76.2,46,11.5,1.96,1.8,34,0,0.0,0,0,,0,0,1,1,118.8
174,Trent Sherfield,# 16,WR,6,ARZ,7,5,71.4,50,10.0,0,67.1,63.5,73.4,68.0,-,42,40,95.2,0,0.0,26,61.9,15,35.7,0,0.0,26,5.2,1.25,11.4,26,0,0.0,2,1,50.0,1,0,0,2,51.8
174,Geoff Swaim,# 87,TE,11,TEN,13,10,76.9,88,8.8,1,60.1,63.5,41.1,71.1,49.1,152,81,53.3,65,42.8,14,9.2,5,3.3,117,77.0,36,3.6,1.09,6.2,16,1,9.1,2,1,50.0,0,0,0,6,120.0
174,James O'Shaughnessy,# 80,TE,15,JAX,38,28,73.7,262,9.4,0,57.7,63.5,76.3,76.1,61.0,266,218,82.0,39,14.7,72,27.1,24,9.0,168,63.2,94,3.4,1.20,7.2,26,1,3.4,8,2,25.0,1,0,1,12,81.3
178,Dante Pettis,# 13,WR,6,NYG,6,4,66.7,76,19.0,1,64.2,63.4,72.1,20.4,62.4,80,73,91.3,1,1.3,27,33.8,53,66.3,0,0.0,7,1.8,1.04,18.0,33,0,0.0,1,1,100.0,0,0,0,3,149.3
179,Gunner Olszewski,# 80,WR,7,NE,5,5,100.0,62,12.4,1,66.5,63.3,73.4,55.8,65.6,64,58,90.6,1,1.6,37,57.8,27,42.2,0,0.0,35,7.0,1.07,5.4,38,0,0.0,0,0,,0,0,3,3,157.9
179,Marcus Johnson,# 83,WR,9,IND,26,14,53.8,255,18.2,0,63.0,63.3,50.1,72.7,-,188,178,94.7,0,0.0,21,11.2,167,88.8,0,0.0,49,3.5,1.43,17.4,55,2,12.5,7,5,71.4,1,0,0,11,71.8
179,Damiere Byrd,# 10,WR,16,NE,73,47,64.4,604,12.9,1,61.4,63.3,55.5,25.7,67.0,496,469,94.6,2,0.4,45,9.1,451,90.9,0,0.0,168,3.6,1.29,12.0,42,5,9.6,12,2,16.7,3,1,5,29,77.7
182,Cody Hollister,# 16,WR,2,TEN,1,1,100.0,12,12.0,0,62.4,63.2,64.7,61.2,-,13,10,76.9,0,0.0,3,23.1,10,76.9,0,0.0,2,2.0,1.20,10.0,12,0,0.0,0,0,,0,0,0,1,116.7
183,Breshad Perriman,# 19,WR,12,NYJ,56,30,53.6,505,16.8,3,63.6,63.1,58.8,76.9,-,393,370,94.1,0,0.0,101,25.7,291,74.0,1,0.3,162,5.4,1.36,15.7,53,3,9.1,11,2,18.2,4,0,2,20,72.4
184,Nick Westbrook-Ikhine,# 15,WR,15,TEN,10,5,50.0,50,10.0,0,64.7,62.9,74.6,68.8,-,73,70,95.9,0,0.0,12,16.4,60,82.2,0,0.0,7,1.4,0.71,10.1,19,0,0.0,5,2,40.0,1,0,0,4,25.0
184,Richie James,# 13,WR,11,SF,33,23,69.7,394,17.1,1,64.5,62.9,50.6,34.6,79.4,248,232,93.5,3,1.2,66,26.6,181,73.0,0,0.0,195,8.5,1.70,10.5,47,3,11.5,4,2,50.0,0,0,5,14,120.0
186,Hayden Hurst,# 81,TE,16,ATL,85,56,65.9,571,10.2,6,58.9,62.8,82.3,80.1,30.5,588,528,89.8,24,4.1,286,48.6,47,8.0,255,43.4,253,4.5,1.08,7.6,42,2,3.4,21,11,52.4,3,0,3,35,93.8
187,Christian Kirk,# 13,WR,14,ARZ,74,48,64.9,621,12.9,6,62.3,62.5,78.2,87.0,-,540,513,95.0,0,0.0,88,16.3,452,83.7,0,0.0,181,3.8,1.21,13.2,80,2,4.0,12,5,41.7,3,0,0,30,101.2
188,Sammy Watkins,# 14,WR,11,KC,52,38,73.1,434,11.4,2,64.5,62.4,64.3,29.5,72.7,382,358,93.7,5,1.3,184,48.2,195,51.0,2,0.5,163,4.3,1.21,8.1,37,3,7.3,4,1,25.0,0,1,2,28,110.6
188,Cam Sims,# 89,WR,15,WAS,58,39,67.2,581,14.9,1,62.5,62.4,48.9,78.1,-,465,444,95.5,0,0.0,96,20.6,368,79.1,1,0.2,280,7.2,1.31,11.3,50,5,11.4,17,10,58.8,2,0,9,23,91.2
190,Michael Pittman Jr.,# 11,WR,14,IND,66,45,68.2,593,13.2,1,62.8,62.3,61.5,37.0,-,431,412,95.6,0,0.0,109,25.3,322,74.7,0,0.0,331,7.4,1.44,8.5,45,4,8.2,5,1,20.0,1,1,6,25,95.1
190,Zach Pascal,# 14,WR,17,IND,76,47,61.8,666,14.2,6,62.9,62.3,56.7,79.8,66.2,550,514,93.5,1,0.2,410,74.5,129,23.5,7,1.3,245,5.2,1.30,11.3,42,5,9.6,17,7,41.2,2,0,5,32,105.5
192,Marquez Valdes-Scantling,# 83,WR,18,GB,74,41,55.4,838,20.4,7,60.6,61.9,35.9,32.8,-,559,525,93.9,0,0.0,184,32.9,372,66.5,3,0.5,298,7.3,1.60,18.2,78,7,14.6,15,6,40.0,2,1,2,34,115.7
193,Adam Trautman,# 82,TE,17,NO,18,16,88.9,175,10.9,1,76.9,61.8,81.7,73.3,62.8,204,171,83.8,31,15.2,59,28.9,35,17.2,105,51.5,117,7.3,1.02,4.3,41,0,0.0,1,0,0.0,0,0,3,9,125.7
193,Tre'Quan Smith,# 10,WR,15,NO,51,37,72.5,533,14.4,6,61.9,61.8,55.1,29.1,76.7,439,413,94.1,7,1.6,242,55.1,195,44.4,2,0.5,156,4.2,1.29,10.2,56,4,9.8,7,4,57.1,0,1,8,25,145.3
195,Marcus Kemp,# 85,WR,6,KC,1,1,100.0,11,11.0,0,57.8,61.7,64.7,65.3,60.9,17,14,82.4,1,5.9,11,64.7,3,17.6,2,11.8,10,10.0,0.79,1.0,11,0,0.0,0,0,,0,0,0,1,112.5
195,Donte Moncrief,# 14,WR,4,NE,2,1,50.0,15,15.0,0,66.1,61.7,64.7,74.3,-,16,16,100.0,0,0.0,2,12.5,14,87.5,0,0.0,14,14.0,0.94,2.5,15,0,0.0,1,0,0.0,0,0,1,1,75.0
195,Lawrence Cager,# 86,WR,2,NYJ,6,2,33.3,35,17.5,0,62.5,61.7,68.3,64.0,-,25,24,96.0,0,0.0,3,12.0,22,88.0,0,0.0,11,5.5,1.46,17.2,19,0,0.0,1,0,0.0,2,0,0,2,14.6
195,KeeSean Johnson,# 19,WR,8,ARZ,23,15,65.2,173,11.5,0,61.2,61.7,65.6,73.0,-,145,136,93.8,0,0.0,72,49.7,73,50.3,0,0.0,54,3.6,1.27,11.0,45,1,6.3,6,3,50.0,0,0,1,7,87.8
199,Ashton Dulin,# 16,WR,12,IND,5,3,60.0,53,17.7,0,57.2,61.4,70.5,21.6,68.5,34,32,94.1,1,2.9,14,41.2,19,55.9,1,2.9,31,10.3,1.66,5.8,34,0,0.0,0,0,,0,1,1,2,96.3
199,Tyler Kroft,# 81,TE,10,BUF,17,12,70.6,119,9.9,3,64.3,61.4,61.8,71.9,79.1,172,143,83.1,23,13.4,48,27.9,16,9.3,71,41.3,42,3.5,0.83,8.6,38,1,7.7,2,0,0.0,1,0,0,9,105.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,N'Keal Harry,# 15,WR,14,NE,55,33,60.0,309,9.4,2,57.8,61.4,70.5,28.7,67.8,334,318,95.2,3,0.9,120,35.9,211,63.2,1,0.3,103,3.1,0.97,8.4,30,2,5.7,12,7,58.3,2,1,4,15,72.5
199,Evan Engram,# 88,TE,16,NYG,102,63,61.8,654,10.4,1,60.6,61.4,50.0,49.5,58.6,572,508,88.8,31,5.4,263,46.0,82,14.3,222,38.8,284,4.5,1.29,7.4,53,8,11.3,21,4,19.0,6,1,6,32,59.0
203,Tyler Eifert,# 88,TE,15,JAX,54,36,66.7,349,9.7,2,62.2,61.3,89.7,77.4,48.8,429,380,88.6,32,7.5,219,51.0,57,13.3,141,32.9,103,2.9,0.92,9.3,28,0,0.0,17,5,29.4,4,0,1,22,66.0
204,C.J. Uzomah,# 87,TE,2,CIN,11,8,72.7,87,10.9,1,58.8,61.2,76.5,70.1,75.3,72,65,90.3,4,5.6,20,27.8,9,12.5,43,59.7,32,4.0,1.34,9.3,23,0,0.0,2,1,50.0,0,0,0,6,125.9
205,Cedrick Wilson Jr.,# 11,WR,16,DAL,27,17,63.0,189,11.1,2,61.1,61.1,54.8,79.9,-,160,151,94.4,0,0.0,103,64.4,56,35.0,0,0.0,118,6.9,1.25,9.4,42,2,10.5,2,0,0.0,1,0,1,10,93.0
