RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
199,Tyler Conklin,# 83,TE,16,MIN,7,5,71.4,77,15.4,0,59.0,60.6,45.8,68.0,76.4,74,48,64.9,23,31.1,13,17.6,12,16.2,48,64.9,30,6.0,1.60,8.7,33,1,16.7,2,1,50.0,0,0,0,3,107.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,David Morgan,# 89,TE,11,MIN,6,5,83.3,36,7.2,0,55.4,60.5,73.4,68.0,73.4,91,39,42.9,51,56.0,5,5.5,0,0.0,86,94.5,26,5.2,0.92,2.2,13,0,0.0,1,1,100.0,0,0,0,2,91.7
202,Dwayne Harris,# 17,WR,10,OAK,6,6,100.0,40,6.7,0,61.6,60.4,74.6,31.9,-,28,27,96.4,0,0.0,10,35.7,17,60.7,1,3.6,46,7.7,1.48,-1.0,13,0,0.0,0,0,,0,1,3,1,94.4
202,Jordan Akins,# 88,TE,17,HST,27,19,70.4,233,12.3,0,61.5,60.4,83.2,74.1,30.6,236,211,89.4,15,6.4,143,60.6,23,9.7,61,25.8,134,7.1,1.10,6.7,28,0,0.0,3,1,33.3,0,0,3,12,96.7
202,DaeSean Hamilton,# 17,WR,14,DEN,45,30,66.7,243,8.1,2,60.1,60.4,67.3,78.7,-,292,277,94.9,0,0.0,185,63.4,100,34.2,7,2.4,71,2.4,0.88,8.7,24,2,6.3,7,3,42.9,1,0,1,16,85.7
202,Zay Jones,# 11,WR,16,BUF,99,56,56.6,652,11.6,7,62.2,60.4,75.9,43.7,76.9,595,545,91.6,11,1.8,289,48.6,303,50.9,3,0.5,130,2.3,1.20,13.1,57,3,5.1,21,6,28.6,5,1,1,32,79.2
206,Xavier Grimble,# 85,TE,15,PIT,7,6,85.7,86,14.3,0,53.8,60.2,74.6,16.9,74.9,59,49,83.1,5,8.5,15,25.4,9,15.3,35,59.3,55,9.2,1.76,4.7,23,0,0.0,0,0,,0,1,1,4,117.9
206,Nick Boyle,# 86,TE,17,BLT,31,23,74.2,213,9.3,0,67.3,60.2,52.9,75.5,68.4,277,175,63.2,90,32.5,56,20.2,6,2.2,185,66.8,144,6.3,1.22,3.5,25,3,11.5,1,0,0.0,1,0,3,10,79.1
206,Jimmy Graham,# 80,TE,16,GB,83,55,66.3,636,11.6,2,59.6,60.2,75.1,80.0,51.7,613,559,91.2,18,2.9,380,62.0,89,14.5,142,23.2,259,4.7,1.14,9.7,54,2,3.5,21,8,38.1,2,0,6,32,87.2
209,Josh Bellamy,# 15,WR,16,CHI,26,15,57.7,151,10.1,1,59.3,60.1,67.0,74.6,69.4,185,166,89.7,2,1.1,88,47.6,86,46.5,11,5.9,45,3.0,0.91,12.9,34,1,6.3,6,2,33.3,2,0,1,9,55.1
210,Garrett Celek,# 88,TE,15,SF,8,5,62.5,90,18.0,2,62.7,60.0,45.8,68.0,60.1,103,55,53.4,44,42.7,2,1.9,4,3.9,94,91.3,42,8.4,1.64,11.4,41,1,16.7,2,0,0.0,1,0,0,5,101.0
210,Corey Coleman,# 19,WR,8,NYG,8,5,62.5,71,14.2,0,60.0,60.0,45.8,82.3,-,75,72,96.0,0,0.0,3,4.0,72,96.0,0,0.0,10,2.0,0.99,12.8,30,1,16.7,3,3,100.0,0,0,0,5,91.1
210,Tim Patrick,# 81,WR,16,DEN,40,23,57.5,315,13.7,1,60.2,60.0,41.4,26.6,62.0,263,245,93.2,1,0.4,79,30.0,172,65.4,10,3.8,113,4.9,1.29,10.8,26,4,14.8,7,2,28.6,1,2,3,14,80.7
213,Sammie Coates,# 18,WR,2,HST,1,1,100.0,12,12.0,0,53.4,59.8,64.7,61.2,-,22,21,95.5,0,0.0,8,36.4,14,63.6,0,0.0,5,5.0,0.57,7.0,12,0,0.0,0,0,,0,0,0,1,116.7
213,Jacob Hollister,# 47,TE,6,NE,5,4,80.0,52,13.0,0,60.8,59.8,42.1,67.0,72.2,33,28,84.8,5,15.2,15,45.5,6,18.2,10,30.3,17,4.3,1.86,8.0,23,1,20.0,1,0,0.0,0,0,0,2,110.0
213,Durham Smythe,# 81,TE,15,MIA,9,6,66.7,50,8.3,0,55.5,59.8,74.6,70.1,67.1,84,44,52.4,39,46.4,7,8.3,1,1.2,76,90.5,10,1.7,1.14,5.0,21,0,0.0,2,1,50.0,1,0,0,2,41.2
213,Matt LaCosse,# 83,TE,13,DEN,34,24,70.6,250,10.4,1,57.1,59.8,74.2,76.0,63.4,258,204,79.1,42,16.3,94,36.4,45,17.4,112,43.4,148,6.2,1.23,5.7,44,1,4.0,3,0,0.0,1,0,1,11,89.1
217,Bobo Wilson,# 85,WR,5,TB,5,4,80.0,52,13.0,0,59.5,59.4,72.1,76.4,-,49,44,89.8,0,0.0,17,34.7,32,65.3,0,0.0,20,5.0,1.18,10.8,25,0,0.0,0,0,,0,0,0,2,110.0
218,Keelan Cole Sr.,# 84,WR,16,JAX,64,38,59.4,491,12.9,1,59.4,59.3,33.0,22.1,61.6,491,473,96.3,1,0.2,104,21.2,383,78.0,3,0.6,138,3.6,1.04,10.2,35,6,13.6,9,7,77.8,2,2,1,25,75.7
219,Damiere Byrd,# 18,WR,6,CAR,2,1,50.0,8,8.0,0,59.7,59.2,64.7,78.9,-,20,20,100.0,0,0.0,5,25.0,15,75.0,0,0.0,1,1.0,0.40,11.5,8,0,0.0,0,0,,0,0,0,1,60.4
219,Nick O'Leary,# 83,TE,12,MIA,10,8,80.0,86,10.8,1,63.2,59.2,76.5,70.1,61.6,184,101,54.9,72,39.1,18,9.8,25,13.6,124,67.4,67,8.4,0.85,3.7,19,0,0.0,1,0,0.0,0,0,1,6,135.8
219,Chris Moore,# 10,WR,17,BLT,26,19,73.1,196,10.3,1,59.6,59.2,83.6,82.9,-,224,214,95.5,0,0.0,69,30.8,151,67.4,1,0.4,71,3.7,0.92,11.0,30,0,0.0,5,3,60.0,1,0,1,8,91.2
222,Michael Roberts,# 80,TE,8,DET,18,9,50.0,100,11.1,3,55.6,58.9,56.7,70.6,71.1,101,93,92.1,3,3.0,9,8.9,3,3.0,89,88.1,24,2.7,1.08,7.7,29,1,10.0,3,2,66.7,2,0,0,5,66.9
223,Russell Gage,# 83,WR,8,ATL,10,6,60.0,63,10.5,0,58.3,58.8,29.8,68.8,-,32,32,100.0,0,0.0,3,9.4,29,90.6,0,0.0,21,3.5,1.97,10.2,22,2,25.0,2,0,0.0,0,0,0,2,78.3
224,Trey Quinn,# 14,WR,3,WAS,10,9,90.0,75,8.3,1,57.3,58.7,78.0,76.4,-,76,73,96.1,0,0.0,59,77.6,17,22.4,0,0.0,20,2.2,1.03,7.3,15,0,0.0,2,1,50.0,1,0,0,5,91.7
225,Richie James,# 13,WR,10,SF,13,9,69.2,130,14.4,1,57.8,58.6,58.5,85.6,-,129,120,93.0,0,0.0,59,45.7,67,51.9,2,1.6,102,11.3,1.08,4.8,53,1,10.0,1,0,0.0,2,0,3,4,87.5
226,Shelton Gibson,# 18,WR,9,PHI,3,1,33.3,48,48.0,0,58.4,58.5,64.7,69.5,-,44,40,90.9,0,0.0,2,4.5,42,95.5,0,0.0,2,2.0,1.20,30.7,48,0,0.0,1,1,100.0,0,0,0,1,81.9
226,Jake Kumerow,# 16,WR,5,GB,10,8,80.0,103,12.9,1,58.9,58.5,76.5,70.1,-,111,103,92.8,0,0.0,6,5.4,105,94.6,0,0.0,25,3.1,1.00,10.2,49,0,0.0,0,0,,0,0,1,4,142.9
228,Justin Hardy,# 14,WR,16,ATL,20,14,70.0,133,9.5,2,60.5,58.4,64.4,86.4,-,121,115,95.0,0,0.0,54,44.6,61,50.4,6,5.0,74,5.3,1.16,6.3,19,1,6.7,2,0,0.0,1,0,1,8,100.6
229,Terrelle Pryor Sr.,# 10,WR,8,BUF,27,16,59.3,252,15.8,2,56.6,58.2,39.8,73.8,-,176,165,93.8,0,0.0,41,23.3,135,76.7,0,0.0,59,3.7,1.53,13.1,44,2,11.1,5,2,40.0,2,0,1,11,84.2
230,Andy Jones,# 17,WR,8,DET,22,11,50.0,80,7.3,1,61.2,58.0,43.8,71.5,55.1,142,130,91.5,3,2.1,42,29.6,100,70.4,0,0.0,29,2.6,0.62,10.9,15,2,15.4,2,0,0.0,0,0,2,6,74.1
231,Jeremy Kerley,# 10,WR,1,BUF,4,2,50.0,7,3.5,0,58.2,57.9,70.5,70.0,-,32,30,93.8,0,0.0,27,84.4,5,15.6,0,0.0,13,6.5,0.23,4.5,4,0,0.0,1,0,0.0,0,0,1,0,56.3
232,KhaDarel Hodge,# 11,WR,9,LA,3,2,66.7,17,8.5,0,58.2,57.8,68.3,64.0,-,29,28,96.6,0,0.0,9,31.0,18,62.1,0,0.0,0,0.0,0.61,7.7,14,0,0.0,1,0,0.0,0,0,0,1,81.3
232,Kelvin Benjamin,# 81,WR,15,KC,64,25,39.1,380,15.2,1,57.8,57.8,34.7,75.7,-,353,331,93.8,0,0.0,32,9.1,321,90.9,0,0.0,55,2.2,1.15,16.6,40,5,16.7,21,5,23.8,7,0,1,16,25.0
234,Ryan Grant,# 11,WR,14,IND,52,35,67.3,334,9.5,1,59.1,57.7,63.4,77.6,66.5,422,396,93.8,1,0.2,51,12.1,370,87.7,1,0.2,89,2.5,0.84,9.5,23,3,7.9,13,5,38.5,1,0,3,18,83.3
235,Pharoh Cooper,# 12,WR,2,ARZ,1,0,0.0,0,,0,57.1,57.5,-,81.2,-,3,3,100.0,0,0.0,2,66.7,1,33.3,0,0.0,0,,0.00,6.0,0,0,,0,0,,0,0,0,0,39.6
236,Brian Quick,# 83,WR,5,WAS,3,3,100.0,18,6.0,0,60.1,57.4,70.5,65.8,-,49,47,95.9,0,0.0,12,24.5,37,75.5,0,0.0,2,0.7,0.38,5.3,6,0,0.0,2,2,100.0,0,0,0,2,91.7
236,Dalton Schultz,# 86,TE,13,DAL,18,13,72.2,136,10.5,0,60.0,57.4,80.6,72.7,76.9,180,144,80.0,27,15.0,46,25.6,5,2.8,127,70.6,75,5.8,0.94,5.2,20,0,0.0,3,1,33.3,0,0,2,7,93.8
238,Jalen Tolliver,# 17,WR,3,ARZ,6,3,50.0,37,12.3,0,57.9,57.3,70.5,65.8,-,57,54,94.7,0,0.0,15,26.3,41,71.9,1,1.8,15,5.0,0.69,14.3,15,0,0.0,1,0,0.0,0,0,2,3,69.4
238,Bennie Fowler,# 18,WR,10,NYG,25,16,64.0,199,12.4,1,58.2,57.3,66.7,23.0,-,257,244,94.9,0,0.0,63,24.5,194,75.5,0,0.0,77,4.8,0.82,10.3,26,1,5.9,3,1,33.3,2,1,6,12,68.6
238,Ian Thomas,# 80,TE,12,CAR,47,36,76.6,333,9.3,2,53.3,57.3,54.6,77.4,72.7,355,315,88.7,18,5.1,201,56.6,64,18.0,84,23.7,150,4.2,1.06,7.0,31,4,10.0,4,3,75.0,2,0,2,20,91.9
241,Alex Erickson,# 12,WR,15,CIN,28,20,71.4,167,8.4,0,59.1,57.2,72.3,89.7,65.7,241,222,92.1,1,0.4,100,41.5,137,56.8,2,0.8,66,3.3,0.75,9.7,28,1,4.8,6,4,66.7,0,0,0,8,86.5
242,Keon Hatcher,# 14,WR,2,OAK,2,1,50.0,8,8.0,0,56.5,57.1,64.7,61.2,-,6,6,100.0,0,0.0,1,16.7,5,83.3,0,0.0,8,8.0,1.33,7.0,8,0,0.0,1,0,0.0,0,0,0,0,60.4
243,Joshua Perkins,# 83,TE,8,PHI,11,5,45.5,67,13.4,0,61.8,56.9,29.2,68.0,75.4,57,49,86.0,5,8.8,23,40.4,21,36.8,12,21.1,17,3.4,1.37,11.4,30,2,28.6,4,1,25.0,1,0,0,4,27.5
243,Josh Hill,# 89,TE,18,NO,27,20,74.1,216,10.8,1,55.8,56.9,58.1,74.4,59.9,316,223,70.6,79,25.0,61,19.3,49,15.5,193,61.1,208,10.4,0.97,3.0,24,2,9.1,2,1,50.0,0,0,5,13,109.5
245,Marvin Hall,# 17,WR,16,ATL,19,10,52.6,149,14.9,1,55.9,56.8,78.0,83.1,-,122,117,95.9,0,0.0,17,13.9,105,86.1,0,0.0,57,5.7,1.27,11.2,47,1,9.1,7,0,0.0,0,0,0,5,96.2
245,Geoff Swaim,# 87,TE,9,DAL,30,26,86.7,242,9.3,1,55.8,56.8,86.1,75.7,31.8,296,244,82.4,39,13.2,121,40.9,12,4.1,158,53.4,165,6.3,0.99,3.6,43,0,0.0,5,2,40.0,0,0,2,11,111.4
245,Zach Pascal,# 14,WR,18,IND,50,29,58.0,281,9.7,2,59.1,56.8,77.8,82.3,45.6,330,306,92.7,3,0.9,128,38.8,196,59.4,5,1.5,89,3.1,0.92,10.5,28,1,3.3,17,6,35.3,2,0,1,15,70.5
248,Auden Tate,# 19,WR,5,CIN,12,4,33.3,35,8.8,0,53.5,56.5,41.6,67.0,-,58,52,89.7,0,0.0,12,20.7,46,79.3,0,0.0,3,0.8,0.67,10.8,15,1,20.0,7,1,14.3,0,0,0,2,42.4
248,Damion Ratley,# 18,WR,5,CLV,20,13,65.0,144,11.1,0,55.9,56.5,47.7,72.3,-,128,120,93.8,0,0.0,47,36.7,81,63.3,0,0.0,52,4.0,1.20,10.9,27,2,13.3,5,2,40.0,1,0,1,5,65.4
248,Trent Taylor,# 81,WR,14,SF,38,26,68.4,215,8.3,1,56.2,56.5,65.0,82.0,62.3,263,241,91.6,1,0.4,189,71.9,68,25.9,0,0.0,103,4.0,0.89,6.6,23,2,7.1,5,2,40.0,2,0,1,11,69.5
251,Cameron Meredith,# 81,WR,6,NO,10,9,90.0,114,12.7,1,57.0,56.3,77.3,19.2,-,90,83,92.2,0,0.0,71,78.9,18,20.0,1,1.1,37,4.1,1.37,10.1,46,0,0.0,0,0,,0,1,0,4,147.5
251,Niles Paul,# 81,TE,5,JAX,13,10,76.9,98,9.8,0,55.2,56.3,58.9,72.6,27.1,72,67,93.1,3,4.2,28,38.9,8,11.1,35,48.6,28,2.8,1.46,8.2,22,2,16.7,1,0,0.0,0,0,0,5,97.6
251,Rhett Ellison,# 85,TE,14,NYG,32,25,78.1,272,10.9,1,64.4,56.3,64.1,75.7,62.6,325,245,75.4,70,21.5,87,26.8,12,3.7,219,67.4,130,5.2,1.11,6.4,29,2,7.4,4,2,50.0,0,0,2,13,112.5
251,Jeff Heuerman,# 82,TE,11,DEN,44,31,70.5,281,9.1,2,61.3,56.3,60.0,76.9,64.1,337,246,73.0,70,20.8,84,24.9,41,12.2,196,58.2,149,4.8,1.14,6.0,36,3,8.8,5,2,40.0,2,0,4,14,83.6
255,Trent Sherfield,# 16,WR,8,ARZ,27,19,70.4,210,11.1,1,58.1,56.2,69.6,74.1,66.2,233,224,96.1,1,0.4,65,27.9,167,71.7,1,0.4,37,1.9,0.94,11.0,21,1,5.0,7,4,57.1,2,0,1,11,74.6
256,Robert Tonyan,# 85,TE,11,GB,5,4,80.0,77,19.3,1,60.3,56.1,41.6,67.0,72.1,50,44,88.0,2,4.0,28,56.0,7,14.0,14,28.0,12,3.0,1.75,14.6,54,1,20.0,0,0,,0,0,0,3,158.3
256,Andre Roberts,# 19,WR,13,NYJ,18,10,55.6,79,7.9,1,58.1,56.1,41.1,50.1,-,121,120,99.2,0,0.0,41,33.9,80,66.1,0,0.0,17,1.7,0.66,9.1,20,2,16.7,2,0,0.0,2,0,3,4,45.6
258,Maurice Harris,# 13,WR,11,WAS,44,28,63.6,304,10.9,0,55.9,56.0,76.1,79.2,-,299,288,96.3,0,0.0,146,48.8,148,49.5,4,1.3,89,3.2,1.06,11.1,42,1,3.4,5,3,60.0,3,0,0,12,55.5
259,Johnny Holton,# 16,WR,1,OAK,1,0,0.0,0,,0,54.4,55.5,-,-,-,4,4,100.0,0,0.0,1,25.0,3,75.0,0,0.0,0,,0.00,40.0,0,0,,1,0,0.0,0,0,0,0,39.6
260,Victor Bolden Jr.,# 13,WR,4,BUF,4,1,25.0,10,10.0,0,53.1,55.3,64.7,72.0,-,41,41,100.0,0,0.0,11,26.8,30,73.2,0,0.0,1,1.0,0.24,12.8,10,0,0.0,1,0,0.0,1,0,0,1,0.0
261,Charles Clay,# 85,TE,13,BUF,32,21,65.6,184,8.8,0,56.6,55.2,61.5,25.3,73.8,291,239,82.1,33,11.3,138,47.4,18,6.2,127,43.6,69,3.3,0.77,9.5,21,2,8.7,6,3,50.0,2,1,1,11,54.7
262,Isaiah Ford,# 84,WR,1,MIA,1,0,0.0,0,,0,54.8,55.0,-,-,66.2,8,7,87.5,1,12.5,8,100.0,0,0.0,0,0.0,0,,0.00,5.0,0,0,,0,0,,0,0,0,0,39.6
262,Adam Shaheen,# 87,TE,7,CHI,10,8,80.0,61,7.6,1,54.2,55.0,77.3,70.6,48.1,108,86,79.6,18,16.7,33,30.6,18,16.7,56,51.9,23,2.9,0.71,8.7,23,0,0.0,3,1,33.3,0,0,0,3,125.4
262,Chris Hogan,# 15,WR,19,NE,69,43,62.3,590,13.7,3,53.9,55.0,60.7,78.5,67.0,644,610,94.7,2,0.3,304,47.2,340,52.8,0,0.0,197,4.6,0.97,13.0,63,4,8.5,9,4,44.4,2,0,1,26,92.1
265,Brandon Marshall,# 15,WR,7,NO,22,11,50.0,136,12.4,1,54.9,54.9,31.6,71.9,-,107,102,95.3,0,0.0,10,9.3,97,90.7,0,0.0,20,1.8,1.33,11.9,27,3,21.4,9,4,44.4,1,0,0,7,65.7
266,Austin Carr,# 80,WR,15,NO,14,10,71.4,102,10.2,2,54.9,54.8,78.0,71.1,74.6,171,162,94.7,2,1.2,94,55.0,77,45.0,0,0.0,24,2.4,0.63,10.0,25,0,0.0,1,1,100.0,0,0,0,5,131.5
267,Darius Jennings,# 15,WR,16,TEN,15,11,73.3,101,9.2,0,55.5,54.6,60.2,82.1,65.7,109,100,91.7,1,0.9,86,78.9,23,21.1,0,0.0,39,3.5,1.01,10.7,36,1,8.3,4,3,75.0,1,0,0,2,63.5
268,Ryan Griffin,# 84,TE,15,HST,47,25,53.2,311,12.4,0,55.0,54.5,64.3,75.7,55.2,510,403,79.0,86,16.9,251,49.2,33,6.5,213,41.8,158,6.3,0.77,8.7,47,2,7.4,8,3,37.5,2,0,2,15,56.3
269,Sean Culkin,# 80,TE,14,LAC,1,1,100.0,24,24.0,0,63.6,54.4,64.7,61.2,72.1,71,41,57.7,26,36.6,10,14.1,4,5.6,53,74.6,3,3.0,0.59,21.0,24,0,0.0,0,0,,0,0,0,1,118.8
269,Cody Core,# 16,WR,14,CIN,28,13,46.4,160,12.3,1,53.9,54.4,36.0,72.7,-,211,197,93.4,0,0.0,29,13.7,182,86.3,0,0.0,32,2.5,0.81,13.9,30,3,18.8,10,5,50.0,1,0,1,7,61.6
269,C.J. Uzomah,# 87,TE,16,CIN,63,43,68.3,439,10.2,3,56.8,54.4,52.6,78.4,56.3,545,450,82.6,55,10.1,241,44.2,47,8.6,232,42.6,201,4.7,0.98,7.8,29,4,8.5,13,7,53.8,0,0,3,21,103.9
272,Blake Bell,# 87,TE,10,JAX,9,8,88.9,67,8.4,0,55.8,54.3,76.5,71.1,79.5,127,109,85.8,13,10.2,28,22.0,10,7.9,85,66.9,38,4.8,0.61,5.7,16,0,0.0,0,0,,0,0,2,3,97.7
272,Ricky Seals-Jones,# 86,TE,15,ARZ,66,34,51.5,343,10.1,1,52.8,54.3,52.5,77.1,83.6,406,366,90.1,19,4.7,193,47.5,97,23.9,112,27.6,99,2.9,0.94,9.7,40,4,10.5,14,5,35.7,3,0,2,14,52.8
274,Neal Sterling,# 85,TE,5,NYJ,7,6,85.7,47,7.8,0,51.1,54.2,74.6,70.1,73.8,77,61,79.2,14,18.2,37,48.1,5,6.5,33,42.9,29,4.8,0.77,4.9,12,0,0.0,1,0,0.0,0,0,0,2,94.6
274,Jonnu Smith,# 81,TE,13,TEN,29,20,69.0,258,12.9,3,55.1,54.2,46.4,24.3,53.9,319,252,79.0,51,16.0,63,19.7,38,11.9,207,64.9,183,9.2,1.02,5.9,61,3,13.0,4,3,75.0,2,1,4,9,102.4
274,Marcell Ateman,# 88,WR,7,OAK,30,15,50.0,154,10.3,1,53.5,54.2,51.2,73.0,-,232,222,95.7,0,0.0,41,17.7,191,82.3,0,0.0,34,2.3,0.69,12.0,32,2,11.8,9,4,44.4,0,0,0,7,76.3
277,Freddie Martino,# 16,WR,3,TB,1,0,0.0,0,,0,54.6,54.1,-,-,-,11,11,100.0,0,0.0,1,9.1,10,90.9,0,0.0,0,,0.00,8.0,0,0,,0,0,,0,0,0,0,39.6
278,Mike Gesicki,# 86,TE,16,MIA,31,22,71.0,202,9.2,0,50.2,54.0,84.5,25.0,42.4,277,218,78.7,49,17.7,66,23.8,64,23.1,143,51.6,101,4.6,0.93,8.8,27,0,0.0,7,4,57.1,1,1,3,9,74.9
278,Jason Croom,# 80,TE,15,BUF,33,22,66.7,259,11.8,2,52.1,54.0,60.5,18.1,61.3,221,188,85.1,23,10.4,94,42.5,18,8.1,108,48.9,138,6.3,1.38,8.1,26,2,8.3,8,3,37.5,2,2,4,10,85.3
280,Darrius Heyward-Bey,# 88,WR,9,PIT,2,1,50.0,9,9.0,0,55.3,53.9,64.7,64.6,-,42,41,97.6,0,0.0,13,31.0,29,69.0,0,0.0,10,10.0,0.22,17.0,9,0,0.0,1,0,0.0,0,0,0,0,62.5
281,Khari Lee,# 88,TE,2,BUF,1,1,100.0,5,5.0,0,46.7,53.8,64.7,61.2,28.8,19,9,47.4,9,47.4,3,15.8,0,0.0,15,78.9,6,6.0,0.56,-1.0,5,0,0.0,0,0,,0,0,0,0,87.5
281,Hunter Henry,# 86,TE,1,LAC,1,0,0.0,0,,0,53.3,53.8,-,-,65.5,8,6,75.0,1,12.5,3,37.5,1,12.5,4,50.0,0,,0.00,22.0,0,0,,0,0,,0,0,0,0,39.6
283,Brian Parker,# 89,TE,10,DEN,8,5,62.5,33,6.6,0,61.8,53.7,74.6,68.8,43.0,90,69,76.7,15,16.7,21,23.3,13,14.4,51,56.7,29,5.8,0.48,3.9,11,0,0.0,1,0,0.0,1,0,1,2,31.8
283,David Grinnage,# 86,TE,3,JAX,8,6,75.0,61,10.2,0,49.2,53.7,49.2,68.8,20.1,47,45,95.7,2,4.3,15,31.9,4,8.5,28,59.6,17,2.8,1.36,9.0,24,1,14.3,2,1,50.0,0,0,0,2,96.4
285,Logan Thomas,# 82,TE,12,BUF,16,12,75.0,77,6.4,0,51.7,53.6,63.2,73.4,25.4,172,121,70.3,38,22.1,86,50.0,13,7.6,68,39.5,32,2.7,0.64,8.7,24,1,7.7,3,1,33.3,0,0,1,3,84.6
285,James O'Shaughnessy,# 80,TE,14,JAX,35,24,68.6,214,8.9,0,60.1,53.6,73.5,75.3,49.1,319,278,87.1,30,9.4,92,28.8,29,9.1,190,59.6,119,5.0,0.77,6.5,17,1,4.0,4,1,25.0,2,0,5,10,60.9
287,J'Mon Moore,# 82,WR,6,GB,3,2,66.7,15,7.5,0,53.5,53.5,68.3,17.9,-,56,55,98.2,0,0.0,5,8.9,51,91.1,0,0.0,7,3.5,0.27,5.7,10,0,0.0,0,0,,0,0,0,1,78.5
287,Mike Wallace,# 14,WR,2,PHI,3,0,0.0,0,,0,53.9,53.5,64.7,61.2,-,44,38,86.4,0,0.0,10,22.7,34,77.3,0,0.0,0,,0.00,35.7,0,0,,1,0,0.0,0,0,0,0,39.6
289,Joe Webb III,# 05,WR,2,HST,3,2,66.7,13,6.5,0,53.3,53.2,68.3,64.0,-,23,21,91.3,0,0.0,17,73.9,6,26.1,0,0.0,8,4.0,0.62,4.7,7,0,0.0,0,0,,0,0,0,0,75.7
289,Demetrius Harris,# 84,TE,17,KC,27,13,48.1,166,12.8,3,59.9,53.2,36.0,74.0,73.2,268,196,73.1,61,22.8,30,11.2,48,17.9,187,69.8,80,6.2,0.85,8.3,35,3,18.8,1,0,0.0,1,0,1,9,89.4
291,Justin Hunter,# 11,WR,5,PIT,13,3,23.1,21,7.0,0,53.1,53.1,42.1,67.0,-,88,83,94.3,0,0.0,12,13.6,76,86.4,0,0.0,3,1.0,0.25,20.2,12,1,25.0,1,0,0.0,0,0,0,2,39.6
292,Kamar Aiken,# 81,WR,5,PHI,7,6,85.7,53,8.8,0,53.3,52.9,74.6,68.8,-,86,79,91.9,0,0.0,18,20.9,68,79.1,0,0.0,15,2.5,0.67,6.3,18,0,0.0,1,1,100.0,0,0,0,2,98.2
292,Derek Carrier,# 85,TE,16,OAK,11,7,63.6,67,9.6,1,59.1,52.9,76.5,70.1,58.9,112,95,84.8,13,11.6,16,14.3,13,11.6,82,73.2,20,2.9,0.71,9.9,23,0,0.0,1,1,100.0,1,0,0,3,72.9
294,Jermaine Gresham,# 84,TE,13,ARZ,12,9,75.0,94,10.4,0,49.7,52.7,56.7,19.2,79.8,200,111,55.5,82,41.0,20,10.0,3,1.5,177,88.5,75,8.3,0.85,2.2,26,1,10.0,0,0,,0,1,2,6,97.2
294,Chad Williams,# 10,WR,10,ARZ,42,17,40.5,171,10.1,1,53.7,52.7,41.6,74.0,65.7,299,284,95.0,1,0.3,23,7.7,276,92.3,0,0.0,18,1.1,0.60,13.6,22,3,15.0,12,5,41.7,2,0,0,9,40.9
296,Chris Lacy,# 18,WR,1,DET,1,0,0.0,0,,0,53.6,52.5,-,-,-,12,12,100.0,0,0.0,3,25.0,9,75.0,0,0.0,0,,0.00,10.0,0,0,,0,0,,0,0,0,0,39.6
297,Cameron Brate,# 84,TE,16,TB,48,30,62.5,289,9.6,6,53.1,52.4,59.7,27.7,70.1,404,368,91.1,4,1.0,226,55.9,43,10.6,132,32.7,57,1.9,0.79,9.0,21,3,9.1,15,6,40.0,2,1,0,18,101.5
298,Cam Phillips,# 87,WR,2,BUF,1,1,100.0,9,9.0,0,52.0,52.3,64.7,61.2,-,20,20,100.0,0,0.0,17,85.0,3,15.0,0,0.0,6,6.0,0.45,3.0,9,0,0.0,0,0,,0,0,0,0,104.2
298,Eric Tomlinson,# 83,TE,15,NYJ,13,8,61.5,72,9.0,0,49.9,52.3,41.4,72.0,57.4,155,94,60.6,56,36.1,25,16.1,10,6.5,116,74.8,89,11.1,0.77,3.5,24,2,20.0,1,0,0.0,1,0,4,3,44.4
300,Andre Holmes,# 19,WR,14,DEN,23,13,56.5,162,12.5,0,54.2,52.2,33.5,72.3,-,182,176,96.7,0,0.0,31,17.0,151,83.0,0,0.0,50,3.8,0.92,13.1,24,3,18.8,6,2,33.3,2,0,3,8,42.3
301,Laquon Treadwell,# 11,WR,15,MIN,47,35,74.5,302,8.6,1,51.3,52.1,45.1,77.3,-,386,368,95.3,0,0.0,82,21.2,304,78.8,0,0.0,118,3.4,0.82,6.0,22,5,12.5,10,4,40.0,2,0,4,16,80.3
302,Vyncint Smith,# 17,WR,7,HST,10,5,50.0,91,18.2,1,53.0,51.9,29.2,68.0,-,182,172,94.5,0,0.0,56,30.8,126,69.2,0,0.0,4,0.8,0.53,26.5,35,2,28.6,4,1,25.0,1,0,0,3,75.4
303,Tyler Kroft,# 81,TE,5,CIN,5,4,80.0,36,9.0,0,55.2,51.6,41.6,67.0,39.1,52,32,61.5,16,30.8,6,11.5,4,7.7,42,80.8,18,4.5,1.13,5.4,16,1,20.0,1,0,0.0,1,0,1,4,57.1
