RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
103,Darius Slayton,# 86,WR,17,NYG,76,50,65.8,770,15.4,4,67.5,68.2,71.4,79.6,68.1,584,558,95.5,1,0.2,195,33.4,388,66.4,1,0.2,302,6.0,1.38,12.5,80,3,5.7,11,2,18.2,2,0,11,29,105.7
104,River Cracraft,# 85,WR,11,MIA,15,11,73.3,154,14.0,1,66.7,68.1,60.2,71.5,-,96,93,96.9,0,0.0,25,26.0,70,72.9,0,0.0,66,6.0,1.66,9.5,24,1,8.3,1,0,0.0,0,0,0,10,128.2
104,Gerald Everett,# 07,TE,15,LAC,70,51,72.9,411,8.1,3,65.6,68.1,80.3,25.2,67.5,373,326,87.4,27,7.2,133,35.7,47,12.6,183,49.1,277,5.4,1.26,4.2,31,2,3.8,11,3,27.3,1,3,15,25,95.6
104,Jerry Jeudy,# 10,WR,16,DEN,84,54,64.3,758,14.0,2,67.8,68.1,67.2,40.4,-,492,460,93.5,0,0.0,291,59.1,196,39.8,0,0.0,317,5.9,1.65,13.6,47,4,6.9,13,3,23.1,3,1,14,28,86.3
104,Marquise Brown,# 02,WR,14,ARZ,94,51,54.3,574,11.3,4,67.1,68.1,73.0,79.9,-,499,460,92.2,0,0.0,100,20.0,398,79.8,0,0.0,167,3.3,1.25,12.7,41,3,5.6,21,5,23.8,3,0,5,32,73.6
108,Jimmy Graham,# 80,TE,12,NO,7,6,85.7,39,6.5,4,62.5,68.0,74.6,68.8,27.0,80,73,91.3,3,3.8,39,48.8,21,26.3,20,25.0,4,0.7,0.53,8.3,12,0,0.0,2,2,100.0,0,0,0,6,129.5
109,Charlie Jones,# 15,WR,8,CIN,9,7,77.8,64,9.1,0,65.8,67.9,52.5,85.6,-,30,30,100.0,0,0.0,21,70.0,9,30.0,0,0.0,34,4.9,2.13,8.8,35,1,12.5,0,0,,0,0,0,3,96.3
109,Josh Oliver,# 84,TE,17,MIN,26,22,84.6,213,9.7,2,75.1,67.9,72.1,25.0,57.6,224,142,63.4,70,31.3,11,4.9,9,4.0,204,91.1,160,7.3,1.50,2.9,33,1,4.3,2,1,50.0,0,1,3,12,126.4
111,Greg Dulcich,# 80,TE,2,DEN,4,3,75.0,25,8.3,0,66.9,67.8,70.5,65.8,83.7,24,20,83.3,3,12.5,13,54.2,2,8.3,8,33.3,4,1.3,1.25,6.3,13,0,0.0,0,0,,1,0,0,2,51.0
111,Robbie Chosen,# 03,WR,8,MIA,6,4,66.7,126,31.5,1,64.5,67.8,72.1,67.0,-,69,65,94.2,0,0.0,15,21.7,54,78.3,0,0.0,30,7.5,1.94,23.3,68,0,0.0,0,0,,1,0,0,3,109.7
111,Michael Thomas,# 13,WR,10,NO,63,39,61.9,448,11.5,1,67.4,67.8,81.8,77.9,-,333,324,97.3,0,0.0,95,28.5,238,71.5,0,0.0,106,2.7,1.38,10.7,31,1,2.5,17,8,47.1,1,0,4,21,82.0
114,Dallas Goedert,# 88,TE,15,PHI,87,63,72.4,613,9.7,4,71.0,67.7,79.2,80.9,79.7,514,470,91.4,20,3.9,267,51.9,67,13.0,178,34.6,329,5.2,1.30,5.5,49,3,4.5,15,6,40.0,3,0,8,34,92.7
115,Joshua Palmer,# 05,WR,10,LAC,60,38,63.3,581,15.3,2,67.6,67.6,66.3,29.7,-,369,342,92.7,0,0.0,143,38.8,225,61.0,0,0.0,188,4.9,1.70,12.3,79,3,7.3,15,7,46.7,1,1,2,22,99.4
116,Wan'Dale Robinson,# 17,WR,15,NYG,76,60,78.9,525,8.8,1,65.5,67.0,76.2,81.6,-,422,402,95.3,0,0.0,330,78.2,82,19.4,6,1.4,291,4.9,1.31,5.5,33,3,4.8,5,4,80.0,0,0,8,29,99.8
117,Tyler Conklin,# 83,TE,17,NYJ,83,61,73.5,621,10.2,0,65.6,66.9,89.9,80.5,66.6,536,473,88.2,37,6.9,309,57.6,48,9.0,179,33.4,251,4.1,1.31,7.7,37,1,1.6,18,12,66.7,1,0,4,27,89.5
118,Laviska Shenault Jr.,# 05,WR,8,CAR,10,10,100.0,60,6.0,0,67.4,66.6,78.7,28.1,-,52,48,92.3,0,0.0,19,36.5,23,44.2,0,0.0,89,8.9,1.25,-2.9,14,0,0.0,0,0,,0,0,2,2,91.7
118,Will Mallory,# 86,TE,12,IND,22,18,81.8,207,11.5,0,66.9,66.6,82.7,23.6,13.8,133,128,96.2,0,0.0,79,59.4,17,12.8,37,27.8,87,4.8,1.62,6.5,43,0,0.0,3,1,33.3,0,1,0,11,105.9
118,Tutu Atwell,# 05,WR,17,LA,67,40,59.7,521,13.0,4,68.3,66.6,66.8,79.6,-,441,408,92.5,0,0.0,192,43.5,249,56.5,0,0.0,130,3.3,1.28,11.6,44,3,7.0,11,5,45.5,2,0,1,27,91.7
121,Isaiah McKenzie,# 06,WR,12,IND,14,11,78.6,82,7.5,0,64.7,66.4,60.2,57.4,-,61,55,90.2,0,0.0,46,75.4,10,16.4,0,0.0,74,6.7,1.49,2.4,30,1,8.3,2,1,50.0,0,0,3,4,91.1
121,Taysom Hill,# 07,TE,16,NO,39,33,84.6,291,8.8,2,75.3,66.4,79.4,67.7,60.1,256,224,87.5,4,1.6,114,44.5,64,25.0,55,21.5,136,4.1,1.30,5.7,36,1,2.9,5,2,40.0,0,0,5,11,114.9
123,Cedrick Wilson Jr.,# 11,WR,16,MIA,45,25,55.6,333,13.3,3,65.3,66.3,85.7,78.6,-,320,303,94.7,0,0.0,123,38.4,193,60.3,2,0.6,65,2.6,1.10,11.7,31,0,0.0,10,5,50.0,1,0,1,16,92.2
123,Juwan Johnson,# 83,TE,13,NO,58,37,63.8,368,9.9,4,58.8,66.3,63.4,77.6,46.8,346,309,89.3,27,7.8,198,57.2,53,15.3,93,26.9,149,4.0,1.19,8.0,32,3,7.5,14,9,64.3,4,0,5,23,75.9
125,Michael Mayer,# 87,TE,14,LV,37,27,73.0,304,11.3,2,58.3,66.1,66.0,76.1,51.9,342,273,79.8,60,17.5,104,30.4,33,9.6,204,59.6,163,6.0,1.11,6.4,32,2,6.9,9,5,55.6,1,0,8,19,103.9
126,Marcedes Lewis,# 84,TE,16,CHI,5,4,80.0,29,7.3,1,77.1,65.3,72.1,67.0,68.4,106,39,36.8,64,60.4,0,0.0,0,0.0,103,97.2,28,7.0,0.74,3.0,16,0,0.0,0,0,,0,0,0,2,130.4
127,Tucker Kraft,# 85,TE,19,GB,48,36,75.0,379,10.5,3,60.4,65.1,71.6,77.4,70.3,397,336,84.6,45,11.3,94,23.7,38,9.6,265,66.8,251,7.0,1.13,4.9,43,2,5.3,5,2,40.0,1,0,4,20,109.6
128,Simi Fehoko,# 87,WR,2,LAC,2,1,50.0,9,9.0,1,60.4,65.0,64.7,61.2,66.2,10,9,90.0,1,10.0,4,40.0,6,60.0,0,0.0,7,7.0,1.00,9.5,9,0,0.0,0,0,,0,0,0,1,102.1
129,KhaDarel Hodge,# 12,WR,17,ATL,23,14,60.9,232,16.6,0,62.4,64.9,49.6,22.4,68.1,191,183,95.8,1,0.5,49,25.7,142,74.3,0,0.0,85,6.1,1.27,14.0,52,2,12.5,2,1,50.0,2,0,4,13,58.6
129,Chris Moore,# 11,WR,17,TEN,35,22,62.9,424,19.3,0,64.9,64.9,72.8,30.0,73.6,330,305,92.4,2,0.6,108,32.7,222,67.3,0,0.0,62,2.8,1.39,18.0,49,1,4.3,9,5,55.6,1,1,0,16,93.0
131,Mack Hollins,# 18,WR,13,ATL,28,18,64.3,251,13.9,0,64.6,64.8,82.7,73.9,66.1,168,161,95.8,1,0.6,44,26.2,123,73.2,1,0.6,59,3.3,1.56,13.4,45,0,0.0,5,3,60.0,0,0,0,9,93.0
132,Brandon Johnson,# 89,WR,13,DEN,28,19,67.9,284,14.9,4,64.1,64.6,46.6,74.4,-,232,217,93.5,0,0.0,54,23.3,178,76.7,0,0.0,90,4.7,1.31,11.9,50,2,9.5,7,3,42.9,0,0,3,12,140.5
132,Marvin Mims Jr.,# 19,WR,16,DEN,32,22,68.8,377,17.1,1,63.1,64.6,73.7,62.8,-,264,245,92.8,0,0.0,75,28.4,187,70.8,0,0.0,156,7.1,1.54,15.2,60,1,4.3,7,2,28.6,1,0,4,9,105.9
134,Michael Gallup,# 13,WR,18,DAL,62,40,64.5,521,13.0,2,63.4,64.5,65.5,78.0,-,474,443,93.5,0,0.0,49,10.3,425,89.7,0,0.0,141,3.5,1.18,11.2,42,3,7.0,20,7,35.0,2,0,4,23,88.2
135,Tyler Boyd,# 83,WR,17,CIN,91,67,73.6,667,10.0,2,59.5,64.4,73.8,81.5,66.2,611,577,94.4,1,0.2,521,85.3,89,14.6,0,0.0,287,4.3,1.16,7.2,64,3,4.3,15,6,40.0,4,0,11,28,83.0
136,Tre Tucker,# 11,WR,16,LV,34,19,55.9,331,17.4,2,65.2,64.3,69.6,77.4,-,236,224,94.9,0,0.0,90,38.1,145,61.4,0,0.0,27,1.4,1.48,19.2,50,1,5.0,3,1,33.3,2,0,1,12,84.3
137,Noah Fant,# 87,TE,17,SEA,42,32,76.2,414,12.9,0,62.9,64.2,69.0,76.8,72.1,378,320,84.7,36,9.5,143,37.8,41,10.8,166,43.9,182,5.7,1.29,7.5,51,2,5.9,3,1,33.3,1,0,5,16,96.7
138,Collin Johnson,# 80,WR,3,CHI,1,1,100.0,11,11.0,0,66.9,64.0,64.7,61.2,-,15,14,93.3,0,0.0,6,40.0,9,60.0,0,0.0,4,4.0,0.79,7.0,11,0,0.0,0,0,,0,0,0,1,112.5
138,Donald Parham Jr.,# 89,TE,14,LAC,40,27,67.5,285,10.6,4,59.7,64.0,45.2,75.9,78.3,300,251,83.7,31,10.3,101,33.7,37,12.3,162,54.0,124,4.6,1.14,8.7,24,3,10.0,7,4,57.1,1,0,6,22,110.9
140,Tucker Fisk,# 43,TE,6,ATL,1,1,100.0,9,9.0,0,52.0,63.9,64.7,61.2,54.7,22,9,40.9,13,59.1,0,0.0,1,4.5,2,9.1,5,5.0,1.00,4.0,9,0,0.0,0,0,,0,0,0,1,104.2
140,Jaxon Smith-Njigba,# 11,WR,17,SEA,90,63,70.0,628,10.0,4,63.3,63.9,47.1,80.6,65.4,507,477,94.1,1,0.2,350,69.0,157,31.0,0,0.0,370,5.9,1.32,6.4,35,8,11.3,12,3,25.0,2,0,6,29,95.0
142,Ihmir Smith-Marsette,# 11,WR,13,CAR,10,8,80.0,51,6.4,0,63.6,63.7,54.9,89.9,-,60,55,91.7,0,0.0,37,61.7,22,36.7,0,0.0,50,6.3,0.93,0.7,18,1,11.1,0,0,,0,0,1,5,87.9
142,Alex Erickson,# 82,WR,8,LAC,27,16,59.3,237,14.8,1,62.6,63.7,81.7,74.0,67.9,231,222,96.1,2,0.9,111,48.1,119,51.5,1,0.4,62,3.9,1.07,12.1,27,0,0.0,5,2,40.0,0,0,0,12,100.4
142,Noah Gray,# 83,TE,21,KC,50,36,72.0,371,10.3,2,62.9,63.7,80.8,77.8,47.6,441,379,85.9,39,8.8,153,34.7,89,20.2,193,43.8,168,4.7,0.98,7.0,34,1,2.7,6,1,16.7,1,0,8,19,98.0
145,David Bell,# 18,WR,16,CLV,29,22,75.9,221,10.0,3,63.6,63.6,60.3,74.9,78.0,169,158,93.5,6,3.6,86,50.9,79,46.7,3,1.8,85,3.9,1.40,6.4,41,2,8.3,4,3,75.0,1,0,0,11,117.2
145,Brandon Powell,# 04,WR,13,MIN,43,29,67.4,324,11.2,1,61.7,63.6,57.2,64.2,76.7,305,287,94.1,5,1.6,194,63.6,111,36.4,0,0.0,102,3.5,1.13,8.4,28,3,9.4,7,2,28.6,2,0,3,18,78.1
147,Jonnu Smith,# 81,TE,17,ATL,69,50,72.5,582,11.6,3,59.1,63.5,57.3,37.5,75.4,439,375,85.4,44,10.0,232,52.8,60,13.7,134,30.5,366,7.3,1.55,6.2,60,5,9.1,9,4,44.4,2,1,13,26,100.0
148,Scott Miller,# 16,WR,17,ATL,16,11,68.8,161,14.6,2,64.4,63.4,78.7,74.1,-,134,128,95.5,0,0.0,65,48.5,68,50.7,0,0.0,81,7.4,1.26,12.5,56,0,0.0,5,3,60.0,0,0,1,6,140.9
149,Chigoziem Okonkwo,# 85,TE,17,TEN,74,54,73.0,528,9.8,1,62.1,63.2,46.8,80.0,63.9,475,403,84.8,46,9.7,273,57.5,45,9.5,130,27.4,271,5.0,1.31,7.0,39,6,10.0,11,5,45.5,1,0,7,25,91.5
150,Teagan Quitoriano,# 84,TE,7,HST,3,2,66.7,33,16.5,0,60.1,62.9,68.3,64.0,59.4,55,26,47.3,27,49.1,3,5.5,3,5.5,49,89.1,18,9.0,1.27,5.0,22,0,0.0,0,0,,0,0,1,2,103.5
150,Kadarius Toney,# 19,WR,13,KC,37,27,73.0,169,6.3,1,62.5,62.9,37.4,38.3,-,161,152,94.4,0,0.0,74,46.0,76,47.2,1,0.6,136,5.0,1.11,2.9,18,4,12.9,2,0,0.0,2,1,10,12,68.4
152,Ronnie Bell,# 10,WR,14,SF,13,6,46.2,68,11.3,3,61.1,62.5,49.7,79.9,-,79,78,98.7,0,0.0,18,22.8,61,77.2,0,0.0,11,1.8,0.87,12.6,20,1,14.3,7,3,42.9,0,0,0,5,101.9
152,Jamal Agnew,# 39,WR,10,JAX,20,14,70.0,225,16.1,1,59.9,62.5,80.6,51.9,-,156,150,96.2,0,0.0,78,50.0,78,50.0,0,0.0,81,5.8,1.50,11.6,65,0,0.0,3,2,66.7,1,1,0,8,103.1
152,DeVante Parker,# 01,WR,13,NE,55,33,60.0,394,11.9,0,61.2,62.5,61.3,77.1,-,362,348,96.1,0,0.0,59,16.3,303,83.7,0,0.0,131,4.0,1.13,11.3,30,3,8.3,19,10,52.6,2,0,2,17,66.8
155,Jalen Brooks,# 83,WR,6,DAL,6,6,100.0,64,10.7,0,65.1,62.3,29.8,68.8,-,35,33,94.3,0,0.0,3,8.6,32,91.4,0,0.0,30,5.0,1.94,5.7,24,0,0.0,1,1,100.0,0,0,0,4,111.1
155,Andrew Ogletree,# 85,TE,12,IND,19,9,47.4,147,16.3,2,66.2,62.3,58.9,71.1,80.1,159,131,82.4,21,13.2,48,30.2,7,4.4,103,64.8,30,3.3,1.12,11.9,33,1,10.0,4,1,25.0,0,0,2,8,108.9
155,Justin Watson,# 84,WR,20,KC,62,33,53.2,550,16.7,3,62.4,62.3,44.3,28.2,66.3,492,463,94.1,1,0.2,151,30.7,337,68.5,2,0.4,71,2.2,1.19,17.9,41,6,15.4,15,7,46.7,3,1,0,25,79.4
158,Jeremy Ruckert,# 89,TE,14,NYJ,21,16,76.2,151,9.4,0,57.5,62.2,66.7,73.3,36.3,166,137,82.5,24,14.5,52,31.3,15,9.0,98,59.0,49,3.1,1.10,6.5,23,1,5.9,3,2,66.7,0,0,1,6,95.5
159,Cole Turner,# 85,TE,12,WAS,15,11,73.3,120,10.9,0,64.7,62.1,60.2,71.5,17.1,90,83,92.2,2,2.2,42,46.7,25,27.8,23,25.6,51,4.6,1.45,7.6,29,1,8.3,4,3,75.0,0,0,2,4,96.5
159,Andrei Iosivas,# 80,WR,15,CIN,25,15,60.0,116,7.7,4,61.2,62.1,51.5,73.8,-,159,151,95.0,0,0.0,27,17.0,132,83.0,0,0.0,34,2.3,0.77,9.4,16,2,11.8,5,2,40.0,1,0,0,11,94.3
161,Tommy Tremble,# 82,TE,16,CAR,30,23,76.7,194,8.4,3,55.6,62.0,85.3,75.3,62.0,286,250,87.4,22,7.7,105,36.7,41,14.3,139,48.6,100,4.3,0.78,7.5,30,0,0.0,4,4,100.0,1,0,6,10,112.4
162,Nick Westbrook-Ikhine,# 15,WR,14,TEN,42,28,66.7,370,13.2,3,59.4,61.9,40.0,76.5,79.6,362,328,90.6,10,2.8,189,52.2,173,47.8,0,0.0,117,4.2,1.13,12.4,33,4,12.5,9,2,22.2,0,0,4,18,118.2
163,Foster Moreau,# 87,TE,15,NO,25,21,84.0,193,9.2,1,55.3,61.8,71.3,75.2,52.3,207,154,74.4,47,22.7,51,24.6,34,16.4,119,57.5,101,4.8,1.25,4.7,23,1,4.5,2,0,0.0,0,0,1,9,112.2
163,Jameson Williams,# 09,WR,15,DET,51,30,58.8,433,14.4,3,62.9,61.8,41.3,28.6,61.8,342,332,97.1,1,0.3,121,35.4,221,64.6,0,0.0,106,3.5,1.30,16.4,63,5,14.3,12,7,58.3,2,1,5,19,89.7
165,A.T. Perry,# 17,WR,10,NO,18,12,66.7,246,20.5,4,61.0,61.5,61.8,71.9,-,215,208,96.7,0,0.0,54,25.1,161,74.9,0,0.0,19,1.6,1.18,17.3,44,1,7.7,6,4,66.7,0,0,0,10,149.3
165,Zay Jones,# 07,WR,9,JAX,62,34,54.8,321,9.4,2,61.2,61.5,79.4,77.1,66.2,325,307,94.5,1,0.3,94,28.9,231,71.1,0,0.0,61,1.8,1.05,14.1,36,1,2.9,14,5,35.7,2,0,0,13,66.7
167,Stephen Sullivan,# 84,TE,11,CAR,24,12,50.0,125,10.4,0,60.9,61.4,61.8,71.9,73.7,136,127,93.4,3,2.2,56,41.2,56,41.2,24,17.6,8,0.7,0.98,10.8,20,1,7.7,6,1,16.7,0,0,0,5,65.5
167,Nelson Agholor,# 15,WR,19,BLT,52,38,73.1,432,11.4,5,61.6,61.4,56.7,43.6,36.3,419,394,94.0,1,0.2,301,71.8,106,25.3,12,2.9,172,4.5,1.10,9.7,39,4,9.5,9,4,44.4,1,1,4,21,121.6
169,Derius Davis,# 12,WR,16,LAC,17,15,88.2,66,4.4,0,60.5,61.0,65.6,69.1,-,80,73,91.3,0,0.0,56,70.0,17,21.3,0,0.0,114,7.6,0.90,-2.1,18,1,6.3,0,0,,0,0,3,0,82.8
169,Samori Toure,# 83,WR,11,GB,18,8,44.4,78,9.8,0,60.6,61.0,56.7,71.8,-,89,83,93.3,0,0.0,38,42.7,47,52.8,4,4.5,19,2.4,0.94,18.2,35,1,11.1,5,1,20.0,1,0,0,4,34.0
169,Robert Woods,# 02,WR,16,HST,76,42,55.3,443,10.5,1,60.7,61.0,59.9,83.7,39.3,479,448,93.5,2,0.4,266,55.5,202,42.2,2,0.4,136,3.2,0.99,9.9,26,4,8.7,21,8,38.1,1,0,1,27,71.3
172,Austin Trammell,# 81,WR,9,LA,6,4,66.7,29,7.3,0,57.4,60.9,72.1,63.3,69.6,41,34,82.9,2,4.9,26,63.4,15,36.6,0,0.0,35,8.8,0.85,4.7,14,0,0.0,1,0,0.0,1,0,0,2,38.2
172,Chris Conley,# 84,WR,10,SF,7,5,71.4,104,20.8,0,65.4,60.9,45.8,68.0,66.1,73,72,98.6,1,1.4,21,28.8,51,69.9,0,0.0,31,6.2,1.44,15.6,48,1,16.7,1,0,0.0,0,0,0,4,113.7
174,Trenton Irwin,# 16,WR,16,CIN,33,25,75.8,316,12.6,1,57.0,60.8,86.1,24.3,59.1,279,262,93.9,2,0.7,96,34.4,180,64.5,3,1.1,113,4.5,1.21,10.6,32,0,0.0,4,2,50.0,2,1,1,15,90.0
175,Elijah Moore,# 08,WR,18,CLV,101,61,60.4,652,10.7,2,58.9,60.6,65.6,51.1,0.0,647,608,94.0,1,0.2,285,44.0,346,53.5,0,0.0,206,3.4,1.07,11.2,42,5,7.6,11,4,36.4,3,1,9,29,73.5
176,Britain Covey,# 18,WR,8,PHI,6,4,66.7,42,10.5,0,57.8,60.5,72.1,56.2,-,37,37,100.0,0,0.0,33,89.2,4,10.8,0,0.0,26,6.5,1.14,7.8,22,0,0.0,1,0,0.0,0,0,2,2,86.8
177,Mecole Hardman Jr.,# 12,WR,14,KC,29,20,69.0,186,9.3,1,55.2,60.4,58.1,22.0,-,154,142,92.2,0,0.0,85,55.2,64,41.6,1,0.6,122,6.1,1.31,7.9,52,2,9.1,3,1,33.3,2,1,3,10,69.0
178,Will Dissly,# 89,TE,16,SEA,19,17,89.5,172,10.1,1,71.3,60.3,67.7,73.6,83.5,191,145,75.9,42,22.0,29,15.2,6,3.1,132,69.1,128,7.5,1.19,3.1,21,1,5.6,1,1,100.0,0,0,6,8,121.9
179,Kwamie Lassiter II,# 18,WR,1,CIN,1,1,100.0,2,2.0,0,58.4,60.1,64.7,61.2,-,2,2,100.0,0,0.0,0,0.0,2,100.0,0,0.0,4,4.0,1.00,-2.0,2,0,0.0,0,0,,0,0,0,0,79.2
179,Rashod Bateman,# 07,WR,18,BLT,61,36,59.0,408,11.3,1,61.0,60.1,55.9,78.0,-,409,389,95.1,0,0.0,42,10.3,366,89.5,1,0.2,72,2.0,1.05,14.6,29,4,10.0,14,7,50.0,3,0,3,22,64.1
181,Lucas Krull,# 85,TE,7,DEN,13,8,61.5,95,11.9,1,60.5,60.0,77.3,70.6,19.5,139,130,93.5,3,2.2,63,45.3,19,13.7,57,41.0,50,6.3,0.73,11.4,35,0,0.0,2,0,0.0,1,0,1,5,77.4
181,C.J. Uzomah,# 87,TE,12,NYJ,13,8,61.5,58,7.3,1,66.4,60.0,56.7,70.6,48.9,134,103,76.9,23,17.2,24,17.9,11,8.2,98,73.1,31,3.9,0.56,9.1,19,1,11.1,2,1,50.0,0,0,2,5,97.6
181,DJ Chark Jr.,# 17,WR,15,CAR,62,35,56.5,525,15.0,5,60.0,60.0,46.1,21.7,-,521,486,93.3,0,0.0,128,24.6,393,75.4,0,0.0,92,2.6,1.08,15.2,47,5,12.5,17,10,58.8,0,2,1,22,111.3
184,Ray-Ray McCloud III,# 03,WR,14,SF,18,14,77.8,161,11.5,0,63.1,59.8,80.6,59.1,-,155,143,92.3,0,0.0,54,34.8,100,64.5,0,0.0,88,6.3,1.13,7.8,41,0,0.0,2,1,50.0,1,0,1,8,80.8
185,Payne Durham,# 87,TE,15,TB,8,6,75.0,76,12.7,0,59.5,59.7,29.8,68.8,70.7,82,67,81.7,14,17.1,25,30.5,13,15.9,42,51.2,25,4.2,1.13,10.0,25,2,25.0,2,1,50.0,0,0,0,4,104.2
186,Harrison Bryant,# 88,TE,18,CLV,26,17,65.4,146,8.6,3,56.9,59.4,69.0,25.8,80.2,196,165,84.2,23,11.7,48,24.5,13,6.6,108,55.1,73,4.3,0.88,6.6,47,1,5.6,3,1,33.3,2,0,1,6,86.4
187,Quez Watkins,# 16,WR,9,PHI,25,18,72.0,154,8.6,1,59.2,59.3,82.7,74.5,-,239,225,94.1,0,0.0,146,61.1,93,38.9,0,0.0,66,3.7,0.68,10.4,19,0,0.0,7,4,57.1,2,0,1,8,67.8
187,Kylen Granson,# 83,TE,15,IND,47,30,63.8,368,12.3,1,56.8,59.3,48.7,76.7,63.8,321,290,90.3,15,4.7,136,42.4,34,10.6,146,45.5,133,4.4,1.27,8.4,46,3,9.1,6,3,50.0,0,0,0,19,95.0
189,Nate Adkins,# 45,TE,10,DEN,5,4,80.0,22,5.5,0,55.0,59.2,72.1,67.0,40.7,34,25,73.5,7,20.6,7,20.6,7,20.6,16,47.1,24,6.0,0.88,-1.0,11,0,0.0,0,0,,0,0,0,1,85.0
189,Malik Heath,# 18,WR,13,GB,24,15,62.5,125,8.3,1,60.1,59.2,51.2,73.7,28.9,121,117,96.7,1,0.8,39,32.2,80,66.1,2,1.7,36,2.4,1.07,9.3,16,2,11.8,9,4,44.4,0,0,0,6,89.8
191,Willie Snead IV,# 83,WR,4,SF,3,2,66.7,14,7.0,0,60.9,59.0,68.3,64.0,-,26,24,92.3,0,0.0,13,50.0,13,50.0,0,0.0,3,1.5,0.58,5.7,9,0,0.0,0,0,,0,0,0,0,77.1
191,JuJu Smith-Schuster,# 07,WR,11,NE,46,29,63.0,260,9.0,1,57.0,59.0,57.0,76.3,-,256,246,96.1,0,0.0,111,43.4,144,56.3,1,0.4,95,3.3,1.06,7.5,37,3,9.4,13,8,61.5,4,0,0,13,49.2
193,Darnell Mooney,# 11,WR,15,CHI,55,31,56.4,414,13.4,1,55.2,58.9,41.0,77.1,39.6,489,466,95.3,4,0.8,320,65.4,159,32.5,3,0.6,185,6.0,0.89,11.3,41,5,13.9,11,2,18.2,4,0,4,20,56.2
194,Shedrick Jackson,# 12,WR,1,CIN,1,0,0.0,0,,0,60.7,58.8,-,-,65.4,3,2,66.7,1,33.3,1,33.3,2,66.7,0,0.0,0,,0.00,31.0,0,0,,1,0,0.0,0,0,0,0,39.6
194,Grant Calcaterra,# 81,TE,13,PHI,4,4,100.0,39,9.8,0,60.6,58.8,72.1,67.0,65.9,55,47,85.5,8,14.5,24,43.6,9,16.4,20,36.4,32,8.0,0.83,1.8,12,0,0.0,0,0,,0,0,0,3,107.3
194,Lil'Jordan Humphrey,# 17,WR,17,DEN,20,13,65.0,162,12.5,3,60.4,58.8,63.2,72.3,46.2,242,222,91.7,4,1.7,154,63.6,83,34.3,5,2.1,98,7.5,0.73,9.9,54,1,7.1,2,1,50.0,0,0,3,9,129.6
194,Cade Otton,# 88,TE,19,TB,86,60,69.8,610,10.2,5,56.8,58.8,71.1,80.6,47.4,758,651,85.9,59,7.8,316,41.7,128,16.9,304,40.1,308,5.1,0.94,6.8,27,4,6.3,17,7,41.2,2,1,6,31,99.5
198,Quentin Johnston,# 01,WR,17,LAC,65,38,58.5,431,11.3,2,58.9,58.7,64.3,78.6,-,514,488,94.9,0,0.0,55,10.7,459,89.3,0,0.0,152,4.0,0.88,13.0,57,2,5.0,22,7,31.8,1,0,5,20,82.3
198,Tyler Higbee,# 89,TE,16,LA,67,47,70.1,495,10.5,2,57.6,58.7,55.3,79.2,67.6,555,475,85.6,50,9.0,153,27.6,78,14.1,324,58.4,248,5.3,1.04,6.1,33,5,9.6,10,4,40.0,0,0,2,26,101.3
200,Dyami Brown,# 02,WR,17,WAS,23,12,52.2,168,14.0,1,59.0,58.6,45.7,72.9,-,178,166,93.3,0,0.0,58,32.6,120,67.4,0,0.0,77,6.4,1.01,16.9,35,2,14.3,4,2,50.0,2,0,1,8,54.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,John Metchie III,# 08,WR,18,HST,33,19,57.6,202,10.6,0,57.8,58.6,46.6,75.5,65.3,226,214,94.7,1,0.4,90,39.8,136,60.2,0,0.0,95,5.0,0.94,8.7,27,3,13.6,3,0,0.0,0,0,3,9,75.6
202,Jalin Hyatt,# 13,WR,17,NYG,40,23,57.5,373,16.2,0,59.7,58.5,44.0,26.2,-,403,388,96.3,0,0.0,47,11.7,356,88.3,0,0.0,53,2.3,0.96,20.7,58,4,14.8,10,4,40.0,2,1,1,11,68.0
202,Jahan Dotson,# 01,WR,17,WAS,79,49,62.0,518,10.6,4,57.7,58.5,64.3,79.2,66.1,675,635,94.1,1,0.1,284,42.1,391,57.9,0,0.0,118,2.4,0.82,10.0,33,4,7.5,12,4,33.3,7,0,1,27,61.0
204,Rakim Jarrett,# 18,WR,10,TB,7,4,57.1,60,15.0,0,55.9,58.4,72.1,68.3,-,56,51,91.1,0,0.0,15,26.8,41,73.2,0,0.0,27,6.8,1.18,17.9,41,0,0.0,1,1,100.0,0,0,0,1,85.4
204,D.J. Montgomery,# 02,WR,6,IND,7,3,42.9,56,18.7,1,60.6,58.4,36.2,65.8,-,66,62,93.9,0,0.0,18,27.3,48,72.7,0,0.0,29,9.7,0.90,14.1,34,1,25.0,3,1,33.3,0,0,0,3,110.7
